game,2010,12,20101128,201011280den,ram,"St. Louis Rams",36,den,"Denver Broncos",33
player,201011280den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201011280den,den,AyerRo99,fumbles_forced,0,,,,,
player,201011280den,den,BrutDa99,def_int,0,,,,,
player,201011280den,den,BrutDa99,def_int_yds,0,,,,,
player,201011280den,den,BrutDa99,def_int_td,0,,,,,
player,201011280den,den,BrutDa99,def_int_long,0,,,,,
player,201011280den,den,BrutDa99,pass_defended,1,,,,,
player,201011280den,den,BrutDa99,sacks,0.0,,,,,
player,201011280den,den,BrutDa99,tackles_combined,2,,,,,
player,201011280den,den,BrutDa99,tackles_solo,1,,,,,
player,201011280den,den,BrutDa99,tackles_assists,1,,,,,
player,201011280den,den,BrutDa99,tackles_loss,0,,,,,
player,201011280den,den,BrutDa99,qb_hits,0,,,,,
player,201011280den,den,BrutDa99,fumbles_rec,0,,,,,
player,201011280den,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201011280den,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201011280den,den,BrutDa99,fumbles_forced,0,,,,,
player,201011280den,den,DeckEr00,def_int,0,,,,,
player,201011280den,den,DeckEr00,def_int_yds,0,,,,,
player,201011280den,den,DeckEr00,def_int_td,0,,,,,
player,201011280den,den,DeckEr00,def_int_long,0,,,,,
player,201011280den,den,DeckEr00,pass_defended,0,,,,,
player,201011280den,den,DeckEr00,sacks,0.0,,,,,
player,201011280den,den,DeckEr00,tackles_combined,2,,,,,
player,201011280den,den,DeckEr00,tackles_solo,1,,,,,
player,201011280den,den,DeckEr00,tackles_assists,1,,,,,
player,201011280den,den,DeckEr00,tackles_loss,0,,,,,
player,201011280den,den,DeckEr00,qb_hits,0,,,,,
player,201011280den,den,DeckEr00,fumbles_rec,0,,,,,
player,201011280den,den,DeckEr00,fumbles_rec_yds,0,,,,,
player,201011280den,den,DeckEr00,fumbles_rec_td,0,,,,,
player,201011280den,den,DeckEr00,fumbles_forced,0,,,,,
player,201011280den,den,McBeRy99,def_int,0,,,,,
player,201011280den,den,McBeRy99,def_int_yds,0,,,,,
player,201011280den,den,McBeRy99,def_int_td,0,,,,,
player,201011280den,den,McBeRy99,def_int_long,0,,,,,
player,201011280den,den,McBeRy99,pass_defended,0,,,,,
player,201011280den,den,McBeRy99,sacks,0.0,,,,,
player,201011280den,den,McBeRy99,tackles_combined,2,,,,,
player,201011280den,den,McBeRy99,tackles_solo,1,,,,,
player,201011280den,den,McBeRy99,tackles_assists,1,,,,,
player,201011280den,den,McBeRy99,tackles_loss,0,,,,,
player,201011280den,den,McBeRy99,qb_hits,0,,,,,
player,201011280den,den,McBeRy99,fumbles_rec,0,,,,,
player,201011280den,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201011280den,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201011280den,den,McBeRy99,fumbles_forced,0,,,,,
player,201011280den,den,BannJu20,def_int,0,,,,,
player,201011280den,den,BannJu20,def_int_yds,0,,,,,
player,201011280den,den,BannJu20,def_int_td,0,,,,,
player,201011280den,den,BannJu20,def_int_long,0,,,,,
player,201011280den,den,BannJu20,pass_defended,2,,,,,
player,201011280den,den,BannJu20,sacks,0.0,,,,,
player,201011280den,den,BannJu20,tackles_combined,1,,,,,
player,201011280den,den,BannJu20,tackles_solo,1,,,,,
player,201011280den,den,BannJu20,tackles_assists,0,,,,,
player,201011280den,den,BannJu20,tackles_loss,0,,,,,
player,201011280den,den,BannJu20,qb_hits,1,,,,,
player,201011280den,den,BannJu20,fumbles_rec,0,,,,,
player,201011280den,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201011280den,den,BannJu20,fumbles_rec_td,0,,,,,
player,201011280den,den,BannJu20,fumbles_forced,0,,,,,
player,201011280den,den,FielRo20,def_int,0,,,,,
player,201011280den,den,FielRo20,def_int_yds,0,,,,,
player,201011280den,den,FielRo20,def_int_td,0,,,,,
player,201011280den,den,FielRo20,def_int_long,0,,,,,
player,201011280den,den,FielRo20,pass_defended,0,,,,,
player,201011280den,den,FielRo20,sacks,0.0,,,,,
player,201011280den,den,FielRo20,tackles_combined,1,,,,,
player,201011280den,den,FielRo20,tackles_solo,1,,,,,
player,201011280den,den,FielRo20,tackles_assists,0,,,,,
player,201011280den,den,FielRo20,tackles_loss,0,,,,,
player,201011280den,den,FielRo20,qb_hits,1,,,,,
player,201011280den,den,FielRo20,fumbles_rec,0,,,,,
player,201011280den,den,FielRo20,fumbles_rec_yds,0,,,,,
player,201011280den,den,FielRo20,fumbles_rec_td,0,,,,,
player,201011280den,den,FielRo20,fumbles_forced,0,,,,,
player,201011280den,den,GronDa00,def_int,0,,,,,
player,201011280den,den,GronDa00,def_int_yds,0,,,,,
player,201011280den,den,GronDa00,def_int_td,0,,,,,
player,201011280den,den,GronDa00,def_int_long,0,,,,,
player,201011280den,den,GronDa00,pass_defended,0,,,,,
player,201011280den,den,GronDa00,sacks,0.0,,,,,
player,201011280den,den,GronDa00,tackles_combined,1,,,,,
player,201011280den,den,GronDa00,tackles_solo,1,,,,,
player,201011280den,den,GronDa00,tackles_assists,0,,,,,
player,201011280den,den,GronDa00,tackles_loss,0,,,,,
player,201011280den,den,GronDa00,qb_hits,0,,,,,
player,201011280den,den,GronDa00,fumbles_rec,0,,,,,
player,201011280den,den,GronDa00,fumbles_rec_yds,0,,,,,
player,201011280den,den,GronDa00,fumbles_rec_td,0,,,,,
player,201011280den,den,GronDa00,fumbles_forced,0,,,,,
player,201011280den,den,RoyaEd00,def_int,0,,,,,
player,201011280den,den,RoyaEd00,def_int_yds,0,,,,,
player,201011280den,den,RoyaEd00,def_int_td,0,,,,,
player,201011280den,den,RoyaEd00,def_int_long,0,,,,,
player,201011280den,den,RoyaEd00,pass_defended,0,,,,,
player,201011280den,den,RoyaEd00,sacks,0.0,,,,,
player,201011280den,den,RoyaEd00,tackles_combined,1,,,,,
player,201011280den,den,RoyaEd00,tackles_solo,1,,,,,
player,201011280den,den,RoyaEd00,tackles_assists,0,,,,,
player,201011280den,den,RoyaEd00,tackles_loss,0,,,,,
player,201011280den,den,RoyaEd00,qb_hits,0,,,,,
player,201011280den,den,RoyaEd00,fumbles_rec,0,,,,,
player,201011280den,den,RoyaEd00,fumbles_rec_yds,0,,,,,
player,201011280den,den,RoyaEd00,fumbles_rec_td,0,,,,,
player,201011280den,den,RoyaEd00,fumbles_forced,0,,,,,
player,201011280den,ram,AmenDa00,kick_ret,3,,,,,
player,201011280den,ram,AmenDa00,kick_ret_yds,87,,,,,
player,201011280den,ram,AmenDa00,kick_ret_yds_per_ret,29.0,,,,,
player,201011280den,ram,AmenDa00,kick_ret_td,0,,,,,
player,201011280den,ram,AmenDa00,kick_ret_long,39,,,,,
player,201011280den,ram,AmenDa00,punt_ret,3,,,,,
player,201011280den,ram,AmenDa00,punt_ret_yds,19,,,,,
player,201011280den,ram,AmenDa00,punt_ret_yds_per_ret,6.3,,,,,
player,201011280den,ram,AmenDa00,punt_ret_td,0,,,,,
player,201011280den,ram,AmenDa00,punt_ret_long,10,,,,,
player,201011280den,den,RoyaEd00,kick_ret,4,,,,,
player,201011280den,den,RoyaEd00,kick_ret_yds,74,,,,,
player,201011280den,den,RoyaEd00,kick_ret_yds_per_ret,18.5,,,,,
player,201011280den,den,RoyaEd00,kick_ret_td,0,,,,,
player,201011280den,den,RoyaEd00,kick_ret_long,21,,,,,
player,201011280den,den,RoyaEd00,punt_ret,1,,,,,
player,201011280den,den,RoyaEd00,punt_ret_yds,3,,,,,
player,201011280den,den,RoyaEd00,punt_ret_yds_per_ret,3.0,,,,,
player,201011280den,den,RoyaEd00,punt_ret_td,0,,,,,
player,201011280den,den,RoyaEd00,punt_ret_long,3,,,,,
player,201011280den,den,CoxxPe99,kick_ret,1,,,,,
player,201011280den,den,CoxxPe99,kick_ret_yds,24,,,,,
player,201011280den,den,CoxxPe99,kick_ret_yds_per_ret,24.0,,,,,
player,201011280den,den,CoxxPe99,kick_ret_td,0,,,,,
player,201011280den,den,CoxxPe99,kick_ret_long,24,,,,,
player,201011280den,den,CoxxPe99,punt_ret,0,,,,,
player,201011280den,den,CoxxPe99,punt_ret_yds,0,,,,,
player,201011280den,den,CoxxPe99,punt_ret_yds_per_ret,,,,,,
player,201011280den,den,CoxxPe99,punt_ret_td,0,,,,,
player,201011280den,den,CoxxPe99,punt_ret_long,0,,,,,
player,201011280den,ram,brownjos01,xpm,3,,,,,
player,201011280den,ram,brownjos01,xpa,4,,,,,
player,201011280den,ram,brownjos01,fgm,3,,,,,
player,201011280den,ram,brownjos01,fga,4,,,,,
player,201011280den,ram,brownjos01,punt,0,,,,,
player,201011280den,ram,brownjos01,punt_yds,0,,,,,
player,201011280den,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201011280den,ram,brownjos01,punt_long,0,,,,,
player,201011280den,ram,JoneDo21,xpm,,,,,,
player,201011280den,ram,JoneDo21,xpa,,,,,,
player,201011280den,ram,JoneDo21,fgm,,,,,,
player,201011280den,ram,JoneDo21,fga,,,,,,
player,201011280den,ram,JoneDo21,punt,5,,,,,
player,201011280den,ram,JoneDo21,punt_yds,204,,,,,
player,201011280den,ram,JoneDo21,punt_yds_per_punt,40.8,,,,,
player,201011280den,ram,JoneDo21,punt_long,57,,,,,
player,201011280den,den,PratMa20,xpm,3,,,,,
player,201011280den,den,PratMa20,xpa,3,,,,,
player,201011280den,den,PratMa20,fgm,2,,,,,
player,201011280den,den,PratMa20,fga,2,,,,,
player,201011280den,den,PratMa20,punt,0,,,,,
player,201011280den,den,PratMa20,punt_yds,0,,,,,
player,201011280den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201011280den,den,PratMa20,punt_long,0,,,,,
player,201011280den,den,ColqBr00,xpm,,,,,,
player,201011280den,den,ColqBr00,xpa,,,,,,
player,201011280den,den,ColqBr00,fgm,,,,,,
player,201011280den,den,ColqBr00,fga,,,,,,
player,201011280den,den,ColqBr00,punt,4,,,,,
player,201011280den,den,ColqBr00,punt_yds,201,,,,,
player,201011280den,den,ColqBr00,punt_yds_per_punt,50.3,,,,,
player,201011280den,den,ColqBr00,punt_long,57,,,,,
