game,2010,11,20101121,201011210ram,atl,"Atlanta Falcons",34,ram,"St. Louis Rams",17
player,201011210ram,atl,BierKr99,tackles_assists,1,,,,,
player,201011210ram,atl,BierKr99,tackles_loss,0,,,,,
player,201011210ram,atl,BierKr99,qb_hits,0,,,,,
player,201011210ram,atl,BierKr99,fumbles_rec,0,,,,,
player,201011210ram,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201011210ram,atl,BierKr99,fumbles_forced,0,,,,,
player,201011210ram,atl,GrimBr20,def_int,0,,,,,
player,201011210ram,atl,GrimBr20,def_int_yds,0,,,,,
player,201011210ram,atl,GrimBr20,def_int_td,0,,,,,
player,201011210ram,atl,GrimBr20,def_int_long,0,,,,,
player,201011210ram,atl,GrimBr20,pass_defended,3,,,,,
player,201011210ram,atl,GrimBr20,sacks,0.0,,,,,
player,201011210ram,atl,GrimBr20,tackles_combined,4,,,,,
player,201011210ram,atl,GrimBr20,tackles_solo,4,,,,,
player,201011210ram,atl,GrimBr20,tackles_assists,0,,,,,
player,201011210ram,atl,GrimBr20,tackles_loss,0,,,,,
player,201011210ram,atl,GrimBr20,qb_hits,0,,,,,
player,201011210ram,atl,GrimBr20,fumbles_rec,0,,,,,
player,201011210ram,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201011210ram,atl,GrimBr20,fumbles_forced,0,,,,,
player,201011210ram,atl,NichSt99,def_int,0,,,,,
player,201011210ram,atl,NichSt99,def_int_yds,0,,,,,
player,201011210ram,atl,NichSt99,def_int_td,0,,,,,
player,201011210ram,atl,NichSt99,def_int_long,0,,,,,
player,201011210ram,atl,NichSt99,pass_defended,0,,,,,
player,201011210ram,atl,NichSt99,sacks,0.0,,,,,
player,201011210ram,atl,NichSt99,tackles_combined,3,,,,,
player,201011210ram,atl,NichSt99,tackles_solo,2,,,,,
player,201011210ram,atl,NichSt99,tackles_assists,1,,,,,
player,201011210ram,atl,NichSt99,tackles_loss,0,,,,,
player,201011210ram,atl,NichSt99,qb_hits,0,,,,,
player,201011210ram,atl,NichSt99,fumbles_rec,0,,,,,
player,201011210ram,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201011210ram,atl,NichSt99,fumbles_forced,0,,,,,
player,201011210ram,atl,PeteMi20,def_int,0,,,,,
player,201011210ram,atl,PeteMi20,def_int_yds,0,,,,,
player,201011210ram,atl,PeteMi20,def_int_td,0,,,,,
player,201011210ram,atl,PeteMi20,def_int_long,0,,,,,
player,201011210ram,atl,PeteMi20,pass_defended,1,,,,,
player,201011210ram,atl,PeteMi20,sacks,0.0,,,,,
player,201011210ram,atl,PeteMi20,tackles_combined,3,,,,,
player,201011210ram,atl,PeteMi20,tackles_solo,3,,,,,
player,201011210ram,atl,PeteMi20,tackles_assists,0,,,,,
player,201011210ram,atl,PeteMi20,tackles_loss,1,,,,,
player,201011210ram,atl,PeteMi20,qb_hits,0,,,,,
player,201011210ram,atl,PeteMi20,fumbles_rec,0,,,,,
player,201011210ram,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201011210ram,atl,PeteMi20,fumbles_forced,0,,,,,
player,201011210ram,atl,WeemEr00,def_int,0,,,,,
player,201011210ram,atl,WeemEr00,def_int_yds,0,,,,,
player,201011210ram,atl,WeemEr00,def_int_td,0,,,,,
player,201011210ram,atl,WeemEr00,def_int_long,0,,,,,
player,201011210ram,atl,WeemEr00,pass_defended,0,,,,,
player,201011210ram,atl,WeemEr00,sacks,0.0,,,,,
player,201011210ram,atl,WeemEr00,tackles_combined,3,,,,,
player,201011210ram,atl,WeemEr00,tackles_solo,2,,,,,
player,201011210ram,atl,WeemEr00,tackles_assists,1,,,,,
player,201011210ram,atl,WeemEr00,tackles_loss,0,,,,,
player,201011210ram,atl,WeemEr00,qb_hits,0,,,,,
player,201011210ram,atl,WeemEr00,fumbles_rec,0,,,,,
player,201011210ram,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201011210ram,atl,WeemEr00,fumbles_forced,0,,,,,
player,201011210ram,atl,WillBr22,def_int,0,,,,,
player,201011210ram,atl,WillBr22,def_int_yds,0,,,,,
player,201011210ram,atl,WillBr22,def_int_td,0,,,,,
player,201011210ram,atl,WillBr22,def_int_long,0,,,,,
player,201011210ram,atl,WillBr22,pass_defended,0,,,,,
player,201011210ram,atl,WillBr22,sacks,0.0,,,,,
player,201011210ram,atl,WillBr22,tackles_combined,3,,,,,
player,201011210ram,atl,WillBr22,tackles_solo,3,,,,,
player,201011210ram,atl,WillBr22,tackles_assists,0,,,,,
player,201011210ram,atl,WillBr22,tackles_loss,1,,,,,
player,201011210ram,atl,WillBr22,qb_hits,0,,,,,
player,201011210ram,atl,WillBr22,fumbles_rec,0,,,,,
player,201011210ram,atl,WillBr22,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,WillBr22,fumbles_rec_td,0,,,,,
player,201011210ram,atl,WillBr22,fumbles_forced,0,,,,,
player,201011210ram,atl,DeCoTh99,def_int,0,,,,,
player,201011210ram,atl,DeCoTh99,def_int_yds,0,,,,,
player,201011210ram,atl,DeCoTh99,def_int_td,0,,,,,
player,201011210ram,atl,DeCoTh99,def_int_long,0,,,,,
player,201011210ram,atl,DeCoTh99,pass_defended,0,,,,,
player,201011210ram,atl,DeCoTh99,sacks,0.0,,,,,
player,201011210ram,atl,DeCoTh99,tackles_combined,2,,,,,
player,201011210ram,atl,DeCoTh99,tackles_solo,2,,,,,
player,201011210ram,atl,DeCoTh99,tackles_assists,0,,,,,
player,201011210ram,atl,DeCoTh99,tackles_loss,0,,,,,
player,201011210ram,atl,DeCoTh99,qb_hits,0,,,,,
player,201011210ram,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201011210ram,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201011210ram,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201011210ram,atl,PeteCo00,def_int,0,,,,,
player,201011210ram,atl,PeteCo00,def_int_yds,0,,,,,
player,201011210ram,atl,PeteCo00,def_int_td,0,,,,,
player,201011210ram,atl,PeteCo00,def_int_long,0,,,,,
player,201011210ram,atl,PeteCo00,pass_defended,0,,,,,
player,201011210ram,atl,PeteCo00,sacks,0.0,,,,,
player,201011210ram,atl,PeteCo00,tackles_combined,2,,,,,
player,201011210ram,atl,PeteCo00,tackles_solo,1,,,,,
player,201011210ram,atl,PeteCo00,tackles_assists,1,,,,,
player,201011210ram,atl,PeteCo00,tackles_loss,0,,,,,
player,201011210ram,atl,PeteCo00,qb_hits,0,,,,,
player,201011210ram,atl,PeteCo00,fumbles_rec,0,,,,,
player,201011210ram,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201011210ram,atl,PeteCo00,fumbles_forced,0,,,,,
player,201011210ram,atl,WalkVa99,def_int,0,,,,,
player,201011210ram,atl,WalkVa99,def_int_yds,0,,,,,
player,201011210ram,atl,WalkVa99,def_int_td,0,,,,,
player,201011210ram,atl,WalkVa99,def_int_long,0,,,,,
player,201011210ram,atl,WalkVa99,pass_defended,0,,,,,
player,201011210ram,atl,WalkVa99,sacks,0.0,,,,,
player,201011210ram,atl,WalkVa99,tackles_combined,2,,,,,
player,201011210ram,atl,WalkVa99,tackles_solo,2,,,,,
player,201011210ram,atl,WalkVa99,tackles_assists,0,,,,,
player,201011210ram,atl,WalkVa99,tackles_loss,1,,,,,
player,201011210ram,atl,WalkVa99,qb_hits,0,,,,,
player,201011210ram,atl,WalkVa99,fumbles_rec,0,,,,,
player,201011210ram,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201011210ram,atl,WalkVa99,fumbles_forced,0,,,,,
player,201011210ram,atl,WireCo20,def_int,0,,,,,
player,201011210ram,atl,WireCo20,def_int_yds,0,,,,,
player,201011210ram,atl,WireCo20,def_int_td,0,,,,,
player,201011210ram,atl,WireCo20,def_int_long,0,,,,,
player,201011210ram,atl,WireCo20,pass_defended,0,,,,,
player,201011210ram,atl,WireCo20,sacks,0.0,,,,,
player,201011210ram,atl,WireCo20,tackles_combined,2,,,,,
player,201011210ram,atl,WireCo20,tackles_solo,2,,,,,
player,201011210ram,atl,WireCo20,tackles_assists,0,,,,,
player,201011210ram,atl,WireCo20,tackles_loss,0,,,,,
player,201011210ram,atl,WireCo20,qb_hits,0,,,,,
player,201011210ram,atl,WireCo20,fumbles_rec,0,,,,,
player,201011210ram,atl,WireCo20,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,WireCo20,fumbles_rec_td,0,,,,,
player,201011210ram,atl,WireCo20,fumbles_forced,0,,,,,
player,201011210ram,atl,AndeJa98,def_int,0,,,,,
player,201011210ram,atl,AndeJa98,def_int_yds,0,,,,,
player,201011210ram,atl,AndeJa98,def_int_td,0,,,,,
player,201011210ram,atl,AndeJa98,def_int_long,0,,,,,
player,201011210ram,atl,AndeJa98,pass_defended,0,,,,,
player,201011210ram,atl,AndeJa98,sacks,0.0,,,,,
player,201011210ram,atl,AndeJa98,tackles_combined,1,,,,,
player,201011210ram,atl,AndeJa98,tackles_solo,1,,,,,
player,201011210ram,atl,AndeJa98,tackles_assists,0,,,,,
player,201011210ram,atl,AndeJa98,tackles_loss,1,,,,,
player,201011210ram,atl,AndeJa98,qb_hits,1,,,,,
player,201011210ram,atl,AndeJa98,fumbles_rec,0,,,,,
player,201011210ram,atl,AndeJa98,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,AndeJa98,fumbles_rec_td,0,,,,,
player,201011210ram,atl,AndeJa98,fumbles_forced,0,,,,,
player,201011210ram,atl,BabiJo20,def_int,0,,,,,
player,201011210ram,atl,BabiJo20,def_int_yds,0,,,,,
player,201011210ram,atl,BabiJo20,def_int_td,0,,,,,
player,201011210ram,atl,BabiJo20,def_int_long,0,,,,,
player,201011210ram,atl,BabiJo20,pass_defended,0,,,,,
player,201011210ram,atl,BabiJo20,sacks,0.0,,,,,
player,201011210ram,atl,BabiJo20,tackles_combined,1,,,,,
player,201011210ram,atl,BabiJo20,tackles_solo,1,,,,,
player,201011210ram,atl,BabiJo20,tackles_assists,0,,,,,
player,201011210ram,atl,BabiJo20,tackles_loss,0,,,,,
player,201011210ram,atl,BabiJo20,qb_hits,0,,,,,
player,201011210ram,atl,BabiJo20,fumbles_rec,0,,,,,
player,201011210ram,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201011210ram,atl,BabiJo20,fumbles_forced,0,,,,,
player,201011210ram,atl,DaviCh22,def_int,0,,,,,
player,201011210ram,atl,DaviCh22,def_int_yds,0,,,,,
player,201011210ram,atl,DaviCh22,def_int_td,0,,,,,
player,201011210ram,atl,DaviCh22,def_int_long,0,,,,,
player,201011210ram,atl,DaviCh22,pass_defended,0,,,,,
player,201011210ram,atl,DaviCh22,sacks,0.0,,,,,
player,201011210ram,atl,DaviCh22,tackles_combined,1,,,,,
player,201011210ram,atl,DaviCh22,tackles_solo,1,,,,,
player,201011210ram,atl,DaviCh22,tackles_assists,0,,,,,
player,201011210ram,atl,DaviCh22,tackles_loss,0,,,,,
player,201011210ram,atl,DaviCh22,qb_hits,0,,,,,
player,201011210ram,atl,DaviCh22,fumbles_rec,0,,,,,
player,201011210ram,atl,DaviCh22,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,DaviCh22,fumbles_rec_td,0,,,,,
player,201011210ram,atl,DaviCh22,fumbles_forced,0,,,,,
player,201011210ram,atl,JerrPe99,def_int,0,,,,,
player,201011210ram,atl,JerrPe99,def_int_yds,0,,,,,
player,201011210ram,atl,JerrPe99,def_int_td,0,,,,,
player,201011210ram,atl,JerrPe99,def_int_long,0,,,,,
player,201011210ram,atl,JerrPe99,pass_defended,1,,,,,
player,201011210ram,atl,JerrPe99,sacks,0.0,,,,,
player,201011210ram,atl,JerrPe99,tackles_combined,1,,,,,
player,201011210ram,atl,JerrPe99,tackles_solo,1,,,,,
player,201011210ram,atl,JerrPe99,tackles_assists,0,,,,,
player,201011210ram,atl,JerrPe99,tackles_loss,1,,,,,
player,201011210ram,atl,JerrPe99,qb_hits,0,,,,,
player,201011210ram,atl,JerrPe99,fumbles_rec,0,,,,,
player,201011210ram,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201011210ram,atl,JerrPe99,fumbles_forced,0,,,,,
player,201011210ram,atl,koenemic01,def_int,0,,,,,
player,201011210ram,atl,koenemic01,def_int_yds,0,,,,,
player,201011210ram,atl,koenemic01,def_int_td,0,,,,,
player,201011210ram,atl,koenemic01,def_int_long,0,,,,,
player,201011210ram,atl,koenemic01,pass_defended,0,,,,,
player,201011210ram,atl,koenemic01,sacks,0.0,,,,,
player,201011210ram,atl,koenemic01,tackles_combined,1,,,,,
player,201011210ram,atl,koenemic01,tackles_solo,1,,,,,
player,201011210ram,atl,koenemic01,tackles_assists,0,,,,,
player,201011210ram,atl,koenemic01,tackles_loss,0,,,,,
player,201011210ram,atl,koenemic01,qb_hits,0,,,,,
player,201011210ram,atl,koenemic01,fumbles_rec,0,,,,,
player,201011210ram,atl,koenemic01,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,koenemic01,fumbles_rec_td,0,,,,,
player,201011210ram,atl,koenemic01,fumbles_forced,0,,,,,
player,201011210ram,atl,SchiSh99,def_int,0,,,,,
player,201011210ram,atl,SchiSh99,def_int_yds,0,,,,,
player,201011210ram,atl,SchiSh99,def_int_td,0,,,,,
player,201011210ram,atl,SchiSh99,def_int_long,0,,,,,
player,201011210ram,atl,SchiSh99,pass_defended,0,,,,,
player,201011210ram,atl,SchiSh99,sacks,0.0,,,,,
player,201011210ram,atl,SchiSh99,tackles_combined,1,,,,,
player,201011210ram,atl,SchiSh99,tackles_solo,1,,,,,
player,201011210ram,atl,SchiSh99,tackles_assists,0,,,,,
player,201011210ram,atl,SchiSh99,tackles_loss,0,,,,,
player,201011210ram,atl,SchiSh99,qb_hits,0,,,,,
player,201011210ram,atl,SchiSh99,fumbles_rec,0,,,,,
player,201011210ram,atl,SchiSh99,fumbles_rec_yds,0,,,,,
player,201011210ram,atl,SchiSh99,fumbles_rec_td,0,,,,,
player,201011210ram,atl,SchiSh99,fumbles_forced,0,,,,,
player,201011210ram,atl,ColeEr21,def_int,,,,,,
player,201011210ram,atl,ColeEr21,def_int_yds,,,,,,
player,201011210ram,atl,ColeEr21,def_int_td,,,,,,
player,201011210ram,atl,ColeEr21,def_int_long,,,,,,
player,201011210ram,atl,ColeEr21,pass_defended,,,,,,
player,201011210ram,atl,ColeEr21,sacks,0.0,,,,,
player,201011210ram,atl,ColeEr21,tackles_combined,,,,,,
player,201011210ram,atl,ColeEr21,tackles_solo,,,,,,
player,201011210ram,atl,ColeEr21,tackles_assists,,,,,,
player,201011210ram,atl,ColeEr21,tackles_loss,1,,,,,
player,201011210ram,atl,ColeEr21,qb_hits,1,,,,,
player,201011210ram,atl,ColeEr21,fumbles_rec,,,,,,
player,201011210ram,atl,ColeEr21,fumbles_rec_yds,,,,,,
player,201011210ram,atl,ColeEr21,fumbles_rec_td,,,,,,
player,201011210ram,atl,ColeEr21,fumbles_forced,,,,,,
player,201011210ram,ram,LaurJa99,def_int,0,,,,,
player,201011210ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201011210ram,ram,LaurJa99,def_int_td,0,,,,,
player,201011210ram,ram,LaurJa99,def_int_long,0,,,,,
player,201011210ram,ram,LaurJa99,pass_defended,0,,,,,
player,201011210ram,ram,LaurJa99,sacks,0.0,,,,,
player,201011210ram,ram,LaurJa99,tackles_combined,11,,,,,
player,201011210ram,ram,LaurJa99,tackles_solo,8,,,,,
player,201011210ram,ram,LaurJa99,tackles_assists,3,,,,,
player,201011210ram,ram,LaurJa99,tackles_loss,0,,,,,
player,201011210ram,ram,LaurJa99,qb_hits,0,,,,,
player,201011210ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201011210ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201011210ram,ram,BartRo20,def_int,0,,,,,
player,201011210ram,ram,BartRo20,def_int_yds,0,,,,,
player,201011210ram,ram,BartRo20,def_int_td,0,,,,,
player,201011210ram,ram,BartRo20,def_int_long,0,,,,,
player,201011210ram,ram,BartRo20,pass_defended,0,,,,,
player,201011210ram,ram,BartRo20,sacks,0.0,,,,,
player,201011210ram,ram,BartRo20,tackles_combined,7,,,,,
player,201011210ram,ram,BartRo20,tackles_solo,7,,,,,
player,201011210ram,ram,BartRo20,tackles_assists,0,,,,,
player,201011210ram,ram,BartRo20,tackles_loss,0,,,,,
player,201011210ram,ram,BartRo20,qb_hits,0,,,,,
player,201011210ram,ram,BartRo20,fumbles_rec,0,,,,,
player,201011210ram,ram,BartRo20,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,BartRo20,fumbles_rec_td,0,,,,,
player,201011210ram,ram,BartRo20,fumbles_forced,0,,,,,
player,201011210ram,ram,FletBr99,def_int,0,,,,,
player,201011210ram,ram,FletBr99,def_int_yds,0,,,,,
player,201011210ram,ram,FletBr99,def_int_td,0,,,,,
player,201011210ram,ram,FletBr99,def_int_long,0,,,,,
player,201011210ram,ram,FletBr99,pass_defended,1,,,,,
player,201011210ram,ram,FletBr99,sacks,0.0,,,,,
player,201011210ram,ram,FletBr99,tackles_combined,7,,,,,
player,201011210ram,ram,FletBr99,tackles_solo,7,,,,,
player,201011210ram,ram,FletBr99,tackles_assists,0,,,,,
player,201011210ram,ram,FletBr99,tackles_loss,1,,,,,
player,201011210ram,ram,FletBr99,qb_hits,0,,,,,
player,201011210ram,ram,FletBr99,fumbles_rec,0,,,,,
player,201011210ram,ram,FletBr99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,FletBr99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,FletBr99,fumbles_forced,0,,,,,
player,201011210ram,ram,MurpJe99,def_int,0,,,,,
player,201011210ram,ram,MurpJe99,def_int_yds,0,,,,,
player,201011210ram,ram,MurpJe99,def_int_td,0,,,,,
player,201011210ram,ram,MurpJe99,def_int_long,0,,,,,
player,201011210ram,ram,MurpJe99,pass_defended,1,,,,,
player,201011210ram,ram,MurpJe99,sacks,0.0,,,,,
player,201011210ram,ram,MurpJe99,tackles_combined,6,,,,,
player,201011210ram,ram,MurpJe99,tackles_solo,5,,,,,
player,201011210ram,ram,MurpJe99,tackles_assists,1,,,,,
player,201011210ram,ram,MurpJe99,tackles_loss,0,,,,,
player,201011210ram,ram,MurpJe99,qb_hits,0,,,,,
player,201011210ram,ram,MurpJe99,fumbles_rec,0,,,,,
player,201011210ram,ram,MurpJe99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,MurpJe99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,MurpJe99,fumbles_forced,0,,,,,
player,201011210ram,ram,ChamCh99,def_int,0,,,,,
player,201011210ram,ram,ChamCh99,def_int_yds,0,,,,,
player,201011210ram,ram,ChamCh99,def_int_td,0,,,,,
player,201011210ram,ram,ChamCh99,def_int_long,0,,,,,
player,201011210ram,ram,ChamCh99,pass_defended,0,,,,,
player,201011210ram,ram,ChamCh99,sacks,0.0,,,,,
player,201011210ram,ram,ChamCh99,tackles_combined,5,,,,,
player,201011210ram,ram,ChamCh99,tackles_solo,4,,,,,
player,201011210ram,ram,ChamCh99,tackles_assists,1,,,,,
player,201011210ram,ram,ChamCh99,tackles_loss,0,,,,,
player,201011210ram,ram,ChamCh99,qb_hits,0,,,,,
player,201011210ram,ram,ChamCh99,fumbles_rec,0,,,,,
player,201011210ram,ram,ChamCh99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,ChamCh99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,ChamCh99,fumbles_forced,0,,,,,
player,201011210ram,ram,DahlCr99,def_int,0,,,,,
player,201011210ram,ram,DahlCr99,def_int_yds,0,,,,,
player,201011210ram,ram,DahlCr99,def_int_td,0,,,,,
player,201011210ram,ram,DahlCr99,def_int_long,0,,,,,
player,201011210ram,ram,DahlCr99,pass_defended,0,,,,,
player,201011210ram,ram,DahlCr99,sacks,0.0,,,,,
player,201011210ram,ram,DahlCr99,tackles_combined,4,,,,,
player,201011210ram,ram,DahlCr99,tackles_solo,4,,,,,
player,201011210ram,ram,DahlCr99,tackles_assists,0,,,,,
player,201011210ram,ram,DahlCr99,tackles_loss,0,,,,,
player,201011210ram,ram,DahlCr99,qb_hits,0,,,,,
player,201011210ram,ram,DahlCr99,fumbles_rec,0,,,,,
player,201011210ram,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,DahlCr99,fumbles_forced,0,,,,,
player,201011210ram,ram,KingJu99,def_int,0,,,,,
player,201011210ram,ram,KingJu99,def_int_yds,0,,,,,
player,201011210ram,ram,KingJu99,def_int_td,0,,,,,
player,201011210ram,ram,KingJu99,def_int_long,0,,,,,
player,201011210ram,ram,KingJu99,pass_defended,1,,,,,
player,201011210ram,ram,KingJu99,sacks,0.0,,,,,
player,201011210ram,ram,KingJu99,tackles_combined,4,,,,,
player,201011210ram,ram,KingJu99,tackles_solo,3,,,,,
player,201011210ram,ram,KingJu99,tackles_assists,1,,,,,
player,201011210ram,ram,KingJu99,tackles_loss,0,,,,,
player,201011210ram,ram,KingJu99,qb_hits,0,,,,,
player,201011210ram,ram,KingJu99,fumbles_rec,0,,,,,
player,201011210ram,ram,KingJu99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,KingJu99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,KingJu99,fumbles_forced,0,,,,,
player,201011210ram,ram,AtogO.20,def_int,0,,,,,
player,201011210ram,ram,AtogO.20,def_int_yds,0,,,,,
player,201011210ram,ram,AtogO.20,def_int_td,0,,,,,
player,201011210ram,ram,AtogO.20,def_int_long,0,,,,,
player,201011210ram,ram,AtogO.20,pass_defended,1,,,,,
player,201011210ram,ram,AtogO.20,sacks,0.0,,,,,
player,201011210ram,ram,AtogO.20,tackles_combined,3,,,,,
player,201011210ram,ram,AtogO.20,tackles_solo,3,,,,,
player,201011210ram,ram,AtogO.20,tackles_assists,0,,,,,
player,201011210ram,ram,AtogO.20,tackles_loss,0,,,,,
player,201011210ram,ram,AtogO.20,qb_hits,0,,,,,
player,201011210ram,ram,AtogO.20,fumbles_rec,0,,,,,
player,201011210ram,ram,AtogO.20,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,AtogO.20,fumbles_rec_td,0,,,,,
player,201011210ram,ram,AtogO.20,fumbles_forced,0,,,,,
player,201011210ram,ram,DiggNa20,def_int,0,,,,,
player,201011210ram,ram,DiggNa20,def_int_yds,0,,,,,
player,201011210ram,ram,DiggNa20,def_int_td,0,,,,,
player,201011210ram,ram,DiggNa20,def_int_long,0,,,,,
player,201011210ram,ram,DiggNa20,pass_defended,0,,,,,
player,201011210ram,ram,DiggNa20,sacks,0.0,,,,,
player,201011210ram,ram,DiggNa20,tackles_combined,3,,,,,
player,201011210ram,ram,DiggNa20,tackles_solo,2,,,,,
player,201011210ram,ram,DiggNa20,tackles_assists,1,,,,,
player,201011210ram,ram,DiggNa20,tackles_loss,0,,,,,
player,201011210ram,ram,DiggNa20,qb_hits,0,,,,,
player,201011210ram,ram,DiggNa20,fumbles_rec,0,,,,,
player,201011210ram,ram,DiggNa20,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,DiggNa20,fumbles_rec_td,0,,,,,
player,201011210ram,ram,DiggNa20,fumbles_forced,0,,,,,
player,201011210ram,ram,StewDa00,def_int,0,,,,,
player,201011210ram,ram,StewDa00,def_int_yds,0,,,,,
player,201011210ram,ram,StewDa00,def_int_td,0,,,,,
player,201011210ram,ram,StewDa00,def_int_long,0,,,,,
player,201011210ram,ram,StewDa00,pass_defended,0,,,,,
player,201011210ram,ram,StewDa00,sacks,0.0,,,,,
player,201011210ram,ram,StewDa00,tackles_combined,3,,,,,
player,201011210ram,ram,StewDa00,tackles_solo,3,,,,,
player,201011210ram,ram,StewDa00,tackles_assists,0,,,,,
player,201011210ram,ram,StewDa00,tackles_loss,0,,,,,
player,201011210ram,ram,StewDa00,qb_hits,1,,,,,
player,201011210ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201011210ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201011210ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201011210ram,ram,CudjJe00,def_int,0,,,,,
player,201011210ram,ram,CudjJe00,def_int_yds,0,,,,,
player,201011210ram,ram,CudjJe00,def_int_td,0,,,,,
player,201011210ram,ram,CudjJe00,def_int_long,0,,,,,
player,201011210ram,ram,CudjJe00,pass_defended,0,,,,,
player,201011210ram,ram,CudjJe00,sacks,0.0,,,,,
player,201011210ram,ram,CudjJe00,tackles_combined,2,,,,,
player,201011210ram,ram,CudjJe00,tackles_solo,2,,,,,
player,201011210ram,ram,CudjJe00,tackles_assists,0,,,,,
player,201011210ram,ram,CudjJe00,tackles_loss,0,,,,,
player,201011210ram,ram,CudjJe00,qb_hits,0,,,,,
player,201011210ram,ram,CudjJe00,fumbles_rec,0,,,,,
player,201011210ram,ram,CudjJe00,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,CudjJe00,fumbles_rec_td,0,,,,,
player,201011210ram,ram,CudjJe00,fumbles_forced,0,,,,,
player,201011210ram,ram,GibsGa99,def_int,0,,,,,
player,201011210ram,ram,GibsGa99,def_int_yds,0,,,,,
player,201011210ram,ram,GibsGa99,def_int_td,0,,,,,
player,201011210ram,ram,GibsGa99,def_int_long,0,,,,,
player,201011210ram,ram,GibsGa99,pass_defended,0,,,,,
player,201011210ram,ram,GibsGa99,sacks,0.0,,,,,
player,201011210ram,ram,GibsGa99,tackles_combined,2,,,,,
player,201011210ram,ram,GibsGa99,tackles_solo,2,,,,,
player,201011210ram,ram,GibsGa99,tackles_assists,0,,,,,
player,201011210ram,ram,GibsGa99,tackles_loss,0,,,,,
player,201011210ram,ram,GibsGa99,qb_hits,0,,,,,
player,201011210ram,ram,GibsGa99,fumbles_rec,0,,,,,
player,201011210ram,ram,GibsGa99,fumbles_rec_yds,0,,,,,
player,201011210ram,ram,GibsGa99,fumbles_rec_td,0,,,,,
player,201011210ram,ram,GibsGa99,fumbles_forced,0,,,,,
player,201011210ram,ram,HallJa21,def_int,0,,,,,
player,201011210ram,ram,HallJa21,def_int_yds,0,,,,,
player,201011210ram,ram,HallJa21,def_int_td,0,,,,,
player,201011210ram,ram,HallJa21,def_int_long,0,,,,,
player,201011210ram,ram,HallJa21,pass_defended,0,,,,,
player,201011210ram,ram,HallJa21,sacks,0.0,,,,,
player,201011210ram,ram,HallJa21,tackles_combined,2,,,,,
player,201011210ram,ram,HallJa21,tackles_solo,2,,,,,
player,201011210ram,ram,HallJa21,tackles_assists,0,,,,,
player,201011210ram,ram,HallJa21,tackles_loss,0,,,,,
player,201011210ram,ram,HallJa21,qb_hits,0,,,,,
player,201011210ram,ram,HallJa21,fumbles_rec,0,,,,,
