game,2010,7,20101024,201010240car,sfo,"San Francisco 49ers",20,car,"Carolina Panthers",23
player,201010240car,car,BakeJa20,fumbles_rec_td,0,,,,,
player,201010240car,car,BakeJa20,fumbles_forced,0,,,,,
player,201010240car,car,BrowEv99,def_int,0,,,,,
player,201010240car,car,BrowEv99,def_int_yds,0,,,,,
player,201010240car,car,BrowEv99,def_int_td,0,,,,,
player,201010240car,car,BrowEv99,def_int_long,0,,,,,
player,201010240car,car,BrowEv99,pass_defended,0,,,,,
player,201010240car,car,BrowEv99,sacks,0.0,,,,,
player,201010240car,car,BrowEv99,tackles_combined,1,,,,,
player,201010240car,car,BrowEv99,tackles_solo,0,,,,,
player,201010240car,car,BrowEv99,tackles_assists,1,,,,,
player,201010240car,car,BrowEv99,tackles_loss,0,,,,,
player,201010240car,car,BrowEv99,qb_hits,0,,,,,
player,201010240car,car,BrowEv99,fumbles_rec,0,,,,,
player,201010240car,car,BrowEv99,fumbles_rec_yds,0,,,,,
player,201010240car,car,BrowEv99,fumbles_rec_td,0,,,,,
player,201010240car,car,BrowEv99,fumbles_forced,0,,,,,
player,201010240car,car,ConnDa99,def_int,0,,,,,
player,201010240car,car,ConnDa99,def_int_yds,0,,,,,
player,201010240car,car,ConnDa99,def_int_td,0,,,,,
player,201010240car,car,ConnDa99,def_int_long,0,,,,,
player,201010240car,car,ConnDa99,pass_defended,0,,,,,
player,201010240car,car,ConnDa99,sacks,0.0,,,,,
player,201010240car,car,ConnDa99,tackles_combined,1,,,,,
player,201010240car,car,ConnDa99,tackles_solo,1,,,,,
player,201010240car,car,ConnDa99,tackles_assists,0,,,,,
player,201010240car,car,ConnDa99,tackles_loss,1,,,,,
player,201010240car,car,ConnDa99,qb_hits,0,,,,,
player,201010240car,car,ConnDa99,fumbles_rec,0,,,,,
player,201010240car,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201010240car,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201010240car,car,ConnDa99,fumbles_forced,0,,,,,
player,201010240car,car,HarrNi99,def_int,0,,,,,
player,201010240car,car,HarrNi99,def_int_yds,0,,,,,
player,201010240car,car,HarrNi99,def_int_td,0,,,,,
player,201010240car,car,HarrNi99,def_int_long,0,,,,,
player,201010240car,car,HarrNi99,pass_defended,0,,,,,
player,201010240car,car,HarrNi99,sacks,0.0,,,,,
player,201010240car,car,HarrNi99,tackles_combined,1,,,,,
player,201010240car,car,HarrNi99,tackles_solo,1,,,,,
player,201010240car,car,HarrNi99,tackles_assists,0,,,,,
player,201010240car,car,HarrNi99,tackles_loss,0,,,,,
player,201010240car,car,HarrNi99,qb_hits,0,,,,,
player,201010240car,car,HarrNi99,fumbles_rec,0,,,,,
player,201010240car,car,HarrNi99,fumbles_rec_yds,0,,,,,
player,201010240car,car,HarrNi99,fumbles_rec_td,0,,,,,
player,201010240car,car,HarrNi99,fumbles_forced,0,,,,,
player,201010240car,car,NorwEr99,def_int,0,,,,,
player,201010240car,car,NorwEr99,def_int_yds,0,,,,,
player,201010240car,car,NorwEr99,def_int_td,0,,,,,
player,201010240car,car,NorwEr99,def_int_long,0,,,,,
player,201010240car,car,NorwEr99,pass_defended,0,,,,,
player,201010240car,car,NorwEr99,sacks,0.0,,,,,
player,201010240car,car,NorwEr99,tackles_combined,1,,,,,
player,201010240car,car,NorwEr99,tackles_solo,1,,,,,
player,201010240car,car,NorwEr99,tackles_assists,0,,,,,
player,201010240car,car,NorwEr99,tackles_loss,0,,,,,
player,201010240car,car,NorwEr99,qb_hits,0,,,,,
player,201010240car,car,NorwEr99,fumbles_rec,0,,,,,
player,201010240car,car,NorwEr99,fumbles_rec_yds,0,,,,,
player,201010240car,car,NorwEr99,fumbles_rec_td,0,,,,,
player,201010240car,car,NorwEr99,fumbles_forced,0,,,,,
player,201010240car,car,PughJo99,def_int,0,,,,,
player,201010240car,car,PughJo99,def_int_yds,0,,,,,
player,201010240car,car,PughJo99,def_int_td,0,,,,,
player,201010240car,car,PughJo99,def_int_long,0,,,,,
player,201010240car,car,PughJo99,pass_defended,0,,,,,
player,201010240car,car,PughJo99,sacks,0.0,,,,,
player,201010240car,car,PughJo99,tackles_combined,1,,,,,
player,201010240car,car,PughJo99,tackles_solo,1,,,,,
player,201010240car,car,PughJo99,tackles_assists,0,,,,,
player,201010240car,car,PughJo99,tackles_loss,0,,,,,
player,201010240car,car,PughJo99,qb_hits,0,,,,,
player,201010240car,car,PughJo99,fumbles_rec,0,,,,,
player,201010240car,car,PughJo99,fumbles_rec_yds,0,,,,,
player,201010240car,car,PughJo99,fumbles_rec_td,0,,,,,
player,201010240car,car,PughJo99,fumbles_forced,0,,,,,
player,201010240car,car,HardGr99,def_int,0,,,,,
player,201010240car,car,HardGr99,def_int_yds,0,,,,,
player,201010240car,car,HardGr99,def_int_td,0,,,,,
player,201010240car,car,HardGr99,def_int_long,0,,,,,
player,201010240car,car,HardGr99,pass_defended,0,,,,,
player,201010240car,car,HardGr99,sacks,0.0,,,,,
player,201010240car,car,HardGr99,tackles_combined,0,,,,,
player,201010240car,car,HardGr99,tackles_solo,0,,,,,
player,201010240car,car,HardGr99,tackles_assists,0,,,,,
player,201010240car,car,HardGr99,tackles_loss,0,,,,,
player,201010240car,car,HardGr99,qb_hits,1,,,,,
player,201010240car,car,HardGr99,fumbles_rec,0,,,,,
player,201010240car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201010240car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201010240car,car,HardGr99,fumbles_forced,0,,,,,
player,201010240car,car,MunnCa99,def_int,0,,,,,
player,201010240car,car,MunnCa99,def_int_yds,0,,,,,
player,201010240car,car,MunnCa99,def_int_td,0,,,,,
player,201010240car,car,MunnCa99,def_int_long,0,,,,,
player,201010240car,car,MunnCa99,pass_defended,1,,,,,
player,201010240car,car,MunnCa99,sacks,0.0,,,,,
player,201010240car,car,MunnCa99,tackles_combined,0,,,,,
player,201010240car,car,MunnCa99,tackles_solo,0,,,,,
player,201010240car,car,MunnCa99,tackles_assists,0,,,,,
player,201010240car,car,MunnCa99,tackles_loss,0,,,,,
player,201010240car,car,MunnCa99,qb_hits,0,,,,,
player,201010240car,car,MunnCa99,fumbles_rec,0,,,,,
player,201010240car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201010240car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201010240car,car,MunnCa99,fumbles_forced,0,,,,,
player,201010240car,car,SmitSt01,def_int,0,,,,,
player,201010240car,car,SmitSt01,def_int_yds,0,,,,,
player,201010240car,car,SmitSt01,def_int_td,0,,,,,
player,201010240car,car,SmitSt01,def_int_long,0,,,,,
player,201010240car,car,SmitSt01,pass_defended,0,,,,,
player,201010240car,car,SmitSt01,sacks,0.0,,,,,
player,201010240car,car,SmitSt01,tackles_combined,0,,,,,
player,201010240car,car,SmitSt01,tackles_solo,0,,,,,
player,201010240car,car,SmitSt01,tackles_assists,0,,,,,
player,201010240car,car,SmitSt01,tackles_loss,0,,,,,
player,201010240car,car,SmitSt01,qb_hits,0,,,,,
player,201010240car,car,SmitSt01,fumbles_rec,1,,,,,
player,201010240car,car,SmitSt01,fumbles_rec_yds,0,,,,,
player,201010240car,car,SmitSt01,fumbles_rec_td,0,,,,,
player,201010240car,car,SmitSt01,fumbles_forced,0,,,,,
player,201010240car,sfo,GinnTe00,kick_ret,2,,,,,
player,201010240car,sfo,GinnTe00,kick_ret_yds,47,,,,,
player,201010240car,sfo,GinnTe00,kick_ret_yds_per_ret,23.5,,,,,
player,201010240car,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201010240car,sfo,GinnTe00,kick_ret_long,24,,,,,
player,201010240car,sfo,GinnTe00,punt_ret,3,,,,,
player,201010240car,sfo,GinnTe00,punt_ret_yds,24,,,,,
player,201010240car,sfo,GinnTe00,punt_ret_yds_per_ret,8.0,,,,,
player,201010240car,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201010240car,sfo,GinnTe00,punt_ret_long,12,,,,,
player,201010240car,car,SmitSt01,kick_ret,0,,,,,
player,201010240car,car,SmitSt01,kick_ret_yds,0,,,,,
player,201010240car,car,SmitSt01,kick_ret_yds_per_ret,,,,,,
player,201010240car,car,SmitSt01,kick_ret_td,0,,,,,
player,201010240car,car,SmitSt01,kick_ret_long,0,,,,,
player,201010240car,car,SmitSt01,punt_ret,5,,,,,
player,201010240car,car,SmitSt01,punt_ret_yds,38,,,,,
player,201010240car,car,SmitSt01,punt_ret_yds_per_ret,7.6,,,,,
player,201010240car,car,SmitSt01,punt_ret_td,0,,,,,
player,201010240car,car,SmitSt01,punt_ret_long,32,,,,,
player,201010240car,car,MunnCa99,kick_ret,0,,,,,
player,201010240car,car,MunnCa99,kick_ret_yds,0,,,,,
player,201010240car,car,MunnCa99,kick_ret_yds_per_ret,,,,,,
player,201010240car,car,MunnCa99,kick_ret_td,0,,,,,
player,201010240car,car,MunnCa99,kick_ret_long,0,,,,,
player,201010240car,car,MunnCa99,punt_ret,1,,,,,
player,201010240car,car,MunnCa99,punt_ret_yds,6,,,,,
player,201010240car,car,MunnCa99,punt_ret_yds_per_ret,6.0,,,,,
player,201010240car,car,MunnCa99,punt_ret_td,0,,,,,
player,201010240car,car,MunnCa99,punt_ret_long,6,,,,,
player,201010240car,car,GoodMi00,kick_ret,4,,,,,
player,201010240car,car,GoodMi00,kick_ret_yds,84,,,,,
player,201010240car,car,GoodMi00,kick_ret_yds_per_ret,21.0,,,,,
player,201010240car,car,GoodMi00,kick_ret_td,0,,,,,
player,201010240car,car,GoodMi00,kick_ret_long,28,,,,,
player,201010240car,car,GoodMi00,punt_ret,0,,,,,
player,201010240car,car,GoodMi00,punt_ret_yds,0,,,,,
player,201010240car,car,GoodMi00,punt_ret_yds_per_ret,,,,,,
player,201010240car,car,GoodMi00,punt_ret_td,0,,,,,
player,201010240car,car,GoodMi00,punt_ret_long,0,,,,,
player,201010240car,sfo,nednejoe01,xpm,2,,,,,
player,201010240car,sfo,nednejoe01,xpa,2,,,,,
player,201010240car,sfo,nednejoe01,fgm,2,,,,,
player,201010240car,sfo,nednejoe01,fga,2,,,,,
player,201010240car,sfo,nednejoe01,punt,0,,,,,
player,201010240car,sfo,nednejoe01,punt_yds,0,,,,,
player,201010240car,sfo,nednejoe01,punt_yds_per_punt,,,,,,
player,201010240car,sfo,nednejoe01,punt_long,0,,,,,
player,201010240car,sfo,LeexAn20,xpm,,,,,,
player,201010240car,sfo,LeexAn20,xpa,,,,,,
player,201010240car,sfo,LeexAn20,fgm,,,,,,
player,201010240car,sfo,LeexAn20,fga,,,,,,
player,201010240car,sfo,LeexAn20,punt,7,,,,,
player,201010240car,sfo,LeexAn20,punt_yds,353,,,,,
player,201010240car,sfo,LeexAn20,punt_yds_per_punt,50.4,,,,,
player,201010240car,sfo,LeexAn20,punt_long,59,,,,,
player,201010240car,car,kasayjoh01,xpm,2,,,,,
player,201010240car,car,kasayjoh01,xpa,2,,,,,
player,201010240car,car,kasayjoh01,fgm,3,,,,,
player,201010240car,car,kasayjoh01,fga,3,,,,,
player,201010240car,car,kasayjoh01,punt,0,,,,,
player,201010240car,car,kasayjoh01,punt_yds,0,,,,,
player,201010240car,car,kasayjoh01,punt_yds_per_punt,,,,,,
player,201010240car,car,kasayjoh01,punt_long,0,,,,,
player,201010240car,car,BakeJa20,xpm,,,,,,
player,201010240car,car,BakeJa20,xpa,,,,,,
player,201010240car,car,BakeJa20,fgm,,,,,,
player,201010240car,car,BakeJa20,fga,,,,,,
player,201010240car,car,BakeJa20,punt,3,,,,,
player,201010240car,car,BakeJa20,punt_yds,122,,,,,
player,201010240car,car,BakeJa20,punt_yds_per_punt,40.7,,,,,
player,201010240car,car,BakeJa20,punt_long,44,,,,,
