game,2010,7,20101024,201010240sdg,nwe,"New England Patriots",23,sdg,"San Diego Chargers",20
player,201010240sdg,sdg,ApplAn99,tackles_solo,5,,,,,
player,201010240sdg,sdg,ApplAn99,tackles_assists,0,,,,,
player,201010240sdg,sdg,ApplAn99,tackles_loss,1,,,,,
player,201010240sdg,sdg,ApplAn99,qb_hits,0,,,,,
player,201010240sdg,sdg,ApplAn99,fumbles_rec,0,,,,,
player,201010240sdg,sdg,ApplAn99,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,ApplAn99,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,ApplAn99,fumbles_forced,0,,,,,
player,201010240sdg,sdg,WeddEr99,def_int,0,,,,,
player,201010240sdg,sdg,WeddEr99,def_int_yds,0,,,,,
player,201010240sdg,sdg,WeddEr99,def_int_td,0,,,,,
player,201010240sdg,sdg,WeddEr99,def_int_long,0,,,,,
player,201010240sdg,sdg,WeddEr99,pass_defended,0,,,,,
player,201010240sdg,sdg,WeddEr99,sacks,0.0,,,,,
player,201010240sdg,sdg,WeddEr99,tackles_combined,5,,,,,
player,201010240sdg,sdg,WeddEr99,tackles_solo,3,,,,,
player,201010240sdg,sdg,WeddEr99,tackles_assists,2,,,,,
player,201010240sdg,sdg,WeddEr99,tackles_loss,0,,,,,
player,201010240sdg,sdg,WeddEr99,qb_hits,0,,,,,
player,201010240sdg,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201010240sdg,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201010240sdg,sdg,OlivPa20,def_int,0,,,,,
player,201010240sdg,sdg,OlivPa20,def_int_yds,0,,,,,
player,201010240sdg,sdg,OlivPa20,def_int_td,0,,,,,
player,201010240sdg,sdg,OlivPa20,def_int_long,0,,,,,
player,201010240sdg,sdg,OlivPa20,pass_defended,1,,,,,
player,201010240sdg,sdg,OlivPa20,sacks,0.0,,,,,
player,201010240sdg,sdg,OlivPa20,tackles_combined,4,,,,,
player,201010240sdg,sdg,OlivPa20,tackles_solo,3,,,,,
player,201010240sdg,sdg,OlivPa20,tackles_assists,1,,,,,
player,201010240sdg,sdg,OlivPa20,tackles_loss,0,,,,,
player,201010240sdg,sdg,OlivPa20,qb_hits,0,,,,,
player,201010240sdg,sdg,OlivPa20,fumbles_rec,0,,,,,
player,201010240sdg,sdg,OlivPa20,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,OlivPa20,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,OlivPa20,fumbles_forced,0,,,,,
player,201010240sdg,sdg,JammQu20,def_int,0,,,,,
player,201010240sdg,sdg,JammQu20,def_int_yds,0,,,,,
player,201010240sdg,sdg,JammQu20,def_int_td,0,,,,,
player,201010240sdg,sdg,JammQu20,def_int_long,0,,,,,
player,201010240sdg,sdg,JammQu20,pass_defended,1,,,,,
player,201010240sdg,sdg,JammQu20,sacks,0.0,,,,,
player,201010240sdg,sdg,JammQu20,tackles_combined,3,,,,,
player,201010240sdg,sdg,JammQu20,tackles_solo,3,,,,,
player,201010240sdg,sdg,JammQu20,tackles_assists,0,,,,,
player,201010240sdg,sdg,JammQu20,tackles_loss,0,,,,,
player,201010240sdg,sdg,JammQu20,qb_hits,0,,,,,
player,201010240sdg,sdg,JammQu20,fumbles_rec,0,,,,,
player,201010240sdg,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,JammQu20,fumbles_forced,0,,,,,
player,201010240sdg,sdg,CasoAn99,def_int,0,,,,,
player,201010240sdg,sdg,CasoAn99,def_int_yds,0,,,,,
player,201010240sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201010240sdg,sdg,CasoAn99,def_int_long,0,,,,,
player,201010240sdg,sdg,CasoAn99,pass_defended,1,,,,,
player,201010240sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201010240sdg,sdg,CasoAn99,tackles_combined,2,,,,,
player,201010240sdg,sdg,CasoAn99,tackles_solo,2,,,,,
player,201010240sdg,sdg,CasoAn99,tackles_assists,0,,,,,
player,201010240sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201010240sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201010240sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201010240sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201010240sdg,sdg,GoodRi00,def_int,0,,,,,
player,201010240sdg,sdg,GoodRi00,def_int_yds,0,,,,,
player,201010240sdg,sdg,GoodRi00,def_int_td,0,,,,,
player,201010240sdg,sdg,GoodRi00,def_int_long,0,,,,,
player,201010240sdg,sdg,GoodRi00,pass_defended,0,,,,,
player,201010240sdg,sdg,GoodRi00,sacks,0.0,,,,,
player,201010240sdg,sdg,GoodRi00,tackles_combined,2,,,,,
player,201010240sdg,sdg,GoodRi00,tackles_solo,2,,,,,
player,201010240sdg,sdg,GoodRi00,tackles_assists,0,,,,,
player,201010240sdg,sdg,GoodRi00,tackles_loss,0,,,,,
player,201010240sdg,sdg,GoodRi00,qb_hits,0,,,,,
player,201010240sdg,sdg,GoodRi00,fumbles_rec,0,,,,,
player,201010240sdg,sdg,GoodRi00,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,GoodRi00,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,GoodRi00,fumbles_forced,0,,,,,
player,201010240sdg,sdg,JohnTr20,def_int,0,,,,,
player,201010240sdg,sdg,JohnTr20,def_int_yds,0,,,,,
player,201010240sdg,sdg,JohnTr20,def_int_td,0,,,,,
player,201010240sdg,sdg,JohnTr20,def_int_long,0,,,,,
player,201010240sdg,sdg,JohnTr20,pass_defended,0,,,,,
player,201010240sdg,sdg,JohnTr20,sacks,0.0,,,,,
player,201010240sdg,sdg,JohnTr20,tackles_combined,2,,,,,
player,201010240sdg,sdg,JohnTr20,tackles_solo,1,,,,,
player,201010240sdg,sdg,JohnTr20,tackles_assists,1,,,,,
player,201010240sdg,sdg,JohnTr20,tackles_loss,0,,,,,
player,201010240sdg,sdg,JohnTr20,qb_hits,0,,,,,
player,201010240sdg,sdg,JohnTr20,fumbles_rec,0,,,,,
player,201010240sdg,sdg,JohnTr20,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,JohnTr20,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,JohnTr20,fumbles_forced,0,,,,,
player,201010240sdg,sdg,NwagOg00,def_int,0,,,,,
player,201010240sdg,sdg,NwagOg00,def_int_yds,0,,,,,
player,201010240sdg,sdg,NwagOg00,def_int_td,0,,,,,
player,201010240sdg,sdg,NwagOg00,def_int_long,0,,,,,
player,201010240sdg,sdg,NwagOg00,pass_defended,0,,,,,
player,201010240sdg,sdg,NwagOg00,sacks,0.0,,,,,
player,201010240sdg,sdg,NwagOg00,tackles_combined,2,,,,,
player,201010240sdg,sdg,NwagOg00,tackles_solo,2,,,,,
player,201010240sdg,sdg,NwagOg00,tackles_assists,0,,,,,
player,201010240sdg,sdg,NwagOg00,tackles_loss,0,,,,,
player,201010240sdg,sdg,NwagOg00,qb_hits,0,,,,,
player,201010240sdg,sdg,NwagOg00,fumbles_rec,0,,,,,
player,201010240sdg,sdg,NwagOg00,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,NwagOg00,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,NwagOg00,fumbles_forced,0,,,,,
player,201010240sdg,sdg,CesaJa20,def_int,0,,,,,
player,201010240sdg,sdg,CesaJa20,def_int_yds,0,,,,,
player,201010240sdg,sdg,CesaJa20,def_int_td,0,,,,,
player,201010240sdg,sdg,CesaJa20,def_int_long,0,,,,,
player,201010240sdg,sdg,CesaJa20,pass_defended,0,,,,,
player,201010240sdg,sdg,CesaJa20,sacks,0.0,,,,,
player,201010240sdg,sdg,CesaJa20,tackles_combined,1,,,,,
player,201010240sdg,sdg,CesaJa20,tackles_solo,0,,,,,
player,201010240sdg,sdg,CesaJa20,tackles_assists,1,,,,,
player,201010240sdg,sdg,CesaJa20,tackles_loss,0,,,,,
player,201010240sdg,sdg,CesaJa20,qb_hits,0,,,,,
player,201010240sdg,sdg,CesaJa20,fumbles_rec,0,,,,,
player,201010240sdg,sdg,CesaJa20,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,CesaJa20,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,CesaJa20,fumbles_forced,0,,,,,
player,201010240sdg,sdg,McMiRa01,def_int,0,,,,,
player,201010240sdg,sdg,McMiRa01,def_int_yds,0,,,,,
player,201010240sdg,sdg,McMiRa01,def_int_td,0,,,,,
player,201010240sdg,sdg,McMiRa01,def_int_long,0,,,,,
player,201010240sdg,sdg,McMiRa01,pass_defended,0,,,,,
player,201010240sdg,sdg,McMiRa01,sacks,0.0,,,,,
player,201010240sdg,sdg,McMiRa01,tackles_combined,1,,,,,
player,201010240sdg,sdg,McMiRa01,tackles_solo,0,,,,,
player,201010240sdg,sdg,McMiRa01,tackles_assists,1,,,,,
player,201010240sdg,sdg,McMiRa01,tackles_loss,0,,,,,
player,201010240sdg,sdg,McMiRa01,qb_hits,0,,,,,
player,201010240sdg,sdg,McMiRa01,fumbles_rec,0,,,,,
player,201010240sdg,sdg,McMiRa01,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,McMiRa01,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,McMiRa01,fumbles_forced,0,,,,,
player,201010240sdg,sdg,SileBr99,def_int,0,,,,,
player,201010240sdg,sdg,SileBr99,def_int_yds,0,,,,,
player,201010240sdg,sdg,SileBr99,def_int_td,0,,,,,
player,201010240sdg,sdg,SileBr99,def_int_long,0,,,,,
player,201010240sdg,sdg,SileBr99,pass_defended,0,,,,,
player,201010240sdg,sdg,SileBr99,sacks,0.0,,,,,
player,201010240sdg,sdg,SileBr99,tackles_combined,1,,,,,
player,201010240sdg,sdg,SileBr99,tackles_solo,1,,,,,
player,201010240sdg,sdg,SileBr99,tackles_assists,0,,,,,
player,201010240sdg,sdg,SileBr99,tackles_loss,0,,,,,
player,201010240sdg,sdg,SileBr99,qb_hits,0,,,,,
player,201010240sdg,sdg,SileBr99,fumbles_rec,0,,,,,
player,201010240sdg,sdg,SileBr99,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,SileBr99,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,SileBr99,fumbles_forced,0,,,,,
player,201010240sdg,sdg,TolbMi00,def_int,0,,,,,
player,201010240sdg,sdg,TolbMi00,def_int_yds,0,,,,,
player,201010240sdg,sdg,TolbMi00,def_int_td,0,,,,,
player,201010240sdg,sdg,TolbMi00,def_int_long,0,,,,,
player,201010240sdg,sdg,TolbMi00,pass_defended,0,,,,,
player,201010240sdg,sdg,TolbMi00,sacks,0.0,,,,,
player,201010240sdg,sdg,TolbMi00,tackles_combined,1,,,,,
player,201010240sdg,sdg,TolbMi00,tackles_solo,1,,,,,
player,201010240sdg,sdg,TolbMi00,tackles_assists,0,,,,,
player,201010240sdg,sdg,TolbMi00,tackles_loss,0,,,,,
player,201010240sdg,sdg,TolbMi00,qb_hits,0,,,,,
player,201010240sdg,sdg,TolbMi00,fumbles_rec,0,,,,,
player,201010240sdg,sdg,TolbMi00,fumbles_rec_yds,0,,,,,
player,201010240sdg,sdg,TolbMi00,fumbles_rec_td,0,,,,,
player,201010240sdg,sdg,TolbMi00,fumbles_forced,0,,,,,
player,201010240sdg,nwe,EdelJu00,kick_ret,0,,,,,
player,201010240sdg,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201010240sdg,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201010240sdg,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201010240sdg,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201010240sdg,nwe,EdelJu00,punt_ret,2,,,,,
player,201010240sdg,nwe,EdelJu00,punt_ret_yds,37,,,,,
player,201010240sdg,nwe,EdelJu00,punt_ret_yds_per_ret,18.5,,,,,
player,201010240sdg,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201010240sdg,nwe,EdelJu00,punt_ret_long,34,,,,,
player,201010240sdg,nwe,TateBr00,kick_ret,2,,,,,
player,201010240sdg,nwe,TateBr00,kick_ret_yds,45,,,,,
player,201010240sdg,nwe,TateBr00,kick_ret_yds_per_ret,22.5,,,,,
player,201010240sdg,nwe,TateBr00,kick_ret_td,0,,,,,
player,201010240sdg,nwe,TateBr00,kick_ret_long,25,,,,,
player,201010240sdg,nwe,TateBr00,punt_ret,0,,,,,
player,201010240sdg,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201010240sdg,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201010240sdg,nwe,TateBr00,punt_ret_td,0,,,,,
player,201010240sdg,nwe,TateBr00,punt_ret_long,0,,,,,
player,201010240sdg,nwe,FletDa00,kick_ret,1,,,,,
player,201010240sdg,nwe,FletDa00,kick_ret_yds,0,,,,,
player,201010240sdg,nwe,FletDa00,kick_ret_yds_per_ret,0.0,,,,,
player,201010240sdg,nwe,FletDa00,kick_ret_td,0,,,,,
player,201010240sdg,nwe,FletDa00,kick_ret_long,0,,,,,
player,201010240sdg,nwe,FletDa00,punt_ret,0,,,,,
player,201010240sdg,nwe,FletDa00,punt_ret_yds,0,,,,,
player,201010240sdg,nwe,FletDa00,punt_ret_yds_per_ret,,,,,,
player,201010240sdg,nwe,FletDa00,punt_ret_td,0,,,,,
player,201010240sdg,nwe,FletDa00,punt_ret_long,0,,,,,
player,201010240sdg,sdg,SproDa00,kick_ret,5,,,,,
player,201010240sdg,sdg,SproDa00,kick_ret_yds,136,,,,,
player,201010240sdg,sdg,SproDa00,kick_ret_yds_per_ret,27.2,,,,,
player,201010240sdg,sdg,SproDa00,kick_ret_td,0,,,,,
player,201010240sdg,sdg,SproDa00,kick_ret_long,39,,,,,
player,201010240sdg,sdg,SproDa00,punt_ret,1,,,,,
player,201010240sdg,sdg,SproDa00,punt_ret_yds,12,,,,,
player,201010240sdg,sdg,SproDa00,punt_ret_yds_per_ret,12.0,,,,,
player,201010240sdg,sdg,SproDa00,punt_ret_td,0,,,,,
player,201010240sdg,sdg,SproDa00,punt_ret_long,12,,,,,
player,201010240sdg,nwe,GostSt20,xpm,2,,,,,
player,201010240sdg,nwe,GostSt20,xpa,2,,,,,
player,201010240sdg,nwe,GostSt20,fgm,3,,,,,
player,201010240sdg,nwe,GostSt20,fga,3,,,,,
player,201010240sdg,nwe,GostSt20,punt,0,,,,,
player,201010240sdg,nwe,GostSt20,punt_yds,0,,,,,
player,201010240sdg,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201010240sdg,nwe,GostSt20,punt_long,0,,,,,
player,201010240sdg,nwe,MeskZo99,xpm,,,,,,
player,201010240sdg,nwe,MeskZo99,xpa,,,,,,
player,201010240sdg,nwe,MeskZo99,fgm,,,,,,
player,201010240sdg,nwe,MeskZo99,fga,,,,,,
player,201010240sdg,nwe,MeskZo99,punt,4,,,,,
player,201010240sdg,nwe,MeskZo99,punt_yds,153,,,,,
player,201010240sdg,nwe,MeskZo99,punt_yds_per_punt,38.3,,,,,
player,201010240sdg,nwe,MeskZo99,punt_long,45,,,,,
player,201010240sdg,sdg,brownkri01,xpm,2,,,,,
player,201010240sdg,sdg,brownkri01,xpa,2,,,,,
player,201010240sdg,sdg,brownkri01,fgm,2,,,,,
player,201010240sdg,sdg,brownkri01,fga,3,,,,,
player,201010240sdg,sdg,brownkri01,punt,0,,,,,
player,201010240sdg,sdg,brownkri01,punt_yds,0,,,,,
player,201010240sdg,sdg,brownkri01,punt_yds_per_punt,,,,,,
player,201010240sdg,sdg,brownkri01,punt_long,0,,,,,
player,201010240sdg,sdg,ScifMi20,xpm,,,,,,
player,201010240sdg,sdg,ScifMi20,xpa,,,,,,
player,201010240sdg,sdg,ScifMi20,fgm,,,,,,
player,201010240sdg,sdg,ScifMi20,fga,,,,,,
player,201010240sdg,sdg,ScifMi20,punt,2,,,,,
player,201010240sdg,sdg,ScifMi20,punt_yds,96,,,,,
player,201010240sdg,sdg,ScifMi20,punt_yds_per_punt,48.0,,,,,
player,201010240sdg,sdg,ScifMi20,punt_long,49,,,,,
