game,2010,8,20101031,201010310det,was,"Washington Redskins",25,det,"Detroit Lions",37
player,201010310det,was,AlexLo99,fumbles_rec,0,,,,,
player,201010310det,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201010310det,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201010310det,was,AlexLo99,fumbles_forced,0,,,,,
player,201010310det,was,FletLo20,def_int,0,,,,,
player,201010310det,was,FletLo20,def_int_yds,0,,,,,
player,201010310det,was,FletLo20,def_int_td,0,,,,,
player,201010310det,was,FletLo20,def_int_long,0,,,,,
player,201010310det,was,FletLo20,pass_defended,2,,,,,
player,201010310det,was,FletLo20,sacks,0.0,,,,,
player,201010310det,was,FletLo20,tackles_combined,4,,,,,
player,201010310det,was,FletLo20,tackles_solo,3,,,,,
player,201010310det,was,FletLo20,tackles_assists,1,,,,,
player,201010310det,was,FletLo20,tackles_loss,0,,,,,
player,201010310det,was,FletLo20,qb_hits,0,,,,,
player,201010310det,was,FletLo20,fumbles_rec,1,,,,,
player,201010310det,was,FletLo20,fumbles_rec_yds,-3,,,,,
player,201010310det,was,FletLo20,fumbles_rec_td,0,,,,,
player,201010310det,was,FletLo20,fumbles_forced,0,,,,,
player,201010310det,was,RogeCa20,def_int,0,,,,,
player,201010310det,was,RogeCa20,def_int_yds,0,,,,,
player,201010310det,was,RogeCa20,def_int_td,0,,,,,
player,201010310det,was,RogeCa20,def_int_long,0,,,,,
player,201010310det,was,RogeCa20,pass_defended,0,,,,,
player,201010310det,was,RogeCa20,sacks,0.0,,,,,
player,201010310det,was,RogeCa20,tackles_combined,3,,,,,
player,201010310det,was,RogeCa20,tackles_solo,1,,,,,
player,201010310det,was,RogeCa20,tackles_assists,2,,,,,
player,201010310det,was,RogeCa20,tackles_loss,0,,,,,
player,201010310det,was,RogeCa20,qb_hits,0,,,,,
player,201010310det,was,RogeCa20,fumbles_rec,0,,,,,
player,201010310det,was,RogeCa20,fumbles_rec_yds,0,,,,,
player,201010310det,was,RogeCa20,fumbles_rec_td,0,,,,,
player,201010310det,was,RogeCa20,fumbles_forced,0,,,,,
player,201010310det,was,BuchPh20,def_int,0,,,,,
player,201010310det,was,BuchPh20,def_int_yds,0,,,,,
player,201010310det,was,BuchPh20,def_int_td,0,,,,,
player,201010310det,was,BuchPh20,def_int_long,0,,,,,
player,201010310det,was,BuchPh20,pass_defended,1,,,,,
player,201010310det,was,BuchPh20,sacks,0.0,,,,,
player,201010310det,was,BuchPh20,tackles_combined,2,,,,,
player,201010310det,was,BuchPh20,tackles_solo,2,,,,,
player,201010310det,was,BuchPh20,tackles_assists,0,,,,,
player,201010310det,was,BuchPh20,tackles_loss,0,,,,,
player,201010310det,was,BuchPh20,qb_hits,0,,,,,
player,201010310det,was,BuchPh20,fumbles_rec,0,,,,,
player,201010310det,was,BuchPh20,fumbles_rec_yds,0,,,,,
player,201010310det,was,BuchPh20,fumbles_rec_td,0,,,,,
player,201010310det,was,BuchPh20,fumbles_forced,1,,,,,
player,201010310det,was,DaniPh20,def_int,0,,,,,
player,201010310det,was,DaniPh20,def_int_yds,0,,,,,
player,201010310det,was,DaniPh20,def_int_td,0,,,,,
player,201010310det,was,DaniPh20,def_int_long,0,,,,,
player,201010310det,was,DaniPh20,pass_defended,0,,,,,
player,201010310det,was,DaniPh20,sacks,0.0,,,,,
player,201010310det,was,DaniPh20,tackles_combined,2,,,,,
player,201010310det,was,DaniPh20,tackles_solo,2,,,,,
player,201010310det,was,DaniPh20,tackles_assists,0,,,,,
player,201010310det,was,DaniPh20,tackles_loss,0,,,,,
player,201010310det,was,DaniPh20,qb_hits,0,,,,,
player,201010310det,was,DaniPh20,fumbles_rec,0,,,,,
player,201010310det,was,DaniPh20,fumbles_rec_yds,0,,,,,
player,201010310det,was,DaniPh20,fumbles_rec_td,0,,,,,
player,201010310det,was,DaniPh20,fumbles_forced,0,,,,,
player,201010310det,was,KemoMa20,def_int,0,,,,,
player,201010310det,was,KemoMa20,def_int_yds,0,,,,,
player,201010310det,was,KemoMa20,def_int_td,0,,,,,
player,201010310det,was,KemoMa20,def_int_long,0,,,,,
player,201010310det,was,KemoMa20,pass_defended,0,,,,,
player,201010310det,was,KemoMa20,sacks,0.0,,,,,
player,201010310det,was,KemoMa20,tackles_combined,2,,,,,
player,201010310det,was,KemoMa20,tackles_solo,2,,,,,
player,201010310det,was,KemoMa20,tackles_assists,0,,,,,
player,201010310det,was,KemoMa20,tackles_loss,0,,,,,
player,201010310det,was,KemoMa20,qb_hits,0,,,,,
player,201010310det,was,KemoMa20,fumbles_rec,0,,,,,
player,201010310det,was,KemoMa20,fumbles_rec_yds,0,,,,,
player,201010310det,was,KemoMa20,fumbles_rec_td,0,,,,,
player,201010310det,was,KemoMa20,fumbles_forced,0,,,,,
player,201010310det,was,OrakBr99,def_int,0,,,,,
player,201010310det,was,OrakBr99,def_int_yds,0,,,,,
player,201010310det,was,OrakBr99,def_int_td,0,,,,,
player,201010310det,was,OrakBr99,def_int_long,0,,,,,
player,201010310det,was,OrakBr99,pass_defended,0,,,,,
player,201010310det,was,OrakBr99,sacks,0.0,,,,,
player,201010310det,was,OrakBr99,tackles_combined,2,,,,,
player,201010310det,was,OrakBr99,tackles_solo,2,,,,,
player,201010310det,was,OrakBr99,tackles_assists,0,,,,,
player,201010310det,was,OrakBr99,tackles_loss,1,,,,,
player,201010310det,was,OrakBr99,qb_hits,0,,,,,
player,201010310det,was,OrakBr99,fumbles_rec,0,,,,,
player,201010310det,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201010310det,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201010310det,was,OrakBr99,fumbles_forced,0,,,,,
player,201010310det,was,WillRo05,def_int,0,,,,,
player,201010310det,was,WillRo05,def_int_yds,0,,,,,
player,201010310det,was,WillRo05,def_int_td,0,,,,,
player,201010310det,was,WillRo05,def_int_long,0,,,,,
player,201010310det,was,WillRo05,pass_defended,0,,,,,
player,201010310det,was,WillRo05,sacks,0.0,,,,,
player,201010310det,was,WillRo05,tackles_combined,2,,,,,
player,201010310det,was,WillRo05,tackles_solo,2,,,,,
player,201010310det,was,WillRo05,tackles_assists,0,,,,,
player,201010310det,was,WillRo05,tackles_loss,0,,,,,
player,201010310det,was,WillRo05,qb_hits,0,,,,,
player,201010310det,was,WillRo05,fumbles_rec,0,,,,,
player,201010310det,was,WillRo05,fumbles_rec_yds,0,,,,,
player,201010310det,was,WillRo05,fumbles_rec_td,0,,,,,
player,201010310det,was,WillRo05,fumbles_forced,0,,,,,
player,201010310det,was,BladH.99,def_int,0,,,,,
player,201010310det,was,BladH.99,def_int_yds,0,,,,,
player,201010310det,was,BladH.99,def_int_td,0,,,,,
player,201010310det,was,BladH.99,def_int_long,0,,,,,
player,201010310det,was,BladH.99,pass_defended,0,,,,,
player,201010310det,was,BladH.99,sacks,0.0,,,,,
player,201010310det,was,BladH.99,tackles_combined,1,,,,,
player,201010310det,was,BladH.99,tackles_solo,1,,,,,
player,201010310det,was,BladH.99,tackles_assists,0,,,,,
player,201010310det,was,BladH.99,tackles_loss,0,,,,,
player,201010310det,was,BladH.99,qb_hits,0,,,,,
player,201010310det,was,BladH.99,fumbles_rec,0,,,,,
player,201010310det,was,BladH.99,fumbles_rec_yds,0,,,,,
player,201010310det,was,BladH.99,fumbles_rec_td,0,,,,,
player,201010310det,was,BladH.99,fumbles_forced,0,,,,,
player,201010310det,was,DaviFr01,def_int,0,,,,,
player,201010310det,was,DaviFr01,def_int_yds,0,,,,,
player,201010310det,was,DaviFr01,def_int_td,0,,,,,
player,201010310det,was,DaviFr01,def_int_long,0,,,,,
player,201010310det,was,DaviFr01,pass_defended,0,,,,,
player,201010310det,was,DaviFr01,sacks,0.0,,,,,
player,201010310det,was,DaviFr01,tackles_combined,1,,,,,
player,201010310det,was,DaviFr01,tackles_solo,0,,,,,
player,201010310det,was,DaviFr01,tackles_assists,1,,,,,
player,201010310det,was,DaviFr01,tackles_loss,0,,,,,
player,201010310det,was,DaviFr01,qb_hits,0,,,,,
player,201010310det,was,DaviFr01,fumbles_rec,0,,,,,
player,201010310det,was,DaviFr01,fumbles_rec_yds,0,,,,,
player,201010310det,was,DaviFr01,fumbles_rec_td,0,,,,,
player,201010310det,was,DaviFr01,fumbles_forced,0,,,,,
player,201010310det,was,GanoGr44,def_int,0,,,,,
player,201010310det,was,GanoGr44,def_int_yds,0,,,,,
player,201010310det,was,GanoGr44,def_int_td,0,,,,,
player,201010310det,was,GanoGr44,def_int_long,0,,,,,
player,201010310det,was,GanoGr44,pass_defended,0,,,,,
player,201010310det,was,GanoGr44,sacks,0.0,,,,,
player,201010310det,was,GanoGr44,tackles_combined,1,,,,,
player,201010310det,was,GanoGr44,tackles_solo,1,,,,,
player,201010310det,was,GanoGr44,tackles_assists,0,,,,,
player,201010310det,was,GanoGr44,tackles_loss,0,,,,,
player,201010310det,was,GanoGr44,qb_hits,0,,,,,
player,201010310det,was,GanoGr44,fumbles_rec,0,,,,,
player,201010310det,was,GanoGr44,fumbles_rec_yds,0,,,,,
player,201010310det,was,GanoGr44,fumbles_rec_td,0,,,,,
player,201010310det,was,GanoGr44,fumbles_forced,0,,,,,
player,201010310det,was,GolsKe20,def_int,0,,,,,
player,201010310det,was,GolsKe20,def_int_yds,0,,,,,
player,201010310det,was,GolsKe20,def_int_td,0,,,,,
player,201010310det,was,GolsKe20,def_int_long,0,,,,,
player,201010310det,was,GolsKe20,pass_defended,1,,,,,
player,201010310det,was,GolsKe20,sacks,0.0,,,,,
player,201010310det,was,GolsKe20,tackles_combined,1,,,,,
player,201010310det,was,GolsKe20,tackles_solo,1,,,,,
player,201010310det,was,GolsKe20,tackles_assists,0,,,,,
player,201010310det,was,GolsKe20,tackles_loss,0,,,,,
player,201010310det,was,GolsKe20,qb_hits,0,,,,,
player,201010310det,was,GolsKe20,fumbles_rec,0,,,,,
player,201010310det,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201010310det,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201010310det,was,GolsKe20,fumbles_forced,0,,,,,
player,201010310det,was,HollVo20,def_int,0,,,,,
player,201010310det,was,HollVo20,def_int_yds,0,,,,,
player,201010310det,was,HollVo20,def_int_td,0,,,,,
player,201010310det,was,HollVo20,def_int_long,0,,,,,
player,201010310det,was,HollVo20,pass_defended,0,,,,,
player,201010310det,was,HollVo20,sacks,0.0,,,,,
player,201010310det,was,HollVo20,tackles_combined,1,,,,,
player,201010310det,was,HollVo20,tackles_solo,1,,,,,
player,201010310det,was,HollVo20,tackles_assists,0,,,,,
player,201010310det,was,HollVo20,tackles_loss,0,,,,,
player,201010310det,was,HollVo20,qb_hits,1,,,,,
player,201010310det,was,HollVo20,fumbles_rec,0,,,,,
player,201010310det,was,HollVo20,fumbles_rec_yds,0,,,,,
player,201010310det,was,HollVo20,fumbles_rec_td,0,,,,,
player,201010310det,was,HollVo20,fumbles_forced,0,,,,,
player,201010310det,was,SellMi00,def_int,0,,,,,
player,201010310det,was,SellMi00,def_int_yds,0,,,,,
player,201010310det,was,SellMi00,def_int_td,0,,,,,
player,201010310det,was,SellMi00,def_int_long,0,,,,,
player,201010310det,was,SellMi00,pass_defended,0,,,,,
player,201010310det,was,SellMi00,sacks,0.0,,,,,
player,201010310det,was,SellMi00,tackles_combined,1,,,,,
player,201010310det,was,SellMi00,tackles_solo,0,,,,,
player,201010310det,was,SellMi00,tackles_assists,1,,,,,
player,201010310det,was,SellMi00,tackles_loss,0,,,,,
player,201010310det,was,SellMi00,qb_hits,0,,,,,
player,201010310det,was,SellMi00,fumbles_rec,0,,,,,
player,201010310det,was,SellMi00,fumbles_rec_yds,0,,,,,
player,201010310det,was,SellMi00,fumbles_rec_td,0,,,,,
player,201010310det,was,SellMi00,fumbles_forced,0,,,,,
player,201010310det,was,SmitHu21,def_int,0,,,,,
player,201010310det,was,SmitHu21,def_int_yds,0,,,,,
player,201010310det,was,SmitHu21,def_int_td,0,,,,,
player,201010310det,was,SmitHu21,def_int_long,0,,,,,
player,201010310det,was,SmitHu21,pass_defended,0,,,,,
player,201010310det,was,SmitHu21,sacks,0.0,,,,,
player,201010310det,was,SmitHu21,tackles_combined,1,,,,,
player,201010310det,was,SmitHu21,tackles_solo,1,,,,,
player,201010310det,was,SmitHu21,tackles_assists,0,,,,,
player,201010310det,was,SmitHu21,tackles_loss,0,,,,,
player,201010310det,was,SmitHu21,qb_hits,0,,,,,
player,201010310det,was,SmitHu21,fumbles_rec,0,,,,,
player,201010310det,was,SmitHu21,fumbles_rec_yds,0,,,,,
player,201010310det,was,SmitHu21,fumbles_rec_td,0,,,,,
player,201010310det,was,SmitHu21,fumbles_forced,0,,,,,
player,201010310det,was,WilsCh99,def_int,0,,,,,
player,201010310det,was,WilsCh99,def_int_yds,0,,,,,
player,201010310det,was,WilsCh99,def_int_td,0,,,,,
player,201010310det,was,WilsCh99,def_int_long,0,,,,,
player,201010310det,was,WilsCh99,pass_defended,0,,,,,
player,201010310det,was,WilsCh99,sacks,0.0,,,,,
player,201010310det,was,WilsCh99,tackles_combined,1,,,,,
player,201010310det,was,WilsCh99,tackles_solo,1,,,,,
player,201010310det,was,WilsCh99,tackles_assists,0,,,,,
player,201010310det,was,WilsCh99,tackles_loss,0,,,,,
player,201010310det,was,WilsCh99,qb_hits,0,,,,,
player,201010310det,was,WilsCh99,fumbles_rec,0,,,,,
player,201010310det,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201010310det,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201010310det,was,WilsCh99,fumbles_forced,0,,,,,
player,201010310det,was,BankBr00,def_int,0,,,,,
player,201010310det,was,BankBr00,def_int_yds,0,,,,,
player,201010310det,was,BankBr00,def_int_td,0,,,,,
player,201010310det,was,BankBr00,def_int_long,0,,,,,
player,201010310det,was,BankBr00,pass_defended,0,,,,,
player,201010310det,was,BankBr00,sacks,0.0,,,,,
player,201010310det,was,BankBr00,tackles_combined,0,,,,,
player,201010310det,was,BankBr00,tackles_solo,0,,,,,
player,201010310det,was,BankBr00,tackles_assists,0,,,,,
player,201010310det,was,BankBr00,tackles_loss,,,,,,
player,201010310det,was,BankBr00,qb_hits,,,,,,
player,201010310det,was,BankBr00,fumbles_rec,1,,,,,
player,201010310det,was,BankBr00,fumbles_rec_yds,0,,,,,
player,201010310det,was,BankBr00,fumbles_rec_td,0,,,,,
player,201010310det,was,BankBr00,fumbles_forced,0,,,,,
player,201010310det,was,CartAn20,def_int,0,,,,,
player,201010310det,was,CartAn20,def_int_yds,0,,,,,
player,201010310det,was,CartAn20,def_int_td,0,,,,,
player,201010310det,was,CartAn20,def_int_long,0,,,,,
player,201010310det,was,CartAn20,pass_defended,0,,,,,
player,201010310det,was,CartAn20,sacks,0.0,,,,,
player,201010310det,was,CartAn20,tackles_combined,0,,,,,
player,201010310det,was,CartAn20,tackles_solo,0,,,,,
player,201010310det,was,CartAn20,tackles_assists,0,,,,,
player,201010310det,was,CartAn20,tackles_loss,0,,,,,
player,201010310det,was,CartAn20,qb_hits,2,,,,,
player,201010310det,was,CartAn20,fumbles_rec,0,,,,,
player,201010310det,was,CartAn20,fumbles_rec_yds,0,,,,,
player,201010310det,was,CartAn20,fumbles_rec_td,0,,,,,
player,201010310det,was,CartAn20,fumbles_forced,0,,,,,
player,201010310det,det,SmitAl98,def_int,1,,,,,
player,201010310det,det,SmitAl98,def_int_yds,4,,,,,
player,201010310det,det,SmitAl98,def_int_td,0,,,,,
player,201010310det,det,SmitAl98,def_int_long,4,,,,,
player,201010310det,det,SmitAl98,pass_defended,2,,,,,
player,201010310det,det,SmitAl98,sacks,0.0,,,,,
player,201010310det,det,SmitAl98,tackles_combined,3,,,,,
player,201010310det,det,SmitAl98,tackles_solo,3,,,,,
player,201010310det,det,SmitAl98,tackles_assists,0,,,,,
player,201010310det,det,SmitAl98,tackles_loss,0,,,,,
player,201010310det,det,SmitAl98,qb_hits,0,,,,,
player,201010310det,det,SmitAl98,fumbles_rec,0,,,,,
player,201010310det,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201010310det,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201010310det,det,SmitAl98,fumbles_forced,0,,,,,
player,201010310det,det,VandKy99,def_int,0,,,,,
player,201010310det,det,VandKy99,def_int_yds,0,,,,,
player,201010310det,det,VandKy99,def_int_td,0,,,,,
player,201010310det,det,VandKy99,def_int_long,0,,,,,
player,201010310det,det,VandKy99,pass_defended,0,,,,,
player,201010310det,det,VandKy99,sacks,2.0,,,,,
player,201010310det,det,VandKy99,tackles_combined,6,,,,,
player,201010310det,det,VandKy99,tackles_solo,5,,,,,
player,201010310det,det,VandKy99,tackles_assists,1,,,,,
player,201010310det,det,VandKy99,tackles_loss,3,,,,,
player,201010310det,det,VandKy99,qb_hits,5,,,,,
player,201010310det,det,VandKy99,fumbles_rec,0,,,,,
player,201010310det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201010310det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201010310det,det,VandKy99,fumbles_forced,1,,,,,
player,201010310det,det,AvriCl99,def_int,0,,,,,
player,201010310det,det,AvriCl99,def_int_yds,0,,,,,
player,201010310det,det,AvriCl99,def_int_td,0,,,,,
player,201010310det,det,AvriCl99,def_int_long,0,,,,,
player,201010310det,det,AvriCl99,pass_defended,0,,,,,
player,201010310det,det,AvriCl99,sacks,2.0,,,,,
player,201010310det,det,AvriCl99,tackles_combined,5,,,,,
player,201010310det,det,AvriCl99,tackles_solo,4,,,,,
player,201010310det,det,AvriCl99,tackles_assists,1,,,,,
player,201010310det,det,AvriCl99,tackles_loss,3,,,,,
player,201010310det,det,AvriCl99,qb_hits,2,,,,,
player,201010310det,det,AvriCl99,fumbles_rec,0,,,,,
player,201010310det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201010310det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201010310det,det,AvriCl99,fumbles_forced,0,,,,,
player,201010310det,det,SuhxNd99,def_int,0,,,,,
player,201010310det,det,SuhxNd99,def_int_yds,0,,,,,
player,201010310det,det,SuhxNd99,def_int_td,0,,,,,
player,201010310det,det,SuhxNd99,def_int_long,0,,,,,
player,201010310det,det,SuhxNd99,pass_defended,0,,,,,
player,201010310det,det,SuhxNd99,sacks,2.0,,,,,
player,201010310det,det,SuhxNd99,tackles_combined,5,,,,,
player,201010310det,det,SuhxNd99,tackles_solo,4,,,,,
player,201010310det,det,SuhxNd99,tackles_assists,1,,,,,
player,201010310det,det,SuhxNd99,tackles_loss,2,,,,,
player,201010310det,det,SuhxNd99,qb_hits,2,,,,,
player,201010310det,det,SuhxNd99,fumbles_rec,1,,,,,
player,201010310det,det,SuhxNd99,fumbles_rec_yds,17,,,,,
player,201010310det,det,SuhxNd99,fumbles_rec_td,1,,,,,
player,201010310det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201010310det,det,WadeJo99,def_int,0,,,,,
player,201010310det,det,WadeJo99,def_int_yds,0,,,,,
player,201010310det,det,WadeJo99,def_int_td,0,,,,,
player,201010310det,det,WadeJo99,def_int_long,0,,,,,
player,201010310det,det,WadeJo99,pass_defended,1,,,,,
player,201010310det,det,WadeJo99,sacks,0.0,,,,,
player,201010310det,det,WadeJo99,tackles_combined,7,,,,,
player,201010310det,det,WadeJo99,tackles_solo,5,,,,,
player,201010310det,det,WadeJo99,tackles_assists,2,,,,,
player,201010310det,det,WadeJo99,tackles_loss,0,,,,,
player,201010310det,det,WadeJo99,qb_hits,1,,,,,
player,201010310det,det,WadeJo99,fumbles_rec,0,,,,,
player,201010310det,det,WadeJo99,fumbles_rec_yds,0,,,,,
player,201010310det,det,WadeJo99,fumbles_rec_td,0,,,,,
player,201010310det,det,WadeJo99,fumbles_forced,0,,,,,
player,201010310det,det,DelmLo99,def_int,0,,,,,
player,201010310det,det,DelmLo99,def_int_yds,0,,,,,
player,201010310det,det,DelmLo99,def_int_td,0,,,,,
player,201010310det,det,DelmLo99,def_int_long,0,,,,,
player,201010310det,det,DelmLo99,pass_defended,0,,,,,
player,201010310det,det,DelmLo99,sacks,0.0,,,,,
player,201010310det,det,DelmLo99,tackles_combined,5,,,,,
player,201010310det,det,DelmLo99,tackles_solo,3,,,,,
player,201010310det,det,DelmLo99,tackles_assists,2,,,,,
player,201010310det,det,DelmLo99,tackles_loss,0,,,,,
player,201010310det,det,DelmLo99,qb_hits,0,,,,,
player,201010310det,det,DelmLo99,fumbles_rec,0,,,,,
player,201010310det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201010310det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201010310det,det,DelmLo99,fumbles_forced,0,,,,,
player,201010310det,det,HousCh99,def_int,0,,,,,
player,201010310det,det,HousCh99,def_int_yds,0,,,,,
player,201010310det,det,HousCh99,def_int_td,0,,,,,
player,201010310det,det,HousCh99,def_int_long,0,,,,,
player,201010310det,det,HousCh99,pass_defended,1,,,,,
player,201010310det,det,HousCh99,sacks,0.0,,,,,
player,201010310det,det,HousCh99,tackles_combined,5,,,,,
player,201010310det,det,HousCh99,tackles_solo,4,,,,,
player,201010310det,det,HousCh99,tackles_assists,1,,,,,
player,201010310det,det,HousCh99,tackles_loss,1,,,,,
player,201010310det,det,HousCh99,qb_hits,0,,,,,
player,201010310det,det,HousCh99,fumbles_rec,0,,,,,
player,201010310det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201010310det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201010310det,det,HousCh99,fumbles_forced,0,,,,,
player,201010310det,det,BrowC.20,def_int,0,,,,,
player,201010310det,det,BrowC.20,def_int_yds,0,,,,,
player,201010310det,det,BrowC.20,def_int_td,0,,,,,
player,201010310det,det,BrowC.20,def_int_long,0,,,,,
player,201010310det,det,BrowC.20,pass_defended,0,,,,,
player,201010310det,det,BrowC.20,sacks,0.0,,,,,
player,201010310det,det,BrowC.20,tackles_combined,4,,,,,
player,201010310det,det,BrowC.20,tackles_solo,2,,,,,
player,201010310det,det,BrowC.20,tackles_assists,2,,,,,
player,201010310det,det,BrowC.20,tackles_loss,0,,,,,
player,201010310det,det,BrowC.20,qb_hits,1,,,,,
player,201010310det,det,BrowC.20,fumbles_rec,0,,,,,
player,201010310det,det,BrowC.20,fumbles_rec_yds,0,,,,,
player,201010310det,det,BrowC.20,fumbles_rec_td,0,,,,,
player,201010310det,det,BrowC.20,fumbles_forced,0,,,,,
player,201010310det,det,LevyDe99,def_int,0,,,,,
player,201010310det,det,LevyDe99,def_int_yds,0,,,,,
player,201010310det,det,LevyDe99,def_int_td,0,,,,,
player,201010310det,det,LevyDe99,def_int_long,0,,,,,
player,201010310det,det,LevyDe99,pass_defended,0,,,,,
player,201010310det,det,LevyDe99,sacks,0.0,,,,,
player,201010310det,det,LevyDe99,tackles_combined,4,,,,,
player,201010310det,det,LevyDe99,tackles_solo,4,,,,,
player,201010310det,det,LevyDe99,tackles_assists,0,,,,,
player,201010310det,det,LevyDe99,tackles_loss,0,,,,,
player,201010310det,det,LevyDe99,qb_hits,0,,,,,
player,201010310det,det,LevyDe99,fumbles_rec,0,,,,,
player,201010310det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201010310det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201010310det,det,LevyDe99,fumbles_forced,0,,,,,
player,201010310det,det,PalmAs99,def_int,0,,,,,
player,201010310det,det,PalmAs99,def_int_yds,0,,,,,
player,201010310det,det,PalmAs99,def_int_td,0,,,,,
player,201010310det,det,PalmAs99,def_int_long,0,,,,,
player,201010310det,det,PalmAs99,pass_defended,0,,,,,
player,201010310det,det,PalmAs99,sacks,0.0,,,,,
player,201010310det,det,PalmAs99,tackles_combined,4,,,,,
player,201010310det,det,PalmAs99,tackles_solo,4,,,,,
player,201010310det,det,PalmAs99,tackles_assists,0,,,,,
player,201010310det,det,PalmAs99,tackles_loss,0,,,,,
player,201010310det,det,PalmAs99,qb_hits,0,,,,,
player,201010310det,det,PalmAs99,fumbles_rec,0,,,,,
player,201010310det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201010310det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201010310det,det,PalmAs99,fumbles_forced,0,,,,,
player,201010310det,det,PeteJu00,def_int,0,,,,,
player,201010310det,det,PeteJu00,def_int_yds,0,,,,,
player,201010310det,det,PeteJu00,def_int_td,0,,,,,
player,201010310det,det,PeteJu00,def_int_long,0,,,,,
player,201010310det,det,PeteJu00,pass_defended,0,,,,,
player,201010310det,det,PeteJu00,sacks,0.0,,,,,
player,201010310det,det,PeteJu00,tackles_combined,4,,,,,
player,201010310det,det,PeteJu00,tackles_solo,3,,,,,
player,201010310det,det,PeteJu00,tackles_assists,1,,,,,
player,201010310det,det,PeteJu00,tackles_loss,0,,,,,
player,201010310det,det,PeteJu00,qb_hits,0,,,,,
player,201010310det,det,PeteJu00,fumbles_rec,0,,,,,
player,201010310det,det,PeteJu00,fumbles_rec_yds,0,,,,,
player,201010310det,det,PeteJu00,fumbles_rec_td,0,,,,,
player,201010310det,det,PeteJu00,fumbles_forced,0,,,,,
player,201010310det,det,McBrTu99,def_int,0,,,,,
player,201010310det,det,McBrTu99,def_int_yds,0,,,,,
player,201010310det,det,McBrTu99,def_int_td,0,,,,,
player,201010310det,det,McBrTu99,def_int_long,0,,,,,
player,201010310det,det,McBrTu99,pass_defended,0,,,,,
player,201010310det,det,McBrTu99,sacks,0.0,,,,,
player,201010310det,det,McBrTu99,tackles_combined,2,,,,,
player,201010310det,det,McBrTu99,tackles_solo,1,,,,,
player,201010310det,det,McBrTu99,tackles_assists,1,,,,,
player,201010310det,det,McBrTu99,tackles_loss,1,,,,,
player,201010310det,det,McBrTu99,qb_hits,0,,,,,
player,201010310det,det,McBrTu99,fumbles_rec,0,,,,,
player,201010310det,det,McBrTu99,fumbles_rec_yds,0,,,,,
player,201010310det,det,McBrTu99,fumbles_rec_td,0,,,,,
player,201010310det,det,McBrTu99,fumbles_forced,0,,,,,
player,201010310det,det,SpieAm99,def_int,0,,,,,
player,201010310det,det,SpieAm99,def_int_yds,0,,,,,
player,201010310det,det,SpieAm99,def_int_td,0,,,,,
player,201010310det,det,SpieAm99,def_int_long,0,,,,,
player,201010310det,det,SpieAm99,pass_defended,0,,,,,
player,201010310det,det,SpieAm99,sacks,0.0,,,,,
player,201010310det,det,SpieAm99,tackles_combined,2,,,,,
player,201010310det,det,SpieAm99,tackles_solo,2,,,,,
player,201010310det,det,SpieAm99,tackles_assists,0,,,,,
player,201010310det,det,SpieAm99,tackles_loss,0,,,,,
player,201010310det,det,SpieAm99,qb_hits,0,,,,,
player,201010310det,det,SpieAm99,fumbles_rec,0,,,,,
player,201010310det,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201010310det,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201010310det,det,SpieAm99,fumbles_forced,0,,,,,
player,201010310det,det,WendJo99,def_int,0,,,,,
player,201010310det,det,WendJo99,def_int_yds,0,,,,,
player,201010310det,det,WendJo99,def_int_td,0,,,,,
player,201010310det,det,WendJo99,def_int_long,0,,,,,
player,201010310det,det,WendJo99,pass_defended,0,,,,,
player,201010310det,det,WendJo99,sacks,0.0,,,,,
player,201010310det,det,WendJo99,tackles_combined,2,,,,,
player,201010310det,det,WendJo99,tackles_solo,2,,,,,
player,201010310det,det,WendJo99,tackles_assists,0,,,,,
player,201010310det,det,WendJo99,tackles_loss,0,,,,,
player,201010310det,det,WendJo99,qb_hits,0,,,,,
player,201010310det,det,WendJo99,fumbles_rec,0,,,,,
player,201010310det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201010310det,det,WendJo99,fumbles_rec_td,0,,,,,
