game,2010,8,20101031,201010310nor,pit,"Pittsburgh Steelers",10,nor,"New Orleans Saints",20
player,201010310nor,nor,EvanHe00,rec_long,2,,,,,
player,201010310nor,nor,EvanHe00,fumbles,0,,,,,
player,201010310nor,nor,EvanHe00,fumbles_lost,,,,,,
player,201010310nor,nor,StriZa20,pass_cmp,,,,,,
player,201010310nor,nor,StriZa20,pass_att,,,,,,
player,201010310nor,nor,StriZa20,pass_yds,,,,,,
player,201010310nor,nor,StriZa20,pass_td,,,,,,
player,201010310nor,nor,StriZa20,pass_int,,,,,,
player,201010310nor,nor,StriZa20,pass_sacked,,,,,,
player,201010310nor,nor,StriZa20,pass_sacked_yds,,,,,,
player,201010310nor,nor,StriZa20,pass_long,,,,,,
player,201010310nor,nor,StriZa20,pass_rating,,,,,,
player,201010310nor,nor,StriZa20,rush_att,,,,,,
player,201010310nor,nor,StriZa20,rush_yds,,,,,,
player,201010310nor,nor,StriZa20,rush_td,,,,,,
player,201010310nor,nor,StriZa20,rush_long,,,,,,
player,201010310nor,nor,StriZa20,targets,1,,,,,
player,201010310nor,nor,StriZa20,rec,0,,,,,
player,201010310nor,nor,StriZa20,rec_yds,0,,,,,
player,201010310nor,nor,StriZa20,rec_td,0,,,,,
player,201010310nor,nor,StriZa20,rec_long,,,,,,
player,201010310nor,nor,StriZa20,fumbles,,,,,,
player,201010310nor,nor,StriZa20,fumbles_lost,,,,,,
player,201010310nor,pit,TaylIk20,def_int,1,,,,,
player,201010310nor,pit,TaylIk20,def_int_yds,9,,,,,
player,201010310nor,pit,TaylIk20,def_int_td,0,,,,,
player,201010310nor,pit,TaylIk20,def_int_long,9,,,,,
player,201010310nor,pit,TaylIk20,pass_defended,2,,,,,
player,201010310nor,pit,TaylIk20,sacks,0.0,,,,,
player,201010310nor,pit,TaylIk20,tackles_combined,5,,,,,
player,201010310nor,pit,TaylIk20,tackles_solo,5,,,,,
player,201010310nor,pit,TaylIk20,tackles_assists,0,,,,,
player,201010310nor,pit,TaylIk20,tackles_loss,0,,,,,
player,201010310nor,pit,TaylIk20,qb_hits,0,,,,,
player,201010310nor,pit,TaylIk20,fumbles_rec,0,,,,,
player,201010310nor,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,TaylIk20,fumbles_forced,0,,,,,
player,201010310nor,pit,McFaBr20,def_int,0,,,,,
player,201010310nor,pit,McFaBr20,def_int_yds,0,,,,,
player,201010310nor,pit,McFaBr20,def_int_td,0,,,,,
player,201010310nor,pit,McFaBr20,def_int_long,0,,,,,
player,201010310nor,pit,McFaBr20,pass_defended,0,,,,,
player,201010310nor,pit,McFaBr20,sacks,1.0,,,,,
player,201010310nor,pit,McFaBr20,tackles_combined,7,,,,,
player,201010310nor,pit,McFaBr20,tackles_solo,7,,,,,
player,201010310nor,pit,McFaBr20,tackles_assists,0,,,,,
player,201010310nor,pit,McFaBr20,tackles_loss,0,,,,,
player,201010310nor,pit,McFaBr20,qb_hits,1,,,,,
player,201010310nor,pit,McFaBr20,fumbles_rec,0,,,,,
player,201010310nor,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,McFaBr20,fumbles_forced,1,,,,,
player,201010310nor,pit,HarrJa23,def_int,0,,,,,
player,201010310nor,pit,HarrJa23,def_int_yds,0,,,,,
player,201010310nor,pit,HarrJa23,def_int_td,0,,,,,
player,201010310nor,pit,HarrJa23,def_int_long,0,,,,,
player,201010310nor,pit,HarrJa23,pass_defended,0,,,,,
player,201010310nor,pit,HarrJa23,sacks,1.0,,,,,
player,201010310nor,pit,HarrJa23,tackles_combined,5,,,,,
player,201010310nor,pit,HarrJa23,tackles_solo,4,,,,,
player,201010310nor,pit,HarrJa23,tackles_assists,1,,,,,
player,201010310nor,pit,HarrJa23,tackles_loss,1,,,,,
player,201010310nor,pit,HarrJa23,qb_hits,3,,,,,
player,201010310nor,pit,HarrJa23,fumbles_rec,0,,,,,
player,201010310nor,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201010310nor,pit,HarrJa23,fumbles_forced,0,,,,,
player,201010310nor,pit,TimmLa99,def_int,0,,,,,
player,201010310nor,pit,TimmLa99,def_int_yds,0,,,,,
player,201010310nor,pit,TimmLa99,def_int_td,0,,,,,
player,201010310nor,pit,TimmLa99,def_int_long,0,,,,,
player,201010310nor,pit,TimmLa99,pass_defended,0,,,,,
player,201010310nor,pit,TimmLa99,sacks,0.0,,,,,
player,201010310nor,pit,TimmLa99,tackles_combined,12,,,,,
player,201010310nor,pit,TimmLa99,tackles_solo,11,,,,,
player,201010310nor,pit,TimmLa99,tackles_assists,1,,,,,
player,201010310nor,pit,TimmLa99,tackles_loss,2,,,,,
player,201010310nor,pit,TimmLa99,qb_hits,1,,,,,
player,201010310nor,pit,TimmLa99,fumbles_rec,0,,,,,
player,201010310nor,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,TimmLa99,fumbles_forced,0,,,,,
player,201010310nor,pit,FarrJa99,def_int,0,,,,,
player,201010310nor,pit,FarrJa99,def_int_yds,0,,,,,
player,201010310nor,pit,FarrJa99,def_int_td,0,,,,,
player,201010310nor,pit,FarrJa99,def_int_long,0,,,,,
player,201010310nor,pit,FarrJa99,pass_defended,1,,,,,
player,201010310nor,pit,FarrJa99,sacks,0.0,,,,,
player,201010310nor,pit,FarrJa99,tackles_combined,6,,,,,
player,201010310nor,pit,FarrJa99,tackles_solo,5,,,,,
player,201010310nor,pit,FarrJa99,tackles_assists,1,,,,,
player,201010310nor,pit,FarrJa99,tackles_loss,1,,,,,
player,201010310nor,pit,FarrJa99,qb_hits,0,,,,,
player,201010310nor,pit,FarrJa99,fumbles_rec,0,,,,,
player,201010310nor,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,FarrJa99,fumbles_forced,0,,,,,
player,201010310nor,pit,GayxWi99,def_int,0,,,,,
player,201010310nor,pit,GayxWi99,def_int_yds,0,,,,,
player,201010310nor,pit,GayxWi99,def_int_td,0,,,,,
player,201010310nor,pit,GayxWi99,def_int_long,0,,,,,
player,201010310nor,pit,GayxWi99,pass_defended,1,,,,,
player,201010310nor,pit,GayxWi99,sacks,0.0,,,,,
player,201010310nor,pit,GayxWi99,tackles_combined,6,,,,,
player,201010310nor,pit,GayxWi99,tackles_solo,5,,,,,
player,201010310nor,pit,GayxWi99,tackles_assists,1,,,,,
player,201010310nor,pit,GayxWi99,tackles_loss,0,,,,,
player,201010310nor,pit,GayxWi99,qb_hits,0,,,,,
player,201010310nor,pit,GayxWi99,fumbles_rec,0,,,,,
player,201010310nor,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,GayxWi99,fumbles_forced,0,,,,,
player,201010310nor,pit,PolaTr99,def_int,0,,,,,
player,201010310nor,pit,PolaTr99,def_int_yds,0,,,,,
player,201010310nor,pit,PolaTr99,def_int_td,0,,,,,
player,201010310nor,pit,PolaTr99,def_int_long,0,,,,,
player,201010310nor,pit,PolaTr99,pass_defended,0,,,,,
player,201010310nor,pit,PolaTr99,sacks,0.0,,,,,
player,201010310nor,pit,PolaTr99,tackles_combined,6,,,,,
player,201010310nor,pit,PolaTr99,tackles_solo,5,,,,,
player,201010310nor,pit,PolaTr99,tackles_assists,1,,,,,
player,201010310nor,pit,PolaTr99,tackles_loss,0,,,,,
player,201010310nor,pit,PolaTr99,qb_hits,0,,,,,
player,201010310nor,pit,PolaTr99,fumbles_rec,0,,,,,
player,201010310nor,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,PolaTr99,fumbles_forced,0,,,,,
player,201010310nor,pit,ClarRy20,def_int,0,,,,,
player,201010310nor,pit,ClarRy20,def_int_yds,0,,,,,
player,201010310nor,pit,ClarRy20,def_int_td,0,,,,,
player,201010310nor,pit,ClarRy20,def_int_long,0,,,,,
player,201010310nor,pit,ClarRy20,pass_defended,1,,,,,
player,201010310nor,pit,ClarRy20,sacks,0.0,,,,,
player,201010310nor,pit,ClarRy20,tackles_combined,4,,,,,
player,201010310nor,pit,ClarRy20,tackles_solo,2,,,,,
player,201010310nor,pit,ClarRy20,tackles_assists,2,,,,,
player,201010310nor,pit,ClarRy20,tackles_loss,0,,,,,
player,201010310nor,pit,ClarRy20,qb_hits,0,,,,,
player,201010310nor,pit,ClarRy20,fumbles_rec,0,,,,,
player,201010310nor,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,ClarRy20,fumbles_forced,0,,,,,
player,201010310nor,pit,HampCa00,def_int,0,,,,,
player,201010310nor,pit,HampCa00,def_int_yds,0,,,,,
player,201010310nor,pit,HampCa00,def_int_td,0,,,,,
player,201010310nor,pit,HampCa00,def_int_long,0,,,,,
player,201010310nor,pit,HampCa00,pass_defended,0,,,,,
player,201010310nor,pit,HampCa00,sacks,0.0,,,,,
player,201010310nor,pit,HampCa00,tackles_combined,2,,,,,
player,201010310nor,pit,HampCa00,tackles_solo,2,,,,,
player,201010310nor,pit,HampCa00,tackles_assists,0,,,,,
player,201010310nor,pit,HampCa00,tackles_loss,0,,,,,
player,201010310nor,pit,HampCa00,qb_hits,1,,,,,
player,201010310nor,pit,HampCa00,fumbles_rec,0,,,,,
player,201010310nor,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201010310nor,pit,HampCa00,fumbles_forced,0,,,,,
player,201010310nor,pit,WoodLa99,def_int,0,,,,,
player,201010310nor,pit,WoodLa99,def_int_yds,0,,,,,
player,201010310nor,pit,WoodLa99,def_int_td,0,,,,,
player,201010310nor,pit,WoodLa99,def_int_long,0,,,,,
player,201010310nor,pit,WoodLa99,pass_defended,0,,,,,
player,201010310nor,pit,WoodLa99,sacks,0.0,,,,,
player,201010310nor,pit,WoodLa99,tackles_combined,2,,,,,
player,201010310nor,pit,WoodLa99,tackles_solo,2,,,,,
player,201010310nor,pit,WoodLa99,tackles_assists,0,,,,,
player,201010310nor,pit,WoodLa99,tackles_loss,1,,,,,
player,201010310nor,pit,WoodLa99,qb_hits,1,,,,,
player,201010310nor,pit,WoodLa99,fumbles_rec,1,,,,,
player,201010310nor,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,WoodLa99,fumbles_forced,0,,,,,
player,201010310nor,pit,EasoNi20,def_int,0,,,,,
player,201010310nor,pit,EasoNi20,def_int_yds,0,,,,,
player,201010310nor,pit,EasoNi20,def_int_td,0,,,,,
player,201010310nor,pit,EasoNi20,def_int_long,0,,,,,
player,201010310nor,pit,EasoNi20,pass_defended,0,,,,,
player,201010310nor,pit,EasoNi20,sacks,0.0,,,,,
player,201010310nor,pit,EasoNi20,tackles_combined,1,,,,,
player,201010310nor,pit,EasoNi20,tackles_solo,0,,,,,
player,201010310nor,pit,EasoNi20,tackles_assists,1,,,,,
player,201010310nor,pit,EasoNi20,tackles_loss,0,,,,,
player,201010310nor,pit,EasoNi20,qb_hits,0,,,,,
player,201010310nor,pit,EasoNi20,fumbles_rec,0,,,,,
player,201010310nor,pit,EasoNi20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,EasoNi20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,EasoNi20,fumbles_forced,0,,,,,
player,201010310nor,pit,HokeCh20,def_int,0,,,,,
player,201010310nor,pit,HokeCh20,def_int_yds,0,,,,,
player,201010310nor,pit,HokeCh20,def_int_td,0,,,,,
player,201010310nor,pit,HokeCh20,def_int_long,0,,,,,
player,201010310nor,pit,HokeCh20,pass_defended,0,,,,,
player,201010310nor,pit,HokeCh20,sacks,0.0,,,,,
player,201010310nor,pit,HokeCh20,tackles_combined,1,,,,,
player,201010310nor,pit,HokeCh20,tackles_solo,1,,,,,
player,201010310nor,pit,HokeCh20,tackles_assists,0,,,,,
player,201010310nor,pit,HokeCh20,tackles_loss,1,,,,,
player,201010310nor,pit,HokeCh20,qb_hits,0,,,,,
player,201010310nor,pit,HokeCh20,fumbles_rec,0,,,,,
player,201010310nor,pit,HokeCh20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,HokeCh20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,HokeCh20,fumbles_forced,0,,,,,
player,201010310nor,pit,HoodEv99,def_int,0,,,,,
player,201010310nor,pit,HoodEv99,def_int_yds,0,,,,,
player,201010310nor,pit,HoodEv99,def_int_td,0,,,,,
player,201010310nor,pit,HoodEv99,def_int_long,0,,,,,
player,201010310nor,pit,HoodEv99,pass_defended,0,,,,,
player,201010310nor,pit,HoodEv99,sacks,0.0,,,,,
player,201010310nor,pit,HoodEv99,tackles_combined,1,,,,,
player,201010310nor,pit,HoodEv99,tackles_solo,0,,,,,
player,201010310nor,pit,HoodEv99,tackles_assists,1,,,,,
player,201010310nor,pit,HoodEv99,tackles_loss,0,,,,,
player,201010310nor,pit,HoodEv99,qb_hits,0,,,,,
player,201010310nor,pit,HoodEv99,fumbles_rec,0,,,,,
player,201010310nor,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,HoodEv99,fumbles_forced,0,,,,,
player,201010310nor,pit,MadiAn20,def_int,0,,,,,
player,201010310nor,pit,MadiAn20,def_int_yds,0,,,,,
player,201010310nor,pit,MadiAn20,def_int_td,0,,,,,
player,201010310nor,pit,MadiAn20,def_int_long,0,,,,,
player,201010310nor,pit,MadiAn20,pass_defended,0,,,,,
player,201010310nor,pit,MadiAn20,sacks,0.0,,,,,
player,201010310nor,pit,MadiAn20,tackles_combined,1,,,,,
player,201010310nor,pit,MadiAn20,tackles_solo,1,,,,,
player,201010310nor,pit,MadiAn20,tackles_assists,0,,,,,
player,201010310nor,pit,MadiAn20,tackles_loss,0,,,,,
player,201010310nor,pit,MadiAn20,qb_hits,0,,,,,
player,201010310nor,pit,MadiAn20,fumbles_rec,0,,,,,
player,201010310nor,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,MadiAn20,fumbles_forced,0,,,,,
player,201010310nor,pit,MundRy00,def_int,0,,,,,
player,201010310nor,pit,MundRy00,def_int_yds,0,,,,,
player,201010310nor,pit,MundRy00,def_int_td,0,,,,,
player,201010310nor,pit,MundRy00,def_int_long,0,,,,,
player,201010310nor,pit,MundRy00,pass_defended,0,,,,,
player,201010310nor,pit,MundRy00,sacks,0.0,,,,,
player,201010310nor,pit,MundRy00,tackles_combined,1,,,,,
player,201010310nor,pit,MundRy00,tackles_solo,1,,,,,
player,201010310nor,pit,MundRy00,tackles_assists,0,,,,,
player,201010310nor,pit,MundRy00,tackles_loss,0,,,,,
player,201010310nor,pit,MundRy00,qb_hits,0,,,,,
player,201010310nor,pit,MundRy00,fumbles_rec,0,,,,,
player,201010310nor,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201010310nor,pit,MundRy00,fumbles_forced,0,,,,,
player,201010310nor,pit,WoriJa99,def_int,0,,,,,
player,201010310nor,pit,WoriJa99,def_int_yds,0,,,,,
player,201010310nor,pit,WoriJa99,def_int_td,0,,,,,
player,201010310nor,pit,WoriJa99,def_int_long,0,,,,,
player,201010310nor,pit,WoriJa99,pass_defended,0,,,,,
player,201010310nor,pit,WoriJa99,sacks,0.0,,,,,
player,201010310nor,pit,WoriJa99,tackles_combined,1,,,,,
player,201010310nor,pit,WoriJa99,tackles_solo,1,,,,,
player,201010310nor,pit,WoriJa99,tackles_assists,0,,,,,
player,201010310nor,pit,WoriJa99,tackles_loss,0,,,,,
player,201010310nor,pit,WoriJa99,qb_hits,0,,,,,
player,201010310nor,pit,WoriJa99,fumbles_rec,0,,,,,
player,201010310nor,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201010310nor,pit,WoriJa99,fumbles_forced,0,,,,,
player,201010310nor,pit,RedmIs20,def_int,0,,,,,
player,201010310nor,pit,RedmIs20,def_int_yds,0,,,,,
player,201010310nor,pit,RedmIs20,def_int_td,0,,,,,
player,201010310nor,pit,RedmIs20,def_int_long,0,,,,,
player,201010310nor,pit,RedmIs20,pass_defended,0,,,,,
player,201010310nor,pit,RedmIs20,sacks,0.0,,,,,
player,201010310nor,pit,RedmIs20,tackles_combined,0,,,,,
player,201010310nor,pit,RedmIs20,tackles_solo,0,,,,,
player,201010310nor,pit,RedmIs20,tackles_assists,0,,,,,
player,201010310nor,pit,RedmIs20,tackles_loss,0,,,,,
player,201010310nor,pit,RedmIs20,qb_hits,0,,,,,
player,201010310nor,pit,RedmIs20,fumbles_rec,1,,,,,
player,201010310nor,pit,RedmIs20,fumbles_rec_yds,0,,,,,
player,201010310nor,pit,RedmIs20,fumbles_rec_td,0,,,,,
player,201010310nor,pit,RedmIs20,fumbles_forced,0,,,,,
player,201010310nor,nor,TorrLe20,def_int,1,,,,,
player,201010310nor,nor,TorrLe20,def_int_yds,21,,,,,
player,201010310nor,nor,TorrLe20,def_int_td,0,,,,,
player,201010310nor,nor,TorrLe20,def_int_long,21,,,,,
player,201010310nor,nor,TorrLe20,pass_defended,1,,,,,
player,201010310nor,nor,TorrLe20,sacks,0.0,,,,,
player,201010310nor,nor,TorrLe20,tackles_combined,5,,,,,
player,201010310nor,nor,TorrLe20,tackles_solo,5,,,,,
player,201010310nor,nor,TorrLe20,tackles_assists,0,,,,,
player,201010310nor,nor,TorrLe20,tackles_loss,0,,,,,
player,201010310nor,nor,TorrLe20,qb_hits,0,,,,,
player,201010310nor,nor,TorrLe20,fumbles_rec,0,,,,,
player,201010310nor,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201010310nor,nor,TorrLe20,fumbles_forced,0,,,,,
player,201010310nor,nor,SmitWi99,def_int,0,,,,,
player,201010310nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201010310nor,nor,SmitWi99,def_int_td,0,,,,,
player,201010310nor,nor,SmitWi99,def_int_long,0,,,,,
player,201010310nor,nor,SmitWi99,pass_defended,1,,,,,
player,201010310nor,nor,SmitWi99,sacks,1.5,,,,,
player,201010310nor,nor,SmitWi99,tackles_combined,3,,,,,
player,201010310nor,nor,SmitWi99,tackles_solo,2,,,,,
player,201010310nor,nor,SmitWi99,tackles_assists,1,,,,,
player,201010310nor,nor,SmitWi99,tackles_loss,2,,,,,
player,201010310nor,nor,SmitWi99,qb_hits,2,,,,,
player,201010310nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201010310nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201010310nor,nor,VilmJo99,def_int,0,,,,,
player,201010310nor,nor,VilmJo99,def_int_yds,0,,,,,
player,201010310nor,nor,VilmJo99,def_int_td,0,,,,,
player,201010310nor,nor,VilmJo99,def_int_long,0,,,,,
player,201010310nor,nor,VilmJo99,pass_defended,1,,,,,
player,201010310nor,nor,VilmJo99,sacks,1.0,,,,,
player,201010310nor,nor,VilmJo99,tackles_combined,9,,,,,
player,201010310nor,nor,VilmJo99,tackles_solo,6,,,,,
player,201010310nor,nor,VilmJo99,tackles_assists,3,,,,,
player,201010310nor,nor,VilmJo99,tackles_loss,1,,,,,
player,201010310nor,nor,VilmJo99,qb_hits,1,,,,,
player,201010310nor,nor,VilmJo99,fumbles_rec,0,,,,,
player,201010310nor,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,VilmJo99,fumbles_forced,0,,,,,
player,201010310nor,nor,PrioPi20,def_int,0,,,,,
player,201010310nor,nor,PrioPi20,def_int_yds,0,,,,,
player,201010310nor,nor,PrioPi20,def_int_td,0,,,,,
player,201010310nor,nor,PrioPi20,def_int_long,0,,,,,
player,201010310nor,nor,PrioPi20,pass_defended,0,,,,,
player,201010310nor,nor,PrioPi20,sacks,0.5,,,,,
player,201010310nor,nor,PrioPi20,tackles_combined,3,,,,,
player,201010310nor,nor,PrioPi20,tackles_solo,1,,,,,
player,201010310nor,nor,PrioPi20,tackles_assists,2,,,,,
player,201010310nor,nor,PrioPi20,tackles_loss,0,,,,,
player,201010310nor,nor,PrioPi20,qb_hits,1,,,,,
player,201010310nor,nor,PrioPi20,fumbles_rec,0,,,,,
player,201010310nor,nor,PrioPi20,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,PrioPi20,fumbles_rec_td,0,,,,,
player,201010310nor,nor,PrioPi20,fumbles_forced,0,,,,,
player,201010310nor,nor,ShanSc20,def_int,0,,,,,
player,201010310nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201010310nor,nor,ShanSc20,def_int_td,0,,,,,
player,201010310nor,nor,ShanSc20,def_int_long,0,,,,,
player,201010310nor,nor,ShanSc20,pass_defended,0,,,,,
player,201010310nor,nor,ShanSc20,sacks,0.0,,,,,
player,201010310nor,nor,ShanSc20,tackles_combined,8,,,,,
player,201010310nor,nor,ShanSc20,tackles_solo,5,,,,,
player,201010310nor,nor,ShanSc20,tackles_assists,3,,,,,
player,201010310nor,nor,ShanSc20,tackles_loss,0,,,,,
player,201010310nor,nor,ShanSc20,qb_hits,0,,,,,
player,201010310nor,nor,ShanSc20,fumbles_rec,0,,,,,
player,201010310nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201010310nor,nor,ShanSc20,fumbles_forced,0,,,,,
player,201010310nor,nor,JenkMa99,def_int,0,,,,,
player,201010310nor,nor,JenkMa99,def_int_yds,0,,,,,
player,201010310nor,nor,JenkMa99,def_int_td,0,,,,,
player,201010310nor,nor,JenkMa99,def_int_long,0,,,,,
player,201010310nor,nor,JenkMa99,pass_defended,3,,,,,
player,201010310nor,nor,JenkMa99,sacks,0.0,,,,,
player,201010310nor,nor,JenkMa99,tackles_combined,5,,,,,
player,201010310nor,nor,JenkMa99,tackles_solo,4,,,,,
player,201010310nor,nor,JenkMa99,tackles_assists,1,,,,,
player,201010310nor,nor,JenkMa99,tackles_loss,0,,,,,
player,201010310nor,nor,JenkMa99,qb_hits,0,,,,,
player,201010310nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201010310nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201010310nor,nor,ClarDa21,def_int,0,,,,,
player,201010310nor,nor,ClarDa21,def_int_yds,0,,,,,
player,201010310nor,nor,ClarDa21,def_int_td,0,,,,,
player,201010310nor,nor,ClarDa21,def_int_long,0,,,,,
player,201010310nor,nor,ClarDa21,pass_defended,0,,,,,
player,201010310nor,nor,ClarDa21,sacks,0.0,,,,,
player,201010310nor,nor,ClarDa21,tackles_combined,4,,,,,
player,201010310nor,nor,ClarDa21,tackles_solo,4,,,,,
player,201010310nor,nor,ClarDa21,tackles_assists,0,,,,,
player,201010310nor,nor,ClarDa21,tackles_loss,0,,,,,
player,201010310nor,nor,ClarDa21,qb_hits,0,,,,,
player,201010310nor,nor,ClarDa21,fumbles_rec,0,,,,,
player,201010310nor,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201010310nor,nor,ClarDa21,fumbles_forced,0,,,,,
player,201010310nor,nor,HarpRo21,def_int,0,,,,,
player,201010310nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201010310nor,nor,HarpRo21,def_int_td,0,,,,,
player,201010310nor,nor,HarpRo21,def_int_long,0,,,,,
player,201010310nor,nor,HarpRo21,pass_defended,0,,,,,
player,201010310nor,nor,HarpRo21,sacks,0.0,,,,,
player,201010310nor,nor,HarpRo21,tackles_combined,3,,,,,
player,201010310nor,nor,HarpRo21,tackles_solo,3,,,,,
player,201010310nor,nor,HarpRo21,tackles_assists,0,,,,,
player,201010310nor,nor,HarpRo21,tackles_loss,0,,,,,
player,201010310nor,nor,HarpRo21,qb_hits,0,,,,,
player,201010310nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201010310nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201010310nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201010310nor,nor,AyodRe99,def_int,0,,,,,
player,201010310nor,nor,AyodRe99,def_int_yds,0,,,,,
player,201010310nor,nor,AyodRe99,def_int_td,0,,,,,
player,201010310nor,nor,AyodRe99,def_int_long,0,,,,,
player,201010310nor,nor,AyodRe99,pass_defended,0,,,,,
player,201010310nor,nor,AyodRe99,sacks,0.0,,,,,
player,201010310nor,nor,AyodRe99,tackles_combined,2,,,,,
player,201010310nor,nor,AyodRe99,tackles_solo,1,,,,,
player,201010310nor,nor,AyodRe99,tackles_assists,1,,,,,
player,201010310nor,nor,AyodRe99,tackles_loss,0,,,,,
player,201010310nor,nor,AyodRe99,qb_hits,0,,,,,
player,201010310nor,nor,AyodRe99,fumbles_rec,0,,,,,
player,201010310nor,nor,AyodRe99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,AyodRe99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,AyodRe99,fumbles_forced,0,,,,,
player,201010310nor,nor,ElliSe99,def_int,0,,,,,
player,201010310nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201010310nor,nor,ElliSe99,def_int_td,0,,,,,
player,201010310nor,nor,ElliSe99,def_int_long,0,,,,,
player,201010310nor,nor,ElliSe99,pass_defended,0,,,,,
player,201010310nor,nor,ElliSe99,sacks,0.0,,,,,
player,201010310nor,nor,ElliSe99,tackles_combined,2,,,,,
player,201010310nor,nor,ElliSe99,tackles_solo,2,,,,,
player,201010310nor,nor,ElliSe99,tackles_assists,0,,,,,
player,201010310nor,nor,ElliSe99,tackles_loss,1,,,,,
player,201010310nor,nor,ElliSe99,qb_hits,1,,,,,
player,201010310nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201010310nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201010310nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201010310nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201010310nor,nor,MitcMa99,def_int,0,,,,,
player,201010310nor,nor,MitcMa99,def_int_yds,0,,,,,
player,201010310nor,nor,MitcMa99,def_int_td,0,,,,,
player,201010310nor,nor,MitcMa99,def_int_long,0,,,,,
player,201010310nor,nor,MitcMa99,pass_defended,0,,,,,
player,201010310nor,nor,MitcMa99,sacks,0.0,,,,,
player,201010310nor,nor,MitcMa99,tackles_combined,2,,,,,
player,201010310nor,nor,MitcMa99,tackles_solo,1,,,,,
player,201010310nor,nor,MitcMa99,tackles_assists,1,,,,,
player,201010310nor,nor,MitcMa99,tackles_loss,0,,,,,
