game,2010,12,20101128,201011280atl,gnb,"Green Bay Packers",17,atl,"Atlanta Falcons",20
player,201011280atl,gnb,ZombFr00,tackles_solo,3,,,,,
player,201011280atl,gnb,ZombFr00,tackles_assists,4,,,,,
player,201011280atl,gnb,ZombFr00,tackles_loss,1,,,,,
player,201011280atl,gnb,ZombFr00,qb_hits,1,,,,,
player,201011280atl,gnb,ZombFr00,fumbles_rec,0,,,,,
player,201011280atl,gnb,ZombFr00,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,ZombFr00,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,ZombFr00,fumbles_forced,1,,,,,
player,201011280atl,gnb,JenkCu20,def_int,0,,,,,
player,201011280atl,gnb,JenkCu20,def_int_yds,0,,,,,
player,201011280atl,gnb,JenkCu20,def_int_td,0,,,,,
player,201011280atl,gnb,JenkCu20,def_int_long,0,,,,,
player,201011280atl,gnb,JenkCu20,pass_defended,0,,,,,
player,201011280atl,gnb,JenkCu20,sacks,1.0,,,,,
player,201011280atl,gnb,JenkCu20,tackles_combined,2,,,,,
player,201011280atl,gnb,JenkCu20,tackles_solo,2,,,,,
player,201011280atl,gnb,JenkCu20,tackles_assists,0,,,,,
player,201011280atl,gnb,JenkCu20,tackles_loss,1,,,,,
player,201011280atl,gnb,JenkCu20,qb_hits,1,,,,,
player,201011280atl,gnb,JenkCu20,fumbles_rec,0,,,,,
player,201011280atl,gnb,JenkCu20,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,JenkCu20,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,JenkCu20,fumbles_forced,0,,,,,
player,201011280atl,gnb,BishDe99,def_int,0,,,,,
player,201011280atl,gnb,BishDe99,def_int_yds,0,,,,,
player,201011280atl,gnb,BishDe99,def_int_td,0,,,,,
player,201011280atl,gnb,BishDe99,def_int_long,0,,,,,
player,201011280atl,gnb,BishDe99,pass_defended,0,,,,,
player,201011280atl,gnb,BishDe99,sacks,0.0,,,,,
player,201011280atl,gnb,BishDe99,tackles_combined,10,,,,,
player,201011280atl,gnb,BishDe99,tackles_solo,6,,,,,
player,201011280atl,gnb,BishDe99,tackles_assists,4,,,,,
player,201011280atl,gnb,BishDe99,tackles_loss,0,,,,,
player,201011280atl,gnb,BishDe99,qb_hits,0,,,,,
player,201011280atl,gnb,BishDe99,fumbles_rec,0,,,,,
player,201011280atl,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,BishDe99,fumbles_forced,0,,,,,
player,201011280atl,gnb,PeprCh20,def_int,0,,,,,
player,201011280atl,gnb,PeprCh20,def_int_yds,0,,,,,
player,201011280atl,gnb,PeprCh20,def_int_td,0,,,,,
player,201011280atl,gnb,PeprCh20,def_int_long,0,,,,,
player,201011280atl,gnb,PeprCh20,pass_defended,0,,,,,
player,201011280atl,gnb,PeprCh20,sacks,0.0,,,,,
player,201011280atl,gnb,PeprCh20,tackles_combined,9,,,,,
player,201011280atl,gnb,PeprCh20,tackles_solo,7,,,,,
player,201011280atl,gnb,PeprCh20,tackles_assists,2,,,,,
player,201011280atl,gnb,PeprCh20,tackles_loss,0,,,,,
player,201011280atl,gnb,PeprCh20,qb_hits,0,,,,,
player,201011280atl,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201011280atl,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201011280atl,gnb,WoodCh00,def_int,0,,,,,
player,201011280atl,gnb,WoodCh00,def_int_yds,0,,,,,
player,201011280atl,gnb,WoodCh00,def_int_td,0,,,,,
player,201011280atl,gnb,WoodCh00,def_int_long,0,,,,,
player,201011280atl,gnb,WoodCh00,pass_defended,0,,,,,
player,201011280atl,gnb,WoodCh00,sacks,0.0,,,,,
player,201011280atl,gnb,WoodCh00,tackles_combined,8,,,,,
player,201011280atl,gnb,WoodCh00,tackles_solo,5,,,,,
player,201011280atl,gnb,WoodCh00,tackles_assists,3,,,,,
player,201011280atl,gnb,WoodCh00,tackles_loss,0,,,,,
player,201011280atl,gnb,WoodCh00,qb_hits,0,,,,,
player,201011280atl,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201011280atl,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201011280atl,gnb,WillTr99,def_int,0,,,,,
player,201011280atl,gnb,WillTr99,def_int_yds,0,,,,,
player,201011280atl,gnb,WillTr99,def_int_td,0,,,,,
player,201011280atl,gnb,WillTr99,def_int_long,0,,,,,
player,201011280atl,gnb,WillTr99,pass_defended,0,,,,,
player,201011280atl,gnb,WillTr99,sacks,0.0,,,,,
player,201011280atl,gnb,WillTr99,tackles_combined,7,,,,,
player,201011280atl,gnb,WillTr99,tackles_solo,5,,,,,
player,201011280atl,gnb,WillTr99,tackles_assists,2,,,,,
player,201011280atl,gnb,WillTr99,tackles_loss,0,,,,,
player,201011280atl,gnb,WillTr99,qb_hits,0,,,,,
player,201011280atl,gnb,WillTr99,fumbles_rec,0,,,,,
player,201011280atl,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,WillTr99,fumbles_forced,0,,,,,
player,201011280atl,gnb,HawkA.20,def_int,0,,,,,
player,201011280atl,gnb,HawkA.20,def_int_yds,0,,,,,
player,201011280atl,gnb,HawkA.20,def_int_td,0,,,,,
player,201011280atl,gnb,HawkA.20,def_int_long,0,,,,,
player,201011280atl,gnb,HawkA.20,pass_defended,0,,,,,
player,201011280atl,gnb,HawkA.20,sacks,0.0,,,,,
player,201011280atl,gnb,HawkA.20,tackles_combined,6,,,,,
player,201011280atl,gnb,HawkA.20,tackles_solo,4,,,,,
player,201011280atl,gnb,HawkA.20,tackles_assists,2,,,,,
player,201011280atl,gnb,HawkA.20,tackles_loss,1,,,,,
player,201011280atl,gnb,HawkA.20,qb_hits,0,,,,,
player,201011280atl,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201011280atl,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201011280atl,gnb,CollNi20,def_int,0,,,,,
player,201011280atl,gnb,CollNi20,def_int_yds,0,,,,,
player,201011280atl,gnb,CollNi20,def_int_td,0,,,,,
player,201011280atl,gnb,CollNi20,def_int_long,0,,,,,
player,201011280atl,gnb,CollNi20,pass_defended,0,,,,,
player,201011280atl,gnb,CollNi20,sacks,0.0,,,,,
player,201011280atl,gnb,CollNi20,tackles_combined,4,,,,,
player,201011280atl,gnb,CollNi20,tackles_solo,3,,,,,
player,201011280atl,gnb,CollNi20,tackles_assists,1,,,,,
player,201011280atl,gnb,CollNi20,tackles_loss,0,,,,,
player,201011280atl,gnb,CollNi20,qb_hits,0,,,,,
player,201011280atl,gnb,CollNi20,fumbles_rec,0,,,,,
player,201011280atl,gnb,CollNi20,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,CollNi20,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,CollNi20,fumbles_forced,0,,,,,
player,201011280atl,gnb,MattCl99,def_int,0,,,,,
player,201011280atl,gnb,MattCl99,def_int_yds,0,,,,,
player,201011280atl,gnb,MattCl99,def_int_td,0,,,,,
player,201011280atl,gnb,MattCl99,def_int_long,0,,,,,
player,201011280atl,gnb,MattCl99,pass_defended,0,,,,,
player,201011280atl,gnb,MattCl99,sacks,0.0,,,,,
player,201011280atl,gnb,MattCl99,tackles_combined,4,,,,,
player,201011280atl,gnb,MattCl99,tackles_solo,3,,,,,
player,201011280atl,gnb,MattCl99,tackles_assists,1,,,,,
player,201011280atl,gnb,MattCl99,tackles_loss,0,,,,,
player,201011280atl,gnb,MattCl99,qb_hits,0,,,,,
player,201011280atl,gnb,MattCl99,fumbles_rec,0,,,,,
player,201011280atl,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,MattCl99,fumbles_forced,0,,,,,
player,201011280atl,gnb,WilhMa20,def_int,0,,,,,
player,201011280atl,gnb,WilhMa20,def_int_yds,0,,,,,
player,201011280atl,gnb,WilhMa20,def_int_td,0,,,,,
player,201011280atl,gnb,WilhMa20,def_int_long,0,,,,,
player,201011280atl,gnb,WilhMa20,pass_defended,0,,,,,
player,201011280atl,gnb,WilhMa20,sacks,0.0,,,,,
player,201011280atl,gnb,WilhMa20,tackles_combined,3,,,,,
player,201011280atl,gnb,WilhMa20,tackles_solo,2,,,,,
player,201011280atl,gnb,WilhMa20,tackles_assists,1,,,,,
player,201011280atl,gnb,WilhMa20,tackles_loss,0,,,,,
player,201011280atl,gnb,WilhMa20,qb_hits,0,,,,,
player,201011280atl,gnb,WilhMa20,fumbles_rec,0,,,,,
player,201011280atl,gnb,WilhMa20,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,WilhMa20,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,WilhMa20,fumbles_forced,0,,,,,
player,201011280atl,gnb,ShieSa00,def_int,0,,,,,
player,201011280atl,gnb,ShieSa00,def_int_yds,0,,,,,
player,201011280atl,gnb,ShieSa00,def_int_td,0,,,,,
player,201011280atl,gnb,ShieSa00,def_int_long,0,,,,,
player,201011280atl,gnb,ShieSa00,pass_defended,0,,,,,
player,201011280atl,gnb,ShieSa00,sacks,0.0,,,,,
player,201011280atl,gnb,ShieSa00,tackles_combined,2,,,,,
player,201011280atl,gnb,ShieSa00,tackles_solo,1,,,,,
player,201011280atl,gnb,ShieSa00,tackles_assists,1,,,,,
player,201011280atl,gnb,ShieSa00,tackles_loss,0,,,,,
player,201011280atl,gnb,ShieSa00,qb_hits,0,,,,,
player,201011280atl,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201011280atl,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201011280atl,gnb,LeexPa99,def_int,0,,,,,
player,201011280atl,gnb,LeexPa99,def_int_yds,0,,,,,
player,201011280atl,gnb,LeexPa99,def_int_td,0,,,,,
player,201011280atl,gnb,LeexPa99,def_int_long,0,,,,,
player,201011280atl,gnb,LeexPa99,pass_defended,0,,,,,
player,201011280atl,gnb,LeexPa99,sacks,0.0,,,,,
player,201011280atl,gnb,LeexPa99,tackles_combined,1,,,,,
player,201011280atl,gnb,LeexPa99,tackles_solo,0,,,,,
player,201011280atl,gnb,LeexPa99,tackles_assists,1,,,,,
player,201011280atl,gnb,LeexPa99,tackles_loss,,,,,,
player,201011280atl,gnb,LeexPa99,qb_hits,,,,,,
player,201011280atl,gnb,LeexPa99,fumbles_rec,0,,,,,
player,201011280atl,gnb,LeexPa99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,LeexPa99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,LeexPa99,fumbles_forced,0,,,,,
player,201011280atl,gnb,PickRy20,def_int,0,,,,,
player,201011280atl,gnb,PickRy20,def_int_yds,0,,,,,
player,201011280atl,gnb,PickRy20,def_int_td,0,,,,,
player,201011280atl,gnb,PickRy20,def_int_long,0,,,,,
player,201011280atl,gnb,PickRy20,pass_defended,0,,,,,
player,201011280atl,gnb,PickRy20,sacks,0.0,,,,,
player,201011280atl,gnb,PickRy20,tackles_combined,1,,,,,
player,201011280atl,gnb,PickRy20,tackles_solo,0,,,,,
player,201011280atl,gnb,PickRy20,tackles_assists,1,,,,,
player,201011280atl,gnb,PickRy20,tackles_loss,0,,,,,
player,201011280atl,gnb,PickRy20,qb_hits,0,,,,,
player,201011280atl,gnb,PickRy20,fumbles_rec,0,,,,,
player,201011280atl,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,PickRy20,fumbles_forced,0,,,,,
player,201011280atl,gnb,RajiBJ99,def_int,0,,,,,
player,201011280atl,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201011280atl,gnb,RajiBJ99,def_int_td,0,,,,,
player,201011280atl,gnb,RajiBJ99,def_int_long,0,,,,,
player,201011280atl,gnb,RajiBJ99,pass_defended,0,,,,,
player,201011280atl,gnb,RajiBJ99,sacks,0.0,,,,,
player,201011280atl,gnb,RajiBJ99,tackles_combined,1,,,,,
player,201011280atl,gnb,RajiBJ99,tackles_solo,0,,,,,
player,201011280atl,gnb,RajiBJ99,tackles_assists,1,,,,,
player,201011280atl,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201011280atl,gnb,RajiBJ99,qb_hits,0,,,,,
player,201011280atl,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201011280atl,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201011280atl,gnb,UndeBr99,def_int,0,,,,,
player,201011280atl,gnb,UndeBr99,def_int_yds,0,,,,,
player,201011280atl,gnb,UndeBr99,def_int_td,0,,,,,
player,201011280atl,gnb,UndeBr99,def_int_long,0,,,,,
player,201011280atl,gnb,UndeBr99,pass_defended,0,,,,,
player,201011280atl,gnb,UndeBr99,sacks,0.0,,,,,
player,201011280atl,gnb,UndeBr99,tackles_combined,1,,,,,
player,201011280atl,gnb,UndeBr99,tackles_solo,1,,,,,
player,201011280atl,gnb,UndeBr99,tackles_assists,0,,,,,
player,201011280atl,gnb,UndeBr99,tackles_loss,0,,,,,
player,201011280atl,gnb,UndeBr99,qb_hits,0,,,,,
player,201011280atl,gnb,UndeBr99,fumbles_rec,0,,,,,
player,201011280atl,gnb,UndeBr99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,UndeBr99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,UndeBr99,fumbles_forced,0,,,,,
player,201011280atl,gnb,WaldEr99,def_int,0,,,,,
player,201011280atl,gnb,WaldEr99,def_int_yds,0,,,,,
player,201011280atl,gnb,WaldEr99,def_int_td,0,,,,,
player,201011280atl,gnb,WaldEr99,def_int_long,0,,,,,
player,201011280atl,gnb,WaldEr99,pass_defended,0,,,,,
player,201011280atl,gnb,WaldEr99,sacks,0.0,,,,,
player,201011280atl,gnb,WaldEr99,tackles_combined,1,,,,,
player,201011280atl,gnb,WaldEr99,tackles_solo,0,,,,,
player,201011280atl,gnb,WaldEr99,tackles_assists,1,,,,,
player,201011280atl,gnb,WaldEr99,tackles_loss,0,,,,,
player,201011280atl,gnb,WaldEr99,qb_hits,0,,,,,
player,201011280atl,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201011280atl,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201011280atl,gnb,RodgAa00,def_int,0,,,,,
player,201011280atl,gnb,RodgAa00,def_int_yds,0,,,,,
player,201011280atl,gnb,RodgAa00,def_int_td,0,,,,,
player,201011280atl,gnb,RodgAa00,def_int_long,0,,,,,
player,201011280atl,gnb,RodgAa00,pass_defended,0,,,,,
player,201011280atl,gnb,RodgAa00,sacks,0.0,,,,,
player,201011280atl,gnb,RodgAa00,tackles_combined,0,,,,,
player,201011280atl,gnb,RodgAa00,tackles_solo,0,,,,,
player,201011280atl,gnb,RodgAa00,tackles_assists,0,,,,,
player,201011280atl,gnb,RodgAa00,tackles_loss,,,,,,
player,201011280atl,gnb,RodgAa00,qb_hits,,,,,,
player,201011280atl,gnb,RodgAa00,fumbles_rec,1,,,,,
player,201011280atl,gnb,RodgAa00,fumbles_rec_yds,0,,,,,
player,201011280atl,gnb,RodgAa00,fumbles_rec_td,0,,,,,
player,201011280atl,gnb,RodgAa00,fumbles_forced,0,,,,,
player,201011280atl,atl,AbraJo00,def_int,0,,,,,
player,201011280atl,atl,AbraJo00,def_int_yds,0,,,,,
player,201011280atl,atl,AbraJo00,def_int_td,0,,,,,
player,201011280atl,atl,AbraJo00,def_int_long,0,,,,,
player,201011280atl,atl,AbraJo00,pass_defended,0,,,,,
player,201011280atl,atl,AbraJo00,sacks,1.0,,,,,
player,201011280atl,atl,AbraJo00,tackles_combined,4,,,,,
player,201011280atl,atl,AbraJo00,tackles_solo,3,,,,,
player,201011280atl,atl,AbraJo00,tackles_assists,1,,,,,
player,201011280atl,atl,AbraJo00,tackles_loss,0,,,,,
player,201011280atl,atl,AbraJo00,qb_hits,0,,,,,
player,201011280atl,atl,AbraJo00,fumbles_rec,0,,,,,
player,201011280atl,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201011280atl,atl,AbraJo00,fumbles_forced,1,,,,,
player,201011280atl,atl,DeCoTh99,def_int,0,,,,,
player,201011280atl,atl,DeCoTh99,def_int_yds,0,,,,,
player,201011280atl,atl,DeCoTh99,def_int_td,0,,,,,
player,201011280atl,atl,DeCoTh99,def_int_long,0,,,,,
player,201011280atl,atl,DeCoTh99,pass_defended,1,,,,,
player,201011280atl,atl,DeCoTh99,sacks,0.0,,,,,
player,201011280atl,atl,DeCoTh99,tackles_combined,7,,,,,
player,201011280atl,atl,DeCoTh99,tackles_solo,5,,,,,
player,201011280atl,atl,DeCoTh99,tackles_assists,2,,,,,
player,201011280atl,atl,DeCoTh99,tackles_loss,0,,,,,
player,201011280atl,atl,DeCoTh99,qb_hits,0,,,,,
player,201011280atl,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201011280atl,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201011280atl,atl,DeCoTh99,fumbles_forced,1,,,,,
player,201011280atl,atl,GrimBr20,def_int,0,,,,,
player,201011280atl,atl,GrimBr20,def_int_yds,0,,,,,
player,201011280atl,atl,GrimBr20,def_int_td,0,,,,,
player,201011280atl,atl,GrimBr20,def_int_long,0,,,,,
player,201011280atl,atl,GrimBr20,pass_defended,0,,,,,
player,201011280atl,atl,GrimBr20,sacks,0.0,,,,,
player,201011280atl,atl,GrimBr20,tackles_combined,7,,,,,
player,201011280atl,atl,GrimBr20,tackles_solo,7,,,,,
player,201011280atl,atl,GrimBr20,tackles_assists,0,,,,,
player,201011280atl,atl,GrimBr20,tackles_loss,0,,,,,
player,201011280atl,atl,GrimBr20,qb_hits,0,,,,,
player,201011280atl,atl,GrimBr20,fumbles_rec,0,,,,,
player,201011280atl,atl,GrimBr20,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,GrimBr20,fumbles_rec_td,0,,,,,
player,201011280atl,atl,GrimBr20,fumbles_forced,0,,,,,
player,201011280atl,atl,WillBr22,def_int,0,,,,,
player,201011280atl,atl,WillBr22,def_int_yds,0,,,,,
player,201011280atl,atl,WillBr22,def_int_td,0,,,,,
player,201011280atl,atl,WillBr22,def_int_long,0,,,,,
player,201011280atl,atl,WillBr22,pass_defended,0,,,,,
player,201011280atl,atl,WillBr22,sacks,0.0,,,,,
player,201011280atl,atl,WillBr22,tackles_combined,7,,,,,
player,201011280atl,atl,WillBr22,tackles_solo,5,,,,,
player,201011280atl,atl,WillBr22,tackles_assists,2,,,,,
player,201011280atl,atl,WillBr22,tackles_loss,1,,,,,
player,201011280atl,atl,WillBr22,qb_hits,1,,,,,
player,201011280atl,atl,WillBr22,fumbles_rec,0,,,,,
player,201011280atl,atl,WillBr22,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,WillBr22,fumbles_rec_td,0,,,,,
player,201011280atl,atl,WillBr22,fumbles_forced,0,,,,,
player,201011280atl,atl,MoorWi99,def_int,0,,,,,
player,201011280atl,atl,MoorWi99,def_int_yds,0,,,,,
player,201011280atl,atl,MoorWi99,def_int_td,0,,,,,
player,201011280atl,atl,MoorWi99,def_int_long,0,,,,,
player,201011280atl,atl,MoorWi99,pass_defended,0,,,,,
player,201011280atl,atl,MoorWi99,sacks,0.0,,,,,
player,201011280atl,atl,MoorWi99,tackles_combined,6,,,,,
player,201011280atl,atl,MoorWi99,tackles_solo,5,,,,,
player,201011280atl,atl,MoorWi99,tackles_assists,1,,,,,
player,201011280atl,atl,MoorWi99,tackles_loss,1,,,,,
player,201011280atl,atl,MoorWi99,qb_hits,0,,,,,
player,201011280atl,atl,MoorWi99,fumbles_rec,0,,,,,
player,201011280atl,atl,MoorWi99,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,MoorWi99,fumbles_rec_td,0,,,,,
player,201011280atl,atl,MoorWi99,fumbles_forced,0,,,,,
player,201011280atl,atl,LoftCu99,def_int,0,,,,,
player,201011280atl,atl,LoftCu99,def_int_yds,0,,,,,
player,201011280atl,atl,LoftCu99,def_int_td,0,,,,,
player,201011280atl,atl,LoftCu99,def_int_long,0,,,,,
player,201011280atl,atl,LoftCu99,pass_defended,1,,,,,
player,201011280atl,atl,LoftCu99,sacks,0.0,,,,,
player,201011280atl,atl,LoftCu99,tackles_combined,5,,,,,
player,201011280atl,atl,LoftCu99,tackles_solo,3,,,,,
player,201011280atl,atl,LoftCu99,tackles_assists,2,,,,,
player,201011280atl,atl,LoftCu99,tackles_loss,0,,,,,
player,201011280atl,atl,LoftCu99,qb_hits,0,,,,,
player,201011280atl,atl,LoftCu99,fumbles_rec,0,,,,,
player,201011280atl,atl,LoftCu99,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,LoftCu99,fumbles_rec_td,0,,,,,
player,201011280atl,atl,LoftCu99,fumbles_forced,1,,,,,
player,201011280atl,atl,BierKr99,def_int,0,,,,,
player,201011280atl,atl,BierKr99,def_int_yds,0,,,,,
player,201011280atl,atl,BierKr99,def_int_td,0,,,,,
player,201011280atl,atl,BierKr99,def_int_long,0,,,,,
player,201011280atl,atl,BierKr99,pass_defended,0,,,,,
player,201011280atl,atl,BierKr99,sacks,0.0,,,,,
player,201011280atl,atl,BierKr99,tackles_combined,4,,,,,
player,201011280atl,atl,BierKr99,tackles_solo,3,,,,,
player,201011280atl,atl,BierKr99,tackles_assists,1,,,,,
player,201011280atl,atl,BierKr99,tackles_loss,0,,,,,
player,201011280atl,atl,BierKr99,qb_hits,0,,,,,
player,201011280atl,atl,BierKr99,fumbles_rec,0,,,,,
player,201011280atl,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201011280atl,atl,BierKr99,fumbles_forced,0,,,,,
player,201011280atl,atl,RobiDu20,def_int,0,,,,,
player,201011280atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201011280atl,atl,RobiDu20,def_int_td,0,,,,,
player,201011280atl,atl,RobiDu20,def_int_long,0,,,,,
player,201011280atl,atl,RobiDu20,pass_defended,0,,,,,
player,201011280atl,atl,RobiDu20,sacks,0.0,,,,,
player,201011280atl,atl,RobiDu20,tackles_combined,3,,,,,
player,201011280atl,atl,RobiDu20,tackles_solo,3,,,,,
player,201011280atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201011280atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201011280atl,atl,RobiDu20,qb_hits,0,,,,,
player,201011280atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201011280atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201011280atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201011280atl,atl,WeatSe99,def_int,0,,,,,
player,201011280atl,atl,WeatSe99,def_int_yds,0,,,,,
player,201011280atl,atl,WeatSe99,def_int_td,0,,,,,
player,201011280atl,atl,WeatSe99,def_int_long,0,,,,,
player,201011280atl,atl,WeatSe99,pass_defended,0,,,,,
player,201011280atl,atl,WeatSe99,sacks,0.0,,,,,
player,201011280atl,atl,WeatSe99,tackles_combined,3,,,,,
player,201011280atl,atl,WeatSe99,tackles_solo,2,,,,,
player,201011280atl,atl,WeatSe99,tackles_assists,1,,,,,
player,201011280atl,atl,WeatSe99,tackles_loss,0,,,,,
player,201011280atl,atl,WeatSe99,qb_hits,0,,,,,
player,201011280atl,atl,WeatSe99,fumbles_rec,0,,,,,
player,201011280atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201011280atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201011280atl,atl,BabiJo20,def_int,0,,,,,
player,201011280atl,atl,BabiJo20,def_int_yds,0,,,,,
player,201011280atl,atl,BabiJo20,def_int_td,0,,,,,
player,201011280atl,atl,BabiJo20,def_int_long,0,,,,,
player,201011280atl,atl,BabiJo20,pass_defended,0,,,,,
player,201011280atl,atl,BabiJo20,sacks,0.0,,,,,
player,201011280atl,atl,BabiJo20,tackles_combined,2,,,,,
player,201011280atl,atl,BabiJo20,tackles_solo,2,,,,,
player,201011280atl,atl,BabiJo20,tackles_assists,0,,,,,
player,201011280atl,atl,BabiJo20,tackles_loss,0,,,,,
player,201011280atl,atl,BabiJo20,qb_hits,0,,,,,
player,201011280atl,atl,BabiJo20,fumbles_rec,0,,,,,
player,201011280atl,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201011280atl,atl,BabiJo20,fumbles_forced,0,,,,,
player,201011280atl,atl,PeteCo00,def_int,0,,,,,
player,201011280atl,atl,PeteCo00,def_int_yds,0,,,,,
player,201011280atl,atl,PeteCo00,def_int_td,0,,,,,
player,201011280atl,atl,PeteCo00,def_int_long,0,,,,,
player,201011280atl,atl,PeteCo00,pass_defended,0,,,,,
player,201011280atl,atl,PeteCo00,sacks,0.0,,,,,
player,201011280atl,atl,PeteCo00,tackles_combined,2,,,,,
player,201011280atl,atl,PeteCo00,tackles_solo,2,,,,,
player,201011280atl,atl,PeteCo00,tackles_assists,0,,,,,
player,201011280atl,atl,PeteCo00,tackles_loss,0,,,,,
player,201011280atl,atl,PeteCo00,qb_hits,0,,,,,
player,201011280atl,atl,PeteCo00,fumbles_rec,0,,,,,
player,201011280atl,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201011280atl,atl,PeteCo00,fumbles_forced,0,,,,,
player,201011280atl,atl,DaviCh22,def_int,0,,,,,
player,201011280atl,atl,DaviCh22,def_int_yds,0,,,,,
player,201011280atl,atl,DaviCh22,def_int_td,0,,,,,
player,201011280atl,atl,DaviCh22,def_int_long,0,,,,,
player,201011280atl,atl,DaviCh22,pass_defended,0,,,,,
player,201011280atl,atl,DaviCh22,sacks,0.0,,,,,
player,201011280atl,atl,DaviCh22,tackles_combined,1,,,,,
player,201011280atl,atl,DaviCh22,tackles_solo,0,,,,,
player,201011280atl,atl,DaviCh22,tackles_assists,1,,,,,
player,201011280atl,atl,DaviCh22,tackles_loss,0,,,,,
player,201011280atl,atl,DaviCh22,qb_hits,0,,,,,
player,201011280atl,atl,DaviCh22,fumbles_rec,0,,,,,
player,201011280atl,atl,DaviCh22,fumbles_rec_yds,0,,,,,
player,201011280atl,atl,DaviCh22,fumbles_rec_td,0,,,,,
player,201011280atl,atl,DaviCh22,fumbles_forced,0,,,,,
player,201011280atl,atl,JerrPe99,def_int,0,,,,,
