game,2010,7,20101024,201010240oti,phi,"Philadelphia Eagles",19,oti,"Tennessee Titans",37
player,201010240oti,oti,WinbJa20,def_int_td,0,,,,,
player,201010240oti,oti,WinbJa20,def_int_long,0,,,,,
player,201010240oti,oti,WinbJa20,pass_defended,0,,,,,
player,201010240oti,oti,WinbJa20,sacks,0.0,,,,,
player,201010240oti,oti,WinbJa20,tackles_combined,1,,,,,
player,201010240oti,oti,WinbJa20,tackles_solo,1,,,,,
player,201010240oti,oti,WinbJa20,tackles_assists,0,,,,,
player,201010240oti,oti,WinbJa20,tackles_loss,0,,,,,
player,201010240oti,oti,WinbJa20,qb_hits,0,,,,,
player,201010240oti,oti,WinbJa20,fumbles_rec,0,,,,,
player,201010240oti,oti,WinbJa20,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,WinbJa20,fumbles_rec_td,0,,,,,
player,201010240oti,oti,WinbJa20,fumbles_forced,0,,,,,
player,201010240oti,oti,MarkSe99,def_int,0,,,,,
player,201010240oti,oti,MarkSe99,def_int_yds,0,,,,,
player,201010240oti,oti,MarkSe99,def_int_td,0,,,,,
player,201010240oti,oti,MarkSe99,def_int_long,0,,,,,
player,201010240oti,oti,MarkSe99,pass_defended,1,,,,,
player,201010240oti,oti,MarkSe99,sacks,0.0,,,,,
player,201010240oti,oti,MarkSe99,tackles_combined,0,,,,,
player,201010240oti,oti,MarkSe99,tackles_solo,0,,,,,
player,201010240oti,oti,MarkSe99,tackles_assists,0,,,,,
player,201010240oti,oti,MarkSe99,tackles_loss,0,,,,,
player,201010240oti,oti,MarkSe99,qb_hits,1,,,,,
player,201010240oti,oti,MarkSe99,fumbles_rec,0,,,,,
player,201010240oti,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,MarkSe99,fumbles_forced,0,,,,,
player,201010240oti,oti,ShawTi99,def_int,0,,,,,
player,201010240oti,oti,ShawTi99,def_int_yds,0,,,,,
player,201010240oti,oti,ShawTi99,def_int_td,0,,,,,
player,201010240oti,oti,ShawTi99,def_int_long,0,,,,,
player,201010240oti,oti,ShawTi99,pass_defended,0,,,,,
player,201010240oti,oti,ShawTi99,sacks,0.0,,,,,
player,201010240oti,oti,ShawTi99,tackles_combined,0,,,,,
player,201010240oti,oti,ShawTi99,tackles_solo,0,,,,,
player,201010240oti,oti,ShawTi99,tackles_assists,0,,,,,
player,201010240oti,oti,ShawTi99,tackles_loss,0,,,,,
player,201010240oti,oti,ShawTi99,qb_hits,0,,,,,
player,201010240oti,oti,ShawTi99,fumbles_rec,1,,,,,
player,201010240oti,oti,ShawTi99,fumbles_rec_yds,0,,,,,
player,201010240oti,oti,ShawTi99,fumbles_rec_td,0,,,,,
player,201010240oti,oti,ShawTi99,fumbles_forced,0,,,,,
player,201010240oti,phi,CalvJo99,kick_ret,2,,,,,
player,201010240oti,phi,CalvJo99,kick_ret_yds,63,,,,,
player,201010240oti,phi,CalvJo99,kick_ret_yds_per_ret,31.5,,,,,
player,201010240oti,phi,CalvJo99,kick_ret_td,0,,,,,
player,201010240oti,phi,CalvJo99,kick_ret_long,41,,,,,
player,201010240oti,phi,CalvJo99,punt_ret,2,,,,,
player,201010240oti,phi,CalvJo99,punt_ret_yds,16,,,,,
player,201010240oti,phi,CalvJo99,punt_ret_yds_per_ret,8.0,,,,,
player,201010240oti,phi,CalvJo99,punt_ret_td,0,,,,,
player,201010240oti,phi,CalvJo99,punt_ret_long,16,,,,,
player,201010240oti,oti,MariMa00,kick_ret,0,,,,,
player,201010240oti,oti,MariMa00,kick_ret_yds,0,,,,,
player,201010240oti,oti,MariMa00,kick_ret_yds_per_ret,,,,,,
player,201010240oti,oti,MariMa00,kick_ret_td,0,,,,,
player,201010240oti,oti,MariMa00,kick_ret_long,0,,,,,
player,201010240oti,oti,MariMa00,punt_ret,4,,,,,
player,201010240oti,oti,MariMa00,punt_ret_yds,43,,,,,
player,201010240oti,oti,MariMa00,punt_ret_yds_per_ret,10.8,,,,,
player,201010240oti,oti,MariMa00,punt_ret_td,0,,,,,
player,201010240oti,oti,MariMa00,punt_ret_long,20,,,,,
player,201010240oti,oti,CookJa02,kick_ret,1,,,,,
player,201010240oti,oti,CookJa02,kick_ret_yds,3,,,,,
player,201010240oti,oti,CookJa02,kick_ret_yds_per_ret,3.0,,,,,
player,201010240oti,oti,CookJa02,kick_ret_td,0,,,,,
player,201010240oti,oti,CookJa02,kick_ret_long,3,,,,,
player,201010240oti,oti,CookJa02,punt_ret,0,,,,,
player,201010240oti,oti,CookJa02,punt_ret_yds,0,,,,,
player,201010240oti,oti,CookJa02,punt_ret_yds_per_ret,,,,,,
player,201010240oti,oti,CookJa02,punt_ret_td,0,,,,,
player,201010240oti,oti,CookJa02,punt_ret_long,0,,,,,
player,201010240oti,phi,akersdav01,xpm,1,,,,,
player,201010240oti,phi,akersdav01,xpa,1,,,,,
player,201010240oti,phi,akersdav01,fgm,4,,,,,
player,201010240oti,phi,akersdav01,fga,4,,,,,
player,201010240oti,phi,akersdav01,punt,0,,,,,
player,201010240oti,phi,akersdav01,punt_yds,0,,,,,
player,201010240oti,phi,akersdav01,punt_yds_per_punt,,,,,,
player,201010240oti,phi,akersdav01,punt_long,0,,,,,
player,201010240oti,phi,RoccSa20,xpm,,,,,,
player,201010240oti,phi,RoccSa20,xpa,,,,,,
player,201010240oti,phi,RoccSa20,fgm,,,,,,
player,201010240oti,phi,RoccSa20,fga,,,,,,
player,201010240oti,phi,RoccSa20,punt,5,,,,,
player,201010240oti,phi,RoccSa20,punt_yds,242,,,,,
player,201010240oti,phi,RoccSa20,punt_yds_per_punt,48.4,,,,,
player,201010240oti,phi,RoccSa20,punt_long,63,,,,,
player,201010240oti,oti,bironrob01,xpm,4,,,,,
player,201010240oti,oti,bironrob01,xpa,4,,,,,
player,201010240oti,oti,bironrob01,fgm,3,,,,,
player,201010240oti,oti,bironrob01,fga,3,,,,,
player,201010240oti,oti,bironrob01,punt,0,,,,,
player,201010240oti,oti,bironrob01,punt_yds,0,,,,,
player,201010240oti,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201010240oti,oti,bironrob01,punt_long,0,,,,,
player,201010240oti,oti,KernBr20,xpm,,,,,,
player,201010240oti,oti,KernBr20,xpa,,,,,,
player,201010240oti,oti,KernBr20,fgm,,,,,,
player,201010240oti,oti,KernBr20,fga,,,,,,
player,201010240oti,oti,KernBr20,punt,4,,,,,
player,201010240oti,oti,KernBr20,punt_yds,192,,,,,
player,201010240oti,oti,KernBr20,punt_yds_per_punt,48.0,,,,,
player,201010240oti,oti,KernBr20,punt_long,68,,,,,
