game,2010,4,20101003,201010030oti,den,"Denver Broncos",26,oti,"Tennessee Titans",20
player,201010030oti,den,CoxxPe99,def_int_td,0,,,,,
player,201010030oti,den,CoxxPe99,def_int_long,0,,,,,
player,201010030oti,den,CoxxPe99,pass_defended,1,,,,,
player,201010030oti,den,CoxxPe99,sacks,0.0,,,,,
player,201010030oti,den,CoxxPe99,tackles_combined,5,,,,,
player,201010030oti,den,CoxxPe99,tackles_solo,5,,,,,
player,201010030oti,den,CoxxPe99,tackles_assists,0,,,,,
player,201010030oti,den,CoxxPe99,tackles_loss,0,,,,,
player,201010030oti,den,CoxxPe99,qb_hits,0,,,,,
player,201010030oti,den,CoxxPe99,fumbles_rec,0,,,,,
player,201010030oti,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201010030oti,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201010030oti,den,CoxxPe99,fumbles_forced,0,,,,,
player,201010030oti,den,BannJu20,def_int,0,,,,,
player,201010030oti,den,BannJu20,def_int_yds,0,,,,,
player,201010030oti,den,BannJu20,def_int_td,0,,,,,
player,201010030oti,den,BannJu20,def_int_long,0,,,,,
player,201010030oti,den,BannJu20,pass_defended,0,,,,,
player,201010030oti,den,BannJu20,sacks,0.0,,,,,
player,201010030oti,den,BannJu20,tackles_combined,4,,,,,
player,201010030oti,den,BannJu20,tackles_solo,1,,,,,
player,201010030oti,den,BannJu20,tackles_assists,3,,,,,
player,201010030oti,den,BannJu20,tackles_loss,0,,,,,
player,201010030oti,den,BannJu20,qb_hits,1,,,,,
player,201010030oti,den,BannJu20,fumbles_rec,0,,,,,
player,201010030oti,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201010030oti,den,BannJu20,fumbles_rec_td,0,,,,,
player,201010030oti,den,BannJu20,fumbles_forced,0,,,,,
player,201010030oti,den,HaggMa20,def_int,0,,,,,
player,201010030oti,den,HaggMa20,def_int_yds,0,,,,,
player,201010030oti,den,HaggMa20,def_int_td,0,,,,,
player,201010030oti,den,HaggMa20,def_int_long,0,,,,,
player,201010030oti,den,HaggMa20,pass_defended,0,,,,,
player,201010030oti,den,HaggMa20,sacks,0.0,,,,,
player,201010030oti,den,HaggMa20,tackles_combined,4,,,,,
player,201010030oti,den,HaggMa20,tackles_solo,3,,,,,
player,201010030oti,den,HaggMa20,tackles_assists,1,,,,,
player,201010030oti,den,HaggMa20,tackles_loss,0,,,,,
player,201010030oti,den,HaggMa20,qb_hits,0,,,,,
player,201010030oti,den,HaggMa20,fumbles_rec,0,,,,,
player,201010030oti,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201010030oti,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201010030oti,den,HaggMa20,fumbles_forced,1,,,,,
player,201010030oti,den,HuntJa24,def_int,0,,,,,
player,201010030oti,den,HuntJa24,def_int_yds,0,,,,,
player,201010030oti,den,HuntJa24,def_int_td,0,,,,,
player,201010030oti,den,HuntJa24,def_int_long,0,,,,,
player,201010030oti,den,HuntJa24,pass_defended,0,,,,,
player,201010030oti,den,HuntJa24,sacks,0.0,,,,,
player,201010030oti,den,HuntJa24,tackles_combined,4,,,,,
player,201010030oti,den,HuntJa24,tackles_solo,4,,,,,
player,201010030oti,den,HuntJa24,tackles_assists,0,,,,,
player,201010030oti,den,HuntJa24,tackles_loss,0,,,,,
player,201010030oti,den,HuntJa24,qb_hits,0,,,,,
player,201010030oti,den,HuntJa24,fumbles_rec,0,,,,,
player,201010030oti,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201010030oti,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201010030oti,den,HuntJa24,fumbles_forced,0,,,,,
player,201010030oti,den,HillRe20,def_int,0,,,,,
player,201010030oti,den,HillRe20,def_int_yds,0,,,,,
player,201010030oti,den,HillRe20,def_int_td,0,,,,,
player,201010030oti,den,HillRe20,def_int_long,0,,,,,
player,201010030oti,den,HillRe20,pass_defended,1,,,,,
player,201010030oti,den,HillRe20,sacks,0.0,,,,,
player,201010030oti,den,HillRe20,tackles_combined,3,,,,,
player,201010030oti,den,HillRe20,tackles_solo,2,,,,,
player,201010030oti,den,HillRe20,tackles_assists,1,,,,,
player,201010030oti,den,HillRe20,tackles_loss,0,,,,,
player,201010030oti,den,HillRe20,qb_hits,0,,,,,
player,201010030oti,den,HillRe20,fumbles_rec,0,,,,,
player,201010030oti,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201010030oti,den,HillRe20,fumbles_rec_td,0,,,,,
player,201010030oti,den,HillRe20,fumbles_forced,0,,,,,
player,201010030oti,den,FielRo20,def_int,0,,,,,
player,201010030oti,den,FielRo20,def_int_yds,0,,,,,
player,201010030oti,den,FielRo20,def_int_td,0,,,,,
player,201010030oti,den,FielRo20,def_int_long,0,,,,,
player,201010030oti,den,FielRo20,pass_defended,0,,,,,
player,201010030oti,den,FielRo20,sacks,0.0,,,,,
player,201010030oti,den,FielRo20,tackles_combined,2,,,,,
player,201010030oti,den,FielRo20,tackles_solo,0,,,,,
player,201010030oti,den,FielRo20,tackles_assists,2,,,,,
player,201010030oti,den,FielRo20,tackles_loss,0,,,,,
player,201010030oti,den,FielRo20,qb_hits,0,,,,,
player,201010030oti,den,FielRo20,fumbles_rec,0,,,,,
player,201010030oti,den,FielRo20,fumbles_rec_yds,0,,,,,
player,201010030oti,den,FielRo20,fumbles_rec_td,0,,,,,
player,201010030oti,den,FielRo20,fumbles_forced,0,,,,,
player,201010030oti,den,JoneNa20,def_int,0,,,,,
player,201010030oti,den,JoneNa20,def_int_yds,0,,,,,
player,201010030oti,den,JoneNa20,def_int_td,0,,,,,
player,201010030oti,den,JoneNa20,def_int_long,0,,,,,
player,201010030oti,den,JoneNa20,pass_defended,0,,,,,
player,201010030oti,den,JoneNa20,sacks,0.0,,,,,
player,201010030oti,den,JoneNa20,tackles_combined,2,,,,,
player,201010030oti,den,JoneNa20,tackles_solo,1,,,,,
player,201010030oti,den,JoneNa20,tackles_assists,1,,,,,
player,201010030oti,den,JoneNa20,tackles_loss,0,,,,,
player,201010030oti,den,JoneNa20,qb_hits,0,,,,,
player,201010030oti,den,JoneNa20,fumbles_rec,0,,,,,
player,201010030oti,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201010030oti,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201010030oti,den,JoneNa20,fumbles_forced,0,,,,,
player,201010030oti,den,MaysJo99,def_int,0,,,,,
player,201010030oti,den,MaysJo99,def_int_yds,0,,,,,
player,201010030oti,den,MaysJo99,def_int_td,0,,,,,
player,201010030oti,den,MaysJo99,def_int_long,0,,,,,
player,201010030oti,den,MaysJo99,pass_defended,0,,,,,
player,201010030oti,den,MaysJo99,sacks,0.0,,,,,
player,201010030oti,den,MaysJo99,tackles_combined,2,,,,,
player,201010030oti,den,MaysJo99,tackles_solo,2,,,,,
player,201010030oti,den,MaysJo99,tackles_assists,0,,,,,
player,201010030oti,den,MaysJo99,tackles_loss,0,,,,,
player,201010030oti,den,MaysJo99,qb_hits,0,,,,,
player,201010030oti,den,MaysJo99,fumbles_rec,0,,,,,
player,201010030oti,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201010030oti,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201010030oti,den,MaysJo99,fumbles_forced,0,,,,,
player,201010030oti,den,ThomSy99,def_int,0,,,,,
player,201010030oti,den,ThomSy99,def_int_yds,0,,,,,
player,201010030oti,den,ThomSy99,def_int_td,0,,,,,
player,201010030oti,den,ThomSy99,def_int_long,0,,,,,
player,201010030oti,den,ThomSy99,pass_defended,0,,,,,
player,201010030oti,den,ThomSy99,sacks,0.0,,,,,
player,201010030oti,den,ThomSy99,tackles_combined,2,,,,,
player,201010030oti,den,ThomSy99,tackles_solo,2,,,,,
player,201010030oti,den,ThomSy99,tackles_assists,0,,,,,
player,201010030oti,den,ThomSy99,tackles_loss,0,,,,,
player,201010030oti,den,ThomSy99,qb_hits,0,,,,,
player,201010030oti,den,ThomSy99,fumbles_rec,0,,,,,
player,201010030oti,den,ThomSy99,fumbles_rec_yds,0,,,,,
player,201010030oti,den,ThomSy99,fumbles_rec_td,0,,,,,
player,201010030oti,den,ThomSy99,fumbles_forced,0,,,,,
player,201010030oti,den,BailCh00,def_int,0,,,,,
player,201010030oti,den,BailCh00,def_int_yds,0,,,,,
player,201010030oti,den,BailCh00,def_int_td,0,,,,,
player,201010030oti,den,BailCh00,def_int_long,0,,,,,
player,201010030oti,den,BailCh00,pass_defended,0,,,,,
player,201010030oti,den,BailCh00,sacks,0.0,,,,,
player,201010030oti,den,BailCh00,tackles_combined,1,,,,,
player,201010030oti,den,BailCh00,tackles_solo,1,,,,,
player,201010030oti,den,BailCh00,tackles_assists,0,,,,,
player,201010030oti,den,BailCh00,tackles_loss,0,,,,,
player,201010030oti,den,BailCh00,qb_hits,0,,,,,
player,201010030oti,den,BailCh00,fumbles_rec,0,,,,,
player,201010030oti,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201010030oti,den,BailCh00,fumbles_rec_td,0,,,,,
player,201010030oti,den,BailCh00,fumbles_forced,0,,,,,
player,201010030oti,den,BrutDa99,def_int,0,,,,,
player,201010030oti,den,BrutDa99,def_int_yds,0,,,,,
player,201010030oti,den,BrutDa99,def_int_td,0,,,,,
player,201010030oti,den,BrutDa99,def_int_long,0,,,,,
player,201010030oti,den,BrutDa99,pass_defended,0,,,,,
player,201010030oti,den,BrutDa99,sacks,0.0,,,,,
player,201010030oti,den,BrutDa99,tackles_combined,1,,,,,
player,201010030oti,den,BrutDa99,tackles_solo,0,,,,,
player,201010030oti,den,BrutDa99,tackles_assists,1,,,,,
player,201010030oti,den,BrutDa99,tackles_loss,0,,,,,
player,201010030oti,den,BrutDa99,qb_hits,0,,,,,
player,201010030oti,den,BrutDa99,fumbles_rec,0,,,,,
player,201010030oti,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201010030oti,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201010030oti,den,BrutDa99,fumbles_forced,0,,,,,
player,201010030oti,den,GronDa00,def_int,0,,,,,
player,201010030oti,den,GronDa00,def_int_yds,0,,,,,
player,201010030oti,den,GronDa00,def_int_td,0,,,,,
player,201010030oti,den,GronDa00,def_int_long,0,,,,,
player,201010030oti,den,GronDa00,pass_defended,0,,,,,
player,201010030oti,den,GronDa00,sacks,0.0,,,,,
player,201010030oti,den,GronDa00,tackles_combined,1,,,,,
player,201010030oti,den,GronDa00,tackles_solo,1,,,,,
player,201010030oti,den,GronDa00,tackles_assists,0,,,,,
player,201010030oti,den,GronDa00,tackles_loss,0,,,,,
player,201010030oti,den,GronDa00,qb_hits,0,,,,,
player,201010030oti,den,GronDa00,fumbles_rec,0,,,,,
player,201010030oti,den,GronDa00,fumbles_rec_yds,0,,,,,
player,201010030oti,den,GronDa00,fumbles_rec_td,0,,,,,
player,201010030oti,den,GronDa00,fumbles_forced,0,,,,,
player,201010030oti,den,ThomMa99,def_int,0,,,,,
player,201010030oti,den,ThomMa99,def_int_yds,0,,,,,
player,201010030oti,den,ThomMa99,def_int_td,0,,,,,
player,201010030oti,den,ThomMa99,def_int_long,0,,,,,
player,201010030oti,den,ThomMa99,pass_defended,0,,,,,
player,201010030oti,den,ThomMa99,sacks,0.0,,,,,
player,201010030oti,den,ThomMa99,tackles_combined,1,,,,,
player,201010030oti,den,ThomMa99,tackles_solo,1,,,,,
player,201010030oti,den,ThomMa99,tackles_assists,0,,,,,
player,201010030oti,den,ThomMa99,tackles_loss,1,,,,,
player,201010030oti,den,ThomMa99,qb_hits,0,,,,,
player,201010030oti,den,ThomMa99,fumbles_rec,0,,,,,
player,201010030oti,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201010030oti,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201010030oti,den,ThomMa99,fumbles_forced,0,,,,,
player,201010030oti,den,WillJa99,def_int,0,,,,,
player,201010030oti,den,WillJa99,def_int_yds,0,,,,,
player,201010030oti,den,WillJa99,def_int_td,0,,,,,
player,201010030oti,den,WillJa99,def_int_long,0,,,,,
player,201010030oti,den,WillJa99,pass_defended,0,,,,,
player,201010030oti,den,WillJa99,sacks,0.0,,,,,
player,201010030oti,den,WillJa99,tackles_combined,1,,,,,
player,201010030oti,den,WillJa99,tackles_solo,1,,,,,
player,201010030oti,den,WillJa99,tackles_assists,0,,,,,
player,201010030oti,den,WillJa99,tackles_loss,0,,,,,
player,201010030oti,den,WillJa99,qb_hits,0,,,,,
player,201010030oti,den,WillJa99,fumbles_rec,0,,,,,
player,201010030oti,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201010030oti,den,WillJa99,fumbles_rec_td,0,,,,,
player,201010030oti,den,WillJa99,fumbles_forced,0,,,,,
player,201010030oti,den,McBeRy99,def_int,0,,,,,
player,201010030oti,den,McBeRy99,def_int_yds,0,,,,,
player,201010030oti,den,McBeRy99,def_int_td,0,,,,,
player,201010030oti,den,McBeRy99,def_int_long,0,,,,,
player,201010030oti,den,McBeRy99,pass_defended,0,,,,,
player,201010030oti,den,McBeRy99,sacks,0.0,,,,,
player,201010030oti,den,McBeRy99,tackles_combined,0,,,,,
player,201010030oti,den,McBeRy99,tackles_solo,0,,,,,
player,201010030oti,den,McBeRy99,tackles_assists,0,,,,,
player,201010030oti,den,McBeRy99,tackles_loss,0,,,,,
player,201010030oti,den,McBeRy99,qb_hits,0,,,,,
player,201010030oti,den,McBeRy99,fumbles_rec,1,,,,,
player,201010030oti,den,McBeRy99,fumbles_rec_yds,1,,,,,
player,201010030oti,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201010030oti,den,McBeRy99,fumbles_forced,0,,,,,
player,201010030oti,den,VaugCa00,def_int,0,,,,,
player,201010030oti,den,VaugCa00,def_int_yds,0,,,,,
player,201010030oti,den,VaugCa00,def_int_td,0,,,,,
player,201010030oti,den,VaugCa00,def_int_long,0,,,,,
player,201010030oti,den,VaugCa00,pass_defended,0,,,,,
player,201010030oti,den,VaugCa00,sacks,0.0,,,,,
player,201010030oti,den,VaugCa00,tackles_combined,0,,,,,
player,201010030oti,den,VaugCa00,tackles_solo,0,,,,,
player,201010030oti,den,VaugCa00,tackles_assists,0,,,,,
player,201010030oti,den,VaugCa00,tackles_loss,0,,,,,
player,201010030oti,den,VaugCa00,qb_hits,0,,,,,
player,201010030oti,den,VaugCa00,fumbles_rec,1,,,,,
player,201010030oti,den,VaugCa00,fumbles_rec_yds,0,,,,,
player,201010030oti,den,VaugCa00,fumbles_rec_td,0,,,,,
player,201010030oti,den,VaugCa00,fumbles_forced,0,,,,,
player,201010030oti,oti,GrifMi99,def_int,1,,,,,
player,201010030oti,oti,GrifMi99,def_int_yds,9,,,,,
player,201010030oti,oti,GrifMi99,def_int_td,0,,,,,
player,201010030oti,oti,GrifMi99,def_int_long,9,,,,,
player,201010030oti,oti,GrifMi99,pass_defended,1,,,,,
player,201010030oti,oti,GrifMi99,sacks,0.0,,,,,
player,201010030oti,oti,GrifMi99,tackles_combined,6,,,,,
player,201010030oti,oti,GrifMi99,tackles_solo,4,,,,,
player,201010030oti,oti,GrifMi99,tackles_assists,2,,,,,
player,201010030oti,oti,GrifMi99,tackles_loss,0,,,,,
player,201010030oti,oti,GrifMi99,qb_hits,0,,,,,
player,201010030oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201010030oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201010030oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201010030oti,oti,BallDa20,def_int,0,,,,,
player,201010030oti,oti,BallDa20,def_int_yds,0,,,,,
player,201010030oti,oti,BallDa20,def_int_td,0,,,,,
player,201010030oti,oti,BallDa20,def_int_long,0,,,,,
player,201010030oti,oti,BallDa20,pass_defended,0,,,,,
player,201010030oti,oti,BallDa20,sacks,2.5,,,,,
player,201010030oti,oti,BallDa20,tackles_combined,4,,,,,
player,201010030oti,oti,BallDa20,tackles_solo,3,,,,,
player,201010030oti,oti,BallDa20,tackles_assists,1,,,,,
player,201010030oti,oti,BallDa20,tackles_loss,2,,,,,
player,201010030oti,oti,BallDa20,qb_hits,3,,,,,
player,201010030oti,oti,BallDa20,fumbles_rec,0,,,,,
player,201010030oti,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201010030oti,oti,BabiJa20,def_int,0,,,,,
player,201010030oti,oti,BabiJa20,def_int_yds,0,,,,,
player,201010030oti,oti,BabiJa20,def_int_td,0,,,,,
player,201010030oti,oti,BabiJa20,def_int_long,0,,,,,
player,201010030oti,oti,BabiJa20,pass_defended,0,,,,,
player,201010030oti,oti,BabiJa20,sacks,1.5,,,,,
player,201010030oti,oti,BabiJa20,tackles_combined,6,,,,,
player,201010030oti,oti,BabiJa20,tackles_solo,2,,,,,
player,201010030oti,oti,BabiJa20,tackles_assists,4,,,,,
player,201010030oti,oti,BabiJa20,tackles_loss,2,,,,,
player,201010030oti,oti,BabiJa20,qb_hits,4,,,,,
player,201010030oti,oti,BabiJa20,fumbles_rec,0,,,,,
player,201010030oti,oti,BabiJa20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,BabiJa20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,BabiJa20,fumbles_forced,0,,,,,
player,201010030oti,oti,FinnCo20,def_int,0,,,,,
player,201010030oti,oti,FinnCo20,def_int_yds,0,,,,,
player,201010030oti,oti,FinnCo20,def_int_td,0,,,,,
player,201010030oti,oti,FinnCo20,def_int_long,0,,,,,
player,201010030oti,oti,FinnCo20,pass_defended,0,,,,,
player,201010030oti,oti,FinnCo20,sacks,1.0,,,,,
player,201010030oti,oti,FinnCo20,tackles_combined,6,,,,,
player,201010030oti,oti,FinnCo20,tackles_solo,6,,,,,
player,201010030oti,oti,FinnCo20,tackles_assists,0,,,,,
player,201010030oti,oti,FinnCo20,tackles_loss,2,,,,,
player,201010030oti,oti,FinnCo20,qb_hits,1,,,,,
player,201010030oti,oti,FinnCo20,fumbles_rec,0,,,,,
player,201010030oti,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,FinnCo20,fumbles_forced,0,,,,,
player,201010030oti,oti,BrowTo25,def_int,0,,,,,
player,201010030oti,oti,BrowTo25,def_int_yds,0,,,,,
player,201010030oti,oti,BrowTo25,def_int_td,0,,,,,
player,201010030oti,oti,BrowTo25,def_int_long,0,,,,,
player,201010030oti,oti,BrowTo25,pass_defended,0,,,,,
player,201010030oti,oti,BrowTo25,sacks,1.0,,,,,
player,201010030oti,oti,BrowTo25,tackles_combined,2,,,,,
player,201010030oti,oti,BrowTo25,tackles_solo,1,,,,,
player,201010030oti,oti,BrowTo25,tackles_assists,1,,,,,
player,201010030oti,oti,BrowTo25,tackles_loss,1,,,,,
player,201010030oti,oti,BrowTo25,qb_hits,1,,,,,
player,201010030oti,oti,BrowTo25,fumbles_rec,0,,,,,
player,201010030oti,oti,BrowTo25,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,BrowTo25,fumbles_rec_td,0,,,,,
player,201010030oti,oti,BrowTo25,fumbles_forced,0,,,,,
player,201010030oti,oti,TullSt20,def_int,0,,,,,
player,201010030oti,oti,TullSt20,def_int_yds,0,,,,,
player,201010030oti,oti,TullSt20,def_int_td,0,,,,,
player,201010030oti,oti,TullSt20,def_int_long,0,,,,,
player,201010030oti,oti,TullSt20,pass_defended,0,,,,,
player,201010030oti,oti,TullSt20,sacks,0.0,,,,,
player,201010030oti,oti,TullSt20,tackles_combined,12,,,,,
player,201010030oti,oti,TullSt20,tackles_solo,6,,,,,
player,201010030oti,oti,TullSt20,tackles_assists,6,,,,,
player,201010030oti,oti,TullSt20,tackles_loss,0,,,,,
player,201010030oti,oti,TullSt20,qb_hits,0,,,,,
player,201010030oti,oti,TullSt20,fumbles_rec,0,,,,,
player,201010030oti,oti,TullSt20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,TullSt20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,TullSt20,fumbles_forced,0,,,,,
player,201010030oti,oti,VernAl99,def_int,0,,,,,
player,201010030oti,oti,VernAl99,def_int_yds,0,,,,,
player,201010030oti,oti,VernAl99,def_int_td,0,,,,,
player,201010030oti,oti,VernAl99,def_int_long,0,,,,,
player,201010030oti,oti,VernAl99,pass_defended,3,,,,,
player,201010030oti,oti,VernAl99,sacks,0.0,,,,,
player,201010030oti,oti,VernAl99,tackles_combined,11,,,,,
player,201010030oti,oti,VernAl99,tackles_solo,11,,,,,
player,201010030oti,oti,VernAl99,tackles_assists,0,,,,,
player,201010030oti,oti,VernAl99,tackles_loss,0,,,,,
player,201010030oti,oti,VernAl99,qb_hits,0,,,,,
player,201010030oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201010030oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201010030oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201010030oti,oti,HopeCh21,def_int,0,,,,,
player,201010030oti,oti,HopeCh21,def_int_yds,0,,,,,
player,201010030oti,oti,HopeCh21,def_int_td,0,,,,,
player,201010030oti,oti,HopeCh21,def_int_long,0,,,,,
player,201010030oti,oti,HopeCh21,pass_defended,0,,,,,
player,201010030oti,oti,HopeCh21,sacks,0.0,,,,,
player,201010030oti,oti,HopeCh21,tackles_combined,6,,,,,
player,201010030oti,oti,HopeCh21,tackles_solo,6,,,,,
player,201010030oti,oti,HopeCh21,tackles_assists,0,,,,,
player,201010030oti,oti,HopeCh21,tackles_loss,1,,,,,
player,201010030oti,oti,HopeCh21,qb_hits,0,,,,,
player,201010030oti,oti,HopeCh21,fumbles_rec,0,,,,,
player,201010030oti,oti,HopeCh21,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,HopeCh21,fumbles_rec_td,0,,,,,
player,201010030oti,oti,HopeCh21,fumbles_forced,0,,,,,
player,201010030oti,oti,WithWi20,def_int,0,,,,,
player,201010030oti,oti,WithWi20,def_int_yds,0,,,,,
player,201010030oti,oti,WithWi20,def_int_td,0,,,,,
player,201010030oti,oti,WithWi20,def_int_long,0,,,,,
player,201010030oti,oti,WithWi20,pass_defended,2,,,,,
player,201010030oti,oti,WithWi20,sacks,0.0,,,,,
player,201010030oti,oti,WithWi20,tackles_combined,6,,,,,
player,201010030oti,oti,WithWi20,tackles_solo,5,,,,,
player,201010030oti,oti,WithWi20,tackles_assists,1,,,,,
player,201010030oti,oti,WithWi20,tackles_loss,0,,,,,
player,201010030oti,oti,WithWi20,qb_hits,1,,,,,
player,201010030oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201010030oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201010030oti,oti,FullVi20,def_int,0,,,,,
player,201010030oti,oti,FullVi20,def_int_yds,0,,,,,
player,201010030oti,oti,FullVi20,def_int_td,0,,,,,
player,201010030oti,oti,FullVi20,def_int_long,0,,,,,
player,201010030oti,oti,FullVi20,pass_defended,1,,,,,
player,201010030oti,oti,FullVi20,sacks,0.0,,,,,
player,201010030oti,oti,FullVi20,tackles_combined,5,,,,,
player,201010030oti,oti,FullVi20,tackles_solo,5,,,,,
player,201010030oti,oti,FullVi20,tackles_assists,0,,,,,
player,201010030oti,oti,FullVi20,tackles_loss,0,,,,,
player,201010030oti,oti,FullVi20,qb_hits,0,,,,,
player,201010030oti,oti,FullVi20,fumbles_rec,0,,,,,
player,201010030oti,oti,FullVi20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,FullVi20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,FullVi20,fumbles_forced,0,,,,,
player,201010030oti,oti,JoneJa99,def_int,0,,,,,
player,201010030oti,oti,JoneJa99,def_int_yds,0,,,,,
player,201010030oti,oti,JoneJa99,def_int_td,0,,,,,
player,201010030oti,oti,JoneJa99,def_int_long,0,,,,,
player,201010030oti,oti,JoneJa99,pass_defended,0,,,,,
player,201010030oti,oti,JoneJa99,sacks,0.0,,,,,
player,201010030oti,oti,JoneJa99,tackles_combined,4,,,,,
player,201010030oti,oti,JoneJa99,tackles_solo,4,,,,,
player,201010030oti,oti,JoneJa99,tackles_assists,0,,,,,
player,201010030oti,oti,JoneJa99,tackles_loss,2,,,,,
player,201010030oti,oti,JoneJa99,qb_hits,0,,,,,
player,201010030oti,oti,JoneJa99,fumbles_rec,0,,,,,
player,201010030oti,oti,JoneJa99,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,JoneJa99,fumbles_rec_td,0,,,,,
player,201010030oti,oti,JoneJa99,fumbles_forced,1,,,,,
player,201010030oti,oti,MoutRy99,def_int,0,,,,,
player,201010030oti,oti,MoutRy99,def_int_yds,0,,,,,
player,201010030oti,oti,MoutRy99,def_int_td,0,,,,,
player,201010030oti,oti,MoutRy99,def_int_long,0,,,,,
player,201010030oti,oti,MoutRy99,pass_defended,0,,,,,
player,201010030oti,oti,MoutRy99,sacks,0.0,,,,,
player,201010030oti,oti,MoutRy99,tackles_combined,3,,,,,
player,201010030oti,oti,MoutRy99,tackles_solo,2,,,,,
player,201010030oti,oti,MoutRy99,tackles_assists,1,,,,,
player,201010030oti,oti,MoutRy99,tackles_loss,0,,,,,
player,201010030oti,oti,MoutRy99,qb_hits,0,,,,,
player,201010030oti,oti,MoutRy99,fumbles_rec,0,,,,,
player,201010030oti,oti,MoutRy99,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,MoutRy99,fumbles_rec_td,0,,,,,
player,201010030oti,oti,MoutRy99,fumbles_forced,0,,,,,
player,201010030oti,oti,HayeJo20,def_int,0,,,,,
player,201010030oti,oti,HayeJo20,def_int_yds,0,,,,,
player,201010030oti,oti,HayeJo20,def_int_td,0,,,,,
player,201010030oti,oti,HayeJo20,def_int_long,0,,,,,
player,201010030oti,oti,HayeJo20,pass_defended,0,,,,,
player,201010030oti,oti,HayeJo20,sacks,0.0,,,,,
player,201010030oti,oti,HayeJo20,tackles_combined,2,,,,,
player,201010030oti,oti,HayeJo20,tackles_solo,2,,,,,
player,201010030oti,oti,HayeJo20,tackles_assists,0,,,,,
player,201010030oti,oti,HayeJo20,tackles_loss,0,,,,,
player,201010030oti,oti,HayeJo20,qb_hits,0,,,,,
player,201010030oti,oti,HayeJo20,fumbles_rec,0,,,,,
player,201010030oti,oti,HayeJo20,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,HayeJo20,fumbles_rec_td,0,,,,,
player,201010030oti,oti,HayeJo20,fumbles_forced,0,,,,,
player,201010030oti,oti,HayeWi99,def_int,0,,,,,
player,201010030oti,oti,HayeWi99,def_int_yds,0,,,,,
player,201010030oti,oti,HayeWi99,def_int_td,0,,,,,
player,201010030oti,oti,HayeWi99,def_int_long,0,,,,,
player,201010030oti,oti,HayeWi99,pass_defended,0,,,,,
player,201010030oti,oti,HayeWi99,sacks,0.0,,,,,
player,201010030oti,oti,HayeWi99,tackles_combined,2,,,,,
player,201010030oti,oti,HayeWi99,tackles_solo,1,,,,,
player,201010030oti,oti,HayeWi99,tackles_assists,1,,,,,
player,201010030oti,oti,HayeWi99,tackles_loss,0,,,,,
player,201010030oti,oti,HayeWi99,qb_hits,0,,,,,
player,201010030oti,oti,HayeWi99,fumbles_rec,0,,,,,
player,201010030oti,oti,HayeWi99,fumbles_rec_yds,0,,,,,
player,201010030oti,oti,HayeWi99,fumbles_rec_td,0,,,,,
