game,2010,3,20100926,201009260den,clt,"Indianapolis Colts",27,den,"Denver Broncos",13
player,201009260den,clt,FostEr20,pass_defended,0,,,,,
player,201009260den,clt,FostEr20,sacks,0.0,,,,,
player,201009260den,clt,FostEr20,tackles_combined,4,,,,,
player,201009260den,clt,FostEr20,tackles_solo,3,,,,,
player,201009260den,clt,FostEr20,tackles_assists,1,,,,,
player,201009260den,clt,FostEr20,tackles_loss,0,,,,,
player,201009260den,clt,FostEr20,qb_hits,0,,,,,
player,201009260den,clt,FostEr20,fumbles_rec,0,,,,,
player,201009260den,clt,FostEr20,fumbles_rec_yds,0,,,,,
player,201009260den,clt,FostEr20,fumbles_rec_td,0,,,,,
player,201009260den,clt,FostEr20,fumbles_forced,0,,,,,
player,201009260den,clt,PoweJe99,def_int,0,,,,,
player,201009260den,clt,PoweJe99,def_int_yds,0,,,,,
player,201009260den,clt,PoweJe99,def_int_td,0,,,,,
player,201009260den,clt,PoweJe99,def_int_long,0,,,,,
player,201009260den,clt,PoweJe99,pass_defended,4,,,,,
player,201009260den,clt,PoweJe99,sacks,0.0,,,,,
player,201009260den,clt,PoweJe99,tackles_combined,4,,,,,
player,201009260den,clt,PoweJe99,tackles_solo,4,,,,,
player,201009260den,clt,PoweJe99,tackles_assists,0,,,,,
player,201009260den,clt,PoweJe99,tackles_loss,0,,,,,
player,201009260den,clt,PoweJe99,qb_hits,0,,,,,
player,201009260den,clt,PoweJe99,fumbles_rec,0,,,,,
player,201009260den,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201009260den,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201009260den,clt,PoweJe99,fumbles_forced,0,,,,,
player,201009260den,clt,TownDe20,def_int,0,,,,,
player,201009260den,clt,TownDe20,def_int_yds,0,,,,,
player,201009260den,clt,TownDe20,def_int_td,0,,,,,
player,201009260den,clt,TownDe20,def_int_long,0,,,,,
player,201009260den,clt,TownDe20,pass_defended,0,,,,,
player,201009260den,clt,TownDe20,sacks,0.0,,,,,
player,201009260den,clt,TownDe20,tackles_combined,4,,,,,
player,201009260den,clt,TownDe20,tackles_solo,3,,,,,
player,201009260den,clt,TownDe20,tackles_assists,1,,,,,
player,201009260den,clt,TownDe20,tackles_loss,0,,,,,
player,201009260den,clt,TownDe20,qb_hits,0,,,,,
player,201009260den,clt,TownDe20,fumbles_rec,0,,,,,
player,201009260den,clt,TownDe20,fumbles_rec_yds,0,,,,,
player,201009260den,clt,TownDe20,fumbles_rec_td,0,,,,,
player,201009260den,clt,TownDe20,fumbles_forced,0,,,,,
player,201009260den,clt,BullMe99,def_int,0,,,,,
player,201009260den,clt,BullMe99,def_int_yds,0,,,,,
player,201009260den,clt,BullMe99,def_int_td,0,,,,,
player,201009260den,clt,BullMe99,def_int_long,0,,,,,
player,201009260den,clt,BullMe99,pass_defended,0,,,,,
player,201009260den,clt,BullMe99,sacks,0.0,,,,,
player,201009260den,clt,BullMe99,tackles_combined,2,,,,,
player,201009260den,clt,BullMe99,tackles_solo,2,,,,,
player,201009260den,clt,BullMe99,tackles_assists,0,,,,,
player,201009260den,clt,BullMe99,tackles_loss,0,,,,,
player,201009260den,clt,BullMe99,qb_hits,0,,,,,
player,201009260den,clt,BullMe99,fumbles_rec,0,,,,,
player,201009260den,clt,BullMe99,fumbles_rec_yds,0,,,,,
player,201009260den,clt,BullMe99,fumbles_rec_td,0,,,,,
player,201009260den,clt,BullMe99,fumbles_forced,0,,,,,
player,201009260den,clt,DawsKe99,def_int,0,,,,,
player,201009260den,clt,DawsKe99,def_int_yds,0,,,,,
player,201009260den,clt,DawsKe99,def_int_td,0,,,,,
player,201009260den,clt,DawsKe99,def_int_long,0,,,,,
player,201009260den,clt,DawsKe99,pass_defended,0,,,,,
player,201009260den,clt,DawsKe99,sacks,0.0,,,,,
player,201009260den,clt,DawsKe99,tackles_combined,2,,,,,
player,201009260den,clt,DawsKe99,tackles_solo,1,,,,,
player,201009260den,clt,DawsKe99,tackles_assists,1,,,,,
player,201009260den,clt,DawsKe99,tackles_loss,0,,,,,
player,201009260den,clt,DawsKe99,qb_hits,0,,,,,
player,201009260den,clt,DawsKe99,fumbles_rec,0,,,,,
player,201009260den,clt,DawsKe99,fumbles_rec_yds,0,,,,,
player,201009260den,clt,DawsKe99,fumbles_rec_td,0,,,,,
player,201009260den,clt,DawsKe99,fumbles_forced,0,,,,,
player,201009260den,clt,FreeDw00,def_int,0,,,,,
player,201009260den,clt,FreeDw00,def_int_yds,0,,,,,
player,201009260den,clt,FreeDw00,def_int_td,0,,,,,
player,201009260den,clt,FreeDw00,def_int_long,0,,,,,
player,201009260den,clt,FreeDw00,pass_defended,0,,,,,
player,201009260den,clt,FreeDw00,sacks,0.0,,,,,
player,201009260den,clt,FreeDw00,tackles_combined,2,,,,,
player,201009260den,clt,FreeDw00,tackles_solo,2,,,,,
player,201009260den,clt,FreeDw00,tackles_assists,0,,,,,
player,201009260den,clt,FreeDw00,tackles_loss,0,,,,,
player,201009260den,clt,FreeDw00,qb_hits,0,,,,,
player,201009260den,clt,FreeDw00,fumbles_rec,0,,,,,
player,201009260den,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201009260den,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201009260den,clt,FreeDw00,fumbles_forced,0,,,,,
player,201009260den,clt,TammJa00,def_int,0,,,,,
player,201009260den,clt,TammJa00,def_int_yds,0,,,,,
player,201009260den,clt,TammJa00,def_int_td,0,,,,,
player,201009260den,clt,TammJa00,def_int_long,0,,,,,
player,201009260den,clt,TammJa00,pass_defended,0,,,,,
player,201009260den,clt,TammJa00,sacks,0.0,,,,,
player,201009260den,clt,TammJa00,tackles_combined,2,,,,,
player,201009260den,clt,TammJa00,tackles_solo,2,,,,,
player,201009260den,clt,TammJa00,tackles_assists,0,,,,,
player,201009260den,clt,TammJa00,tackles_loss,0,,,,,
player,201009260den,clt,TammJa00,qb_hits,0,,,,,
player,201009260den,clt,TammJa00,fumbles_rec,0,,,,,
player,201009260den,clt,TammJa00,fumbles_rec_yds,0,,,,,
player,201009260den,clt,TammJa00,fumbles_rec_td,0,,,,,
player,201009260den,clt,TammJa00,fumbles_forced,0,,,,,
player,201009260den,clt,EldrBr00,def_int,0,,,,,
player,201009260den,clt,EldrBr00,def_int_yds,0,,,,,
player,201009260den,clt,EldrBr00,def_int_td,0,,,,,
player,201009260den,clt,EldrBr00,def_int_long,0,,,,,
player,201009260den,clt,EldrBr00,pass_defended,0,,,,,
player,201009260den,clt,EldrBr00,sacks,0.0,,,,,
player,201009260den,clt,EldrBr00,tackles_combined,1,,,,,
player,201009260den,clt,EldrBr00,tackles_solo,1,,,,,
player,201009260den,clt,EldrBr00,tackles_assists,0,,,,,
player,201009260den,clt,EldrBr00,tackles_loss,0,,,,,
player,201009260den,clt,EldrBr00,qb_hits,0,,,,,
player,201009260den,clt,EldrBr00,fumbles_rec,0,,,,,
player,201009260den,clt,EldrBr00,fumbles_rec_yds,0,,,,,
player,201009260den,clt,EldrBr00,fumbles_rec_td,0,,,,,
player,201009260den,clt,EldrBr00,fumbles_forced,0,,,,,
player,201009260den,clt,GlenCo99,def_int,0,,,,,
player,201009260den,clt,GlenCo99,def_int_yds,0,,,,,
player,201009260den,clt,GlenCo99,def_int_td,0,,,,,
player,201009260den,clt,GlenCo99,def_int_long,0,,,,,
player,201009260den,clt,GlenCo99,pass_defended,0,,,,,
player,201009260den,clt,GlenCo99,sacks,0.0,,,,,
player,201009260den,clt,GlenCo99,tackles_combined,1,,,,,
player,201009260den,clt,GlenCo99,tackles_solo,1,,,,,
player,201009260den,clt,GlenCo99,tackles_assists,0,,,,,
player,201009260den,clt,GlenCo99,tackles_loss,0,,,,,
player,201009260den,clt,GlenCo99,qb_hits,0,,,,,
player,201009260den,clt,GlenCo99,fumbles_rec,0,,,,,
player,201009260den,clt,GlenCo99,fumbles_rec_yds,0,,,,,
player,201009260den,clt,GlenCo99,fumbles_rec_td,0,,,,,
player,201009260den,clt,GlenCo99,fumbles_forced,0,,,,,
player,201009260den,clt,JohnAn03,def_int,0,,,,,
player,201009260den,clt,JohnAn03,def_int_yds,0,,,,,
player,201009260den,clt,JohnAn03,def_int_td,0,,,,,
player,201009260den,clt,JohnAn03,def_int_long,0,,,,,
player,201009260den,clt,JohnAn03,pass_defended,0,,,,,
player,201009260den,clt,JohnAn03,sacks,0.0,,,,,
player,201009260den,clt,JohnAn03,tackles_combined,1,,,,,
player,201009260den,clt,JohnAn03,tackles_solo,1,,,,,
player,201009260den,clt,JohnAn03,tackles_assists,0,,,,,
player,201009260den,clt,JohnAn03,tackles_loss,0,,,,,
player,201009260den,clt,JohnAn03,qb_hits,0,,,,,
player,201009260den,clt,JohnAn03,fumbles_rec,0,,,,,
player,201009260den,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201009260den,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201009260den,clt,JohnAn03,fumbles_forced,0,,,,,
player,201009260den,clt,McAfPa44,def_int,0,,,,,
player,201009260den,clt,McAfPa44,def_int_yds,0,,,,,
player,201009260den,clt,McAfPa44,def_int_td,0,,,,,
player,201009260den,clt,McAfPa44,def_int_long,0,,,,,
player,201009260den,clt,McAfPa44,pass_defended,0,,,,,
player,201009260den,clt,McAfPa44,sacks,0.0,,,,,
player,201009260den,clt,McAfPa44,tackles_combined,1,,,,,
player,201009260den,clt,McAfPa44,tackles_solo,1,,,,,
player,201009260den,clt,McAfPa44,tackles_assists,0,,,,,
player,201009260den,clt,McAfPa44,tackles_loss,0,,,,,
player,201009260den,clt,McAfPa44,qb_hits,0,,,,,
player,201009260den,clt,McAfPa44,fumbles_rec,0,,,,,
player,201009260den,clt,McAfPa44,fumbles_rec_yds,0,,,,,
player,201009260den,clt,McAfPa44,fumbles_rec_td,0,,,,,
player,201009260den,clt,McAfPa44,fumbles_forced,0,,,,,
player,201009260den,clt,MuirDa20,def_int,0,,,,,
player,201009260den,clt,MuirDa20,def_int_yds,0,,,,,
player,201009260den,clt,MuirDa20,def_int_td,0,,,,,
player,201009260den,clt,MuirDa20,def_int_long,0,,,,,
player,201009260den,clt,MuirDa20,pass_defended,0,,,,,
player,201009260den,clt,MuirDa20,sacks,0.0,,,,,
player,201009260den,clt,MuirDa20,tackles_combined,1,,,,,
player,201009260den,clt,MuirDa20,tackles_solo,1,,,,,
player,201009260den,clt,MuirDa20,tackles_assists,0,,,,,
player,201009260den,clt,MuirDa20,tackles_loss,0,,,,,
player,201009260den,clt,MuirDa20,qb_hits,0,,,,,
player,201009260den,clt,MuirDa20,fumbles_rec,0,,,,,
player,201009260den,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201009260den,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201009260den,clt,MuirDa20,fumbles_forced,0,,,,,
player,201009260den,clt,MannPe00,def_int,0,,,,,
player,201009260den,clt,MannPe00,def_int_yds,0,,,,,
player,201009260den,clt,MannPe00,def_int_td,0,,,,,
player,201009260den,clt,MannPe00,def_int_long,0,,,,,
player,201009260den,clt,MannPe00,pass_defended,0,,,,,
player,201009260den,clt,MannPe00,sacks,0.0,,,,,
player,201009260den,clt,MannPe00,tackles_combined,0,,,,,
player,201009260den,clt,MannPe00,tackles_solo,0,,,,,
player,201009260den,clt,MannPe00,tackles_assists,0,,,,,
player,201009260den,clt,MannPe00,tackles_loss,,,,,,
player,201009260den,clt,MannPe00,qb_hits,,,,,,
player,201009260den,clt,MannPe00,fumbles_rec,1,,,,,
player,201009260den,clt,MannPe00,fumbles_rec_yds,-2,,,,,
player,201009260den,clt,MannPe00,fumbles_rec_td,0,,,,,
player,201009260den,clt,MannPe00,fumbles_forced,0,,,,,
player,201009260den,clt,TryoJu99,def_int,0,,,,,
player,201009260den,clt,TryoJu99,def_int_yds,0,,,,,
player,201009260den,clt,TryoJu99,def_int_td,0,,,,,
player,201009260den,clt,TryoJu99,def_int_long,0,,,,,
player,201009260den,clt,TryoJu99,pass_defended,0,,,,,
player,201009260den,clt,TryoJu99,sacks,0.0,,,,,
player,201009260den,clt,TryoJu99,tackles_combined,0,,,,,
player,201009260den,clt,TryoJu99,tackles_solo,0,,,,,
player,201009260den,clt,TryoJu99,tackles_assists,0,,,,,
player,201009260den,clt,TryoJu99,tackles_loss,0,,,,,
player,201009260den,clt,TryoJu99,qb_hits,0,,,,,
player,201009260den,clt,TryoJu99,fumbles_rec,1,,,,,
player,201009260den,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201009260den,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201009260den,clt,TryoJu99,fumbles_forced,0,,,,,
player,201009260den,den,HaggMa20,def_int,0,,,,,
player,201009260den,den,HaggMa20,def_int_yds,0,,,,,
player,201009260den,den,HaggMa20,def_int_td,0,,,,,
player,201009260den,den,HaggMa20,def_int_long,0,,,,,
player,201009260den,den,HaggMa20,pass_defended,0,,,,,
player,201009260den,den,HaggMa20,sacks,0.0,,,,,
player,201009260den,den,HaggMa20,tackles_combined,7,,,,,
player,201009260den,den,HaggMa20,tackles_solo,5,,,,,
player,201009260den,den,HaggMa20,tackles_assists,2,,,,,
player,201009260den,den,HaggMa20,tackles_loss,2,,,,,
player,201009260den,den,HaggMa20,qb_hits,0,,,,,
player,201009260den,den,HaggMa20,fumbles_rec,0,,,,,
player,201009260den,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201009260den,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201009260den,den,HaggMa20,fumbles_forced,0,,,,,
player,201009260den,den,JoneNa20,def_int,0,,,,,
player,201009260den,den,JoneNa20,def_int_yds,0,,,,,
player,201009260den,den,JoneNa20,def_int_td,0,,,,,
player,201009260den,den,JoneNa20,def_int_long,0,,,,,
player,201009260den,den,JoneNa20,pass_defended,0,,,,,
player,201009260den,den,JoneNa20,sacks,0.0,,,,,
player,201009260den,den,JoneNa20,tackles_combined,7,,,,,
player,201009260den,den,JoneNa20,tackles_solo,6,,,,,
player,201009260den,den,JoneNa20,tackles_assists,1,,,,,
player,201009260den,den,JoneNa20,tackles_loss,0,,,,,
player,201009260den,den,JoneNa20,qb_hits,0,,,,,
player,201009260den,den,JoneNa20,fumbles_rec,0,,,,,
player,201009260den,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201009260den,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201009260den,den,JoneNa20,fumbles_forced,0,,,,,
player,201009260den,den,McBaDa99,def_int,0,,,,,
player,201009260den,den,McBaDa99,def_int_yds,0,,,,,
player,201009260den,den,McBaDa99,def_int_td,0,,,,,
player,201009260den,den,McBaDa99,def_int_long,0,,,,,
player,201009260den,den,McBaDa99,pass_defended,0,,,,,
player,201009260den,den,McBaDa99,sacks,0.0,,,,,
player,201009260den,den,McBaDa99,tackles_combined,6,,,,,
player,201009260den,den,McBaDa99,tackles_solo,6,,,,,
player,201009260den,den,McBaDa99,tackles_assists,0,,,,,
player,201009260den,den,McBaDa99,tackles_loss,0,,,,,
player,201009260den,den,McBaDa99,qb_hits,0,,,,,
player,201009260den,den,McBaDa99,fumbles_rec,0,,,,,
player,201009260den,den,McBaDa99,fumbles_rec_yds,0,,,,,
player,201009260den,den,McBaDa99,fumbles_rec_td,0,,,,,
player,201009260den,den,McBaDa99,fumbles_forced,0,,,,,
player,201009260den,den,HillRe20,def_int,0,,,,,
player,201009260den,den,HillRe20,def_int_yds,0,,,,,
player,201009260den,den,HillRe20,def_int_td,0,,,,,
player,201009260den,den,HillRe20,def_int_long,0,,,,,
player,201009260den,den,HillRe20,pass_defended,0,,,,,
player,201009260den,den,HillRe20,sacks,0.0,,,,,
player,201009260den,den,HillRe20,tackles_combined,5,,,,,
player,201009260den,den,HillRe20,tackles_solo,5,,,,,
player,201009260den,den,HillRe20,tackles_assists,0,,,,,
player,201009260den,den,HillRe20,tackles_loss,0,,,,,
player,201009260den,den,HillRe20,qb_hits,0,,,,,
player,201009260den,den,HillRe20,fumbles_rec,0,,,,,
player,201009260den,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201009260den,den,HillRe20,fumbles_rec_td,0,,,,,
player,201009260den,den,HillRe20,fumbles_forced,0,,,,,
player,201009260den,den,WillD.20,def_int,0,,,,,
player,201009260den,den,WillD.20,def_int_yds,0,,,,,
player,201009260den,den,WillD.20,def_int_td,0,,,,,
player,201009260den,den,WillD.20,def_int_long,0,,,,,
player,201009260den,den,WillD.20,pass_defended,0,,,,,
player,201009260den,den,WillD.20,sacks,0.0,,,,,
player,201009260den,den,WillD.20,tackles_combined,5,,,,,
player,201009260den,den,WillD.20,tackles_solo,3,,,,,
player,201009260den,den,WillD.20,tackles_assists,2,,,,,
player,201009260den,den,WillD.20,tackles_loss,0,,,,,
player,201009260den,den,WillD.20,qb_hits,0,,,,,
player,201009260den,den,WillD.20,fumbles_rec,0,,,,,
player,201009260den,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201009260den,den,WillD.20,fumbles_rec_td,0,,,,,
player,201009260den,den,WillD.20,fumbles_forced,0,,,,,
player,201009260den,den,AyerRo99,def_int,0,,,,,
player,201009260den,den,AyerRo99,def_int_yds,0,,,,,
player,201009260den,den,AyerRo99,def_int_td,0,,,,,
player,201009260den,den,AyerRo99,def_int_long,0,,,,,
player,201009260den,den,AyerRo99,pass_defended,0,,,,,
player,201009260den,den,AyerRo99,sacks,0.0,,,,,
player,201009260den,den,AyerRo99,tackles_combined,4,,,,,
player,201009260den,den,AyerRo99,tackles_solo,3,,,,,
player,201009260den,den,AyerRo99,tackles_assists,1,,,,,
player,201009260den,den,AyerRo99,tackles_loss,1,,,,,
player,201009260den,den,AyerRo99,qb_hits,1,,,,,
player,201009260den,den,AyerRo99,fumbles_rec,0,,,,,
player,201009260den,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201009260den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201009260den,den,AyerRo99,fumbles_forced,0,,,,,
player,201009260den,den,BailCh00,def_int,0,,,,,
player,201009260den,den,BailCh00,def_int_yds,0,,,,,
player,201009260den,den,BailCh00,def_int_td,0,,,,,
player,201009260den,den,BailCh00,def_int_long,0,,,,,
player,201009260den,den,BailCh00,pass_defended,2,,,,,
player,201009260den,den,BailCh00,sacks,0.0,,,,,
player,201009260den,den,BailCh00,tackles_combined,4,,,,,
player,201009260den,den,BailCh00,tackles_solo,4,,,,,
player,201009260den,den,BailCh00,tackles_assists,0,,,,,
player,201009260den,den,BailCh00,tackles_loss,0,,,,,
player,201009260den,den,BailCh00,qb_hits,0,,,,,
player,201009260den,den,BailCh00,fumbles_rec,0,,,,,
player,201009260den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201009260den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201009260den,den,BailCh00,fumbles_forced,0,,,,,
player,201009260den,den,DawkBr00,def_int,0,,,,,
player,201009260den,den,DawkBr00,def_int_yds,0,,,,,
player,201009260den,den,DawkBr00,def_int_td,0,,,,,
player,201009260den,den,DawkBr00,def_int_long,0,,,,,
player,201009260den,den,DawkBr00,pass_defended,0,,,,,
player,201009260den,den,DawkBr00,sacks,0.0,,,,,
player,201009260den,den,DawkBr00,tackles_combined,4,,,,,
player,201009260den,den,DawkBr00,tackles_solo,3,,,,,
player,201009260den,den,DawkBr00,tackles_assists,1,,,,,
player,201009260den,den,DawkBr00,tackles_loss,0,,,,,
player,201009260den,den,DawkBr00,qb_hits,0,,,,,
player,201009260den,den,DawkBr00,fumbles_rec,0,,,,,
player,201009260den,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201009260den,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201009260den,den,DawkBr00,fumbles_forced,0,,,,,
player,201009260den,den,WillJa99,def_int,0,,,,,
player,201009260den,den,WillJa99,def_int_yds,0,,,,,
player,201009260den,den,WillJa99,def_int_td,0,,,,,
player,201009260den,den,WillJa99,def_int_long,0,,,,,
player,201009260den,den,WillJa99,pass_defended,0,,,,,
player,201009260den,den,WillJa99,sacks,0.0,,,,,
player,201009260den,den,WillJa99,tackles_combined,4,,,,,
player,201009260den,den,WillJa99,tackles_solo,3,,,,,
player,201009260den,den,WillJa99,tackles_assists,1,,,,,
player,201009260den,den,WillJa99,tackles_loss,1,,,,,
player,201009260den,den,WillJa99,qb_hits,0,,,,,
player,201009260den,den,WillJa99,fumbles_rec,0,,,,,
player,201009260den,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201009260den,den,WillJa99,fumbles_rec_td,0,,,,,
player,201009260den,den,WillJa99,fumbles_forced,0,,,,,
player,201009260den,den,CoxxPe99,def_int,0,,,,,
player,201009260den,den,CoxxPe99,def_int_yds,0,,,,,
player,201009260den,den,CoxxPe99,def_int_td,0,,,,,
player,201009260den,den,CoxxPe99,def_int_long,0,,,,,
player,201009260den,den,CoxxPe99,pass_defended,4,,,,,
player,201009260den,den,CoxxPe99,sacks,0.0,,,,,
player,201009260den,den,CoxxPe99,tackles_combined,3,,,,,
player,201009260den,den,CoxxPe99,tackles_solo,3,,,,,
player,201009260den,den,CoxxPe99,tackles_assists,0,,,,,
player,201009260den,den,CoxxPe99,tackles_loss,0,,,,,
player,201009260den,den,CoxxPe99,qb_hits,0,,,,,
player,201009260den,den,CoxxPe99,fumbles_rec,0,,,,,
player,201009260den,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201009260den,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201009260den,den,CoxxPe99,fumbles_forced,0,,,,,
player,201009260den,den,BannJu20,def_int,0,,,,,
player,201009260den,den,BannJu20,def_int_yds,0,,,,,
player,201009260den,den,BannJu20,def_int_td,0,,,,,
player,201009260den,den,BannJu20,def_int_long,0,,,,,
player,201009260den,den,BannJu20,pass_defended,0,,,,,
player,201009260den,den,BannJu20,sacks,0.0,,,,,
player,201009260den,den,BannJu20,tackles_combined,2,,,,,
player,201009260den,den,BannJu20,tackles_solo,0,,,,,
player,201009260den,den,BannJu20,tackles_assists,2,,,,,
player,201009260den,den,BannJu20,tackles_loss,0,,,,,
player,201009260den,den,BannJu20,qb_hits,1,,,,,
player,201009260den,den,BannJu20,fumbles_rec,0,,,,,
player,201009260den,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201009260den,den,BannJu20,fumbles_rec_td,0,,,,,
player,201009260den,den,BannJu20,fumbles_forced,0,,,,,
player,201009260den,den,McBeRy99,def_int,0,,,,,
player,201009260den,den,McBeRy99,def_int_yds,0,,,,,
player,201009260den,den,McBeRy99,def_int_td,0,,,,,
player,201009260den,den,McBeRy99,def_int_long,0,,,,,
player,201009260den,den,McBeRy99,pass_defended,0,,,,,
player,201009260den,den,McBeRy99,sacks,0.0,,,,,
player,201009260den,den,McBeRy99,tackles_combined,2,,,,,
player,201009260den,den,McBeRy99,tackles_solo,1,,,,,
player,201009260den,den,McBeRy99,tackles_assists,1,,,,,
player,201009260den,den,McBeRy99,tackles_loss,0,,,,,
player,201009260den,den,McBeRy99,qb_hits,0,,,,,
player,201009260den,den,McBeRy99,fumbles_rec,0,,,,,
player,201009260den,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201009260den,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201009260den,den,McBeRy99,fumbles_forced,0,,,,,
player,201009260den,den,VickKe99,def_int,0,,,,,
player,201009260den,den,VickKe99,def_int_yds,0,,,,,
player,201009260den,den,VickKe99,def_int_td,0,,,,,
player,201009260den,den,VickKe99,def_int_long,0,,,,,
player,201009260den,den,VickKe99,pass_defended,1,,,,,
player,201009260den,den,VickKe99,sacks,0.0,,,,,
player,201009260den,den,VickKe99,tackles_combined,2,,,,,
player,201009260den,den,VickKe99,tackles_solo,1,,,,,
player,201009260den,den,VickKe99,tackles_assists,1,,,,,
player,201009260den,den,VickKe99,tackles_loss,0,,,,,
player,201009260den,den,VickKe99,qb_hits,0,,,,,
player,201009260den,den,VickKe99,fumbles_rec,0,,,,,
player,201009260den,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201009260den,den,VickKe99,fumbles_rec_td,0,,,,,
player,201009260den,den,VickKe99,fumbles_forced,0,,,,,
player,201009260den,den,HuntJa24,def_int,0,,,,,
player,201009260den,den,HuntJa24,def_int_yds,0,,,,,
player,201009260den,den,HuntJa24,def_int_td,0,,,,,
player,201009260den,den,HuntJa24,def_int_long,0,,,,,
player,201009260den,den,HuntJa24,pass_defended,0,,,,,
player,201009260den,den,HuntJa24,sacks,0.0,,,,,
player,201009260den,den,HuntJa24,tackles_combined,1,,,,,
player,201009260den,den,HuntJa24,tackles_solo,0,,,,,
player,201009260den,den,HuntJa24,tackles_assists,1,,,,,
player,201009260den,den,HuntJa24,tackles_loss,0,,,,,
player,201009260den,den,HuntJa24,qb_hits,0,,,,,
player,201009260den,den,HuntJa24,fumbles_rec,0,,,,,
player,201009260den,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201009260den,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201009260den,den,HuntJa24,fumbles_forced,0,,,,,
player,201009260den,den,ThomMa99,def_int,0,,,,,
player,201009260den,den,ThomMa99,def_int_yds,0,,,,,
player,201009260den,den,ThomMa99,def_int_td,0,,,,,
player,201009260den,den,ThomMa99,def_int_long,0,,,,,
player,201009260den,den,ThomMa99,pass_defended,0,,,,,
player,201009260den,den,ThomMa99,sacks,0.0,,,,,
player,201009260den,den,ThomMa99,tackles_combined,1,,,,,
player,201009260den,den,ThomMa99,tackles_solo,0,,,,,
player,201009260den,den,ThomMa99,tackles_assists,1,,,,,
player,201009260den,den,ThomMa99,tackles_loss,0,,,,,
player,201009260den,den,ThomMa99,qb_hits,1,,,,,
player,201009260den,den,ThomMa99,fumbles_rec,0,,,,,
player,201009260den,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201009260den,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201009260den,den,ThomMa99,fumbles_forced,0,,,,,
player,201009260den,den,VaugCa00,def_int,0,,,,,
player,201009260den,den,VaugCa00,def_int_yds,0,,,,,
player,201009260den,den,VaugCa00,def_int_td,0,,,,,
player,201009260den,den,VaugCa00,def_int_long,0,,,,,
player,201009260den,den,VaugCa00,pass_defended,0,,,,,
player,201009260den,den,VaugCa00,sacks,0.0,,,,,
player,201009260den,den,VaugCa00,tackles_combined,1,,,,,
player,201009260den,den,VaugCa00,tackles_solo,1,,,,,
player,201009260den,den,VaugCa00,tackles_assists,0,,,,,
player,201009260den,den,VaugCa00,tackles_loss,0,,,,,
player,201009260den,den,VaugCa00,qb_hits,0,,,,,
player,201009260den,den,VaugCa00,fumbles_rec,0,,,,,
player,201009260den,den,VaugCa00,fumbles_rec_yds,0,,,,,
player,201009260den,den,VaugCa00,fumbles_rec_td,0,,,,,
player,201009260den,den,VaugCa00,fumbles_forced,0,,,,,
player,201009260den,den,MaysJo99,def_int,,,,,,
player,201009260den,den,MaysJo99,def_int_yds,,,,,,
player,201009260den,den,MaysJo99,def_int_td,,,,,,
player,201009260den,den,MaysJo99,def_int_long,,,,,,
player,201009260den,den,MaysJo99,pass_defended,,,,,,
player,201009260den,den,MaysJo99,sacks,0.0,,,,,
player,201009260den,den,MaysJo99,tackles_combined,,,,,,
player,201009260den,den,MaysJo99,tackles_solo,,,,,,
player,201009260den,den,MaysJo99,tackles_assists,,,,,,
player,201009260den,den,MaysJo99,tackles_loss,0,,,,,
player,201009260den,den,MaysJo99,qb_hits,1,,,,,
player,201009260den,den,MaysJo99,fumbles_rec,,,,,,
player,201009260den,den,MaysJo99,fumbles_rec_yds,,,,,,
player,201009260den,den,MaysJo99,fumbles_rec_td,,,,,,
player,201009260den,den,MaysJo99,fumbles_forced,,,,,,
player,201009260den,clt,PoweJe99,kick_ret,0,,,,,
