game,2010,1,20100912,201009120phi,gnb,"Green Bay Packers",27,phi,"Philadelphia Eagles",20
player,201009120phi,gnb,ZombFr00,def_int,0,,,,,
player,201009120phi,gnb,ZombFr00,def_int_yds,0,,,,,
player,201009120phi,gnb,ZombFr00,def_int_td,0,,,,,
player,201009120phi,gnb,ZombFr00,def_int_long,0,,,,,
player,201009120phi,gnb,ZombFr00,pass_defended,0,,,,,
player,201009120phi,gnb,ZombFr00,sacks,1.0,,,,,
player,201009120phi,gnb,ZombFr00,tackles_combined,1,,,,,
player,201009120phi,gnb,ZombFr00,tackles_solo,1,,,,,
player,201009120phi,gnb,ZombFr00,tackles_assists,0,,,,,
player,201009120phi,gnb,ZombFr00,tackles_loss,1,,,,,
player,201009120phi,gnb,ZombFr00,qb_hits,1,,,,,
player,201009120phi,gnb,ZombFr00,fumbles_rec,0,,,,,
player,201009120phi,gnb,ZombFr00,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,ZombFr00,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,ZombFr00,fumbles_forced,0,,,,,
player,201009120phi,gnb,ChilBr20,def_int,0,,,,,
player,201009120phi,gnb,ChilBr20,def_int_yds,0,,,,,
player,201009120phi,gnb,ChilBr20,def_int_td,0,,,,,
player,201009120phi,gnb,ChilBr20,def_int_long,0,,,,,
player,201009120phi,gnb,ChilBr20,pass_defended,0,,,,,
player,201009120phi,gnb,ChilBr20,sacks,0.0,,,,,
player,201009120phi,gnb,ChilBr20,tackles_combined,7,,,,,
player,201009120phi,gnb,ChilBr20,tackles_solo,6,,,,,
player,201009120phi,gnb,ChilBr20,tackles_assists,1,,,,,
player,201009120phi,gnb,ChilBr20,tackles_loss,0,,,,,
player,201009120phi,gnb,ChilBr20,qb_hits,0,,,,,
player,201009120phi,gnb,ChilBr20,fumbles_rec,0,,,,,
player,201009120phi,gnb,ChilBr20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,ChilBr20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,ChilBr20,fumbles_forced,0,,,,,
player,201009120phi,gnb,WoodCh00,def_int,0,,,,,
player,201009120phi,gnb,WoodCh00,def_int_yds,0,,,,,
player,201009120phi,gnb,WoodCh00,def_int_td,0,,,,,
player,201009120phi,gnb,WoodCh00,def_int_long,0,,,,,
player,201009120phi,gnb,WoodCh00,pass_defended,1,,,,,
player,201009120phi,gnb,WoodCh00,sacks,0.0,,,,,
player,201009120phi,gnb,WoodCh00,tackles_combined,5,,,,,
player,201009120phi,gnb,WoodCh00,tackles_solo,4,,,,,
player,201009120phi,gnb,WoodCh00,tackles_assists,1,,,,,
player,201009120phi,gnb,WoodCh00,tackles_loss,0,,,,,
player,201009120phi,gnb,WoodCh00,qb_hits,0,,,,,
player,201009120phi,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201009120phi,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,WoodCh00,fumbles_forced,1,,,,,
player,201009120phi,gnb,BarnNi20,def_int,0,,,,,
player,201009120phi,gnb,BarnNi20,def_int_yds,0,,,,,
player,201009120phi,gnb,BarnNi20,def_int_td,0,,,,,
player,201009120phi,gnb,BarnNi20,def_int_long,0,,,,,
player,201009120phi,gnb,BarnNi20,pass_defended,1,,,,,
player,201009120phi,gnb,BarnNi20,sacks,0.0,,,,,
player,201009120phi,gnb,BarnNi20,tackles_combined,4,,,,,
player,201009120phi,gnb,BarnNi20,tackles_solo,4,,,,,
player,201009120phi,gnb,BarnNi20,tackles_assists,0,,,,,
player,201009120phi,gnb,BarnNi20,tackles_loss,1,,,,,
player,201009120phi,gnb,BarnNi20,qb_hits,0,,,,,
player,201009120phi,gnb,BarnNi20,fumbles_rec,0,,,,,
player,201009120phi,gnb,BarnNi20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,BarnNi20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,BarnNi20,fumbles_forced,0,,,,,
player,201009120phi,gnb,CollNi20,def_int,0,,,,,
player,201009120phi,gnb,CollNi20,def_int_yds,0,,,,,
player,201009120phi,gnb,CollNi20,def_int_td,0,,,,,
player,201009120phi,gnb,CollNi20,def_int_long,0,,,,,
player,201009120phi,gnb,CollNi20,pass_defended,1,,,,,
player,201009120phi,gnb,CollNi20,sacks,0.0,,,,,
player,201009120phi,gnb,CollNi20,tackles_combined,3,,,,,
player,201009120phi,gnb,CollNi20,tackles_solo,3,,,,,
player,201009120phi,gnb,CollNi20,tackles_assists,0,,,,,
player,201009120phi,gnb,CollNi20,tackles_loss,0,,,,,
player,201009120phi,gnb,CollNi20,qb_hits,0,,,,,
player,201009120phi,gnb,CollNi20,fumbles_rec,0,,,,,
player,201009120phi,gnb,CollNi20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,CollNi20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,CollNi20,fumbles_forced,0,,,,,
player,201009120phi,gnb,JoneBr99,def_int,0,,,,,
player,201009120phi,gnb,JoneBr99,def_int_yds,0,,,,,
player,201009120phi,gnb,JoneBr99,def_int_td,0,,,,,
player,201009120phi,gnb,JoneBr99,def_int_long,0,,,,,
player,201009120phi,gnb,JoneBr99,pass_defended,0,,,,,
player,201009120phi,gnb,JoneBr99,sacks,0.0,,,,,
player,201009120phi,gnb,JoneBr99,tackles_combined,3,,,,,
player,201009120phi,gnb,JoneBr99,tackles_solo,2,,,,,
player,201009120phi,gnb,JoneBr99,tackles_assists,1,,,,,
player,201009120phi,gnb,JoneBr99,tackles_loss,0,,,,,
player,201009120phi,gnb,JoneBr99,qb_hits,0,,,,,
player,201009120phi,gnb,JoneBr99,fumbles_rec,0,,,,,
player,201009120phi,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201009120phi,gnb,ShieSa00,def_int,0,,,,,
player,201009120phi,gnb,ShieSa00,def_int_yds,0,,,,,
player,201009120phi,gnb,ShieSa00,def_int_td,0,,,,,
player,201009120phi,gnb,ShieSa00,def_int_long,0,,,,,
player,201009120phi,gnb,ShieSa00,pass_defended,0,,,,,
player,201009120phi,gnb,ShieSa00,sacks,0.0,,,,,
player,201009120phi,gnb,ShieSa00,tackles_combined,3,,,,,
player,201009120phi,gnb,ShieSa00,tackles_solo,2,,,,,
player,201009120phi,gnb,ShieSa00,tackles_assists,1,,,,,
player,201009120phi,gnb,ShieSa00,tackles_loss,0,,,,,
player,201009120phi,gnb,ShieSa00,qb_hits,0,,,,,
player,201009120phi,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201009120phi,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201009120phi,gnb,WillTr99,def_int,0,,,,,
player,201009120phi,gnb,WillTr99,def_int_yds,0,,,,,
player,201009120phi,gnb,WillTr99,def_int_td,0,,,,,
player,201009120phi,gnb,WillTr99,def_int_long,0,,,,,
player,201009120phi,gnb,WillTr99,pass_defended,3,,,,,
player,201009120phi,gnb,WillTr99,sacks,0.0,,,,,
player,201009120phi,gnb,WillTr99,tackles_combined,3,,,,,
player,201009120phi,gnb,WillTr99,tackles_solo,3,,,,,
player,201009120phi,gnb,WillTr99,tackles_assists,0,,,,,
player,201009120phi,gnb,WillTr99,tackles_loss,0,,,,,
player,201009120phi,gnb,WillTr99,qb_hits,0,,,,,
player,201009120phi,gnb,WillTr99,fumbles_rec,1,,,,,
player,201009120phi,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,WillTr99,fumbles_forced,0,,,,,
player,201009120phi,gnb,BurnMo99,def_int,0,,,,,
player,201009120phi,gnb,BurnMo99,def_int_yds,0,,,,,
player,201009120phi,gnb,BurnMo99,def_int_td,0,,,,,
player,201009120phi,gnb,BurnMo99,def_int_long,0,,,,,
player,201009120phi,gnb,BurnMo99,pass_defended,0,,,,,
player,201009120phi,gnb,BurnMo99,sacks,0.0,,,,,
player,201009120phi,gnb,BurnMo99,tackles_combined,2,,,,,
player,201009120phi,gnb,BurnMo99,tackles_solo,2,,,,,
player,201009120phi,gnb,BurnMo99,tackles_assists,0,,,,,
player,201009120phi,gnb,BurnMo99,tackles_loss,0,,,,,
player,201009120phi,gnb,BurnMo99,qb_hits,0,,,,,
player,201009120phi,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201009120phi,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201009120phi,gnb,CrabTo00,def_int,0,,,,,
player,201009120phi,gnb,CrabTo00,def_int_yds,0,,,,,
player,201009120phi,gnb,CrabTo00,def_int_td,0,,,,,
player,201009120phi,gnb,CrabTo00,def_int_long,0,,,,,
player,201009120phi,gnb,CrabTo00,pass_defended,0,,,,,
player,201009120phi,gnb,CrabTo00,sacks,0.0,,,,,
player,201009120phi,gnb,CrabTo00,tackles_combined,2,,,,,
player,201009120phi,gnb,CrabTo00,tackles_solo,2,,,,,
player,201009120phi,gnb,CrabTo00,tackles_assists,0,,,,,
player,201009120phi,gnb,CrabTo00,tackles_loss,0,,,,,
player,201009120phi,gnb,CrabTo00,qb_hits,0,,,,,
player,201009120phi,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201009120phi,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201009120phi,gnb,PickRy20,def_int,0,,,,,
player,201009120phi,gnb,PickRy20,def_int_yds,0,,,,,
player,201009120phi,gnb,PickRy20,def_int_td,0,,,,,
player,201009120phi,gnb,PickRy20,def_int_long,0,,,,,
player,201009120phi,gnb,PickRy20,pass_defended,0,,,,,
player,201009120phi,gnb,PickRy20,sacks,0.0,,,,,
player,201009120phi,gnb,PickRy20,tackles_combined,2,,,,,
player,201009120phi,gnb,PickRy20,tackles_solo,2,,,,,
player,201009120phi,gnb,PickRy20,tackles_assists,0,,,,,
player,201009120phi,gnb,PickRy20,tackles_loss,0,,,,,
player,201009120phi,gnb,PickRy20,qb_hits,0,,,,,
player,201009120phi,gnb,PickRy20,fumbles_rec,0,,,,,
player,201009120phi,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,PickRy20,fumbles_forced,0,,,,,
player,201009120phi,gnb,BushJa20,def_int,0,,,,,
player,201009120phi,gnb,BushJa20,def_int_yds,0,,,,,
player,201009120phi,gnb,BushJa20,def_int_td,0,,,,,
player,201009120phi,gnb,BushJa20,def_int_long,0,,,,,
player,201009120phi,gnb,BushJa20,pass_defended,0,,,,,
player,201009120phi,gnb,BushJa20,sacks,0.0,,,,,
player,201009120phi,gnb,BushJa20,tackles_combined,1,,,,,
player,201009120phi,gnb,BushJa20,tackles_solo,1,,,,,
player,201009120phi,gnb,BushJa20,tackles_assists,0,,,,,
player,201009120phi,gnb,BushJa20,tackles_loss,0,,,,,
player,201009120phi,gnb,BushJa20,qb_hits,0,,,,,
player,201009120phi,gnb,BushJa20,fumbles_rec,0,,,,,
player,201009120phi,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,BushJa20,fumbles_forced,0,,,,,
player,201009120phi,gnb,HallKo99,def_int,0,,,,,
player,201009120phi,gnb,HallKo99,def_int_yds,0,,,,,
player,201009120phi,gnb,HallKo99,def_int_td,0,,,,,
player,201009120phi,gnb,HallKo99,def_int_long,0,,,,,
player,201009120phi,gnb,HallKo99,pass_defended,0,,,,,
player,201009120phi,gnb,HallKo99,sacks,0.0,,,,,
player,201009120phi,gnb,HallKo99,tackles_combined,1,,,,,
player,201009120phi,gnb,HallKo99,tackles_solo,1,,,,,
player,201009120phi,gnb,HallKo99,tackles_assists,0,,,,,
player,201009120phi,gnb,HallKo99,tackles_loss,0,,,,,
player,201009120phi,gnb,HallKo99,qb_hits,0,,,,,
player,201009120phi,gnb,HallKo99,fumbles_rec,0,,,,,
player,201009120phi,gnb,HallKo99,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,HallKo99,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,HallKo99,fumbles_forced,0,,,,,
player,201009120phi,gnb,HawkA.20,def_int,0,,,,,
player,201009120phi,gnb,HawkA.20,def_int_yds,0,,,,,
player,201009120phi,gnb,HawkA.20,def_int_td,0,,,,,
player,201009120phi,gnb,HawkA.20,def_int_long,0,,,,,
player,201009120phi,gnb,HawkA.20,pass_defended,0,,,,,
player,201009120phi,gnb,HawkA.20,sacks,0.0,,,,,
player,201009120phi,gnb,HawkA.20,tackles_combined,1,,,,,
player,201009120phi,gnb,HawkA.20,tackles_solo,1,,,,,
player,201009120phi,gnb,HawkA.20,tackles_assists,0,,,,,
player,201009120phi,gnb,HawkA.20,tackles_loss,0,,,,,
player,201009120phi,gnb,HawkA.20,qb_hits,0,,,,,
player,201009120phi,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201009120phi,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201009120phi,gnb,MartDe22,def_int,0,,,,,
player,201009120phi,gnb,MartDe22,def_int_yds,0,,,,,
player,201009120phi,gnb,MartDe22,def_int_td,0,,,,,
player,201009120phi,gnb,MartDe22,def_int_long,0,,,,,
player,201009120phi,gnb,MartDe22,pass_defended,0,,,,,
player,201009120phi,gnb,MartDe22,sacks,0.0,,,,,
player,201009120phi,gnb,MartDe22,tackles_combined,1,,,,,
player,201009120phi,gnb,MartDe22,tackles_solo,1,,,,,
player,201009120phi,gnb,MartDe22,tackles_assists,0,,,,,
player,201009120phi,gnb,MartDe22,tackles_loss,0,,,,,
player,201009120phi,gnb,MartDe22,qb_hits,0,,,,,
player,201009120phi,gnb,MartDe22,fumbles_rec,0,,,,,
player,201009120phi,gnb,MartDe22,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,MartDe22,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,MartDe22,fumbles_forced,0,,,,,
player,201009120phi,gnb,PoppBr20,def_int,0,,,,,
player,201009120phi,gnb,PoppBr20,def_int_yds,0,,,,,
player,201009120phi,gnb,PoppBr20,def_int_td,0,,,,,
player,201009120phi,gnb,PoppBr20,def_int_long,0,,,,,
player,201009120phi,gnb,PoppBr20,pass_defended,0,,,,,
player,201009120phi,gnb,PoppBr20,sacks,0.0,,,,,
player,201009120phi,gnb,PoppBr20,tackles_combined,1,,,,,
player,201009120phi,gnb,PoppBr20,tackles_solo,1,,,,,
player,201009120phi,gnb,PoppBr20,tackles_assists,0,,,,,
player,201009120phi,gnb,PoppBr20,tackles_loss,0,,,,,
player,201009120phi,gnb,PoppBr20,qb_hits,0,,,,,
player,201009120phi,gnb,PoppBr20,fumbles_rec,0,,,,,
player,201009120phi,gnb,PoppBr20,fumbles_rec_yds,0,,,,,
player,201009120phi,gnb,PoppBr20,fumbles_rec_td,0,,,,,
player,201009120phi,gnb,PoppBr20,fumbles_forced,0,,,,,
player,201009120phi,phi,AlleNa99,def_int,1,,,,,
player,201009120phi,phi,AlleNa99,def_int_yds,11,,,,,
player,201009120phi,phi,AlleNa99,def_int_td,0,,,,,
player,201009120phi,phi,AlleNa99,def_int_long,11,,,,,
player,201009120phi,phi,AlleNa99,pass_defended,1,,,,,
player,201009120phi,phi,AlleNa99,sacks,0.0,,,,,
player,201009120phi,phi,AlleNa99,tackles_combined,5,,,,,
player,201009120phi,phi,AlleNa99,tackles_solo,5,,,,,
player,201009120phi,phi,AlleNa99,tackles_assists,0,,,,,
player,201009120phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201009120phi,phi,AlleNa99,qb_hits,0,,,,,
player,201009120phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201009120phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201009120phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201009120phi,phi,HansJo20,def_int,1,,,,,
player,201009120phi,phi,HansJo20,def_int_yds,17,,,,,
player,201009120phi,phi,HansJo20,def_int_td,0,,,,,
player,201009120phi,phi,HansJo20,def_int_long,17,,,,,
player,201009120phi,phi,HansJo20,pass_defended,1,,,,,
player,201009120phi,phi,HansJo20,sacks,0.0,,,,,
player,201009120phi,phi,HansJo20,tackles_combined,3,,,,,
player,201009120phi,phi,HansJo20,tackles_solo,3,,,,,
player,201009120phi,phi,HansJo20,tackles_assists,0,,,,,
player,201009120phi,phi,HansJo20,tackles_loss,0,,,,,
player,201009120phi,phi,HansJo20,qb_hits,0,,,,,
player,201009120phi,phi,HansJo20,fumbles_rec,0,,,,,
player,201009120phi,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,HansJo20,fumbles_forced,0,,,,,
player,201009120phi,phi,ThomJu20,def_int,0,,,,,
player,201009120phi,phi,ThomJu20,def_int_yds,0,,,,,
player,201009120phi,phi,ThomJu20,def_int_td,0,,,,,
player,201009120phi,phi,ThomJu20,def_int_long,0,,,,,
player,201009120phi,phi,ThomJu20,pass_defended,0,,,,,
player,201009120phi,phi,ThomJu20,sacks,2.0,,,,,
player,201009120phi,phi,ThomJu20,tackles_combined,2,,,,,
player,201009120phi,phi,ThomJu20,tackles_solo,2,,,,,
player,201009120phi,phi,ThomJu20,tackles_assists,0,,,,,
player,201009120phi,phi,ThomJu20,tackles_loss,2,,,,,
player,201009120phi,phi,ThomJu20,qb_hits,2,,,,,
player,201009120phi,phi,ThomJu20,fumbles_rec,0,,,,,
player,201009120phi,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,ThomJu20,fumbles_forced,0,,,,,
player,201009120phi,phi,ColeTr20,def_int,0,,,,,
player,201009120phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201009120phi,phi,ColeTr20,def_int_td,0,,,,,
player,201009120phi,phi,ColeTr20,def_int_long,0,,,,,
player,201009120phi,phi,ColeTr20,pass_defended,0,,,,,
player,201009120phi,phi,ColeTr20,sacks,1.0,,,,,
player,201009120phi,phi,ColeTr20,tackles_combined,6,,,,,
player,201009120phi,phi,ColeTr20,tackles_solo,6,,,,,
player,201009120phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201009120phi,phi,ColeTr20,tackles_loss,2,,,,,
player,201009120phi,phi,ColeTr20,qb_hits,1,,,,,
player,201009120phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201009120phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,ColeTr20,fumbles_forced,0,,,,,
player,201009120phi,phi,BunkBr20,def_int,0,,,,,
player,201009120phi,phi,BunkBr20,def_int_yds,0,,,,,
player,201009120phi,phi,BunkBr20,def_int_td,0,,,,,
player,201009120phi,phi,BunkBr20,def_int_long,0,,,,,
player,201009120phi,phi,BunkBr20,pass_defended,0,,,,,
player,201009120phi,phi,BunkBr20,sacks,0.0,,,,,
player,201009120phi,phi,BunkBr20,tackles_combined,5,,,,,
player,201009120phi,phi,BunkBr20,tackles_solo,3,,,,,
player,201009120phi,phi,BunkBr20,tackles_assists,2,,,,,
player,201009120phi,phi,BunkBr20,tackles_loss,1,,,,,
player,201009120phi,phi,BunkBr20,qb_hits,0,,,,,
player,201009120phi,phi,BunkBr20,fumbles_rec,0,,,,,
player,201009120phi,phi,BunkBr20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,BunkBr20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,BunkBr20,fumbles_forced,0,,,,,
player,201009120phi,phi,GaitOm20,def_int,0,,,,,
player,201009120phi,phi,GaitOm20,def_int_yds,0,,,,,
player,201009120phi,phi,GaitOm20,def_int_td,0,,,,,
player,201009120phi,phi,GaitOm20,def_int_long,0,,,,,
player,201009120phi,phi,GaitOm20,pass_defended,0,,,,,
player,201009120phi,phi,GaitOm20,sacks,0.0,,,,,
player,201009120phi,phi,GaitOm20,tackles_combined,5,,,,,
player,201009120phi,phi,GaitOm20,tackles_solo,3,,,,,
player,201009120phi,phi,GaitOm20,tackles_assists,2,,,,,
player,201009120phi,phi,GaitOm20,tackles_loss,0,,,,,
player,201009120phi,phi,GaitOm20,qb_hits,0,,,,,
player,201009120phi,phi,GaitOm20,fumbles_rec,0,,,,,
player,201009120phi,phi,GaitOm20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,GaitOm20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,GaitOm20,fumbles_forced,0,,,,,
player,201009120phi,phi,MikeQu20,def_int,0,,,,,
player,201009120phi,phi,MikeQu20,def_int_yds,0,,,,,
player,201009120phi,phi,MikeQu20,def_int_td,0,,,,,
player,201009120phi,phi,MikeQu20,def_int_long,0,,,,,
player,201009120phi,phi,MikeQu20,pass_defended,1,,,,,
player,201009120phi,phi,MikeQu20,sacks,0.0,,,,,
player,201009120phi,phi,MikeQu20,tackles_combined,5,,,,,
player,201009120phi,phi,MikeQu20,tackles_solo,4,,,,,
player,201009120phi,phi,MikeQu20,tackles_assists,1,,,,,
player,201009120phi,phi,MikeQu20,tackles_loss,0,,,,,
player,201009120phi,phi,MikeQu20,qb_hits,0,,,,,
player,201009120phi,phi,MikeQu20,fumbles_rec,0,,,,,
player,201009120phi,phi,MikeQu20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,MikeQu20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,MikeQu20,fumbles_forced,0,,,,,
player,201009120phi,phi,SimsEr20,def_int,0,,,,,
player,201009120phi,phi,SimsEr20,def_int_yds,0,,,,,
player,201009120phi,phi,SimsEr20,def_int_td,0,,,,,
player,201009120phi,phi,SimsEr20,def_int_long,0,,,,,
player,201009120phi,phi,SimsEr20,pass_defended,0,,,,,
player,201009120phi,phi,SimsEr20,sacks,0.0,,,,,
player,201009120phi,phi,SimsEr20,tackles_combined,5,,,,,
player,201009120phi,phi,SimsEr20,tackles_solo,5,,,,,
player,201009120phi,phi,SimsEr20,tackles_assists,0,,,,,
player,201009120phi,phi,SimsEr20,tackles_loss,1,,,,,
player,201009120phi,phi,SimsEr20,qb_hits,0,,,,,
player,201009120phi,phi,SimsEr20,fumbles_rec,0,,,,,
player,201009120phi,phi,SimsEr20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,SimsEr20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,SimsEr20,fumbles_forced,0,,,,,
player,201009120phi,phi,HobbEl20,def_int,0,,,,,
player,201009120phi,phi,HobbEl20,def_int_yds,0,,,,,
player,201009120phi,phi,HobbEl20,def_int_td,0,,,,,
player,201009120phi,phi,HobbEl20,def_int_long,0,,,,,
player,201009120phi,phi,HobbEl20,pass_defended,0,,,,,
player,201009120phi,phi,HobbEl20,sacks,0.0,,,,,
player,201009120phi,phi,HobbEl20,tackles_combined,4,,,,,
player,201009120phi,phi,HobbEl20,tackles_solo,4,,,,,
player,201009120phi,phi,HobbEl20,tackles_assists,0,,,,,
player,201009120phi,phi,HobbEl20,tackles_loss,0,,,,,
player,201009120phi,phi,HobbEl20,qb_hits,0,,,,,
player,201009120phi,phi,HobbEl20,fumbles_rec,0,,,,,
player,201009120phi,phi,HobbEl20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,HobbEl20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,HobbEl20,fumbles_forced,0,,,,,
player,201009120phi,phi,BarnAn99,def_int,0,,,,,
player,201009120phi,phi,BarnAn99,def_int_yds,0,,,,,
player,201009120phi,phi,BarnAn99,def_int_td,0,,,,,
player,201009120phi,phi,BarnAn99,def_int_long,0,,,,,
player,201009120phi,phi,BarnAn99,pass_defended,0,,,,,
player,201009120phi,phi,BarnAn99,sacks,0.0,,,,,
player,201009120phi,phi,BarnAn99,tackles_combined,3,,,,,
player,201009120phi,phi,BarnAn99,tackles_solo,3,,,,,
player,201009120phi,phi,BarnAn99,tackles_assists,0,,,,,
player,201009120phi,phi,BarnAn99,tackles_loss,0,,,,,
player,201009120phi,phi,BarnAn99,qb_hits,0,,,,,
player,201009120phi,phi,BarnAn99,fumbles_rec,0,,,,,
player,201009120phi,phi,BarnAn99,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,BarnAn99,fumbles_rec_td,0,,,,,
player,201009120phi,phi,BarnAn99,fumbles_forced,0,,,,,
player,201009120phi,phi,PattMi20,def_int,0,,,,,
player,201009120phi,phi,PattMi20,def_int_yds,0,,,,,
player,201009120phi,phi,PattMi20,def_int_td,0,,,,,
player,201009120phi,phi,PattMi20,def_int_long,0,,,,,
player,201009120phi,phi,PattMi20,pass_defended,0,,,,,
player,201009120phi,phi,PattMi20,sacks,0.0,,,,,
player,201009120phi,phi,PattMi20,tackles_combined,3,,,,,
player,201009120phi,phi,PattMi20,tackles_solo,3,,,,,
player,201009120phi,phi,PattMi20,tackles_assists,0,,,,,
player,201009120phi,phi,PattMi20,tackles_loss,0,,,,,
player,201009120phi,phi,PattMi20,qb_hits,0,,,,,
player,201009120phi,phi,PattMi20,fumbles_rec,0,,,,,
player,201009120phi,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,PattMi20,fumbles_forced,0,,,,,
player,201009120phi,phi,SamuAs20,def_int,0,,,,,
player,201009120phi,phi,SamuAs20,def_int_yds,0,,,,,
player,201009120phi,phi,SamuAs20,def_int_td,0,,,,,
player,201009120phi,phi,SamuAs20,def_int_long,0,,,,,
player,201009120phi,phi,SamuAs20,pass_defended,1,,,,,
player,201009120phi,phi,SamuAs20,sacks,0.0,,,,,
player,201009120phi,phi,SamuAs20,tackles_combined,3,,,,,
player,201009120phi,phi,SamuAs20,tackles_solo,3,,,,,
player,201009120phi,phi,SamuAs20,tackles_assists,0,,,,,
player,201009120phi,phi,SamuAs20,tackles_loss,0,,,,,
player,201009120phi,phi,SamuAs20,qb_hits,0,,,,,
player,201009120phi,phi,SamuAs20,fumbles_rec,0,,,,,
player,201009120phi,phi,SamuAs20,fumbles_rec_yds,0,,,,,
player,201009120phi,phi,SamuAs20,fumbles_rec_td,0,,,,,
player,201009120phi,phi,SamuAs20,fumbles_forced,0,,,,,
player,201009120phi,phi,ColeKu99,def_int,0,,,,,
player,201009120phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201009120phi,phi,ColeKu99,def_int_td,0,,,,,
player,201009120phi,phi,ColeKu99,def_int_long,0,,,,,
player,201009120phi,phi,ColeKu99,pass_defended,0,,,,,
player,201009120phi,phi,ColeKu99,sacks,0.0,,,,,
player,201009120phi,phi,ColeKu99,tackles_combined,2,,,,,
player,201009120phi,phi,ColeKu99,tackles_solo,2,,,,,
player,201009120phi,phi,ColeKu99,tackles_assists,0,,,,,
player,201009120phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201009120phi,phi,ColeKu99,qb_hits,0,,,,,
