game,2010,9,20101108,201011080cin,pit,"Pittsburgh Steelers",27,cin,"Cincinnati Bengals",21
player,201011080cin,pit,McFaBr20,sacks,0.0,,,,,
player,201011080cin,pit,McFaBr20,tackles_combined,4,,,,,
player,201011080cin,pit,McFaBr20,tackles_solo,4,,,,,
player,201011080cin,pit,McFaBr20,tackles_assists,0,,,,,
player,201011080cin,pit,McFaBr20,tackles_loss,0,,,,,
player,201011080cin,pit,McFaBr20,qb_hits,0,,,,,
player,201011080cin,pit,McFaBr20,fumbles_rec,0,,,,,
player,201011080cin,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201011080cin,pit,McFaBr20,fumbles_forced,0,,,,,
player,201011080cin,pit,WoriJa99,def_int,0,,,,,
player,201011080cin,pit,WoriJa99,def_int_yds,0,,,,,
player,201011080cin,pit,WoriJa99,def_int_td,0,,,,,
player,201011080cin,pit,WoriJa99,def_int_long,0,,,,,
player,201011080cin,pit,WoriJa99,pass_defended,0,,,,,
player,201011080cin,pit,WoriJa99,sacks,0.0,,,,,
player,201011080cin,pit,WoriJa99,tackles_combined,4,,,,,
player,201011080cin,pit,WoriJa99,tackles_solo,3,,,,,
player,201011080cin,pit,WoriJa99,tackles_assists,1,,,,,
player,201011080cin,pit,WoriJa99,tackles_loss,0,,,,,
player,201011080cin,pit,WoriJa99,qb_hits,0,,,,,
player,201011080cin,pit,WoriJa99,fumbles_rec,1,,,,,
player,201011080cin,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201011080cin,pit,WoriJa99,fumbles_forced,0,,,,,
player,201011080cin,pit,HoodEv99,def_int,0,,,,,
player,201011080cin,pit,HoodEv99,def_int_yds,0,,,,,
player,201011080cin,pit,HoodEv99,def_int_td,0,,,,,
player,201011080cin,pit,HoodEv99,def_int_long,0,,,,,
player,201011080cin,pit,HoodEv99,pass_defended,0,,,,,
player,201011080cin,pit,HoodEv99,sacks,0.0,,,,,
player,201011080cin,pit,HoodEv99,tackles_combined,2,,,,,
player,201011080cin,pit,HoodEv99,tackles_solo,1,,,,,
player,201011080cin,pit,HoodEv99,tackles_assists,1,,,,,
player,201011080cin,pit,HoodEv99,tackles_loss,1,,,,,
player,201011080cin,pit,HoodEv99,qb_hits,0,,,,,
player,201011080cin,pit,HoodEv99,fumbles_rec,0,,,,,
player,201011080cin,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201011080cin,pit,HoodEv99,fumbles_forced,0,,,,,
player,201011080cin,pit,TaylIk20,def_int,0,,,,,
player,201011080cin,pit,TaylIk20,def_int_yds,0,,,,,
player,201011080cin,pit,TaylIk20,def_int_td,0,,,,,
player,201011080cin,pit,TaylIk20,def_int_long,0,,,,,
player,201011080cin,pit,TaylIk20,pass_defended,1,,,,,
player,201011080cin,pit,TaylIk20,sacks,0.0,,,,,
player,201011080cin,pit,TaylIk20,tackles_combined,2,,,,,
player,201011080cin,pit,TaylIk20,tackles_solo,2,,,,,
player,201011080cin,pit,TaylIk20,tackles_assists,0,,,,,
player,201011080cin,pit,TaylIk20,tackles_loss,0,,,,,
player,201011080cin,pit,TaylIk20,qb_hits,0,,,,,
player,201011080cin,pit,TaylIk20,fumbles_rec,0,,,,,
player,201011080cin,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201011080cin,pit,TaylIk20,fumbles_forced,0,,,,,
player,201011080cin,pit,AlleWi21,def_int,0,,,,,
player,201011080cin,pit,AlleWi21,def_int_yds,0,,,,,
player,201011080cin,pit,AlleWi21,def_int_td,0,,,,,
player,201011080cin,pit,AlleWi21,def_int_long,0,,,,,
player,201011080cin,pit,AlleWi21,pass_defended,0,,,,,
player,201011080cin,pit,AlleWi21,sacks,0.0,,,,,
player,201011080cin,pit,AlleWi21,tackles_combined,1,,,,,
player,201011080cin,pit,AlleWi21,tackles_solo,1,,,,,
player,201011080cin,pit,AlleWi21,tackles_assists,0,,,,,
player,201011080cin,pit,AlleWi21,tackles_loss,0,,,,,
player,201011080cin,pit,AlleWi21,qb_hits,0,,,,,
player,201011080cin,pit,AlleWi21,fumbles_rec,0,,,,,
player,201011080cin,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201011080cin,pit,AlleWi21,fumbles_forced,0,,,,,
player,201011080cin,pit,BattAr00,def_int,0,,,,,
player,201011080cin,pit,BattAr00,def_int_yds,0,,,,,
player,201011080cin,pit,BattAr00,def_int_td,0,,,,,
player,201011080cin,pit,BattAr00,def_int_long,0,,,,,
player,201011080cin,pit,BattAr00,pass_defended,0,,,,,
player,201011080cin,pit,BattAr00,sacks,0.0,,,,,
player,201011080cin,pit,BattAr00,tackles_combined,1,,,,,
player,201011080cin,pit,BattAr00,tackles_solo,1,,,,,
player,201011080cin,pit,BattAr00,tackles_assists,0,,,,,
player,201011080cin,pit,BattAr00,tackles_loss,0,,,,,
player,201011080cin,pit,BattAr00,qb_hits,0,,,,,
player,201011080cin,pit,BattAr00,fumbles_rec,0,,,,,
player,201011080cin,pit,BattAr00,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,BattAr00,fumbles_rec_td,0,,,,,
player,201011080cin,pit,BattAr00,fumbles_forced,0,,,,,
player,201011080cin,pit,HampCa00,def_int,0,,,,,
player,201011080cin,pit,HampCa00,def_int_yds,0,,,,,
player,201011080cin,pit,HampCa00,def_int_td,0,,,,,
player,201011080cin,pit,HampCa00,def_int_long,0,,,,,
player,201011080cin,pit,HampCa00,pass_defended,0,,,,,
player,201011080cin,pit,HampCa00,sacks,0.0,,,,,
player,201011080cin,pit,HampCa00,tackles_combined,1,,,,,
player,201011080cin,pit,HampCa00,tackles_solo,1,,,,,
player,201011080cin,pit,HampCa00,tackles_assists,0,,,,,
player,201011080cin,pit,HampCa00,tackles_loss,0,,,,,
player,201011080cin,pit,HampCa00,qb_hits,0,,,,,
player,201011080cin,pit,HampCa00,fumbles_rec,0,,,,,
player,201011080cin,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201011080cin,pit,HampCa00,fumbles_forced,0,,,,,
player,201011080cin,pit,MadiAn20,def_int,0,,,,,
player,201011080cin,pit,MadiAn20,def_int_yds,0,,,,,
player,201011080cin,pit,MadiAn20,def_int_td,0,,,,,
player,201011080cin,pit,MadiAn20,def_int_long,0,,,,,
player,201011080cin,pit,MadiAn20,pass_defended,0,,,,,
player,201011080cin,pit,MadiAn20,sacks,0.0,,,,,
player,201011080cin,pit,MadiAn20,tackles_combined,1,,,,,
player,201011080cin,pit,MadiAn20,tackles_solo,0,,,,,
player,201011080cin,pit,MadiAn20,tackles_assists,1,,,,,
player,201011080cin,pit,MadiAn20,tackles_loss,0,,,,,
player,201011080cin,pit,MadiAn20,qb_hits,0,,,,,
player,201011080cin,pit,MadiAn20,fumbles_rec,0,,,,,
player,201011080cin,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201011080cin,pit,MadiAn20,fumbles_forced,0,,,,,
player,201011080cin,pit,MundRy00,def_int,0,,,,,
player,201011080cin,pit,MundRy00,def_int_yds,0,,,,,
player,201011080cin,pit,MundRy00,def_int_td,0,,,,,
player,201011080cin,pit,MundRy00,def_int_long,0,,,,,
player,201011080cin,pit,MundRy00,pass_defended,0,,,,,
player,201011080cin,pit,MundRy00,sacks,0.0,,,,,
player,201011080cin,pit,MundRy00,tackles_combined,1,,,,,
player,201011080cin,pit,MundRy00,tackles_solo,1,,,,,
player,201011080cin,pit,MundRy00,tackles_assists,0,,,,,
player,201011080cin,pit,MundRy00,tackles_loss,0,,,,,
player,201011080cin,pit,MundRy00,qb_hits,0,,,,,
player,201011080cin,pit,MundRy00,fumbles_rec,0,,,,,
player,201011080cin,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201011080cin,pit,MundRy00,fumbles_forced,0,,,,,
player,201011080cin,pit,SandEm00,def_int,0,,,,,
player,201011080cin,pit,SandEm00,def_int_yds,0,,,,,
player,201011080cin,pit,SandEm00,def_int_td,0,,,,,
player,201011080cin,pit,SandEm00,def_int_long,0,,,,,
player,201011080cin,pit,SandEm00,pass_defended,0,,,,,
player,201011080cin,pit,SandEm00,sacks,0.0,,,,,
player,201011080cin,pit,SandEm00,tackles_combined,1,,,,,
player,201011080cin,pit,SandEm00,tackles_solo,1,,,,,
player,201011080cin,pit,SandEm00,tackles_assists,0,,,,,
player,201011080cin,pit,SandEm00,tackles_loss,0,,,,,
player,201011080cin,pit,SandEm00,qb_hits,0,,,,,
player,201011080cin,pit,SandEm00,fumbles_rec,0,,,,,
player,201011080cin,pit,SandEm00,fumbles_rec_yds,0,,,,,
player,201011080cin,pit,SandEm00,fumbles_rec_td,0,,,,,
player,201011080cin,pit,SandEm00,fumbles_forced,1,,,,,
player,201011080cin,pit,KeisBr20,def_int,,,,,,
player,201011080cin,pit,KeisBr20,def_int_yds,,,,,,
player,201011080cin,pit,KeisBr20,def_int_td,,,,,,
player,201011080cin,pit,KeisBr20,def_int_long,,,,,,
player,201011080cin,pit,KeisBr20,pass_defended,,,,,,
player,201011080cin,pit,KeisBr20,sacks,0.0,,,,,
player,201011080cin,pit,KeisBr20,tackles_combined,,,,,,
player,201011080cin,pit,KeisBr20,tackles_solo,,,,,,
player,201011080cin,pit,KeisBr20,tackles_assists,,,,,,
player,201011080cin,pit,KeisBr20,tackles_loss,0,,,,,
player,201011080cin,pit,KeisBr20,qb_hits,2,,,,,
player,201011080cin,pit,KeisBr20,fumbles_rec,,,,,,
player,201011080cin,pit,KeisBr20,fumbles_rec_yds,,,,,,
player,201011080cin,pit,KeisBr20,fumbles_rec_td,,,,,,
player,201011080cin,pit,KeisBr20,fumbles_forced,,,,,,
player,201011080cin,cin,WillRo03,def_int,1,,,,,
player,201011080cin,cin,WillRo03,def_int_yds,0,,,,,
player,201011080cin,cin,WillRo03,def_int_td,0,,,,,
player,201011080cin,cin,WillRo03,def_int_long,0,,,,,
player,201011080cin,cin,WillRo03,pass_defended,1,,,,,
player,201011080cin,cin,WillRo03,sacks,0.0,,,,,
player,201011080cin,cin,WillRo03,tackles_combined,3,,,,,
player,201011080cin,cin,WillRo03,tackles_solo,2,,,,,
player,201011080cin,cin,WillRo03,tackles_assists,1,,,,,
player,201011080cin,cin,WillRo03,tackles_loss,0,,,,,
player,201011080cin,cin,WillRo03,qb_hits,0,,,,,
player,201011080cin,cin,WillRo03,fumbles_rec,1,,,,,
player,201011080cin,cin,WillRo03,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,WillRo03,fumbles_rec_td,0,,,,,
player,201011080cin,cin,WillRo03,fumbles_forced,0,,,,,
player,201011080cin,cin,GeatRo21,def_int,0,,,,,
player,201011080cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201011080cin,cin,GeatRo21,def_int_td,0,,,,,
player,201011080cin,cin,GeatRo21,def_int_long,0,,,,,
player,201011080cin,cin,GeatRo21,pass_defended,0,,,,,
player,201011080cin,cin,GeatRo21,sacks,1.0,,,,,
player,201011080cin,cin,GeatRo21,tackles_combined,2,,,,,
player,201011080cin,cin,GeatRo21,tackles_solo,2,,,,,
player,201011080cin,cin,GeatRo21,tackles_assists,0,,,,,
player,201011080cin,cin,GeatRo21,tackles_loss,1,,,,,
player,201011080cin,cin,GeatRo21,qb_hits,2,,,,,
player,201011080cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201011080cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201011080cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201011080cin,cin,JoneDh20,def_int,0,,,,,
player,201011080cin,cin,JoneDh20,def_int_yds,0,,,,,
player,201011080cin,cin,JoneDh20,def_int_td,0,,,,,
player,201011080cin,cin,JoneDh20,def_int_long,0,,,,,
player,201011080cin,cin,JoneDh20,pass_defended,0,,,,,
player,201011080cin,cin,JoneDh20,sacks,0.0,,,,,
player,201011080cin,cin,JoneDh20,tackles_combined,9,,,,,
player,201011080cin,cin,JoneDh20,tackles_solo,6,,,,,
player,201011080cin,cin,JoneDh20,tackles_assists,3,,,,,
player,201011080cin,cin,JoneDh20,tackles_loss,1,,,,,
player,201011080cin,cin,JoneDh20,qb_hits,0,,,,,
player,201011080cin,cin,JoneDh20,fumbles_rec,0,,,,,
player,201011080cin,cin,JoneDh20,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,JoneDh20,fumbles_rec_td,0,,,,,
player,201011080cin,cin,JoneDh20,fumbles_forced,0,,,,,
player,201011080cin,cin,SimsPa99,def_int,0,,,,,
player,201011080cin,cin,SimsPa99,def_int_yds,0,,,,,
player,201011080cin,cin,SimsPa99,def_int_td,0,,,,,
player,201011080cin,cin,SimsPa99,def_int_long,0,,,,,
player,201011080cin,cin,SimsPa99,pass_defended,0,,,,,
player,201011080cin,cin,SimsPa99,sacks,0.0,,,,,
player,201011080cin,cin,SimsPa99,tackles_combined,6,,,,,
player,201011080cin,cin,SimsPa99,tackles_solo,3,,,,,
player,201011080cin,cin,SimsPa99,tackles_assists,3,,,,,
player,201011080cin,cin,SimsPa99,tackles_loss,1,,,,,
player,201011080cin,cin,SimsPa99,qb_hits,0,,,,,
player,201011080cin,cin,SimsPa99,fumbles_rec,0,,,,,
player,201011080cin,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,SimsPa99,fumbles_forced,0,,,,,
player,201011080cin,cin,HallLe98,def_int,0,,,,,
player,201011080cin,cin,HallLe98,def_int_yds,0,,,,,
player,201011080cin,cin,HallLe98,def_int_td,0,,,,,
player,201011080cin,cin,HallLe98,def_int_long,0,,,,,
player,201011080cin,cin,HallLe98,pass_defended,0,,,,,
player,201011080cin,cin,HallLe98,sacks,0.0,,,,,
player,201011080cin,cin,HallLe98,tackles_combined,5,,,,,
player,201011080cin,cin,HallLe98,tackles_solo,4,,,,,
player,201011080cin,cin,HallLe98,tackles_assists,1,,,,,
player,201011080cin,cin,HallLe98,tackles_loss,0,,,,,
player,201011080cin,cin,HallLe98,qb_hits,0,,,,,
player,201011080cin,cin,HallLe98,fumbles_rec,0,,,,,
player,201011080cin,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201011080cin,cin,HallLe98,fumbles_forced,2,,,,,
player,201011080cin,cin,RuckFr99,def_int,0,,,,,
player,201011080cin,cin,RuckFr99,def_int_yds,0,,,,,
player,201011080cin,cin,RuckFr99,def_int_td,0,,,,,
player,201011080cin,cin,RuckFr99,def_int_long,0,,,,,
player,201011080cin,cin,RuckFr99,pass_defended,0,,,,,
player,201011080cin,cin,RuckFr99,sacks,0.0,,,,,
player,201011080cin,cin,RuckFr99,tackles_combined,5,,,,,
player,201011080cin,cin,RuckFr99,tackles_solo,2,,,,,
player,201011080cin,cin,RuckFr99,tackles_assists,3,,,,,
player,201011080cin,cin,RuckFr99,tackles_loss,1,,,,,
player,201011080cin,cin,RuckFr99,qb_hits,0,,,,,
player,201011080cin,cin,RuckFr99,fumbles_rec,0,,,,,
player,201011080cin,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,RuckFr99,fumbles_forced,0,,,,,
player,201011080cin,cin,JohnBr20,def_int,0,,,,,
player,201011080cin,cin,JohnBr20,def_int_yds,0,,,,,
player,201011080cin,cin,JohnBr20,def_int_td,0,,,,,
player,201011080cin,cin,JohnBr20,def_int_long,0,,,,,
player,201011080cin,cin,JohnBr20,pass_defended,0,,,,,
player,201011080cin,cin,JohnBr20,sacks,0.0,,,,,
player,201011080cin,cin,JohnBr20,tackles_combined,4,,,,,
player,201011080cin,cin,JohnBr20,tackles_solo,0,,,,,
player,201011080cin,cin,JohnBr20,tackles_assists,4,,,,,
player,201011080cin,cin,JohnBr20,tackles_loss,0,,,,,
player,201011080cin,cin,JohnBr20,qb_hits,0,,,,,
player,201011080cin,cin,JohnBr20,fumbles_rec,0,,,,,
player,201011080cin,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201011080cin,cin,JohnBr20,fumbles_forced,0,,,,,
player,201011080cin,cin,JoseJo20,def_int,0,,,,,
player,201011080cin,cin,JoseJo20,def_int_yds,0,,,,,
player,201011080cin,cin,JoseJo20,def_int_td,0,,,,,
player,201011080cin,cin,JoseJo20,def_int_long,0,,,,,
player,201011080cin,cin,JoseJo20,pass_defended,0,,,,,
player,201011080cin,cin,JoseJo20,sacks,0.0,,,,,
player,201011080cin,cin,JoseJo20,tackles_combined,4,,,,,
player,201011080cin,cin,JoseJo20,tackles_solo,2,,,,,
player,201011080cin,cin,JoseJo20,tackles_assists,2,,,,,
player,201011080cin,cin,JoseJo20,tackles_loss,0,,,,,
player,201011080cin,cin,JoseJo20,qb_hits,0,,,,,
player,201011080cin,cin,JoseJo20,fumbles_rec,0,,,,,
player,201011080cin,cin,JoseJo20,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,JoseJo20,fumbles_rec_td,0,,,,,
player,201011080cin,cin,JoseJo20,fumbles_forced,0,,,,,
player,201011080cin,cin,MauaRe99,def_int,0,,,,,
player,201011080cin,cin,MauaRe99,def_int_yds,0,,,,,
player,201011080cin,cin,MauaRe99,def_int_td,0,,,,,
player,201011080cin,cin,MauaRe99,def_int_long,0,,,,,
player,201011080cin,cin,MauaRe99,pass_defended,0,,,,,
player,201011080cin,cin,MauaRe99,sacks,0.0,,,,,
player,201011080cin,cin,MauaRe99,tackles_combined,4,,,,,
player,201011080cin,cin,MauaRe99,tackles_solo,1,,,,,
player,201011080cin,cin,MauaRe99,tackles_assists,3,,,,,
player,201011080cin,cin,MauaRe99,tackles_loss,0,,,,,
player,201011080cin,cin,MauaRe99,qb_hits,0,,,,,
player,201011080cin,cin,MauaRe99,fumbles_rec,0,,,,,
player,201011080cin,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,MauaRe99,fumbles_forced,0,,,,,
player,201011080cin,cin,NelsRe99,def_int,0,,,,,
player,201011080cin,cin,NelsRe99,def_int_yds,0,,,,,
player,201011080cin,cin,NelsRe99,def_int_td,0,,,,,
player,201011080cin,cin,NelsRe99,def_int_long,0,,,,,
player,201011080cin,cin,NelsRe99,pass_defended,0,,,,,
player,201011080cin,cin,NelsRe99,sacks,0.0,,,,,
player,201011080cin,cin,NelsRe99,tackles_combined,4,,,,,
player,201011080cin,cin,NelsRe99,tackles_solo,4,,,,,
player,201011080cin,cin,NelsRe99,tackles_assists,0,,,,,
player,201011080cin,cin,NelsRe99,tackles_loss,0,,,,,
player,201011080cin,cin,NelsRe99,qb_hits,0,,,,,
player,201011080cin,cin,NelsRe99,fumbles_rec,0,,,,,
player,201011080cin,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,NelsRe99,fumbles_forced,0,,,,,
player,201011080cin,cin,RiveKe99,def_int,0,,,,,
player,201011080cin,cin,RiveKe99,def_int_yds,0,,,,,
player,201011080cin,cin,RiveKe99,def_int_td,0,,,,,
player,201011080cin,cin,RiveKe99,def_int_long,0,,,,,
player,201011080cin,cin,RiveKe99,pass_defended,0,,,,,
player,201011080cin,cin,RiveKe99,sacks,0.0,,,,,
player,201011080cin,cin,RiveKe99,tackles_combined,4,,,,,
player,201011080cin,cin,RiveKe99,tackles_solo,3,,,,,
player,201011080cin,cin,RiveKe99,tackles_assists,1,,,,,
player,201011080cin,cin,RiveKe99,tackles_loss,1,,,,,
player,201011080cin,cin,RiveKe99,qb_hits,0,,,,,
player,201011080cin,cin,RiveKe99,fumbles_rec,0,,,,,
player,201011080cin,cin,RiveKe99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,RiveKe99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,RiveKe99,fumbles_forced,0,,,,,
player,201011080cin,cin,NdukCh99,def_int,0,,,,,
player,201011080cin,cin,NdukCh99,def_int_yds,0,,,,,
player,201011080cin,cin,NdukCh99,def_int_td,0,,,,,
player,201011080cin,cin,NdukCh99,def_int_long,0,,,,,
player,201011080cin,cin,NdukCh99,pass_defended,0,,,,,
player,201011080cin,cin,NdukCh99,sacks,0.0,,,,,
player,201011080cin,cin,NdukCh99,tackles_combined,3,,,,,
player,201011080cin,cin,NdukCh99,tackles_solo,2,,,,,
player,201011080cin,cin,NdukCh99,tackles_assists,1,,,,,
player,201011080cin,cin,NdukCh99,tackles_loss,0,,,,,
player,201011080cin,cin,NdukCh99,qb_hits,0,,,,,
player,201011080cin,cin,NdukCh99,fumbles_rec,0,,,,,
player,201011080cin,cin,NdukCh99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,NdukCh99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,NdukCh99,fumbles_forced,0,,,,,
player,201011080cin,cin,TrenMo99,def_int,0,,,,,
player,201011080cin,cin,TrenMo99,def_int_yds,0,,,,,
player,201011080cin,cin,TrenMo99,def_int_td,0,,,,,
player,201011080cin,cin,TrenMo99,def_int_long,0,,,,,
player,201011080cin,cin,TrenMo99,pass_defended,0,,,,,
player,201011080cin,cin,TrenMo99,sacks,0.0,,,,,
player,201011080cin,cin,TrenMo99,tackles_combined,3,,,,,
player,201011080cin,cin,TrenMo99,tackles_solo,1,,,,,
player,201011080cin,cin,TrenMo99,tackles_assists,2,,,,,
player,201011080cin,cin,TrenMo99,tackles_loss,0,,,,,
player,201011080cin,cin,TrenMo99,qb_hits,0,,,,,
player,201011080cin,cin,TrenMo99,fumbles_rec,0,,,,,
player,201011080cin,cin,TrenMo99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,TrenMo99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,TrenMo99,fumbles_forced,0,,,,,
player,201011080cin,cin,CrocCh20,def_int,0,,,,,
player,201011080cin,cin,CrocCh20,def_int_yds,0,,,,,
player,201011080cin,cin,CrocCh20,def_int_td,0,,,,,
player,201011080cin,cin,CrocCh20,def_int_long,0,,,,,
player,201011080cin,cin,CrocCh20,pass_defended,3,,,,,
player,201011080cin,cin,CrocCh20,sacks,0.0,,,,,
player,201011080cin,cin,CrocCh20,tackles_combined,2,,,,,
player,201011080cin,cin,CrocCh20,tackles_solo,1,,,,,
player,201011080cin,cin,CrocCh20,tackles_assists,1,,,,,
player,201011080cin,cin,CrocCh20,tackles_loss,0,,,,,
player,201011080cin,cin,CrocCh20,qb_hits,0,,,,,
player,201011080cin,cin,CrocCh20,fumbles_rec,0,,,,,
player,201011080cin,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201011080cin,cin,CrocCh20,fumbles_forced,0,,,,,
player,201011080cin,cin,PekoDo20,def_int,0,,,,,
player,201011080cin,cin,PekoDo20,def_int_yds,0,,,,,
player,201011080cin,cin,PekoDo20,def_int_td,0,,,,,
player,201011080cin,cin,PekoDo20,def_int_long,0,,,,,
player,201011080cin,cin,PekoDo20,pass_defended,0,,,,,
player,201011080cin,cin,PekoDo20,sacks,0.0,,,,,
player,201011080cin,cin,PekoDo20,tackles_combined,2,,,,,
player,201011080cin,cin,PekoDo20,tackles_solo,1,,,,,
player,201011080cin,cin,PekoDo20,tackles_assists,1,,,,,
player,201011080cin,cin,PekoDo20,tackles_loss,1,,,,,
player,201011080cin,cin,PekoDo20,qb_hits,1,,,,,
player,201011080cin,cin,PekoDo20,fumbles_rec,0,,,,,
player,201011080cin,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201011080cin,cin,PekoDo20,fumbles_forced,0,,,,,
player,201011080cin,cin,CaldAn00,def_int,0,,,,,
player,201011080cin,cin,CaldAn00,def_int_yds,0,,,,,
player,201011080cin,cin,CaldAn00,def_int_td,0,,,,,
player,201011080cin,cin,CaldAn00,def_int_long,0,,,,,
player,201011080cin,cin,CaldAn00,pass_defended,0,,,,,
player,201011080cin,cin,CaldAn00,sacks,0.0,,,,,
player,201011080cin,cin,CaldAn00,tackles_combined,1,,,,,
player,201011080cin,cin,CaldAn00,tackles_solo,1,,,,,
player,201011080cin,cin,CaldAn00,tackles_assists,0,,,,,
player,201011080cin,cin,CaldAn00,tackles_loss,0,,,,,
player,201011080cin,cin,CaldAn00,qb_hits,0,,,,,
player,201011080cin,cin,CaldAn00,fumbles_rec,0,,,,,
player,201011080cin,cin,CaldAn00,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,CaldAn00,fumbles_rec_td,0,,,,,
player,201011080cin,cin,CaldAn00,fumbles_forced,0,,,,,
player,201011080cin,cin,CosbQu00,def_int,0,,,,,
player,201011080cin,cin,CosbQu00,def_int_yds,0,,,,,
player,201011080cin,cin,CosbQu00,def_int_td,0,,,,,
player,201011080cin,cin,CosbQu00,def_int_long,0,,,,,
player,201011080cin,cin,CosbQu00,pass_defended,0,,,,,
player,201011080cin,cin,CosbQu00,sacks,0.0,,,,,
player,201011080cin,cin,CosbQu00,tackles_combined,1,,,,,
player,201011080cin,cin,CosbQu00,tackles_solo,0,,,,,
player,201011080cin,cin,CosbQu00,tackles_assists,1,,,,,
player,201011080cin,cin,CosbQu00,tackles_loss,0,,,,,
player,201011080cin,cin,CosbQu00,qb_hits,0,,,,,
player,201011080cin,cin,CosbQu00,fumbles_rec,0,,,,,
player,201011080cin,cin,CosbQu00,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,CosbQu00,fumbles_rec_td,0,,,,,
player,201011080cin,cin,CosbQu00,fumbles_forced,0,,,,,
player,201011080cin,cin,DunlCa99,def_int,0,,,,,
player,201011080cin,cin,DunlCa99,def_int_yds,0,,,,,
player,201011080cin,cin,DunlCa99,def_int_td,0,,,,,
player,201011080cin,cin,DunlCa99,def_int_long,0,,,,,
player,201011080cin,cin,DunlCa99,pass_defended,0,,,,,
player,201011080cin,cin,DunlCa99,sacks,0.0,,,,,
player,201011080cin,cin,DunlCa99,tackles_combined,1,,,,,
player,201011080cin,cin,DunlCa99,tackles_solo,1,,,,,
player,201011080cin,cin,DunlCa99,tackles_assists,0,,,,,
player,201011080cin,cin,DunlCa99,tackles_loss,0,,,,,
player,201011080cin,cin,DunlCa99,qb_hits,0,,,,,
player,201011080cin,cin,DunlCa99,fumbles_rec,0,,,,,
player,201011080cin,cin,DunlCa99,fumbles_rec_yds,0,,,,,
player,201011080cin,cin,DunlCa99,fumbles_rec_td,0,,,,,
player,201011080cin,cin,DunlCa99,fumbles_forced,0,,,,,
player,201011080cin,cin,GheeBr99,def_int,0,,,,,
player,201011080cin,cin,GheeBr99,def_int_yds,0,,,,,
player,201011080cin,cin,GheeBr99,def_int_td,0,,,,,
player,201011080cin,cin,GheeBr99,def_int_long,0,,,,,
player,201011080cin,cin,GheeBr99,pass_defended,0,,,,,
player,201011080cin,cin,GheeBr99,sacks,0.0,,,,,
player,201011080cin,cin,GheeBr99,tackles_combined,1,,,,,
player,201011080cin,cin,GheeBr99,tackles_solo,1,,,,,
