game,2010,6,20101017,201010170sfo,rai,"Oakland Raiders",9,sfo,"San Francisco 49ers",17
player,201010170sfo,rai,BranTy99,def_int_long,0,,,,,
player,201010170sfo,rai,BranTy99,pass_defended,0,,,,,
player,201010170sfo,rai,BranTy99,sacks,0.0,,,,,
player,201010170sfo,rai,BranTy99,tackles_combined,9,,,,,
player,201010170sfo,rai,BranTy99,tackles_solo,7,,,,,
player,201010170sfo,rai,BranTy99,tackles_assists,2,,,,,
player,201010170sfo,rai,BranTy99,tackles_loss,0,,,,,
player,201010170sfo,rai,BranTy99,qb_hits,0,,,,,
player,201010170sfo,rai,BranTy99,fumbles_rec,0,,,,,
player,201010170sfo,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,BranTy99,fumbles_forced,0,,,,,
player,201010170sfo,rai,HuffMi20,def_int,0,,,,,
player,201010170sfo,rai,HuffMi20,def_int_yds,0,,,,,
player,201010170sfo,rai,HuffMi20,def_int_td,0,,,,,
player,201010170sfo,rai,HuffMi20,def_int_long,0,,,,,
player,201010170sfo,rai,HuffMi20,pass_defended,0,,,,,
player,201010170sfo,rai,HuffMi20,sacks,0.0,,,,,
player,201010170sfo,rai,HuffMi20,tackles_combined,7,,,,,
player,201010170sfo,rai,HuffMi20,tackles_solo,6,,,,,
player,201010170sfo,rai,HuffMi20,tackles_assists,1,,,,,
player,201010170sfo,rai,HuffMi20,tackles_loss,0,,,,,
player,201010170sfo,rai,HuffMi20,qb_hits,0,,,,,
player,201010170sfo,rai,HuffMi20,fumbles_rec,0,,,,,
player,201010170sfo,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,HuffMi20,fumbles_forced,0,,,,,
player,201010170sfo,rai,JohnCh26,def_int,0,,,,,
player,201010170sfo,rai,JohnCh26,def_int_yds,0,,,,,
player,201010170sfo,rai,JohnCh26,def_int_td,0,,,,,
player,201010170sfo,rai,JohnCh26,def_int_long,0,,,,,
player,201010170sfo,rai,JohnCh26,pass_defended,0,,,,,
player,201010170sfo,rai,JohnCh26,sacks,0.0,,,,,
player,201010170sfo,rai,JohnCh26,tackles_combined,4,,,,,
player,201010170sfo,rai,JohnCh26,tackles_solo,3,,,,,
player,201010170sfo,rai,JohnCh26,tackles_assists,1,,,,,
player,201010170sfo,rai,JohnCh26,tackles_loss,0,,,,,
player,201010170sfo,rai,JohnCh26,qb_hits,0,,,,,
player,201010170sfo,rai,JohnCh26,fumbles_rec,0,,,,,
player,201010170sfo,rai,JohnCh26,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,JohnCh26,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,JohnCh26,fumbles_forced,0,,,,,
player,201010170sfo,rai,MitcMi99,def_int,0,,,,,
player,201010170sfo,rai,MitcMi99,def_int_yds,0,,,,,
player,201010170sfo,rai,MitcMi99,def_int_td,0,,,,,
player,201010170sfo,rai,MitcMi99,def_int_long,0,,,,,
player,201010170sfo,rai,MitcMi99,pass_defended,0,,,,,
player,201010170sfo,rai,MitcMi99,sacks,0.0,,,,,
player,201010170sfo,rai,MitcMi99,tackles_combined,4,,,,,
player,201010170sfo,rai,MitcMi99,tackles_solo,2,,,,,
player,201010170sfo,rai,MitcMi99,tackles_assists,2,,,,,
player,201010170sfo,rai,MitcMi99,tackles_loss,0,,,,,
player,201010170sfo,rai,MitcMi99,qb_hits,0,,,,,
player,201010170sfo,rai,MitcMi99,fumbles_rec,0,,,,,
player,201010170sfo,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,MitcMi99,fumbles_forced,0,,,,,
player,201010170sfo,rai,RoutSt20,def_int,0,,,,,
player,201010170sfo,rai,RoutSt20,def_int_yds,0,,,,,
player,201010170sfo,rai,RoutSt20,def_int_td,0,,,,,
player,201010170sfo,rai,RoutSt20,def_int_long,0,,,,,
player,201010170sfo,rai,RoutSt20,pass_defended,0,,,,,
player,201010170sfo,rai,RoutSt20,sacks,0.0,,,,,
player,201010170sfo,rai,RoutSt20,tackles_combined,4,,,,,
player,201010170sfo,rai,RoutSt20,tackles_solo,4,,,,,
player,201010170sfo,rai,RoutSt20,tackles_assists,0,,,,,
player,201010170sfo,rai,RoutSt20,tackles_loss,0,,,,,
player,201010170sfo,rai,RoutSt20,qb_hits,0,,,,,
player,201010170sfo,rai,RoutSt20,fumbles_rec,0,,,,,
player,201010170sfo,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,RoutSt20,fumbles_forced,0,,,,,
player,201010170sfo,rai,ScotTr99,def_int,0,,,,,
player,201010170sfo,rai,ScotTr99,def_int_yds,0,,,,,
player,201010170sfo,rai,ScotTr99,def_int_td,0,,,,,
player,201010170sfo,rai,ScotTr99,def_int_long,0,,,,,
player,201010170sfo,rai,ScotTr99,pass_defended,0,,,,,
player,201010170sfo,rai,ScotTr99,sacks,0.0,,,,,
player,201010170sfo,rai,ScotTr99,tackles_combined,4,,,,,
player,201010170sfo,rai,ScotTr99,tackles_solo,2,,,,,
player,201010170sfo,rai,ScotTr99,tackles_assists,2,,,,,
player,201010170sfo,rai,ScotTr99,tackles_loss,0,,,,,
player,201010170sfo,rai,ScotTr99,qb_hits,1,,,,,
player,201010170sfo,rai,ScotTr99,fumbles_rec,0,,,,,
player,201010170sfo,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,ScotTr99,fumbles_forced,0,,,,,
player,201010170sfo,rai,WimbKa20,def_int,0,,,,,
player,201010170sfo,rai,WimbKa20,def_int_yds,0,,,,,
player,201010170sfo,rai,WimbKa20,def_int_td,0,,,,,
player,201010170sfo,rai,WimbKa20,def_int_long,0,,,,,
player,201010170sfo,rai,WimbKa20,pass_defended,0,,,,,
player,201010170sfo,rai,WimbKa20,sacks,0.0,,,,,
player,201010170sfo,rai,WimbKa20,tackles_combined,3,,,,,
player,201010170sfo,rai,WimbKa20,tackles_solo,3,,,,,
player,201010170sfo,rai,WimbKa20,tackles_assists,0,,,,,
player,201010170sfo,rai,WimbKa20,tackles_loss,0,,,,,
player,201010170sfo,rai,WimbKa20,qb_hits,0,,,,,
player,201010170sfo,rai,WimbKa20,fumbles_rec,0,,,,,
player,201010170sfo,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,WimbKa20,fumbles_forced,0,,,,,
player,201010170sfo,rai,BrowSt99,def_int,0,,,,,
player,201010170sfo,rai,BrowSt99,def_int_yds,0,,,,,
player,201010170sfo,rai,BrowSt99,def_int_td,0,,,,,
player,201010170sfo,rai,BrowSt99,def_int_long,0,,,,,
player,201010170sfo,rai,BrowSt99,pass_defended,0,,,,,
player,201010170sfo,rai,BrowSt99,sacks,0.0,,,,,
player,201010170sfo,rai,BrowSt99,tackles_combined,2,,,,,
player,201010170sfo,rai,BrowSt99,tackles_solo,1,,,,,
player,201010170sfo,rai,BrowSt99,tackles_assists,1,,,,,
player,201010170sfo,rai,BrowSt99,tackles_loss,0,,,,,
player,201010170sfo,rai,BrowSt99,qb_hits,0,,,,,
player,201010170sfo,rai,BrowSt99,fumbles_rec,0,,,,,
player,201010170sfo,rai,BrowSt99,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,BrowSt99,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,BrowSt99,fumbles_forced,0,,,,,
player,201010170sfo,rai,EugeHi99,def_int,0,,,,,
player,201010170sfo,rai,EugeHi99,def_int_yds,0,,,,,
player,201010170sfo,rai,EugeHi99,def_int_td,0,,,,,
player,201010170sfo,rai,EugeHi99,def_int_long,0,,,,,
player,201010170sfo,rai,EugeHi99,pass_defended,0,,,,,
player,201010170sfo,rai,EugeHi99,sacks,0.0,,,,,
player,201010170sfo,rai,EugeHi99,tackles_combined,2,,,,,
player,201010170sfo,rai,EugeHi99,tackles_solo,1,,,,,
player,201010170sfo,rai,EugeHi99,tackles_assists,1,,,,,
player,201010170sfo,rai,EugeHi99,tackles_loss,0,,,,,
player,201010170sfo,rai,EugeHi99,qb_hits,0,,,,,
player,201010170sfo,rai,EugeHi99,fumbles_rec,0,,,,,
player,201010170sfo,rai,EugeHi99,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,EugeHi99,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,EugeHi99,fumbles_forced,0,,,,,
player,201010170sfo,rai,McClRo00,def_int,0,,,,,
player,201010170sfo,rai,McClRo00,def_int_yds,0,,,,,
player,201010170sfo,rai,McClRo00,def_int_td,0,,,,,
player,201010170sfo,rai,McClRo00,def_int_long,0,,,,,
player,201010170sfo,rai,McClRo00,pass_defended,1,,,,,
player,201010170sfo,rai,McClRo00,sacks,0.0,,,,,
player,201010170sfo,rai,McClRo00,tackles_combined,2,,,,,
player,201010170sfo,rai,McClRo00,tackles_solo,1,,,,,
player,201010170sfo,rai,McClRo00,tackles_assists,1,,,,,
player,201010170sfo,rai,McClRo00,tackles_loss,1,,,,,
player,201010170sfo,rai,McClRo00,qb_hits,0,,,,,
player,201010170sfo,rai,McClRo00,fumbles_rec,0,,,,,
player,201010170sfo,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,McClRo00,fumbles_forced,0,,,,,
player,201010170sfo,rai,AsomNn20,def_int,0,,,,,
player,201010170sfo,rai,AsomNn20,def_int_yds,0,,,,,
player,201010170sfo,rai,AsomNn20,def_int_td,0,,,,,
player,201010170sfo,rai,AsomNn20,def_int_long,0,,,,,
player,201010170sfo,rai,AsomNn20,pass_defended,1,,,,,
player,201010170sfo,rai,AsomNn20,sacks,0.0,,,,,
player,201010170sfo,rai,AsomNn20,tackles_combined,1,,,,,
player,201010170sfo,rai,AsomNn20,tackles_solo,1,,,,,
player,201010170sfo,rai,AsomNn20,tackles_assists,0,,,,,
player,201010170sfo,rai,AsomNn20,tackles_loss,0,,,,,
player,201010170sfo,rai,AsomNn20,qb_hits,0,,,,,
player,201010170sfo,rai,AsomNn20,fumbles_rec,0,,,,,
player,201010170sfo,rai,AsomNn20,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,AsomNn20,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,AsomNn20,fumbles_forced,0,,,,,
player,201010170sfo,rai,BrowRi22,def_int,0,,,,,
player,201010170sfo,rai,BrowRi22,def_int_yds,0,,,,,
player,201010170sfo,rai,BrowRi22,def_int_td,0,,,,,
player,201010170sfo,rai,BrowRi22,def_int_long,0,,,,,
player,201010170sfo,rai,BrowRi22,pass_defended,0,,,,,
player,201010170sfo,rai,BrowRi22,sacks,0.0,,,,,
player,201010170sfo,rai,BrowRi22,tackles_combined,1,,,,,
player,201010170sfo,rai,BrowRi22,tackles_solo,0,,,,,
player,201010170sfo,rai,BrowRi22,tackles_assists,1,,,,,
player,201010170sfo,rai,BrowRi22,tackles_loss,0,,,,,
player,201010170sfo,rai,BrowRi22,qb_hits,0,,,,,
player,201010170sfo,rai,BrowRi22,fumbles_rec,0,,,,,
player,201010170sfo,rai,BrowRi22,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,BrowRi22,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,BrowRi22,fumbles_forced,0,,,,,
player,201010170sfo,rai,CartRo01,def_int,0,,,,,
player,201010170sfo,rai,CartRo01,def_int_yds,0,,,,,
player,201010170sfo,rai,CartRo01,def_int_td,0,,,,,
player,201010170sfo,rai,CartRo01,def_int_long,0,,,,,
player,201010170sfo,rai,CartRo01,pass_defended,0,,,,,
player,201010170sfo,rai,CartRo01,sacks,0.0,,,,,
player,201010170sfo,rai,CartRo01,tackles_combined,1,,,,,
player,201010170sfo,rai,CartRo01,tackles_solo,0,,,,,
player,201010170sfo,rai,CartRo01,tackles_assists,1,,,,,
player,201010170sfo,rai,CartRo01,tackles_loss,0,,,,,
player,201010170sfo,rai,CartRo01,qb_hits,0,,,,,
player,201010170sfo,rai,CartRo01,fumbles_rec,0,,,,,
player,201010170sfo,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,CartRo01,fumbles_forced,0,,,,,
player,201010170sfo,rai,CondJo20,def_int,0,,,,,
player,201010170sfo,rai,CondJo20,def_int_yds,0,,,,,
player,201010170sfo,rai,CondJo20,def_int_td,0,,,,,
player,201010170sfo,rai,CondJo20,def_int_long,0,,,,,
player,201010170sfo,rai,CondJo20,pass_defended,0,,,,,
player,201010170sfo,rai,CondJo20,sacks,0.0,,,,,
player,201010170sfo,rai,CondJo20,tackles_combined,1,,,,,
player,201010170sfo,rai,CondJo20,tackles_solo,1,,,,,
player,201010170sfo,rai,CondJo20,tackles_assists,0,,,,,
player,201010170sfo,rai,CondJo20,tackles_loss,0,,,,,
player,201010170sfo,rai,CondJo20,qb_hits,0,,,,,
player,201010170sfo,rai,CondJo20,fumbles_rec,0,,,,,
player,201010170sfo,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,CondJo20,fumbles_forced,0,,,,,
player,201010170sfo,rai,HousLa99,def_int,0,,,,,
player,201010170sfo,rai,HousLa99,def_int_yds,0,,,,,
player,201010170sfo,rai,HousLa99,def_int_td,0,,,,,
player,201010170sfo,rai,HousLa99,def_int_long,0,,,,,
player,201010170sfo,rai,HousLa99,pass_defended,0,,,,,
player,201010170sfo,rai,HousLa99,sacks,0.0,,,,,
player,201010170sfo,rai,HousLa99,tackles_combined,1,,,,,
player,201010170sfo,rai,HousLa99,tackles_solo,0,,,,,
player,201010170sfo,rai,HousLa99,tackles_assists,1,,,,,
player,201010170sfo,rai,HousLa99,tackles_loss,0,,,,,
player,201010170sfo,rai,HousLa99,qb_hits,1,,,,,
player,201010170sfo,rai,HousLa99,fumbles_rec,0,,,,,
player,201010170sfo,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,HousLa99,fumbles_forced,0,,,,,
player,201010170sfo,rai,SeymRi00,def_int,0,,,,,
player,201010170sfo,rai,SeymRi00,def_int_yds,0,,,,,
player,201010170sfo,rai,SeymRi00,def_int_td,0,,,,,
player,201010170sfo,rai,SeymRi00,def_int_long,0,,,,,
player,201010170sfo,rai,SeymRi00,pass_defended,1,,,,,
player,201010170sfo,rai,SeymRi00,sacks,0.0,,,,,
player,201010170sfo,rai,SeymRi00,tackles_combined,1,,,,,
player,201010170sfo,rai,SeymRi00,tackles_solo,0,,,,,
player,201010170sfo,rai,SeymRi00,tackles_assists,1,,,,,
player,201010170sfo,rai,SeymRi00,tackles_loss,0,,,,,
player,201010170sfo,rai,SeymRi00,qb_hits,2,,,,,
player,201010170sfo,rai,SeymRi00,fumbles_rec,0,,,,,
player,201010170sfo,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,SeymRi00,fumbles_forced,0,,,,,
player,201010170sfo,rai,BushMi00,def_int,0,,,,,
player,201010170sfo,rai,BushMi00,def_int_yds,0,,,,,
player,201010170sfo,rai,BushMi00,def_int_td,0,,,,,
player,201010170sfo,rai,BushMi00,def_int_long,0,,,,,
player,201010170sfo,rai,BushMi00,pass_defended,0,,,,,
player,201010170sfo,rai,BushMi00,sacks,0.0,,,,,
player,201010170sfo,rai,BushMi00,tackles_combined,0,,,,,
player,201010170sfo,rai,BushMi00,tackles_solo,0,,,,,
player,201010170sfo,rai,BushMi00,tackles_assists,0,,,,,
player,201010170sfo,rai,BushMi00,tackles_loss,,,,,,
player,201010170sfo,rai,BushMi00,qb_hits,,,,,,
player,201010170sfo,rai,BushMi00,fumbles_rec,1,,,,,
player,201010170sfo,rai,BushMi00,fumbles_rec_yds,0,,,,,
player,201010170sfo,rai,BushMi00,fumbles_rec_td,0,,,,,
player,201010170sfo,rai,BushMi00,fumbles_forced,0,,,,,
player,201010170sfo,rai,GrovQu99,def_int,,,,,,
player,201010170sfo,rai,GrovQu99,def_int_yds,,,,,,
player,201010170sfo,rai,GrovQu99,def_int_td,,,,,,
player,201010170sfo,rai,GrovQu99,def_int_long,,,,,,
player,201010170sfo,rai,GrovQu99,pass_defended,,,,,,
player,201010170sfo,rai,GrovQu99,sacks,0.0,,,,,
player,201010170sfo,rai,GrovQu99,tackles_combined,,,,,,
player,201010170sfo,rai,GrovQu99,tackles_solo,,,,,,
player,201010170sfo,rai,GrovQu99,tackles_assists,,,,,,
player,201010170sfo,rai,GrovQu99,tackles_loss,0,,,,,
player,201010170sfo,rai,GrovQu99,qb_hits,1,,,,,
player,201010170sfo,rai,GrovQu99,fumbles_rec,,,,,,
player,201010170sfo,rai,GrovQu99,fumbles_rec_yds,,,,,,
player,201010170sfo,rai,GrovQu99,fumbles_rec_td,,,,,,
player,201010170sfo,rai,GrovQu99,fumbles_forced,,,,,,
player,201010170sfo,sfo,SpikTa00,def_int,1,,,,,
player,201010170sfo,sfo,SpikTa00,def_int_yds,6,,,,,
player,201010170sfo,sfo,SpikTa00,def_int_td,0,,,,,
player,201010170sfo,sfo,SpikTa00,def_int_long,6,,,,,
player,201010170sfo,sfo,SpikTa00,pass_defended,1,,,,,
player,201010170sfo,sfo,SpikTa00,sacks,0.0,,,,,
player,201010170sfo,sfo,SpikTa00,tackles_combined,7,,,,,
player,201010170sfo,sfo,SpikTa00,tackles_solo,6,,,,,
player,201010170sfo,sfo,SpikTa00,tackles_assists,1,,,,,
player,201010170sfo,sfo,SpikTa00,tackles_loss,0,,,,,
player,201010170sfo,sfo,SpikTa00,qb_hits,0,,,,,
player,201010170sfo,sfo,SpikTa00,fumbles_rec,0,,,,,
player,201010170sfo,sfo,SpikTa00,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201010170sfo,sfo,LawsMa20,def_int,1,,,,,
player,201010170sfo,sfo,LawsMa20,def_int_yds,0,,,,,
player,201010170sfo,sfo,LawsMa20,def_int_td,0,,,,,
player,201010170sfo,sfo,LawsMa20,def_int_long,0,,,,,
player,201010170sfo,sfo,LawsMa20,pass_defended,1,,,,,
player,201010170sfo,sfo,LawsMa20,sacks,0.0,,,,,
player,201010170sfo,sfo,LawsMa20,tackles_combined,2,,,,,
player,201010170sfo,sfo,LawsMa20,tackles_solo,2,,,,,
player,201010170sfo,sfo,LawsMa20,tackles_assists,0,,,,,
player,201010170sfo,sfo,LawsMa20,tackles_loss,0,,,,,
player,201010170sfo,sfo,LawsMa20,qb_hits,0,,,,,
player,201010170sfo,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,LawsMa20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,JeanRi99,def_int,0,,,,,
player,201010170sfo,sfo,JeanRi99,def_int_yds,0,,,,,
player,201010170sfo,sfo,JeanRi99,def_int_td,0,,,,,
player,201010170sfo,sfo,JeanRi99,def_int_long,0,,,,,
player,201010170sfo,sfo,JeanRi99,pass_defended,0,,,,,
player,201010170sfo,sfo,JeanRi99,sacks,1.0,,,,,
player,201010170sfo,sfo,JeanRi99,tackles_combined,3,,,,,
player,201010170sfo,sfo,JeanRi99,tackles_solo,2,,,,,
player,201010170sfo,sfo,JeanRi99,tackles_assists,1,,,,,
player,201010170sfo,sfo,JeanRi99,tackles_loss,0,,,,,
player,201010170sfo,sfo,JeanRi99,qb_hits,0,,,,,
player,201010170sfo,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,JeanRi99,fumbles_forced,1,,,,,
player,201010170sfo,sfo,HaraPa20,def_int,0,,,,,
player,201010170sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201010170sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201010170sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201010170sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201010170sfo,sfo,HaraPa20,sacks,1.0,,,,,
player,201010170sfo,sfo,HaraPa20,tackles_combined,1,,,,,
player,201010170sfo,sfo,HaraPa20,tackles_solo,1,,,,,
player,201010170sfo,sfo,HaraPa20,tackles_assists,0,,,,,
player,201010170sfo,sfo,HaraPa20,tackles_loss,1,,,,,
player,201010170sfo,sfo,HaraPa20,qb_hits,1,,,,,
player,201010170sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,WillPa98,def_int,0,,,,,
player,201010170sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201010170sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201010170sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201010170sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201010170sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201010170sfo,sfo,WillPa98,tackles_combined,6,,,,,
player,201010170sfo,sfo,WillPa98,tackles_solo,3,,,,,
player,201010170sfo,sfo,WillPa98,tackles_assists,3,,,,,
player,201010170sfo,sfo,WillPa98,tackles_loss,0,,,,,
player,201010170sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201010170sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201010170sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201010170sfo,sfo,SmitJu20,def_int,0,,,,,
player,201010170sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201010170sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201010170sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201010170sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201010170sfo,sfo,SmitJu20,sacks,0.0,,,,,
player,201010170sfo,sfo,SmitJu20,tackles_combined,5,,,,,
player,201010170sfo,sfo,SmitJu20,tackles_solo,4,,,,,
player,201010170sfo,sfo,SmitJu20,tackles_assists,1,,,,,
player,201010170sfo,sfo,SmitJu20,tackles_loss,0,,,,,
player,201010170sfo,sfo,SmitJu20,qb_hits,0,,,,,
player,201010170sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,BrowTa99,def_int,0,,,,,
player,201010170sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201010170sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201010170sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201010170sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201010170sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201010170sfo,sfo,BrowTa99,tackles_combined,3,,,,,
player,201010170sfo,sfo,BrowTa99,tackles_solo,2,,,,,
player,201010170sfo,sfo,BrowTa99,tackles_assists,1,,,,,
player,201010170sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201010170sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201010170sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201010170sfo,sfo,ClemNa99,def_int,0,,,,,
player,201010170sfo,sfo,ClemNa99,def_int_yds,0,,,,,
player,201010170sfo,sfo,ClemNa99,def_int_td,0,,,,,
player,201010170sfo,sfo,ClemNa99,def_int_long,0,,,,,
player,201010170sfo,sfo,ClemNa99,pass_defended,0,,,,,
player,201010170sfo,sfo,ClemNa99,sacks,0.0,,,,,
player,201010170sfo,sfo,ClemNa99,tackles_combined,3,,,,,
player,201010170sfo,sfo,ClemNa99,tackles_solo,3,,,,,
player,201010170sfo,sfo,ClemNa99,tackles_assists,0,,,,,
player,201010170sfo,sfo,ClemNa99,tackles_loss,0,,,,,
player,201010170sfo,sfo,ClemNa99,qb_hits,0,,,,,
player,201010170sfo,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201010170sfo,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,ClemNa99,fumbles_forced,1,,,,,
player,201010170sfo,sfo,FranAu20,def_int,0,,,,,
player,201010170sfo,sfo,FranAu20,def_int_yds,0,,,,,
player,201010170sfo,sfo,FranAu20,def_int_td,0,,,,,
player,201010170sfo,sfo,FranAu20,def_int_long,0,,,,,
player,201010170sfo,sfo,FranAu20,pass_defended,0,,,,,
player,201010170sfo,sfo,FranAu20,sacks,0.0,,,,,
player,201010170sfo,sfo,FranAu20,tackles_combined,3,,,,,
player,201010170sfo,sfo,FranAu20,tackles_solo,3,,,,,
player,201010170sfo,sfo,FranAu20,tackles_assists,0,,,,,
player,201010170sfo,sfo,FranAu20,tackles_loss,0,,,,,
player,201010170sfo,sfo,FranAu20,qb_hits,0,,,,,
player,201010170sfo,sfo,FranAu20,fumbles_rec,0,,,,,
player,201010170sfo,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,FranAu20,fumbles_forced,0,,,,,
player,201010170sfo,sfo,BrooAh21,def_int,0,,,,,
player,201010170sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201010170sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201010170sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201010170sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201010170sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201010170sfo,sfo,BrooAh21,tackles_combined,2,,,,,
player,201010170sfo,sfo,BrooAh21,tackles_solo,2,,,,,
player,201010170sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201010170sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201010170sfo,sfo,BrooAh21,qb_hits,2,,,,,
player,201010170sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201010170sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201010170sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201010170sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201010170sfo,sfo,EvanDe20,def_int,0,,,,,
player,201010170sfo,sfo,EvanDe20,def_int_yds,0,,,,,
player,201010170sfo,sfo,EvanDe20,def_int_td,0,,,,,
player,201010170sfo,sfo,EvanDe20,def_int_long,0,,,,,
