game,2010,8,20101031,201010310nwe,min,"Minnesota Vikings",18,nwe,"New England Patriots",28
player,201010310nwe,nwe,CunnJe99,def_int_td,0,,,,,
player,201010310nwe,nwe,CunnJe99,def_int_long,0,,,,,
player,201010310nwe,nwe,CunnJe99,pass_defended,0,,,,,
player,201010310nwe,nwe,CunnJe99,sacks,0.0,,,,,
player,201010310nwe,nwe,CunnJe99,tackles_combined,3,,,,,
player,201010310nwe,nwe,CunnJe99,tackles_solo,3,,,,,
player,201010310nwe,nwe,CunnJe99,tackles_assists,0,,,,,
player,201010310nwe,nwe,CunnJe99,tackles_loss,1,,,,,
player,201010310nwe,nwe,CunnJe99,qb_hits,1,,,,,
player,201010310nwe,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201010310nwe,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,CunnJe99,fumbles_forced,0,,,,,
player,201010310nwe,nwe,NinkRo20,def_int,0,,,,,
player,201010310nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201010310nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201010310nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201010310nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201010310nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201010310nwe,nwe,NinkRo20,tackles_combined,3,,,,,
player,201010310nwe,nwe,NinkRo20,tackles_solo,1,,,,,
player,201010310nwe,nwe,NinkRo20,tackles_assists,2,,,,,
player,201010310nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201010310nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201010310nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201010310nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201010310nwe,nwe,DeadBr99,def_int,0,,,,,
player,201010310nwe,nwe,DeadBr99,def_int_yds,0,,,,,
player,201010310nwe,nwe,DeadBr99,def_int_td,0,,,,,
player,201010310nwe,nwe,DeadBr99,def_int_long,0,,,,,
player,201010310nwe,nwe,DeadBr99,pass_defended,0,,,,,
player,201010310nwe,nwe,DeadBr99,sacks,0.0,,,,,
player,201010310nwe,nwe,DeadBr99,tackles_combined,2,,,,,
player,201010310nwe,nwe,DeadBr99,tackles_solo,2,,,,,
player,201010310nwe,nwe,DeadBr99,tackles_assists,0,,,,,
player,201010310nwe,nwe,DeadBr99,tackles_loss,0,,,,,
player,201010310nwe,nwe,DeadBr99,qb_hits,0,,,,,
player,201010310nwe,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201010310nwe,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201010310nwe,nwe,WilhJo99,def_int,0,,,,,
player,201010310nwe,nwe,WilhJo99,def_int_yds,0,,,,,
player,201010310nwe,nwe,WilhJo99,def_int_td,0,,,,,
player,201010310nwe,nwe,WilhJo99,def_int_long,0,,,,,
player,201010310nwe,nwe,WilhJo99,pass_defended,0,,,,,
player,201010310nwe,nwe,WilhJo99,sacks,0.0,,,,,
player,201010310nwe,nwe,WilhJo99,tackles_combined,2,,,,,
player,201010310nwe,nwe,WilhJo99,tackles_solo,1,,,,,
player,201010310nwe,nwe,WilhJo99,tackles_assists,1,,,,,
player,201010310nwe,nwe,WilhJo99,tackles_loss,0,,,,,
player,201010310nwe,nwe,WilhJo99,qb_hits,0,,,,,
player,201010310nwe,nwe,WilhJo99,fumbles_rec,0,,,,,
player,201010310nwe,nwe,WilhJo99,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,WilhJo99,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,WilhJo99,fumbles_forced,0,,,,,
player,201010310nwe,nwe,BrowSe00,def_int,0,,,,,
player,201010310nwe,nwe,BrowSe00,def_int_yds,0,,,,,
player,201010310nwe,nwe,BrowSe00,def_int_td,0,,,,,
player,201010310nwe,nwe,BrowSe00,def_int_long,0,,,,,
player,201010310nwe,nwe,BrowSe00,pass_defended,0,,,,,
player,201010310nwe,nwe,BrowSe00,sacks,0.0,,,,,
player,201010310nwe,nwe,BrowSe00,tackles_combined,1,,,,,
player,201010310nwe,nwe,BrowSe00,tackles_solo,1,,,,,
player,201010310nwe,nwe,BrowSe00,tackles_assists,0,,,,,
player,201010310nwe,nwe,BrowSe00,tackles_loss,0,,,,,
player,201010310nwe,nwe,BrowSe00,qb_hits,0,,,,,
player,201010310nwe,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201010310nwe,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201010310nwe,nwe,MorrSa00,def_int,0,,,,,
player,201010310nwe,nwe,MorrSa00,def_int_yds,0,,,,,
player,201010310nwe,nwe,MorrSa00,def_int_td,0,,,,,
player,201010310nwe,nwe,MorrSa00,def_int_long,0,,,,,
player,201010310nwe,nwe,MorrSa00,pass_defended,0,,,,,
player,201010310nwe,nwe,MorrSa00,sacks,0.0,,,,,
player,201010310nwe,nwe,MorrSa00,tackles_combined,1,,,,,
player,201010310nwe,nwe,MorrSa00,tackles_solo,1,,,,,
player,201010310nwe,nwe,MorrSa00,tackles_assists,0,,,,,
player,201010310nwe,nwe,MorrSa00,tackles_loss,0,,,,,
player,201010310nwe,nwe,MorrSa00,qb_hits,0,,,,,
player,201010310nwe,nwe,MorrSa00,fumbles_rec,0,,,,,
player,201010310nwe,nwe,MorrSa00,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,MorrSa00,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,MorrSa00,fumbles_forced,0,,,,,
player,201010310nwe,nwe,PryoMy99,def_int,0,,,,,
player,201010310nwe,nwe,PryoMy99,def_int_yds,0,,,,,
player,201010310nwe,nwe,PryoMy99,def_int_td,0,,,,,
player,201010310nwe,nwe,PryoMy99,def_int_long,0,,,,,
player,201010310nwe,nwe,PryoMy99,pass_defended,0,,,,,
player,201010310nwe,nwe,PryoMy99,sacks,0.0,,,,,
player,201010310nwe,nwe,PryoMy99,tackles_combined,1,,,,,
player,201010310nwe,nwe,PryoMy99,tackles_solo,0,,,,,
player,201010310nwe,nwe,PryoMy99,tackles_assists,1,,,,,
player,201010310nwe,nwe,PryoMy99,tackles_loss,0,,,,,
player,201010310nwe,nwe,PryoMy99,qb_hits,0,,,,,
player,201010310nwe,nwe,PryoMy99,fumbles_rec,0,,,,,
player,201010310nwe,nwe,PryoMy99,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,PryoMy99,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,PryoMy99,fumbles_forced,0,,,,,
player,201010310nwe,nwe,WarrGe20,def_int,0,,,,,
player,201010310nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201010310nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201010310nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201010310nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201010310nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201010310nwe,nwe,WarrGe20,tackles_combined,1,,,,,
player,201010310nwe,nwe,WarrGe20,tackles_solo,1,,,,,
player,201010310nwe,nwe,WarrGe20,tackles_assists,0,,,,,
player,201010310nwe,nwe,WarrGe20,tackles_loss,0,,,,,
player,201010310nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201010310nwe,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201010310nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201010310nwe,nwe,WhitTr20,def_int,0,,,,,
player,201010310nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201010310nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201010310nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201010310nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201010310nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201010310nwe,nwe,WhitTr20,tackles_combined,1,,,,,
player,201010310nwe,nwe,WhitTr20,tackles_solo,0,,,,,
player,201010310nwe,nwe,WhitTr20,tackles_assists,1,,,,,
player,201010310nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201010310nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201010310nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201010310nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201010310nwe,nwe,WoodDa02,def_int,0,,,,,
player,201010310nwe,nwe,WoodDa02,def_int_yds,0,,,,,
player,201010310nwe,nwe,WoodDa02,def_int_td,0,,,,,
player,201010310nwe,nwe,WoodDa02,def_int_long,0,,,,,
player,201010310nwe,nwe,WoodDa02,pass_defended,0,,,,,
player,201010310nwe,nwe,WoodDa02,sacks,0.0,,,,,
player,201010310nwe,nwe,WoodDa02,tackles_combined,1,,,,,
player,201010310nwe,nwe,WoodDa02,tackles_solo,1,,,,,
player,201010310nwe,nwe,WoodDa02,tackles_assists,0,,,,,
player,201010310nwe,nwe,WoodDa02,tackles_loss,0,,,,,
player,201010310nwe,nwe,WoodDa02,qb_hits,0,,,,,
player,201010310nwe,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201010310nwe,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201010310nwe,nwe,FletDa00,def_int,0,,,,,
player,201010310nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201010310nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201010310nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201010310nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201010310nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201010310nwe,nwe,FletDa00,tackles_combined,0,,,,,
player,201010310nwe,nwe,FletDa00,tackles_solo,0,,,,,
player,201010310nwe,nwe,FletDa00,tackles_assists,0,,,,,
player,201010310nwe,nwe,FletDa00,tackles_loss,0,,,,,
player,201010310nwe,nwe,FletDa00,qb_hits,1,,,,,
player,201010310nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201010310nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201010310nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201010310nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201010310nwe,min,CamaGr00,kick_ret,0,,,,,
player,201010310nwe,min,CamaGr00,kick_ret_yds,0,,,,,
player,201010310nwe,min,CamaGr00,kick_ret_yds_per_ret,,,,,,
player,201010310nwe,min,CamaGr00,kick_ret_td,0,,,,,
player,201010310nwe,min,CamaGr00,kick_ret_long,0,,,,,
player,201010310nwe,min,CamaGr00,punt_ret,1,,,,,
player,201010310nwe,min,CamaGr00,punt_ret_yds,7,,,,,
player,201010310nwe,min,CamaGr00,punt_ret_yds_per_ret,7.0,,,,,
player,201010310nwe,min,CamaGr00,punt_ret_td,0,,,,,
player,201010310nwe,min,CamaGr00,punt_ret_long,7,,,,,
player,201010310nwe,min,HarvPe00,kick_ret,2,,,,,
player,201010310nwe,min,HarvPe00,kick_ret_yds,31,,,,,
player,201010310nwe,min,HarvPe00,kick_ret_yds_per_ret,15.5,,,,,
player,201010310nwe,min,HarvPe00,kick_ret_td,0,,,,,
player,201010310nwe,min,HarvPe00,kick_ret_long,19,,,,,
player,201010310nwe,min,HarvPe00,punt_ret,0,,,,,
player,201010310nwe,min,HarvPe00,punt_ret_yds,0,,,,,
player,201010310nwe,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201010310nwe,min,HarvPe00,punt_ret_td,0,,,,,
player,201010310nwe,min,HarvPe00,punt_ret_long,0,,,,,
player,201010310nwe,nwe,EdelJu00,kick_ret,0,,,,,
player,201010310nwe,nwe,EdelJu00,kick_ret_yds,0,,,,,
player,201010310nwe,nwe,EdelJu00,kick_ret_yds_per_ret,,,,,,
player,201010310nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201010310nwe,nwe,EdelJu00,kick_ret_long,0,,,,,
player,201010310nwe,nwe,EdelJu00,punt_ret,1,,,,,
player,201010310nwe,nwe,EdelJu00,punt_ret_yds,4,,,,,
player,201010310nwe,nwe,EdelJu00,punt_ret_yds_per_ret,4.0,,,,,
player,201010310nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201010310nwe,nwe,EdelJu00,punt_ret_long,4,,,,,
player,201010310nwe,nwe,TateBr00,kick_ret,4,,,,,
player,201010310nwe,nwe,TateBr00,kick_ret_yds,58,,,,,
player,201010310nwe,nwe,TateBr00,kick_ret_yds_per_ret,14.5,,,,,
player,201010310nwe,nwe,TateBr00,kick_ret_td,0,,,,,
player,201010310nwe,nwe,TateBr00,kick_ret_long,18,,,,,
player,201010310nwe,nwe,TateBr00,punt_ret,0,,,,,
player,201010310nwe,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201010310nwe,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201010310nwe,nwe,TateBr00,punt_ret_td,0,,,,,
player,201010310nwe,nwe,TateBr00,punt_ret_long,0,,,,,
player,201010310nwe,min,longwrya01,xpm,1,,,,,
player,201010310nwe,min,longwrya01,xpa,1,,,,,
player,201010310nwe,min,longwrya01,fgm,1,,,,,
player,201010310nwe,min,longwrya01,fga,1,,,,,
player,201010310nwe,min,longwrya01,punt,0,,,,,
player,201010310nwe,min,longwrya01,punt_yds,0,,,,,
player,201010310nwe,min,longwrya01,punt_yds_per_punt,,,,,,
player,201010310nwe,min,longwrya01,punt_long,0,,,,,
player,201010310nwe,min,KluwCh20,xpm,,,,,,
player,201010310nwe,min,KluwCh20,xpa,,,,,,
player,201010310nwe,min,KluwCh20,fgm,,,,,,
player,201010310nwe,min,KluwCh20,fga,,,,,,
player,201010310nwe,min,KluwCh20,punt,4,,,,,
player,201010310nwe,min,KluwCh20,punt_yds,189,,,,,
player,201010310nwe,min,KluwCh20,punt_yds_per_punt,47.3,,,,,
player,201010310nwe,min,KluwCh20,punt_long,58,,,,,
player,201010310nwe,nwe,GostSt20,xpm,4,,,,,
player,201010310nwe,nwe,GostSt20,xpa,4,,,,,
player,201010310nwe,nwe,GostSt20,fgm,,,,,,
player,201010310nwe,nwe,GostSt20,fga,,,,,,
player,201010310nwe,nwe,GostSt20,punt,0,,,,,
player,201010310nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201010310nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201010310nwe,nwe,GostSt20,punt_long,0,,,,,
player,201010310nwe,nwe,MeskZo99,xpm,,,,,,
player,201010310nwe,nwe,MeskZo99,xpa,,,,,,
player,201010310nwe,nwe,MeskZo99,fgm,,,,,,
player,201010310nwe,nwe,MeskZo99,fga,,,,,,
player,201010310nwe,nwe,MeskZo99,punt,5,,,,,
player,201010310nwe,nwe,MeskZo99,punt_yds,237,,,,,
player,201010310nwe,nwe,MeskZo99,punt_yds_per_punt,47.4,,,,,
player,201010310nwe,nwe,MeskZo99,punt_long,55,,,,,
