game,2010,16,20101226,201012260rai,clt,"Indianapolis Colts",31,rai,"Oakland Raiders",26
player,201012260rai,clt,BethAn20,fumbles_forced,0,,,,,
player,201012260rai,clt,TryoJu99,def_int,0,,,,,
player,201012260rai,clt,TryoJu99,def_int_yds,0,,,,,
player,201012260rai,clt,TryoJu99,def_int_td,0,,,,,
player,201012260rai,clt,TryoJu99,def_int_long,0,,,,,
player,201012260rai,clt,TryoJu99,pass_defended,0,,,,,
player,201012260rai,clt,TryoJu99,sacks,0.0,,,,,
player,201012260rai,clt,TryoJu99,tackles_combined,6,,,,,
player,201012260rai,clt,TryoJu99,tackles_solo,4,,,,,
player,201012260rai,clt,TryoJu99,tackles_assists,2,,,,,
player,201012260rai,clt,TryoJu99,tackles_loss,0,,,,,
player,201012260rai,clt,TryoJu99,qb_hits,0,,,,,
player,201012260rai,clt,TryoJu99,fumbles_rec,0,,,,,
player,201012260rai,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201012260rai,clt,TryoJu99,fumbles_forced,0,,,,,
player,201012260rai,clt,JohnAn03,def_int,0,,,,,
player,201012260rai,clt,JohnAn03,def_int_yds,0,,,,,
player,201012260rai,clt,JohnAn03,def_int_td,0,,,,,
player,201012260rai,clt,JohnAn03,def_int_long,0,,,,,
player,201012260rai,clt,JohnAn03,pass_defended,0,,,,,
player,201012260rai,clt,JohnAn03,sacks,0.0,,,,,
player,201012260rai,clt,JohnAn03,tackles_combined,5,,,,,
player,201012260rai,clt,JohnAn03,tackles_solo,5,,,,,
player,201012260rai,clt,JohnAn03,tackles_assists,0,,,,,
player,201012260rai,clt,JohnAn03,tackles_loss,0,,,,,
player,201012260rai,clt,JohnAn03,qb_hits,0,,,,,
player,201012260rai,clt,JohnAn03,fumbles_rec,0,,,,,
player,201012260rai,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201012260rai,clt,JohnAn03,fumbles_forced,0,,,,,
player,201012260rai,clt,LaceJa99,def_int,0,,,,,
player,201012260rai,clt,LaceJa99,def_int_yds,0,,,,,
player,201012260rai,clt,LaceJa99,def_int_td,0,,,,,
player,201012260rai,clt,LaceJa99,def_int_long,0,,,,,
player,201012260rai,clt,LaceJa99,pass_defended,0,,,,,
player,201012260rai,clt,LaceJa99,sacks,0.0,,,,,
player,201012260rai,clt,LaceJa99,tackles_combined,5,,,,,
player,201012260rai,clt,LaceJa99,tackles_solo,5,,,,,
player,201012260rai,clt,LaceJa99,tackles_assists,0,,,,,
player,201012260rai,clt,LaceJa99,tackles_loss,0,,,,,
player,201012260rai,clt,LaceJa99,qb_hits,0,,,,,
player,201012260rai,clt,LaceJa99,fumbles_rec,0,,,,,
player,201012260rai,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201012260rai,clt,LaceJa99,fumbles_forced,0,,,,,
player,201012260rai,clt,ConnKa99,def_int,0,,,,,
player,201012260rai,clt,ConnKa99,def_int_yds,0,,,,,
player,201012260rai,clt,ConnKa99,def_int_td,0,,,,,
player,201012260rai,clt,ConnKa99,def_int_long,0,,,,,
player,201012260rai,clt,ConnKa99,pass_defended,0,,,,,
player,201012260rai,clt,ConnKa99,sacks,0.0,,,,,
player,201012260rai,clt,ConnKa99,tackles_combined,4,,,,,
player,201012260rai,clt,ConnKa99,tackles_solo,2,,,,,
player,201012260rai,clt,ConnKa99,tackles_assists,2,,,,,
player,201012260rai,clt,ConnKa99,tackles_loss,0,,,,,
player,201012260rai,clt,ConnKa99,qb_hits,0,,,,,
player,201012260rai,clt,ConnKa99,fumbles_rec,0,,,,,
player,201012260rai,clt,ConnKa99,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201012260rai,clt,ConnKa99,fumbles_forced,0,,,,,
player,201012260rai,clt,BrowCo00,def_int,0,,,,,
player,201012260rai,clt,BrowCo00,def_int_yds,0,,,,,
player,201012260rai,clt,BrowCo00,def_int_td,0,,,,,
player,201012260rai,clt,BrowCo00,def_int_long,0,,,,,
player,201012260rai,clt,BrowCo00,pass_defended,1,,,,,
player,201012260rai,clt,BrowCo00,sacks,0.0,,,,,
player,201012260rai,clt,BrowCo00,tackles_combined,3,,,,,
player,201012260rai,clt,BrowCo00,tackles_solo,2,,,,,
player,201012260rai,clt,BrowCo00,tackles_assists,1,,,,,
player,201012260rai,clt,BrowCo00,tackles_loss,0,,,,,
player,201012260rai,clt,BrowCo00,qb_hits,0,,,,,
player,201012260rai,clt,BrowCo00,fumbles_rec,0,,,,,
player,201012260rai,clt,BrowCo00,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,BrowCo00,fumbles_rec_td,0,,,,,
player,201012260rai,clt,BrowCo00,fumbles_forced,0,,,,,
player,201012260rai,clt,WheePh99,def_int,0,,,,,
player,201012260rai,clt,WheePh99,def_int_yds,0,,,,,
player,201012260rai,clt,WheePh99,def_int_td,0,,,,,
player,201012260rai,clt,WheePh99,def_int_long,0,,,,,
player,201012260rai,clt,WheePh99,pass_defended,0,,,,,
player,201012260rai,clt,WheePh99,sacks,0.0,,,,,
player,201012260rai,clt,WheePh99,tackles_combined,3,,,,,
player,201012260rai,clt,WheePh99,tackles_solo,3,,,,,
player,201012260rai,clt,WheePh99,tackles_assists,0,,,,,
player,201012260rai,clt,WheePh99,tackles_loss,0,,,,,
player,201012260rai,clt,WheePh99,qb_hits,0,,,,,
player,201012260rai,clt,WheePh99,fumbles_rec,0,,,,,
player,201012260rai,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201012260rai,clt,WheePh99,fumbles_forced,0,,,,,
player,201012260rai,clt,AngePa99,def_int,0,,,,,
player,201012260rai,clt,AngePa99,def_int_yds,0,,,,,
player,201012260rai,clt,AngePa99,def_int_td,0,,,,,
player,201012260rai,clt,AngePa99,def_int_long,0,,,,,
player,201012260rai,clt,AngePa99,pass_defended,0,,,,,
player,201012260rai,clt,AngePa99,sacks,0.0,,,,,
player,201012260rai,clt,AngePa99,tackles_combined,2,,,,,
player,201012260rai,clt,AngePa99,tackles_solo,1,,,,,
player,201012260rai,clt,AngePa99,tackles_assists,1,,,,,
player,201012260rai,clt,AngePa99,tackles_loss,0,,,,,
player,201012260rai,clt,AngePa99,qb_hits,0,,,,,
player,201012260rai,clt,AngePa99,fumbles_rec,0,,,,,
player,201012260rai,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201012260rai,clt,AngePa99,fumbles_forced,0,,,,,
player,201012260rai,clt,MoalFi99,def_int,0,,,,,
player,201012260rai,clt,MoalFi99,def_int_yds,0,,,,,
player,201012260rai,clt,MoalFi99,def_int_td,0,,,,,
player,201012260rai,clt,MoalFi99,def_int_long,0,,,,,
player,201012260rai,clt,MoalFi99,pass_defended,0,,,,,
player,201012260rai,clt,MoalFi99,sacks,0.0,,,,,
player,201012260rai,clt,MoalFi99,tackles_combined,2,,,,,
player,201012260rai,clt,MoalFi99,tackles_solo,2,,,,,
player,201012260rai,clt,MoalFi99,tackles_assists,0,,,,,
player,201012260rai,clt,MoalFi99,tackles_loss,2,,,,,
player,201012260rai,clt,MoalFi99,qb_hits,0,,,,,
player,201012260rai,clt,MoalFi99,fumbles_rec,0,,,,,
player,201012260rai,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201012260rai,clt,MoalFi99,fumbles_forced,0,,,,,
player,201012260rai,clt,FranAa20,def_int,0,,,,,
player,201012260rai,clt,FranAa20,def_int_yds,0,,,,,
player,201012260rai,clt,FranAa20,def_int_td,0,,,,,
player,201012260rai,clt,FranAa20,def_int_long,0,,,,,
player,201012260rai,clt,FranAa20,pass_defended,0,,,,,
player,201012260rai,clt,FranAa20,sacks,0.0,,,,,
player,201012260rai,clt,FranAa20,tackles_combined,1,,,,,
player,201012260rai,clt,FranAa20,tackles_solo,1,,,,,
player,201012260rai,clt,FranAa20,tackles_assists,0,,,,,
player,201012260rai,clt,FranAa20,tackles_loss,0,,,,,
player,201012260rai,clt,FranAa20,qb_hits,0,,,,,
player,201012260rai,clt,FranAa20,fumbles_rec,0,,,,,
player,201012260rai,clt,FranAa20,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,FranAa20,fumbles_rec_td,0,,,,,
player,201012260rai,clt,FranAa20,fumbles_forced,0,,,,,
player,201012260rai,clt,NewtMi00,def_int,0,,,,,
player,201012260rai,clt,NewtMi00,def_int_yds,0,,,,,
player,201012260rai,clt,NewtMi00,def_int_td,0,,,,,
player,201012260rai,clt,NewtMi00,def_int_long,0,,,,,
player,201012260rai,clt,NewtMi00,pass_defended,0,,,,,
player,201012260rai,clt,NewtMi00,sacks,0.0,,,,,
player,201012260rai,clt,NewtMi00,tackles_combined,1,,,,,
player,201012260rai,clt,NewtMi00,tackles_solo,0,,,,,
player,201012260rai,clt,NewtMi00,tackles_assists,1,,,,,
player,201012260rai,clt,NewtMi00,tackles_loss,0,,,,,
player,201012260rai,clt,NewtMi00,qb_hits,0,,,,,
player,201012260rai,clt,NewtMi00,fumbles_rec,0,,,,,
player,201012260rai,clt,NewtMi00,fumbles_rec_yds,0,,,,,
player,201012260rai,clt,NewtMi00,fumbles_rec_td,0,,,,,
player,201012260rai,clt,NewtMi00,fumbles_forced,0,,,,,
player,201012260rai,rai,HuffMi20,def_int,1,,,,,
player,201012260rai,rai,HuffMi20,def_int_yds,0,,,,,
player,201012260rai,rai,HuffMi20,def_int_td,0,,,,,
player,201012260rai,rai,HuffMi20,def_int_long,0,,,,,
player,201012260rai,rai,HuffMi20,pass_defended,1,,,,,
player,201012260rai,rai,HuffMi20,sacks,0.0,,,,,
player,201012260rai,rai,HuffMi20,tackles_combined,5,,,,,
player,201012260rai,rai,HuffMi20,tackles_solo,4,,,,,
player,201012260rai,rai,HuffMi20,tackles_assists,1,,,,,
player,201012260rai,rai,HuffMi20,tackles_loss,0,,,,,
player,201012260rai,rai,HuffMi20,qb_hits,0,,,,,
player,201012260rai,rai,HuffMi20,fumbles_rec,0,,,,,
player,201012260rai,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201012260rai,rai,HuffMi20,fumbles_forced,0,,,,,
player,201012260rai,rai,JohnCh26,def_int,1,,,,,
player,201012260rai,rai,JohnCh26,def_int_yds,0,,,,,
player,201012260rai,rai,JohnCh26,def_int_td,0,,,,,
player,201012260rai,rai,JohnCh26,def_int_long,0,,,,,
player,201012260rai,rai,JohnCh26,pass_defended,3,,,,,
player,201012260rai,rai,JohnCh26,sacks,0.0,,,,,
player,201012260rai,rai,JohnCh26,tackles_combined,1,,,,,
player,201012260rai,rai,JohnCh26,tackles_solo,1,,,,,
player,201012260rai,rai,JohnCh26,tackles_assists,0,,,,,
player,201012260rai,rai,JohnCh26,tackles_loss,0,,,,,
player,201012260rai,rai,JohnCh26,qb_hits,0,,,,,
player,201012260rai,rai,JohnCh26,fumbles_rec,0,,,,,
player,201012260rai,rai,JohnCh26,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,JohnCh26,fumbles_rec_td,0,,,,,
player,201012260rai,rai,JohnCh26,fumbles_forced,0,,,,,
player,201012260rai,rai,HendJo99,def_int,0,,,,,
player,201012260rai,rai,HendJo99,def_int_yds,0,,,,,
player,201012260rai,rai,HendJo99,def_int_td,0,,,,,
player,201012260rai,rai,HendJo99,def_int_long,0,,,,,
player,201012260rai,rai,HendJo99,pass_defended,1,,,,,
player,201012260rai,rai,HendJo99,sacks,0.0,,,,,
player,201012260rai,rai,HendJo99,tackles_combined,11,,,,,
player,201012260rai,rai,HendJo99,tackles_solo,9,,,,,
player,201012260rai,rai,HendJo99,tackles_assists,2,,,,,
player,201012260rai,rai,HendJo99,tackles_loss,1,,,,,
player,201012260rai,rai,HendJo99,qb_hits,0,,,,,
player,201012260rai,rai,HendJo99,fumbles_rec,0,,,,,
player,201012260rai,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,HendJo99,fumbles_forced,0,,,,,
player,201012260rai,rai,BranTy99,def_int,0,,,,,
player,201012260rai,rai,BranTy99,def_int_yds,0,,,,,
player,201012260rai,rai,BranTy99,def_int_td,0,,,,,
player,201012260rai,rai,BranTy99,def_int_long,0,,,,,
player,201012260rai,rai,BranTy99,pass_defended,0,,,,,
player,201012260rai,rai,BranTy99,sacks,0.0,,,,,
player,201012260rai,rai,BranTy99,tackles_combined,8,,,,,
player,201012260rai,rai,BranTy99,tackles_solo,7,,,,,
player,201012260rai,rai,BranTy99,tackles_assists,1,,,,,
player,201012260rai,rai,BranTy99,tackles_loss,0,,,,,
player,201012260rai,rai,BranTy99,qb_hits,0,,,,,
player,201012260rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201012260rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201012260rai,rai,MitcMi99,def_int,0,,,,,
player,201012260rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201012260rai,rai,MitcMi99,def_int_td,0,,,,,
player,201012260rai,rai,MitcMi99,def_int_long,0,,,,,
player,201012260rai,rai,MitcMi99,pass_defended,0,,,,,
player,201012260rai,rai,MitcMi99,sacks,0.0,,,,,
player,201012260rai,rai,MitcMi99,tackles_combined,6,,,,,
player,201012260rai,rai,MitcMi99,tackles_solo,5,,,,,
player,201012260rai,rai,MitcMi99,tackles_assists,1,,,,,
player,201012260rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201012260rai,rai,MitcMi99,qb_hits,0,,,,,
player,201012260rai,rai,MitcMi99,fumbles_rec,1,,,,,
player,201012260rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201012260rai,rai,KellTo21,def_int,0,,,,,
player,201012260rai,rai,KellTo21,def_int_yds,0,,,,,
player,201012260rai,rai,KellTo21,def_int_td,0,,,,,
player,201012260rai,rai,KellTo21,def_int_long,0,,,,,
player,201012260rai,rai,KellTo21,pass_defended,0,,,,,
player,201012260rai,rai,KellTo21,sacks,0.0,,,,,
player,201012260rai,rai,KellTo21,tackles_combined,5,,,,,
player,201012260rai,rai,KellTo21,tackles_solo,3,,,,,
player,201012260rai,rai,KellTo21,tackles_assists,2,,,,,
player,201012260rai,rai,KellTo21,tackles_loss,1,,,,,
player,201012260rai,rai,KellTo21,qb_hits,0,,,,,
player,201012260rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201012260rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201012260rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201012260rai,rai,McClRo00,def_int,0,,,,,
player,201012260rai,rai,McClRo00,def_int_yds,0,,,,,
player,201012260rai,rai,McClRo00,def_int_td,0,,,,,
player,201012260rai,rai,McClRo00,def_int_long,0,,,,,
player,201012260rai,rai,McClRo00,pass_defended,1,,,,,
player,201012260rai,rai,McClRo00,sacks,0.0,,,,,
player,201012260rai,rai,McClRo00,tackles_combined,5,,,,,
player,201012260rai,rai,McClRo00,tackles_solo,3,,,,,
player,201012260rai,rai,McClRo00,tackles_assists,2,,,,,
player,201012260rai,rai,McClRo00,tackles_loss,1,,,,,
player,201012260rai,rai,McClRo00,qb_hits,0,,,,,
player,201012260rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201012260rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201012260rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201012260rai,rai,HousLa99,def_int,0,,,,,
player,201012260rai,rai,HousLa99,def_int_yds,0,,,,,
player,201012260rai,rai,HousLa99,def_int_td,0,,,,,
player,201012260rai,rai,HousLa99,def_int_long,0,,,,,
player,201012260rai,rai,HousLa99,pass_defended,0,,,,,
player,201012260rai,rai,HousLa99,sacks,0.0,,,,,
player,201012260rai,rai,HousLa99,tackles_combined,4,,,,,
player,201012260rai,rai,HousLa99,tackles_solo,2,,,,,
player,201012260rai,rai,HousLa99,tackles_assists,2,,,,,
player,201012260rai,rai,HousLa99,tackles_loss,0,,,,,
player,201012260rai,rai,HousLa99,qb_hits,0,,,,,
player,201012260rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201012260rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201012260rai,rai,RoutSt20,def_int,0,,,,,
player,201012260rai,rai,RoutSt20,def_int_yds,0,,,,,
player,201012260rai,rai,RoutSt20,def_int_td,0,,,,,
player,201012260rai,rai,RoutSt20,def_int_long,0,,,,,
player,201012260rai,rai,RoutSt20,pass_defended,0,,,,,
player,201012260rai,rai,RoutSt20,sacks,0.0,,,,,
player,201012260rai,rai,RoutSt20,tackles_combined,4,,,,,
player,201012260rai,rai,RoutSt20,tackles_solo,4,,,,,
player,201012260rai,rai,RoutSt20,tackles_assists,0,,,,,
player,201012260rai,rai,RoutSt20,tackles_loss,0,,,,,
player,201012260rai,rai,RoutSt20,qb_hits,0,,,,,
player,201012260rai,rai,RoutSt20,fumbles_rec,0,,,,,
player,201012260rai,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201012260rai,rai,RoutSt20,fumbles_forced,0,,,,,
player,201012260rai,rai,BennMi00,def_int,0,,,,,
player,201012260rai,rai,BennMi00,def_int_yds,0,,,,,
player,201012260rai,rai,BennMi00,def_int_td,0,,,,,
player,201012260rai,rai,BennMi00,def_int_long,0,,,,,
player,201012260rai,rai,BennMi00,pass_defended,0,,,,,
player,201012260rai,rai,BennMi00,sacks,0.0,,,,,
player,201012260rai,rai,BennMi00,tackles_combined,3,,,,,
player,201012260rai,rai,BennMi00,tackles_solo,3,,,,,
player,201012260rai,rai,BennMi00,tackles_assists,0,,,,,
player,201012260rai,rai,BennMi00,tackles_loss,0,,,,,
player,201012260rai,rai,BennMi00,qb_hits,0,,,,,
player,201012260rai,rai,BennMi00,fumbles_rec,0,,,,,
player,201012260rai,rai,BennMi00,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,BennMi00,fumbles_rec_td,0,,,,,
player,201012260rai,rai,BennMi00,fumbles_forced,0,,,,,
player,201012260rai,rai,AsomNn20,def_int,0,,,,,
player,201012260rai,rai,AsomNn20,def_int_yds,0,,,,,
player,201012260rai,rai,AsomNn20,def_int_td,0,,,,,
player,201012260rai,rai,AsomNn20,def_int_long,0,,,,,
player,201012260rai,rai,AsomNn20,pass_defended,1,,,,,
player,201012260rai,rai,AsomNn20,sacks,0.0,,,,,
player,201012260rai,rai,AsomNn20,tackles_combined,2,,,,,
player,201012260rai,rai,AsomNn20,tackles_solo,2,,,,,
player,201012260rai,rai,AsomNn20,tackles_assists,0,,,,,
player,201012260rai,rai,AsomNn20,tackles_loss,0,,,,,
player,201012260rai,rai,AsomNn20,qb_hits,0,,,,,
player,201012260rai,rai,AsomNn20,fumbles_rec,0,,,,,
player,201012260rai,rai,AsomNn20,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,AsomNn20,fumbles_rec_td,0,,,,,
player,201012260rai,rai,AsomNn20,fumbles_forced,0,,,,,
player,201012260rai,rai,BrowSt99,def_int,0,,,,,
player,201012260rai,rai,BrowSt99,def_int_yds,0,,,,,
player,201012260rai,rai,BrowSt99,def_int_td,0,,,,,
player,201012260rai,rai,BrowSt99,def_int_long,0,,,,,
player,201012260rai,rai,BrowSt99,pass_defended,0,,,,,
player,201012260rai,rai,BrowSt99,sacks,0.0,,,,,
player,201012260rai,rai,BrowSt99,tackles_combined,2,,,,,
player,201012260rai,rai,BrowSt99,tackles_solo,2,,,,,
player,201012260rai,rai,BrowSt99,tackles_assists,0,,,,,
player,201012260rai,rai,BrowSt99,tackles_loss,0,,,,,
player,201012260rai,rai,BrowSt99,qb_hits,0,,,,,
player,201012260rai,rai,BrowSt99,fumbles_rec,0,,,,,
player,201012260rai,rai,BrowSt99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,BrowSt99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,BrowSt99,fumbles_forced,0,,,,,
player,201012260rai,rai,EugeHi99,def_int,0,,,,,
player,201012260rai,rai,EugeHi99,def_int_yds,0,,,,,
player,201012260rai,rai,EugeHi99,def_int_td,0,,,,,
player,201012260rai,rai,EugeHi99,def_int_long,0,,,,,
player,201012260rai,rai,EugeHi99,pass_defended,0,,,,,
player,201012260rai,rai,EugeHi99,sacks,0.0,,,,,
player,201012260rai,rai,EugeHi99,tackles_combined,2,,,,,
player,201012260rai,rai,EugeHi99,tackles_solo,2,,,,,
player,201012260rai,rai,EugeHi99,tackles_assists,0,,,,,
player,201012260rai,rai,EugeHi99,tackles_loss,0,,,,,
player,201012260rai,rai,EugeHi99,qb_hits,0,,,,,
player,201012260rai,rai,EugeHi99,fumbles_rec,0,,,,,
player,201012260rai,rai,EugeHi99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,EugeHi99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,EugeHi99,fumbles_forced,0,,,,,
player,201012260rai,rai,ShauMa99,def_int,0,,,,,
player,201012260rai,rai,ShauMa99,def_int_yds,0,,,,,
player,201012260rai,rai,ShauMa99,def_int_td,0,,,,,
player,201012260rai,rai,ShauMa99,def_int_long,0,,,,,
player,201012260rai,rai,ShauMa99,pass_defended,0,,,,,
player,201012260rai,rai,ShauMa99,sacks,0.0,,,,,
player,201012260rai,rai,ShauMa99,tackles_combined,2,,,,,
player,201012260rai,rai,ShauMa99,tackles_solo,2,,,,,
player,201012260rai,rai,ShauMa99,tackles_assists,0,,,,,
player,201012260rai,rai,ShauMa99,tackles_loss,0,,,,,
player,201012260rai,rai,ShauMa99,qb_hits,0,,,,,
player,201012260rai,rai,ShauMa99,fumbles_rec,0,,,,,
player,201012260rai,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201012260rai,rai,ShauMa99,fumbles_forced,0,,,,,
player,201012260rai,rai,BryaDe00,def_int,0,,,,,
player,201012260rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201012260rai,rai,BryaDe00,def_int_td,0,,,,,
player,201012260rai,rai,BryaDe00,def_int_long,0,,,,,
player,201012260rai,rai,BryaDe00,pass_defended,0,,,,,
player,201012260rai,rai,BryaDe00,sacks,0.0,,,,,
player,201012260rai,rai,BryaDe00,tackles_combined,1,,,,,
player,201012260rai,rai,BryaDe00,tackles_solo,0,,,,,
player,201012260rai,rai,BryaDe00,tackles_assists,1,,,,,
player,201012260rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201012260rai,rai,BryaDe00,qb_hits,0,,,,,
player,201012260rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201012260rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201012260rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201012260rai,rai,HowaTh20,def_int,0,,,,,
player,201012260rai,rai,HowaTh20,def_int_yds,0,,,,,
player,201012260rai,rai,HowaTh20,def_int_td,0,,,,,
player,201012260rai,rai,HowaTh20,def_int_long,0,,,,,
player,201012260rai,rai,HowaTh20,pass_defended,0,,,,,
player,201012260rai,rai,HowaTh20,sacks,0.0,,,,,
player,201012260rai,rai,HowaTh20,tackles_combined,1,,,,,
player,201012260rai,rai,HowaTh20,tackles_solo,0,,,,,
player,201012260rai,rai,HowaTh20,tackles_assists,1,,,,,
player,201012260rai,rai,HowaTh20,tackles_loss,0,,,,,
player,201012260rai,rai,HowaTh20,qb_hits,0,,,,,
player,201012260rai,rai,HowaTh20,fumbles_rec,0,,,,,
player,201012260rai,rai,HowaTh20,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,HowaTh20,fumbles_rec_td,0,,,,,
player,201012260rai,rai,HowaTh20,fumbles_forced,0,,,,,
player,201012260rai,rai,WillSa22,def_int,0,,,,,
player,201012260rai,rai,WillSa22,def_int_yds,0,,,,,
player,201012260rai,rai,WillSa22,def_int_td,0,,,,,
player,201012260rai,rai,WillSa22,def_int_long,0,,,,,
player,201012260rai,rai,WillSa22,pass_defended,0,,,,,
player,201012260rai,rai,WillSa22,sacks,0.0,,,,,
player,201012260rai,rai,WillSa22,tackles_combined,1,,,,,
player,201012260rai,rai,WillSa22,tackles_solo,1,,,,,
player,201012260rai,rai,WillSa22,tackles_assists,0,,,,,
player,201012260rai,rai,WillSa22,tackles_loss,0,,,,,
player,201012260rai,rai,WillSa22,qb_hits,0,,,,,
player,201012260rai,rai,WillSa22,fumbles_rec,0,,,,,
player,201012260rai,rai,WillSa22,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,WillSa22,fumbles_rec_td,0,,,,,
player,201012260rai,rai,WillSa22,fumbles_forced,0,,,,,
player,201012260rai,rai,WimbKa20,def_int,0,,,,,
player,201012260rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201012260rai,rai,WimbKa20,def_int_td,0,,,,,
player,201012260rai,rai,WimbKa20,def_int_long,0,,,,,
player,201012260rai,rai,WimbKa20,pass_defended,0,,,,,
player,201012260rai,rai,WimbKa20,sacks,0.0,,,,,
player,201012260rai,rai,WimbKa20,tackles_combined,1,,,,,
player,201012260rai,rai,WimbKa20,tackles_solo,1,,,,,
player,201012260rai,rai,WimbKa20,tackles_assists,0,,,,,
player,201012260rai,rai,WimbKa20,tackles_loss,0,,,,,
player,201012260rai,rai,WimbKa20,qb_hits,0,,,,,
player,201012260rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201012260rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201012260rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201012260rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201012260rai,clt,WhitBl00,kick_ret,0,,,,,
player,201012260rai,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201012260rai,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201012260rai,clt,WhitBl00,kick_ret_td,0,,,,,
player,201012260rai,clt,WhitBl00,kick_ret_long,0,,,,,
player,201012260rai,clt,WhitBl00,punt_ret,3,,,,,
player,201012260rai,clt,WhitBl00,punt_ret_yds,15,,,,,
player,201012260rai,clt,WhitBl00,punt_ret_yds_per_ret,5.0,,,,,
player,201012260rai,clt,WhitBl00,punt_ret_td,0,,,,,
player,201012260rai,clt,WhitBl00,punt_ret_long,11,,,,,
player,201012260rai,clt,RhodDo00,kick_ret,5,,,,,
player,201012260rai,clt,RhodDo00,kick_ret_yds,123,,,,,
player,201012260rai,clt,RhodDo00,kick_ret_yds_per_ret,24.6,,,,,
player,201012260rai,clt,RhodDo00,kick_ret_td,0,,,,,
player,201012260rai,clt,RhodDo00,kick_ret_long,27,,,,,
player,201012260rai,clt,RhodDo00,punt_ret,0,,,,,
player,201012260rai,clt,RhodDo00,punt_ret_yds,0,,,,,
