game,2010,3,20100926,201009260jax,phi,"Philadelphia Eagles",28,jax,"Jacksonville Jaguars",3
player,201009260jax,phi,LawsTr99,sacks,2.0,,,,,
player,201009260jax,phi,LawsTr99,tackles_combined,6,,,,,
player,201009260jax,phi,LawsTr99,tackles_solo,6,,,,,
player,201009260jax,phi,LawsTr99,tackles_assists,0,,,,,
player,201009260jax,phi,LawsTr99,tackles_loss,2,,,,,
player,201009260jax,phi,LawsTr99,qb_hits,3,,,,,
player,201009260jax,phi,LawsTr99,fumbles_rec,0,,,,,
player,201009260jax,phi,LawsTr99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,LawsTr99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,LawsTr99,fumbles_forced,0,,,,,
player,201009260jax,phi,AlleNa99,def_int,0,,,,,
player,201009260jax,phi,AlleNa99,def_int_yds,0,,,,,
player,201009260jax,phi,AlleNa99,def_int_td,0,,,,,
player,201009260jax,phi,AlleNa99,def_int_long,0,,,,,
player,201009260jax,phi,AlleNa99,pass_defended,0,,,,,
player,201009260jax,phi,AlleNa99,sacks,1.0,,,,,
player,201009260jax,phi,AlleNa99,tackles_combined,3,,,,,
player,201009260jax,phi,AlleNa99,tackles_solo,3,,,,,
player,201009260jax,phi,AlleNa99,tackles_assists,0,,,,,
player,201009260jax,phi,AlleNa99,tackles_loss,1,,,,,
player,201009260jax,phi,AlleNa99,qb_hits,1,,,,,
player,201009260jax,phi,AlleNa99,fumbles_rec,0,,,,,
player,201009260jax,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,AlleNa99,fumbles_forced,0,,,,,
player,201009260jax,phi,TappDa20,def_int,0,,,,,
player,201009260jax,phi,TappDa20,def_int_yds,0,,,,,
player,201009260jax,phi,TappDa20,def_int_td,0,,,,,
player,201009260jax,phi,TappDa20,def_int_long,0,,,,,
player,201009260jax,phi,TappDa20,pass_defended,0,,,,,
player,201009260jax,phi,TappDa20,sacks,1.0,,,,,
player,201009260jax,phi,TappDa20,tackles_combined,2,,,,,
player,201009260jax,phi,TappDa20,tackles_solo,2,,,,,
player,201009260jax,phi,TappDa20,tackles_assists,0,,,,,
player,201009260jax,phi,TappDa20,tackles_loss,2,,,,,
player,201009260jax,phi,TappDa20,qb_hits,1,,,,,
player,201009260jax,phi,TappDa20,fumbles_rec,0,,,,,
player,201009260jax,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,TappDa20,fumbles_forced,0,,,,,
player,201009260jax,phi,ThomJu20,def_int,0,,,,,
player,201009260jax,phi,ThomJu20,def_int_yds,0,,,,,
player,201009260jax,phi,ThomJu20,def_int_td,0,,,,,
player,201009260jax,phi,ThomJu20,def_int_long,0,,,,,
player,201009260jax,phi,ThomJu20,pass_defended,0,,,,,
player,201009260jax,phi,ThomJu20,sacks,1.0,,,,,
player,201009260jax,phi,ThomJu20,tackles_combined,1,,,,,
player,201009260jax,phi,ThomJu20,tackles_solo,1,,,,,
player,201009260jax,phi,ThomJu20,tackles_assists,0,,,,,
player,201009260jax,phi,ThomJu20,tackles_loss,1,,,,,
player,201009260jax,phi,ThomJu20,qb_hits,1,,,,,
player,201009260jax,phi,ThomJu20,fumbles_rec,0,,,,,
player,201009260jax,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,ThomJu20,fumbles_forced,0,,,,,
player,201009260jax,phi,JordAk99,def_int,0,,,,,
player,201009260jax,phi,JordAk99,def_int_yds,0,,,,,
player,201009260jax,phi,JordAk99,def_int_td,0,,,,,
player,201009260jax,phi,JordAk99,def_int_long,0,,,,,
player,201009260jax,phi,JordAk99,pass_defended,1,,,,,
player,201009260jax,phi,JordAk99,sacks,0.0,,,,,
player,201009260jax,phi,JordAk99,tackles_combined,6,,,,,
player,201009260jax,phi,JordAk99,tackles_solo,6,,,,,
player,201009260jax,phi,JordAk99,tackles_assists,0,,,,,
player,201009260jax,phi,JordAk99,tackles_loss,2,,,,,
player,201009260jax,phi,JordAk99,qb_hits,0,,,,,
player,201009260jax,phi,JordAk99,fumbles_rec,0,,,,,
player,201009260jax,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,JordAk99,fumbles_forced,0,,,,,
player,201009260jax,phi,MikeQu20,def_int,0,,,,,
player,201009260jax,phi,MikeQu20,def_int_yds,0,,,,,
player,201009260jax,phi,MikeQu20,def_int_td,0,,,,,
player,201009260jax,phi,MikeQu20,def_int_long,0,,,,,
player,201009260jax,phi,MikeQu20,pass_defended,1,,,,,
player,201009260jax,phi,MikeQu20,sacks,0.0,,,,,
player,201009260jax,phi,MikeQu20,tackles_combined,6,,,,,
player,201009260jax,phi,MikeQu20,tackles_solo,6,,,,,
player,201009260jax,phi,MikeQu20,tackles_assists,0,,,,,
player,201009260jax,phi,MikeQu20,tackles_loss,1,,,,,
player,201009260jax,phi,MikeQu20,qb_hits,0,,,,,
player,201009260jax,phi,MikeQu20,fumbles_rec,0,,,,,
player,201009260jax,phi,MikeQu20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,MikeQu20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,MikeQu20,fumbles_forced,0,,,,,
player,201009260jax,phi,BradSt99,def_int,0,,,,,
player,201009260jax,phi,BradSt99,def_int_yds,0,,,,,
player,201009260jax,phi,BradSt99,def_int_td,0,,,,,
player,201009260jax,phi,BradSt99,def_int_long,0,,,,,
player,201009260jax,phi,BradSt99,pass_defended,0,,,,,
player,201009260jax,phi,BradSt99,sacks,0.0,,,,,
player,201009260jax,phi,BradSt99,tackles_combined,4,,,,,
player,201009260jax,phi,BradSt99,tackles_solo,4,,,,,
player,201009260jax,phi,BradSt99,tackles_assists,0,,,,,
player,201009260jax,phi,BradSt99,tackles_loss,0,,,,,
player,201009260jax,phi,BradSt99,qb_hits,0,,,,,
player,201009260jax,phi,BradSt99,fumbles_rec,0,,,,,
player,201009260jax,phi,BradSt99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,BradSt99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,BradSt99,fumbles_forced,0,,,,,
player,201009260jax,phi,ChanJa98,def_int,0,,,,,
player,201009260jax,phi,ChanJa98,def_int_yds,0,,,,,
player,201009260jax,phi,ChanJa98,def_int_td,0,,,,,
player,201009260jax,phi,ChanJa98,def_int_long,0,,,,,
player,201009260jax,phi,ChanJa98,pass_defended,0,,,,,
player,201009260jax,phi,ChanJa98,sacks,0.0,,,,,
player,201009260jax,phi,ChanJa98,tackles_combined,3,,,,,
player,201009260jax,phi,ChanJa98,tackles_solo,3,,,,,
player,201009260jax,phi,ChanJa98,tackles_assists,0,,,,,
player,201009260jax,phi,ChanJa98,tackles_loss,1,,,,,
player,201009260jax,phi,ChanJa98,qb_hits,0,,,,,
player,201009260jax,phi,ChanJa98,fumbles_rec,0,,,,,
player,201009260jax,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201009260jax,phi,ChanJa98,fumbles_forced,0,,,,,
player,201009260jax,phi,PattDi20,def_int,0,,,,,
player,201009260jax,phi,PattDi20,def_int_yds,0,,,,,
player,201009260jax,phi,PattDi20,def_int_td,0,,,,,
player,201009260jax,phi,PattDi20,def_int_long,0,,,,,
player,201009260jax,phi,PattDi20,pass_defended,0,,,,,
player,201009260jax,phi,PattDi20,sacks,0.0,,,,,
player,201009260jax,phi,PattDi20,tackles_combined,3,,,,,
player,201009260jax,phi,PattDi20,tackles_solo,3,,,,,
player,201009260jax,phi,PattDi20,tackles_assists,0,,,,,
player,201009260jax,phi,PattDi20,tackles_loss,0,,,,,
player,201009260jax,phi,PattDi20,qb_hits,0,,,,,
player,201009260jax,phi,PattDi20,fumbles_rec,0,,,,,
player,201009260jax,phi,PattDi20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,PattDi20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,PattDi20,fumbles_forced,0,,,,,
player,201009260jax,phi,PattMi20,def_int,0,,,,,
player,201009260jax,phi,PattMi20,def_int_yds,0,,,,,
player,201009260jax,phi,PattMi20,def_int_td,0,,,,,
player,201009260jax,phi,PattMi20,def_int_long,0,,,,,
player,201009260jax,phi,PattMi20,pass_defended,0,,,,,
player,201009260jax,phi,PattMi20,sacks,0.0,,,,,
player,201009260jax,phi,PattMi20,tackles_combined,3,,,,,
player,201009260jax,phi,PattMi20,tackles_solo,3,,,,,
player,201009260jax,phi,PattMi20,tackles_assists,0,,,,,
player,201009260jax,phi,PattMi20,tackles_loss,0,,,,,
player,201009260jax,phi,PattMi20,qb_hits,0,,,,,
player,201009260jax,phi,PattMi20,fumbles_rec,0,,,,,
player,201009260jax,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,PattMi20,fumbles_forced,0,,,,,
player,201009260jax,phi,ColeKu99,def_int,0,,,,,
player,201009260jax,phi,ColeKu99,def_int_yds,0,,,,,
player,201009260jax,phi,ColeKu99,def_int_td,0,,,,,
player,201009260jax,phi,ColeKu99,def_int_long,0,,,,,
player,201009260jax,phi,ColeKu99,pass_defended,0,,,,,
player,201009260jax,phi,ColeKu99,sacks,0.0,,,,,
player,201009260jax,phi,ColeKu99,tackles_combined,2,,,,,
player,201009260jax,phi,ColeKu99,tackles_solo,2,,,,,
player,201009260jax,phi,ColeKu99,tackles_assists,0,,,,,
player,201009260jax,phi,ColeKu99,tackles_loss,0,,,,,
player,201009260jax,phi,ColeKu99,qb_hits,0,,,,,
player,201009260jax,phi,ColeKu99,fumbles_rec,0,,,,,
player,201009260jax,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,ColeKu99,fumbles_forced,0,,,,,
player,201009260jax,phi,FokoMo99,def_int,0,,,,,
player,201009260jax,phi,FokoMo99,def_int_yds,0,,,,,
player,201009260jax,phi,FokoMo99,def_int_td,0,,,,,
player,201009260jax,phi,FokoMo99,def_int_long,0,,,,,
player,201009260jax,phi,FokoMo99,pass_defended,0,,,,,
player,201009260jax,phi,FokoMo99,sacks,0.0,,,,,
player,201009260jax,phi,FokoMo99,tackles_combined,2,,,,,
player,201009260jax,phi,FokoMo99,tackles_solo,1,,,,,
player,201009260jax,phi,FokoMo99,tackles_assists,1,,,,,
player,201009260jax,phi,FokoMo99,tackles_loss,0,,,,,
player,201009260jax,phi,FokoMo99,qb_hits,0,,,,,
player,201009260jax,phi,FokoMo99,fumbles_rec,0,,,,,
player,201009260jax,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,FokoMo99,fumbles_forced,0,,,,,
player,201009260jax,phi,SimsEr20,def_int,0,,,,,
player,201009260jax,phi,SimsEr20,def_int_yds,0,,,,,
player,201009260jax,phi,SimsEr20,def_int_td,0,,,,,
player,201009260jax,phi,SimsEr20,def_int_long,0,,,,,
player,201009260jax,phi,SimsEr20,pass_defended,0,,,,,
player,201009260jax,phi,SimsEr20,sacks,0.0,,,,,
player,201009260jax,phi,SimsEr20,tackles_combined,2,,,,,
player,201009260jax,phi,SimsEr20,tackles_solo,2,,,,,
player,201009260jax,phi,SimsEr20,tackles_assists,0,,,,,
player,201009260jax,phi,SimsEr20,tackles_loss,0,,,,,
player,201009260jax,phi,SimsEr20,qb_hits,1,,,,,
player,201009260jax,phi,SimsEr20,fumbles_rec,0,,,,,
player,201009260jax,phi,SimsEr20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,SimsEr20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,SimsEr20,fumbles_forced,0,,,,,
player,201009260jax,phi,BunkBr20,def_int,0,,,,,
player,201009260jax,phi,BunkBr20,def_int_yds,0,,,,,
player,201009260jax,phi,BunkBr20,def_int_td,0,,,,,
player,201009260jax,phi,BunkBr20,def_int_long,0,,,,,
player,201009260jax,phi,BunkBr20,pass_defended,0,,,,,
player,201009260jax,phi,BunkBr20,sacks,0.0,,,,,
player,201009260jax,phi,BunkBr20,tackles_combined,1,,,,,
player,201009260jax,phi,BunkBr20,tackles_solo,1,,,,,
player,201009260jax,phi,BunkBr20,tackles_assists,0,,,,,
player,201009260jax,phi,BunkBr20,tackles_loss,0,,,,,
player,201009260jax,phi,BunkBr20,qb_hits,0,,,,,
player,201009260jax,phi,BunkBr20,fumbles_rec,0,,,,,
player,201009260jax,phi,BunkBr20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,BunkBr20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,BunkBr20,fumbles_forced,0,,,,,
player,201009260jax,phi,CalvJo99,def_int,0,,,,,
player,201009260jax,phi,CalvJo99,def_int_yds,0,,,,,
player,201009260jax,phi,CalvJo99,def_int_td,0,,,,,
player,201009260jax,phi,CalvJo99,def_int_long,0,,,,,
player,201009260jax,phi,CalvJo99,pass_defended,0,,,,,
player,201009260jax,phi,CalvJo99,sacks,0.0,,,,,
player,201009260jax,phi,CalvJo99,tackles_combined,1,,,,,
player,201009260jax,phi,CalvJo99,tackles_solo,1,,,,,
player,201009260jax,phi,CalvJo99,tackles_assists,0,,,,,
player,201009260jax,phi,CalvJo99,tackles_loss,0,,,,,
player,201009260jax,phi,CalvJo99,qb_hits,0,,,,,
player,201009260jax,phi,CalvJo99,fumbles_rec,0,,,,,
player,201009260jax,phi,CalvJo99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,CalvJo99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,CalvJo99,fumbles_forced,0,,,,,
player,201009260jax,phi,CoopRi00,def_int,0,,,,,
player,201009260jax,phi,CoopRi00,def_int_yds,0,,,,,
player,201009260jax,phi,CoopRi00,def_int_td,0,,,,,
player,201009260jax,phi,CoopRi00,def_int_long,0,,,,,
player,201009260jax,phi,CoopRi00,pass_defended,0,,,,,
player,201009260jax,phi,CoopRi00,sacks,0.0,,,,,
player,201009260jax,phi,CoopRi00,tackles_combined,1,,,,,
player,201009260jax,phi,CoopRi00,tackles_solo,1,,,,,
player,201009260jax,phi,CoopRi00,tackles_assists,0,,,,,
player,201009260jax,phi,CoopRi00,tackles_loss,0,,,,,
player,201009260jax,phi,CoopRi00,qb_hits,0,,,,,
player,201009260jax,phi,CoopRi00,fumbles_rec,0,,,,,
player,201009260jax,phi,CoopRi00,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,CoopRi00,fumbles_rec_td,0,,,,,
player,201009260jax,phi,CoopRi00,fumbles_forced,0,,,,,
player,201009260jax,phi,HansJo20,def_int,0,,,,,
player,201009260jax,phi,HansJo20,def_int_yds,0,,,,,
player,201009260jax,phi,HansJo20,def_int_td,0,,,,,
player,201009260jax,phi,HansJo20,def_int_long,0,,,,,
player,201009260jax,phi,HansJo20,pass_defended,0,,,,,
player,201009260jax,phi,HansJo20,sacks,0.0,,,,,
player,201009260jax,phi,HansJo20,tackles_combined,1,,,,,
player,201009260jax,phi,HansJo20,tackles_solo,0,,,,,
player,201009260jax,phi,HansJo20,tackles_assists,1,,,,,
player,201009260jax,phi,HansJo20,tackles_loss,0,,,,,
player,201009260jax,phi,HansJo20,qb_hits,0,,,,,
player,201009260jax,phi,HansJo20,fumbles_rec,0,,,,,
player,201009260jax,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,HansJo20,fumbles_forced,0,,,,,
player,201009260jax,phi,RoccSa20,def_int,0,,,,,
player,201009260jax,phi,RoccSa20,def_int_yds,0,,,,,
player,201009260jax,phi,RoccSa20,def_int_td,0,,,,,
player,201009260jax,phi,RoccSa20,def_int_long,0,,,,,
player,201009260jax,phi,RoccSa20,pass_defended,0,,,,,
player,201009260jax,phi,RoccSa20,sacks,0.0,,,,,
player,201009260jax,phi,RoccSa20,tackles_combined,1,,,,,
player,201009260jax,phi,RoccSa20,tackles_solo,1,,,,,
player,201009260jax,phi,RoccSa20,tackles_assists,0,,,,,
player,201009260jax,phi,RoccSa20,tackles_loss,0,,,,,
player,201009260jax,phi,RoccSa20,qb_hits,0,,,,,
player,201009260jax,phi,RoccSa20,fumbles_rec,0,,,,,
player,201009260jax,phi,RoccSa20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,RoccSa20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,RoccSa20,fumbles_forced,0,,,,,
player,201009260jax,phi,GrahBr99,def_int,0,,,,,
player,201009260jax,phi,GrahBr99,def_int_yds,0,,,,,
player,201009260jax,phi,GrahBr99,def_int_td,0,,,,,
player,201009260jax,phi,GrahBr99,def_int_long,0,,,,,
player,201009260jax,phi,GrahBr99,pass_defended,0,,,,,
player,201009260jax,phi,GrahBr99,sacks,0.0,,,,,
player,201009260jax,phi,GrahBr99,tackles_combined,0,,,,,
player,201009260jax,phi,GrahBr99,tackles_solo,0,,,,,
player,201009260jax,phi,GrahBr99,tackles_assists,0,,,,,
player,201009260jax,phi,GrahBr99,tackles_loss,0,,,,,
player,201009260jax,phi,GrahBr99,qb_hits,1,,,,,
player,201009260jax,phi,GrahBr99,fumbles_rec,0,,,,,
player,201009260jax,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201009260jax,phi,GrahBr99,fumbles_forced,0,,,,,
player,201009260jax,phi,HobbEl20,def_int,0,,,,,
player,201009260jax,phi,HobbEl20,def_int_yds,0,,,,,
player,201009260jax,phi,HobbEl20,def_int_td,0,,,,,
player,201009260jax,phi,HobbEl20,def_int_long,0,,,,,
player,201009260jax,phi,HobbEl20,pass_defended,1,,,,,
player,201009260jax,phi,HobbEl20,sacks,0.0,,,,,
player,201009260jax,phi,HobbEl20,tackles_combined,0,,,,,
player,201009260jax,phi,HobbEl20,tackles_solo,0,,,,,
player,201009260jax,phi,HobbEl20,tackles_assists,0,,,,,
player,201009260jax,phi,HobbEl20,tackles_loss,0,,,,,
player,201009260jax,phi,HobbEl20,qb_hits,0,,,,,
player,201009260jax,phi,HobbEl20,fumbles_rec,0,,,,,
player,201009260jax,phi,HobbEl20,fumbles_rec_yds,0,,,,,
player,201009260jax,phi,HobbEl20,fumbles_rec_td,0,,,,,
player,201009260jax,phi,HobbEl20,fumbles_forced,0,,,,,
player,201009260jax,jax,KnigTe99,def_int,0,,,,,
player,201009260jax,jax,KnigTe99,def_int_yds,0,,,,,
player,201009260jax,jax,KnigTe99,def_int_td,0,,,,,
player,201009260jax,jax,KnigTe99,def_int_long,0,,,,,
player,201009260jax,jax,KnigTe99,pass_defended,1,,,,,
player,201009260jax,jax,KnigTe99,sacks,1.5,,,,,
player,201009260jax,jax,KnigTe99,tackles_combined,3,,,,,
player,201009260jax,jax,KnigTe99,tackles_solo,2,,,,,
player,201009260jax,jax,KnigTe99,tackles_assists,1,,,,,
player,201009260jax,jax,KnigTe99,tackles_loss,1,,,,,
player,201009260jax,jax,KnigTe99,qb_hits,3,,,,,
player,201009260jax,jax,KnigTe99,fumbles_rec,0,,,,,
player,201009260jax,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,KnigTe99,fumbles_forced,0,,,,,
player,201009260jax,jax,ConsSe20,def_int,0,,,,,
player,201009260jax,jax,ConsSe20,def_int_yds,0,,,,,
player,201009260jax,jax,ConsSe20,def_int_td,0,,,,,
player,201009260jax,jax,ConsSe20,def_int_long,0,,,,,
player,201009260jax,jax,ConsSe20,pass_defended,0,,,,,
player,201009260jax,jax,ConsSe20,sacks,1.0,,,,,
player,201009260jax,jax,ConsSe20,tackles_combined,7,,,,,
player,201009260jax,jax,ConsSe20,tackles_solo,7,,,,,
player,201009260jax,jax,ConsSe20,tackles_assists,0,,,,,
player,201009260jax,jax,ConsSe20,tackles_loss,1,,,,,
player,201009260jax,jax,ConsSe20,qb_hits,1,,,,,
player,201009260jax,jax,ConsSe20,fumbles_rec,0,,,,,
player,201009260jax,jax,ConsSe20,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,ConsSe20,fumbles_rec_td,0,,,,,
player,201009260jax,jax,ConsSe20,fumbles_forced,0,,,,,
player,201009260jax,jax,AluaTy99,def_int,0,,,,,
player,201009260jax,jax,AluaTy99,def_int_yds,0,,,,,
player,201009260jax,jax,AluaTy99,def_int_td,0,,,,,
player,201009260jax,jax,AluaTy99,def_int_long,0,,,,,
player,201009260jax,jax,AluaTy99,pass_defended,0,,,,,
player,201009260jax,jax,AluaTy99,sacks,0.5,,,,,
player,201009260jax,jax,AluaTy99,tackles_combined,3,,,,,
player,201009260jax,jax,AluaTy99,tackles_solo,2,,,,,
player,201009260jax,jax,AluaTy99,tackles_assists,1,,,,,
player,201009260jax,jax,AluaTy99,tackles_loss,0,,,,,
player,201009260jax,jax,AluaTy99,qb_hits,3,,,,,
player,201009260jax,jax,AluaTy99,fumbles_rec,0,,,,,
player,201009260jax,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,AluaTy99,fumbles_forced,0,,,,,
player,201009260jax,jax,MorrKi20,def_int,0,,,,,
player,201009260jax,jax,MorrKi20,def_int_yds,0,,,,,
player,201009260jax,jax,MorrKi20,def_int_td,0,,,,,
player,201009260jax,jax,MorrKi20,def_int_long,0,,,,,
player,201009260jax,jax,MorrKi20,pass_defended,0,,,,,
player,201009260jax,jax,MorrKi20,sacks,0.0,,,,,
player,201009260jax,jax,MorrKi20,tackles_combined,5,,,,,
player,201009260jax,jax,MorrKi20,tackles_solo,5,,,,,
player,201009260jax,jax,MorrKi20,tackles_assists,0,,,,,
player,201009260jax,jax,MorrKi20,tackles_loss,0,,,,,
player,201009260jax,jax,MorrKi20,qb_hits,0,,,,,
player,201009260jax,jax,MorrKi20,fumbles_rec,0,,,,,
player,201009260jax,jax,MorrKi20,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,MorrKi20,fumbles_rec_td,0,,,,,
player,201009260jax,jax,MorrKi20,fumbles_forced,0,,,,,
player,201009260jax,jax,JoneDa99,def_int,0,,,,,
player,201009260jax,jax,JoneDa99,def_int_yds,0,,,,,
player,201009260jax,jax,JoneDa99,def_int_td,0,,,,,
player,201009260jax,jax,JoneDa99,def_int_long,0,,,,,
player,201009260jax,jax,JoneDa99,pass_defended,0,,,,,
player,201009260jax,jax,JoneDa99,sacks,0.0,,,,,
player,201009260jax,jax,JoneDa99,tackles_combined,4,,,,,
player,201009260jax,jax,JoneDa99,tackles_solo,4,,,,,
player,201009260jax,jax,JoneDa99,tackles_assists,0,,,,,
player,201009260jax,jax,JoneDa99,tackles_loss,0,,,,,
player,201009260jax,jax,JoneDa99,qb_hits,0,,,,,
player,201009260jax,jax,JoneDa99,fumbles_rec,0,,,,,
player,201009260jax,jax,JoneDa99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,JoneDa99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,JoneDa99,fumbles_forced,0,,,,,
player,201009260jax,jax,MathRa99,def_int,0,,,,,
player,201009260jax,jax,MathRa99,def_int_yds,0,,,,,
player,201009260jax,jax,MathRa99,def_int_td,0,,,,,
player,201009260jax,jax,MathRa99,def_int_long,0,,,,,
player,201009260jax,jax,MathRa99,pass_defended,0,,,,,
player,201009260jax,jax,MathRa99,sacks,0.0,,,,,
player,201009260jax,jax,MathRa99,tackles_combined,4,,,,,
player,201009260jax,jax,MathRa99,tackles_solo,4,,,,,
player,201009260jax,jax,MathRa99,tackles_assists,0,,,,,
player,201009260jax,jax,MathRa99,tackles_loss,0,,,,,
player,201009260jax,jax,MathRa99,qb_hits,0,,,,,
player,201009260jax,jax,MathRa99,fumbles_rec,0,,,,,
player,201009260jax,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,MathRa99,fumbles_forced,0,,,,,
player,201009260jax,jax,SmitDa24,def_int,0,,,,,
player,201009260jax,jax,SmitDa24,def_int_yds,0,,,,,
player,201009260jax,jax,SmitDa24,def_int_td,0,,,,,
player,201009260jax,jax,SmitDa24,def_int_long,0,,,,,
player,201009260jax,jax,SmitDa24,pass_defended,0,,,,,
player,201009260jax,jax,SmitDa24,sacks,0.0,,,,,
player,201009260jax,jax,SmitDa24,tackles_combined,4,,,,,
player,201009260jax,jax,SmitDa24,tackles_solo,4,,,,,
player,201009260jax,jax,SmitDa24,tackles_assists,0,,,,,
player,201009260jax,jax,SmitDa24,tackles_loss,0,,,,,
player,201009260jax,jax,SmitDa24,qb_hits,0,,,,,
player,201009260jax,jax,SmitDa24,fumbles_rec,0,,,,,
player,201009260jax,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201009260jax,jax,SmitDa24,fumbles_forced,0,,,,,
player,201009260jax,jax,AlleRu00,def_int,0,,,,,
player,201009260jax,jax,AlleRu00,def_int_yds,0,,,,,
player,201009260jax,jax,AlleRu00,def_int_td,0,,,,,
player,201009260jax,jax,AlleRu00,def_int_long,0,,,,,
player,201009260jax,jax,AlleRu00,pass_defended,0,,,,,
player,201009260jax,jax,AlleRu00,sacks,0.0,,,,,
player,201009260jax,jax,AlleRu00,tackles_combined,3,,,,,
player,201009260jax,jax,AlleRu00,tackles_solo,3,,,,,
player,201009260jax,jax,AlleRu00,tackles_assists,0,,,,,
player,201009260jax,jax,AlleRu00,tackles_loss,0,,,,,
player,201009260jax,jax,AlleRu00,qb_hits,0,,,,,
player,201009260jax,jax,AlleRu00,fumbles_rec,0,,,,,
player,201009260jax,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201009260jax,jax,AlleRu00,fumbles_forced,0,,,,,
player,201009260jax,jax,GreeCo99,def_int,0,,,,,
player,201009260jax,jax,GreeCo99,def_int_yds,0,,,,,
player,201009260jax,jax,GreeCo99,def_int_td,0,,,,,
player,201009260jax,jax,GreeCo99,def_int_long,0,,,,,
player,201009260jax,jax,GreeCo99,pass_defended,1,,,,,
player,201009260jax,jax,GreeCo99,sacks,0.0,,,,,
player,201009260jax,jax,GreeCo99,tackles_combined,2,,,,,
player,201009260jax,jax,GreeCo99,tackles_solo,2,,,,,
player,201009260jax,jax,GreeCo99,tackles_assists,0,,,,,
player,201009260jax,jax,GreeCo99,tackles_loss,0,,,,,
player,201009260jax,jax,GreeCo99,qb_hits,0,,,,,
player,201009260jax,jax,GreeCo99,fumbles_rec,0,,,,,
player,201009260jax,jax,GreeCo99,fumbles_rec_yds,0,,,,,
player,201009260jax,jax,GreeCo99,fumbles_rec_td,0,,,,,
player,201009260jax,jax,GreeCo99,fumbles_forced,0,,,,,
player,201009260jax,jax,MiddWi98,def_int,0,,,,,
player,201009260jax,jax,MiddWi98,def_int_yds,0,,,,,
player,201009260jax,jax,MiddWi98,def_int_td,0,,,,,
player,201009260jax,jax,MiddWi98,def_int_long,0,,,,,
player,201009260jax,jax,MiddWi98,pass_defended,0,,,,,
player,201009260jax,jax,MiddWi98,sacks,0.0,,,,,
player,201009260jax,jax,MiddWi98,tackles_combined,2,,,,,
player,201009260jax,jax,MiddWi98,tackles_solo,2,,,,,
