game,2010,16,20101226,201012260gnb,nyg,"New York Giants",17,gnb,"Green Bay Packers",45
player,201012260gnb,gnb,KuhnJo00,def_int_td,0,,,,,
player,201012260gnb,gnb,KuhnJo00,def_int_long,0,,,,,
player,201012260gnb,gnb,KuhnJo00,pass_defended,0,,,,,
player,201012260gnb,gnb,KuhnJo00,sacks,0.0,,,,,
player,201012260gnb,gnb,KuhnJo00,tackles_combined,3,,,,,
player,201012260gnb,gnb,KuhnJo00,tackles_solo,1,,,,,
player,201012260gnb,gnb,KuhnJo00,tackles_assists,2,,,,,
player,201012260gnb,gnb,KuhnJo00,tackles_loss,0,,,,,
player,201012260gnb,gnb,KuhnJo00,qb_hits,0,,,,,
player,201012260gnb,gnb,KuhnJo00,fumbles_rec,0,,,,,
player,201012260gnb,gnb,KuhnJo00,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,KuhnJo00,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,KuhnJo00,fumbles_forced,0,,,,,
player,201012260gnb,gnb,WoodCh00,def_int,0,,,,,
player,201012260gnb,gnb,WoodCh00,def_int_yds,0,,,,,
player,201012260gnb,gnb,WoodCh00,def_int_td,0,,,,,
player,201012260gnb,gnb,WoodCh00,def_int_long,0,,,,,
player,201012260gnb,gnb,WoodCh00,pass_defended,0,,,,,
player,201012260gnb,gnb,WoodCh00,sacks,0.0,,,,,
player,201012260gnb,gnb,WoodCh00,tackles_combined,3,,,,,
player,201012260gnb,gnb,WoodCh00,tackles_solo,2,,,,,
player,201012260gnb,gnb,WoodCh00,tackles_assists,1,,,,,
player,201012260gnb,gnb,WoodCh00,tackles_loss,0,,,,,
player,201012260gnb,gnb,WoodCh00,qb_hits,0,,,,,
player,201012260gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201012260gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,WoodCh00,fumbles_forced,1,,,,,
player,201012260gnb,gnb,BigbAt20,def_int,0,,,,,
player,201012260gnb,gnb,BigbAt20,def_int_yds,0,,,,,
player,201012260gnb,gnb,BigbAt20,def_int_td,0,,,,,
player,201012260gnb,gnb,BigbAt20,def_int_long,0,,,,,
player,201012260gnb,gnb,BigbAt20,pass_defended,0,,,,,
player,201012260gnb,gnb,BigbAt20,sacks,0.0,,,,,
player,201012260gnb,gnb,BigbAt20,tackles_combined,2,,,,,
player,201012260gnb,gnb,BigbAt20,tackles_solo,2,,,,,
player,201012260gnb,gnb,BigbAt20,tackles_assists,0,,,,,
player,201012260gnb,gnb,BigbAt20,tackles_loss,0,,,,,
player,201012260gnb,gnb,BigbAt20,qb_hits,0,,,,,
player,201012260gnb,gnb,BigbAt20,fumbles_rec,1,,,,,
player,201012260gnb,gnb,BigbAt20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,BigbAt20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,BigbAt20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,PickRy20,def_int,0,,,,,
player,201012260gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201012260gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201012260gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201012260gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201012260gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201012260gnb,gnb,PickRy20,tackles_combined,2,,,,,
player,201012260gnb,gnb,PickRy20,tackles_solo,0,,,,,
player,201012260gnb,gnb,PickRy20,tackles_assists,2,,,,,
player,201012260gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201012260gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201012260gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201012260gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,UndeBr99,def_int,0,,,,,
player,201012260gnb,gnb,UndeBr99,def_int_yds,0,,,,,
player,201012260gnb,gnb,UndeBr99,def_int_td,0,,,,,
player,201012260gnb,gnb,UndeBr99,def_int_long,0,,,,,
player,201012260gnb,gnb,UndeBr99,pass_defended,0,,,,,
player,201012260gnb,gnb,UndeBr99,sacks,0.0,,,,,
player,201012260gnb,gnb,UndeBr99,tackles_combined,2,,,,,
player,201012260gnb,gnb,UndeBr99,tackles_solo,1,,,,,
player,201012260gnb,gnb,UndeBr99,tackles_assists,1,,,,,
player,201012260gnb,gnb,UndeBr99,tackles_loss,0,,,,,
player,201012260gnb,gnb,UndeBr99,qb_hits,0,,,,,
player,201012260gnb,gnb,UndeBr99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,UndeBr99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,UndeBr99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,UndeBr99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,WaldEr99,def_int,0,,,,,
player,201012260gnb,gnb,WaldEr99,def_int_yds,0,,,,,
player,201012260gnb,gnb,WaldEr99,def_int_td,0,,,,,
player,201012260gnb,gnb,WaldEr99,def_int_long,0,,,,,
player,201012260gnb,gnb,WaldEr99,pass_defended,1,,,,,
player,201012260gnb,gnb,WaldEr99,sacks,0.0,,,,,
player,201012260gnb,gnb,WaldEr99,tackles_combined,2,,,,,
player,201012260gnb,gnb,WaldEr99,tackles_solo,2,,,,,
player,201012260gnb,gnb,WaldEr99,tackles_assists,0,,,,,
player,201012260gnb,gnb,WaldEr99,tackles_loss,0,,,,,
player,201012260gnb,gnb,WaldEr99,qb_hits,0,,,,,
player,201012260gnb,gnb,WaldEr99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,WaldEr99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,WaldEr99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,WaldEr99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,WilhMa20,def_int,0,,,,,
player,201012260gnb,gnb,WilhMa20,def_int_yds,0,,,,,
player,201012260gnb,gnb,WilhMa20,def_int_td,0,,,,,
player,201012260gnb,gnb,WilhMa20,def_int_long,0,,,,,
player,201012260gnb,gnb,WilhMa20,pass_defended,0,,,,,
player,201012260gnb,gnb,WilhMa20,sacks,0.0,,,,,
player,201012260gnb,gnb,WilhMa20,tackles_combined,2,,,,,
player,201012260gnb,gnb,WilhMa20,tackles_solo,2,,,,,
player,201012260gnb,gnb,WilhMa20,tackles_assists,0,,,,,
player,201012260gnb,gnb,WilhMa20,tackles_loss,0,,,,,
player,201012260gnb,gnb,WilhMa20,qb_hits,0,,,,,
player,201012260gnb,gnb,WilhMa20,fumbles_rec,0,,,,,
player,201012260gnb,gnb,WilhMa20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,WilhMa20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,WilhMa20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,WynnJa99,def_int,0,,,,,
player,201012260gnb,gnb,WynnJa99,def_int_yds,0,,,,,
player,201012260gnb,gnb,WynnJa99,def_int_td,0,,,,,
player,201012260gnb,gnb,WynnJa99,def_int_long,0,,,,,
player,201012260gnb,gnb,WynnJa99,pass_defended,0,,,,,
player,201012260gnb,gnb,WynnJa99,sacks,0.0,,,,,
player,201012260gnb,gnb,WynnJa99,tackles_combined,2,,,,,
player,201012260gnb,gnb,WynnJa99,tackles_solo,1,,,,,
player,201012260gnb,gnb,WynnJa99,tackles_assists,1,,,,,
player,201012260gnb,gnb,WynnJa99,tackles_loss,0,,,,,
player,201012260gnb,gnb,WynnJa99,qb_hits,0,,,,,
player,201012260gnb,gnb,WynnJa99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,WynnJa99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,WynnJa99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,WynnJa99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,BushJa20,def_int,0,,,,,
player,201012260gnb,gnb,BushJa20,def_int_yds,0,,,,,
player,201012260gnb,gnb,BushJa20,def_int_td,0,,,,,
player,201012260gnb,gnb,BushJa20,def_int_long,0,,,,,
player,201012260gnb,gnb,BushJa20,pass_defended,0,,,,,
player,201012260gnb,gnb,BushJa20,sacks,0.0,,,,,
player,201012260gnb,gnb,BushJa20,tackles_combined,1,,,,,
player,201012260gnb,gnb,BushJa20,tackles_solo,1,,,,,
player,201012260gnb,gnb,BushJa20,tackles_assists,0,,,,,
player,201012260gnb,gnb,BushJa20,tackles_loss,0,,,,,
player,201012260gnb,gnb,BushJa20,qb_hits,0,,,,,
player,201012260gnb,gnb,BushJa20,fumbles_rec,0,,,,,
player,201012260gnb,gnb,BushJa20,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,BushJa20,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,BushJa20,fumbles_forced,0,,,,,
player,201012260gnb,gnb,CrabTo00,def_int,0,,,,,
player,201012260gnb,gnb,CrabTo00,def_int_yds,0,,,,,
player,201012260gnb,gnb,CrabTo00,def_int_td,0,,,,,
player,201012260gnb,gnb,CrabTo00,def_int_long,0,,,,,
player,201012260gnb,gnb,CrabTo00,pass_defended,0,,,,,
player,201012260gnb,gnb,CrabTo00,sacks,0.0,,,,,
player,201012260gnb,gnb,CrabTo00,tackles_combined,1,,,,,
player,201012260gnb,gnb,CrabTo00,tackles_solo,0,,,,,
player,201012260gnb,gnb,CrabTo00,tackles_assists,1,,,,,
player,201012260gnb,gnb,CrabTo00,tackles_loss,0,,,,,
player,201012260gnb,gnb,CrabTo00,qb_hits,0,,,,,
player,201012260gnb,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201012260gnb,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201012260gnb,gnb,FranRo99,def_int,0,,,,,
player,201012260gnb,gnb,FranRo99,def_int_yds,0,,,,,
player,201012260gnb,gnb,FranRo99,def_int_td,0,,,,,
player,201012260gnb,gnb,FranRo99,def_int_long,0,,,,,
player,201012260gnb,gnb,FranRo99,pass_defended,0,,,,,
player,201012260gnb,gnb,FranRo99,sacks,0.0,,,,,
player,201012260gnb,gnb,FranRo99,tackles_combined,1,,,,,
player,201012260gnb,gnb,FranRo99,tackles_solo,1,,,,,
player,201012260gnb,gnb,FranRo99,tackles_assists,0,,,,,
player,201012260gnb,gnb,FranRo99,tackles_loss,0,,,,,
player,201012260gnb,gnb,FranRo99,qb_hits,2,,,,,
player,201012260gnb,gnb,FranRo99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,FranRo99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,FranRo99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,FranRo99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,HallKo99,def_int,0,,,,,
player,201012260gnb,gnb,HallKo99,def_int_yds,0,,,,,
player,201012260gnb,gnb,HallKo99,def_int_td,0,,,,,
player,201012260gnb,gnb,HallKo99,def_int_long,0,,,,,
player,201012260gnb,gnb,HallKo99,pass_defended,0,,,,,
player,201012260gnb,gnb,HallKo99,sacks,0.0,,,,,
player,201012260gnb,gnb,HallKo99,tackles_combined,1,,,,,
player,201012260gnb,gnb,HallKo99,tackles_solo,1,,,,,
player,201012260gnb,gnb,HallKo99,tackles_assists,0,,,,,
player,201012260gnb,gnb,HallKo99,tackles_loss,0,,,,,
player,201012260gnb,gnb,HallKo99,qb_hits,0,,,,,
player,201012260gnb,gnb,HallKo99,fumbles_rec,0,,,,,
player,201012260gnb,gnb,HallKo99,fumbles_rec_yds,0,,,,,
player,201012260gnb,gnb,HallKo99,fumbles_rec_td,0,,,,,
player,201012260gnb,gnb,HallKo99,fumbles_forced,0,,,,,
player,201012260gnb,gnb,WilsC.98,def_int,,,,,,
player,201012260gnb,gnb,WilsC.98,def_int_yds,,,,,,
player,201012260gnb,gnb,WilsC.98,def_int_td,,,,,,
player,201012260gnb,gnb,WilsC.98,def_int_long,,,,,,
player,201012260gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201012260gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201012260gnb,gnb,WilsC.98,tackles_combined,0,,,,,
player,201012260gnb,gnb,WilsC.98,tackles_solo,0,,,,,
player,201012260gnb,gnb,WilsC.98,tackles_assists,0,,,,,
player,201012260gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201012260gnb,gnb,WilsC.98,qb_hits,1,,,,,
player,201012260gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201012260gnb,gnb,WilsC.98,fumbles_rec_yds,,,,,,
player,201012260gnb,gnb,WilsC.98,fumbles_rec_td,,,,,,
player,201012260gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201012260gnb,nyg,RossAa99,kick_ret,0,,,,,
player,201012260gnb,nyg,RossAa99,kick_ret_yds,0,,,,,
player,201012260gnb,nyg,RossAa99,kick_ret_yds_per_ret,,,,,,
player,201012260gnb,nyg,RossAa99,kick_ret_td,0,,,,,
player,201012260gnb,nyg,RossAa99,kick_ret_long,0,,,,,
player,201012260gnb,nyg,RossAa99,punt_ret,3,,,,,
player,201012260gnb,nyg,RossAa99,punt_ret_yds,13,,,,,
player,201012260gnb,nyg,RossAa99,punt_ret_yds_per_ret,4.3,,,,,
player,201012260gnb,nyg,RossAa99,punt_ret_td,0,,,,,
player,201012260gnb,nyg,RossAa99,punt_ret_long,9,,,,,
player,201012260gnb,nyg,WareDa00,kick_ret,7,,,,,
player,201012260gnb,nyg,WareDa00,kick_ret_yds,135,,,,,
player,201012260gnb,nyg,WareDa00,kick_ret_yds_per_ret,19.3,,,,,
player,201012260gnb,nyg,WareDa00,kick_ret_td,0,,,,,
player,201012260gnb,nyg,WareDa00,kick_ret_long,31,,,,,
player,201012260gnb,nyg,WareDa00,punt_ret,0,,,,,
player,201012260gnb,nyg,WareDa00,punt_ret_yds,0,,,,,
player,201012260gnb,nyg,WareDa00,punt_ret_yds_per_ret,,,,,,
player,201012260gnb,nyg,WareDa00,punt_ret_td,0,,,,,
player,201012260gnb,nyg,WareDa00,punt_ret_long,0,,,,,
player,201012260gnb,nyg,NickHa01,kick_ret,1,,,,,
player,201012260gnb,nyg,NickHa01,kick_ret_yds,14,,,,,
player,201012260gnb,nyg,NickHa01,kick_ret_yds_per_ret,14.0,,,,,
player,201012260gnb,nyg,NickHa01,kick_ret_td,0,,,,,
player,201012260gnb,nyg,NickHa01,kick_ret_long,14,,,,,
player,201012260gnb,nyg,NickHa01,punt_ret,0,,,,,
player,201012260gnb,nyg,NickHa01,punt_ret_yds,0,,,,,
player,201012260gnb,nyg,NickHa01,punt_ret_yds_per_ret,,,,,,
player,201012260gnb,nyg,NickHa01,punt_ret_td,0,,,,,
player,201012260gnb,nyg,NickHa01,punt_ret_long,0,,,,,
player,201012260gnb,gnb,WillTr99,kick_ret,0,,,,,
player,201012260gnb,gnb,WillTr99,kick_ret_yds,0,,,,,
player,201012260gnb,gnb,WillTr99,kick_ret_yds_per_ret,,,,,,
player,201012260gnb,gnb,WillTr99,kick_ret_td,0,,,,,
player,201012260gnb,gnb,WillTr99,kick_ret_long,0,,,,,
player,201012260gnb,gnb,WillTr99,punt_ret,2,,,,,
player,201012260gnb,gnb,WillTr99,punt_ret_yds,7,,,,,
player,201012260gnb,gnb,WillTr99,punt_ret_yds_per_ret,3.5,,,,,
player,201012260gnb,gnb,WillTr99,punt_ret_td,0,,,,,
player,201012260gnb,gnb,WillTr99,punt_ret_long,4,,,,,
player,201012260gnb,gnb,ShieSa00,kick_ret,4,,,,,
player,201012260gnb,gnb,ShieSa00,kick_ret_yds,60,,,,,
player,201012260gnb,gnb,ShieSa00,kick_ret_yds_per_ret,15.0,,,,,
player,201012260gnb,gnb,ShieSa00,kick_ret_td,0,,,,,
player,201012260gnb,gnb,ShieSa00,kick_ret_long,23,,,,,
player,201012260gnb,gnb,ShieSa00,punt_ret,0,,,,,
player,201012260gnb,gnb,ShieSa00,punt_ret_yds,0,,,,,
player,201012260gnb,gnb,ShieSa00,punt_ret_yds_per_ret,,,,,,
player,201012260gnb,gnb,ShieSa00,punt_ret_td,0,,,,,
player,201012260gnb,gnb,ShieSa00,punt_ret_long,0,,,,,
player,201012260gnb,nyg,tyneslaw01,xpm,2,,,,,
player,201012260gnb,nyg,tyneslaw01,xpa,2,,,,,
player,201012260gnb,nyg,tyneslaw01,fgm,1,,,,,
player,201012260gnb,nyg,tyneslaw01,fga,1,,,,,
player,201012260gnb,nyg,tyneslaw01,punt,0,,,,,
player,201012260gnb,nyg,tyneslaw01,punt_yds,0,,,,,
player,201012260gnb,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201012260gnb,nyg,tyneslaw01,punt_long,0,,,,,
player,201012260gnb,nyg,DodgMa99,xpm,,,,,,
player,201012260gnb,nyg,DodgMa99,xpa,,,,,,
player,201012260gnb,nyg,DodgMa99,fgm,,,,,,
player,201012260gnb,nyg,DodgMa99,fga,,,,,,
player,201012260gnb,nyg,DodgMa99,punt,4,,,,,
player,201012260gnb,nyg,DodgMa99,punt_yds,169,,,,,
player,201012260gnb,nyg,DodgMa99,punt_yds_per_punt,42.3,,,,,
player,201012260gnb,nyg,DodgMa99,punt_long,55,,,,,
player,201012260gnb,gnb,CrosMa20,xpm,6,,,,,
player,201012260gnb,gnb,CrosMa20,xpa,6,,,,,
player,201012260gnb,gnb,CrosMa20,fgm,1,,,,,
player,201012260gnb,gnb,CrosMa20,fga,1,,,,,
player,201012260gnb,gnb,CrosMa20,punt,0,,,,,
player,201012260gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201012260gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201012260gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201012260gnb,gnb,MastTi99,xpm,,,,,,
player,201012260gnb,gnb,MastTi99,xpa,,,,,,
player,201012260gnb,gnb,MastTi99,fgm,,,,,,
player,201012260gnb,gnb,MastTi99,fga,,,,,,
player,201012260gnb,gnb,MastTi99,punt,5,,,,,
player,201012260gnb,gnb,MastTi99,punt_yds,208,,,,,
player,201012260gnb,gnb,MastTi99,punt_yds_per_punt,41.6,,,,,
player,201012260gnb,gnb,MastTi99,punt_long,54,,,,,
