game,2010,5,20101010,201010100car,chi,"Chicago Bears",23,car,"Carolina Panthers",6
player,201010100car,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201010100car,chi,IdonIs20,fumbles_forced,1,,,,,
player,201010100car,chi,BrigLa99,def_int,0,,,,,
player,201010100car,chi,BrigLa99,def_int_yds,0,,,,,
player,201010100car,chi,BrigLa99,def_int_td,0,,,,,
player,201010100car,chi,BrigLa99,def_int_long,0,,,,,
player,201010100car,chi,BrigLa99,pass_defended,0,,,,,
player,201010100car,chi,BrigLa99,sacks,1.0,,,,,
player,201010100car,chi,BrigLa99,tackles_combined,5,,,,,
player,201010100car,chi,BrigLa99,tackles_solo,5,,,,,
player,201010100car,chi,BrigLa99,tackles_assists,0,,,,,
player,201010100car,chi,BrigLa99,tackles_loss,1,,,,,
player,201010100car,chi,BrigLa99,qb_hits,1,,,,,
player,201010100car,chi,BrigLa99,fumbles_rec,0,,,,,
player,201010100car,chi,BrigLa99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,BrigLa99,fumbles_rec_td,0,,,,,
player,201010100car,chi,BrigLa99,fumbles_forced,0,,,,,
player,201010100car,chi,TinoPi20,def_int,0,,,,,
player,201010100car,chi,TinoPi20,def_int_yds,0,,,,,
player,201010100car,chi,TinoPi20,def_int_td,0,,,,,
player,201010100car,chi,TinoPi20,def_int_long,0,,,,,
player,201010100car,chi,TinoPi20,pass_defended,0,,,,,
player,201010100car,chi,TinoPi20,sacks,1.0,,,,,
player,201010100car,chi,TinoPi20,tackles_combined,3,,,,,
player,201010100car,chi,TinoPi20,tackles_solo,2,,,,,
player,201010100car,chi,TinoPi20,tackles_assists,1,,,,,
player,201010100car,chi,TinoPi20,tackles_loss,1,,,,,
player,201010100car,chi,TinoPi20,qb_hits,1,,,,,
player,201010100car,chi,TinoPi20,fumbles_rec,0,,,,,
player,201010100car,chi,TinoPi20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,TinoPi20,fumbles_rec_td,0,,,,,
player,201010100car,chi,TinoPi20,fumbles_forced,0,,,,,
player,201010100car,chi,HarrCh20,def_int,0,,,,,
player,201010100car,chi,HarrCh20,def_int_yds,0,,,,,
player,201010100car,chi,HarrCh20,def_int_td,0,,,,,
player,201010100car,chi,HarrCh20,def_int_long,0,,,,,
player,201010100car,chi,HarrCh20,pass_defended,0,,,,,
player,201010100car,chi,HarrCh20,sacks,0.0,,,,,
player,201010100car,chi,HarrCh20,tackles_combined,7,,,,,
player,201010100car,chi,HarrCh20,tackles_solo,5,,,,,
player,201010100car,chi,HarrCh20,tackles_assists,2,,,,,
player,201010100car,chi,HarrCh20,tackles_loss,0,,,,,
player,201010100car,chi,HarrCh20,qb_hits,0,,,,,
player,201010100car,chi,HarrCh20,fumbles_rec,0,,,,,
player,201010100car,chi,HarrCh20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,HarrCh20,fumbles_rec_td,0,,,,,
player,201010100car,chi,HarrCh20,fumbles_forced,0,,,,,
player,201010100car,chi,AdamAn20,def_int,0,,,,,
player,201010100car,chi,AdamAn20,def_int_yds,0,,,,,
player,201010100car,chi,AdamAn20,def_int_td,0,,,,,
player,201010100car,chi,AdamAn20,def_int_long,0,,,,,
player,201010100car,chi,AdamAn20,pass_defended,0,,,,,
player,201010100car,chi,AdamAn20,sacks,0.0,,,,,
player,201010100car,chi,AdamAn20,tackles_combined,4,,,,,
player,201010100car,chi,AdamAn20,tackles_solo,4,,,,,
player,201010100car,chi,AdamAn20,tackles_assists,0,,,,,
player,201010100car,chi,AdamAn20,tackles_loss,2,,,,,
player,201010100car,chi,AdamAn20,qb_hits,0,,,,,
player,201010100car,chi,AdamAn20,fumbles_rec,0,,,,,
player,201010100car,chi,AdamAn20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,AdamAn20,fumbles_rec_td,0,,,,,
player,201010100car,chi,AdamAn20,fumbles_forced,0,,,,,
player,201010100car,chi,JennTi20,def_int,0,,,,,
player,201010100car,chi,JennTi20,def_int_yds,0,,,,,
player,201010100car,chi,JennTi20,def_int_td,0,,,,,
player,201010100car,chi,JennTi20,def_int_long,0,,,,,
player,201010100car,chi,JennTi20,pass_defended,0,,,,,
player,201010100car,chi,JennTi20,sacks,0.0,,,,,
player,201010100car,chi,JennTi20,tackles_combined,4,,,,,
player,201010100car,chi,JennTi20,tackles_solo,1,,,,,
player,201010100car,chi,JennTi20,tackles_assists,3,,,,,
player,201010100car,chi,JennTi20,tackles_loss,1,,,,,
player,201010100car,chi,JennTi20,qb_hits,0,,,,,
player,201010100car,chi,JennTi20,fumbles_rec,0,,,,,
player,201010100car,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201010100car,chi,JennTi20,fumbles_forced,0,,,,,
player,201010100car,chi,MannDa21,def_int,0,,,,,
player,201010100car,chi,MannDa21,def_int_yds,0,,,,,
player,201010100car,chi,MannDa21,def_int_td,0,,,,,
player,201010100car,chi,MannDa21,def_int_long,0,,,,,
player,201010100car,chi,MannDa21,pass_defended,1,,,,,
player,201010100car,chi,MannDa21,sacks,0.0,,,,,
player,201010100car,chi,MannDa21,tackles_combined,4,,,,,
player,201010100car,chi,MannDa21,tackles_solo,3,,,,,
player,201010100car,chi,MannDa21,tackles_assists,1,,,,,
player,201010100car,chi,MannDa21,tackles_loss,0,,,,,
player,201010100car,chi,MannDa21,qb_hits,0,,,,,
player,201010100car,chi,MannDa21,fumbles_rec,0,,,,,
player,201010100car,chi,MannDa21,fumbles_rec_yds,0,,,,,
player,201010100car,chi,MannDa21,fumbles_rec_td,0,,,,,
player,201010100car,chi,MannDa21,fumbles_forced,0,,,,,
player,201010100car,chi,ToeaMa99,def_int,0,,,,,
player,201010100car,chi,ToeaMa99,def_int_yds,0,,,,,
player,201010100car,chi,ToeaMa99,def_int_td,0,,,,,
player,201010100car,chi,ToeaMa99,def_int_long,0,,,,,
player,201010100car,chi,ToeaMa99,pass_defended,0,,,,,
player,201010100car,chi,ToeaMa99,sacks,0.0,,,,,
player,201010100car,chi,ToeaMa99,tackles_combined,3,,,,,
player,201010100car,chi,ToeaMa99,tackles_solo,3,,,,,
player,201010100car,chi,ToeaMa99,tackles_assists,0,,,,,
player,201010100car,chi,ToeaMa99,tackles_loss,1,,,,,
player,201010100car,chi,ToeaMa99,qb_hits,0,,,,,
player,201010100car,chi,ToeaMa99,fumbles_rec,0,,,,,
player,201010100car,chi,ToeaMa99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,ToeaMa99,fumbles_rec_td,0,,,,,
player,201010100car,chi,ToeaMa99,fumbles_forced,0,,,,,
player,201010100car,chi,BullJo20,def_int,0,,,,,
player,201010100car,chi,BullJo20,def_int_yds,0,,,,,
player,201010100car,chi,BullJo20,def_int_td,0,,,,,
player,201010100car,chi,BullJo20,def_int_long,0,,,,,
player,201010100car,chi,BullJo20,pass_defended,0,,,,,
player,201010100car,chi,BullJo20,sacks,0.0,,,,,
player,201010100car,chi,BullJo20,tackles_combined,2,,,,,
player,201010100car,chi,BullJo20,tackles_solo,2,,,,,
player,201010100car,chi,BullJo20,tackles_assists,0,,,,,
player,201010100car,chi,BullJo20,tackles_loss,0,,,,,
player,201010100car,chi,BullJo20,qb_hits,0,,,,,
player,201010100car,chi,BullJo20,fumbles_rec,0,,,,,
player,201010100car,chi,BullJo20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,BullJo20,fumbles_rec_td,0,,,,,
player,201010100car,chi,BullJo20,fumbles_forced,0,,,,,
player,201010100car,chi,IwuhBr20,def_int,0,,,,,
player,201010100car,chi,IwuhBr20,def_int_yds,0,,,,,
player,201010100car,chi,IwuhBr20,def_int_td,0,,,,,
player,201010100car,chi,IwuhBr20,def_int_long,0,,,,,
player,201010100car,chi,IwuhBr20,pass_defended,0,,,,,
player,201010100car,chi,IwuhBr20,sacks,0.0,,,,,
player,201010100car,chi,IwuhBr20,tackles_combined,2,,,,,
player,201010100car,chi,IwuhBr20,tackles_solo,2,,,,,
player,201010100car,chi,IwuhBr20,tackles_assists,0,,,,,
player,201010100car,chi,IwuhBr20,tackles_loss,0,,,,,
player,201010100car,chi,IwuhBr20,qb_hits,0,,,,,
player,201010100car,chi,IwuhBr20,fumbles_rec,0,,,,,
player,201010100car,chi,IwuhBr20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,IwuhBr20,fumbles_rec_td,0,,,,,
player,201010100car,chi,IwuhBr20,fumbles_forced,0,,,,,
player,201010100car,chi,MeltHe99,def_int,0,,,,,
player,201010100car,chi,MeltHe99,def_int_yds,0,,,,,
player,201010100car,chi,MeltHe99,def_int_td,0,,,,,
player,201010100car,chi,MeltHe99,def_int_long,0,,,,,
player,201010100car,chi,MeltHe99,pass_defended,0,,,,,
player,201010100car,chi,MeltHe99,sacks,0.0,,,,,
player,201010100car,chi,MeltHe99,tackles_combined,2,,,,,
player,201010100car,chi,MeltHe99,tackles_solo,1,,,,,
player,201010100car,chi,MeltHe99,tackles_assists,1,,,,,
player,201010100car,chi,MeltHe99,tackles_loss,0,,,,,
player,201010100car,chi,MeltHe99,qb_hits,0,,,,,
player,201010100car,chi,MeltHe99,fumbles_rec,0,,,,,
player,201010100car,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201010100car,chi,MeltHe99,fumbles_forced,0,,,,,
player,201010100car,chi,WolfGa00,def_int,0,,,,,
player,201010100car,chi,WolfGa00,def_int_yds,0,,,,,
player,201010100car,chi,WolfGa00,def_int_td,0,,,,,
player,201010100car,chi,WolfGa00,def_int_long,0,,,,,
player,201010100car,chi,WolfGa00,pass_defended,0,,,,,
player,201010100car,chi,WolfGa00,sacks,0.0,,,,,
player,201010100car,chi,WolfGa00,tackles_combined,2,,,,,
player,201010100car,chi,WolfGa00,tackles_solo,1,,,,,
player,201010100car,chi,WolfGa00,tackles_assists,1,,,,,
player,201010100car,chi,WolfGa00,tackles_loss,0,,,,,
player,201010100car,chi,WolfGa00,qb_hits,0,,,,,
player,201010100car,chi,WolfGa00,fumbles_rec,0,,,,,
player,201010100car,chi,WolfGa00,fumbles_rec_yds,0,,,,,
player,201010100car,chi,WolfGa00,fumbles_rec_td,0,,,,,
player,201010100car,chi,WolfGa00,fumbles_forced,0,,,,,
player,201010100car,chi,BowmZa20,def_int,0,,,,,
player,201010100car,chi,BowmZa20,def_int_yds,0,,,,,
player,201010100car,chi,BowmZa20,def_int_td,0,,,,,
player,201010100car,chi,BowmZa20,def_int_long,0,,,,,
player,201010100car,chi,BowmZa20,pass_defended,0,,,,,
player,201010100car,chi,BowmZa20,sacks,0.0,,,,,
player,201010100car,chi,BowmZa20,tackles_combined,1,,,,,
player,201010100car,chi,BowmZa20,tackles_solo,1,,,,,
player,201010100car,chi,BowmZa20,tackles_assists,0,,,,,
player,201010100car,chi,BowmZa20,tackles_loss,0,,,,,
player,201010100car,chi,BowmZa20,qb_hits,0,,,,,
player,201010100car,chi,BowmZa20,fumbles_rec,0,,,,,
player,201010100car,chi,BowmZa20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,BowmZa20,fumbles_rec_td,0,,,,,
player,201010100car,chi,BowmZa20,fumbles_forced,0,,,,,
player,201010100car,chi,GrahCo99,def_int,0,,,,,
player,201010100car,chi,GrahCo99,def_int_yds,0,,,,,
player,201010100car,chi,GrahCo99,def_int_td,0,,,,,
player,201010100car,chi,GrahCo99,def_int_long,0,,,,,
player,201010100car,chi,GrahCo99,pass_defended,0,,,,,
player,201010100car,chi,GrahCo99,sacks,0.0,,,,,
player,201010100car,chi,GrahCo99,tackles_combined,1,,,,,
player,201010100car,chi,GrahCo99,tackles_solo,1,,,,,
player,201010100car,chi,GrahCo99,tackles_assists,0,,,,,
player,201010100car,chi,GrahCo99,tackles_loss,0,,,,,
player,201010100car,chi,GrahCo99,qb_hits,0,,,,,
player,201010100car,chi,GrahCo99,fumbles_rec,0,,,,,
player,201010100car,chi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,GrahCo99,fumbles_rec_td,0,,,,,
player,201010100car,chi,GrahCo99,fumbles_forced,0,,,,,
player,201010100car,chi,MoorDJ99,def_int,0,,,,,
player,201010100car,chi,MoorDJ99,def_int_yds,0,,,,,
player,201010100car,chi,MoorDJ99,def_int_td,0,,,,,
player,201010100car,chi,MoorDJ99,def_int_long,0,,,,,
player,201010100car,chi,MoorDJ99,pass_defended,0,,,,,
player,201010100car,chi,MoorDJ99,sacks,0.0,,,,,
player,201010100car,chi,MoorDJ99,tackles_combined,1,,,,,
player,201010100car,chi,MoorDJ99,tackles_solo,1,,,,,
player,201010100car,chi,MoorDJ99,tackles_assists,0,,,,,
player,201010100car,chi,MoorDJ99,tackles_loss,0,,,,,
player,201010100car,chi,MoorDJ99,qb_hits,0,,,,,
player,201010100car,chi,MoorDJ99,fumbles_rec,0,,,,,
player,201010100car,chi,MoorDJ99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,MoorDJ99,fumbles_rec_td,0,,,,,
player,201010100car,chi,MoorDJ99,fumbles_forced,0,,,,,
player,201010100car,chi,RoacNi99,def_int,0,,,,,
player,201010100car,chi,RoacNi99,def_int_yds,0,,,,,
player,201010100car,chi,RoacNi99,def_int_td,0,,,,,
player,201010100car,chi,RoacNi99,def_int_long,0,,,,,
player,201010100car,chi,RoacNi99,pass_defended,0,,,,,
player,201010100car,chi,RoacNi99,sacks,0.0,,,,,
player,201010100car,chi,RoacNi99,tackles_combined,1,,,,,
player,201010100car,chi,RoacNi99,tackles_solo,1,,,,,
player,201010100car,chi,RoacNi99,tackles_assists,0,,,,,
player,201010100car,chi,RoacNi99,tackles_loss,0,,,,,
player,201010100car,chi,RoacNi99,qb_hits,0,,,,,
player,201010100car,chi,RoacNi99,fumbles_rec,0,,,,,
player,201010100car,chi,RoacNi99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,RoacNi99,fumbles_rec_td,0,,,,,
player,201010100car,chi,RoacNi99,fumbles_forced,0,,,,,
player,201010100car,chi,WilsRo20,def_int,0,,,,,
player,201010100car,chi,WilsRo20,def_int_yds,0,,,,,
player,201010100car,chi,WilsRo20,def_int_td,0,,,,,
player,201010100car,chi,WilsRo20,def_int_long,0,,,,,
player,201010100car,chi,WilsRo20,pass_defended,0,,,,,
player,201010100car,chi,WilsRo20,sacks,0.0,,,,,
player,201010100car,chi,WilsRo20,tackles_combined,1,,,,,
player,201010100car,chi,WilsRo20,tackles_solo,0,,,,,
player,201010100car,chi,WilsRo20,tackles_assists,1,,,,,
player,201010100car,chi,WilsRo20,tackles_loss,0,,,,,
player,201010100car,chi,WilsRo20,qb_hits,0,,,,,
player,201010100car,chi,WilsRo20,fumbles_rec,0,,,,,
player,201010100car,chi,WilsRo20,fumbles_rec_yds,0,,,,,
player,201010100car,chi,WilsRo20,fumbles_rec_td,0,,,,,
player,201010100car,chi,WilsRo20,fumbles_forced,0,,,,,
player,201010100car,chi,WootCo99,def_int,0,,,,,
player,201010100car,chi,WootCo99,def_int_yds,0,,,,,
player,201010100car,chi,WootCo99,def_int_td,0,,,,,
player,201010100car,chi,WootCo99,def_int_long,0,,,,,
player,201010100car,chi,WootCo99,pass_defended,0,,,,,
player,201010100car,chi,WootCo99,sacks,0.0,,,,,
player,201010100car,chi,WootCo99,tackles_combined,1,,,,,
player,201010100car,chi,WootCo99,tackles_solo,0,,,,,
player,201010100car,chi,WootCo99,tackles_assists,1,,,,,
player,201010100car,chi,WootCo99,tackles_loss,0,,,,,
player,201010100car,chi,WootCo99,qb_hits,0,,,,,
player,201010100car,chi,WootCo99,fumbles_rec,0,,,,,
player,201010100car,chi,WootCo99,fumbles_rec_yds,0,,,,,
player,201010100car,chi,WootCo99,fumbles_rec_td,0,,,,,
player,201010100car,chi,WootCo99,fumbles_forced,0,,,,,
player,201010100car,car,GodfCh99,def_int,1,,,,,
player,201010100car,car,GodfCh99,def_int_yds,24,,,,,
player,201010100car,car,GodfCh99,def_int_td,0,,,,,
player,201010100car,car,GodfCh99,def_int_long,24,,,,,
player,201010100car,car,GodfCh99,pass_defended,1,,,,,
player,201010100car,car,GodfCh99,sacks,0.0,,,,,
player,201010100car,car,GodfCh99,tackles_combined,4,,,,,
player,201010100car,car,GodfCh99,tackles_solo,4,,,,,
player,201010100car,car,GodfCh99,tackles_assists,0,,,,,
player,201010100car,car,GodfCh99,tackles_loss,0,,,,,
player,201010100car,car,GodfCh99,qb_hits,0,,,,,
player,201010100car,car,GodfCh99,fumbles_rec,0,,,,,
player,201010100car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201010100car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201010100car,car,GodfCh99,fumbles_forced,0,,,,,
player,201010100car,car,PughJo99,def_int,1,,,,,
player,201010100car,car,PughJo99,def_int_yds,-2,,,,,
player,201010100car,car,PughJo99,def_int_td,0,,,,,
player,201010100car,car,PughJo99,def_int_long,-2,,,,,
player,201010100car,car,PughJo99,pass_defended,1,,,,,
player,201010100car,car,PughJo99,sacks,0.0,,,,,
player,201010100car,car,PughJo99,tackles_combined,4,,,,,
player,201010100car,car,PughJo99,tackles_solo,2,,,,,
player,201010100car,car,PughJo99,tackles_assists,2,,,,,
player,201010100car,car,PughJo99,tackles_loss,0,,,,,
player,201010100car,car,PughJo99,qb_hits,0,,,,,
player,201010100car,car,PughJo99,fumbles_rec,0,,,,,
player,201010100car,car,PughJo99,fumbles_rec_yds,0,,,,,
player,201010100car,car,PughJo99,fumbles_rec_td,0,,,,,
player,201010100car,car,PughJo99,fumbles_forced,0,,,,,
player,201010100car,car,BrowEv99,def_int,1,,,,,
player,201010100car,car,BrowEv99,def_int_yds,0,,,,,
player,201010100car,car,BrowEv99,def_int_td,0,,,,,
player,201010100car,car,BrowEv99,def_int_long,0,,,,,
player,201010100car,car,BrowEv99,pass_defended,1,,,,,
player,201010100car,car,BrowEv99,sacks,0.0,,,,,
player,201010100car,car,BrowEv99,tackles_combined,3,,,,,
player,201010100car,car,BrowEv99,tackles_solo,3,,,,,
player,201010100car,car,BrowEv99,tackles_assists,0,,,,,
player,201010100car,car,BrowEv99,tackles_loss,0,,,,,
player,201010100car,car,BrowEv99,qb_hits,0,,,,,
player,201010100car,car,BrowEv99,fumbles_rec,0,,,,,
player,201010100car,car,BrowEv99,fumbles_rec_yds,0,,,,,
player,201010100car,car,BrowEv99,fumbles_rec_td,0,,,,,
player,201010100car,car,BrowEv99,fumbles_forced,0,,,,,
player,201010100car,car,JohnEd99,def_int,1,,,,,
player,201010100car,car,JohnEd99,def_int_yds,5,,,,,
player,201010100car,car,JohnEd99,def_int_td,0,,,,,
player,201010100car,car,JohnEd99,def_int_long,5,,,,,
player,201010100car,car,JohnEd99,pass_defended,1,,,,,
player,201010100car,car,JohnEd99,sacks,0.0,,,,,
player,201010100car,car,JohnEd99,tackles_combined,2,,,,,
player,201010100car,car,JohnEd99,tackles_solo,2,,,,,
player,201010100car,car,JohnEd99,tackles_assists,0,,,,,
player,201010100car,car,JohnEd99,tackles_loss,0,,,,,
player,201010100car,car,JohnEd99,qb_hits,0,,,,,
player,201010100car,car,JohnEd99,fumbles_rec,0,,,,,
player,201010100car,car,JohnEd99,fumbles_rec_yds,0,,,,,
player,201010100car,car,JohnEd99,fumbles_rec_td,0,,,,,
player,201010100car,car,JohnEd99,fumbles_forced,0,,,,,
player,201010100car,car,MarsRi20,def_int,0,,,,,
player,201010100car,car,MarsRi20,def_int_yds,0,,,,,
player,201010100car,car,MarsRi20,def_int_td,0,,,,,
player,201010100car,car,MarsRi20,def_int_long,0,,,,,
player,201010100car,car,MarsRi20,pass_defended,0,,,,,
player,201010100car,car,MarsRi20,sacks,1.0,,,,,
player,201010100car,car,MarsRi20,tackles_combined,5,,,,,
player,201010100car,car,MarsRi20,tackles_solo,4,,,,,
player,201010100car,car,MarsRi20,tackles_assists,1,,,,,
player,201010100car,car,MarsRi20,tackles_loss,1,,,,,
player,201010100car,car,MarsRi20,qb_hits,1,,,,,
player,201010100car,car,MarsRi20,fumbles_rec,0,,,,,
player,201010100car,car,MarsRi20,fumbles_rec_yds,0,,,,,
player,201010100car,car,MarsRi20,fumbles_rec_td,0,,,,,
player,201010100car,car,MarsRi20,fumbles_forced,0,,,,,
player,201010100car,car,HardGr99,def_int,0,,,,,
player,201010100car,car,HardGr99,def_int_yds,0,,,,,
player,201010100car,car,HardGr99,def_int_td,0,,,,,
player,201010100car,car,HardGr99,def_int_long,0,,,,,
player,201010100car,car,HardGr99,pass_defended,0,,,,,
player,201010100car,car,HardGr99,sacks,1.0,,,,,
player,201010100car,car,HardGr99,tackles_combined,3,,,,,
player,201010100car,car,HardGr99,tackles_solo,2,,,,,
player,201010100car,car,HardGr99,tackles_assists,1,,,,,
player,201010100car,car,HardGr99,tackles_loss,2,,,,,
player,201010100car,car,HardGr99,qb_hits,1,,,,,
player,201010100car,car,HardGr99,fumbles_rec,0,,,,,
player,201010100car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201010100car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201010100car,car,HardGr99,fumbles_forced,0,,,,,
player,201010100car,car,AndeJa21,def_int,0,,,,,
player,201010100car,car,AndeJa21,def_int_yds,0,,,,,
player,201010100car,car,AndeJa21,def_int_td,0,,,,,
player,201010100car,car,AndeJa21,def_int_long,0,,,,,
player,201010100car,car,AndeJa21,pass_defended,0,,,,,
player,201010100car,car,AndeJa21,sacks,0.5,,,,,
player,201010100car,car,AndeJa21,tackles_combined,8,,,,,
player,201010100car,car,AndeJa21,tackles_solo,4,,,,,
player,201010100car,car,AndeJa21,tackles_assists,4,,,,,
player,201010100car,car,AndeJa21,tackles_loss,0,,,,,
player,201010100car,car,AndeJa21,qb_hits,1,,,,,
player,201010100car,car,AndeJa21,fumbles_rec,0,,,,,
player,201010100car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201010100car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201010100car,car,AndeJa21,fumbles_forced,0,,,,,
player,201010100car,car,HaydNi99,def_int,0,,,,,
player,201010100car,car,HaydNi99,def_int_yds,0,,,,,
player,201010100car,car,HaydNi99,def_int_td,0,,,,,
player,201010100car,car,HaydNi99,def_int_long,0,,,,,
player,201010100car,car,HaydNi99,pass_defended,1,,,,,
player,201010100car,car,HaydNi99,sacks,0.5,,,,,
player,201010100car,car,HaydNi99,tackles_combined,5,,,,,
player,201010100car,car,HaydNi99,tackles_solo,4,,,,,
player,201010100car,car,HaydNi99,tackles_assists,1,,,,,
player,201010100car,car,HaydNi99,tackles_loss,0,,,,,
player,201010100car,car,HaydNi99,qb_hits,1,,,,,
player,201010100car,car,HaydNi99,fumbles_rec,0,,,,,
player,201010100car,car,HaydNi99,fumbles_rec_yds,0,,,,,
player,201010100car,car,HaydNi99,fumbles_rec_td,0,,,,,
player,201010100car,car,HaydNi99,fumbles_forced,0,,,,,
player,201010100car,car,ConnDa99,def_int,0,,,,,
player,201010100car,car,ConnDa99,def_int_yds,0,,,,,
player,201010100car,car,ConnDa99,def_int_td,0,,,,,
player,201010100car,car,ConnDa99,def_int_long,0,,,,,
player,201010100car,car,ConnDa99,pass_defended,0,,,,,
player,201010100car,car,ConnDa99,sacks,0.0,,,,,
player,201010100car,car,ConnDa99,tackles_combined,11,,,,,
player,201010100car,car,ConnDa99,tackles_solo,6,,,,,
player,201010100car,car,ConnDa99,tackles_assists,5,,,,,
player,201010100car,car,ConnDa99,tackles_loss,1,,,,,
player,201010100car,car,ConnDa99,qb_hits,0,,,,,
player,201010100car,car,ConnDa99,fumbles_rec,0,,,,,
player,201010100car,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201010100car,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201010100car,car,ConnDa99,fumbles_forced,0,,,,,
player,201010100car,car,BeasJo99,def_int,0,,,,,
player,201010100car,car,BeasJo99,def_int_yds,0,,,,,
player,201010100car,car,BeasJo99,def_int_td,0,,,,,
player,201010100car,car,BeasJo99,def_int_long,0,,,,,
player,201010100car,car,BeasJo99,pass_defended,0,,,,,
player,201010100car,car,BeasJo99,sacks,0.0,,,,,
player,201010100car,car,BeasJo99,tackles_combined,10,,,,,
player,201010100car,car,BeasJo99,tackles_solo,8,,,,,
player,201010100car,car,BeasJo99,tackles_assists,2,,,,,
player,201010100car,car,BeasJo99,tackles_loss,0,,,,,
player,201010100car,car,BeasJo99,qb_hits,1,,,,,
player,201010100car,car,BeasJo99,fumbles_rec,0,,,,,
player,201010100car,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201010100car,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201010100car,car,BeasJo99,fumbles_forced,0,,,,,
player,201010100car,car,JohnCh98,def_int,0,,,,,
player,201010100car,car,JohnCh98,def_int_yds,0,,,,,
player,201010100car,car,JohnCh98,def_int_td,0,,,,,
player,201010100car,car,JohnCh98,def_int_long,0,,,,,
player,201010100car,car,JohnCh98,pass_defended,1,,,,,
player,201010100car,car,JohnCh98,sacks,0.0,,,,,
player,201010100car,car,JohnCh98,tackles_combined,4,,,,,
player,201010100car,car,JohnCh98,tackles_solo,1,,,,,
player,201010100car,car,JohnCh98,tackles_assists,3,,,,,
player,201010100car,car,JohnCh98,tackles_loss,0,,,,,
player,201010100car,car,JohnCh98,qb_hits,0,,,,,
player,201010100car,car,JohnCh98,fumbles_rec,0,,,,,
player,201010100car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201010100car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201010100car,car,JohnCh98,fumbles_forced,0,,,,,
player,201010100car,car,LandDe99,def_int,0,,,,,
player,201010100car,car,LandDe99,def_int_yds,0,,,,,
player,201010100car,car,LandDe99,def_int_td,0,,,,,
player,201010100car,car,LandDe99,def_int_long,0,,,,,
player,201010100car,car,LandDe99,pass_defended,0,,,,,
player,201010100car,car,LandDe99,sacks,0.0,,,,,
player,201010100car,car,LandDe99,tackles_combined,3,,,,,
player,201010100car,car,LandDe99,tackles_solo,2,,,,,
player,201010100car,car,LandDe99,tackles_assists,1,,,,,
player,201010100car,car,LandDe99,tackles_loss,1,,,,,
player,201010100car,car,LandDe99,qb_hits,0,,,,,
player,201010100car,car,LandDe99,fumbles_rec,0,,,,,
player,201010100car,car,LandDe99,fumbles_rec_yds,0,,,,,
player,201010100car,car,LandDe99,fumbles_rec_td,0,,,,,
player,201010100car,car,LandDe99,fumbles_forced,0,,,,,
player,201010100car,car,BarnGa01,def_int,0,,,,,
player,201010100car,car,BarnGa01,def_int_yds,0,,,,,
player,201010100car,car,BarnGa01,def_int_td,0,,,,,
player,201010100car,car,BarnGa01,def_int_long,0,,,,,
player,201010100car,car,BarnGa01,pass_defended,0,,,,,
player,201010100car,car,BarnGa01,sacks,0.0,,,,,
player,201010100car,car,BarnGa01,tackles_combined,2,,,,,
player,201010100car,car,BarnGa01,tackles_solo,2,,,,,
player,201010100car,car,BarnGa01,tackles_assists,0,,,,,
player,201010100car,car,BarnGa01,tackles_loss,0,,,,,
player,201010100car,car,BarnGa01,qb_hits,0,,,,,
player,201010100car,car,BarnGa01,fumbles_rec,0,,,,,
player,201010100car,car,BarnGa01,fumbles_rec_yds,0,,,,,
player,201010100car,car,BarnGa01,fumbles_rec_td,0,,,,,
player,201010100car,car,BarnGa01,fumbles_forced,0,,,,,
player,201010100car,car,HudsMa20,def_int,0,,,,,
player,201010100car,car,HudsMa20,def_int_yds,0,,,,,
player,201010100car,car,HudsMa20,def_int_td,0,,,,,
player,201010100car,car,HudsMa20,def_int_long,0,,,,,
player,201010100car,car,HudsMa20,pass_defended,0,,,,,
