game,2010,14,20101213,201012130htx,rav,"Baltimore Ravens",34,htx,"Houston Texans",28
player,201012130htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201012130htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201012130htx,htx,CodySh20,def_int,0,,,,,
player,201012130htx,htx,CodySh20,def_int_yds,0,,,,,
player,201012130htx,htx,CodySh20,def_int_td,0,,,,,
player,201012130htx,htx,CodySh20,def_int_long,0,,,,,
player,201012130htx,htx,CodySh20,pass_defended,0,,,,,
player,201012130htx,htx,CodySh20,sacks,0.0,,,,,
player,201012130htx,htx,CodySh20,tackles_combined,2,,,,,
player,201012130htx,htx,CodySh20,tackles_solo,1,,,,,
player,201012130htx,htx,CodySh20,tackles_assists,1,,,,,
player,201012130htx,htx,CodySh20,tackles_loss,0,,,,,
player,201012130htx,htx,CodySh20,qb_hits,0,,,,,
player,201012130htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201012130htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201012130htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201012130htx,htx,LeacVo00,def_int,0,,,,,
player,201012130htx,htx,LeacVo00,def_int_yds,0,,,,,
player,201012130htx,htx,LeacVo00,def_int_td,0,,,,,
player,201012130htx,htx,LeacVo00,def_int_long,0,,,,,
player,201012130htx,htx,LeacVo00,pass_defended,0,,,,,
player,201012130htx,htx,LeacVo00,sacks,0.0,,,,,
player,201012130htx,htx,LeacVo00,tackles_combined,2,,,,,
player,201012130htx,htx,LeacVo00,tackles_solo,2,,,,,
player,201012130htx,htx,LeacVo00,tackles_assists,0,,,,,
player,201012130htx,htx,LeacVo00,tackles_loss,0,,,,,
player,201012130htx,htx,LeacVo00,qb_hits,0,,,,,
player,201012130htx,htx,LeacVo00,fumbles_rec,0,,,,,
player,201012130htx,htx,LeacVo00,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,LeacVo00,fumbles_rec_td,0,,,,,
player,201012130htx,htx,LeacVo00,fumbles_forced,0,,,,,
player,201012130htx,htx,NolaTr99,def_int,0,,,,,
player,201012130htx,htx,NolaTr99,def_int_yds,0,,,,,
player,201012130htx,htx,NolaTr99,def_int_td,0,,,,,
player,201012130htx,htx,NolaTr99,def_int_long,0,,,,,
player,201012130htx,htx,NolaTr99,pass_defended,1,,,,,
player,201012130htx,htx,NolaTr99,sacks,0.0,,,,,
player,201012130htx,htx,NolaTr99,tackles_combined,2,,,,,
player,201012130htx,htx,NolaTr99,tackles_solo,2,,,,,
player,201012130htx,htx,NolaTr99,tackles_assists,0,,,,,
player,201012130htx,htx,NolaTr99,tackles_loss,0,,,,,
player,201012130htx,htx,NolaTr99,qb_hits,0,,,,,
player,201012130htx,htx,NolaTr99,fumbles_rec,0,,,,,
player,201012130htx,htx,NolaTr99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,NolaTr99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,NolaTr99,fumbles_forced,0,,,,,
player,201012130htx,htx,DreeJo00,def_int,0,,,,,
player,201012130htx,htx,DreeJo00,def_int_yds,0,,,,,
player,201012130htx,htx,DreeJo00,def_int_td,0,,,,,
player,201012130htx,htx,DreeJo00,def_int_long,0,,,,,
player,201012130htx,htx,DreeJo00,pass_defended,0,,,,,
player,201012130htx,htx,DreeJo00,sacks,0.0,,,,,
player,201012130htx,htx,DreeJo00,tackles_combined,1,,,,,
player,201012130htx,htx,DreeJo00,tackles_solo,1,,,,,
player,201012130htx,htx,DreeJo00,tackles_assists,0,,,,,
player,201012130htx,htx,DreeJo00,tackles_loss,0,,,,,
player,201012130htx,htx,DreeJo00,qb_hits,0,,,,,
player,201012130htx,htx,DreeJo00,fumbles_rec,0,,,,,
player,201012130htx,htx,DreeJo00,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,DreeJo00,fumbles_rec_td,0,,,,,
player,201012130htx,htx,DreeJo00,fumbles_forced,0,,,,,
player,201012130htx,htx,OkoyAm99,def_int,0,,,,,
player,201012130htx,htx,OkoyAm99,def_int_yds,0,,,,,
player,201012130htx,htx,OkoyAm99,def_int_td,0,,,,,
player,201012130htx,htx,OkoyAm99,def_int_long,0,,,,,
player,201012130htx,htx,OkoyAm99,pass_defended,0,,,,,
player,201012130htx,htx,OkoyAm99,sacks,0.0,,,,,
player,201012130htx,htx,OkoyAm99,tackles_combined,1,,,,,
player,201012130htx,htx,OkoyAm99,tackles_solo,0,,,,,
player,201012130htx,htx,OkoyAm99,tackles_assists,1,,,,,
player,201012130htx,htx,OkoyAm99,tackles_loss,0,,,,,
player,201012130htx,htx,OkoyAm99,qb_hits,2,,,,,
player,201012130htx,htx,OkoyAm99,fumbles_rec,0,,,,,
player,201012130htx,htx,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,OkoyAm99,fumbles_rec_td,0,,,,,
player,201012130htx,htx,OkoyAm99,fumbles_forced,0,,,,,
player,201012130htx,htx,SmitAn22,def_int,0,,,,,
player,201012130htx,htx,SmitAn22,def_int_yds,0,,,,,
player,201012130htx,htx,SmitAn22,def_int_td,0,,,,,
player,201012130htx,htx,SmitAn22,def_int_long,0,,,,,
player,201012130htx,htx,SmitAn22,pass_defended,0,,,,,
player,201012130htx,htx,SmitAn22,sacks,0.0,,,,,
player,201012130htx,htx,SmitAn22,tackles_combined,1,,,,,
player,201012130htx,htx,SmitAn22,tackles_solo,1,,,,,
player,201012130htx,htx,SmitAn22,tackles_assists,0,,,,,
player,201012130htx,htx,SmitAn22,tackles_loss,0,,,,,
player,201012130htx,htx,SmitAn22,qb_hits,0,,,,,
player,201012130htx,htx,SmitAn22,fumbles_rec,0,,,,,
player,201012130htx,htx,SmitAn22,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,SmitAn22,fumbles_rec_td,0,,,,,
player,201012130htx,htx,SmitAn22,fumbles_forced,0,,,,,
player,201012130htx,htx,JoneJa03,def_int,0,,,,,
player,201012130htx,htx,JoneJa03,def_int_yds,0,,,,,
player,201012130htx,htx,JoneJa03,def_int_td,0,,,,,
player,201012130htx,htx,JoneJa03,def_int_long,0,,,,,
player,201012130htx,htx,JoneJa03,pass_defended,0,,,,,
player,201012130htx,htx,JoneJa03,sacks,0.0,,,,,
player,201012130htx,htx,JoneJa03,tackles_combined,0,,,,,
player,201012130htx,htx,JoneJa03,tackles_solo,0,,,,,
player,201012130htx,htx,JoneJa03,tackles_assists,0,,,,,
player,201012130htx,htx,JoneJa03,tackles_loss,,,,,,
player,201012130htx,htx,JoneJa03,qb_hits,,,,,,
player,201012130htx,htx,JoneJa03,fumbles_rec,1,,,,,
player,201012130htx,htx,JoneJa03,fumbles_rec_yds,0,,,,,
player,201012130htx,htx,JoneJa03,fumbles_rec_td,0,,,,,
player,201012130htx,htx,JoneJa03,fumbles_forced,0,,,,,
player,201012130htx,rav,WebbLa99,kick_ret,0,,,,,
player,201012130htx,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201012130htx,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201012130htx,rav,WebbLa99,kick_ret_td,0,,,,,
player,201012130htx,rav,WebbLa99,kick_ret_long,0,,,,,
player,201012130htx,rav,WebbLa99,punt_ret,2,,,,,
player,201012130htx,rav,WebbLa99,punt_ret_yds,24,,,,,
player,201012130htx,rav,WebbLa99,punt_ret_yds_per_ret,12.0,,,,,
player,201012130htx,rav,WebbLa99,punt_ret_td,0,,,,,
player,201012130htx,rav,WebbLa99,punt_ret_long,22,,,,,
player,201012130htx,rav,ReedDa00,kick_ret,6,,,,,
player,201012130htx,rav,ReedDa00,kick_ret_yds,233,,,,,
player,201012130htx,rav,ReedDa00,kick_ret_yds_per_ret,38.8,,,,,
player,201012130htx,rav,ReedDa00,kick_ret_td,1,,,,,
player,201012130htx,rav,ReedDa00,kick_ret_long,103,,,,,
player,201012130htx,rav,ReedDa00,punt_ret,0,,,,,
player,201012130htx,rav,ReedDa00,punt_ret_yds,0,,,,,
player,201012130htx,rav,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201012130htx,rav,ReedDa00,punt_ret_td,0,,,,,
player,201012130htx,rav,ReedDa00,punt_ret_long,0,,,,,
player,201012130htx,htx,JoneJa03,kick_ret,0,,,,,
player,201012130htx,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201012130htx,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201012130htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201012130htx,htx,JoneJa03,kick_ret_long,0,,,,,
player,201012130htx,htx,JoneJa03,punt_ret,4,,,,,
player,201012130htx,htx,JoneJa03,punt_ret_yds,16,,,,,
player,201012130htx,htx,JoneJa03,punt_ret_yds_per_ret,4.0,,,,,
player,201012130htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201012130htx,htx,JoneJa03,punt_ret_long,10,,,,,
player,201012130htx,htx,McMaSh99,kick_ret,1,,,,,
player,201012130htx,htx,McMaSh99,kick_ret_yds,25,,,,,
player,201012130htx,htx,McMaSh99,kick_ret_yds_per_ret,25.0,,,,,
player,201012130htx,htx,McMaSh99,kick_ret_td,0,,,,,
player,201012130htx,htx,McMaSh99,kick_ret_long,25,,,,,
player,201012130htx,htx,McMaSh99,punt_ret,0,,,,,
player,201012130htx,htx,McMaSh99,punt_ret_yds,0,,,,,
player,201012130htx,htx,McMaSh99,punt_ret_yds_per_ret,,,,,,
player,201012130htx,htx,McMaSh99,punt_ret_td,0,,,,,
player,201012130htx,htx,McMaSh99,punt_ret_long,0,,,,,
player,201012130htx,htx,SlatSt00,kick_ret,1,,,,,
player,201012130htx,htx,SlatSt00,kick_ret_yds,16,,,,,
player,201012130htx,htx,SlatSt00,kick_ret_yds_per_ret,16.0,,,,,
player,201012130htx,htx,SlatSt00,kick_ret_td,0,,,,,
player,201012130htx,htx,SlatSt00,kick_ret_long,16,,,,,
player,201012130htx,htx,SlatSt00,punt_ret,0,,,,,
player,201012130htx,htx,SlatSt00,punt_ret_yds,0,,,,,
player,201012130htx,htx,SlatSt00,punt_ret_yds_per_ret,,,,,,
player,201012130htx,htx,SlatSt00,punt_ret_td,0,,,,,
player,201012130htx,htx,SlatSt00,punt_ret_long,0,,,,,
player,201012130htx,rav,cundibil01,xpm,4,,,,,
player,201012130htx,rav,cundibil01,xpa,4,,,,,
player,201012130htx,rav,cundibil01,fgm,,,,,,
player,201012130htx,rav,cundibil01,fga,,,,,,
player,201012130htx,rav,cundibil01,punt,0,,,,,
player,201012130htx,rav,cundibil01,punt_yds,0,,,,,
player,201012130htx,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201012130htx,rav,cundibil01,punt_long,0,,,,,
player,201012130htx,rav,KochSa20,xpm,,,,,,
player,201012130htx,rav,KochSa20,xpa,,,,,,
player,201012130htx,rav,KochSa20,fgm,,,,,,
player,201012130htx,rav,KochSa20,fga,,,,,,
player,201012130htx,rav,KochSa20,punt,7,,,,,
player,201012130htx,rav,KochSa20,punt_yds,318,,,,,
player,201012130htx,rav,KochSa20,punt_yds_per_punt,45.4,,,,,
player,201012130htx,rav,KochSa20,punt_long,58,,,,,
player,201012130htx,htx,rackenei01,xpm,2,,,,,
player,201012130htx,htx,rackenei01,xpa,2,,,,,
player,201012130htx,htx,rackenei01,fgm,2,,,,,
player,201012130htx,htx,rackenei01,fga,3,,,,,
player,201012130htx,htx,rackenei01,punt,0,,,,,
player,201012130htx,htx,rackenei01,punt_yds,0,,,,,
player,201012130htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201012130htx,htx,rackenei01,punt_long,0,,,,,
player,201012130htx,htx,TurkMa20,xpm,,,,,,
player,201012130htx,htx,TurkMa20,xpa,,,,,,
player,201012130htx,htx,TurkMa20,fgm,,,,,,
player,201012130htx,htx,TurkMa20,fga,,,,,,
player,201012130htx,htx,TurkMa20,punt,4,,,,,
player,201012130htx,htx,TurkMa20,punt_yds,186,,,,,
player,201012130htx,htx,TurkMa20,punt_yds_per_punt,46.5,,,,,
player,201012130htx,htx,TurkMa20,punt_long,54,,,,,
