game,2010,12,20101128,201011280buf,pit,"Pittsburgh Steelers",19,buf,"Buffalo Bills",16
player,201011280buf,pit,GayxWi99,qb_hits,0,,,,,
player,201011280buf,pit,GayxWi99,fumbles_rec,0,,,,,
player,201011280buf,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201011280buf,pit,GayxWi99,fumbles_forced,1,,,,,
player,201011280buf,pit,TaylIk20,def_int,0,,,,,
player,201011280buf,pit,TaylIk20,def_int_yds,0,,,,,
player,201011280buf,pit,TaylIk20,def_int_td,0,,,,,
player,201011280buf,pit,TaylIk20,def_int_long,0,,,,,
player,201011280buf,pit,TaylIk20,pass_defended,1,,,,,
player,201011280buf,pit,TaylIk20,sacks,0.0,,,,,
player,201011280buf,pit,TaylIk20,tackles_combined,3,,,,,
player,201011280buf,pit,TaylIk20,tackles_solo,3,,,,,
player,201011280buf,pit,TaylIk20,tackles_assists,0,,,,,
player,201011280buf,pit,TaylIk20,tackles_loss,0,,,,,
player,201011280buf,pit,TaylIk20,qb_hits,0,,,,,
player,201011280buf,pit,TaylIk20,fumbles_rec,0,,,,,
player,201011280buf,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201011280buf,pit,TaylIk20,fumbles_forced,0,,,,,
player,201011280buf,pit,LewiKe96,def_int,0,,,,,
player,201011280buf,pit,LewiKe96,def_int_yds,0,,,,,
player,201011280buf,pit,LewiKe96,def_int_td,0,,,,,
player,201011280buf,pit,LewiKe96,def_int_long,0,,,,,
player,201011280buf,pit,LewiKe96,pass_defended,0,,,,,
player,201011280buf,pit,LewiKe96,sacks,0.0,,,,,
player,201011280buf,pit,LewiKe96,tackles_combined,2,,,,,
player,201011280buf,pit,LewiKe96,tackles_solo,1,,,,,
player,201011280buf,pit,LewiKe96,tackles_assists,1,,,,,
player,201011280buf,pit,LewiKe96,tackles_loss,0,,,,,
player,201011280buf,pit,LewiKe96,qb_hits,0,,,,,
player,201011280buf,pit,LewiKe96,fumbles_rec,0,,,,,
player,201011280buf,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201011280buf,pit,LewiKe96,fumbles_forced,1,,,,,
player,201011280buf,pit,McFaBr20,def_int,0,,,,,
player,201011280buf,pit,McFaBr20,def_int_yds,0,,,,,
player,201011280buf,pit,McFaBr20,def_int_td,0,,,,,
player,201011280buf,pit,McFaBr20,def_int_long,0,,,,,
player,201011280buf,pit,McFaBr20,pass_defended,0,,,,,
player,201011280buf,pit,McFaBr20,sacks,0.0,,,,,
player,201011280buf,pit,McFaBr20,tackles_combined,2,,,,,
player,201011280buf,pit,McFaBr20,tackles_solo,2,,,,,
player,201011280buf,pit,McFaBr20,tackles_assists,0,,,,,
player,201011280buf,pit,McFaBr20,tackles_loss,0,,,,,
player,201011280buf,pit,McFaBr20,qb_hits,0,,,,,
player,201011280buf,pit,McFaBr20,fumbles_rec,0,,,,,
player,201011280buf,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201011280buf,pit,McFaBr20,fumbles_forced,0,,,,,
player,201011280buf,pit,SandEm00,def_int,0,,,,,
player,201011280buf,pit,SandEm00,def_int_yds,0,,,,,
player,201011280buf,pit,SandEm00,def_int_td,0,,,,,
player,201011280buf,pit,SandEm00,def_int_long,0,,,,,
player,201011280buf,pit,SandEm00,pass_defended,0,,,,,
player,201011280buf,pit,SandEm00,sacks,0.0,,,,,
player,201011280buf,pit,SandEm00,tackles_combined,2,,,,,
player,201011280buf,pit,SandEm00,tackles_solo,1,,,,,
player,201011280buf,pit,SandEm00,tackles_assists,1,,,,,
player,201011280buf,pit,SandEm00,tackles_loss,0,,,,,
player,201011280buf,pit,SandEm00,qb_hits,0,,,,,
player,201011280buf,pit,SandEm00,fumbles_rec,0,,,,,
player,201011280buf,pit,SandEm00,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,SandEm00,fumbles_rec_td,0,,,,,
player,201011280buf,pit,SandEm00,fumbles_forced,0,,,,,
player,201011280buf,pit,FoxxKe20,def_int,0,,,,,
player,201011280buf,pit,FoxxKe20,def_int_yds,0,,,,,
player,201011280buf,pit,FoxxKe20,def_int_td,0,,,,,
player,201011280buf,pit,FoxxKe20,def_int_long,0,,,,,
player,201011280buf,pit,FoxxKe20,pass_defended,0,,,,,
player,201011280buf,pit,FoxxKe20,sacks,0.0,,,,,
player,201011280buf,pit,FoxxKe20,tackles_combined,1,,,,,
player,201011280buf,pit,FoxxKe20,tackles_solo,1,,,,,
player,201011280buf,pit,FoxxKe20,tackles_assists,0,,,,,
player,201011280buf,pit,FoxxKe20,tackles_loss,0,,,,,
player,201011280buf,pit,FoxxKe20,qb_hits,0,,,,,
player,201011280buf,pit,FoxxKe20,fumbles_rec,0,,,,,
player,201011280buf,pit,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,FoxxKe20,fumbles_rec_td,0,,,,,
player,201011280buf,pit,FoxxKe20,fumbles_forced,0,,,,,
player,201011280buf,pit,HampCa00,def_int,0,,,,,
player,201011280buf,pit,HampCa00,def_int_yds,0,,,,,
player,201011280buf,pit,HampCa00,def_int_td,0,,,,,
player,201011280buf,pit,HampCa00,def_int_long,0,,,,,
player,201011280buf,pit,HampCa00,pass_defended,0,,,,,
player,201011280buf,pit,HampCa00,sacks,0.0,,,,,
player,201011280buf,pit,HampCa00,tackles_combined,1,,,,,
player,201011280buf,pit,HampCa00,tackles_solo,0,,,,,
player,201011280buf,pit,HampCa00,tackles_assists,1,,,,,
player,201011280buf,pit,HampCa00,tackles_loss,0,,,,,
player,201011280buf,pit,HampCa00,qb_hits,0,,,,,
player,201011280buf,pit,HampCa00,fumbles_rec,0,,,,,
player,201011280buf,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201011280buf,pit,HampCa00,fumbles_forced,0,,,,,
player,201011280buf,pit,HoodEv99,def_int,0,,,,,
player,201011280buf,pit,HoodEv99,def_int_yds,0,,,,,
player,201011280buf,pit,HoodEv99,def_int_td,0,,,,,
player,201011280buf,pit,HoodEv99,def_int_long,0,,,,,
player,201011280buf,pit,HoodEv99,pass_defended,0,,,,,
player,201011280buf,pit,HoodEv99,sacks,0.0,,,,,
player,201011280buf,pit,HoodEv99,tackles_combined,1,,,,,
player,201011280buf,pit,HoodEv99,tackles_solo,1,,,,,
player,201011280buf,pit,HoodEv99,tackles_assists,0,,,,,
player,201011280buf,pit,HoodEv99,tackles_loss,0,,,,,
player,201011280buf,pit,HoodEv99,qb_hits,1,,,,,
player,201011280buf,pit,HoodEv99,fumbles_rec,0,,,,,
player,201011280buf,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201011280buf,pit,HoodEv99,fumbles_forced,0,,,,,
player,201011280buf,pit,suishsha01,def_int,0,,,,,
player,201011280buf,pit,suishsha01,def_int_yds,0,,,,,
player,201011280buf,pit,suishsha01,def_int_td,0,,,,,
player,201011280buf,pit,suishsha01,def_int_long,0,,,,,
player,201011280buf,pit,suishsha01,pass_defended,0,,,,,
player,201011280buf,pit,suishsha01,sacks,0.0,,,,,
player,201011280buf,pit,suishsha01,tackles_combined,1,,,,,
player,201011280buf,pit,suishsha01,tackles_solo,1,,,,,
player,201011280buf,pit,suishsha01,tackles_assists,0,,,,,
player,201011280buf,pit,suishsha01,tackles_loss,0,,,,,
player,201011280buf,pit,suishsha01,qb_hits,0,,,,,
player,201011280buf,pit,suishsha01,fumbles_rec,0,,,,,
player,201011280buf,pit,suishsha01,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,suishsha01,fumbles_rec_td,0,,,,,
player,201011280buf,pit,suishsha01,fumbles_forced,0,,,,,
player,201011280buf,pit,WarrGr20,def_int,0,,,,,
player,201011280buf,pit,WarrGr20,def_int_yds,0,,,,,
player,201011280buf,pit,WarrGr20,def_int_td,0,,,,,
player,201011280buf,pit,WarrGr20,def_int_long,0,,,,,
player,201011280buf,pit,WarrGr20,pass_defended,0,,,,,
player,201011280buf,pit,WarrGr20,sacks,0.0,,,,,
player,201011280buf,pit,WarrGr20,tackles_combined,1,,,,,
player,201011280buf,pit,WarrGr20,tackles_solo,0,,,,,
player,201011280buf,pit,WarrGr20,tackles_assists,1,,,,,
player,201011280buf,pit,WarrGr20,tackles_loss,0,,,,,
player,201011280buf,pit,WarrGr20,qb_hits,0,,,,,
player,201011280buf,pit,WarrGr20,fumbles_rec,0,,,,,
player,201011280buf,pit,WarrGr20,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,WarrGr20,fumbles_rec_td,0,,,,,
player,201011280buf,pit,WarrGr20,fumbles_forced,0,,,,,
player,201011280buf,pit,WoriJa99,def_int,0,,,,,
player,201011280buf,pit,WoriJa99,def_int_yds,0,,,,,
player,201011280buf,pit,WoriJa99,def_int_td,0,,,,,
player,201011280buf,pit,WoriJa99,def_int_long,0,,,,,
player,201011280buf,pit,WoriJa99,pass_defended,0,,,,,
player,201011280buf,pit,WoriJa99,sacks,0.0,,,,,
player,201011280buf,pit,WoriJa99,tackles_combined,1,,,,,
player,201011280buf,pit,WoriJa99,tackles_solo,1,,,,,
player,201011280buf,pit,WoriJa99,tackles_assists,0,,,,,
player,201011280buf,pit,WoriJa99,tackles_loss,0,,,,,
player,201011280buf,pit,WoriJa99,qb_hits,0,,,,,
player,201011280buf,pit,WoriJa99,fumbles_rec,0,,,,,
player,201011280buf,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201011280buf,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201011280buf,pit,WoriJa99,fumbles_forced,0,,,,,
player,201011280buf,buf,WillKy20,def_int,0,,,,,
player,201011280buf,buf,WillKy20,def_int_yds,0,,,,,
player,201011280buf,buf,WillKy20,def_int_td,0,,,,,
player,201011280buf,buf,WillKy20,def_int_long,0,,,,,
player,201011280buf,buf,WillKy20,pass_defended,0,,,,,
player,201011280buf,buf,WillKy20,sacks,2.0,,,,,
player,201011280buf,buf,WillKy20,tackles_combined,10,,,,,
player,201011280buf,buf,WillKy20,tackles_solo,8,,,,,
player,201011280buf,buf,WillKy20,tackles_assists,2,,,,,
player,201011280buf,buf,WillKy20,tackles_loss,3,,,,,
player,201011280buf,buf,WillKy20,qb_hits,3,,,,,
player,201011280buf,buf,WillKy20,fumbles_rec,0,,,,,
player,201011280buf,buf,WillKy20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,WillKy20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,WillKy20,fumbles_forced,0,,,,,
player,201011280buf,buf,KelsCh21,def_int,0,,,,,
player,201011280buf,buf,KelsCh21,def_int_yds,0,,,,,
player,201011280buf,buf,KelsCh21,def_int_td,0,,,,,
player,201011280buf,buf,KelsCh21,def_int_long,0,,,,,
player,201011280buf,buf,KelsCh21,pass_defended,0,,,,,
player,201011280buf,buf,KelsCh21,sacks,1.0,,,,,
player,201011280buf,buf,KelsCh21,tackles_combined,9,,,,,
player,201011280buf,buf,KelsCh21,tackles_solo,5,,,,,
player,201011280buf,buf,KelsCh21,tackles_assists,4,,,,,
player,201011280buf,buf,KelsCh21,tackles_loss,1,,,,,
player,201011280buf,buf,KelsCh21,qb_hits,1,,,,,
player,201011280buf,buf,KelsCh21,fumbles_rec,0,,,,,
player,201011280buf,buf,KelsCh21,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,KelsCh21,fumbles_rec_td,0,,,,,
player,201011280buf,buf,KelsCh21,fumbles_forced,0,,,,,
player,201011280buf,buf,StroMa01,def_int,0,,,,,
player,201011280buf,buf,StroMa01,def_int_yds,0,,,,,
player,201011280buf,buf,StroMa01,def_int_td,0,,,,,
player,201011280buf,buf,StroMa01,def_int_long,0,,,,,
player,201011280buf,buf,StroMa01,pass_defended,0,,,,,
player,201011280buf,buf,StroMa01,sacks,1.0,,,,,
player,201011280buf,buf,StroMa01,tackles_combined,7,,,,,
player,201011280buf,buf,StroMa01,tackles_solo,5,,,,,
player,201011280buf,buf,StroMa01,tackles_assists,2,,,,,
player,201011280buf,buf,StroMa01,tackles_loss,1,,,,,
player,201011280buf,buf,StroMa01,qb_hits,1,,,,,
player,201011280buf,buf,StroMa01,fumbles_rec,0,,,,,
player,201011280buf,buf,StroMa01,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,StroMa01,fumbles_rec_td,0,,,,,
player,201011280buf,buf,StroMa01,fumbles_forced,0,,,,,
player,201011280buf,buf,CarrAl99,def_int,0,,,,,
player,201011280buf,buf,CarrAl99,def_int_yds,0,,,,,
player,201011280buf,buf,CarrAl99,def_int_td,0,,,,,
player,201011280buf,buf,CarrAl99,def_int_long,0,,,,,
player,201011280buf,buf,CarrAl99,pass_defended,0,,,,,
player,201011280buf,buf,CarrAl99,sacks,1.0,,,,,
player,201011280buf,buf,CarrAl99,tackles_combined,2,,,,,
player,201011280buf,buf,CarrAl99,tackles_solo,1,,,,,
player,201011280buf,buf,CarrAl99,tackles_assists,1,,,,,
player,201011280buf,buf,CarrAl99,tackles_loss,1,,,,,
player,201011280buf,buf,CarrAl99,qb_hits,1,,,,,
player,201011280buf,buf,CarrAl99,fumbles_rec,0,,,,,
player,201011280buf,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201011280buf,buf,CarrAl99,fumbles_forced,0,,,,,
player,201011280buf,buf,WhitDo20,def_int,0,,,,,
player,201011280buf,buf,WhitDo20,def_int_yds,0,,,,,
player,201011280buf,buf,WhitDo20,def_int_td,0,,,,,
player,201011280buf,buf,WhitDo20,def_int_long,0,,,,,
player,201011280buf,buf,WhitDo20,pass_defended,0,,,,,
player,201011280buf,buf,WhitDo20,sacks,0.0,,,,,
player,201011280buf,buf,WhitDo20,tackles_combined,18,,,,,
player,201011280buf,buf,WhitDo20,tackles_solo,8,,,,,
player,201011280buf,buf,WhitDo20,tackles_assists,10,,,,,
player,201011280buf,buf,WhitDo20,tackles_loss,0,,,,,
player,201011280buf,buf,WhitDo20,qb_hits,0,,,,,
player,201011280buf,buf,WhitDo20,fumbles_rec,0,,,,,
player,201011280buf,buf,WhitDo20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,WhitDo20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,WhitDo20,fumbles_forced,0,,,,,
player,201011280buf,buf,AyodAk20,def_int,0,,,,,
player,201011280buf,buf,AyodAk20,def_int_yds,0,,,,,
player,201011280buf,buf,AyodAk20,def_int_td,0,,,,,
player,201011280buf,buf,AyodAk20,def_int_long,0,,,,,
player,201011280buf,buf,AyodAk20,pass_defended,0,,,,,
player,201011280buf,buf,AyodAk20,sacks,0.0,,,,,
player,201011280buf,buf,AyodAk20,tackles_combined,12,,,,,
player,201011280buf,buf,AyodAk20,tackles_solo,6,,,,,
player,201011280buf,buf,AyodAk20,tackles_assists,6,,,,,
player,201011280buf,buf,AyodAk20,tackles_loss,0,,,,,
player,201011280buf,buf,AyodAk20,qb_hits,0,,,,,
player,201011280buf,buf,AyodAk20,fumbles_rec,0,,,,,
player,201011280buf,buf,AyodAk20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,AyodAk20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,AyodAk20,fumbles_forced,0,,,,,
player,201011280buf,buf,ByrdJa99,def_int,0,,,,,
player,201011280buf,buf,ByrdJa99,def_int_yds,0,,,,,
player,201011280buf,buf,ByrdJa99,def_int_td,0,,,,,
player,201011280buf,buf,ByrdJa99,def_int_long,0,,,,,
player,201011280buf,buf,ByrdJa99,pass_defended,0,,,,,
player,201011280buf,buf,ByrdJa99,sacks,0.0,,,,,
player,201011280buf,buf,ByrdJa99,tackles_combined,11,,,,,
player,201011280buf,buf,ByrdJa99,tackles_solo,7,,,,,
player,201011280buf,buf,ByrdJa99,tackles_assists,4,,,,,
player,201011280buf,buf,ByrdJa99,tackles_loss,0,,,,,
player,201011280buf,buf,ByrdJa99,qb_hits,0,,,,,
player,201011280buf,buf,ByrdJa99,fumbles_rec,1,,,,,
player,201011280buf,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201011280buf,buf,ByrdJa99,fumbles_forced,1,,,,,
player,201011280buf,buf,PoluPa99,def_int,0,,,,,
player,201011280buf,buf,PoluPa99,def_int_yds,0,,,,,
player,201011280buf,buf,PoluPa99,def_int_td,0,,,,,
player,201011280buf,buf,PoluPa99,def_int_long,0,,,,,
player,201011280buf,buf,PoluPa99,pass_defended,1,,,,,
player,201011280buf,buf,PoluPa99,sacks,0.0,,,,,
player,201011280buf,buf,PoluPa99,tackles_combined,8,,,,,
player,201011280buf,buf,PoluPa99,tackles_solo,6,,,,,
player,201011280buf,buf,PoluPa99,tackles_assists,2,,,,,
player,201011280buf,buf,PoluPa99,tackles_loss,0,,,,,
player,201011280buf,buf,PoluPa99,qb_hits,0,,,,,
player,201011280buf,buf,PoluPa99,fumbles_rec,0,,,,,
player,201011280buf,buf,PoluPa99,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,PoluPa99,fumbles_rec_td,0,,,,,
player,201011280buf,buf,PoluPa99,fumbles_forced,0,,,,,
player,201011280buf,buf,TorbRe20,def_int,0,,,,,
player,201011280buf,buf,TorbRe20,def_int_yds,0,,,,,
player,201011280buf,buf,TorbRe20,def_int_td,0,,,,,
player,201011280buf,buf,TorbRe20,def_int_long,0,,,,,
player,201011280buf,buf,TorbRe20,pass_defended,0,,,,,
player,201011280buf,buf,TorbRe20,sacks,0.0,,,,,
player,201011280buf,buf,TorbRe20,tackles_combined,7,,,,,
player,201011280buf,buf,TorbRe20,tackles_solo,4,,,,,
player,201011280buf,buf,TorbRe20,tackles_assists,3,,,,,
player,201011280buf,buf,TorbRe20,tackles_loss,0,,,,,
player,201011280buf,buf,TorbRe20,qb_hits,0,,,,,
player,201011280buf,buf,TorbRe20,fumbles_rec,0,,,,,
player,201011280buf,buf,TorbRe20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,TorbRe20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,TorbRe20,fumbles_forced,0,,,,,
player,201011280buf,buf,CornRe99,def_int,0,,,,,
player,201011280buf,buf,CornRe99,def_int_yds,0,,,,,
player,201011280buf,buf,CornRe99,def_int_td,0,,,,,
player,201011280buf,buf,CornRe99,def_int_long,0,,,,,
player,201011280buf,buf,CornRe99,pass_defended,1,,,,,
player,201011280buf,buf,CornRe99,sacks,0.0,,,,,
player,201011280buf,buf,CornRe99,tackles_combined,5,,,,,
player,201011280buf,buf,CornRe99,tackles_solo,5,,,,,
player,201011280buf,buf,CornRe99,tackles_assists,0,,,,,
player,201011280buf,buf,CornRe99,tackles_loss,0,,,,,
player,201011280buf,buf,CornRe99,qb_hits,0,,,,,
player,201011280buf,buf,CornRe99,fumbles_rec,0,,,,,
player,201011280buf,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201011280buf,buf,CornRe99,fumbles_forced,0,,,,,
player,201011280buf,buf,TrouTo00,def_int,0,,,,,
player,201011280buf,buf,TrouTo00,def_int_yds,0,,,,,
player,201011280buf,buf,TrouTo00,def_int_td,0,,,,,
player,201011280buf,buf,TrouTo00,def_int_long,0,,,,,
player,201011280buf,buf,TrouTo00,pass_defended,0,,,,,
player,201011280buf,buf,TrouTo00,sacks,0.0,,,,,
player,201011280buf,buf,TrouTo00,tackles_combined,4,,,,,
player,201011280buf,buf,TrouTo00,tackles_solo,2,,,,,
player,201011280buf,buf,TrouTo00,tackles_assists,2,,,,,
player,201011280buf,buf,TrouTo00,tackles_loss,1,,,,,
player,201011280buf,buf,TrouTo00,qb_hits,0,,,,,
player,201011280buf,buf,TrouTo00,fumbles_rec,0,,,,,
player,201011280buf,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201011280buf,buf,TrouTo00,fumbles_forced,0,,,,,
player,201011280buf,buf,WilsGe01,def_int,0,,,,,
player,201011280buf,buf,WilsGe01,def_int_yds,0,,,,,
player,201011280buf,buf,WilsGe01,def_int_td,0,,,,,
player,201011280buf,buf,WilsGe01,def_int_long,0,,,,,
player,201011280buf,buf,WilsGe01,pass_defended,0,,,,,
player,201011280buf,buf,WilsGe01,sacks,0.0,,,,,
player,201011280buf,buf,WilsGe01,tackles_combined,4,,,,,
player,201011280buf,buf,WilsGe01,tackles_solo,2,,,,,
player,201011280buf,buf,WilsGe01,tackles_assists,2,,,,,
player,201011280buf,buf,WilsGe01,tackles_loss,0,,,,,
player,201011280buf,buf,WilsGe01,qb_hits,0,,,,,
player,201011280buf,buf,WilsGe01,fumbles_rec,0,,,,,
player,201011280buf,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201011280buf,buf,WilsGe01,fumbles_forced,0,,,,,
player,201011280buf,buf,CortJo20,def_int,0,,,,,
player,201011280buf,buf,CortJo20,def_int_yds,0,,,,,
player,201011280buf,buf,CortJo20,def_int_td,0,,,,,
player,201011280buf,buf,CortJo20,def_int_long,0,,,,,
player,201011280buf,buf,CortJo20,pass_defended,0,,,,,
player,201011280buf,buf,CortJo20,sacks,0.0,,,,,
player,201011280buf,buf,CortJo20,tackles_combined,3,,,,,
player,201011280buf,buf,CortJo20,tackles_solo,2,,,,,
player,201011280buf,buf,CortJo20,tackles_assists,1,,,,,
player,201011280buf,buf,CortJo20,tackles_loss,0,,,,,
player,201011280buf,buf,CortJo20,qb_hits,0,,,,,
player,201011280buf,buf,CortJo20,fumbles_rec,0,,,,,
player,201011280buf,buf,CortJo20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,CortJo20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,CortJo20,fumbles_forced,0,,,,,
player,201011280buf,buf,McKeLe99,def_int,0,,,,,
player,201011280buf,buf,McKeLe99,def_int_yds,0,,,,,
player,201011280buf,buf,McKeLe99,def_int_td,0,,,,,
player,201011280buf,buf,McKeLe99,def_int_long,0,,,,,
player,201011280buf,buf,McKeLe99,pass_defended,0,,,,,
player,201011280buf,buf,McKeLe99,sacks,0.0,,,,,
player,201011280buf,buf,McKeLe99,tackles_combined,3,,,,,
player,201011280buf,buf,McKeLe99,tackles_solo,3,,,,,
player,201011280buf,buf,McKeLe99,tackles_assists,0,,,,,
player,201011280buf,buf,McKeLe99,tackles_loss,0,,,,,
player,201011280buf,buf,McKeLe99,qb_hits,0,,,,,
player,201011280buf,buf,McKeLe99,fumbles_rec,0,,,,,
player,201011280buf,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201011280buf,buf,McKeLe99,fumbles_forced,0,,,,,
player,201011280buf,buf,MoatAr00,def_int,0,,,,,
player,201011280buf,buf,MoatAr00,def_int_yds,0,,,,,
player,201011280buf,buf,MoatAr00,def_int_td,0,,,,,
player,201011280buf,buf,MoatAr00,def_int_long,0,,,,,
player,201011280buf,buf,MoatAr00,pass_defended,0,,,,,
player,201011280buf,buf,MoatAr00,sacks,0.0,,,,,
player,201011280buf,buf,MoatAr00,tackles_combined,3,,,,,
player,201011280buf,buf,MoatAr00,tackles_solo,2,,,,,
player,201011280buf,buf,MoatAr00,tackles_assists,1,,,,,
player,201011280buf,buf,MoatAr00,tackles_loss,0,,,,,
player,201011280buf,buf,MoatAr00,qb_hits,0,,,,,
player,201011280buf,buf,MoatAr00,fumbles_rec,0,,,,,
player,201011280buf,buf,MoatAr00,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,MoatAr00,fumbles_rec_td,0,,,,,
player,201011280buf,buf,MoatAr00,fumbles_forced,0,,,,,
player,201011280buf,buf,ColeAn01,def_int,0,,,,,
player,201011280buf,buf,ColeAn01,def_int_yds,0,,,,,
player,201011280buf,buf,ColeAn01,def_int_td,0,,,,,
player,201011280buf,buf,ColeAn01,def_int_long,0,,,,,
player,201011280buf,buf,ColeAn01,pass_defended,0,,,,,
player,201011280buf,buf,ColeAn01,sacks,0.0,,,,,
player,201011280buf,buf,ColeAn01,tackles_combined,2,,,,,
player,201011280buf,buf,ColeAn01,tackles_solo,1,,,,,
player,201011280buf,buf,ColeAn01,tackles_assists,1,,,,,
player,201011280buf,buf,ColeAn01,tackles_loss,0,,,,,
player,201011280buf,buf,ColeAn01,qb_hits,0,,,,,
player,201011280buf,buf,ColeAn01,fumbles_rec,0,,,,,
player,201011280buf,buf,ColeAn01,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,ColeAn01,fumbles_rec_td,0,,,,,
player,201011280buf,buf,ColeAn01,fumbles_forced,0,,,,,
player,201011280buf,buf,FlorDr20,def_int,0,,,,,
player,201011280buf,buf,FlorDr20,def_int_yds,0,,,,,
player,201011280buf,buf,FlorDr20,def_int_td,0,,,,,
player,201011280buf,buf,FlorDr20,def_int_long,0,,,,,
player,201011280buf,buf,FlorDr20,pass_defended,0,,,,,
player,201011280buf,buf,FlorDr20,sacks,0.0,,,,,
player,201011280buf,buf,FlorDr20,tackles_combined,2,,,,,
player,201011280buf,buf,FlorDr20,tackles_solo,2,,,,,
player,201011280buf,buf,FlorDr20,tackles_assists,0,,,,,
player,201011280buf,buf,FlorDr20,tackles_loss,0,,,,,
player,201011280buf,buf,FlorDr20,qb_hits,0,,,,,
player,201011280buf,buf,FlorDr20,fumbles_rec,1,,,,,
player,201011280buf,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201011280buf,buf,FlorDr20,fumbles_forced,0,,,,,
player,201011280buf,buf,JoneDo00,def_int,0,,,,,
player,201011280buf,buf,JoneDo00,def_int_yds,0,,,,,
player,201011280buf,buf,JoneDo00,def_int_td,0,,,,,
player,201011280buf,buf,JoneDo00,def_int_long,0,,,,,
player,201011280buf,buf,JoneDo00,pass_defended,0,,,,,
player,201011280buf,buf,JoneDo00,sacks,0.0,,,,,
player,201011280buf,buf,JoneDo00,tackles_combined,2,,,,,
player,201011280buf,buf,JoneDo00,tackles_solo,2,,,,,
player,201011280buf,buf,JoneDo00,tackles_assists,0,,,,,
player,201011280buf,buf,JoneDo00,tackles_loss,0,,,,,
player,201011280buf,buf,JoneDo00,qb_hits,0,,,,,
player,201011280buf,buf,JoneDo00,fumbles_rec,0,,,,,
player,201011280buf,buf,JoneDo00,fumbles_rec_yds,0,,,,,
player,201011280buf,buf,JoneDo00,fumbles_rec_td,0,,,,,
player,201011280buf,buf,JoneDo00,fumbles_forced,0,,,,,
player,201011280buf,buf,MaybAa99,def_int,0,,,,,
player,201011280buf,buf,MaybAa99,def_int_yds,0,,,,,
player,201011280buf,buf,MaybAa99,def_int_td,0,,,,,
player,201011280buf,buf,MaybAa99,def_int_long,0,,,,,
player,201011280buf,buf,MaybAa99,pass_defended,0,,,,,
player,201011280buf,buf,MaybAa99,sacks,0.0,,,,,
player,201011280buf,buf,MaybAa99,tackles_combined,1,,,,,
player,201011280buf,buf,MaybAa99,tackles_solo,1,,,,,
player,201011280buf,buf,MaybAa99,tackles_assists,0,,,,,
player,201011280buf,buf,MaybAa99,tackles_loss,0,,,,,
player,201011280buf,buf,MaybAa99,qb_hits,0,,,,,
player,201011280buf,buf,MaybAa99,fumbles_rec,0,,,,,
