game,2010,12,20101128,201011280rav,tam,"Tampa Bay Buccaneers",10,rav,"Baltimore Ravens",17
player,201011280rav,tam,MillRo99,def_int,0,,,,,
player,201011280rav,tam,MillRo99,def_int_yds,0,,,,,
player,201011280rav,tam,MillRo99,def_int_td,0,,,,,
player,201011280rav,tam,MillRo99,def_int_long,0,,,,,
player,201011280rav,tam,MillRo99,pass_defended,0,,,,,
player,201011280rav,tam,MillRo99,sacks,0.0,,,,,
player,201011280rav,tam,MillRo99,tackles_combined,6,,,,,
player,201011280rav,tam,MillRo99,tackles_solo,4,,,,,
player,201011280rav,tam,MillRo99,tackles_assists,2,,,,,
player,201011280rav,tam,MillRo99,tackles_loss,0,,,,,
player,201011280rav,tam,MillRo99,qb_hits,0,,,,,
player,201011280rav,tam,MillRo99,fumbles_rec,0,,,,,
player,201011280rav,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,MillRo99,fumbles_forced,0,,,,,
player,201011280rav,tam,GrimCo99,def_int,0,,,,,
player,201011280rav,tam,GrimCo99,def_int_yds,0,,,,,
player,201011280rav,tam,GrimCo99,def_int_td,0,,,,,
player,201011280rav,tam,GrimCo99,def_int_long,0,,,,,
player,201011280rav,tam,GrimCo99,pass_defended,0,,,,,
player,201011280rav,tam,GrimCo99,sacks,0.0,,,,,
player,201011280rav,tam,GrimCo99,tackles_combined,4,,,,,
player,201011280rav,tam,GrimCo99,tackles_solo,4,,,,,
player,201011280rav,tam,GrimCo99,tackles_assists,0,,,,,
player,201011280rav,tam,GrimCo99,tackles_loss,0,,,,,
player,201011280rav,tam,GrimCo99,qb_hits,0,,,,,
player,201011280rav,tam,GrimCo99,fumbles_rec,0,,,,,
player,201011280rav,tam,GrimCo99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,GrimCo99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,GrimCo99,fumbles_forced,0,,,,,
player,201011280rav,tam,PiscSa99,def_int,0,,,,,
player,201011280rav,tam,PiscSa99,def_int_yds,0,,,,,
player,201011280rav,tam,PiscSa99,def_int_td,0,,,,,
player,201011280rav,tam,PiscSa99,def_int_long,0,,,,,
player,201011280rav,tam,PiscSa99,pass_defended,0,,,,,
player,201011280rav,tam,PiscSa99,sacks,0.0,,,,,
player,201011280rav,tam,PiscSa99,tackles_combined,4,,,,,
player,201011280rav,tam,PiscSa99,tackles_solo,4,,,,,
player,201011280rav,tam,PiscSa99,tackles_assists,0,,,,,
player,201011280rav,tam,PiscSa99,tackles_loss,0,,,,,
player,201011280rav,tam,PiscSa99,qb_hits,1,,,,,
player,201011280rav,tam,PiscSa99,fumbles_rec,0,,,,,
player,201011280rav,tam,PiscSa99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,PiscSa99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,PiscSa99,fumbles_forced,0,,,,,
player,201011280rav,tam,BarbRo00,def_int,0,,,,,
player,201011280rav,tam,BarbRo00,def_int_yds,0,,,,,
player,201011280rav,tam,BarbRo00,def_int_td,0,,,,,
player,201011280rav,tam,BarbRo00,def_int_long,0,,,,,
player,201011280rav,tam,BarbRo00,pass_defended,1,,,,,
player,201011280rav,tam,BarbRo00,sacks,0.0,,,,,
player,201011280rav,tam,BarbRo00,tackles_combined,3,,,,,
player,201011280rav,tam,BarbRo00,tackles_solo,2,,,,,
player,201011280rav,tam,BarbRo00,tackles_assists,1,,,,,
player,201011280rav,tam,BarbRo00,tackles_loss,0,,,,,
player,201011280rav,tam,BarbRo00,qb_hits,0,,,,,
player,201011280rav,tam,BarbRo00,fumbles_rec,0,,,,,
player,201011280rav,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201011280rav,tam,BarbRo00,fumbles_forced,0,,,,,
player,201011280rav,tam,StovMa00,def_int,0,,,,,
player,201011280rav,tam,StovMa00,def_int_yds,0,,,,,
player,201011280rav,tam,StovMa00,def_int_td,0,,,,,
player,201011280rav,tam,StovMa00,def_int_long,0,,,,,
player,201011280rav,tam,StovMa00,pass_defended,0,,,,,
player,201011280rav,tam,StovMa00,sacks,0.0,,,,,
player,201011280rav,tam,StovMa00,tackles_combined,3,,,,,
player,201011280rav,tam,StovMa00,tackles_solo,3,,,,,
player,201011280rav,tam,StovMa00,tackles_assists,0,,,,,
player,201011280rav,tam,StovMa00,tackles_loss,0,,,,,
player,201011280rav,tam,StovMa00,qb_hits,0,,,,,
player,201011280rav,tam,StovMa00,fumbles_rec,0,,,,,
player,201011280rav,tam,StovMa00,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,StovMa00,fumbles_rec_td,0,,,,,
player,201011280rav,tam,StovMa00,fumbles_forced,0,,,,,
player,201011280rav,tam,BiggE.99,def_int,0,,,,,
player,201011280rav,tam,BiggE.99,def_int_yds,0,,,,,
player,201011280rav,tam,BiggE.99,def_int_td,0,,,,,
player,201011280rav,tam,BiggE.99,def_int_long,0,,,,,
player,201011280rav,tam,BiggE.99,pass_defended,0,,,,,
player,201011280rav,tam,BiggE.99,sacks,0.0,,,,,
player,201011280rav,tam,BiggE.99,tackles_combined,2,,,,,
player,201011280rav,tam,BiggE.99,tackles_solo,2,,,,,
player,201011280rav,tam,BiggE.99,tackles_assists,0,,,,,
player,201011280rav,tam,BiggE.99,tackles_loss,0,,,,,
player,201011280rav,tam,BiggE.99,qb_hits,0,,,,,
player,201011280rav,tam,BiggE.99,fumbles_rec,0,,,,,
player,201011280rav,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,BiggE.99,fumbles_forced,0,,,,,
player,201011280rav,tam,BlacQu99,def_int,0,,,,,
player,201011280rav,tam,BlacQu99,def_int_yds,0,,,,,
player,201011280rav,tam,BlacQu99,def_int_td,0,,,,,
player,201011280rav,tam,BlacQu99,def_int_long,0,,,,,
player,201011280rav,tam,BlacQu99,pass_defended,0,,,,,
player,201011280rav,tam,BlacQu99,sacks,0.0,,,,,
player,201011280rav,tam,BlacQu99,tackles_combined,2,,,,,
player,201011280rav,tam,BlacQu99,tackles_solo,2,,,,,
player,201011280rav,tam,BlacQu99,tackles_assists,0,,,,,
player,201011280rav,tam,BlacQu99,tackles_loss,0,,,,,
player,201011280rav,tam,BlacQu99,qb_hits,0,,,,,
player,201011280rav,tam,BlacQu99,fumbles_rec,0,,,,,
player,201011280rav,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,BlacQu99,fumbles_forced,0,,,,,
player,201011280rav,tam,KoutNi20,def_int,0,,,,,
player,201011280rav,tam,KoutNi20,def_int_yds,0,,,,,
player,201011280rav,tam,KoutNi20,def_int_td,0,,,,,
player,201011280rav,tam,KoutNi20,def_int_long,0,,,,,
player,201011280rav,tam,KoutNi20,pass_defended,0,,,,,
player,201011280rav,tam,KoutNi20,sacks,0.0,,,,,
player,201011280rav,tam,KoutNi20,tackles_combined,2,,,,,
player,201011280rav,tam,KoutNi20,tackles_solo,2,,,,,
player,201011280rav,tam,KoutNi20,tackles_assists,0,,,,,
player,201011280rav,tam,KoutNi20,tackles_loss,0,,,,,
player,201011280rav,tam,KoutNi20,qb_hits,0,,,,,
player,201011280rav,tam,KoutNi20,fumbles_rec,0,,,,,
player,201011280rav,tam,KoutNi20,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,KoutNi20,fumbles_rec_td,0,,,,,
player,201011280rav,tam,KoutNi20,fumbles_forced,0,,,,,
player,201011280rav,tam,WoodAl99,def_int,0,,,,,
player,201011280rav,tam,WoodAl99,def_int_yds,0,,,,,
player,201011280rav,tam,WoodAl99,def_int_td,0,,,,,
player,201011280rav,tam,WoodAl99,def_int_long,0,,,,,
player,201011280rav,tam,WoodAl99,pass_defended,0,,,,,
player,201011280rav,tam,WoodAl99,sacks,0.0,,,,,
player,201011280rav,tam,WoodAl99,tackles_combined,2,,,,,
player,201011280rav,tam,WoodAl99,tackles_solo,2,,,,,
player,201011280rav,tam,WoodAl99,tackles_assists,0,,,,,
player,201011280rav,tam,WoodAl99,tackles_loss,0,,,,,
player,201011280rav,tam,WoodAl99,qb_hits,0,,,,,
player,201011280rav,tam,WoodAl99,fumbles_rec,0,,,,,
player,201011280rav,tam,WoodAl99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,WoodAl99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,WoodAl99,fumbles_forced,0,,,,,
player,201011280rav,tam,BennMi99,def_int,0,,,,,
player,201011280rav,tam,BennMi99,def_int_yds,0,,,,,
player,201011280rav,tam,BennMi99,def_int_td,0,,,,,
player,201011280rav,tam,BennMi99,def_int_long,0,,,,,
player,201011280rav,tam,BennMi99,pass_defended,0,,,,,
player,201011280rav,tam,BennMi99,sacks,0.0,,,,,
player,201011280rav,tam,BennMi99,tackles_combined,1,,,,,
player,201011280rav,tam,BennMi99,tackles_solo,1,,,,,
player,201011280rav,tam,BennMi99,tackles_assists,0,,,,,
player,201011280rav,tam,BennMi99,tackles_loss,0,,,,,
player,201011280rav,tam,BennMi99,qb_hits,0,,,,,
player,201011280rav,tam,BennMi99,fumbles_rec,0,,,,,
player,201011280rav,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,BennMi99,fumbles_forced,0,,,,,
player,201011280rav,tam,MageAl99,def_int,0,,,,,
player,201011280rav,tam,MageAl99,def_int_yds,0,,,,,
player,201011280rav,tam,MageAl99,def_int_td,0,,,,,
player,201011280rav,tam,MageAl99,def_int_long,0,,,,,
player,201011280rav,tam,MageAl99,pass_defended,0,,,,,
player,201011280rav,tam,MageAl99,sacks,0.0,,,,,
player,201011280rav,tam,MageAl99,tackles_combined,1,,,,,
player,201011280rav,tam,MageAl99,tackles_solo,0,,,,,
player,201011280rav,tam,MageAl99,tackles_assists,1,,,,,
player,201011280rav,tam,MageAl99,tackles_loss,0,,,,,
player,201011280rav,tam,MageAl99,qb_hits,0,,,,,
player,201011280rav,tam,MageAl99,fumbles_rec,0,,,,,
player,201011280rav,tam,MageAl99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,MageAl99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,MageAl99,fumbles_forced,0,,,,,
player,201011280rav,tam,WatsDe99,def_int,0,,,,,
player,201011280rav,tam,WatsDe99,def_int_yds,0,,,,,
player,201011280rav,tam,WatsDe99,def_int_td,0,,,,,
player,201011280rav,tam,WatsDe99,def_int_long,0,,,,,
player,201011280rav,tam,WatsDe99,pass_defended,0,,,,,
player,201011280rav,tam,WatsDe99,sacks,0.0,,,,,
player,201011280rav,tam,WatsDe99,tackles_combined,1,,,,,
player,201011280rav,tam,WatsDe99,tackles_solo,1,,,,,
player,201011280rav,tam,WatsDe99,tackles_assists,0,,,,,
player,201011280rav,tam,WatsDe99,tackles_loss,0,,,,,
player,201011280rav,tam,WatsDe99,qb_hits,0,,,,,
player,201011280rav,tam,WatsDe99,fumbles_rec,0,,,,,
player,201011280rav,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,WatsDe99,fumbles_forced,0,,,,,
player,201011280rav,tam,WhitGr99,def_int,0,,,,,
player,201011280rav,tam,WhitGr99,def_int_yds,0,,,,,
player,201011280rav,tam,WhitGr99,def_int_td,0,,,,,
player,201011280rav,tam,WhitGr99,def_int_long,0,,,,,
player,201011280rav,tam,WhitGr99,pass_defended,0,,,,,
player,201011280rav,tam,WhitGr99,sacks,0.0,,,,,
player,201011280rav,tam,WhitGr99,tackles_combined,1,,,,,
player,201011280rav,tam,WhitGr99,tackles_solo,1,,,,,
player,201011280rav,tam,WhitGr99,tackles_assists,0,,,,,
player,201011280rav,tam,WhitGr99,tackles_loss,,,,,,
player,201011280rav,tam,WhitGr99,qb_hits,,,,,,
player,201011280rav,tam,WhitGr99,fumbles_rec,0,,,,,
player,201011280rav,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201011280rav,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201011280rav,tam,WhitGr99,fumbles_forced,0,,,,,
player,201011280rav,tam,LyncCo99,def_int,,,,,,
player,201011280rav,tam,LyncCo99,def_int_yds,,,,,,
player,201011280rav,tam,LyncCo99,def_int_td,,,,,,
player,201011280rav,tam,LyncCo99,def_int_long,,,,,,
player,201011280rav,tam,LyncCo99,pass_defended,,,,,,
player,201011280rav,tam,LyncCo99,sacks,0.0,,,,,
player,201011280rav,tam,LyncCo99,tackles_combined,,,,,,
player,201011280rav,tam,LyncCo99,tackles_solo,,,,,,
player,201011280rav,tam,LyncCo99,tackles_assists,,,,,,
player,201011280rav,tam,LyncCo99,tackles_loss,2,,,,,
player,201011280rav,tam,LyncCo99,qb_hits,2,,,,,
player,201011280rav,tam,LyncCo99,fumbles_rec,,,,,,
player,201011280rav,tam,LyncCo99,fumbles_rec_yds,,,,,,
player,201011280rav,tam,LyncCo99,fumbles_rec_td,,,,,,
player,201011280rav,tam,LyncCo99,fumbles_forced,,,,,,
player,201011280rav,rav,LewiRa00,def_int,0,,,,,
player,201011280rav,rav,LewiRa00,def_int_yds,0,,,,,
player,201011280rav,rav,LewiRa00,def_int_td,0,,,,,
player,201011280rav,rav,LewiRa00,def_int_long,0,,,,,
player,201011280rav,rav,LewiRa00,pass_defended,0,,,,,
player,201011280rav,rav,LewiRa00,sacks,0.0,,,,,
player,201011280rav,rav,LewiRa00,tackles_combined,12,,,,,
player,201011280rav,rav,LewiRa00,tackles_solo,7,,,,,
player,201011280rav,rav,LewiRa00,tackles_assists,5,,,,,
player,201011280rav,rav,LewiRa00,tackles_loss,0,,,,,
player,201011280rav,rav,LewiRa00,qb_hits,0,,,,,
player,201011280rav,rav,LewiRa00,fumbles_rec,0,,,,,
player,201011280rav,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201011280rav,rav,LewiRa00,fumbles_forced,0,,,,,
player,201011280rav,rav,JohnJa23,def_int,0,,,,,
player,201011280rav,rav,JohnJa23,def_int_yds,0,,,,,
player,201011280rav,rav,JohnJa23,def_int_td,0,,,,,
player,201011280rav,rav,JohnJa23,def_int_long,0,,,,,
player,201011280rav,rav,JohnJa23,pass_defended,0,,,,,
player,201011280rav,rav,JohnJa23,sacks,0.0,,,,,
player,201011280rav,rav,JohnJa23,tackles_combined,10,,,,,
player,201011280rav,rav,JohnJa23,tackles_solo,6,,,,,
player,201011280rav,rav,JohnJa23,tackles_assists,4,,,,,
player,201011280rav,rav,JohnJa23,tackles_loss,0,,,,,
player,201011280rav,rav,JohnJa23,qb_hits,0,,,,,
player,201011280rav,rav,JohnJa23,fumbles_rec,0,,,,,
player,201011280rav,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201011280rav,rav,JohnJa23,fumbles_forced,0,,,,,
player,201011280rav,rav,LandDa21,def_int,0,,,,,
player,201011280rav,rav,LandDa21,def_int_yds,0,,,,,
player,201011280rav,rav,LandDa21,def_int_td,0,,,,,
player,201011280rav,rav,LandDa21,def_int_long,0,,,,,
player,201011280rav,rav,LandDa21,pass_defended,0,,,,,
player,201011280rav,rav,LandDa21,sacks,0.0,,,,,
player,201011280rav,rav,LandDa21,tackles_combined,5,,,,,
player,201011280rav,rav,LandDa21,tackles_solo,4,,,,,
player,201011280rav,rav,LandDa21,tackles_assists,1,,,,,
player,201011280rav,rav,LandDa21,tackles_loss,0,,,,,
player,201011280rav,rav,LandDa21,qb_hits,0,,,,,
player,201011280rav,rav,LandDa21,fumbles_rec,0,,,,,
player,201011280rav,rav,LandDa21,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,LandDa21,fumbles_rec_td,0,,,,,
player,201011280rav,rav,LandDa21,fumbles_forced,0,,,,,
player,201011280rav,rav,SuggTe99,def_int,0,,,,,
player,201011280rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201011280rav,rav,SuggTe99,def_int_td,0,,,,,
player,201011280rav,rav,SuggTe99,def_int_long,0,,,,,
player,201011280rav,rav,SuggTe99,pass_defended,0,,,,,
player,201011280rav,rav,SuggTe99,sacks,0.0,,,,,
player,201011280rav,rav,SuggTe99,tackles_combined,5,,,,,
player,201011280rav,rav,SuggTe99,tackles_solo,5,,,,,
player,201011280rav,rav,SuggTe99,tackles_assists,0,,,,,
player,201011280rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201011280rav,rav,SuggTe99,qb_hits,1,,,,,
player,201011280rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201011280rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201011280rav,rav,GoodTa99,def_int,0,,,,,
player,201011280rav,rav,GoodTa99,def_int_yds,0,,,,,
player,201011280rav,rav,GoodTa99,def_int_td,0,,,,,
player,201011280rav,rav,GoodTa99,def_int_long,0,,,,,
player,201011280rav,rav,GoodTa99,pass_defended,0,,,,,
player,201011280rav,rav,GoodTa99,sacks,0.0,,,,,
player,201011280rav,rav,GoodTa99,tackles_combined,4,,,,,
player,201011280rav,rav,GoodTa99,tackles_solo,3,,,,,
player,201011280rav,rav,GoodTa99,tackles_assists,1,,,,,
player,201011280rav,rav,GoodTa99,tackles_loss,0,,,,,
player,201011280rav,rav,GoodTa99,qb_hits,0,,,,,
player,201011280rav,rav,GoodTa99,fumbles_rec,0,,,,,
player,201011280rav,rav,GoodTa99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,GoodTa99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,GoodTa99,fumbles_forced,0,,,,,
player,201011280rav,rav,McClJa01,def_int,0,,,,,
player,201011280rav,rav,McClJa01,def_int_yds,0,,,,,
player,201011280rav,rav,McClJa01,def_int_td,0,,,,,
player,201011280rav,rav,McClJa01,def_int_long,0,,,,,
player,201011280rav,rav,McClJa01,pass_defended,0,,,,,
player,201011280rav,rav,McClJa01,sacks,0.0,,,,,
player,201011280rav,rav,McClJa01,tackles_combined,4,,,,,
player,201011280rav,rav,McClJa01,tackles_solo,2,,,,,
player,201011280rav,rav,McClJa01,tackles_assists,2,,,,,
player,201011280rav,rav,McClJa01,tackles_loss,0,,,,,
player,201011280rav,rav,McClJa01,qb_hits,0,,,,,
player,201011280rav,rav,McClJa01,fumbles_rec,0,,,,,
player,201011280rav,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201011280rav,rav,McClJa01,fumbles_forced,0,,,,,
player,201011280rav,rav,WilsJo99,def_int,0,,,,,
player,201011280rav,rav,WilsJo99,def_int_yds,0,,,,,
player,201011280rav,rav,WilsJo99,def_int_td,0,,,,,
player,201011280rav,rav,WilsJo99,def_int_long,0,,,,,
player,201011280rav,rav,WilsJo99,pass_defended,0,,,,,
player,201011280rav,rav,WilsJo99,sacks,0.0,,,,,
player,201011280rav,rav,WilsJo99,tackles_combined,4,,,,,
player,201011280rav,rav,WilsJo99,tackles_solo,3,,,,,
player,201011280rav,rav,WilsJo99,tackles_assists,1,,,,,
player,201011280rav,rav,WilsJo99,tackles_loss,1,,,,,
player,201011280rav,rav,WilsJo99,qb_hits,0,,,,,
player,201011280rav,rav,WilsJo99,fumbles_rec,0,,,,,
player,201011280rav,rav,WilsJo99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,WilsJo99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,WilsJo99,fumbles_forced,0,,,,,
player,201011280rav,rav,WebbLa99,def_int,0,,,,,
player,201011280rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201011280rav,rav,WebbLa99,def_int_td,0,,,,,
player,201011280rav,rav,WebbLa99,def_int_long,0,,,,,
player,201011280rav,rav,WebbLa99,pass_defended,0,,,,,
player,201011280rav,rav,WebbLa99,sacks,0.0,,,,,
player,201011280rav,rav,WebbLa99,tackles_combined,3,,,,,
player,201011280rav,rav,WebbLa99,tackles_solo,2,,,,,
player,201011280rav,rav,WebbLa99,tackles_assists,1,,,,,
player,201011280rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201011280rav,rav,WebbLa99,qb_hits,0,,,,,
player,201011280rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201011280rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201011280rav,rav,GregKe20,def_int,0,,,,,
player,201011280rav,rav,GregKe20,def_int_yds,0,,,,,
player,201011280rav,rav,GregKe20,def_int_td,0,,,,,
player,201011280rav,rav,GregKe20,def_int_long,0,,,,,
player,201011280rav,rav,GregKe20,pass_defended,0,,,,,
player,201011280rav,rav,GregKe20,sacks,0.0,,,,,
player,201011280rav,rav,GregKe20,tackles_combined,2,,,,,
player,201011280rav,rav,GregKe20,tackles_solo,2,,,,,
player,201011280rav,rav,GregKe20,tackles_assists,0,,,,,
player,201011280rav,rav,GregKe20,tackles_loss,0,,,,,
player,201011280rav,rav,GregKe20,qb_hits,0,,,,,
player,201011280rav,rav,GregKe20,fumbles_rec,0,,,,,
player,201011280rav,rav,GregKe20,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,GregKe20,fumbles_rec_td,0,,,,,
player,201011280rav,rav,GregKe20,fumbles_forced,0,,,,,
player,201011280rav,rav,NakaHa99,def_int,0,,,,,
player,201011280rav,rav,NakaHa99,def_int_yds,0,,,,,
player,201011280rav,rav,NakaHa99,def_int_td,0,,,,,
player,201011280rav,rav,NakaHa99,def_int_long,0,,,,,
player,201011280rav,rav,NakaHa99,pass_defended,0,,,,,
player,201011280rav,rav,NakaHa99,sacks,0.0,,,,,
player,201011280rav,rav,NakaHa99,tackles_combined,2,,,,,
player,201011280rav,rav,NakaHa99,tackles_solo,2,,,,,
player,201011280rav,rav,NakaHa99,tackles_assists,0,,,,,
player,201011280rav,rav,NakaHa99,tackles_loss,0,,,,,
player,201011280rav,rav,NakaHa99,qb_hits,0,,,,,
player,201011280rav,rav,NakaHa99,fumbles_rec,0,,,,,
player,201011280rav,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,NakaHa99,fumbles_forced,0,,,,,
player,201011280rav,rav,NgatHa20,def_int,0,,,,,
player,201011280rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201011280rav,rav,NgatHa20,def_int_td,0,,,,,
player,201011280rav,rav,NgatHa20,def_int_long,0,,,,,
player,201011280rav,rav,NgatHa20,pass_defended,0,,,,,
player,201011280rav,rav,NgatHa20,sacks,0.0,,,,,
player,201011280rav,rav,NgatHa20,tackles_combined,2,,,,,
player,201011280rav,rav,NgatHa20,tackles_solo,1,,,,,
player,201011280rav,rav,NgatHa20,tackles_assists,1,,,,,
player,201011280rav,rav,NgatHa20,tackles_loss,0,,,,,
player,201011280rav,rav,NgatHa20,qb_hits,1,,,,,
player,201011280rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201011280rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201011280rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201011280rav,rav,ReddCo20,def_int,0,,,,,
player,201011280rav,rav,ReddCo20,def_int_yds,0,,,,,
player,201011280rav,rav,ReddCo20,def_int_td,0,,,,,
player,201011280rav,rav,ReddCo20,def_int_long,0,,,,,
player,201011280rav,rav,ReddCo20,pass_defended,0,,,,,
player,201011280rav,rav,ReddCo20,sacks,0.0,,,,,
player,201011280rav,rav,ReddCo20,tackles_combined,2,,,,,
player,201011280rav,rav,ReddCo20,tackles_solo,1,,,,,
player,201011280rav,rav,ReddCo20,tackles_assists,1,,,,,
player,201011280rav,rav,ReddCo20,tackles_loss,0,,,,,
player,201011280rav,rav,ReddCo20,qb_hits,1,,,,,
player,201011280rav,rav,ReddCo20,fumbles_rec,0,,,,,
player,201011280rav,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201011280rav,rav,ReddCo20,fumbles_forced,0,,,,,
player,201011280rav,rav,BurgPr99,def_int,0,,,,,
player,201011280rav,rav,BurgPr99,def_int_yds,0,,,,,
player,201011280rav,rav,BurgPr99,def_int_td,0,,,,,
player,201011280rav,rav,BurgPr99,def_int_long,0,,,,,
player,201011280rav,rav,BurgPr99,pass_defended,0,,,,,
player,201011280rav,rav,BurgPr99,sacks,0.0,,,,,
player,201011280rav,rav,BurgPr99,tackles_combined,1,,,,,
player,201011280rav,rav,BurgPr99,tackles_solo,1,,,,,
player,201011280rav,rav,BurgPr99,tackles_assists,0,,,,,
player,201011280rav,rav,BurgPr99,tackles_loss,0,,,,,
player,201011280rav,rav,BurgPr99,qb_hits,0,,,,,
player,201011280rav,rav,BurgPr99,fumbles_rec,0,,,,,
player,201011280rav,rav,BurgPr99,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,BurgPr99,fumbles_rec_td,0,,,,,
player,201011280rav,rav,BurgPr99,fumbles_forced,0,,,,,
player,201011280rav,rav,cundibil01,def_int,0,,,,,
player,201011280rav,rav,cundibil01,def_int_yds,0,,,,,
player,201011280rav,rav,cundibil01,def_int_td,0,,,,,
player,201011280rav,rav,cundibil01,def_int_long,0,,,,,
player,201011280rav,rav,cundibil01,pass_defended,0,,,,,
player,201011280rav,rav,cundibil01,sacks,0.0,,,,,
player,201011280rav,rav,cundibil01,tackles_combined,1,,,,,
player,201011280rav,rav,cundibil01,tackles_solo,1,,,,,
player,201011280rav,rav,cundibil01,tackles_assists,0,,,,,
player,201011280rav,rav,cundibil01,tackles_loss,0,,,,,
player,201011280rav,rav,cundibil01,qb_hits,0,,,,,
player,201011280rav,rav,cundibil01,fumbles_rec,0,,,,,
player,201011280rav,rav,cundibil01,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,cundibil01,fumbles_rec_td,0,,,,,
player,201011280rav,rav,cundibil01,fumbles_forced,0,,,,,
player,201011280rav,rav,ParmJa00,def_int,0,,,,,
player,201011280rav,rav,ParmJa00,def_int_yds,0,,,,,
player,201011280rav,rav,ParmJa00,def_int_td,0,,,,,
player,201011280rav,rav,ParmJa00,def_int_long,0,,,,,
player,201011280rav,rav,ParmJa00,pass_defended,0,,,,,
player,201011280rav,rav,ParmJa00,sacks,0.0,,,,,
player,201011280rav,rav,ParmJa00,tackles_combined,1,,,,,
player,201011280rav,rav,ParmJa00,tackles_solo,1,,,,,
player,201011280rav,rav,ParmJa00,tackles_assists,0,,,,,
player,201011280rav,rav,ParmJa00,tackles_loss,0,,,,,
player,201011280rav,rav,ParmJa00,qb_hits,0,,,,,
player,201011280rav,rav,ParmJa00,fumbles_rec,0,,,,,
player,201011280rav,rav,ParmJa00,fumbles_rec_yds,0,,,,,
player,201011280rav,rav,ParmJa00,fumbles_rec_td,0,,,,,
player,201011280rav,rav,ParmJa00,fumbles_forced,0,,,,,
player,201011280rav,rav,PhilJa99,def_int,0,,,,,
player,201011280rav,rav,PhilJa99,def_int_yds,0,,,,,
player,201011280rav,rav,PhilJa99,def_int_td,0,,,,,
player,201011280rav,rav,PhilJa99,def_int_long,0,,,,,
