game,2010,5,20101010,201010100crd,nor,"New Orleans Saints",20,crd,"Arizona Cardinals",30
player,201010100crd,crd,CampCa99,def_int_td,0,,,,,
player,201010100crd,crd,CampCa99,def_int_long,0,,,,,
player,201010100crd,crd,CampCa99,pass_defended,0,,,,,
player,201010100crd,crd,CampCa99,sacks,0.0,,,,,
player,201010100crd,crd,CampCa99,tackles_combined,3,,,,,
player,201010100crd,crd,CampCa99,tackles_solo,3,,,,,
player,201010100crd,crd,CampCa99,tackles_assists,0,,,,,
player,201010100crd,crd,CampCa99,tackles_loss,1,,,,,
player,201010100crd,crd,CampCa99,qb_hits,0,,,,,
player,201010100crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201010100crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201010100crd,crd,CampCa99,fumbles_forced,0,,,,,
player,201010100crd,crd,DockDa20,def_int,0,,,,,
player,201010100crd,crd,DockDa20,def_int_yds,0,,,,,
player,201010100crd,crd,DockDa20,def_int_td,0,,,,,
player,201010100crd,crd,DockDa20,def_int_long,0,,,,,
player,201010100crd,crd,DockDa20,pass_defended,0,,,,,
player,201010100crd,crd,DockDa20,sacks,0.0,,,,,
player,201010100crd,crd,DockDa20,tackles_combined,3,,,,,
player,201010100crd,crd,DockDa20,tackles_solo,3,,,,,
player,201010100crd,crd,DockDa20,tackles_assists,0,,,,,
player,201010100crd,crd,DockDa20,tackles_loss,0,,,,,
player,201010100crd,crd,DockDa20,qb_hits,2,,,,,
player,201010100crd,crd,DockDa20,fumbles_rec,0,,,,,
player,201010100crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201010100crd,crd,DockDa20,fumbles_forced,1,,,,,
player,201010100crd,crd,MauiRe00,def_int,0,,,,,
player,201010100crd,crd,MauiRe00,def_int_yds,0,,,,,
player,201010100crd,crd,MauiRe00,def_int_td,0,,,,,
player,201010100crd,crd,MauiRe00,def_int_long,0,,,,,
player,201010100crd,crd,MauiRe00,pass_defended,0,,,,,
player,201010100crd,crd,MauiRe00,sacks,0.0,,,,,
player,201010100crd,crd,MauiRe00,tackles_combined,3,,,,,
player,201010100crd,crd,MauiRe00,tackles_solo,2,,,,,
player,201010100crd,crd,MauiRe00,tackles_assists,1,,,,,
player,201010100crd,crd,MauiRe00,tackles_loss,0,,,,,
player,201010100crd,crd,MauiRe00,qb_hits,0,,,,,
player,201010100crd,crd,MauiRe00,fumbles_rec,0,,,,,
player,201010100crd,crd,MauiRe00,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,MauiRe00,fumbles_rec_td,0,,,,,
player,201010100crd,crd,MauiRe00,fumbles_forced,0,,,,,
player,201010100crd,crd,WrigJa01,def_int,0,,,,,
player,201010100crd,crd,WrigJa01,def_int_yds,0,,,,,
player,201010100crd,crd,WrigJa01,def_int_td,0,,,,,
player,201010100crd,crd,WrigJa01,def_int_long,0,,,,,
player,201010100crd,crd,WrigJa01,pass_defended,0,,,,,
player,201010100crd,crd,WrigJa01,sacks,0.0,,,,,
player,201010100crd,crd,WrigJa01,tackles_combined,2,,,,,
player,201010100crd,crd,WrigJa01,tackles_solo,1,,,,,
player,201010100crd,crd,WrigJa01,tackles_assists,1,,,,,
player,201010100crd,crd,WrigJa01,tackles_loss,0,,,,,
player,201010100crd,crd,WrigJa01,qb_hits,0,,,,,
player,201010100crd,crd,WrigJa01,fumbles_rec,0,,,,,
player,201010100crd,crd,WrigJa01,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,WrigJa01,fumbles_rec_td,0,,,,,
player,201010100crd,crd,WrigJa01,fumbles_forced,0,,,,,
player,201010100crd,crd,BranAl99,def_int,0,,,,,
player,201010100crd,crd,BranAl99,def_int_yds,0,,,,,
player,201010100crd,crd,BranAl99,def_int_td,0,,,,,
player,201010100crd,crd,BranAl99,def_int_long,0,,,,,
player,201010100crd,crd,BranAl99,pass_defended,0,,,,,
player,201010100crd,crd,BranAl99,sacks,0.0,,,,,
player,201010100crd,crd,BranAl99,tackles_combined,1,,,,,
player,201010100crd,crd,BranAl99,tackles_solo,1,,,,,
player,201010100crd,crd,BranAl99,tackles_assists,0,,,,,
player,201010100crd,crd,BranAl99,tackles_loss,0,,,,,
player,201010100crd,crd,BranAl99,qb_hits,1,,,,,
player,201010100crd,crd,BranAl99,fumbles_rec,0,,,,,
player,201010100crd,crd,BranAl99,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,BranAl99,fumbles_rec_td,0,,,,,
player,201010100crd,crd,BranAl99,fumbles_forced,0,,,,,
player,201010100crd,crd,DrayJi00,def_int,0,,,,,
player,201010100crd,crd,DrayJi00,def_int_yds,0,,,,,
player,201010100crd,crd,DrayJi00,def_int_td,0,,,,,
player,201010100crd,crd,DrayJi00,def_int_long,0,,,,,
player,201010100crd,crd,DrayJi00,pass_defended,0,,,,,
player,201010100crd,crd,DrayJi00,sacks,0.0,,,,,
player,201010100crd,crd,DrayJi00,tackles_combined,1,,,,,
player,201010100crd,crd,DrayJi00,tackles_solo,1,,,,,
player,201010100crd,crd,DrayJi00,tackles_assists,0,,,,,
player,201010100crd,crd,DrayJi00,tackles_loss,0,,,,,
player,201010100crd,crd,DrayJi00,qb_hits,0,,,,,
player,201010100crd,crd,DrayJi00,fumbles_rec,0,,,,,
player,201010100crd,crd,DrayJi00,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,DrayJi00,fumbles_rec_td,0,,,,,
player,201010100crd,crd,DrayJi00,fumbles_forced,0,,,,,
player,201010100crd,crd,RobiBr20,def_int,0,,,,,
player,201010100crd,crd,RobiBr20,def_int_yds,0,,,,,
player,201010100crd,crd,RobiBr20,def_int_td,0,,,,,
player,201010100crd,crd,RobiBr20,def_int_long,0,,,,,
player,201010100crd,crd,RobiBr20,pass_defended,0,,,,,
player,201010100crd,crd,RobiBr20,sacks,0.0,,,,,
player,201010100crd,crd,RobiBr20,tackles_combined,1,,,,,
player,201010100crd,crd,RobiBr20,tackles_solo,0,,,,,
player,201010100crd,crd,RobiBr20,tackles_assists,1,,,,,
player,201010100crd,crd,RobiBr20,tackles_loss,0,,,,,
player,201010100crd,crd,RobiBr20,qb_hits,0,,,,,
player,201010100crd,crd,RobiBr20,fumbles_rec,0,,,,,
player,201010100crd,crd,RobiBr20,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,RobiBr20,fumbles_rec_td,0,,,,,
player,201010100crd,crd,RobiBr20,fumbles_forced,0,,,,,
player,201010100crd,crd,StepLa00,def_int,0,,,,,
player,201010100crd,crd,StepLa00,def_int_yds,0,,,,,
player,201010100crd,crd,StepLa00,def_int_td,0,,,,,
player,201010100crd,crd,StepLa00,def_int_long,0,,,,,
player,201010100crd,crd,StepLa00,pass_defended,0,,,,,
player,201010100crd,crd,StepLa00,sacks,0.0,,,,,
player,201010100crd,crd,StepLa00,tackles_combined,1,,,,,
player,201010100crd,crd,StepLa00,tackles_solo,1,,,,,
player,201010100crd,crd,StepLa00,tackles_assists,0,,,,,
player,201010100crd,crd,StepLa00,tackles_loss,0,,,,,
player,201010100crd,crd,StepLa00,qb_hits,0,,,,,
player,201010100crd,crd,StepLa00,fumbles_rec,0,,,,,
player,201010100crd,crd,StepLa00,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,StepLa00,fumbles_rec_td,0,,,,,
player,201010100crd,crd,StepLa00,fumbles_forced,0,,,,,
player,201010100crd,crd,WellCh00,def_int,0,,,,,
player,201010100crd,crd,WellCh00,def_int_yds,0,,,,,
player,201010100crd,crd,WellCh00,def_int_td,0,,,,,
player,201010100crd,crd,WellCh00,def_int_long,0,,,,,
player,201010100crd,crd,WellCh00,pass_defended,0,,,,,
player,201010100crd,crd,WellCh00,sacks,0.0,,,,,
player,201010100crd,crd,WellCh00,tackles_combined,0,,,,,
player,201010100crd,crd,WellCh00,tackles_solo,0,,,,,
player,201010100crd,crd,WellCh00,tackles_assists,0,,,,,
player,201010100crd,crd,WellCh00,tackles_loss,,,,,,
player,201010100crd,crd,WellCh00,qb_hits,,,,,,
player,201010100crd,crd,WellCh00,fumbles_rec,1,,,,,
player,201010100crd,crd,WellCh00,fumbles_rec_yds,0,,,,,
player,201010100crd,crd,WellCh00,fumbles_rec_td,0,,,,,
player,201010100crd,crd,WellCh00,fumbles_forced,0,,,,,
player,201010100crd,nor,RobyCo00,kick_ret,4,,,,,
player,201010100crd,nor,RobyCo00,kick_ret_yds,111,,,,,
player,201010100crd,nor,RobyCo00,kick_ret_yds_per_ret,27.8,,,,,
player,201010100crd,nor,RobyCo00,kick_ret_td,0,,,,,
player,201010100crd,nor,RobyCo00,kick_ret_long,32,,,,,
player,201010100crd,nor,RobyCo00,punt_ret,0,,,,,
player,201010100crd,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201010100crd,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201010100crd,nor,RobyCo00,punt_ret_td,0,,,,,
player,201010100crd,nor,RobyCo00,punt_ret_long,0,,,,,
player,201010100crd,nor,BettLa00,kick_ret,1,,,,,
player,201010100crd,nor,BettLa00,kick_ret_yds,23,,,,,
player,201010100crd,nor,BettLa00,kick_ret_yds_per_ret,23.0,,,,,
player,201010100crd,nor,BettLa00,kick_ret_td,0,,,,,
player,201010100crd,nor,BettLa00,kick_ret_long,23,,,,,
player,201010100crd,nor,BettLa00,punt_ret,0,,,,,
player,201010100crd,nor,BettLa00,punt_ret_yds,0,,,,,
player,201010100crd,nor,BettLa00,punt_ret_yds_per_ret,,,,,,
player,201010100crd,nor,BettLa00,punt_ret_td,0,,,,,
player,201010100crd,nor,BettLa00,punt_ret_long,0,,,,,
player,201010100crd,crd,RobeAn00,kick_ret,0,,,,,
player,201010100crd,crd,RobeAn00,kick_ret_yds,0,,,,,
player,201010100crd,crd,RobeAn00,kick_ret_yds_per_ret,,,,,,
player,201010100crd,crd,RobeAn00,kick_ret_td,0,,,,,
player,201010100crd,crd,RobeAn00,kick_ret_long,0,,,,,
player,201010100crd,crd,RobeAn00,punt_ret,2,,,,,
player,201010100crd,crd,RobeAn00,punt_ret_yds,4,,,,,
player,201010100crd,crd,RobeAn00,punt_ret_yds_per_ret,2.0,,,,,
player,201010100crd,crd,RobeAn00,punt_ret_td,0,,,,,
player,201010100crd,crd,RobeAn00,punt_ret_long,4,,,,,
player,201010100crd,crd,StepLa00,kick_ret,2,,,,,
player,201010100crd,crd,StepLa00,kick_ret_yds,108,,,,,
player,201010100crd,crd,StepLa00,kick_ret_yds_per_ret,54.0,,,,,
player,201010100crd,crd,StepLa00,kick_ret_td,0,,,,,
player,201010100crd,crd,StepLa00,kick_ret_long,60,,,,,
player,201010100crd,crd,StepLa00,punt_ret,0,,,,,
player,201010100crd,crd,StepLa00,punt_ret_yds,0,,,,,
player,201010100crd,crd,StepLa00,punt_ret_yds_per_ret,,,,,,
player,201010100crd,crd,StepLa00,punt_ret_td,0,,,,,
player,201010100crd,crd,StepLa00,punt_ret_long,0,,,,,
player,201010100crd,crd,WrigJa01,kick_ret,1,,,,,
player,201010100crd,crd,WrigJa01,kick_ret_yds,8,,,,,
player,201010100crd,crd,WrigJa01,kick_ret_yds_per_ret,8.0,,,,,
player,201010100crd,crd,WrigJa01,kick_ret_td,0,,,,,
player,201010100crd,crd,WrigJa01,kick_ret_long,8,,,,,
player,201010100crd,crd,WrigJa01,punt_ret,0,,,,,
player,201010100crd,crd,WrigJa01,punt_ret_yds,0,,,,,
player,201010100crd,crd,WrigJa01,punt_ret_yds_per_ret,,,,,,
player,201010100crd,crd,WrigJa01,punt_ret_td,0,,,,,
player,201010100crd,crd,WrigJa01,punt_ret_long,0,,,,,
player,201010100crd,nor,carnejoh01,xpm,2,,,,,
player,201010100crd,nor,carnejoh01,xpa,2,,,,,
player,201010100crd,nor,carnejoh01,fgm,2,,,,,
player,201010100crd,nor,carnejoh01,fga,3,,,,,
player,201010100crd,nor,carnejoh01,punt,0,,,,,
player,201010100crd,nor,carnejoh01,punt_yds,0,,,,,
player,201010100crd,nor,carnejoh01,punt_yds_per_punt,,,,,,
player,201010100crd,nor,carnejoh01,punt_long,0,,,,,
player,201010100crd,nor,MorsTh00,xpm,,,,,,
player,201010100crd,nor,MorsTh00,xpa,,,,,,
player,201010100crd,nor,MorsTh00,fgm,,,,,,
player,201010100crd,nor,MorsTh00,fga,,,,,,
player,201010100crd,nor,MorsTh00,punt,3,,,,,
player,201010100crd,nor,MorsTh00,punt_yds,138,,,,,
player,201010100crd,nor,MorsTh00,punt_yds_per_punt,46.0,,,,,
player,201010100crd,nor,MorsTh00,punt_long,53,,,,,
player,201010100crd,crd,feelyjay01,xpm,3,,,,,
player,201010100crd,crd,feelyjay01,xpa,3,,,,,
player,201010100crd,crd,feelyjay01,fgm,3,,,,,
player,201010100crd,crd,feelyjay01,fga,3,,,,,
player,201010100crd,crd,feelyjay01,punt,0,,,,,
player,201010100crd,crd,feelyjay01,punt_yds,0,,,,,
player,201010100crd,crd,feelyjay01,punt_yds_per_punt,,,,,,
player,201010100crd,crd,feelyjay01,punt_long,0,,,,,
player,201010100crd,crd,GrahBe20,xpm,,,,,,
player,201010100crd,crd,GrahBe20,xpa,,,,,,
player,201010100crd,crd,GrahBe20,fgm,,,,,,
player,201010100crd,crd,GrahBe20,fga,,,,,,
player,201010100crd,crd,GrahBe20,punt,5,,,,,
player,201010100crd,crd,GrahBe20,punt_yds,189,,,,,
player,201010100crd,crd,GrahBe20,punt_yds_per_punt,37.8,,,,,
player,201010100crd,crd,GrahBe20,punt_long,46,,,,,
