game,2010,7,20101024,201010240nor,cle,"Cleveland Browns",30,nor,"New Orleans Saints",17
player,201010240nor,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,RobiPa99,fumbles_forced,0,,,,,
player,201010240nor,nor,TorrLe20,def_int,0,,,,,
player,201010240nor,nor,TorrLe20,def_int_yds,0,,,,,
player,201010240nor,nor,TorrLe20,def_int_td,0,,,,,
player,201010240nor,nor,TorrLe20,def_int_long,0,,,,,
player,201010240nor,nor,TorrLe20,pass_defended,0,,,,,
player,201010240nor,nor,TorrLe20,sacks,0.0,,,,,
player,201010240nor,nor,TorrLe20,tackles_combined,3,,,,,
player,201010240nor,nor,TorrLe20,tackles_solo,2,,,,,
player,201010240nor,nor,TorrLe20,tackles_assists,1,,,,,
player,201010240nor,nor,TorrLe20,tackles_loss,0,,,,,
player,201010240nor,nor,TorrLe20,qb_hits,0,,,,,
player,201010240nor,nor,TorrLe20,fumbles_rec,0,,,,,
player,201010240nor,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201010240nor,nor,TorrLe20,fumbles_forced,0,,,,,
player,201010240nor,nor,ElliSe99,def_int,0,,,,,
player,201010240nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201010240nor,nor,ElliSe99,def_int_td,0,,,,,
player,201010240nor,nor,ElliSe99,def_int_long,0,,,,,
player,201010240nor,nor,ElliSe99,pass_defended,0,,,,,
player,201010240nor,nor,ElliSe99,sacks,0.0,,,,,
player,201010240nor,nor,ElliSe99,tackles_combined,2,,,,,
player,201010240nor,nor,ElliSe99,tackles_solo,2,,,,,
player,201010240nor,nor,ElliSe99,tackles_assists,0,,,,,
player,201010240nor,nor,ElliSe99,tackles_loss,0,,,,,
player,201010240nor,nor,ElliSe99,qb_hits,0,,,,,
player,201010240nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201010240nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201010240nor,nor,SharDa00,def_int,0,,,,,
player,201010240nor,nor,SharDa00,def_int_yds,0,,,,,
player,201010240nor,nor,SharDa00,def_int_td,0,,,,,
player,201010240nor,nor,SharDa00,def_int_long,0,,,,,
player,201010240nor,nor,SharDa00,pass_defended,0,,,,,
player,201010240nor,nor,SharDa00,sacks,0.0,,,,,
player,201010240nor,nor,SharDa00,tackles_combined,2,,,,,
player,201010240nor,nor,SharDa00,tackles_solo,2,,,,,
player,201010240nor,nor,SharDa00,tackles_assists,0,,,,,
player,201010240nor,nor,SharDa00,tackles_loss,0,,,,,
player,201010240nor,nor,SharDa00,qb_hits,0,,,,,
player,201010240nor,nor,SharDa00,fumbles_rec,0,,,,,
player,201010240nor,nor,SharDa00,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,SharDa00,fumbles_rec_td,0,,,,,
player,201010240nor,nor,SharDa00,fumbles_forced,0,,,,,
player,201010240nor,nor,ArnoSt99,def_int,0,,,,,
player,201010240nor,nor,ArnoSt99,def_int_yds,0,,,,,
player,201010240nor,nor,ArnoSt99,def_int_td,0,,,,,
player,201010240nor,nor,ArnoSt99,def_int_long,0,,,,,
player,201010240nor,nor,ArnoSt99,pass_defended,0,,,,,
player,201010240nor,nor,ArnoSt99,sacks,0.0,,,,,
player,201010240nor,nor,ArnoSt99,tackles_combined,1,,,,,
player,201010240nor,nor,ArnoSt99,tackles_solo,1,,,,,
player,201010240nor,nor,ArnoSt99,tackles_assists,0,,,,,
player,201010240nor,nor,ArnoSt99,tackles_loss,0,,,,,
player,201010240nor,nor,ArnoSt99,qb_hits,0,,,,,
player,201010240nor,nor,ArnoSt99,fumbles_rec,0,,,,,
player,201010240nor,nor,ArnoSt99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,ArnoSt99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,ArnoSt99,fumbles_forced,1,,,,,
player,201010240nor,nor,BettLa00,def_int,0,,,,,
player,201010240nor,nor,BettLa00,def_int_yds,0,,,,,
player,201010240nor,nor,BettLa00,def_int_td,0,,,,,
player,201010240nor,nor,BettLa00,def_int_long,0,,,,,
player,201010240nor,nor,BettLa00,pass_defended,0,,,,,
player,201010240nor,nor,BettLa00,sacks,0.0,,,,,
player,201010240nor,nor,BettLa00,tackles_combined,1,,,,,
player,201010240nor,nor,BettLa00,tackles_solo,1,,,,,
player,201010240nor,nor,BettLa00,tackles_assists,0,,,,,
player,201010240nor,nor,BettLa00,tackles_loss,0,,,,,
player,201010240nor,nor,BettLa00,qb_hits,0,,,,,
player,201010240nor,nor,BettLa00,fumbles_rec,0,,,,,
player,201010240nor,nor,BettLa00,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,BettLa00,fumbles_rec_td,0,,,,,
player,201010240nor,nor,BettLa00,fumbles_forced,0,,,,,
player,201010240nor,nor,CharJe99,def_int,0,,,,,
player,201010240nor,nor,CharJe99,def_int_yds,0,,,,,
player,201010240nor,nor,CharJe99,def_int_td,0,,,,,
player,201010240nor,nor,CharJe99,def_int_long,0,,,,,
player,201010240nor,nor,CharJe99,pass_defended,0,,,,,
player,201010240nor,nor,CharJe99,sacks,0.0,,,,,
player,201010240nor,nor,CharJe99,tackles_combined,1,,,,,
player,201010240nor,nor,CharJe99,tackles_solo,0,,,,,
player,201010240nor,nor,CharJe99,tackles_assists,1,,,,,
player,201010240nor,nor,CharJe99,tackles_loss,0,,,,,
player,201010240nor,nor,CharJe99,qb_hits,0,,,,,
player,201010240nor,nor,CharJe99,fumbles_rec,0,,,,,
player,201010240nor,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,CharJe99,fumbles_forced,0,,,,,
player,201010240nor,nor,HargAn20,def_int,0,,,,,
player,201010240nor,nor,HargAn20,def_int_yds,0,,,,,
player,201010240nor,nor,HargAn20,def_int_td,0,,,,,
player,201010240nor,nor,HargAn20,def_int_long,0,,,,,
player,201010240nor,nor,HargAn20,pass_defended,0,,,,,
player,201010240nor,nor,HargAn20,sacks,0.0,,,,,
player,201010240nor,nor,HargAn20,tackles_combined,1,,,,,
player,201010240nor,nor,HargAn20,tackles_solo,1,,,,,
player,201010240nor,nor,HargAn20,tackles_assists,0,,,,,
player,201010240nor,nor,HargAn20,tackles_loss,,,,,,
player,201010240nor,nor,HargAn20,qb_hits,,,,,,
player,201010240nor,nor,HargAn20,fumbles_rec,0,,,,,
player,201010240nor,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201010240nor,nor,HargAn20,fumbles_forced,0,,,,,
player,201010240nor,nor,RobyCo00,def_int,0,,,,,
player,201010240nor,nor,RobyCo00,def_int_yds,0,,,,,
player,201010240nor,nor,RobyCo00,def_int_td,0,,,,,
player,201010240nor,nor,RobyCo00,def_int_long,0,,,,,
player,201010240nor,nor,RobyCo00,pass_defended,0,,,,,
player,201010240nor,nor,RobyCo00,sacks,0.0,,,,,
player,201010240nor,nor,RobyCo00,tackles_combined,1,,,,,
player,201010240nor,nor,RobyCo00,tackles_solo,1,,,,,
player,201010240nor,nor,RobyCo00,tackles_assists,0,,,,,
player,201010240nor,nor,RobyCo00,tackles_loss,0,,,,,
player,201010240nor,nor,RobyCo00,qb_hits,0,,,,,
player,201010240nor,nor,RobyCo00,fumbles_rec,0,,,,,
player,201010240nor,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201010240nor,nor,RobyCo00,fumbles_forced,0,,,,,
player,201010240nor,nor,WateAn00,def_int,0,,,,,
player,201010240nor,nor,WateAn00,def_int_yds,0,,,,,
player,201010240nor,nor,WateAn00,def_int_td,0,,,,,
player,201010240nor,nor,WateAn00,def_int_long,0,,,,,
player,201010240nor,nor,WateAn00,pass_defended,0,,,,,
player,201010240nor,nor,WateAn00,sacks,0.0,,,,,
player,201010240nor,nor,WateAn00,tackles_combined,1,,,,,
player,201010240nor,nor,WateAn00,tackles_solo,1,,,,,
player,201010240nor,nor,WateAn00,tackles_assists,0,,,,,
player,201010240nor,nor,WateAn00,tackles_loss,0,,,,,
player,201010240nor,nor,WateAn00,qb_hits,0,,,,,
player,201010240nor,nor,WateAn00,fumbles_rec,0,,,,,
player,201010240nor,nor,WateAn00,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,WateAn00,fumbles_rec_td,0,,,,,
player,201010240nor,nor,WateAn00,fumbles_forced,0,,,,,
player,201010240nor,nor,WilkJi20,def_int,0,,,,,
player,201010240nor,nor,WilkJi20,def_int_yds,0,,,,,
player,201010240nor,nor,WilkJi20,def_int_td,0,,,,,
player,201010240nor,nor,WilkJi20,def_int_long,0,,,,,
player,201010240nor,nor,WilkJi20,pass_defended,0,,,,,
player,201010240nor,nor,WilkJi20,sacks,0.0,,,,,
player,201010240nor,nor,WilkJi20,tackles_combined,1,,,,,
player,201010240nor,nor,WilkJi20,tackles_solo,1,,,,,
player,201010240nor,nor,WilkJi20,tackles_assists,0,,,,,
player,201010240nor,nor,WilkJi20,tackles_loss,0,,,,,
player,201010240nor,nor,WilkJi20,qb_hits,0,,,,,
player,201010240nor,nor,WilkJi20,fumbles_rec,0,,,,,
player,201010240nor,nor,WilkJi20,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,WilkJi20,fumbles_rec_td,0,,,,,
player,201010240nor,nor,WilkJi20,fumbles_forced,0,,,,,
player,201010240nor,nor,YounUs99,def_int,0,,,,,
player,201010240nor,nor,YounUs99,def_int_yds,0,,,,,
player,201010240nor,nor,YounUs99,def_int_td,0,,,,,
player,201010240nor,nor,YounUs99,def_int_long,0,,,,,
player,201010240nor,nor,YounUs99,pass_defended,0,,,,,
player,201010240nor,nor,YounUs99,sacks,0.0,,,,,
player,201010240nor,nor,YounUs99,tackles_combined,1,,,,,
player,201010240nor,nor,YounUs99,tackles_solo,1,,,,,
player,201010240nor,nor,YounUs99,tackles_assists,0,,,,,
player,201010240nor,nor,YounUs99,tackles_loss,0,,,,,
player,201010240nor,nor,YounUs99,qb_hits,0,,,,,
player,201010240nor,nor,YounUs99,fumbles_rec,0,,,,,
player,201010240nor,nor,YounUs99,fumbles_rec_yds,0,,,,,
player,201010240nor,nor,YounUs99,fumbles_rec_td,0,,,,,
player,201010240nor,nor,YounUs99,fumbles_forced,0,,,,,
player,201010240nor,nor,GrahJi00,def_int,0,,,,,
player,201010240nor,nor,GrahJi00,def_int_yds,0,,,,,
player,201010240nor,nor,GrahJi00,def_int_td,0,,,,,
player,201010240nor,nor,GrahJi00,def_int_long,0,,,,,
player,201010240nor,nor,GrahJi00,pass_defended,0,,,,,
player,201010240nor,nor,GrahJi00,sacks,0.0,,,,,
player,201010240nor,nor,GrahJi00,tackles_combined,0,,,,,
player,201010240nor,nor,GrahJi00,tackles_solo,0,,,,,
player,201010240nor,nor,GrahJi00,tackles_assists,0,,,,,
player,201010240nor,nor,GrahJi00,tackles_loss,0,,,,,
player,201010240nor,nor,GrahJi00,qb_hits,0,,,,,
player,201010240nor,nor,GrahJi00,fumbles_rec,1,,,,,
player,201010240nor,nor,GrahJi00,fumbles_rec_yds,20,,,,,
player,201010240nor,nor,GrahJi00,fumbles_rec_td,0,,,,,
player,201010240nor,nor,GrahJi00,fumbles_forced,0,,,,,
player,201010240nor,nor,BrowAl20,def_int,,,,,,
player,201010240nor,nor,BrowAl20,def_int_yds,,,,,,
player,201010240nor,nor,BrowAl20,def_int_td,,,,,,
player,201010240nor,nor,BrowAl20,def_int_long,,,,,,
player,201010240nor,nor,BrowAl20,pass_defended,0,,,,,
player,201010240nor,nor,BrowAl20,sacks,0.0,,,,,
player,201010240nor,nor,BrowAl20,tackles_combined,0,,,,,
player,201010240nor,nor,BrowAl20,tackles_solo,0,,,,,
player,201010240nor,nor,BrowAl20,tackles_assists,0,,,,,
player,201010240nor,nor,BrowAl20,tackles_loss,0,,,,,
player,201010240nor,nor,BrowAl20,qb_hits,2,,,,,
player,201010240nor,nor,BrowAl20,fumbles_rec,0,,,,,
player,201010240nor,nor,BrowAl20,fumbles_rec_yds,,,,,,
player,201010240nor,nor,BrowAl20,fumbles_rec_td,,,,,,
player,201010240nor,nor,BrowAl20,fumbles_forced,0,,,,,
player,201010240nor,cle,CribJo01,kick_ret,3,,,,,
player,201010240nor,cle,CribJo01,kick_ret_yds,68,,,,,
player,201010240nor,cle,CribJo01,kick_ret_yds_per_ret,22.7,,,,,
player,201010240nor,cle,CribJo01,kick_ret_td,0,,,,,
player,201010240nor,cle,CribJo01,kick_ret_long,29,,,,,
player,201010240nor,cle,CribJo01,punt_ret,3,,,,,
player,201010240nor,cle,CribJo01,punt_ret_yds,40,,,,,
player,201010240nor,cle,CribJo01,punt_ret_yds_per_ret,13.3,,,,,
player,201010240nor,cle,CribJo01,punt_ret_td,0,,,,,
player,201010240nor,cle,CribJo01,punt_ret_long,17,,,,,
player,201010240nor,cle,WrigEr99,kick_ret,0,,,,,
player,201010240nor,cle,WrigEr99,kick_ret_yds,0,,,,,
player,201010240nor,cle,WrigEr99,kick_ret_yds_per_ret,,,,,,
player,201010240nor,cle,WrigEr99,kick_ret_td,0,,,,,
player,201010240nor,cle,WrigEr99,kick_ret_long,0,,,,,
player,201010240nor,cle,WrigEr99,punt_ret,0,,,,,
player,201010240nor,cle,WrigEr99,punt_ret_yds,62,,,,,
player,201010240nor,cle,WrigEr99,punt_ret_yds_per_ret,,,,,,
player,201010240nor,cle,WrigEr99,punt_ret_td,0,,,,,
player,201010240nor,cle,WrigEr99,punt_ret_long,62,,,,,
player,201010240nor,nor,MoorLa00,kick_ret,0,,,,,
player,201010240nor,nor,MoorLa00,kick_ret_yds,0,,,,,
player,201010240nor,nor,MoorLa00,kick_ret_yds_per_ret,,,,,,
player,201010240nor,nor,MoorLa00,kick_ret_td,0,,,,,
player,201010240nor,nor,MoorLa00,kick_ret_long,0,,,,,
player,201010240nor,nor,MoorLa00,punt_ret,2,,,,,
player,201010240nor,nor,MoorLa00,punt_ret_yds,-1,,,,,
player,201010240nor,nor,MoorLa00,punt_ret_yds_per_ret,-0.5,,,,,
player,201010240nor,nor,MoorLa00,punt_ret_td,0,,,,,
player,201010240nor,nor,MoorLa00,punt_ret_long,5,,,,,
player,201010240nor,nor,RobyCo00,kick_ret,4,,,,,
player,201010240nor,nor,RobyCo00,kick_ret_yds,83,,,,,
player,201010240nor,nor,RobyCo00,kick_ret_yds_per_ret,20.8,,,,,
player,201010240nor,nor,RobyCo00,kick_ret_td,0,,,,,
player,201010240nor,nor,RobyCo00,kick_ret_long,26,,,,,
player,201010240nor,nor,RobyCo00,punt_ret,0,,,,,
player,201010240nor,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201010240nor,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201010240nor,nor,RobyCo00,punt_ret_td,0,,,,,
player,201010240nor,nor,RobyCo00,punt_ret_long,0,,,,,
player,201010240nor,cle,dawsophi01,xpm,3,,,,,
player,201010240nor,cle,dawsophi01,xpa,3,,,,,
player,201010240nor,cle,dawsophi01,fgm,3,,,,,
player,201010240nor,cle,dawsophi01,fga,3,,,,,
player,201010240nor,cle,dawsophi01,punt,0,,,,,
player,201010240nor,cle,dawsophi01,punt_yds,0,,,,,
player,201010240nor,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201010240nor,cle,dawsophi01,punt_long,0,,,,,
player,201010240nor,cle,HodgRe20,xpm,,,,,,
player,201010240nor,cle,HodgRe20,xpa,,,,,,
player,201010240nor,cle,HodgRe20,fgm,,,,,,
player,201010240nor,cle,HodgRe20,fga,,,,,,
player,201010240nor,cle,HodgRe20,punt,4,,,,,
player,201010240nor,cle,HodgRe20,punt_yds,168,,,,,
player,201010240nor,cle,HodgRe20,punt_yds_per_punt,42.0,,,,,
player,201010240nor,cle,HodgRe20,punt_long,53,,,,,
player,201010240nor,nor,HartGa00,xpm,2,,,,,
player,201010240nor,nor,HartGa00,xpa,2,,,,,
player,201010240nor,nor,HartGa00,fgm,1,,,,,
player,201010240nor,nor,HartGa00,fga,1,,,,,
player,201010240nor,nor,HartGa00,punt,0,,,,,
player,201010240nor,nor,HartGa00,punt_yds,0,,,,,
player,201010240nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201010240nor,nor,HartGa00,punt_long,0,,,,,
player,201010240nor,nor,MorsTh00,xpm,,,,,,
player,201010240nor,nor,MorsTh00,xpa,,,,,,
player,201010240nor,nor,MorsTh00,fgm,,,,,,
player,201010240nor,nor,MorsTh00,fga,,,,,,
player,201010240nor,nor,MorsTh00,punt,4,,,,,
player,201010240nor,nor,MorsTh00,punt_yds,204,,,,,
player,201010240nor,nor,MorsTh00,punt_yds_per_punt,51.0,,,,,
player,201010240nor,nor,MorsTh00,punt_long,56,,,,,
