game,2010,16,20101226,201012260tam,sea,"Seattle Seahawks",15,tam,"Tampa Bay Buccaneers",38
player,201012260tam,tam,MillRo99,def_int_td,0,,,,,
player,201012260tam,tam,MillRo99,def_int_long,0,,,,,
player,201012260tam,tam,MillRo99,pass_defended,0,,,,,
player,201012260tam,tam,MillRo99,sacks,0.0,,,,,
player,201012260tam,tam,MillRo99,tackles_combined,3,,,,,
player,201012260tam,tam,MillRo99,tackles_solo,1,,,,,
player,201012260tam,tam,MillRo99,tackles_assists,2,,,,,
player,201012260tam,tam,MillRo99,tackles_loss,0,,,,,
player,201012260tam,tam,MillRo99,qb_hits,0,,,,,
player,201012260tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201012260tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201012260tam,tam,WoodAl99,def_int,0,,,,,
player,201012260tam,tam,WoodAl99,def_int_yds,0,,,,,
player,201012260tam,tam,WoodAl99,def_int_td,0,,,,,
player,201012260tam,tam,WoodAl99,def_int_long,0,,,,,
player,201012260tam,tam,WoodAl99,pass_defended,0,,,,,
player,201012260tam,tam,WoodAl99,sacks,0.0,,,,,
player,201012260tam,tam,WoodAl99,tackles_combined,3,,,,,
player,201012260tam,tam,WoodAl99,tackles_solo,2,,,,,
player,201012260tam,tam,WoodAl99,tackles_assists,1,,,,,
player,201012260tam,tam,WoodAl99,tackles_loss,0,,,,,
player,201012260tam,tam,WoodAl99,qb_hits,0,,,,,
player,201012260tam,tam,WoodAl99,fumbles_rec,0,,,,,
player,201012260tam,tam,WoodAl99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,WoodAl99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,WoodAl99,fumbles_forced,0,,,,,
player,201012260tam,tam,BennAr00,def_int,0,,,,,
player,201012260tam,tam,BennAr00,def_int_yds,0,,,,,
player,201012260tam,tam,BennAr00,def_int_td,0,,,,,
player,201012260tam,tam,BennAr00,def_int_long,0,,,,,
player,201012260tam,tam,BennAr00,pass_defended,0,,,,,
player,201012260tam,tam,BennAr00,sacks,0.0,,,,,
player,201012260tam,tam,BennAr00,tackles_combined,2,,,,,
player,201012260tam,tam,BennAr00,tackles_solo,2,,,,,
player,201012260tam,tam,BennAr00,tackles_assists,0,,,,,
player,201012260tam,tam,BennAr00,tackles_loss,0,,,,,
player,201012260tam,tam,BennAr00,qb_hits,0,,,,,
player,201012260tam,tam,BennAr00,fumbles_rec,0,,,,,
player,201012260tam,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201012260tam,tam,BennAr00,fumbles_forced,0,,,,,
player,201012260tam,tam,BennMi99,def_int,0,,,,,
player,201012260tam,tam,BennMi99,def_int_yds,0,,,,,
player,201012260tam,tam,BennMi99,def_int_td,0,,,,,
player,201012260tam,tam,BennMi99,def_int_long,0,,,,,
player,201012260tam,tam,BennMi99,pass_defended,0,,,,,
player,201012260tam,tam,BennMi99,sacks,0.0,,,,,
player,201012260tam,tam,BennMi99,tackles_combined,2,,,,,
player,201012260tam,tam,BennMi99,tackles_solo,1,,,,,
player,201012260tam,tam,BennMi99,tackles_assists,1,,,,,
player,201012260tam,tam,BennMi99,tackles_loss,1,,,,,
player,201012260tam,tam,BennMi99,qb_hits,0,,,,,
player,201012260tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201012260tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201012260tam,tam,LoriEr99,def_int,0,,,,,
player,201012260tam,tam,LoriEr99,def_int_yds,0,,,,,
player,201012260tam,tam,LoriEr99,def_int_td,0,,,,,
player,201012260tam,tam,LoriEr99,def_int_long,0,,,,,
player,201012260tam,tam,LoriEr99,pass_defended,0,,,,,
player,201012260tam,tam,LoriEr99,sacks,0.0,,,,,
player,201012260tam,tam,LoriEr99,tackles_combined,2,,,,,
player,201012260tam,tam,LoriEr99,tackles_solo,2,,,,,
player,201012260tam,tam,LoriEr99,tackles_assists,0,,,,,
player,201012260tam,tam,LoriEr99,tackles_loss,0,,,,,
player,201012260tam,tam,LoriEr99,qb_hits,0,,,,,
player,201012260tam,tam,LoriEr99,fumbles_rec,0,,,,,
player,201012260tam,tam,LoriEr99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,LoriEr99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,LoriEr99,fumbles_forced,0,,,,,
player,201012260tam,tam,MageAl99,def_int,0,,,,,
player,201012260tam,tam,MageAl99,def_int_yds,0,,,,,
player,201012260tam,tam,MageAl99,def_int_td,0,,,,,
player,201012260tam,tam,MageAl99,def_int_long,0,,,,,
player,201012260tam,tam,MageAl99,pass_defended,0,,,,,
player,201012260tam,tam,MageAl99,sacks,0.0,,,,,
player,201012260tam,tam,MageAl99,tackles_combined,2,,,,,
player,201012260tam,tam,MageAl99,tackles_solo,1,,,,,
player,201012260tam,tam,MageAl99,tackles_assists,1,,,,,
player,201012260tam,tam,MageAl99,tackles_loss,0,,,,,
player,201012260tam,tam,MageAl99,qb_hits,0,,,,,
player,201012260tam,tam,MageAl99,fumbles_rec,0,,,,,
player,201012260tam,tam,MageAl99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,MageAl99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,MageAl99,fumbles_forced,0,,,,,
player,201012260tam,tam,McKeTy99,def_int,0,,,,,
player,201012260tam,tam,McKeTy99,def_int_yds,0,,,,,
player,201012260tam,tam,McKeTy99,def_int_td,0,,,,,
player,201012260tam,tam,McKeTy99,def_int_long,0,,,,,
player,201012260tam,tam,McKeTy99,pass_defended,0,,,,,
player,201012260tam,tam,McKeTy99,sacks,0.0,,,,,
player,201012260tam,tam,McKeTy99,tackles_combined,2,,,,,
player,201012260tam,tam,McKeTy99,tackles_solo,2,,,,,
player,201012260tam,tam,McKeTy99,tackles_assists,0,,,,,
player,201012260tam,tam,McKeTy99,tackles_loss,0,,,,,
player,201012260tam,tam,McKeTy99,qb_hits,0,,,,,
player,201012260tam,tam,McKeTy99,fumbles_rec,0,,,,,
player,201012260tam,tam,McKeTy99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,McKeTy99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,McKeTy99,fumbles_forced,0,,,,,
player,201012260tam,tam,WatsDe99,def_int,0,,,,,
player,201012260tam,tam,WatsDe99,def_int_yds,0,,,,,
player,201012260tam,tam,WatsDe99,def_int_td,0,,,,,
player,201012260tam,tam,WatsDe99,def_int_long,0,,,,,
player,201012260tam,tam,WatsDe99,pass_defended,0,,,,,
player,201012260tam,tam,WatsDe99,sacks,0.0,,,,,
player,201012260tam,tam,WatsDe99,tackles_combined,2,,,,,
player,201012260tam,tam,WatsDe99,tackles_solo,1,,,,,
player,201012260tam,tam,WatsDe99,tackles_assists,1,,,,,
player,201012260tam,tam,WatsDe99,tackles_loss,0,,,,,
player,201012260tam,tam,WatsDe99,qb_hits,0,,,,,
player,201012260tam,tam,WatsDe99,fumbles_rec,0,,,,,
player,201012260tam,tam,WatsDe99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,WatsDe99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,WatsDe99,fumbles_forced,0,,,,,
player,201012260tam,tam,AsanLa99,def_int,0,,,,,
player,201012260tam,tam,AsanLa99,def_int_yds,0,,,,,
player,201012260tam,tam,AsanLa99,def_int_td,0,,,,,
player,201012260tam,tam,AsanLa99,def_int_long,0,,,,,
player,201012260tam,tam,AsanLa99,pass_defended,0,,,,,
player,201012260tam,tam,AsanLa99,sacks,0.0,,,,,
player,201012260tam,tam,AsanLa99,tackles_combined,1,,,,,
player,201012260tam,tam,AsanLa99,tackles_solo,1,,,,,
player,201012260tam,tam,AsanLa99,tackles_assists,0,,,,,
player,201012260tam,tam,AsanLa99,tackles_loss,0,,,,,
player,201012260tam,tam,AsanLa99,qb_hits,0,,,,,
player,201012260tam,tam,AsanLa99,fumbles_rec,0,,,,,
player,201012260tam,tam,AsanLa99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,AsanLa99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,AsanLa99,fumbles_forced,0,,,,,
player,201012260tam,tam,BarbRo00,def_int,0,,,,,
player,201012260tam,tam,BarbRo00,def_int_yds,0,,,,,
player,201012260tam,tam,BarbRo00,def_int_td,0,,,,,
player,201012260tam,tam,BarbRo00,def_int_long,0,,,,,
player,201012260tam,tam,BarbRo00,pass_defended,0,,,,,
player,201012260tam,tam,BarbRo00,sacks,0.0,,,,,
player,201012260tam,tam,BarbRo00,tackles_combined,1,,,,,
player,201012260tam,tam,BarbRo00,tackles_solo,1,,,,,
player,201012260tam,tam,BarbRo00,tackles_assists,0,,,,,
player,201012260tam,tam,BarbRo00,tackles_loss,0,,,,,
player,201012260tam,tam,BarbRo00,qb_hits,0,,,,,
player,201012260tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201012260tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201012260tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201012260tam,tam,LyncCo99,def_int,0,,,,,
player,201012260tam,tam,LyncCo99,def_int_yds,0,,,,,
player,201012260tam,tam,LyncCo99,def_int_td,0,,,,,
player,201012260tam,tam,LyncCo99,def_int_long,0,,,,,
player,201012260tam,tam,LyncCo99,pass_defended,0,,,,,
player,201012260tam,tam,LyncCo99,sacks,0.0,,,,,
player,201012260tam,tam,LyncCo99,tackles_combined,1,,,,,
player,201012260tam,tam,LyncCo99,tackles_solo,1,,,,,
player,201012260tam,tam,LyncCo99,tackles_assists,0,,,,,
player,201012260tam,tam,LyncCo99,tackles_loss,0,,,,,
player,201012260tam,tam,LyncCo99,qb_hits,0,,,,,
player,201012260tam,tam,LyncCo99,fumbles_rec,0,,,,,
player,201012260tam,tam,LyncCo99,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,LyncCo99,fumbles_rec_td,0,,,,,
player,201012260tam,tam,LyncCo99,fumbles_forced,0,,,,,
player,201012260tam,tam,MackEl20,def_int,0,,,,,
player,201012260tam,tam,MackEl20,def_int_yds,0,,,,,
player,201012260tam,tam,MackEl20,def_int_td,0,,,,,
player,201012260tam,tam,MackEl20,def_int_long,0,,,,,
player,201012260tam,tam,MackEl20,pass_defended,0,,,,,
player,201012260tam,tam,MackEl20,sacks,0.0,,,,,
player,201012260tam,tam,MackEl20,tackles_combined,1,,,,,
player,201012260tam,tam,MackEl20,tackles_solo,1,,,,,
player,201012260tam,tam,MackEl20,tackles_assists,0,,,,,
player,201012260tam,tam,MackEl20,tackles_loss,0,,,,,
player,201012260tam,tam,MackEl20,qb_hits,0,,,,,
player,201012260tam,tam,MackEl20,fumbles_rec,0,,,,,
player,201012260tam,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201012260tam,tam,MackEl20,fumbles_forced,0,,,,,
player,201012260tam,tam,SpurMi00,def_int,0,,,,,
player,201012260tam,tam,SpurMi00,def_int_yds,0,,,,,
player,201012260tam,tam,SpurMi00,def_int_td,0,,,,,
player,201012260tam,tam,SpurMi00,def_int_long,0,,,,,
player,201012260tam,tam,SpurMi00,pass_defended,0,,,,,
player,201012260tam,tam,SpurMi00,sacks,0.0,,,,,
player,201012260tam,tam,SpurMi00,tackles_combined,0,,,,,
player,201012260tam,tam,SpurMi00,tackles_solo,0,,,,,
player,201012260tam,tam,SpurMi00,tackles_assists,0,,,,,
player,201012260tam,tam,SpurMi00,tackles_loss,0,,,,,
player,201012260tam,tam,SpurMi00,qb_hits,0,,,,,
player,201012260tam,tam,SpurMi00,fumbles_rec,1,,,,,
player,201012260tam,tam,SpurMi00,fumbles_rec_yds,0,,,,,
player,201012260tam,tam,SpurMi00,fumbles_rec_td,0,,,,,
player,201012260tam,tam,SpurMi00,fumbles_forced,0,,,,,
player,201012260tam,sea,WashLe00,kick_ret,7,,,,,
player,201012260tam,sea,WashLe00,kick_ret_yds,128,,,,,
player,201012260tam,sea,WashLe00,kick_ret_yds_per_ret,18.3,,,,,
player,201012260tam,sea,WashLe00,kick_ret_td,0,,,,,
player,201012260tam,sea,WashLe00,kick_ret_long,32,,,,,
player,201012260tam,sea,WashLe00,punt_ret,2,,,,,
player,201012260tam,sea,WashLe00,punt_ret_yds,4,,,,,
player,201012260tam,sea,WashLe00,punt_ret_yds_per_ret,2.0,,,,,
player,201012260tam,sea,WashLe00,punt_ret_td,0,,,,,
player,201012260tam,sea,WashLe00,punt_ret_long,6,,,,,
player,201012260tam,tam,SpurMi00,kick_ret,3,,,,,
player,201012260tam,tam,SpurMi00,kick_ret_yds,99,,,,,
player,201012260tam,tam,SpurMi00,kick_ret_yds_per_ret,33.0,,,,,
player,201012260tam,tam,SpurMi00,kick_ret_td,0,,,,,
player,201012260tam,tam,SpurMi00,kick_ret_long,79,,,,,
player,201012260tam,tam,SpurMi00,punt_ret,1,,,,,
player,201012260tam,tam,SpurMi00,punt_ret_yds,6,,,,,
player,201012260tam,tam,SpurMi00,punt_ret_yds_per_ret,6.0,,,,,
player,201012260tam,tam,SpurMi00,punt_ret_td,0,,,,,
player,201012260tam,tam,SpurMi00,punt_ret_long,6,,,,,
player,201012260tam,sea,marexoli01,xpm,1,,,,,
player,201012260tam,sea,marexoli01,xpa,1,,,,,
player,201012260tam,sea,marexoli01,fgm,,,,,,
player,201012260tam,sea,marexoli01,fga,,,,,,
player,201012260tam,sea,marexoli01,punt,0,,,,,
player,201012260tam,sea,marexoli01,punt_yds,0,,,,,
player,201012260tam,sea,marexoli01,punt_yds_per_punt,,,,,,
player,201012260tam,sea,marexoli01,punt_long,0,,,,,
player,201012260tam,sea,RyanJo21,xpm,,,,,,
player,201012260tam,sea,RyanJo21,xpa,,,,,,
player,201012260tam,sea,RyanJo21,fgm,,,,,,
player,201012260tam,sea,RyanJo21,fga,,,,,,
player,201012260tam,sea,RyanJo21,punt,7,,,,,
player,201012260tam,sea,RyanJo21,punt_yds,260,,,,,
player,201012260tam,sea,RyanJo21,punt_yds_per_punt,37.1,,,,,
player,201012260tam,sea,RyanJo21,punt_long,58,,,,,
player,201012260tam,tam,barthco01,xpm,5,,,,,
player,201012260tam,tam,barthco01,xpa,5,,,,,
player,201012260tam,tam,barthco01,fgm,1,,,,,
player,201012260tam,tam,barthco01,fga,2,,,,,
player,201012260tam,tam,barthco01,punt,0,,,,,
player,201012260tam,tam,barthco01,punt_yds,0,,,,,
player,201012260tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201012260tam,tam,barthco01,punt_long,0,,,,,
player,201012260tam,tam,MaloRo00,xpm,,,,,,
player,201012260tam,tam,MaloRo00,xpa,,,,,,
player,201012260tam,tam,MaloRo00,fgm,,,,,,
player,201012260tam,tam,MaloRo00,fga,,,,,,
player,201012260tam,tam,MaloRo00,punt,3,,,,,
player,201012260tam,tam,MaloRo00,punt_yds,135,,,,,
player,201012260tam,tam,MaloRo00,punt_yds_per_punt,45.0,,,,,
player,201012260tam,tam,MaloRo00,punt_long,53,,,,,
