game,2010,12,20101128,201011280clt,sdg,"San Diego Chargers",36,clt,"Indianapolis Colts",14
player,201011280clt,clt,PoweJe99,pass_defended,0,,,,,
player,201011280clt,clt,PoweJe99,sacks,0.0,,,,,
player,201011280clt,clt,PoweJe99,tackles_combined,3,,,,,
player,201011280clt,clt,PoweJe99,tackles_solo,2,,,,,
player,201011280clt,clt,PoweJe99,tackles_assists,1,,,,,
player,201011280clt,clt,PoweJe99,tackles_loss,1,,,,,
player,201011280clt,clt,PoweJe99,qb_hits,0,,,,,
player,201011280clt,clt,PoweJe99,fumbles_rec,0,,,,,
player,201011280clt,clt,PoweJe99,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,PoweJe99,fumbles_rec_td,0,,,,,
player,201011280clt,clt,PoweJe99,fumbles_forced,0,,,,,
player,201011280clt,clt,GlenCo99,def_int,0,,,,,
player,201011280clt,clt,GlenCo99,def_int_yds,0,,,,,
player,201011280clt,clt,GlenCo99,def_int_td,0,,,,,
player,201011280clt,clt,GlenCo99,def_int_long,0,,,,,
player,201011280clt,clt,GlenCo99,pass_defended,0,,,,,
player,201011280clt,clt,GlenCo99,sacks,0.0,,,,,
player,201011280clt,clt,GlenCo99,tackles_combined,2,,,,,
player,201011280clt,clt,GlenCo99,tackles_solo,2,,,,,
player,201011280clt,clt,GlenCo99,tackles_assists,0,,,,,
player,201011280clt,clt,GlenCo99,tackles_loss,0,,,,,
player,201011280clt,clt,GlenCo99,qb_hits,0,,,,,
player,201011280clt,clt,GlenCo99,fumbles_rec,0,,,,,
player,201011280clt,clt,GlenCo99,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,GlenCo99,fumbles_rec_td,0,,,,,
player,201011280clt,clt,GlenCo99,fumbles_forced,0,,,,,
player,201011280clt,clt,HaglTy20,def_int,0,,,,,
player,201011280clt,clt,HaglTy20,def_int_yds,0,,,,,
player,201011280clt,clt,HaglTy20,def_int_td,0,,,,,
player,201011280clt,clt,HaglTy20,def_int_long,0,,,,,
player,201011280clt,clt,HaglTy20,pass_defended,0,,,,,
player,201011280clt,clt,HaglTy20,sacks,0.0,,,,,
player,201011280clt,clt,HaglTy20,tackles_combined,2,,,,,
player,201011280clt,clt,HaglTy20,tackles_solo,2,,,,,
player,201011280clt,clt,HaglTy20,tackles_assists,0,,,,,
player,201011280clt,clt,HaglTy20,tackles_loss,0,,,,,
player,201011280clt,clt,HaglTy20,qb_hits,0,,,,,
player,201011280clt,clt,HaglTy20,fumbles_rec,0,,,,,
player,201011280clt,clt,HaglTy20,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,HaglTy20,fumbles_rec_td,0,,,,,
player,201011280clt,clt,HaglTy20,fumbles_forced,0,,,,,
player,201011280clt,clt,FreeDw00,def_int,0,,,,,
player,201011280clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201011280clt,clt,FreeDw00,def_int_td,0,,,,,
player,201011280clt,clt,FreeDw00,def_int_long,0,,,,,
player,201011280clt,clt,FreeDw00,pass_defended,0,,,,,
player,201011280clt,clt,FreeDw00,sacks,0.0,,,,,
player,201011280clt,clt,FreeDw00,tackles_combined,1,,,,,
player,201011280clt,clt,FreeDw00,tackles_solo,1,,,,,
player,201011280clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201011280clt,clt,FreeDw00,tackles_loss,0,,,,,
player,201011280clt,clt,FreeDw00,qb_hits,1,,,,,
player,201011280clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201011280clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201011280clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201011280clt,clt,MoalFi99,def_int,0,,,,,
player,201011280clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201011280clt,clt,MoalFi99,def_int_td,0,,,,,
player,201011280clt,clt,MoalFi99,def_int_long,0,,,,,
player,201011280clt,clt,MoalFi99,pass_defended,0,,,,,
player,201011280clt,clt,MoalFi99,sacks,0.0,,,,,
player,201011280clt,clt,MoalFi99,tackles_combined,1,,,,,
player,201011280clt,clt,MoalFi99,tackles_solo,1,,,,,
player,201011280clt,clt,MoalFi99,tackles_assists,0,,,,,
player,201011280clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201011280clt,clt,MoalFi99,qb_hits,1,,,,,
player,201011280clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201011280clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201011280clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201011280clt,clt,MuirDa20,def_int,0,,,,,
player,201011280clt,clt,MuirDa20,def_int_yds,0,,,,,
player,201011280clt,clt,MuirDa20,def_int_td,0,,,,,
player,201011280clt,clt,MuirDa20,def_int_long,0,,,,,
player,201011280clt,clt,MuirDa20,pass_defended,0,,,,,
player,201011280clt,clt,MuirDa20,sacks,0.0,,,,,
player,201011280clt,clt,MuirDa20,tackles_combined,1,,,,,
player,201011280clt,clt,MuirDa20,tackles_solo,1,,,,,
player,201011280clt,clt,MuirDa20,tackles_assists,0,,,,,
player,201011280clt,clt,MuirDa20,tackles_loss,0,,,,,
player,201011280clt,clt,MuirDa20,qb_hits,0,,,,,
player,201011280clt,clt,MuirDa20,fumbles_rec,0,,,,,
player,201011280clt,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201011280clt,clt,MuirDa20,fumbles_forced,0,,,,,
player,201011280clt,clt,NewtMi00,def_int,0,,,,,
player,201011280clt,clt,NewtMi00,def_int_yds,0,,,,,
player,201011280clt,clt,NewtMi00,def_int_td,0,,,,,
player,201011280clt,clt,NewtMi00,def_int_long,0,,,,,
player,201011280clt,clt,NewtMi00,pass_defended,0,,,,,
player,201011280clt,clt,NewtMi00,sacks,0.0,,,,,
player,201011280clt,clt,NewtMi00,tackles_combined,1,,,,,
player,201011280clt,clt,NewtMi00,tackles_solo,0,,,,,
player,201011280clt,clt,NewtMi00,tackles_assists,1,,,,,
player,201011280clt,clt,NewtMi00,tackles_loss,0,,,,,
player,201011280clt,clt,NewtMi00,qb_hits,0,,,,,
player,201011280clt,clt,NewtMi00,fumbles_rec,0,,,,,
player,201011280clt,clt,NewtMi00,fumbles_rec_yds,0,,,,,
player,201011280clt,clt,NewtMi00,fumbles_rec_td,0,,,,,
player,201011280clt,clt,NewtMi00,fumbles_forced,0,,,,,
player,201011280clt,sdg,SproDa00,kick_ret,3,,,,,
player,201011280clt,sdg,SproDa00,kick_ret_yds,89,,,,,
player,201011280clt,sdg,SproDa00,kick_ret_yds_per_ret,29.7,,,,,
player,201011280clt,sdg,SproDa00,kick_ret_td,0,,,,,
player,201011280clt,sdg,SproDa00,kick_ret_long,31,,,,,
player,201011280clt,sdg,SproDa00,punt_ret,2,,,,,
player,201011280clt,sdg,SproDa00,punt_ret_yds,19,,,,,
player,201011280clt,sdg,SproDa00,punt_ret_yds_per_ret,9.5,,,,,
player,201011280clt,sdg,SproDa00,punt_ret_td,0,,,,,
player,201011280clt,sdg,SproDa00,punt_ret_long,16,,,,,
player,201011280clt,clt,JameBr00,kick_ret,9,,,,,
player,201011280clt,clt,JameBr00,kick_ret_yds,150,,,,,
player,201011280clt,clt,JameBr00,kick_ret_yds_per_ret,16.7,,,,,
player,201011280clt,clt,JameBr00,kick_ret_td,0,,,,,
player,201011280clt,clt,JameBr00,kick_ret_long,24,,,,,
player,201011280clt,clt,JameBr00,punt_ret,3,,,,,
player,201011280clt,clt,JameBr00,punt_ret_yds,29,,,,,
player,201011280clt,clt,JameBr00,punt_ret_yds_per_ret,9.7,,,,,
player,201011280clt,clt,JameBr00,punt_ret_td,0,,,,,
player,201011280clt,clt,JameBr00,punt_ret_long,14,,,,,
player,201011280clt,sdg,kaedinat01,xpm,3,,,,,
player,201011280clt,sdg,kaedinat01,xpa,3,,,,,
player,201011280clt,sdg,kaedinat01,fgm,5,,,,,
player,201011280clt,sdg,kaedinat01,fga,5,,,,,
player,201011280clt,sdg,kaedinat01,punt,0,,,,,
player,201011280clt,sdg,kaedinat01,punt_yds,0,,,,,
player,201011280clt,sdg,kaedinat01,punt_yds_per_punt,,,,,,
player,201011280clt,sdg,kaedinat01,punt_long,0,,,,,
player,201011280clt,sdg,ScifMi20,xpm,,,,,,
player,201011280clt,sdg,ScifMi20,xpa,,,,,,
player,201011280clt,sdg,ScifMi20,fgm,,,,,,
player,201011280clt,sdg,ScifMi20,fga,,,,,,
player,201011280clt,sdg,ScifMi20,punt,3,,,,,
player,201011280clt,sdg,ScifMi20,punt_yds,154,,,,,
player,201011280clt,sdg,ScifMi20,punt_yds_per_punt,51.3,,,,,
player,201011280clt,sdg,ScifMi20,punt_long,57,,,,,
player,201011280clt,clt,vinatada01,xpm,2,,,,,
player,201011280clt,clt,vinatada01,xpa,2,,,,,
player,201011280clt,clt,vinatada01,fgm,,,,,,
player,201011280clt,clt,vinatada01,fga,,,,,,
player,201011280clt,clt,vinatada01,punt,0,,,,,
player,201011280clt,clt,vinatada01,punt_yds,0,,,,,
player,201011280clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201011280clt,clt,vinatada01,punt_long,0,,,,,
player,201011280clt,clt,McAfPa44,xpm,,,,,,
player,201011280clt,clt,McAfPa44,xpa,,,,,,
player,201011280clt,clt,McAfPa44,fgm,,,,,,
player,201011280clt,clt,McAfPa44,fga,,,,,,
player,201011280clt,clt,McAfPa44,punt,4,,,,,
player,201011280clt,clt,McAfPa44,punt_yds,166,,,,,
player,201011280clt,clt,McAfPa44,punt_yds_per_punt,41.5,,,,,
player,201011280clt,clt,McAfPa44,punt_long,49,,,,,
