game,2010,6,20101017,201010170phi,atl,"Atlanta Falcons",17,phi,"Philadelphia Eagles",31
player,201010170phi,atl,NichSt99,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,NichSt99,fumbles_rec_td,0,,,,,
player,201010170phi,atl,NichSt99,fumbles_forced,0,,,,,
player,201010170phi,atl,PeteMi20,def_int,0,,,,,
player,201010170phi,atl,PeteMi20,def_int_yds,0,,,,,
player,201010170phi,atl,PeteMi20,def_int_td,0,,,,,
player,201010170phi,atl,PeteMi20,def_int_long,0,,,,,
player,201010170phi,atl,PeteMi20,pass_defended,0,,,,,
player,201010170phi,atl,PeteMi20,sacks,0.0,,,,,
player,201010170phi,atl,PeteMi20,tackles_combined,5,,,,,
player,201010170phi,atl,PeteMi20,tackles_solo,4,,,,,
player,201010170phi,atl,PeteMi20,tackles_assists,1,,,,,
player,201010170phi,atl,PeteMi20,tackles_loss,1,,,,,
player,201010170phi,atl,PeteMi20,qb_hits,0,,,,,
player,201010170phi,atl,PeteMi20,fumbles_rec,0,,,,,
player,201010170phi,atl,PeteMi20,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,PeteMi20,fumbles_rec_td,0,,,,,
player,201010170phi,atl,PeteMi20,fumbles_forced,0,,,,,
player,201010170phi,atl,PeteCo00,def_int,0,,,,,
player,201010170phi,atl,PeteCo00,def_int_yds,0,,,,,
player,201010170phi,atl,PeteCo00,def_int_td,0,,,,,
player,201010170phi,atl,PeteCo00,def_int_long,0,,,,,
player,201010170phi,atl,PeteCo00,pass_defended,0,,,,,
player,201010170phi,atl,PeteCo00,sacks,0.0,,,,,
player,201010170phi,atl,PeteCo00,tackles_combined,4,,,,,
player,201010170phi,atl,PeteCo00,tackles_solo,3,,,,,
player,201010170phi,atl,PeteCo00,tackles_assists,1,,,,,
player,201010170phi,atl,PeteCo00,tackles_loss,0,,,,,
player,201010170phi,atl,PeteCo00,qb_hits,0,,,,,
player,201010170phi,atl,PeteCo00,fumbles_rec,0,,,,,
player,201010170phi,atl,PeteCo00,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,PeteCo00,fumbles_rec_td,0,,,,,
player,201010170phi,atl,PeteCo00,fumbles_forced,0,,,,,
player,201010170phi,atl,BierKr99,def_int,0,,,,,
player,201010170phi,atl,BierKr99,def_int_yds,0,,,,,
player,201010170phi,atl,BierKr99,def_int_td,0,,,,,
player,201010170phi,atl,BierKr99,def_int_long,0,,,,,
player,201010170phi,atl,BierKr99,pass_defended,0,,,,,
player,201010170phi,atl,BierKr99,sacks,0.0,,,,,
player,201010170phi,atl,BierKr99,tackles_combined,3,,,,,
player,201010170phi,atl,BierKr99,tackles_solo,3,,,,,
player,201010170phi,atl,BierKr99,tackles_assists,0,,,,,
player,201010170phi,atl,BierKr99,tackles_loss,2,,,,,
player,201010170phi,atl,BierKr99,qb_hits,0,,,,,
player,201010170phi,atl,BierKr99,fumbles_rec,0,,,,,
player,201010170phi,atl,BierKr99,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,BierKr99,fumbles_rec_td,0,,,,,
player,201010170phi,atl,BierKr99,fumbles_forced,0,,,,,
player,201010170phi,atl,DeCoTh99,def_int,0,,,,,
player,201010170phi,atl,DeCoTh99,def_int_yds,0,,,,,
player,201010170phi,atl,DeCoTh99,def_int_td,0,,,,,
player,201010170phi,atl,DeCoTh99,def_int_long,0,,,,,
player,201010170phi,atl,DeCoTh99,pass_defended,0,,,,,
player,201010170phi,atl,DeCoTh99,sacks,0.0,,,,,
player,201010170phi,atl,DeCoTh99,tackles_combined,3,,,,,
player,201010170phi,atl,DeCoTh99,tackles_solo,2,,,,,
player,201010170phi,atl,DeCoTh99,tackles_assists,1,,,,,
player,201010170phi,atl,DeCoTh99,tackles_loss,0,,,,,
player,201010170phi,atl,DeCoTh99,qb_hits,0,,,,,
player,201010170phi,atl,DeCoTh99,fumbles_rec,0,,,,,
player,201010170phi,atl,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,DeCoTh99,fumbles_rec_td,0,,,,,
player,201010170phi,atl,DeCoTh99,fumbles_forced,0,,,,,
player,201010170phi,atl,OwenCh99,def_int,0,,,,,
player,201010170phi,atl,OwenCh99,def_int_yds,0,,,,,
player,201010170phi,atl,OwenCh99,def_int_td,0,,,,,
player,201010170phi,atl,OwenCh99,def_int_long,0,,,,,
player,201010170phi,atl,OwenCh99,pass_defended,0,,,,,
player,201010170phi,atl,OwenCh99,sacks,0.0,,,,,
player,201010170phi,atl,OwenCh99,tackles_combined,3,,,,,
player,201010170phi,atl,OwenCh99,tackles_solo,2,,,,,
player,201010170phi,atl,OwenCh99,tackles_assists,1,,,,,
player,201010170phi,atl,OwenCh99,tackles_loss,0,,,,,
player,201010170phi,atl,OwenCh99,qb_hits,0,,,,,
player,201010170phi,atl,OwenCh99,fumbles_rec,0,,,,,
player,201010170phi,atl,OwenCh99,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,OwenCh99,fumbles_rec_td,0,,,,,
player,201010170phi,atl,OwenCh99,fumbles_forced,0,,,,,
player,201010170phi,atl,AndeJa98,def_int,0,,,,,
player,201010170phi,atl,AndeJa98,def_int_yds,0,,,,,
player,201010170phi,atl,AndeJa98,def_int_td,0,,,,,
player,201010170phi,atl,AndeJa98,def_int_long,0,,,,,
player,201010170phi,atl,AndeJa98,pass_defended,0,,,,,
player,201010170phi,atl,AndeJa98,sacks,0.0,,,,,
player,201010170phi,atl,AndeJa98,tackles_combined,2,,,,,
player,201010170phi,atl,AndeJa98,tackles_solo,2,,,,,
player,201010170phi,atl,AndeJa98,tackles_assists,0,,,,,
player,201010170phi,atl,AndeJa98,tackles_loss,0,,,,,
player,201010170phi,atl,AndeJa98,qb_hits,0,,,,,
player,201010170phi,atl,AndeJa98,fumbles_rec,0,,,,,
player,201010170phi,atl,AndeJa98,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,AndeJa98,fumbles_rec_td,0,,,,,
player,201010170phi,atl,AndeJa98,fumbles_forced,0,,,,,
player,201010170phi,atl,DaviCh22,def_int,0,,,,,
player,201010170phi,atl,DaviCh22,def_int_yds,0,,,,,
player,201010170phi,atl,DaviCh22,def_int_td,0,,,,,
player,201010170phi,atl,DaviCh22,def_int_long,0,,,,,
player,201010170phi,atl,DaviCh22,pass_defended,0,,,,,
player,201010170phi,atl,DaviCh22,sacks,0.0,,,,,
player,201010170phi,atl,DaviCh22,tackles_combined,2,,,,,
player,201010170phi,atl,DaviCh22,tackles_solo,2,,,,,
player,201010170phi,atl,DaviCh22,tackles_assists,0,,,,,
player,201010170phi,atl,DaviCh22,tackles_loss,0,,,,,
player,201010170phi,atl,DaviCh22,qb_hits,0,,,,,
player,201010170phi,atl,DaviCh22,fumbles_rec,0,,,,,
player,201010170phi,atl,DaviCh22,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,DaviCh22,fumbles_rec_td,0,,,,,
player,201010170phi,atl,DaviCh22,fumbles_forced,0,,,,,
player,201010170phi,atl,RobiDu20,def_int,0,,,,,
player,201010170phi,atl,RobiDu20,def_int_yds,0,,,,,
player,201010170phi,atl,RobiDu20,def_int_td,0,,,,,
player,201010170phi,atl,RobiDu20,def_int_long,0,,,,,
player,201010170phi,atl,RobiDu20,pass_defended,0,,,,,
player,201010170phi,atl,RobiDu20,sacks,0.0,,,,,
player,201010170phi,atl,RobiDu20,tackles_combined,2,,,,,
player,201010170phi,atl,RobiDu20,tackles_solo,2,,,,,
player,201010170phi,atl,RobiDu20,tackles_assists,0,,,,,
player,201010170phi,atl,RobiDu20,tackles_loss,0,,,,,
player,201010170phi,atl,RobiDu20,qb_hits,0,,,,,
player,201010170phi,atl,RobiDu20,fumbles_rec,0,,,,,
player,201010170phi,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201010170phi,atl,RobiDu20,fumbles_forced,0,,,,,
player,201010170phi,atl,WalkVa99,def_int,0,,,,,
player,201010170phi,atl,WalkVa99,def_int_yds,0,,,,,
player,201010170phi,atl,WalkVa99,def_int_td,0,,,,,
player,201010170phi,atl,WalkVa99,def_int_long,0,,,,,
player,201010170phi,atl,WalkVa99,pass_defended,0,,,,,
player,201010170phi,atl,WalkVa99,sacks,0.0,,,,,
player,201010170phi,atl,WalkVa99,tackles_combined,2,,,,,
player,201010170phi,atl,WalkVa99,tackles_solo,2,,,,,
player,201010170phi,atl,WalkVa99,tackles_assists,0,,,,,
player,201010170phi,atl,WalkVa99,tackles_loss,0,,,,,
player,201010170phi,atl,WalkVa99,qb_hits,0,,,,,
player,201010170phi,atl,WalkVa99,fumbles_rec,0,,,,,
player,201010170phi,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201010170phi,atl,WalkVa99,fumbles_forced,0,,,,,
player,201010170phi,atl,AbraJo00,def_int,0,,,,,
player,201010170phi,atl,AbraJo00,def_int_yds,0,,,,,
player,201010170phi,atl,AbraJo00,def_int_td,0,,,,,
player,201010170phi,atl,AbraJo00,def_int_long,0,,,,,
player,201010170phi,atl,AbraJo00,pass_defended,0,,,,,
player,201010170phi,atl,AbraJo00,sacks,0.0,,,,,
player,201010170phi,atl,AbraJo00,tackles_combined,1,,,,,
player,201010170phi,atl,AbraJo00,tackles_solo,1,,,,,
player,201010170phi,atl,AbraJo00,tackles_assists,0,,,,,
player,201010170phi,atl,AbraJo00,tackles_loss,1,,,,,
player,201010170phi,atl,AbraJo00,qb_hits,0,,,,,
player,201010170phi,atl,AbraJo00,fumbles_rec,0,,,,,
player,201010170phi,atl,AbraJo00,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,AbraJo00,fumbles_rec_td,0,,,,,
player,201010170phi,atl,AbraJo00,fumbles_forced,0,,,,,
player,201010170phi,atl,BabiJo20,def_int,0,,,,,
player,201010170phi,atl,BabiJo20,def_int_yds,0,,,,,
player,201010170phi,atl,BabiJo20,def_int_td,0,,,,,
player,201010170phi,atl,BabiJo20,def_int_long,0,,,,,
player,201010170phi,atl,BabiJo20,pass_defended,1,,,,,
player,201010170phi,atl,BabiJo20,sacks,0.0,,,,,
player,201010170phi,atl,BabiJo20,tackles_combined,1,,,,,
player,201010170phi,atl,BabiJo20,tackles_solo,1,,,,,
player,201010170phi,atl,BabiJo20,tackles_assists,0,,,,,
player,201010170phi,atl,BabiJo20,tackles_loss,0,,,,,
player,201010170phi,atl,BabiJo20,qb_hits,0,,,,,
player,201010170phi,atl,BabiJo20,fumbles_rec,0,,,,,
player,201010170phi,atl,BabiJo20,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,BabiJo20,fumbles_rec_td,0,,,,,
player,201010170phi,atl,BabiJo20,fumbles_forced,0,,,,,
player,201010170phi,atl,SchiSh99,def_int,0,,,,,
player,201010170phi,atl,SchiSh99,def_int_yds,0,,,,,
player,201010170phi,atl,SchiSh99,def_int_td,0,,,,,
player,201010170phi,atl,SchiSh99,def_int_long,0,,,,,
player,201010170phi,atl,SchiSh99,pass_defended,0,,,,,
player,201010170phi,atl,SchiSh99,sacks,0.0,,,,,
player,201010170phi,atl,SchiSh99,tackles_combined,1,,,,,
player,201010170phi,atl,SchiSh99,tackles_solo,1,,,,,
player,201010170phi,atl,SchiSh99,tackles_assists,0,,,,,
player,201010170phi,atl,SchiSh99,tackles_loss,0,,,,,
player,201010170phi,atl,SchiSh99,qb_hits,0,,,,,
player,201010170phi,atl,SchiSh99,fumbles_rec,0,,,,,
player,201010170phi,atl,SchiSh99,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,SchiSh99,fumbles_rec_td,0,,,,,
player,201010170phi,atl,SchiSh99,fumbles_forced,0,,,,,
player,201010170phi,atl,SnelJa00,def_int,0,,,,,
player,201010170phi,atl,SnelJa00,def_int_yds,0,,,,,
player,201010170phi,atl,SnelJa00,def_int_td,0,,,,,
player,201010170phi,atl,SnelJa00,def_int_long,0,,,,,
player,201010170phi,atl,SnelJa00,pass_defended,0,,,,,
player,201010170phi,atl,SnelJa00,sacks,0.0,,,,,
player,201010170phi,atl,SnelJa00,tackles_combined,1,,,,,
player,201010170phi,atl,SnelJa00,tackles_solo,1,,,,,
player,201010170phi,atl,SnelJa00,tackles_assists,0,,,,,
player,201010170phi,atl,SnelJa00,tackles_loss,0,,,,,
player,201010170phi,atl,SnelJa00,qb_hits,0,,,,,
player,201010170phi,atl,SnelJa00,fumbles_rec,0,,,,,
player,201010170phi,atl,SnelJa00,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,SnelJa00,fumbles_rec_td,0,,,,,
player,201010170phi,atl,SnelJa00,fumbles_forced,0,,,,,
player,201010170phi,atl,WeemEr00,def_int,0,,,,,
player,201010170phi,atl,WeemEr00,def_int_yds,0,,,,,
player,201010170phi,atl,WeemEr00,def_int_td,0,,,,,
player,201010170phi,atl,WeemEr00,def_int_long,0,,,,,
player,201010170phi,atl,WeemEr00,pass_defended,0,,,,,
player,201010170phi,atl,WeemEr00,sacks,0.0,,,,,
player,201010170phi,atl,WeemEr00,tackles_combined,1,,,,,
player,201010170phi,atl,WeemEr00,tackles_solo,1,,,,,
player,201010170phi,atl,WeemEr00,tackles_assists,0,,,,,
player,201010170phi,atl,WeemEr00,tackles_loss,0,,,,,
player,201010170phi,atl,WeemEr00,qb_hits,0,,,,,
player,201010170phi,atl,WeemEr00,fumbles_rec,0,,,,,
player,201010170phi,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201010170phi,atl,WeemEr00,fumbles_forced,0,,,,,
player,201010170phi,atl,WillBr22,def_int,0,,,,,
player,201010170phi,atl,WillBr22,def_int_yds,0,,,,,
player,201010170phi,atl,WillBr22,def_int_td,0,,,,,
player,201010170phi,atl,WillBr22,def_int_long,0,,,,,
player,201010170phi,atl,WillBr22,pass_defended,0,,,,,
player,201010170phi,atl,WillBr22,sacks,0.0,,,,,
player,201010170phi,atl,WillBr22,tackles_combined,1,,,,,
player,201010170phi,atl,WillBr22,tackles_solo,0,,,,,
player,201010170phi,atl,WillBr22,tackles_assists,1,,,,,
player,201010170phi,atl,WillBr22,tackles_loss,0,,,,,
player,201010170phi,atl,WillBr22,qb_hits,0,,,,,
player,201010170phi,atl,WillBr22,fumbles_rec,0,,,,,
player,201010170phi,atl,WillBr22,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,WillBr22,fumbles_rec_td,0,,,,,
player,201010170phi,atl,WillBr22,fumbles_forced,0,,,,,
player,201010170phi,atl,WireCo20,def_int,0,,,,,
player,201010170phi,atl,WireCo20,def_int_yds,0,,,,,
player,201010170phi,atl,WireCo20,def_int_td,0,,,,,
player,201010170phi,atl,WireCo20,def_int_long,0,,,,,
player,201010170phi,atl,WireCo20,pass_defended,0,,,,,
player,201010170phi,atl,WireCo20,sacks,0.0,,,,,
player,201010170phi,atl,WireCo20,tackles_combined,1,,,,,
player,201010170phi,atl,WireCo20,tackles_solo,1,,,,,
player,201010170phi,atl,WireCo20,tackles_assists,0,,,,,
player,201010170phi,atl,WireCo20,tackles_loss,0,,,,,
player,201010170phi,atl,WireCo20,qb_hits,0,,,,,
player,201010170phi,atl,WireCo20,fumbles_rec,0,,,,,
player,201010170phi,atl,WireCo20,fumbles_rec_yds,0,,,,,
player,201010170phi,atl,WireCo20,fumbles_rec_td,0,,,,,
player,201010170phi,atl,WireCo20,fumbles_forced,0,,,,,
player,201010170phi,phi,SamuAs20,def_int,1,,,,,
player,201010170phi,phi,SamuAs20,def_int_yds,10,,,,,
player,201010170phi,phi,SamuAs20,def_int_td,0,,,,,
player,201010170phi,phi,SamuAs20,def_int_long,10,,,,,
player,201010170phi,phi,SamuAs20,pass_defended,3,,,,,
player,201010170phi,phi,SamuAs20,sacks,0.0,,,,,
player,201010170phi,phi,SamuAs20,tackles_combined,4,,,,,
player,201010170phi,phi,SamuAs20,tackles_solo,3,,,,,
player,201010170phi,phi,SamuAs20,tackles_assists,1,,,,,
player,201010170phi,phi,SamuAs20,tackles_loss,0,,,,,
player,201010170phi,phi,SamuAs20,qb_hits,0,,,,,
player,201010170phi,phi,SamuAs20,fumbles_rec,0,,,,,
player,201010170phi,phi,SamuAs20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,SamuAs20,fumbles_rec_td,0,,,,,
player,201010170phi,phi,SamuAs20,fumbles_forced,0,,,,,
player,201010170phi,phi,ColeTr20,def_int,0,,,,,
player,201010170phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201010170phi,phi,ColeTr20,def_int_td,0,,,,,
player,201010170phi,phi,ColeTr20,def_int_long,0,,,,,
player,201010170phi,phi,ColeTr20,pass_defended,0,,,,,
player,201010170phi,phi,ColeTr20,sacks,2.0,,,,,
player,201010170phi,phi,ColeTr20,tackles_combined,5,,,,,
player,201010170phi,phi,ColeTr20,tackles_solo,5,,,,,
player,201010170phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201010170phi,phi,ColeTr20,tackles_loss,3,,,,,
player,201010170phi,phi,ColeTr20,qb_hits,3,,,,,
player,201010170phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201010170phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201010170phi,phi,ColeTr20,fumbles_forced,1,,,,,
player,201010170phi,phi,BradSt99,def_int,0,,,,,
player,201010170phi,phi,BradSt99,def_int_yds,0,,,,,
player,201010170phi,phi,BradSt99,def_int_td,0,,,,,
player,201010170phi,phi,BradSt99,def_int_long,0,,,,,
player,201010170phi,phi,BradSt99,pass_defended,1,,,,,
player,201010170phi,phi,BradSt99,sacks,1.0,,,,,
player,201010170phi,phi,BradSt99,tackles_combined,7,,,,,
player,201010170phi,phi,BradSt99,tackles_solo,4,,,,,
player,201010170phi,phi,BradSt99,tackles_assists,3,,,,,
player,201010170phi,phi,BradSt99,tackles_loss,1,,,,,
player,201010170phi,phi,BradSt99,qb_hits,1,,,,,
player,201010170phi,phi,BradSt99,fumbles_rec,0,,,,,
player,201010170phi,phi,BradSt99,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,BradSt99,fumbles_rec_td,0,,,,,
player,201010170phi,phi,BradSt99,fumbles_forced,0,,,,,
player,201010170phi,phi,AlleNa99,def_int,0,,,,,
player,201010170phi,phi,AlleNa99,def_int_yds,0,,,,,
player,201010170phi,phi,AlleNa99,def_int_td,0,,,,,
player,201010170phi,phi,AlleNa99,def_int_long,0,,,,,
player,201010170phi,phi,AlleNa99,pass_defended,0,,,,,
player,201010170phi,phi,AlleNa99,sacks,0.0,,,,,
player,201010170phi,phi,AlleNa99,tackles_combined,5,,,,,
player,201010170phi,phi,AlleNa99,tackles_solo,5,,,,,
player,201010170phi,phi,AlleNa99,tackles_assists,0,,,,,
player,201010170phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201010170phi,phi,AlleNa99,qb_hits,0,,,,,
player,201010170phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201010170phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201010170phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201010170phi,phi,HansJo20,def_int,0,,,,,
player,201010170phi,phi,HansJo20,def_int_yds,0,,,,,
player,201010170phi,phi,HansJo20,def_int_td,0,,,,,
player,201010170phi,phi,HansJo20,def_int_long,0,,,,,
player,201010170phi,phi,HansJo20,pass_defended,1,,,,,
player,201010170phi,phi,HansJo20,sacks,0.0,,,,,
player,201010170phi,phi,HansJo20,tackles_combined,5,,,,,
player,201010170phi,phi,HansJo20,tackles_solo,4,,,,,
player,201010170phi,phi,HansJo20,tackles_assists,1,,,,,
player,201010170phi,phi,HansJo20,tackles_loss,0,,,,,
player,201010170phi,phi,HansJo20,qb_hits,0,,,,,
player,201010170phi,phi,HansJo20,fumbles_rec,0,,,,,
player,201010170phi,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201010170phi,phi,HansJo20,fumbles_forced,0,,,,,
player,201010170phi,phi,FokoMo99,def_int,0,,,,,
player,201010170phi,phi,FokoMo99,def_int_yds,0,,,,,
player,201010170phi,phi,FokoMo99,def_int_td,0,,,,,
player,201010170phi,phi,FokoMo99,def_int_long,0,,,,,
player,201010170phi,phi,FokoMo99,pass_defended,0,,,,,
player,201010170phi,phi,FokoMo99,sacks,0.0,,,,,
player,201010170phi,phi,FokoMo99,tackles_combined,4,,,,,
player,201010170phi,phi,FokoMo99,tackles_solo,4,,,,,
player,201010170phi,phi,FokoMo99,tackles_assists,0,,,,,
player,201010170phi,phi,FokoMo99,tackles_loss,0,,,,,
player,201010170phi,phi,FokoMo99,qb_hits,0,,,,,
player,201010170phi,phi,FokoMo99,fumbles_rec,0,,,,,
player,201010170phi,phi,FokoMo99,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,FokoMo99,fumbles_rec_td,0,,,,,
player,201010170phi,phi,FokoMo99,fumbles_forced,0,,,,,
player,201010170phi,phi,HobbEl20,def_int,0,,,,,
player,201010170phi,phi,HobbEl20,def_int_yds,0,,,,,
player,201010170phi,phi,HobbEl20,def_int_td,0,,,,,
player,201010170phi,phi,HobbEl20,def_int_long,0,,,,,
player,201010170phi,phi,HobbEl20,pass_defended,1,,,,,
player,201010170phi,phi,HobbEl20,sacks,0.0,,,,,
player,201010170phi,phi,HobbEl20,tackles_combined,4,,,,,
player,201010170phi,phi,HobbEl20,tackles_solo,2,,,,,
player,201010170phi,phi,HobbEl20,tackles_assists,2,,,,,
player,201010170phi,phi,HobbEl20,tackles_loss,0,,,,,
player,201010170phi,phi,HobbEl20,qb_hits,0,,,,,
player,201010170phi,phi,HobbEl20,fumbles_rec,0,,,,,
player,201010170phi,phi,HobbEl20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,HobbEl20,fumbles_rec_td,0,,,,,
player,201010170phi,phi,HobbEl20,fumbles_forced,0,,,,,
player,201010170phi,phi,ColeKu99,def_int,0,,,,,
player,201010170phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201010170phi,phi,ColeKu99,def_int_td,0,,,,,
player,201010170phi,phi,ColeKu99,def_int_long,0,,,,,
player,201010170phi,phi,ColeKu99,pass_defended,0,,,,,
player,201010170phi,phi,ColeKu99,sacks,0.0,,,,,
player,201010170phi,phi,ColeKu99,tackles_combined,3,,,,,
player,201010170phi,phi,ColeKu99,tackles_solo,2,,,,,
player,201010170phi,phi,ColeKu99,tackles_assists,1,,,,,
player,201010170phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201010170phi,phi,ColeKu99,qb_hits,0,,,,,
player,201010170phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201010170phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201010170phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201010170phi,phi,DixoAn99,def_int,0,,,,,
player,201010170phi,phi,DixoAn99,def_int_yds,0,,,,,
player,201010170phi,phi,DixoAn99,def_int_td,0,,,,,
player,201010170phi,phi,DixoAn99,def_int_long,0,,,,,
player,201010170phi,phi,DixoAn99,pass_defended,0,,,,,
player,201010170phi,phi,DixoAn99,sacks,0.0,,,,,
player,201010170phi,phi,DixoAn99,tackles_combined,3,,,,,
player,201010170phi,phi,DixoAn99,tackles_solo,2,,,,,
player,201010170phi,phi,DixoAn99,tackles_assists,1,,,,,
player,201010170phi,phi,DixoAn99,tackles_loss,0,,,,,
player,201010170phi,phi,DixoAn99,qb_hits,0,,,,,
player,201010170phi,phi,DixoAn99,fumbles_rec,0,,,,,
player,201010170phi,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201010170phi,phi,DixoAn99,fumbles_forced,0,,,,,
player,201010170phi,phi,MikeQu20,def_int,0,,,,,
player,201010170phi,phi,MikeQu20,def_int_yds,0,,,,,
player,201010170phi,phi,MikeQu20,def_int_td,0,,,,,
player,201010170phi,phi,MikeQu20,def_int_long,0,,,,,
player,201010170phi,phi,MikeQu20,pass_defended,1,,,,,
player,201010170phi,phi,MikeQu20,sacks,0.0,,,,,
player,201010170phi,phi,MikeQu20,tackles_combined,3,,,,,
player,201010170phi,phi,MikeQu20,tackles_solo,2,,,,,
player,201010170phi,phi,MikeQu20,tackles_assists,1,,,,,
player,201010170phi,phi,MikeQu20,tackles_loss,0,,,,,
player,201010170phi,phi,MikeQu20,qb_hits,0,,,,,
player,201010170phi,phi,MikeQu20,fumbles_rec,0,,,,,
player,201010170phi,phi,MikeQu20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,MikeQu20,fumbles_rec_td,0,,,,,
player,201010170phi,phi,MikeQu20,fumbles_forced,0,,,,,
player,201010170phi,phi,TappDa20,def_int,0,,,,,
player,201010170phi,phi,TappDa20,def_int_yds,0,,,,,
player,201010170phi,phi,TappDa20,def_int_td,0,,,,,
player,201010170phi,phi,TappDa20,def_int_long,0,,,,,
player,201010170phi,phi,TappDa20,pass_defended,0,,,,,
player,201010170phi,phi,TappDa20,sacks,0.0,,,,,
player,201010170phi,phi,TappDa20,tackles_combined,3,,,,,
player,201010170phi,phi,TappDa20,tackles_solo,3,,,,,
player,201010170phi,phi,TappDa20,tackles_assists,0,,,,,
player,201010170phi,phi,TappDa20,tackles_loss,0,,,,,
player,201010170phi,phi,TappDa20,qb_hits,0,,,,,
player,201010170phi,phi,TappDa20,fumbles_rec,1,,,,,
player,201010170phi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201010170phi,phi,TappDa20,fumbles_forced,0,,,,,
player,201010170phi,phi,JordAk99,def_int,0,,,,,
player,201010170phi,phi,JordAk99,def_int_yds,0,,,,,
player,201010170phi,phi,JordAk99,def_int_td,0,,,,,
player,201010170phi,phi,JordAk99,def_int_long,0,,,,,
player,201010170phi,phi,JordAk99,pass_defended,0,,,,,
player,201010170phi,phi,JordAk99,sacks,0.0,,,,,
player,201010170phi,phi,JordAk99,tackles_combined,2,,,,,
player,201010170phi,phi,JordAk99,tackles_solo,1,,,,,
player,201010170phi,phi,JordAk99,tackles_assists,1,,,,,
player,201010170phi,phi,JordAk99,tackles_loss,0,,,,,
player,201010170phi,phi,JordAk99,qb_hits,0,,,,,
player,201010170phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201010170phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201010170phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201010170phi,phi,SimsEr20,def_int,0,,,,,
player,201010170phi,phi,SimsEr20,def_int_yds,0,,,,,
player,201010170phi,phi,SimsEr20,def_int_td,0,,,,,
player,201010170phi,phi,SimsEr20,def_int_long,0,,,,,
player,201010170phi,phi,SimsEr20,pass_defended,0,,,,,
player,201010170phi,phi,SimsEr20,sacks,0.0,,,,,
player,201010170phi,phi,SimsEr20,tackles_combined,2,,,,,
player,201010170phi,phi,SimsEr20,tackles_solo,1,,,,,
player,201010170phi,phi,SimsEr20,tackles_assists,1,,,,,
player,201010170phi,phi,SimsEr20,tackles_loss,0,,,,,
player,201010170phi,phi,SimsEr20,qb_hits,0,,,,,
player,201010170phi,phi,SimsEr20,fumbles_rec,0,,,,,
player,201010170phi,phi,SimsEr20,fumbles_rec_yds,0,,,,,
player,201010170phi,phi,SimsEr20,fumbles_rec_td,0,,,,,
