game,2010,12,20101128,201011280was,min,"Minnesota Vikings",17,was,"Washington Redskins",13
player,201011280was,was,RilePe00,tackles_combined,1,,,,,
player,201011280was,was,RilePe00,tackles_solo,1,,,,,
player,201011280was,was,RilePe00,tackles_assists,0,,,,,
player,201011280was,was,RilePe00,tackles_loss,0,,,,,
player,201011280was,was,RilePe00,qb_hits,0,,,,,
player,201011280was,was,RilePe00,fumbles_rec,0,,,,,
player,201011280was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201011280was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201011280was,was,RilePe00,fumbles_forced,0,,,,,
player,201011280was,was,SellMi00,def_int,0,,,,,
player,201011280was,was,SellMi00,def_int_yds,0,,,,,
player,201011280was,was,SellMi00,def_int_td,0,,,,,
player,201011280was,was,SellMi00,def_int_long,0,,,,,
player,201011280was,was,SellMi00,pass_defended,0,,,,,
player,201011280was,was,SellMi00,sacks,0.0,,,,,
player,201011280was,was,SellMi00,tackles_combined,1,,,,,
player,201011280was,was,SellMi00,tackles_solo,1,,,,,
player,201011280was,was,SellMi00,tackles_assists,0,,,,,
player,201011280was,was,SellMi00,tackles_loss,0,,,,,
player,201011280was,was,SellMi00,qb_hits,0,,,,,
player,201011280was,was,SellMi00,fumbles_rec,0,,,,,
player,201011280was,was,SellMi00,fumbles_rec_yds,0,,,,,
player,201011280was,was,SellMi00,fumbles_rec_td,0,,,,,
player,201011280was,was,SellMi00,fumbles_forced,0,,,,,
player,201011280was,was,WillRo05,def_int,0,,,,,
player,201011280was,was,WillRo05,def_int_yds,0,,,,,
player,201011280was,was,WillRo05,def_int_td,0,,,,,
player,201011280was,was,WillRo05,def_int_long,0,,,,,
player,201011280was,was,WillRo05,pass_defended,0,,,,,
player,201011280was,was,WillRo05,sacks,0.0,,,,,
player,201011280was,was,WillRo05,tackles_combined,1,,,,,
player,201011280was,was,WillRo05,tackles_solo,1,,,,,
player,201011280was,was,WillRo05,tackles_assists,0,,,,,
player,201011280was,was,WillRo05,tackles_loss,0,,,,,
player,201011280was,was,WillRo05,qb_hits,0,,,,,
player,201011280was,was,WillRo05,fumbles_rec,0,,,,,
player,201011280was,was,WillRo05,fumbles_rec_yds,0,,,,,
player,201011280was,was,WillRo05,fumbles_rec_td,0,,,,,
player,201011280was,was,WillRo05,fumbles_forced,0,,,,,
player,201011280was,was,YounDa01,def_int,0,,,,,
player,201011280was,was,YounDa01,def_int_yds,0,,,,,
player,201011280was,was,YounDa01,def_int_td,0,,,,,
player,201011280was,was,YounDa01,def_int_long,0,,,,,
player,201011280was,was,YounDa01,pass_defended,0,,,,,
player,201011280was,was,YounDa01,sacks,0.0,,,,,
player,201011280was,was,YounDa01,tackles_combined,1,,,,,
player,201011280was,was,YounDa01,tackles_solo,1,,,,,
player,201011280was,was,YounDa01,tackles_assists,0,,,,,
player,201011280was,was,YounDa01,tackles_loss,0,,,,,
player,201011280was,was,YounDa01,qb_hits,0,,,,,
player,201011280was,was,YounDa01,fumbles_rec,0,,,,,
player,201011280was,was,YounDa01,fumbles_rec_yds,0,,,,,
player,201011280was,was,YounDa01,fumbles_rec_td,0,,,,,
player,201011280was,was,YounDa01,fumbles_forced,0,,,,,
player,201011280was,was,HollVo20,def_int,,,,,,
player,201011280was,was,HollVo20,def_int_yds,,,,,,
player,201011280was,was,HollVo20,def_int_td,,,,,,
player,201011280was,was,HollVo20,def_int_long,,,,,,
player,201011280was,was,HollVo20,pass_defended,0,,,,,
player,201011280was,was,HollVo20,sacks,0.0,,,,,
player,201011280was,was,HollVo20,tackles_combined,0,,,,,
player,201011280was,was,HollVo20,tackles_solo,0,,,,,
player,201011280was,was,HollVo20,tackles_assists,0,,,,,
player,201011280was,was,HollVo20,tackles_loss,0,,,,,
player,201011280was,was,HollVo20,qb_hits,1,,,,,
player,201011280was,was,HollVo20,fumbles_rec,0,,,,,
player,201011280was,was,HollVo20,fumbles_rec_yds,,,,,,
player,201011280was,was,HollVo20,fumbles_rec_td,,,,,,
player,201011280was,was,HollVo20,fumbles_forced,0,,,,,
player,201011280was,min,CamaGr00,kick_ret,0,,,,,
player,201011280was,min,CamaGr00,kick_ret_yds,0,,,,,
player,201011280was,min,CamaGr00,kick_ret_yds_per_ret,,,,,,
player,201011280was,min,CamaGr00,kick_ret_td,0,,,,,
player,201011280was,min,CamaGr00,kick_ret_long,0,,,,,
player,201011280was,min,CamaGr00,punt_ret,3,,,,,
player,201011280was,min,CamaGr00,punt_ret_yds,21,,,,,
player,201011280was,min,CamaGr00,punt_ret_yds_per_ret,7.0,,,,,
player,201011280was,min,CamaGr00,punt_ret_td,0,,,,,
player,201011280was,min,CamaGr00,punt_ret_long,14,,,,,
player,201011280was,min,HarvPe00,kick_ret,4,,,,,
player,201011280was,min,HarvPe00,kick_ret_yds,78,,,,,
player,201011280was,min,HarvPe00,kick_ret_yds_per_ret,19.5,,,,,
player,201011280was,min,HarvPe00,kick_ret_td,0,,,,,
player,201011280was,min,HarvPe00,kick_ret_long,26,,,,,
player,201011280was,min,HarvPe00,punt_ret,0,,,,,
player,201011280was,min,HarvPe00,punt_ret_yds,0,,,,,
player,201011280was,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201011280was,min,HarvPe00,punt_ret_td,0,,,,,
player,201011280was,min,HarvPe00,punt_ret_long,0,,,,,
player,201011280was,was,BankBr00,kick_ret,4,,,,,
player,201011280was,was,BankBr00,kick_ret_yds,123,,,,,
player,201011280was,was,BankBr00,kick_ret_yds_per_ret,30.8,,,,,
player,201011280was,was,BankBr00,kick_ret_td,0,,,,,
player,201011280was,was,BankBr00,kick_ret_long,65,,,,,
player,201011280was,was,BankBr00,punt_ret,5,,,,,
player,201011280was,was,BankBr00,punt_ret_yds,20,,,,,
player,201011280was,was,BankBr00,punt_ret_yds_per_ret,4.0,,,,,
player,201011280was,was,BankBr00,punt_ret_td,0,,,,,
player,201011280was,was,BankBr00,punt_ret_long,14,,,,,
player,201011280was,min,longwrya01,xpm,2,,,,,
player,201011280was,min,longwrya01,xpa,2,,,,,
player,201011280was,min,longwrya01,fgm,1,,,,,
player,201011280was,min,longwrya01,fga,1,,,,,
player,201011280was,min,longwrya01,punt,0,,,,,
player,201011280was,min,longwrya01,punt_yds,0,,,,,
player,201011280was,min,longwrya01,punt_yds_per_punt,,,,,,
player,201011280was,min,longwrya01,punt_long,0,,,,,
player,201011280was,min,KluwCh20,xpm,,,,,,
player,201011280was,min,KluwCh20,xpa,,,,,,
player,201011280was,min,KluwCh20,fgm,,,,,,
player,201011280was,min,KluwCh20,fga,,,,,,
player,201011280was,min,KluwCh20,punt,7,,,,,
player,201011280was,min,KluwCh20,punt_yds,306,,,,,
player,201011280was,min,KluwCh20,punt_yds_per_punt,43.7,,,,,
player,201011280was,min,KluwCh20,punt_long,49,,,,,
player,201011280was,was,GanoGr44,xpm,1,,,,,
player,201011280was,was,GanoGr44,xpa,1,,,,,
player,201011280was,was,GanoGr44,fgm,2,,,,,
player,201011280was,was,GanoGr44,fga,2,,,,,
player,201011280was,was,GanoGr44,punt,0,,,,,
player,201011280was,was,GanoGr44,punt_yds,0,,,,,
player,201011280was,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201011280was,was,GanoGr44,punt_long,0,,,,,
player,201011280was,was,SmitHu21,xpm,,,,,,
player,201011280was,was,SmitHu21,xpa,,,,,,
player,201011280was,was,SmitHu21,fgm,,,,,,
player,201011280was,was,SmitHu21,fga,,,,,,
player,201011280was,was,SmitHu21,punt,6,,,,,
player,201011280was,was,SmitHu21,punt_yds,263,,,,,
player,201011280was,was,SmitHu21,punt_yds_per_punt,43.8,,,,,
player,201011280was,was,SmitHu21,punt_long,55,,,,,
