game,2010,17,20110102,201101020rav,cin,"Cincinnati Bengals",7,rav,"Baltimore Ravens",13
player,201101020rav,rav,NakaHa99,tackles_solo,2,,,,,
player,201101020rav,rav,NakaHa99,tackles_assists,0,,,,,
player,201101020rav,rav,NakaHa99,tackles_loss,0,,,,,
player,201101020rav,rav,NakaHa99,qb_hits,0,,,,,
player,201101020rav,rav,NakaHa99,fumbles_rec,0,,,,,
player,201101020rav,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201101020rav,rav,NakaHa99,fumbles_forced,0,,,,,
player,201101020rav,rav,WashFa20,def_int,0,,,,,
player,201101020rav,rav,WashFa20,def_int_yds,0,,,,,
player,201101020rav,rav,WashFa20,def_int_td,0,,,,,
player,201101020rav,rav,WashFa20,def_int_long,0,,,,,
player,201101020rav,rav,WashFa20,pass_defended,0,,,,,
player,201101020rav,rav,WashFa20,sacks,0.0,,,,,
player,201101020rav,rav,WashFa20,tackles_combined,2,,,,,
player,201101020rav,rav,WashFa20,tackles_solo,2,,,,,
player,201101020rav,rav,WashFa20,tackles_assists,0,,,,,
player,201101020rav,rav,WashFa20,tackles_loss,0,,,,,
player,201101020rav,rav,WashFa20,qb_hits,0,,,,,
player,201101020rav,rav,WashFa20,fumbles_rec,0,,,,,
player,201101020rav,rav,WashFa20,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,WashFa20,fumbles_rec_td,0,,,,,
player,201101020rav,rav,WashFa20,fumbles_forced,0,,,,,
player,201101020rav,rav,BurgPr99,def_int,0,,,,,
player,201101020rav,rav,BurgPr99,def_int_yds,0,,,,,
player,201101020rav,rav,BurgPr99,def_int_td,0,,,,,
player,201101020rav,rav,BurgPr99,def_int_long,0,,,,,
player,201101020rav,rav,BurgPr99,pass_defended,0,,,,,
player,201101020rav,rav,BurgPr99,sacks,0.0,,,,,
player,201101020rav,rav,BurgPr99,tackles_combined,1,,,,,
player,201101020rav,rav,BurgPr99,tackles_solo,0,,,,,
player,201101020rav,rav,BurgPr99,tackles_assists,1,,,,,
player,201101020rav,rav,BurgPr99,tackles_loss,0,,,,,
player,201101020rav,rav,BurgPr99,qb_hits,0,,,,,
player,201101020rav,rav,BurgPr99,fumbles_rec,0,,,,,
player,201101020rav,rav,BurgPr99,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,BurgPr99,fumbles_rec_td,0,,,,,
player,201101020rav,rav,BurgPr99,fumbles_forced,0,,,,,
player,201101020rav,rav,ElleDa99,def_int,0,,,,,
player,201101020rav,rav,ElleDa99,def_int_yds,0,,,,,
player,201101020rav,rav,ElleDa99,def_int_td,0,,,,,
player,201101020rav,rav,ElleDa99,def_int_long,0,,,,,
player,201101020rav,rav,ElleDa99,pass_defended,0,,,,,
player,201101020rav,rav,ElleDa99,sacks,0.0,,,,,
player,201101020rav,rav,ElleDa99,tackles_combined,1,,,,,
player,201101020rav,rav,ElleDa99,tackles_solo,0,,,,,
player,201101020rav,rav,ElleDa99,tackles_assists,1,,,,,
player,201101020rav,rav,ElleDa99,tackles_loss,0,,,,,
player,201101020rav,rav,ElleDa99,qb_hits,0,,,,,
player,201101020rav,rav,ElleDa99,fumbles_rec,0,,,,,
player,201101020rav,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201101020rav,rav,ElleDa99,fumbles_forced,0,,,,,
player,201101020rav,rav,McKiBr20,def_int,0,,,,,
player,201101020rav,rav,McKiBr20,def_int_yds,0,,,,,
player,201101020rav,rav,McKiBr20,def_int_td,0,,,,,
player,201101020rav,rav,McKiBr20,def_int_long,0,,,,,
player,201101020rav,rav,McKiBr20,pass_defended,0,,,,,
player,201101020rav,rav,McKiBr20,sacks,0.0,,,,,
player,201101020rav,rav,McKiBr20,tackles_combined,1,,,,,
player,201101020rav,rav,McKiBr20,tackles_solo,1,,,,,
player,201101020rav,rav,McKiBr20,tackles_assists,0,,,,,
player,201101020rav,rav,McKiBr20,tackles_loss,0,,,,,
player,201101020rav,rav,McKiBr20,qb_hits,0,,,,,
player,201101020rav,rav,McKiBr20,fumbles_rec,0,,,,,
player,201101020rav,rav,McKiBr20,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,McKiBr20,fumbles_rec_td,0,,,,,
player,201101020rav,rav,McKiBr20,fumbles_forced,0,,,,,
player,201101020rav,rav,NgatHa20,def_int,0,,,,,
player,201101020rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201101020rav,rav,NgatHa20,def_int_td,0,,,,,
player,201101020rav,rav,NgatHa20,def_int_long,0,,,,,
player,201101020rav,rav,NgatHa20,pass_defended,1,,,,,
player,201101020rav,rav,NgatHa20,sacks,0.0,,,,,
player,201101020rav,rav,NgatHa20,tackles_combined,1,,,,,
player,201101020rav,rav,NgatHa20,tackles_solo,1,,,,,
player,201101020rav,rav,NgatHa20,tackles_assists,0,,,,,
player,201101020rav,rav,NgatHa20,tackles_loss,0,,,,,
player,201101020rav,rav,NgatHa20,qb_hits,1,,,,,
player,201101020rav,rav,NgatHa20,fumbles_rec,1,,,,,
player,201101020rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201101020rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201101020rav,rav,ParmJa00,def_int,0,,,,,
player,201101020rav,rav,ParmJa00,def_int_yds,0,,,,,
player,201101020rav,rav,ParmJa00,def_int_td,0,,,,,
player,201101020rav,rav,ParmJa00,def_int_long,0,,,,,
player,201101020rav,rav,ParmJa00,pass_defended,0,,,,,
player,201101020rav,rav,ParmJa00,sacks,0.0,,,,,
player,201101020rav,rav,ParmJa00,tackles_combined,1,,,,,
player,201101020rav,rav,ParmJa00,tackles_solo,1,,,,,
player,201101020rav,rav,ParmJa00,tackles_assists,0,,,,,
player,201101020rav,rav,ParmJa00,tackles_loss,0,,,,,
player,201101020rav,rav,ParmJa00,qb_hits,0,,,,,
player,201101020rav,rav,ParmJa00,fumbles_rec,0,,,,,
player,201101020rav,rav,ParmJa00,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,ParmJa00,fumbles_rec_td,0,,,,,
player,201101020rav,rav,ParmJa00,fumbles_forced,0,,,,,
player,201101020rav,rav,WillCa99,def_int,0,,,,,
player,201101020rav,rav,WillCa99,def_int_yds,0,,,,,
player,201101020rav,rav,WillCa99,def_int_td,0,,,,,
player,201101020rav,rav,WillCa99,def_int_long,0,,,,,
player,201101020rav,rav,WillCa99,pass_defended,0,,,,,
player,201101020rav,rav,WillCa99,sacks,0.0,,,,,
player,201101020rav,rav,WillCa99,tackles_combined,1,,,,,
player,201101020rav,rav,WillCa99,tackles_solo,1,,,,,
player,201101020rav,rav,WillCa99,tackles_assists,0,,,,,
player,201101020rav,rav,WillCa99,tackles_loss,0,,,,,
player,201101020rav,rav,WillCa99,qb_hits,0,,,,,
player,201101020rav,rav,WillCa99,fumbles_rec,0,,,,,
player,201101020rav,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201101020rav,rav,WillCa99,fumbles_forced,0,,,,,
player,201101020rav,rav,WilsJo99,def_int,0,,,,,
player,201101020rav,rav,WilsJo99,def_int_yds,0,,,,,
player,201101020rav,rav,WilsJo99,def_int_td,0,,,,,
player,201101020rav,rav,WilsJo99,def_int_long,0,,,,,
player,201101020rav,rav,WilsJo99,pass_defended,0,,,,,
player,201101020rav,rav,WilsJo99,sacks,0.0,,,,,
player,201101020rav,rav,WilsJo99,tackles_combined,1,,,,,
player,201101020rav,rav,WilsJo99,tackles_solo,1,,,,,
player,201101020rav,rav,WilsJo99,tackles_assists,0,,,,,
player,201101020rav,rav,WilsJo99,tackles_loss,0,,,,,
player,201101020rav,rav,WilsJo99,qb_hits,0,,,,,
player,201101020rav,rav,WilsJo99,fumbles_rec,0,,,,,
player,201101020rav,rav,WilsJo99,fumbles_rec_yds,0,,,,,
player,201101020rav,rav,WilsJo99,fumbles_rec_td,0,,,,,
player,201101020rav,rav,WilsJo99,fumbles_forced,0,,,,,
player,201101020rav,cin,CosbQu00,kick_ret,0,,,,,
player,201101020rav,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201101020rav,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201101020rav,cin,CosbQu00,kick_ret_td,0,,,,,
player,201101020rav,cin,CosbQu00,kick_ret_long,0,,,,,
player,201101020rav,cin,CosbQu00,punt_ret,4,,,,,
player,201101020rav,cin,CosbQu00,punt_ret_yds,49,,,,,
player,201101020rav,cin,CosbQu00,punt_ret_yds_per_ret,12.3,,,,,
player,201101020rav,cin,CosbQu00,punt_ret_td,0,,,,,
player,201101020rav,cin,CosbQu00,punt_ret_long,20,,,,,
player,201101020rav,cin,ScotBe00,kick_ret,2,,,,,
player,201101020rav,cin,ScotBe00,kick_ret_yds,51,,,,,
player,201101020rav,cin,ScotBe00,kick_ret_yds_per_ret,25.5,,,,,
player,201101020rav,cin,ScotBe00,kick_ret_td,0,,,,,
player,201101020rav,cin,ScotBe00,kick_ret_long,28,,,,,
player,201101020rav,cin,ScotBe00,punt_ret,0,,,,,
player,201101020rav,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201101020rav,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201101020rav,cin,ScotBe00,punt_ret_td,0,,,,,
player,201101020rav,cin,ScotBe00,punt_ret_long,0,,,,,
player,201101020rav,rav,WebbLa99,kick_ret,0,,,,,
player,201101020rav,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201101020rav,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201101020rav,rav,WebbLa99,kick_ret_td,0,,,,,
player,201101020rav,rav,WebbLa99,kick_ret_long,0,,,,,
player,201101020rav,rav,WebbLa99,punt_ret,3,,,,,
player,201101020rav,rav,WebbLa99,punt_ret_yds,14,,,,,
player,201101020rav,rav,WebbLa99,punt_ret_yds_per_ret,4.7,,,,,
player,201101020rav,rav,WebbLa99,punt_ret_td,0,,,,,
player,201101020rav,rav,WebbLa99,punt_ret_long,8,,,,,
player,201101020rav,rav,ParmJa00,kick_ret,1,,,,,
player,201101020rav,rav,ParmJa00,kick_ret_yds,30,,,,,
player,201101020rav,rav,ParmJa00,kick_ret_yds_per_ret,30.0,,,,,
player,201101020rav,rav,ParmJa00,kick_ret_td,0,,,,,
player,201101020rav,rav,ParmJa00,kick_ret_long,30,,,,,
player,201101020rav,rav,ParmJa00,punt_ret,0,,,,,
player,201101020rav,rav,ParmJa00,punt_ret_yds,0,,,,,
player,201101020rav,rav,ParmJa00,punt_ret_yds_per_ret,,,,,,
player,201101020rav,rav,ParmJa00,punt_ret_td,0,,,,,
player,201101020rav,rav,ParmJa00,punt_ret_long,0,,,,,
player,201101020rav,cin,StitCl00,xpm,1,,,,,
player,201101020rav,cin,StitCl00,xpa,1,,,,,
player,201101020rav,cin,StitCl00,fgm,,,,,,
player,201101020rav,cin,StitCl00,fga,1,,,,,
player,201101020rav,cin,StitCl00,punt,0,,,,,
player,201101020rav,cin,StitCl00,punt_yds,0,,,,,
player,201101020rav,cin,StitCl00,punt_yds_per_punt,,,,,,
player,201101020rav,cin,StitCl00,punt_long,0,,,,,
player,201101020rav,cin,HubeKe20,xpm,,,,,,
player,201101020rav,cin,HubeKe20,xpa,,,,,,
player,201101020rav,cin,HubeKe20,fgm,,,,,,
player,201101020rav,cin,HubeKe20,fga,,,,,,
player,201101020rav,cin,HubeKe20,punt,4,,,,,
player,201101020rav,cin,HubeKe20,punt_yds,162,,,,,
player,201101020rav,cin,HubeKe20,punt_yds_per_punt,40.5,,,,,
player,201101020rav,cin,HubeKe20,punt_long,53,,,,,
player,201101020rav,rav,cundibil01,xpm,1,,,,,
player,201101020rav,rav,cundibil01,xpa,1,,,,,
player,201101020rav,rav,cundibil01,fgm,2,,,,,
player,201101020rav,rav,cundibil01,fga,2,,,,,
player,201101020rav,rav,cundibil01,punt,0,,,,,
player,201101020rav,rav,cundibil01,punt_yds,0,,,,,
player,201101020rav,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201101020rav,rav,cundibil01,punt_long,0,,,,,
player,201101020rav,rav,KochSa20,xpm,,,,,,
player,201101020rav,rav,KochSa20,xpa,,,,,,
player,201101020rav,rav,KochSa20,fgm,,,,,,
player,201101020rav,rav,KochSa20,fga,,,,,,
player,201101020rav,rav,KochSa20,punt,7,,,,,
player,201101020rav,rav,KochSa20,punt_yds,335,,,,,
player,201101020rav,rav,KochSa20,punt_yds_per_punt,47.9,,,,,
player,201101020rav,rav,KochSa20,punt_long,59,,,,,
