game,2010,10,20101111,201011110atl,rav,"Baltimore Ravens",21,atl,"Atlanta Falcons",26
player,201011110atl,atl,RobiDu20,tackles_solo,1,,,,,
player,201011110atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201011110atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201011110atl,atl,RobiDu20,qb_hits,0,,,,,
player,201011110atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201011110atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201011110atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201011110atl,atl,SmitAn01,def_int,0,,,,,
player,201011110atl,atl,SmitAn01,def_int_yds,0,,,,,
player,201011110atl,atl,SmitAn01,def_int_td,0,,,,,
player,201011110atl,atl,SmitAn01,def_int_long,0,,,,,
player,201011110atl,atl,SmitAn01,pass_defended,0,,,,,
player,201011110atl,atl,SmitAn01,sacks,0.0,,,,,
player,201011110atl,atl,SmitAn01,tackles_combined,1,,,,,
player,201011110atl,atl,SmitAn01,tackles_solo,1,,,,,
player,201011110atl,atl,SmitAn01,tackles_assists,0,,,,,
player,201011110atl,atl,SmitAn01,tackles_loss,0,,,,,
player,201011110atl,atl,SmitAn01,qb_hits,0,,,,,
player,201011110atl,atl,SmitAn01,fumbles_rec,0,,,,,
player,201011110atl,atl,SmitAn01,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,SmitAn01,fumbles_rec_td,0,,,,,
player,201011110atl,atl,SmitAn01,fumbles_forced,0,,,,,
player,201011110atl,atl,WalkVa99,def_int,0,,,,,
player,201011110atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201011110atl,atl,WalkVa99,def_int_td,0,,,,,
player,201011110atl,atl,WalkVa99,def_int_long,0,,,,,
player,201011110atl,atl,WalkVa99,pass_defended,0,,,,,
player,201011110atl,atl,WalkVa99,sacks,0.0,,,,,
player,201011110atl,atl,WalkVa99,tackles_combined,1,,,,,
player,201011110atl,atl,WalkVa99,tackles_solo,0,,,,,
player,201011110atl,atl,WalkVa99,tackles_assists,1,,,,,
player,201011110atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201011110atl,atl,WalkVa99,qb_hits,0,,,,,
player,201011110atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201011110atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201011110atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201011110atl,atl,WeemEr00,def_int,0,,,,,
player,201011110atl,atl,WeemEr00,def_int_yds,0,,,,,
player,201011110atl,atl,WeemEr00,def_int_td,0,,,,,
player,201011110atl,atl,WeemEr00,def_int_long,0,,,,,
player,201011110atl,atl,WeemEr00,pass_defended,0,,,,,
player,201011110atl,atl,WeemEr00,sacks,0.0,,,,,
player,201011110atl,atl,WeemEr00,tackles_combined,1,,,,,
player,201011110atl,atl,WeemEr00,tackles_solo,1,,,,,
player,201011110atl,atl,WeemEr00,tackles_assists,0,,,,,
player,201011110atl,atl,WeemEr00,tackles_loss,0,,,,,
player,201011110atl,atl,WeemEr00,qb_hits,0,,,,,
player,201011110atl,atl,WeemEr00,fumbles_rec,0,,,,,
player,201011110atl,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201011110atl,atl,WeemEr00,fumbles_forced,0,,,,,
player,201011110atl,atl,WillBr22,def_int,0,,,,,
player,201011110atl,atl,WillBr22,def_int_yds,0,,,,,
player,201011110atl,atl,WillBr22,def_int_td,0,,,,,
player,201011110atl,atl,WillBr22,def_int_long,0,,,,,
player,201011110atl,atl,WillBr22,pass_defended,0,,,,,
player,201011110atl,atl,WillBr22,sacks,0.0,,,,,
player,201011110atl,atl,WillBr22,tackles_combined,1,,,,,
player,201011110atl,atl,WillBr22,tackles_solo,1,,,,,
player,201011110atl,atl,WillBr22,tackles_assists,0,,,,,
player,201011110atl,atl,WillBr22,tackles_loss,0,,,,,
player,201011110atl,atl,WillBr22,qb_hits,0,,,,,
player,201011110atl,atl,WillBr22,fumbles_rec,0,,,,,
player,201011110atl,atl,WillBr22,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,WillBr22,fumbles_rec_td,0,,,,,
player,201011110atl,atl,WillBr22,fumbles_forced,0,,,,,
player,201011110atl,atl,WireCo20,def_int,0,,,,,
player,201011110atl,atl,WireCo20,def_int_yds,0,,,,,
player,201011110atl,atl,WireCo20,def_int_td,0,,,,,
player,201011110atl,atl,WireCo20,def_int_long,0,,,,,
player,201011110atl,atl,WireCo20,pass_defended,0,,,,,
player,201011110atl,atl,WireCo20,sacks,0.0,,,,,
player,201011110atl,atl,WireCo20,tackles_combined,0,,,,,
player,201011110atl,atl,WireCo20,tackles_solo,0,,,,,
player,201011110atl,atl,WireCo20,tackles_assists,0,,,,,
player,201011110atl,atl,WireCo20,tackles_loss,0,,,,,
player,201011110atl,atl,WireCo20,qb_hits,0,,,,,
player,201011110atl,atl,WireCo20,fumbles_rec,1,,,,,
player,201011110atl,atl,WireCo20,fumbles_rec_yds,0,,,,,
player,201011110atl,atl,WireCo20,fumbles_rec_td,0,,,,,
player,201011110atl,atl,WireCo20,fumbles_forced,0,,,,,
player,201011110atl,atl,AndeJa98,def_int,,,,,,
player,201011110atl,atl,AndeJa98,def_int_yds,,,,,,
player,201011110atl,atl,AndeJa98,def_int_td,,,,,,
player,201011110atl,atl,AndeJa98,def_int_long,,,,,,
player,201011110atl,atl,AndeJa98,pass_defended,,,,,,
player,201011110atl,atl,AndeJa98,sacks,0.0,,,,,
player,201011110atl,atl,AndeJa98,tackles_combined,,,,,,
player,201011110atl,atl,AndeJa98,tackles_solo,,,,,,
player,201011110atl,atl,AndeJa98,tackles_assists,,,,,,
player,201011110atl,atl,AndeJa98,tackles_loss,2,,,,,
player,201011110atl,atl,AndeJa98,qb_hits,1,,,,,
player,201011110atl,atl,AndeJa98,fumbles_rec,,,,,,
player,201011110atl,atl,AndeJa98,fumbles_rec_yds,,,,,,
player,201011110atl,atl,AndeJa98,fumbles_rec_td,,,,,,
player,201011110atl,atl,AndeJa98,fumbles_forced,,,,,,
player,201011110atl,rav,ReedEd00,kick_ret,0,,,,,
player,201011110atl,rav,ReedEd00,kick_ret_yds,0,,,,,
player,201011110atl,rav,ReedEd00,kick_ret_yds_per_ret,,,,,,
player,201011110atl,rav,ReedEd00,kick_ret_td,0,,,,,
player,201011110atl,rav,ReedEd00,kick_ret_long,0,,,,,
player,201011110atl,rav,ReedEd00,punt_ret,1,,,,,
player,201011110atl,rav,ReedEd00,punt_ret_yds,9,,,,,
player,201011110atl,rav,ReedEd00,punt_ret_yds_per_ret,9.0,,,,,
player,201011110atl,rav,ReedEd00,punt_ret_td,0,,,,,
player,201011110atl,rav,ReedEd00,punt_ret_long,9,,,,,
player,201011110atl,rav,WebbLa99,kick_ret,0,,,,,
player,201011110atl,rav,WebbLa99,kick_ret_yds,0,,,,,
player,201011110atl,rav,WebbLa99,kick_ret_yds_per_ret,,,,,,
player,201011110atl,rav,WebbLa99,kick_ret_td,0,,,,,
player,201011110atl,rav,WebbLa99,kick_ret_long,0,,,,,
player,201011110atl,rav,WebbLa99,punt_ret,1,,,,,
player,201011110atl,rav,WebbLa99,punt_ret_yds,7,,,,,
player,201011110atl,rav,WebbLa99,punt_ret_yds_per_ret,7.0,,,,,
player,201011110atl,rav,WebbLa99,punt_ret_td,0,,,,,
player,201011110atl,rav,WebbLa99,punt_ret_long,7,,,,,
player,201011110atl,rav,ReedDa00,kick_ret,3,,,,,
player,201011110atl,rav,ReedDa00,kick_ret_yds,64,,,,,
player,201011110atl,rav,ReedDa00,kick_ret_yds_per_ret,21.3,,,,,
player,201011110atl,rav,ReedDa00,kick_ret_td,0,,,,,
player,201011110atl,rav,ReedDa00,kick_ret_long,31,,,,,
player,201011110atl,rav,ReedDa00,punt_ret,0,,,,,
player,201011110atl,rav,ReedDa00,punt_ret_yds,0,,,,,
player,201011110atl,rav,ReedDa00,punt_ret_yds_per_ret,,,,,,
player,201011110atl,rav,ReedDa00,punt_ret_td,0,,,,,
player,201011110atl,rav,ReedDa00,punt_ret_long,0,,,,,
player,201011110atl,atl,WeemEr00,kick_ret,1,,,,,
player,201011110atl,atl,WeemEr00,kick_ret_yds,33,,,,,
player,201011110atl,atl,WeemEr00,kick_ret_yds_per_ret,33.0,,,,,
player,201011110atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201011110atl,atl,WeemEr00,kick_ret_long,33,,,,,
player,201011110atl,atl,WeemEr00,punt_ret,1,,,,,
player,201011110atl,atl,WeemEr00,punt_ret_yds,16,,,,,
player,201011110atl,atl,WeemEr00,punt_ret_yds_per_ret,16.0,,,,,
player,201011110atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201011110atl,atl,WeemEr00,punt_ret_long,16,,,,,
player,201011110atl,rav,cundibil01,xpm,3,,,,,
player,201011110atl,rav,cundibil01,xpa,3,,,,,
player,201011110atl,rav,cundibil01,fgm,,,,,,
player,201011110atl,rav,cundibil01,fga,,,,,,
player,201011110atl,rav,cundibil01,punt,0,,,,,
player,201011110atl,rav,cundibil01,punt_yds,0,,,,,
player,201011110atl,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201011110atl,rav,cundibil01,punt_long,0,,,,,
player,201011110atl,rav,KochSa20,xpm,,,,,,
player,201011110atl,rav,KochSa20,xpa,,,,,,
player,201011110atl,rav,KochSa20,fgm,,,,,,
player,201011110atl,rav,KochSa20,fga,,,,,,
player,201011110atl,rav,KochSa20,punt,4,,,,,
player,201011110atl,rav,KochSa20,punt_yds,198,,,,,
player,201011110atl,rav,KochSa20,punt_yds_per_punt,49.5,,,,,
player,201011110atl,rav,KochSa20,punt_long,53,,,,,
player,201011110atl,atl,bryanmat01,xpm,2,,,,,
player,201011110atl,atl,bryanmat01,xpa,2,,,,,
player,201011110atl,atl,bryanmat01,fgm,2,,,,,
player,201011110atl,atl,bryanmat01,fga,2,,,,,
player,201011110atl,atl,bryanmat01,punt,0,,,,,
player,201011110atl,atl,bryanmat01,punt_yds,0,,,,,
player,201011110atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201011110atl,atl,bryanmat01,punt_long,0,,,,,
player,201011110atl,atl,koenemic01,xpm,,,,,,
player,201011110atl,atl,koenemic01,xpa,,,,,,
player,201011110atl,atl,koenemic01,fgm,,,,,,
player,201011110atl,atl,koenemic01,fga,,,,,,
player,201011110atl,atl,koenemic01,punt,5,,,,,
player,201011110atl,atl,koenemic01,punt_yds,191,,,,,
player,201011110atl,atl,koenemic01,punt_yds_per_punt,38.2,,,,,
player,201011110atl,atl,koenemic01,punt_long,46,,,,,
