game,2010,2,20100919,201009190min,mia,"Miami Dolphins",14,min,"Minnesota Vikings",10
player,201009190min,min,BerrBe00,fumbles_forced,0,,,,,
player,201009190min,mia,SmitCl22,kick_ret,2,,,,,
player,201009190min,mia,SmitCl22,kick_ret_yds,37,,,,,
player,201009190min,mia,SmitCl22,kick_ret_yds_per_ret,18.5,,,,,
player,201009190min,mia,SmitCl22,kick_ret_td,0,,,,,
player,201009190min,mia,SmitCl22,kick_ret_long,19,,,,,
player,201009190min,mia,SmitCl22,punt_ret,0,,,,,
player,201009190min,mia,SmitCl22,punt_ret_yds,0,,,,,
player,201009190min,mia,SmitCl22,punt_ret_yds_per_ret,,,,,,
player,201009190min,mia,SmitCl22,punt_ret_td,0,,,,,
player,201009190min,mia,SmitCl22,punt_ret_long,0,,,,,
player,201009190min,min,CamaGr00,kick_ret,0,,,,,
player,201009190min,min,CamaGr00,kick_ret_yds,0,,,,,
player,201009190min,min,CamaGr00,kick_ret_yds_per_ret,,,,,,
player,201009190min,min,CamaGr00,kick_ret_td,0,,,,,
player,201009190min,min,CamaGr00,kick_ret_long,0,,,,,
player,201009190min,min,CamaGr00,punt_ret,2,,,,,
player,201009190min,min,CamaGr00,punt_ret_yds,14,,,,,
player,201009190min,min,CamaGr00,punt_ret_yds_per_ret,7.0,,,,,
player,201009190min,min,CamaGr00,punt_ret_td,0,,,,,
player,201009190min,min,CamaGr00,punt_ret_long,14,,,,,
player,201009190min,min,BerrBe00,kick_ret,0,,,,,
player,201009190min,min,BerrBe00,kick_ret_yds,0,,,,,
player,201009190min,min,BerrBe00,kick_ret_yds_per_ret,,,,,,
player,201009190min,min,BerrBe00,kick_ret_td,0,,,,,
player,201009190min,min,BerrBe00,kick_ret_long,0,,,,,
player,201009190min,min,BerrBe00,punt_ret,1,,,,,
player,201009190min,min,BerrBe00,punt_ret_yds,0,,,,,
player,201009190min,min,BerrBe00,punt_ret_yds_per_ret,0.0,,,,,
player,201009190min,min,BerrBe00,punt_ret_td,0,,,,,
player,201009190min,min,BerrBe00,punt_ret_long,0,,,,,
player,201009190min,min,HarvPe00,kick_ret,2,,,,,
player,201009190min,min,HarvPe00,kick_ret_yds,44,,,,,
player,201009190min,min,HarvPe00,kick_ret_yds_per_ret,22.0,,,,,
player,201009190min,min,HarvPe00,kick_ret_td,0,,,,,
player,201009190min,min,HarvPe00,kick_ret_long,22,,,,,
player,201009190min,min,HarvPe00,punt_ret,0,,,,,
player,201009190min,min,HarvPe00,punt_ret_yds,0,,,,,
player,201009190min,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201009190min,min,HarvPe00,punt_ret_td,0,,,,,
player,201009190min,min,HarvPe00,punt_ret_long,0,,,,,
player,201009190min,mia,CarpDa44,xpm,2,,,,,
player,201009190min,mia,CarpDa44,xpa,2,,,,,
player,201009190min,mia,CarpDa44,fgm,,,,,,
player,201009190min,mia,CarpDa44,fga,,,,,,
player,201009190min,mia,CarpDa44,punt,0,,,,,
player,201009190min,mia,CarpDa44,punt_yds,0,,,,,
player,201009190min,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201009190min,mia,CarpDa44,punt_long,0,,,,,
player,201009190min,mia,FielBr20,xpm,,,,,,
player,201009190min,mia,FielBr20,xpa,,,,,,
player,201009190min,mia,FielBr20,fgm,,,,,,
player,201009190min,mia,FielBr20,fga,,,,,,
player,201009190min,mia,FielBr20,punt,6,,,,,
player,201009190min,mia,FielBr20,punt_yds,242,,,,,
player,201009190min,mia,FielBr20,punt_yds_per_punt,40.3,,,,,
player,201009190min,mia,FielBr20,punt_long,59,,,,,
player,201009190min,min,longwrya01,xpm,1,,,,,
player,201009190min,min,longwrya01,xpa,1,,,,,
player,201009190min,min,longwrya01,fgm,1,,,,,
player,201009190min,min,longwrya01,fga,1,,,,,
player,201009190min,min,longwrya01,punt,0,,,,,
player,201009190min,min,longwrya01,punt_yds,0,,,,,
player,201009190min,min,longwrya01,punt_yds_per_punt,,,,,,
player,201009190min,min,longwrya01,punt_long,0,,,,,
player,201009190min,min,KluwCh20,xpm,,,,,,
player,201009190min,min,KluwCh20,xpa,,,,,,
player,201009190min,min,KluwCh20,fgm,,,,,,
player,201009190min,min,KluwCh20,fga,,,,,,
player,201009190min,min,KluwCh20,punt,2,,,,,
player,201009190min,min,KluwCh20,punt_yds,88,,,,,
player,201009190min,min,KluwCh20,punt_yds_per_punt,44.0,,,,,
player,201009190min,min,KluwCh20,punt_long,50,,,,,
