game,2010,13,20101202,201012020phi,htx,"Houston Texans",24,phi,"Philadelphia Eagles",34
player,201012020phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201012020phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201012020phi,phi,BunkBr20,def_int,0,,,,,
player,201012020phi,phi,BunkBr20,def_int_yds,0,,,,,
player,201012020phi,phi,BunkBr20,def_int_td,0,,,,,
player,201012020phi,phi,BunkBr20,def_int_long,0,,,,,
player,201012020phi,phi,BunkBr20,pass_defended,0,,,,,
player,201012020phi,phi,BunkBr20,sacks,0.0,,,,,
player,201012020phi,phi,BunkBr20,tackles_combined,1,,,,,
player,201012020phi,phi,BunkBr20,tackles_solo,1,,,,,
player,201012020phi,phi,BunkBr20,tackles_assists,0,,,,,
player,201012020phi,phi,BunkBr20,tackles_loss,0,,,,,
player,201012020phi,phi,BunkBr20,qb_hits,0,,,,,
player,201012020phi,phi,BunkBr20,fumbles_rec,0,,,,,
player,201012020phi,phi,BunkBr20,fumbles_rec_yds,0,,,,,
player,201012020phi,phi,BunkBr20,fumbles_rec_td,0,,,,,
player,201012020phi,phi,BunkBr20,fumbles_forced,0,,,,,
player,201012020phi,phi,DixoAn99,def_int,0,,,,,
player,201012020phi,phi,DixoAn99,def_int_yds,0,,,,,
player,201012020phi,phi,DixoAn99,def_int_td,0,,,,,
player,201012020phi,phi,DixoAn99,def_int_long,0,,,,,
player,201012020phi,phi,DixoAn99,pass_defended,0,,,,,
player,201012020phi,phi,DixoAn99,sacks,0.0,,,,,
player,201012020phi,phi,DixoAn99,tackles_combined,1,,,,,
player,201012020phi,phi,DixoAn99,tackles_solo,1,,,,,
player,201012020phi,phi,DixoAn99,tackles_assists,0,,,,,
player,201012020phi,phi,DixoAn99,tackles_loss,0,,,,,
player,201012020phi,phi,DixoAn99,qb_hits,0,,,,,
player,201012020phi,phi,DixoAn99,fumbles_rec,0,,,,,
player,201012020phi,phi,DixoAn99,fumbles_rec_yds,0,,,,,
player,201012020phi,phi,DixoAn99,fumbles_rec_td,0,,,,,
player,201012020phi,phi,DixoAn99,fumbles_forced,0,,,,,
player,201012020phi,phi,GrahBr99,def_int,0,,,,,
player,201012020phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201012020phi,phi,GrahBr99,def_int_td,0,,,,,
player,201012020phi,phi,GrahBr99,def_int_long,0,,,,,
player,201012020phi,phi,GrahBr99,pass_defended,0,,,,,
player,201012020phi,phi,GrahBr99,sacks,0.0,,,,,
player,201012020phi,phi,GrahBr99,tackles_combined,1,,,,,
player,201012020phi,phi,GrahBr99,tackles_solo,0,,,,,
player,201012020phi,phi,GrahBr99,tackles_assists,1,,,,,
player,201012020phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201012020phi,phi,GrahBr99,qb_hits,0,,,,,
player,201012020phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201012020phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201012020phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201012020phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201012020phi,phi,Teo-Da99,def_int,0,,,,,
player,201012020phi,phi,Teo-Da99,def_int_yds,0,,,,,
player,201012020phi,phi,Teo-Da99,def_int_td,0,,,,,
player,201012020phi,phi,Teo-Da99,def_int_long,0,,,,,
player,201012020phi,phi,Teo-Da99,pass_defended,0,,,,,
player,201012020phi,phi,Teo-Da99,sacks,0.0,,,,,
player,201012020phi,phi,Teo-Da99,tackles_combined,1,,,,,
player,201012020phi,phi,Teo-Da99,tackles_solo,1,,,,,
player,201012020phi,phi,Teo-Da99,tackles_assists,0,,,,,
player,201012020phi,phi,Teo-Da99,tackles_loss,0,,,,,
player,201012020phi,phi,Teo-Da99,qb_hits,0,,,,,
player,201012020phi,phi,Teo-Da99,fumbles_rec,0,,,,,
player,201012020phi,phi,Teo-Da99,fumbles_rec_yds,0,,,,,
player,201012020phi,phi,Teo-Da99,fumbles_rec_td,0,,,,,
player,201012020phi,phi,Teo-Da99,fumbles_forced,0,,,,,
player,201012020phi,phi,TappDa20,def_int,0,,,,,
player,201012020phi,phi,TappDa20,def_int_yds,0,,,,,
player,201012020phi,phi,TappDa20,def_int_td,0,,,,,
player,201012020phi,phi,TappDa20,def_int_long,0,,,,,
player,201012020phi,phi,TappDa20,pass_defended,0,,,,,
player,201012020phi,phi,TappDa20,sacks,0.0,,,,,
player,201012020phi,phi,TappDa20,tackles_combined,0,,,,,
player,201012020phi,phi,TappDa20,tackles_solo,0,,,,,
player,201012020phi,phi,TappDa20,tackles_assists,0,,,,,
player,201012020phi,phi,TappDa20,tackles_loss,0,,,,,
player,201012020phi,phi,TappDa20,qb_hits,1,,,,,
player,201012020phi,phi,TappDa20,fumbles_rec,1,,,,,
player,201012020phi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201012020phi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201012020phi,phi,TappDa20,fumbles_forced,0,,,,,
player,201012020phi,htx,JoneJa03,kick_ret,0,,,,,
player,201012020phi,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201012020phi,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201012020phi,htx,JoneJa03,kick_ret_td,0,,,,,
player,201012020phi,htx,JoneJa03,kick_ret_long,0,,,,,
player,201012020phi,htx,JoneJa03,punt_ret,1,,,,,
player,201012020phi,htx,JoneJa03,punt_ret_yds,-3,,,,,
player,201012020phi,htx,JoneJa03,punt_ret_yds_per_ret,-3.0,,,,,
player,201012020phi,htx,JoneJa03,punt_ret_td,0,,,,,
player,201012020phi,htx,JoneJa03,punt_ret_long,-3,,,,,
player,201012020phi,htx,SlatSt00,kick_ret,6,,,,,
player,201012020phi,htx,SlatSt00,kick_ret_yds,101,,,,,
player,201012020phi,htx,SlatSt00,kick_ret_yds_per_ret,16.8,,,,,
player,201012020phi,htx,SlatSt00,kick_ret_td,0,,,,,
player,201012020phi,htx,SlatSt00,kick_ret_long,21,,,,,
player,201012020phi,htx,SlatSt00,punt_ret,0,,,,,
player,201012020phi,htx,SlatSt00,punt_ret_yds,0,,,,,
player,201012020phi,htx,SlatSt00,punt_ret_yds_per_ret,,,,,,
player,201012020phi,htx,SlatSt00,punt_ret_td,0,,,,,
player,201012020phi,htx,SlatSt00,punt_ret_long,0,,,,,
player,201012020phi,phi,CalvJo99,kick_ret,4,,,,,
player,201012020phi,phi,CalvJo99,kick_ret_yds,92,,,,,
player,201012020phi,phi,CalvJo99,kick_ret_yds_per_ret,23.0,,,,,
player,201012020phi,phi,CalvJo99,kick_ret_td,0,,,,,
player,201012020phi,phi,CalvJo99,kick_ret_long,31,,,,,
player,201012020phi,phi,CalvJo99,punt_ret,0,,,,,
player,201012020phi,phi,CalvJo99,punt_ret_yds,0,,,,,
player,201012020phi,phi,CalvJo99,punt_ret_yds_per_ret,,,,,,
player,201012020phi,phi,CalvJo99,punt_ret_td,0,,,,,
player,201012020phi,phi,CalvJo99,punt_ret_long,0,,,,,
player,201012020phi,phi,HarbCl00,kick_ret,1,,,,,
player,201012020phi,phi,HarbCl00,kick_ret_yds,19,,,,,
player,201012020phi,phi,HarbCl00,kick_ret_yds_per_ret,19.0,,,,,
player,201012020phi,phi,HarbCl00,kick_ret_td,0,,,,,
player,201012020phi,phi,HarbCl00,kick_ret_long,19,,,,,
player,201012020phi,phi,HarbCl00,punt_ret,0,,,,,
player,201012020phi,phi,HarbCl00,punt_ret_yds,0,,,,,
player,201012020phi,phi,HarbCl00,punt_ret_yds_per_ret,,,,,,
player,201012020phi,phi,HarbCl00,punt_ret_td,0,,,,,
player,201012020phi,phi,HarbCl00,punt_ret_long,0,,,,,
player,201012020phi,htx,rackenei01,xpm,3,,,,,
player,201012020phi,htx,rackenei01,xpa,3,,,,,
player,201012020phi,htx,rackenei01,fgm,1,,,,,
player,201012020phi,htx,rackenei01,fga,1,,,,,
player,201012020phi,htx,rackenei01,punt,0,,,,,
player,201012020phi,htx,rackenei01,punt_yds,0,,,,,
player,201012020phi,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201012020phi,htx,rackenei01,punt_long,0,,,,,
player,201012020phi,htx,TurkMa20,xpm,,,,,,
player,201012020phi,htx,TurkMa20,xpa,,,,,,
player,201012020phi,htx,TurkMa20,fgm,,,,,,
player,201012020phi,htx,TurkMa20,fga,,,,,,
player,201012020phi,htx,TurkMa20,punt,2,,,,,
player,201012020phi,htx,TurkMa20,punt_yds,72,,,,,
player,201012020phi,htx,TurkMa20,punt_yds_per_punt,36.0,,,,,
player,201012020phi,htx,TurkMa20,punt_long,36,,,,,
player,201012020phi,phi,akersdav01,xpm,4,,,,,
player,201012020phi,phi,akersdav01,xpa,4,,,,,
player,201012020phi,phi,akersdav01,fgm,2,,,,,
player,201012020phi,phi,akersdav01,fga,2,,,,,
player,201012020phi,phi,akersdav01,punt,0,,,,,
player,201012020phi,phi,akersdav01,punt_yds,0,,,,,
player,201012020phi,phi,akersdav01,punt_yds_per_punt,,,,,,
player,201012020phi,phi,akersdav01,punt_long,0,,,,,
player,201012020phi,phi,RoccSa20,xpm,,,,,,
player,201012020phi,phi,RoccSa20,xpa,,,,,,
player,201012020phi,phi,RoccSa20,fgm,,,,,,
player,201012020phi,phi,RoccSa20,fga,,,,,,
player,201012020phi,phi,RoccSa20,punt,3,,,,,
player,201012020phi,phi,RoccSa20,punt_yds,107,,,,,
player,201012020phi,phi,RoccSa20,punt_yds_per_punt,35.7,,,,,
player,201012020phi,phi,RoccSa20,punt_long,37,,,,,
