game,2010,11,20101121,201011210nor,sea,"Seattle Seahawks",19,nor,"New Orleans Saints",34
player,201011210nor,nor,HargAn20,qb_hits,,,,,,
player,201011210nor,nor,HargAn20,fumbles_rec,0,,,,,
player,201011210nor,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201011210nor,nor,HargAn20,fumbles_forced,0,,,,,
player,201011210nor,nor,VilmJo99,def_int,0,,,,,
player,201011210nor,nor,VilmJo99,def_int_yds,0,,,,,
player,201011210nor,nor,VilmJo99,def_int_td,0,,,,,
player,201011210nor,nor,VilmJo99,def_int_long,0,,,,,
player,201011210nor,nor,VilmJo99,pass_defended,0,,,,,
player,201011210nor,nor,VilmJo99,sacks,0.0,,,,,
player,201011210nor,nor,VilmJo99,tackles_combined,3,,,,,
player,201011210nor,nor,VilmJo99,tackles_solo,3,,,,,
player,201011210nor,nor,VilmJo99,tackles_assists,0,,,,,
player,201011210nor,nor,VilmJo99,tackles_loss,0,,,,,
player,201011210nor,nor,VilmJo99,qb_hits,1,,,,,
player,201011210nor,nor,VilmJo99,fumbles_rec,0,,,,,
player,201011210nor,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,VilmJo99,fumbles_forced,0,,,,,
player,201011210nor,nor,SmitWi99,def_int,0,,,,,
player,201011210nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201011210nor,nor,SmitWi99,def_int_td,0,,,,,
player,201011210nor,nor,SmitWi99,def_int_long,0,,,,,
player,201011210nor,nor,SmitWi99,pass_defended,1,,,,,
player,201011210nor,nor,SmitWi99,sacks,0.0,,,,,
player,201011210nor,nor,SmitWi99,tackles_combined,2,,,,,
player,201011210nor,nor,SmitWi99,tackles_solo,2,,,,,
player,201011210nor,nor,SmitWi99,tackles_assists,0,,,,,
player,201011210nor,nor,SmitWi99,tackles_loss,0,,,,,
player,201011210nor,nor,SmitWi99,qb_hits,0,,,,,
player,201011210nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201011210nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201011210nor,nor,CharJe99,def_int,0,,,,,
player,201011210nor,nor,CharJe99,def_int_yds,0,,,,,
player,201011210nor,nor,CharJe99,def_int_td,0,,,,,
player,201011210nor,nor,CharJe99,def_int_long,0,,,,,
player,201011210nor,nor,CharJe99,pass_defended,0,,,,,
player,201011210nor,nor,CharJe99,sacks,0.0,,,,,
player,201011210nor,nor,CharJe99,tackles_combined,1,,,,,
player,201011210nor,nor,CharJe99,tackles_solo,1,,,,,
player,201011210nor,nor,CharJe99,tackles_assists,0,,,,,
player,201011210nor,nor,CharJe99,tackles_loss,0,,,,,
player,201011210nor,nor,CharJe99,qb_hits,0,,,,,
player,201011210nor,nor,CharJe99,fumbles_rec,0,,,,,
player,201011210nor,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,CharJe99,fumbles_forced,0,,,,,
player,201011210nor,nor,ElliSe99,def_int,0,,,,,
player,201011210nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201011210nor,nor,ElliSe99,def_int_td,0,,,,,
player,201011210nor,nor,ElliSe99,def_int_long,0,,,,,
player,201011210nor,nor,ElliSe99,pass_defended,0,,,,,
player,201011210nor,nor,ElliSe99,sacks,0.0,,,,,
player,201011210nor,nor,ElliSe99,tackles_combined,1,,,,,
player,201011210nor,nor,ElliSe99,tackles_solo,1,,,,,
player,201011210nor,nor,ElliSe99,tackles_assists,0,,,,,
player,201011210nor,nor,ElliSe99,tackles_loss,0,,,,,
player,201011210nor,nor,ElliSe99,qb_hits,0,,,,,
player,201011210nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201011210nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201011210nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201011210nor,nor,GaleJu00,def_int,0,,,,,
player,201011210nor,nor,GaleJu00,def_int_yds,0,,,,,
player,201011210nor,nor,GaleJu00,def_int_td,0,,,,,
player,201011210nor,nor,GaleJu00,def_int_long,0,,,,,
player,201011210nor,nor,GaleJu00,pass_defended,0,,,,,
player,201011210nor,nor,GaleJu00,sacks,0.0,,,,,
player,201011210nor,nor,GaleJu00,tackles_combined,1,,,,,
player,201011210nor,nor,GaleJu00,tackles_solo,1,,,,,
player,201011210nor,nor,GaleJu00,tackles_assists,0,,,,,
player,201011210nor,nor,GaleJu00,tackles_loss,0,,,,,
player,201011210nor,nor,GaleJu00,qb_hits,0,,,,,
player,201011210nor,nor,GaleJu00,fumbles_rec,0,,,,,
player,201011210nor,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201011210nor,nor,GaleJu00,fumbles_forced,0,,,,,
player,201011210nor,nor,PrioPi20,def_int,0,,,,,
player,201011210nor,nor,PrioPi20,def_int_yds,0,,,,,
player,201011210nor,nor,PrioPi20,def_int_td,0,,,,,
player,201011210nor,nor,PrioPi20,def_int_long,0,,,,,
player,201011210nor,nor,PrioPi20,pass_defended,0,,,,,
player,201011210nor,nor,PrioPi20,sacks,0.0,,,,,
player,201011210nor,nor,PrioPi20,tackles_combined,1,,,,,
player,201011210nor,nor,PrioPi20,tackles_solo,1,,,,,
player,201011210nor,nor,PrioPi20,tackles_assists,0,,,,,
player,201011210nor,nor,PrioPi20,tackles_loss,0,,,,,
player,201011210nor,nor,PrioPi20,qb_hits,0,,,,,
player,201011210nor,nor,PrioPi20,fumbles_rec,0,,,,,
player,201011210nor,nor,PrioPi20,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,PrioPi20,fumbles_rec_td,0,,,,,
player,201011210nor,nor,PrioPi20,fumbles_forced,0,,,,,
player,201011210nor,nor,WateAn00,def_int,0,,,,,
player,201011210nor,nor,WateAn00,def_int_yds,0,,,,,
player,201011210nor,nor,WateAn00,def_int_td,0,,,,,
player,201011210nor,nor,WateAn00,def_int_long,0,,,,,
player,201011210nor,nor,WateAn00,pass_defended,0,,,,,
player,201011210nor,nor,WateAn00,sacks,0.0,,,,,
player,201011210nor,nor,WateAn00,tackles_combined,1,,,,,
player,201011210nor,nor,WateAn00,tackles_solo,1,,,,,
player,201011210nor,nor,WateAn00,tackles_assists,0,,,,,
player,201011210nor,nor,WateAn00,tackles_loss,0,,,,,
player,201011210nor,nor,WateAn00,qb_hits,0,,,,,
player,201011210nor,nor,WateAn00,fumbles_rec,0,,,,,
player,201011210nor,nor,WateAn00,fumbles_rec_yds,0,,,,,
player,201011210nor,nor,WateAn00,fumbles_rec_td,0,,,,,
player,201011210nor,nor,WateAn00,fumbles_forced,0,,,,,
player,201011210nor,sea,WashLe00,kick_ret,3,,,,,
player,201011210nor,sea,WashLe00,kick_ret_yds,74,,,,,
player,201011210nor,sea,WashLe00,kick_ret_yds_per_ret,24.7,,,,,
player,201011210nor,sea,WashLe00,kick_ret_td,0,,,,,
player,201011210nor,sea,WashLe00,kick_ret_long,28,,,,,
player,201011210nor,sea,WashLe00,punt_ret,0,,,,,
player,201011210nor,sea,WashLe00,punt_ret_yds,0,,,,,
player,201011210nor,sea,WashLe00,punt_ret_yds_per_ret,,,,,,
player,201011210nor,sea,WashLe00,punt_ret_td,0,,,,,
player,201011210nor,sea,WashLe00,punt_ret_long,0,,,,,
player,201011210nor,sea,MorrCa00,kick_ret,1,,,,,
player,201011210nor,sea,MorrCa00,kick_ret_yds,13,,,,,
player,201011210nor,sea,MorrCa00,kick_ret_yds_per_ret,13.0,,,,,
player,201011210nor,sea,MorrCa00,kick_ret_td,0,,,,,
player,201011210nor,sea,MorrCa00,kick_ret_long,13,,,,,
player,201011210nor,sea,MorrCa00,punt_ret,0,,,,,
player,201011210nor,sea,MorrCa00,punt_ret_yds,0,,,,,
player,201011210nor,sea,MorrCa00,punt_ret_yds_per_ret,,,,,,
player,201011210nor,sea,MorrCa00,punt_ret_td,0,,,,,
player,201011210nor,sea,MorrCa00,punt_ret_long,0,,,,,
player,201011210nor,nor,RobyCo00,kick_ret,1,,,,,
player,201011210nor,nor,RobyCo00,kick_ret_yds,25,,,,,
player,201011210nor,nor,RobyCo00,kick_ret_yds_per_ret,25.0,,,,,
player,201011210nor,nor,RobyCo00,kick_ret_td,0,,,,,
player,201011210nor,nor,RobyCo00,kick_ret_long,25,,,,,
player,201011210nor,nor,RobyCo00,punt_ret,0,,,,,
player,201011210nor,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201011210nor,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201011210nor,nor,RobyCo00,punt_ret_td,0,,,,,
player,201011210nor,nor,RobyCo00,punt_ret_long,0,,,,,
player,201011210nor,sea,marexoli01,xpm,1,,,,,
player,201011210nor,sea,marexoli01,xpa,1,,,,,
player,201011210nor,sea,marexoli01,fgm,4,,,,,
player,201011210nor,sea,marexoli01,fga,4,,,,,
player,201011210nor,sea,marexoli01,punt,0,,,,,
player,201011210nor,sea,marexoli01,punt_yds,0,,,,,
player,201011210nor,sea,marexoli01,punt_yds_per_punt,,,,,,
player,201011210nor,sea,marexoli01,punt_long,0,,,,,
player,201011210nor,sea,RyanJo21,xpm,,,,,,
player,201011210nor,sea,RyanJo21,xpa,,,,,,
player,201011210nor,sea,RyanJo21,fgm,,,,,,
player,201011210nor,sea,RyanJo21,fga,,,,,,
player,201011210nor,sea,RyanJo21,punt,2,,,,,
player,201011210nor,sea,RyanJo21,punt_yds,78,,,,,
player,201011210nor,sea,RyanJo21,punt_yds_per_punt,39.0,,,,,
player,201011210nor,sea,RyanJo21,punt_long,41,,,,,
player,201011210nor,nor,HartGa00,xpm,4,,,,,
player,201011210nor,nor,HartGa00,xpa,4,,,,,
player,201011210nor,nor,HartGa00,fgm,,,,,,
player,201011210nor,nor,HartGa00,fga,1,,,,,
player,201011210nor,nor,HartGa00,punt,0,,,,,
player,201011210nor,nor,HartGa00,punt_yds,0,,,,,
player,201011210nor,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201011210nor,nor,HartGa00,punt_long,0,,,,,
player,201011210nor,nor,MorsTh00,xpm,,,,,,
player,201011210nor,nor,MorsTh00,xpa,,,,,,
player,201011210nor,nor,MorsTh00,fgm,,,,,,
player,201011210nor,nor,MorsTh00,fga,,,,,,
player,201011210nor,nor,MorsTh00,punt,1,,,,,
player,201011210nor,nor,MorsTh00,punt_yds,40,,,,,
player,201011210nor,nor,MorsTh00,punt_yds_per_punt,40.0,,,,,
player,201011210nor,nor,MorsTh00,punt_long,40,,,,,
