game,2010,4,20101003,201010030cle,cin,"Cincinnati Bengals",20,cle,"Cleveland Browns",23
player,201010030cle,cle,GocoCh99,pass_defended,0,,,,,
player,201010030cle,cle,GocoCh99,sacks,0.0,,,,,
player,201010030cle,cle,GocoCh99,tackles_combined,1,,,,,
player,201010030cle,cle,GocoCh99,tackles_solo,1,,,,,
player,201010030cle,cle,GocoCh99,tackles_assists,0,,,,,
player,201010030cle,cle,GocoCh99,tackles_loss,0,,,,,
player,201010030cle,cle,GocoCh99,qb_hits,0,,,,,
player,201010030cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201010030cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201010030cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201010030cle,cle,RobiDe21,def_int,0,,,,,
player,201010030cle,cle,RobiDe21,def_int_yds,0,,,,,
player,201010030cle,cle,RobiDe21,def_int_td,0,,,,,
player,201010030cle,cle,RobiDe21,def_int_long,0,,,,,
player,201010030cle,cle,RobiDe21,pass_defended,0,,,,,
player,201010030cle,cle,RobiDe21,sacks,0.0,,,,,
player,201010030cle,cle,RobiDe21,tackles_combined,1,,,,,
player,201010030cle,cle,RobiDe21,tackles_solo,0,,,,,
player,201010030cle,cle,RobiDe21,tackles_assists,1,,,,,
player,201010030cle,cle,RobiDe21,tackles_loss,0,,,,,
player,201010030cle,cle,RobiDe21,qb_hits,0,,,,,
player,201010030cle,cle,RobiDe21,fumbles_rec,0,,,,,
player,201010030cle,cle,RobiDe21,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,RobiDe21,fumbles_rec_td,0,,,,,
player,201010030cle,cle,RobiDe21,fumbles_forced,0,,,,,
player,201010030cle,cle,RogeSh99,def_int,0,,,,,
player,201010030cle,cle,RogeSh99,def_int_yds,0,,,,,
player,201010030cle,cle,RogeSh99,def_int_td,0,,,,,
player,201010030cle,cle,RogeSh99,def_int_long,0,,,,,
player,201010030cle,cle,RogeSh99,pass_defended,0,,,,,
player,201010030cle,cle,RogeSh99,sacks,0.0,,,,,
player,201010030cle,cle,RogeSh99,tackles_combined,1,,,,,
player,201010030cle,cle,RogeSh99,tackles_solo,1,,,,,
player,201010030cle,cle,RogeSh99,tackles_assists,0,,,,,
player,201010030cle,cle,RogeSh99,tackles_loss,0,,,,,
player,201010030cle,cle,RogeSh99,qb_hits,1,,,,,
player,201010030cle,cle,RogeSh99,fumbles_rec,0,,,,,
player,201010030cle,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201010030cle,cle,RogeSh99,fumbles_forced,0,,,,,
player,201010030cle,cle,RubiAh99,def_int,0,,,,,
player,201010030cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201010030cle,cle,RubiAh99,def_int_td,0,,,,,
player,201010030cle,cle,RubiAh99,def_int_long,0,,,,,
player,201010030cle,cle,RubiAh99,pass_defended,0,,,,,
player,201010030cle,cle,RubiAh99,sacks,0.0,,,,,
player,201010030cle,cle,RubiAh99,tackles_combined,1,,,,,
player,201010030cle,cle,RubiAh99,tackles_solo,1,,,,,
player,201010030cle,cle,RubiAh99,tackles_assists,0,,,,,
player,201010030cle,cle,RubiAh99,tackles_loss,0,,,,,
player,201010030cle,cle,RubiAh99,qb_hits,0,,,,,
player,201010030cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201010030cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201010030cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201010030cle,cle,SchaBr00,def_int,0,,,,,
player,201010030cle,cle,SchaBr00,def_int_yds,0,,,,,
player,201010030cle,cle,SchaBr00,def_int_td,0,,,,,
player,201010030cle,cle,SchaBr00,def_int_long,0,,,,,
player,201010030cle,cle,SchaBr00,pass_defended,0,,,,,
player,201010030cle,cle,SchaBr00,sacks,0.0,,,,,
player,201010030cle,cle,SchaBr00,tackles_combined,1,,,,,
player,201010030cle,cle,SchaBr00,tackles_solo,1,,,,,
player,201010030cle,cle,SchaBr00,tackles_assists,0,,,,,
player,201010030cle,cle,SchaBr00,tackles_loss,0,,,,,
player,201010030cle,cle,SchaBr00,qb_hits,0,,,,,
player,201010030cle,cle,SchaBr00,fumbles_rec,0,,,,,
player,201010030cle,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201010030cle,cle,SchaBr00,fumbles_forced,0,,,,,
player,201010030cle,cle,SmitRo21,def_int,0,,,,,
player,201010030cle,cle,SmitRo21,def_int_yds,0,,,,,
player,201010030cle,cle,SmitRo21,def_int_td,0,,,,,
player,201010030cle,cle,SmitRo21,def_int_long,0,,,,,
player,201010030cle,cle,SmitRo21,pass_defended,0,,,,,
player,201010030cle,cle,SmitRo21,sacks,0.0,,,,,
player,201010030cle,cle,SmitRo21,tackles_combined,1,,,,,
player,201010030cle,cle,SmitRo21,tackles_solo,1,,,,,
player,201010030cle,cle,SmitRo21,tackles_assists,0,,,,,
player,201010030cle,cle,SmitRo21,tackles_loss,0,,,,,
player,201010030cle,cle,SmitRo21,qb_hits,0,,,,,
player,201010030cle,cle,SmitRo21,fumbles_rec,0,,,,,
player,201010030cle,cle,SmitRo21,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,SmitRo21,fumbles_rec_td,0,,,,,
player,201010030cle,cle,SmitRo21,fumbles_forced,0,,,,,
player,201010030cle,cle,BoweDa20,def_int,0,,,,,
player,201010030cle,cle,BoweDa20,def_int_yds,0,,,,,
player,201010030cle,cle,BoweDa20,def_int_td,0,,,,,
player,201010030cle,cle,BoweDa20,def_int_long,0,,,,,
player,201010030cle,cle,BoweDa20,pass_defended,1,,,,,
player,201010030cle,cle,BoweDa20,sacks,0.0,,,,,
player,201010030cle,cle,BoweDa20,tackles_combined,0,,,,,
player,201010030cle,cle,BoweDa20,tackles_solo,0,,,,,
player,201010030cle,cle,BoweDa20,tackles_assists,0,,,,,
player,201010030cle,cle,BoweDa20,tackles_loss,0,,,,,
player,201010030cle,cle,BoweDa20,qb_hits,0,,,,,
player,201010030cle,cle,BoweDa20,fumbles_rec,0,,,,,
player,201010030cle,cle,BoweDa20,fumbles_rec_yds,0,,,,,
player,201010030cle,cle,BoweDa20,fumbles_rec_td,0,,,,,
player,201010030cle,cle,BoweDa20,fumbles_forced,0,,,,,
player,201010030cle,cin,CosbQu00,kick_ret,0,,,,,
player,201010030cle,cin,CosbQu00,kick_ret_yds,0,,,,,
player,201010030cle,cin,CosbQu00,kick_ret_yds_per_ret,,,,,,
player,201010030cle,cin,CosbQu00,kick_ret_td,0,,,,,
player,201010030cle,cin,CosbQu00,kick_ret_long,0,,,,,
player,201010030cle,cin,CosbQu00,punt_ret,2,,,,,
player,201010030cle,cin,CosbQu00,punt_ret_yds,6,,,,,
player,201010030cle,cin,CosbQu00,punt_ret_yds_per_ret,3.0,,,,,
player,201010030cle,cin,CosbQu00,punt_ret_td,0,,,,,
player,201010030cle,cin,CosbQu00,punt_ret_long,5,,,,,
player,201010030cle,cin,JonePa20,kick_ret,1,,,,,
player,201010030cle,cin,JonePa20,kick_ret_yds,9,,,,,
player,201010030cle,cin,JonePa20,kick_ret_yds_per_ret,9.0,,,,,
player,201010030cle,cin,JonePa20,kick_ret_td,0,,,,,
player,201010030cle,cin,JonePa20,kick_ret_long,9,,,,,
player,201010030cle,cin,JonePa20,punt_ret,1,,,,,
player,201010030cle,cin,JonePa20,punt_ret_yds,-4,,,,,
player,201010030cle,cin,JonePa20,punt_ret_yds_per_ret,-4.0,,,,,
player,201010030cle,cin,JonePa20,punt_ret_td,0,,,,,
player,201010030cle,cin,JonePa20,punt_ret_long,-4,,,,,
player,201010030cle,cin,ScotBe00,kick_ret,3,,,,,
player,201010030cle,cin,ScotBe00,kick_ret_yds,30,,,,,
player,201010030cle,cin,ScotBe00,kick_ret_yds_per_ret,10.0,,,,,
player,201010030cle,cin,ScotBe00,kick_ret_td,0,,,,,
player,201010030cle,cin,ScotBe00,kick_ret_long,16,,,,,
player,201010030cle,cin,ScotBe00,punt_ret,0,,,,,
player,201010030cle,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201010030cle,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201010030cle,cin,ScotBe00,punt_ret_td,0,,,,,
player,201010030cle,cin,ScotBe00,punt_ret_long,0,,,,,
player,201010030cle,cin,KellRe00,kick_ret,1,,,,,
player,201010030cle,cin,KellRe00,kick_ret_yds,8,,,,,
player,201010030cle,cin,KellRe00,kick_ret_yds_per_ret,8.0,,,,,
player,201010030cle,cin,KellRe00,kick_ret_td,0,,,,,
player,201010030cle,cin,KellRe00,kick_ret_long,8,,,,,
player,201010030cle,cin,KellRe00,punt_ret,0,,,,,
player,201010030cle,cin,KellRe00,punt_ret_yds,0,,,,,
player,201010030cle,cin,KellRe00,punt_ret_yds_per_ret,,,,,,
player,201010030cle,cin,KellRe00,punt_ret_td,0,,,,,
player,201010030cle,cin,KellRe00,punt_ret_long,0,,,,,
player,201010030cle,cle,CribJo01,kick_ret,5,,,,,
player,201010030cle,cle,CribJo01,kick_ret_yds,107,,,,,
player,201010030cle,cle,CribJo01,kick_ret_yds_per_ret,21.4,,,,,
player,201010030cle,cle,CribJo01,kick_ret_td,0,,,,,
player,201010030cle,cle,CribJo01,kick_ret_long,27,,,,,
player,201010030cle,cle,CribJo01,punt_ret,0,,,,,
player,201010030cle,cle,CribJo01,punt_ret_yds,0,,,,,
player,201010030cle,cle,CribJo01,punt_ret_yds_per_ret,,,,,,
player,201010030cle,cle,CribJo01,punt_ret_td,0,,,,,
player,201010030cle,cle,CribJo01,punt_ret_long,0,,,,,
player,201010030cle,cin,nugenmik01,xpm,2,,,,,
player,201010030cle,cin,nugenmik01,xpa,2,,,,,
player,201010030cle,cin,nugenmik01,fgm,2,,,,,
player,201010030cle,cin,nugenmik01,fga,3,,,,,
player,201010030cle,cin,nugenmik01,punt,0,,,,,
player,201010030cle,cin,nugenmik01,punt_yds,0,,,,,
player,201010030cle,cin,nugenmik01,punt_yds_per_punt,,,,,,
player,201010030cle,cin,nugenmik01,punt_long,0,,,,,
player,201010030cle,cin,HubeKe20,xpm,,,,,,
player,201010030cle,cin,HubeKe20,xpa,,,,,,
player,201010030cle,cin,HubeKe20,fgm,,,,,,
player,201010030cle,cin,HubeKe20,fga,,,,,,
player,201010030cle,cin,HubeKe20,punt,3,,,,,
player,201010030cle,cin,HubeKe20,punt_yds,116,,,,,
player,201010030cle,cin,HubeKe20,punt_yds_per_punt,38.7,,,,,
player,201010030cle,cin,HubeKe20,punt_long,50,,,,,
player,201010030cle,cle,dawsophi01,xpm,2,,,,,
player,201010030cle,cle,dawsophi01,xpa,2,,,,,
player,201010030cle,cle,dawsophi01,fgm,3,,,,,
player,201010030cle,cle,dawsophi01,fga,3,,,,,
player,201010030cle,cle,dawsophi01,punt,0,,,,,
player,201010030cle,cle,dawsophi01,punt_yds,0,,,,,
player,201010030cle,cle,dawsophi01,punt_yds_per_punt,,,,,,
player,201010030cle,cle,dawsophi01,punt_long,0,,,,,
player,201010030cle,cle,HodgRe20,xpm,,,,,,
player,201010030cle,cle,HodgRe20,xpa,,,,,,
player,201010030cle,cle,HodgRe20,fgm,,,,,,
player,201010030cle,cle,HodgRe20,fga,,,,,,
player,201010030cle,cle,HodgRe20,punt,4,,,,,
player,201010030cle,cle,HodgRe20,punt_yds,187,,,,,
player,201010030cle,cle,HodgRe20,punt_yds_per_punt,46.8,,,,,
player,201010030cle,cle,HodgRe20,punt_long,50,,,,,
