game,2010,11,20101122,201011220sdg,den,"Denver Broncos",14,sdg,"San Diego Chargers",35
player,201011220sdg,den,MaysJo99,qb_hits,0,,,,,
player,201011220sdg,den,MaysJo99,fumbles_rec,0,,,,,
player,201011220sdg,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,MaysJo99,fumbles_forced,0,,,,,
player,201011220sdg,den,WoodWe20,def_int,0,,,,,
player,201011220sdg,den,WoodWe20,def_int_yds,0,,,,,
player,201011220sdg,den,WoodWe20,def_int_td,0,,,,,
player,201011220sdg,den,WoodWe20,def_int_long,0,,,,,
player,201011220sdg,den,WoodWe20,pass_defended,0,,,,,
player,201011220sdg,den,WoodWe20,sacks,0.0,,,,,
player,201011220sdg,den,WoodWe20,tackles_combined,7,,,,,
player,201011220sdg,den,WoodWe20,tackles_solo,5,,,,,
player,201011220sdg,den,WoodWe20,tackles_assists,2,,,,,
player,201011220sdg,den,WoodWe20,tackles_loss,0,,,,,
player,201011220sdg,den,WoodWe20,qb_hits,0,,,,,
player,201011220sdg,den,WoodWe20,fumbles_rec,0,,,,,
player,201011220sdg,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201011220sdg,den,WoodWe20,fumbles_forced,0,,,,,
player,201011220sdg,den,DawkBr00,def_int,0,,,,,
player,201011220sdg,den,DawkBr00,def_int_yds,0,,,,,
player,201011220sdg,den,DawkBr00,def_int_td,0,,,,,
player,201011220sdg,den,DawkBr00,def_int_long,0,,,,,
player,201011220sdg,den,DawkBr00,pass_defended,0,,,,,
player,201011220sdg,den,DawkBr00,sacks,0.0,,,,,
player,201011220sdg,den,DawkBr00,tackles_combined,5,,,,,
player,201011220sdg,den,DawkBr00,tackles_solo,3,,,,,
player,201011220sdg,den,DawkBr00,tackles_assists,2,,,,,
player,201011220sdg,den,DawkBr00,tackles_loss,0,,,,,
player,201011220sdg,den,DawkBr00,qb_hits,0,,,,,
player,201011220sdg,den,DawkBr00,fumbles_rec,0,,,,,
player,201011220sdg,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201011220sdg,den,DawkBr00,fumbles_forced,1,,,,,
player,201011220sdg,den,HuntJa24,def_int,0,,,,,
player,201011220sdg,den,HuntJa24,def_int_yds,0,,,,,
player,201011220sdg,den,HuntJa24,def_int_td,0,,,,,
player,201011220sdg,den,HuntJa24,def_int_long,0,,,,,
player,201011220sdg,den,HuntJa24,pass_defended,0,,,,,
player,201011220sdg,den,HuntJa24,sacks,0.0,,,,,
player,201011220sdg,den,HuntJa24,tackles_combined,5,,,,,
player,201011220sdg,den,HuntJa24,tackles_solo,2,,,,,
player,201011220sdg,den,HuntJa24,tackles_assists,3,,,,,
player,201011220sdg,den,HuntJa24,tackles_loss,0,,,,,
player,201011220sdg,den,HuntJa24,qb_hits,0,,,,,
player,201011220sdg,den,HuntJa24,fumbles_rec,0,,,,,
player,201011220sdg,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201011220sdg,den,HuntJa24,fumbles_forced,0,,,,,
player,201011220sdg,den,VickKe99,def_int,0,,,,,
player,201011220sdg,den,VickKe99,def_int_yds,0,,,,,
player,201011220sdg,den,VickKe99,def_int_td,0,,,,,
player,201011220sdg,den,VickKe99,def_int_long,0,,,,,
player,201011220sdg,den,VickKe99,pass_defended,0,,,,,
player,201011220sdg,den,VickKe99,sacks,0.0,,,,,
player,201011220sdg,den,VickKe99,tackles_combined,5,,,,,
player,201011220sdg,den,VickKe99,tackles_solo,4,,,,,
player,201011220sdg,den,VickKe99,tackles_assists,1,,,,,
player,201011220sdg,den,VickKe99,tackles_loss,0,,,,,
player,201011220sdg,den,VickKe99,qb_hits,0,,,,,
player,201011220sdg,den,VickKe99,fumbles_rec,0,,,,,
player,201011220sdg,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,VickKe99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,VickKe99,fumbles_forced,0,,,,,
player,201011220sdg,den,WillD.20,def_int,0,,,,,
player,201011220sdg,den,WillD.20,def_int_yds,0,,,,,
player,201011220sdg,den,WillD.20,def_int_td,0,,,,,
player,201011220sdg,den,WillD.20,def_int_long,0,,,,,
player,201011220sdg,den,WillD.20,pass_defended,0,,,,,
player,201011220sdg,den,WillD.20,sacks,0.0,,,,,
player,201011220sdg,den,WillD.20,tackles_combined,5,,,,,
player,201011220sdg,den,WillD.20,tackles_solo,4,,,,,
player,201011220sdg,den,WillD.20,tackles_assists,1,,,,,
player,201011220sdg,den,WillD.20,tackles_loss,1,,,,,
player,201011220sdg,den,WillD.20,qb_hits,0,,,,,
player,201011220sdg,den,WillD.20,fumbles_rec,0,,,,,
player,201011220sdg,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,WillD.20,fumbles_rec_td,0,,,,,
player,201011220sdg,den,WillD.20,fumbles_forced,0,,,,,
player,201011220sdg,den,CoxxPe99,def_int,0,,,,,
player,201011220sdg,den,CoxxPe99,def_int_yds,0,,,,,
player,201011220sdg,den,CoxxPe99,def_int_td,0,,,,,
player,201011220sdg,den,CoxxPe99,def_int_long,0,,,,,
player,201011220sdg,den,CoxxPe99,pass_defended,0,,,,,
player,201011220sdg,den,CoxxPe99,sacks,0.0,,,,,
player,201011220sdg,den,CoxxPe99,tackles_combined,4,,,,,
player,201011220sdg,den,CoxxPe99,tackles_solo,4,,,,,
player,201011220sdg,den,CoxxPe99,tackles_assists,0,,,,,
player,201011220sdg,den,CoxxPe99,tackles_loss,0,,,,,
player,201011220sdg,den,CoxxPe99,qb_hits,0,,,,,
player,201011220sdg,den,CoxxPe99,fumbles_rec,0,,,,,
player,201011220sdg,den,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,CoxxPe99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,CoxxPe99,fumbles_forced,0,,,,,
player,201011220sdg,den,HaggMa20,def_int,0,,,,,
player,201011220sdg,den,HaggMa20,def_int_yds,0,,,,,
player,201011220sdg,den,HaggMa20,def_int_td,0,,,,,
player,201011220sdg,den,HaggMa20,def_int_long,0,,,,,
player,201011220sdg,den,HaggMa20,pass_defended,0,,,,,
player,201011220sdg,den,HaggMa20,sacks,0.0,,,,,
player,201011220sdg,den,HaggMa20,tackles_combined,4,,,,,
player,201011220sdg,den,HaggMa20,tackles_solo,4,,,,,
player,201011220sdg,den,HaggMa20,tackles_assists,0,,,,,
player,201011220sdg,den,HaggMa20,tackles_loss,0,,,,,
player,201011220sdg,den,HaggMa20,qb_hits,0,,,,,
player,201011220sdg,den,HaggMa20,fumbles_rec,0,,,,,
player,201011220sdg,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201011220sdg,den,HaggMa20,fumbles_forced,0,,,,,
player,201011220sdg,den,HillRe20,def_int,0,,,,,
player,201011220sdg,den,HillRe20,def_int_yds,0,,,,,
player,201011220sdg,den,HillRe20,def_int_td,0,,,,,
player,201011220sdg,den,HillRe20,def_int_long,0,,,,,
player,201011220sdg,den,HillRe20,pass_defended,0,,,,,
player,201011220sdg,den,HillRe20,sacks,0.0,,,,,
player,201011220sdg,den,HillRe20,tackles_combined,4,,,,,
player,201011220sdg,den,HillRe20,tackles_solo,4,,,,,
player,201011220sdg,den,HillRe20,tackles_assists,0,,,,,
player,201011220sdg,den,HillRe20,tackles_loss,0,,,,,
player,201011220sdg,den,HillRe20,qb_hits,0,,,,,
player,201011220sdg,den,HillRe20,fumbles_rec,0,,,,,
player,201011220sdg,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,HillRe20,fumbles_rec_td,0,,,,,
player,201011220sdg,den,HillRe20,fumbles_forced,0,,,,,
player,201011220sdg,den,McBeRy99,def_int,0,,,,,
player,201011220sdg,den,McBeRy99,def_int_yds,0,,,,,
player,201011220sdg,den,McBeRy99,def_int_td,0,,,,,
player,201011220sdg,den,McBeRy99,def_int_long,0,,,,,
player,201011220sdg,den,McBeRy99,pass_defended,0,,,,,
player,201011220sdg,den,McBeRy99,sacks,0.0,,,,,
player,201011220sdg,den,McBeRy99,tackles_combined,4,,,,,
player,201011220sdg,den,McBeRy99,tackles_solo,2,,,,,
player,201011220sdg,den,McBeRy99,tackles_assists,2,,,,,
player,201011220sdg,den,McBeRy99,tackles_loss,0,,,,,
player,201011220sdg,den,McBeRy99,qb_hits,0,,,,,
player,201011220sdg,den,McBeRy99,fumbles_rec,0,,,,,
player,201011220sdg,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,McBeRy99,fumbles_forced,0,,,,,
player,201011220sdg,den,WillJa99,def_int,0,,,,,
player,201011220sdg,den,WillJa99,def_int_yds,0,,,,,
player,201011220sdg,den,WillJa99,def_int_td,0,,,,,
player,201011220sdg,den,WillJa99,def_int_long,0,,,,,
player,201011220sdg,den,WillJa99,pass_defended,0,,,,,
player,201011220sdg,den,WillJa99,sacks,0.0,,,,,
player,201011220sdg,den,WillJa99,tackles_combined,3,,,,,
player,201011220sdg,den,WillJa99,tackles_solo,0,,,,,
player,201011220sdg,den,WillJa99,tackles_assists,3,,,,,
player,201011220sdg,den,WillJa99,tackles_loss,0,,,,,
player,201011220sdg,den,WillJa99,qb_hits,0,,,,,
player,201011220sdg,den,WillJa99,fumbles_rec,0,,,,,
player,201011220sdg,den,WillJa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,WillJa99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,WillJa99,fumbles_forced,0,,,,,
player,201011220sdg,den,ThomMa99,def_int,0,,,,,
player,201011220sdg,den,ThomMa99,def_int_yds,0,,,,,
player,201011220sdg,den,ThomMa99,def_int_td,0,,,,,
player,201011220sdg,den,ThomMa99,def_int_long,0,,,,,
player,201011220sdg,den,ThomMa99,pass_defended,0,,,,,
player,201011220sdg,den,ThomMa99,sacks,0.0,,,,,
player,201011220sdg,den,ThomMa99,tackles_combined,2,,,,,
player,201011220sdg,den,ThomMa99,tackles_solo,2,,,,,
player,201011220sdg,den,ThomMa99,tackles_assists,0,,,,,
player,201011220sdg,den,ThomMa99,tackles_loss,0,,,,,
player,201011220sdg,den,ThomMa99,qb_hits,0,,,,,
player,201011220sdg,den,ThomMa99,fumbles_rec,0,,,,,
player,201011220sdg,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,ThomMa99,fumbles_forced,0,,,,,
player,201011220sdg,den,ThomDe03,def_int,0,,,,,
player,201011220sdg,den,ThomDe03,def_int_yds,0,,,,,
player,201011220sdg,den,ThomDe03,def_int_td,0,,,,,
player,201011220sdg,den,ThomDe03,def_int_long,0,,,,,
player,201011220sdg,den,ThomDe03,pass_defended,0,,,,,
player,201011220sdg,den,ThomDe03,sacks,0.0,,,,,
player,201011220sdg,den,ThomDe03,tackles_combined,2,,,,,
player,201011220sdg,den,ThomDe03,tackles_solo,1,,,,,
player,201011220sdg,den,ThomDe03,tackles_assists,1,,,,,
player,201011220sdg,den,ThomDe03,tackles_loss,0,,,,,
player,201011220sdg,den,ThomDe03,qb_hits,0,,,,,
player,201011220sdg,den,ThomDe03,fumbles_rec,0,,,,,
player,201011220sdg,den,ThomDe03,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,ThomDe03,fumbles_rec_td,0,,,,,
player,201011220sdg,den,ThomDe03,fumbles_forced,0,,,,,
player,201011220sdg,den,AlexKe02,def_int,0,,,,,
player,201011220sdg,den,AlexKe02,def_int_yds,0,,,,,
player,201011220sdg,den,AlexKe02,def_int_td,0,,,,,
player,201011220sdg,den,AlexKe02,def_int_long,0,,,,,
player,201011220sdg,den,AlexKe02,pass_defended,1,,,,,
player,201011220sdg,den,AlexKe02,sacks,0.0,,,,,
player,201011220sdg,den,AlexKe02,tackles_combined,1,,,,,
player,201011220sdg,den,AlexKe02,tackles_solo,1,,,,,
player,201011220sdg,den,AlexKe02,tackles_assists,0,,,,,
player,201011220sdg,den,AlexKe02,tackles_loss,0,,,,,
player,201011220sdg,den,AlexKe02,qb_hits,0,,,,,
player,201011220sdg,den,AlexKe02,fumbles_rec,0,,,,,
player,201011220sdg,den,AlexKe02,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,AlexKe02,fumbles_rec_td,0,,,,,
player,201011220sdg,den,AlexKe02,fumbles_forced,0,,,,,
player,201011220sdg,den,BrutDa99,def_int,0,,,,,
player,201011220sdg,den,BrutDa99,def_int_yds,0,,,,,
player,201011220sdg,den,BrutDa99,def_int_td,0,,,,,
player,201011220sdg,den,BrutDa99,def_int_long,0,,,,,
player,201011220sdg,den,BrutDa99,pass_defended,0,,,,,
player,201011220sdg,den,BrutDa99,sacks,0.0,,,,,
player,201011220sdg,den,BrutDa99,tackles_combined,1,,,,,
player,201011220sdg,den,BrutDa99,tackles_solo,1,,,,,
player,201011220sdg,den,BrutDa99,tackles_assists,0,,,,,
player,201011220sdg,den,BrutDa99,tackles_loss,0,,,,,
player,201011220sdg,den,BrutDa99,qb_hits,0,,,,,
player,201011220sdg,den,BrutDa99,fumbles_rec,0,,,,,
player,201011220sdg,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,BrutDa99,fumbles_forced,0,,,,,
player,201011220sdg,den,FielRo20,def_int,0,,,,,
player,201011220sdg,den,FielRo20,def_int_yds,0,,,,,
player,201011220sdg,den,FielRo20,def_int_td,0,,,,,
player,201011220sdg,den,FielRo20,def_int_long,0,,,,,
player,201011220sdg,den,FielRo20,pass_defended,0,,,,,
player,201011220sdg,den,FielRo20,sacks,0.0,,,,,
player,201011220sdg,den,FielRo20,tackles_combined,1,,,,,
player,201011220sdg,den,FielRo20,tackles_solo,1,,,,,
player,201011220sdg,den,FielRo20,tackles_assists,0,,,,,
player,201011220sdg,den,FielRo20,tackles_loss,0,,,,,
player,201011220sdg,den,FielRo20,qb_hits,0,,,,,
player,201011220sdg,den,FielRo20,fumbles_rec,0,,,,,
player,201011220sdg,den,FielRo20,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,FielRo20,fumbles_rec_td,0,,,,,
player,201011220sdg,den,FielRo20,fumbles_forced,0,,,,,
player,201011220sdg,den,GronDa00,def_int,0,,,,,
player,201011220sdg,den,GronDa00,def_int_yds,0,,,,,
player,201011220sdg,den,GronDa00,def_int_td,0,,,,,
player,201011220sdg,den,GronDa00,def_int_long,0,,,,,
player,201011220sdg,den,GronDa00,pass_defended,0,,,,,
player,201011220sdg,den,GronDa00,sacks,0.0,,,,,
player,201011220sdg,den,GronDa00,tackles_combined,1,,,,,
player,201011220sdg,den,GronDa00,tackles_solo,1,,,,,
player,201011220sdg,den,GronDa00,tackles_assists,0,,,,,
player,201011220sdg,den,GronDa00,tackles_loss,0,,,,,
player,201011220sdg,den,GronDa00,qb_hits,0,,,,,
player,201011220sdg,den,GronDa00,fumbles_rec,0,,,,,
player,201011220sdg,den,GronDa00,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,GronDa00,fumbles_rec_td,0,,,,,
player,201011220sdg,den,GronDa00,fumbles_forced,0,,,,,
player,201011220sdg,den,JoneNa20,def_int,0,,,,,
player,201011220sdg,den,JoneNa20,def_int_yds,0,,,,,
player,201011220sdg,den,JoneNa20,def_int_td,0,,,,,
player,201011220sdg,den,JoneNa20,def_int_long,0,,,,,
player,201011220sdg,den,JoneNa20,pass_defended,0,,,,,
player,201011220sdg,den,JoneNa20,sacks,0.0,,,,,
player,201011220sdg,den,JoneNa20,tackles_combined,1,,,,,
player,201011220sdg,den,JoneNa20,tackles_solo,0,,,,,
player,201011220sdg,den,JoneNa20,tackles_assists,1,,,,,
player,201011220sdg,den,JoneNa20,tackles_loss,0,,,,,
player,201011220sdg,den,JoneNa20,qb_hits,0,,,,,
player,201011220sdg,den,JoneNa20,fumbles_rec,0,,,,,
player,201011220sdg,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201011220sdg,den,JoneNa20,fumbles_forced,0,,,,,
player,201011220sdg,den,McBaDa99,def_int,0,,,,,
player,201011220sdg,den,McBaDa99,def_int_yds,0,,,,,
player,201011220sdg,den,McBaDa99,def_int_td,0,,,,,
player,201011220sdg,den,McBaDa99,def_int_long,0,,,,,
player,201011220sdg,den,McBaDa99,pass_defended,0,,,,,
player,201011220sdg,den,McBaDa99,sacks,0.0,,,,,
player,201011220sdg,den,McBaDa99,tackles_combined,1,,,,,
player,201011220sdg,den,McBaDa99,tackles_solo,1,,,,,
player,201011220sdg,den,McBaDa99,tackles_assists,0,,,,,
player,201011220sdg,den,McBaDa99,tackles_loss,0,,,,,
player,201011220sdg,den,McBaDa99,qb_hits,0,,,,,
player,201011220sdg,den,McBaDa99,fumbles_rec,0,,,,,
player,201011220sdg,den,McBaDa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,McBaDa99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,McBaDa99,fumbles_forced,0,,,,,
player,201011220sdg,den,RoyaEd00,def_int,0,,,,,
player,201011220sdg,den,RoyaEd00,def_int_yds,0,,,,,
player,201011220sdg,den,RoyaEd00,def_int_td,0,,,,,
player,201011220sdg,den,RoyaEd00,def_int_long,0,,,,,
player,201011220sdg,den,RoyaEd00,pass_defended,0,,,,,
player,201011220sdg,den,RoyaEd00,sacks,0.0,,,,,
player,201011220sdg,den,RoyaEd00,tackles_combined,1,,,,,
player,201011220sdg,den,RoyaEd00,tackles_solo,1,,,,,
player,201011220sdg,den,RoyaEd00,tackles_assists,0,,,,,
player,201011220sdg,den,RoyaEd00,tackles_loss,0,,,,,
player,201011220sdg,den,RoyaEd00,qb_hits,0,,,,,
player,201011220sdg,den,RoyaEd00,fumbles_rec,0,,,,,
player,201011220sdg,den,RoyaEd00,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,RoyaEd00,fumbles_rec_td,0,,,,,
player,201011220sdg,den,RoyaEd00,fumbles_forced,0,,,,,
player,201011220sdg,den,ThomSy99,def_int,0,,,,,
player,201011220sdg,den,ThomSy99,def_int_yds,0,,,,,
player,201011220sdg,den,ThomSy99,def_int_td,0,,,,,
player,201011220sdg,den,ThomSy99,def_int_long,0,,,,,
player,201011220sdg,den,ThomSy99,pass_defended,0,,,,,
player,201011220sdg,den,ThomSy99,sacks,0.0,,,,,
player,201011220sdg,den,ThomSy99,tackles_combined,1,,,,,
player,201011220sdg,den,ThomSy99,tackles_solo,0,,,,,
player,201011220sdg,den,ThomSy99,tackles_assists,1,,,,,
player,201011220sdg,den,ThomSy99,tackles_loss,0,,,,,
player,201011220sdg,den,ThomSy99,qb_hits,0,,,,,
player,201011220sdg,den,ThomSy99,fumbles_rec,0,,,,,
player,201011220sdg,den,ThomSy99,fumbles_rec_yds,0,,,,,
player,201011220sdg,den,ThomSy99,fumbles_rec_td,0,,,,,
player,201011220sdg,den,ThomSy99,fumbles_forced,0,,,,,
player,201011220sdg,sdg,CasoAn99,def_int,1,,,,,
player,201011220sdg,sdg,CasoAn99,def_int_yds,28,,,,,
player,201011220sdg,sdg,CasoAn99,def_int_td,0,,,,,
player,201011220sdg,sdg,CasoAn99,def_int_long,28,,,,,
player,201011220sdg,sdg,CasoAn99,pass_defended,3,,,,,
player,201011220sdg,sdg,CasoAn99,sacks,0.0,,,,,
player,201011220sdg,sdg,CasoAn99,tackles_combined,9,,,,,
player,201011220sdg,sdg,CasoAn99,tackles_solo,7,,,,,
player,201011220sdg,sdg,CasoAn99,tackles_assists,2,,,,,
player,201011220sdg,sdg,CasoAn99,tackles_loss,0,,,,,
player,201011220sdg,sdg,CasoAn99,qb_hits,0,,,,,
player,201011220sdg,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201011220sdg,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201011220sdg,sdg,PhilSh20,def_int,0,,,,,
player,201011220sdg,sdg,PhilSh20,def_int_yds,0,,,,,
player,201011220sdg,sdg,PhilSh20,def_int_td,0,,,,,
player,201011220sdg,sdg,PhilSh20,def_int_long,0,,,,,
player,201011220sdg,sdg,PhilSh20,pass_defended,0,,,,,
player,201011220sdg,sdg,PhilSh20,sacks,2.0,,,,,
player,201011220sdg,sdg,PhilSh20,tackles_combined,3,,,,,
player,201011220sdg,sdg,PhilSh20,tackles_solo,3,,,,,
player,201011220sdg,sdg,PhilSh20,tackles_assists,0,,,,,
player,201011220sdg,sdg,PhilSh20,tackles_loss,2,,,,,
player,201011220sdg,sdg,PhilSh20,qb_hits,2,,,,,
player,201011220sdg,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201011220sdg,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201011220sdg,sdg,EnglLa99,def_int,0,,,,,
player,201011220sdg,sdg,EnglLa99,def_int_yds,0,,,,,
player,201011220sdg,sdg,EnglLa99,def_int_td,0,,,,,
player,201011220sdg,sdg,EnglLa99,def_int_long,0,,,,,
player,201011220sdg,sdg,EnglLa99,pass_defended,0,,,,,
player,201011220sdg,sdg,EnglLa99,sacks,1.0,,,,,
player,201011220sdg,sdg,EnglLa99,tackles_combined,4,,,,,
player,201011220sdg,sdg,EnglLa99,tackles_solo,4,,,,,
player,201011220sdg,sdg,EnglLa99,tackles_assists,0,,,,,
player,201011220sdg,sdg,EnglLa99,tackles_loss,1,,,,,
player,201011220sdg,sdg,EnglLa99,qb_hits,1,,,,,
player,201011220sdg,sdg,EnglLa99,fumbles_rec,0,,,,,
player,201011220sdg,sdg,EnglLa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,EnglLa99,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,EnglLa99,fumbles_forced,0,,,,,
player,201011220sdg,sdg,MartVa99,def_int,0,,,,,
player,201011220sdg,sdg,MartVa99,def_int_yds,0,,,,,
player,201011220sdg,sdg,MartVa99,def_int_td,0,,,,,
player,201011220sdg,sdg,MartVa99,def_int_long,0,,,,,
player,201011220sdg,sdg,MartVa99,pass_defended,0,,,,,
player,201011220sdg,sdg,MartVa99,sacks,1.0,,,,,
player,201011220sdg,sdg,MartVa99,tackles_combined,2,,,,,
player,201011220sdg,sdg,MartVa99,tackles_solo,1,,,,,
player,201011220sdg,sdg,MartVa99,tackles_assists,1,,,,,
player,201011220sdg,sdg,MartVa99,tackles_loss,1,,,,,
player,201011220sdg,sdg,MartVa99,qb_hits,1,,,,,
player,201011220sdg,sdg,MartVa99,fumbles_rec,0,,,,,
player,201011220sdg,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,MartVa99,fumbles_forced,0,,,,,
player,201011220sdg,sdg,ThomCa99,def_int,0,,,,,
player,201011220sdg,sdg,ThomCa99,def_int_yds,0,,,,,
player,201011220sdg,sdg,ThomCa99,def_int_td,0,,,,,
player,201011220sdg,sdg,ThomCa99,def_int_long,0,,,,,
player,201011220sdg,sdg,ThomCa99,pass_defended,0,,,,,
player,201011220sdg,sdg,ThomCa99,sacks,1.0,,,,,
player,201011220sdg,sdg,ThomCa99,tackles_combined,1,,,,,
player,201011220sdg,sdg,ThomCa99,tackles_solo,1,,,,,
player,201011220sdg,sdg,ThomCa99,tackles_assists,0,,,,,
player,201011220sdg,sdg,ThomCa99,tackles_loss,1,,,,,
player,201011220sdg,sdg,ThomCa99,qb_hits,1,,,,,
player,201011220sdg,sdg,ThomCa99,fumbles_rec,0,,,,,
player,201011220sdg,sdg,ThomCa99,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,ThomCa99,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,ThomCa99,fumbles_forced,0,,,,,
player,201011220sdg,sdg,BurnKe20,def_int,0,,,,,
player,201011220sdg,sdg,BurnKe20,def_int_yds,0,,,,,
player,201011220sdg,sdg,BurnKe20,def_int_td,0,,,,,
player,201011220sdg,sdg,BurnKe20,def_int_long,0,,,,,
player,201011220sdg,sdg,BurnKe20,pass_defended,0,,,,,
player,201011220sdg,sdg,BurnKe20,sacks,0.0,,,,,
player,201011220sdg,sdg,BurnKe20,tackles_combined,8,,,,,
player,201011220sdg,sdg,BurnKe20,tackles_solo,6,,,,,
player,201011220sdg,sdg,BurnKe20,tackles_assists,2,,,,,
player,201011220sdg,sdg,BurnKe20,tackles_loss,1,,,,,
player,201011220sdg,sdg,BurnKe20,qb_hits,0,,,,,
player,201011220sdg,sdg,BurnKe20,fumbles_rec,0,,,,,
player,201011220sdg,sdg,BurnKe20,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,BurnKe20,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,BurnKe20,fumbles_forced,0,,,,,
player,201011220sdg,sdg,CesaJa20,def_int,0,,,,,
player,201011220sdg,sdg,CesaJa20,def_int_yds,0,,,,,
player,201011220sdg,sdg,CesaJa20,def_int_td,0,,,,,
player,201011220sdg,sdg,CesaJa20,def_int_long,0,,,,,
player,201011220sdg,sdg,CesaJa20,pass_defended,0,,,,,
player,201011220sdg,sdg,CesaJa20,sacks,0.0,,,,,
player,201011220sdg,sdg,CesaJa20,tackles_combined,5,,,,,
player,201011220sdg,sdg,CesaJa20,tackles_solo,2,,,,,
player,201011220sdg,sdg,CesaJa20,tackles_assists,3,,,,,
player,201011220sdg,sdg,CesaJa20,tackles_loss,0,,,,,
player,201011220sdg,sdg,CesaJa20,qb_hits,0,,,,,
player,201011220sdg,sdg,CesaJa20,fumbles_rec,0,,,,,
player,201011220sdg,sdg,CesaJa20,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,CesaJa20,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,CesaJa20,fumbles_forced,0,,,,,
player,201011220sdg,sdg,JammQu20,def_int,0,,,,,
player,201011220sdg,sdg,JammQu20,def_int_yds,0,,,,,
player,201011220sdg,sdg,JammQu20,def_int_td,0,,,,,
player,201011220sdg,sdg,JammQu20,def_int_long,0,,,,,
player,201011220sdg,sdg,JammQu20,pass_defended,0,,,,,
player,201011220sdg,sdg,JammQu20,sacks,0.0,,,,,
player,201011220sdg,sdg,JammQu20,tackles_combined,5,,,,,
player,201011220sdg,sdg,JammQu20,tackles_solo,5,,,,,
player,201011220sdg,sdg,JammQu20,tackles_assists,0,,,,,
player,201011220sdg,sdg,JammQu20,tackles_loss,0,,,,,
player,201011220sdg,sdg,JammQu20,qb_hits,0,,,,,
player,201011220sdg,sdg,JammQu20,fumbles_rec,0,,,,,
player,201011220sdg,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201011220sdg,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201011220sdg,sdg,JammQu20,fumbles_forced,0,,,,,
player,201011220sdg,sdg,OlivPa20,def_int,0,,,,,
player,201011220sdg,sdg,OlivPa20,def_int_yds,0,,,,,
player,201011220sdg,sdg,OlivPa20,def_int_td,0,,,,,
player,201011220sdg,sdg,OlivPa20,def_int_long,0,,,,,
player,201011220sdg,sdg,OlivPa20,pass_defended,0,,,,,
