game,2010,5,20101010,201010100buf,jax,"Jacksonville Jaguars",36,buf,"Buffalo Bills",26
player,201010100buf,buf,WilsGe01,def_int_td,0,,,,,
player,201010100buf,buf,WilsGe01,def_int_long,0,,,,,
player,201010100buf,buf,WilsGe01,pass_defended,0,,,,,
player,201010100buf,buf,WilsGe01,sacks,0.0,,,,,
player,201010100buf,buf,WilsGe01,tackles_combined,3,,,,,
player,201010100buf,buf,WilsGe01,tackles_solo,3,,,,,
player,201010100buf,buf,WilsGe01,tackles_assists,0,,,,,
player,201010100buf,buf,WilsGe01,tackles_loss,0,,,,,
player,201010100buf,buf,WilsGe01,qb_hits,0,,,,,
player,201010100buf,buf,WilsGe01,fumbles_rec,0,,,,,
player,201010100buf,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201010100buf,buf,WilsGe01,fumbles_forced,0,,,,,
player,201010100buf,buf,FlorDr20,def_int,0,,,,,
player,201010100buf,buf,FlorDr20,def_int_yds,0,,,,,
player,201010100buf,buf,FlorDr20,def_int_td,0,,,,,
player,201010100buf,buf,FlorDr20,def_int_long,0,,,,,
player,201010100buf,buf,FlorDr20,pass_defended,2,,,,,
player,201010100buf,buf,FlorDr20,sacks,0.0,,,,,
player,201010100buf,buf,FlorDr20,tackles_combined,2,,,,,
player,201010100buf,buf,FlorDr20,tackles_solo,1,,,,,
player,201010100buf,buf,FlorDr20,tackles_assists,1,,,,,
player,201010100buf,buf,FlorDr20,tackles_loss,0,,,,,
player,201010100buf,buf,FlorDr20,qb_hits,0,,,,,
player,201010100buf,buf,FlorDr20,fumbles_rec,0,,,,,
player,201010100buf,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,FlorDr20,fumbles_forced,0,,,,,
player,201010100buf,buf,TorbRe20,def_int,0,,,,,
player,201010100buf,buf,TorbRe20,def_int_yds,0,,,,,
player,201010100buf,buf,TorbRe20,def_int_td,0,,,,,
player,201010100buf,buf,TorbRe20,def_int_long,0,,,,,
player,201010100buf,buf,TorbRe20,pass_defended,0,,,,,
player,201010100buf,buf,TorbRe20,sacks,0.0,,,,,
player,201010100buf,buf,TorbRe20,tackles_combined,2,,,,,
player,201010100buf,buf,TorbRe20,tackles_solo,0,,,,,
player,201010100buf,buf,TorbRe20,tackles_assists,2,,,,,
player,201010100buf,buf,TorbRe20,tackles_loss,0,,,,,
player,201010100buf,buf,TorbRe20,qb_hits,0,,,,,
player,201010100buf,buf,TorbRe20,fumbles_rec,0,,,,,
player,201010100buf,buf,TorbRe20,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,TorbRe20,fumbles_rec_td,0,,,,,
player,201010100buf,buf,TorbRe20,fumbles_forced,0,,,,,
player,201010100buf,buf,CarrAl99,def_int,0,,,,,
player,201010100buf,buf,CarrAl99,def_int_yds,0,,,,,
player,201010100buf,buf,CarrAl99,def_int_td,0,,,,,
player,201010100buf,buf,CarrAl99,def_int_long,0,,,,,
player,201010100buf,buf,CarrAl99,pass_defended,0,,,,,
player,201010100buf,buf,CarrAl99,sacks,0.0,,,,,
player,201010100buf,buf,CarrAl99,tackles_combined,1,,,,,
player,201010100buf,buf,CarrAl99,tackles_solo,1,,,,,
player,201010100buf,buf,CarrAl99,tackles_assists,0,,,,,
player,201010100buf,buf,CarrAl99,tackles_loss,0,,,,,
player,201010100buf,buf,CarrAl99,qb_hits,0,,,,,
player,201010100buf,buf,CarrAl99,fumbles_rec,0,,,,,
player,201010100buf,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201010100buf,buf,CarrAl99,fumbles_forced,0,,,,,
player,201010100buf,buf,ColeAn01,def_int,0,,,,,
player,201010100buf,buf,ColeAn01,def_int_yds,0,,,,,
player,201010100buf,buf,ColeAn01,def_int_td,0,,,,,
player,201010100buf,buf,ColeAn01,def_int_long,0,,,,,
player,201010100buf,buf,ColeAn01,pass_defended,0,,,,,
player,201010100buf,buf,ColeAn01,sacks,0.0,,,,,
player,201010100buf,buf,ColeAn01,tackles_combined,1,,,,,
player,201010100buf,buf,ColeAn01,tackles_solo,0,,,,,
player,201010100buf,buf,ColeAn01,tackles_assists,1,,,,,
player,201010100buf,buf,ColeAn01,tackles_loss,0,,,,,
player,201010100buf,buf,ColeAn01,qb_hits,0,,,,,
player,201010100buf,buf,ColeAn01,fumbles_rec,0,,,,,
player,201010100buf,buf,ColeAn01,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,ColeAn01,fumbles_rec_td,0,,,,,
player,201010100buf,buf,ColeAn01,fumbles_forced,0,,,,,
player,201010100buf,buf,linderia01,def_int,0,,,,,
player,201010100buf,buf,linderia01,def_int_yds,0,,,,,
player,201010100buf,buf,linderia01,def_int_td,0,,,,,
player,201010100buf,buf,linderia01,def_int_long,0,,,,,
player,201010100buf,buf,linderia01,pass_defended,0,,,,,
player,201010100buf,buf,linderia01,sacks,0.0,,,,,
player,201010100buf,buf,linderia01,tackles_combined,1,,,,,
player,201010100buf,buf,linderia01,tackles_solo,1,,,,,
player,201010100buf,buf,linderia01,tackles_assists,0,,,,,
player,201010100buf,buf,linderia01,tackles_loss,0,,,,,
player,201010100buf,buf,linderia01,qb_hits,0,,,,,
player,201010100buf,buf,linderia01,fumbles_rec,0,,,,,
player,201010100buf,buf,linderia01,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,linderia01,fumbles_rec_td,0,,,,,
player,201010100buf,buf,linderia01,fumbles_forced,1,,,,,
player,201010100buf,buf,McInCo00,def_int,0,,,,,
player,201010100buf,buf,McInCo00,def_int_yds,0,,,,,
player,201010100buf,buf,McInCo00,def_int_td,0,,,,,
player,201010100buf,buf,McInCo00,def_int_long,0,,,,,
player,201010100buf,buf,McInCo00,pass_defended,0,,,,,
player,201010100buf,buf,McInCo00,sacks,0.0,,,,,
player,201010100buf,buf,McInCo00,tackles_combined,1,,,,,
player,201010100buf,buf,McInCo00,tackles_solo,0,,,,,
player,201010100buf,buf,McInCo00,tackles_assists,1,,,,,
player,201010100buf,buf,McInCo00,tackles_loss,0,,,,,
player,201010100buf,buf,McInCo00,qb_hits,0,,,,,
player,201010100buf,buf,McInCo00,fumbles_rec,0,,,,,
player,201010100buf,buf,McInCo00,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,McInCo00,fumbles_rec_td,0,,,,,
player,201010100buf,buf,McInCo00,fumbles_forced,0,,,,,
player,201010100buf,buf,SanbGa00,def_int,0,,,,,
player,201010100buf,buf,SanbGa00,def_int_yds,0,,,,,
player,201010100buf,buf,SanbGa00,def_int_td,0,,,,,
player,201010100buf,buf,SanbGa00,def_int_long,0,,,,,
player,201010100buf,buf,SanbGa00,pass_defended,0,,,,,
player,201010100buf,buf,SanbGa00,sacks,0.0,,,,,
player,201010100buf,buf,SanbGa00,tackles_combined,0,,,,,
player,201010100buf,buf,SanbGa00,tackles_solo,0,,,,,
player,201010100buf,buf,SanbGa00,tackles_assists,0,,,,,
player,201010100buf,buf,SanbGa00,tackles_loss,0,,,,,
player,201010100buf,buf,SanbGa00,qb_hits,0,,,,,
player,201010100buf,buf,SanbGa00,fumbles_rec,1,,,,,
player,201010100buf,buf,SanbGa00,fumbles_rec_yds,0,,,,,
player,201010100buf,buf,SanbGa00,fumbles_rec_td,0,,,,,
player,201010100buf,buf,SanbGa00,fumbles_forced,0,,,,,
player,201010100buf,buf,HarrCa99,def_int,,,,,,
player,201010100buf,buf,HarrCa99,def_int_yds,,,,,,
player,201010100buf,buf,HarrCa99,def_int_td,,,,,,
player,201010100buf,buf,HarrCa99,def_int_long,,,,,,
player,201010100buf,buf,HarrCa99,pass_defended,0,,,,,
player,201010100buf,buf,HarrCa99,sacks,0.0,,,,,
player,201010100buf,buf,HarrCa99,tackles_combined,1,,,,,
player,201010100buf,buf,HarrCa99,tackles_solo,1,,,,,
player,201010100buf,buf,HarrCa99,tackles_assists,0,,,,,
player,201010100buf,buf,HarrCa99,tackles_loss,0,,,,,
player,201010100buf,buf,HarrCa99,qb_hits,0,,,,,
player,201010100buf,buf,HarrCa99,fumbles_rec,0,,,,,
player,201010100buf,buf,HarrCa99,fumbles_rec_yds,,,,,,
player,201010100buf,buf,HarrCa99,fumbles_rec_td,,,,,,
player,201010100buf,buf,HarrCa99,fumbles_forced,1,,,,,
player,201010100buf,jax,ThomMi01,kick_ret,0,,,,,
player,201010100buf,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201010100buf,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201010100buf,jax,ThomMi01,kick_ret_td,0,,,,,
player,201010100buf,jax,ThomMi01,kick_ret_long,0,,,,,
player,201010100buf,jax,ThomMi01,punt_ret,3,,,,,
player,201010100buf,jax,ThomMi01,punt_ret_yds,19,,,,,
player,201010100buf,jax,ThomMi01,punt_ret_yds_per_ret,6.3,,,,,
player,201010100buf,jax,ThomMi01,punt_ret_td,0,,,,,
player,201010100buf,jax,ThomMi01,punt_ret_long,9,,,,,
player,201010100buf,jax,KariDe00,kick_ret,4,,,,,
player,201010100buf,jax,KariDe00,kick_ret_yds,145,,,,,
player,201010100buf,jax,KariDe00,kick_ret_yds_per_ret,36.3,,,,,
player,201010100buf,jax,KariDe00,kick_ret_td,0,,,,,
player,201010100buf,jax,KariDe00,kick_ret_long,51,,,,,
player,201010100buf,jax,KariDe00,punt_ret,0,,,,,
player,201010100buf,jax,KariDe00,punt_ret_yds,0,,,,,
player,201010100buf,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201010100buf,jax,KariDe00,punt_ret_td,0,,,,,
player,201010100buf,jax,KariDe00,punt_ret_long,0,,,,,
player,201010100buf,buf,SpilC.00,kick_ret,7,,,,,
player,201010100buf,buf,SpilC.00,kick_ret_yds,146,,,,,
player,201010100buf,buf,SpilC.00,kick_ret_yds_per_ret,20.9,,,,,
player,201010100buf,buf,SpilC.00,kick_ret_td,0,,,,,
player,201010100buf,buf,SpilC.00,kick_ret_long,30,,,,,
player,201010100buf,buf,SpilC.00,punt_ret,0,,,,,
player,201010100buf,buf,SpilC.00,punt_ret_yds,0,,,,,
player,201010100buf,buf,SpilC.00,punt_ret_yds_per_ret,,,,,,
player,201010100buf,buf,SpilC.00,punt_ret_td,0,,,,,
player,201010100buf,buf,SpilC.00,punt_ret_long,0,,,,,
player,201010100buf,buf,JoneDo00,kick_ret,2,,,,,
player,201010100buf,buf,JoneDo00,kick_ret_yds,55,,,,,
player,201010100buf,buf,JoneDo00,kick_ret_yds_per_ret,27.5,,,,,
player,201010100buf,buf,JoneDo00,kick_ret_td,0,,,,,
player,201010100buf,buf,JoneDo00,kick_ret_long,31,,,,,
player,201010100buf,buf,JoneDo00,punt_ret,0,,,,,
player,201010100buf,buf,JoneDo00,punt_ret_yds,0,,,,,
player,201010100buf,buf,JoneDo00,punt_ret_yds_per_ret,,,,,,
player,201010100buf,buf,JoneDo00,punt_ret_td,0,,,,,
player,201010100buf,buf,JoneDo00,punt_ret_long,0,,,,,
player,201010100buf,jax,scobejos01,xpm,3,,,,,
player,201010100buf,jax,scobejos01,xpa,3,,,,,
player,201010100buf,jax,scobejos01,fgm,5,,,,,
player,201010100buf,jax,scobejos01,fga,5,,,,,
player,201010100buf,jax,scobejos01,punt,0,,,,,
player,201010100buf,jax,scobejos01,punt_yds,0,,,,,
player,201010100buf,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201010100buf,jax,scobejos01,punt_long,0,,,,,
player,201010100buf,buf,linderia01,xpm,2,,,,,
player,201010100buf,buf,linderia01,xpa,2,,,,,
player,201010100buf,buf,linderia01,fgm,2,,,,,
player,201010100buf,buf,linderia01,fga,2,,,,,
player,201010100buf,buf,linderia01,punt,0,,,,,
player,201010100buf,buf,linderia01,punt_yds,0,,,,,
player,201010100buf,buf,linderia01,punt_yds_per_punt,,,,,,
player,201010100buf,buf,linderia01,punt_long,0,,,,,
player,201010100buf,buf,MoorBr24,xpm,,,,,,
player,201010100buf,buf,MoorBr24,xpa,,,,,,
player,201010100buf,buf,MoorBr24,fgm,,,,,,
player,201010100buf,buf,MoorBr24,fga,,,,,,
player,201010100buf,buf,MoorBr24,punt,4,,,,,
player,201010100buf,buf,MoorBr24,punt_yds,194,,,,,
player,201010100buf,buf,MoorBr24,punt_yds_per_punt,48.5,,,,,
player,201010100buf,buf,MoorBr24,punt_long,61,,,,,
