game,2010,1,20100909,201009090nor,min,"Minnesota Vikings",9,nor,"New Orleans Saints",14
player,201009090nor,min,HendE.20,fumbles_rec,0,,,,,
player,201009090nor,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201009090nor,min,HendE.20,fumbles_rec_td,0,,,,,
player,201009090nor,min,HendE.20,fumbles_forced,0,,,,,
player,201009090nor,min,WinfAn20,def_int,0,,,,,
player,201009090nor,min,WinfAn20,def_int_yds,0,,,,,
player,201009090nor,min,WinfAn20,def_int_td,0,,,,,
player,201009090nor,min,WinfAn20,def_int_long,0,,,,,
player,201009090nor,min,WinfAn20,pass_defended,0,,,,,
player,201009090nor,min,WinfAn20,sacks,0.0,,,,,
player,201009090nor,min,WinfAn20,tackles_combined,9,,,,,
player,201009090nor,min,WinfAn20,tackles_solo,7,,,,,
player,201009090nor,min,WinfAn20,tackles_assists,2,,,,,
player,201009090nor,min,WinfAn20,tackles_loss,0,,,,,
player,201009090nor,min,WinfAn20,qb_hits,0,,,,,
player,201009090nor,min,WinfAn20,fumbles_rec,0,,,,,
player,201009090nor,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201009090nor,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201009090nor,min,WinfAn20,fumbles_forced,0,,,,,
player,201009090nor,min,AlleAs99,def_int,0,,,,,
player,201009090nor,min,AlleAs99,def_int_yds,0,,,,,
player,201009090nor,min,AlleAs99,def_int_td,0,,,,,
player,201009090nor,min,AlleAs99,def_int_long,0,,,,,
player,201009090nor,min,AlleAs99,pass_defended,2,,,,,
player,201009090nor,min,AlleAs99,sacks,0.0,,,,,
player,201009090nor,min,AlleAs99,tackles_combined,6,,,,,
player,201009090nor,min,AlleAs99,tackles_solo,4,,,,,
player,201009090nor,min,AlleAs99,tackles_assists,2,,,,,
player,201009090nor,min,AlleAs99,tackles_loss,0,,,,,
player,201009090nor,min,AlleAs99,qb_hits,0,,,,,
player,201009090nor,min,AlleAs99,fumbles_rec,0,,,,,
player,201009090nor,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201009090nor,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201009090nor,min,AlleAs99,fumbles_forced,0,,,,,
player,201009090nor,min,AbduHu99,def_int,0,,,,,
player,201009090nor,min,AbduHu99,def_int_yds,0,,,,,
player,201009090nor,min,AbduHu99,def_int_td,0,,,,,
player,201009090nor,min,AbduHu99,def_int_long,0,,,,,
player,201009090nor,min,AbduHu99,pass_defended,0,,,,,
player,201009090nor,min,AbduHu99,sacks,0.0,,,,,
player,201009090nor,min,AbduHu99,tackles_combined,5,,,,,
player,201009090nor,min,AbduHu99,tackles_solo,4,,,,,
player,201009090nor,min,AbduHu99,tackles_assists,1,,,,,
player,201009090nor,min,AbduHu99,tackles_loss,0,,,,,
player,201009090nor,min,AbduHu99,qb_hits,0,,,,,
player,201009090nor,min,AbduHu99,fumbles_rec,0,,,,,
player,201009090nor,min,AbduHu99,fumbles_rec_yds,0,,,,,
player,201009090nor,min,AbduHu99,fumbles_rec_td,0,,,,,
player,201009090nor,min,AbduHu99,fumbles_forced,0,,,,,
player,201009090nor,min,AlleJa22,def_int,0,,,,,
player,201009090nor,min,AlleJa22,def_int_yds,0,,,,,
player,201009090nor,min,AlleJa22,def_int_td,0,,,,,
player,201009090nor,min,AlleJa22,def_int_long,0,,,,,
player,201009090nor,min,AlleJa22,pass_defended,0,,,,,
player,201009090nor,min,AlleJa22,sacks,0.0,,,,,
player,201009090nor,min,AlleJa22,tackles_combined,4,,,,,
player,201009090nor,min,AlleJa22,tackles_solo,3,,,,,
player,201009090nor,min,AlleJa22,tackles_assists,1,,,,,
player,201009090nor,min,AlleJa22,tackles_loss,0,,,,,
player,201009090nor,min,AlleJa22,qb_hits,1,,,,,
player,201009090nor,min,AlleJa22,fumbles_rec,0,,,,,
player,201009090nor,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201009090nor,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201009090nor,min,AlleJa22,fumbles_forced,0,,,,,
player,201009090nor,min,LebeBe20,def_int,0,,,,,
player,201009090nor,min,LebeBe20,def_int_yds,0,,,,,
player,201009090nor,min,LebeBe20,def_int_td,0,,,,,
player,201009090nor,min,LebeBe20,def_int_long,0,,,,,
player,201009090nor,min,LebeBe20,pass_defended,1,,,,,
player,201009090nor,min,LebeBe20,sacks,0.0,,,,,
player,201009090nor,min,LebeBe20,tackles_combined,4,,,,,
player,201009090nor,min,LebeBe20,tackles_solo,4,,,,,
player,201009090nor,min,LebeBe20,tackles_assists,0,,,,,
player,201009090nor,min,LebeBe20,tackles_loss,1,,,,,
player,201009090nor,min,LebeBe20,qb_hits,0,,,,,
player,201009090nor,min,LebeBe20,fumbles_rec,0,,,,,
player,201009090nor,min,LebeBe20,fumbles_rec_yds,0,,,,,
player,201009090nor,min,LebeBe20,fumbles_rec_td,0,,,,,
player,201009090nor,min,LebeBe20,fumbles_forced,0,,,,,
player,201009090nor,min,WillMa20,def_int,0,,,,,
player,201009090nor,min,WillMa20,def_int_yds,0,,,,,
player,201009090nor,min,WillMa20,def_int_td,0,,,,,
player,201009090nor,min,WillMa20,def_int_long,0,,,,,
player,201009090nor,min,WillMa20,pass_defended,0,,,,,
player,201009090nor,min,WillMa20,sacks,0.0,,,,,
player,201009090nor,min,WillMa20,tackles_combined,4,,,,,
player,201009090nor,min,WillMa20,tackles_solo,3,,,,,
player,201009090nor,min,WillMa20,tackles_assists,1,,,,,
player,201009090nor,min,WillMa20,tackles_loss,0,,,,,
player,201009090nor,min,WillMa20,qb_hits,0,,,,,
player,201009090nor,min,WillMa20,fumbles_rec,0,,,,,
player,201009090nor,min,WillMa20,fumbles_rec_yds,0,,,,,
player,201009090nor,min,WillMa20,fumbles_rec_td,0,,,,,
player,201009090nor,min,WillMa20,fumbles_forced,0,,,,,
player,201009090nor,min,ShepLi99,def_int,0,,,,,
player,201009090nor,min,ShepLi99,def_int_yds,0,,,,,
player,201009090nor,min,ShepLi99,def_int_td,0,,,,,
player,201009090nor,min,ShepLi99,def_int_long,0,,,,,
player,201009090nor,min,ShepLi99,pass_defended,3,,,,,
player,201009090nor,min,ShepLi99,sacks,0.0,,,,,
player,201009090nor,min,ShepLi99,tackles_combined,3,,,,,
player,201009090nor,min,ShepLi99,tackles_solo,3,,,,,
player,201009090nor,min,ShepLi99,tackles_assists,0,,,,,
player,201009090nor,min,ShepLi99,tackles_loss,0,,,,,
player,201009090nor,min,ShepLi99,qb_hits,0,,,,,
player,201009090nor,min,ShepLi99,fumbles_rec,0,,,,,
player,201009090nor,min,ShepLi99,fumbles_rec_yds,0,,,,,
player,201009090nor,min,ShepLi99,fumbles_rec_td,0,,,,,
player,201009090nor,min,ShepLi99,fumbles_forced,0,,,,,
player,201009090nor,min,FarwHe20,def_int,0,,,,,
player,201009090nor,min,FarwHe20,def_int_yds,0,,,,,
player,201009090nor,min,FarwHe20,def_int_td,0,,,,,
player,201009090nor,min,FarwHe20,def_int_long,0,,,,,
player,201009090nor,min,FarwHe20,pass_defended,0,,,,,
player,201009090nor,min,FarwHe20,sacks,0.0,,,,,
player,201009090nor,min,FarwHe20,tackles_combined,2,,,,,
player,201009090nor,min,FarwHe20,tackles_solo,2,,,,,
player,201009090nor,min,FarwHe20,tackles_assists,0,,,,,
player,201009090nor,min,FarwHe20,tackles_loss,0,,,,,
player,201009090nor,min,FarwHe20,qb_hits,0,,,,,
player,201009090nor,min,FarwHe20,fumbles_rec,0,,,,,
player,201009090nor,min,FarwHe20,fumbles_rec_yds,0,,,,,
player,201009090nor,min,FarwHe20,fumbles_rec_td,0,,,,,
player,201009090nor,min,FarwHe20,fumbles_forced,0,,,,,
player,201009090nor,min,WillPa20,def_int,0,,,,,
player,201009090nor,min,WillPa20,def_int_yds,0,,,,,
player,201009090nor,min,WillPa20,def_int_td,0,,,,,
player,201009090nor,min,WillPa20,def_int_long,0,,,,,
player,201009090nor,min,WillPa20,pass_defended,0,,,,,
player,201009090nor,min,WillPa20,sacks,0.0,,,,,
player,201009090nor,min,WillPa20,tackles_combined,2,,,,,
player,201009090nor,min,WillPa20,tackles_solo,2,,,,,
player,201009090nor,min,WillPa20,tackles_assists,0,,,,,
player,201009090nor,min,WillPa20,tackles_loss,0,,,,,
player,201009090nor,min,WillPa20,qb_hits,0,,,,,
player,201009090nor,min,WillPa20,fumbles_rec,0,,,,,
player,201009090nor,min,WillPa20,fumbles_rec_yds,0,,,,,
player,201009090nor,min,WillPa20,fumbles_rec_td,0,,,,,
player,201009090nor,min,WillPa20,fumbles_forced,0,,,,,
player,201009090nor,min,BrinJa99,def_int,0,,,,,
player,201009090nor,min,BrinJa99,def_int_yds,0,,,,,
player,201009090nor,min,BrinJa99,def_int_td,0,,,,,
player,201009090nor,min,BrinJa99,def_int_long,0,,,,,
player,201009090nor,min,BrinJa99,pass_defended,0,,,,,
player,201009090nor,min,BrinJa99,sacks,0.0,,,,,
player,201009090nor,min,BrinJa99,tackles_combined,1,,,,,
player,201009090nor,min,BrinJa99,tackles_solo,1,,,,,
player,201009090nor,min,BrinJa99,tackles_assists,0,,,,,
player,201009090nor,min,BrinJa99,tackles_loss,0,,,,,
player,201009090nor,min,BrinJa99,qb_hits,0,,,,,
player,201009090nor,min,BrinJa99,fumbles_rec,0,,,,,
player,201009090nor,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201009090nor,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201009090nor,min,BrinJa99,fumbles_forced,0,,,,,
player,201009090nor,min,EdwaRa21,def_int,0,,,,,
player,201009090nor,min,EdwaRa21,def_int_yds,0,,,,,
player,201009090nor,min,EdwaRa21,def_int_td,0,,,,,
player,201009090nor,min,EdwaRa21,def_int_long,0,,,,,
player,201009090nor,min,EdwaRa21,pass_defended,0,,,,,
player,201009090nor,min,EdwaRa21,sacks,0.0,,,,,
player,201009090nor,min,EdwaRa21,tackles_combined,1,,,,,
player,201009090nor,min,EdwaRa21,tackles_solo,1,,,,,
player,201009090nor,min,EdwaRa21,tackles_assists,0,,,,,
player,201009090nor,min,EdwaRa21,tackles_loss,1,,,,,
player,201009090nor,min,EdwaRa21,qb_hits,0,,,,,
player,201009090nor,min,EdwaRa21,fumbles_rec,0,,,,,
player,201009090nor,min,EdwaRa21,fumbles_rec_yds,0,,,,,
player,201009090nor,min,EdwaRa21,fumbles_rec_td,0,,,,,
player,201009090nor,min,EdwaRa21,fumbles_forced,0,,,,,
player,201009090nor,min,FramEr99,def_int,0,,,,,
player,201009090nor,min,FramEr99,def_int_yds,0,,,,,
player,201009090nor,min,FramEr99,def_int_td,0,,,,,
player,201009090nor,min,FramEr99,def_int_long,0,,,,,
player,201009090nor,min,FramEr99,pass_defended,0,,,,,
player,201009090nor,min,FramEr99,sacks,0.0,,,,,
player,201009090nor,min,FramEr99,tackles_combined,1,,,,,
player,201009090nor,min,FramEr99,tackles_solo,1,,,,,
player,201009090nor,min,FramEr99,tackles_assists,0,,,,,
player,201009090nor,min,FramEr99,tackles_loss,0,,,,,
player,201009090nor,min,FramEr99,qb_hits,0,,,,,
player,201009090nor,min,FramEr99,fumbles_rec,0,,,,,
player,201009090nor,min,FramEr99,fumbles_rec_yds,0,,,,,
player,201009090nor,min,FramEr99,fumbles_rec_td,0,,,,,
player,201009090nor,min,FramEr99,fumbles_forced,0,,,,,
player,201009090nor,min,HendEr99,def_int,0,,,,,
player,201009090nor,min,HendEr99,def_int_yds,0,,,,,
player,201009090nor,min,HendEr99,def_int_td,0,,,,,
player,201009090nor,min,HendEr99,def_int_long,0,,,,,
player,201009090nor,min,HendEr99,pass_defended,0,,,,,
player,201009090nor,min,HendEr99,sacks,0.0,,,,,
player,201009090nor,min,HendEr99,tackles_combined,1,,,,,
player,201009090nor,min,HendEr99,tackles_solo,1,,,,,
player,201009090nor,min,HendEr99,tackles_assists,0,,,,,
player,201009090nor,min,HendEr99,tackles_loss,0,,,,,
player,201009090nor,min,HendEr99,qb_hits,0,,,,,
player,201009090nor,min,HendEr99,fumbles_rec,0,,,,,
player,201009090nor,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201009090nor,min,HendEr99,fumbles_rec_td,0,,,,,
player,201009090nor,min,HendEr99,fumbles_forced,0,,,,,
player,201009090nor,min,WillKe98,def_int,0,,,,,
player,201009090nor,min,WillKe98,def_int_yds,0,,,,,
player,201009090nor,min,WillKe98,def_int_td,0,,,,,
player,201009090nor,min,WillKe98,def_int_long,0,,,,,
player,201009090nor,min,WillKe98,pass_defended,0,,,,,
player,201009090nor,min,WillKe98,sacks,0.0,,,,,
player,201009090nor,min,WillKe98,tackles_combined,1,,,,,
player,201009090nor,min,WillKe98,tackles_solo,0,,,,,
player,201009090nor,min,WillKe98,tackles_assists,1,,,,,
player,201009090nor,min,WillKe98,tackles_loss,0,,,,,
player,201009090nor,min,WillKe98,qb_hits,0,,,,,
player,201009090nor,min,WillKe98,fumbles_rec,0,,,,,
player,201009090nor,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201009090nor,min,WillKe98,fumbles_rec_td,0,,,,,
player,201009090nor,min,WillKe98,fumbles_forced,0,,,,,
player,201009090nor,min,BerrBe00,def_int,0,,,,,
player,201009090nor,min,BerrBe00,def_int_yds,0,,,,,
player,201009090nor,min,BerrBe00,def_int_td,0,,,,,
player,201009090nor,min,BerrBe00,def_int_long,0,,,,,
player,201009090nor,min,BerrBe00,pass_defended,0,,,,,
player,201009090nor,min,BerrBe00,sacks,0.0,,,,,
player,201009090nor,min,BerrBe00,tackles_combined,0,,,,,
player,201009090nor,min,BerrBe00,tackles_solo,0,,,,,
player,201009090nor,min,BerrBe00,tackles_assists,0,,,,,
player,201009090nor,min,BerrBe00,tackles_loss,0,,,,,
player,201009090nor,min,BerrBe00,qb_hits,0,,,,,
player,201009090nor,min,BerrBe00,fumbles_rec,1,,,,,
player,201009090nor,min,BerrBe00,fumbles_rec_yds,0,,,,,
player,201009090nor,min,BerrBe00,fumbles_rec_td,0,,,,,
player,201009090nor,min,BerrBe00,fumbles_forced,0,,,,,
player,201009090nor,nor,VilmJo99,def_int,1,,,,,
player,201009090nor,nor,VilmJo99,def_int_yds,5,,,,,
player,201009090nor,nor,VilmJo99,def_int_td,0,,,,,
player,201009090nor,nor,VilmJo99,def_int_long,5,,,,,
player,201009090nor,nor,VilmJo99,pass_defended,1,,,,,
player,201009090nor,nor,VilmJo99,sacks,0.0,,,,,
player,201009090nor,nor,VilmJo99,tackles_combined,4,,,,,
player,201009090nor,nor,VilmJo99,tackles_solo,4,,,,,
player,201009090nor,nor,VilmJo99,tackles_assists,0,,,,,
player,201009090nor,nor,VilmJo99,tackles_loss,0,,,,,
player,201009090nor,nor,VilmJo99,qb_hits,0,,,,,
player,201009090nor,nor,VilmJo99,fumbles_rec,0,,,,,
player,201009090nor,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,VilmJo99,fumbles_forced,0,,,,,
player,201009090nor,nor,ElliSe99,def_int,0,,,,,
player,201009090nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201009090nor,nor,ElliSe99,def_int_td,0,,,,,
player,201009090nor,nor,ElliSe99,def_int_long,0,,,,,
player,201009090nor,nor,ElliSe99,pass_defended,0,,,,,
player,201009090nor,nor,ElliSe99,sacks,1.0,,,,,
player,201009090nor,nor,ElliSe99,tackles_combined,5,,,,,
player,201009090nor,nor,ElliSe99,tackles_solo,3,,,,,
player,201009090nor,nor,ElliSe99,tackles_assists,2,,,,,
player,201009090nor,nor,ElliSe99,tackles_loss,1,,,,,
player,201009090nor,nor,ElliSe99,qb_hits,1,,,,,
player,201009090nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201009090nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201009090nor,nor,DunbJo20,def_int,0,,,,,
player,201009090nor,nor,DunbJo20,def_int_yds,0,,,,,
player,201009090nor,nor,DunbJo20,def_int_td,0,,,,,
player,201009090nor,nor,DunbJo20,def_int_long,0,,,,,
player,201009090nor,nor,DunbJo20,pass_defended,0,,,,,
player,201009090nor,nor,DunbJo20,sacks,0.0,,,,,
player,201009090nor,nor,DunbJo20,tackles_combined,7,,,,,
player,201009090nor,nor,DunbJo20,tackles_solo,4,,,,,
player,201009090nor,nor,DunbJo20,tackles_assists,3,,,,,
player,201009090nor,nor,DunbJo20,tackles_loss,1,,,,,
player,201009090nor,nor,DunbJo20,qb_hits,0,,,,,
player,201009090nor,nor,DunbJo20,fumbles_rec,0,,,,,
player,201009090nor,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201009090nor,nor,DunbJo20,fumbles_forced,0,,,,,
player,201009090nor,nor,ShanSc20,def_int,0,,,,,
player,201009090nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201009090nor,nor,ShanSc20,def_int_td,0,,,,,
player,201009090nor,nor,ShanSc20,def_int_long,0,,,,,
player,201009090nor,nor,ShanSc20,pass_defended,0,,,,,
player,201009090nor,nor,ShanSc20,sacks,0.0,,,,,
player,201009090nor,nor,ShanSc20,tackles_combined,7,,,,,
player,201009090nor,nor,ShanSc20,tackles_solo,5,,,,,
player,201009090nor,nor,ShanSc20,tackles_assists,2,,,,,
player,201009090nor,nor,ShanSc20,tackles_loss,1,,,,,
player,201009090nor,nor,ShanSc20,qb_hits,0,,,,,
player,201009090nor,nor,ShanSc20,fumbles_rec,0,,,,,
player,201009090nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201009090nor,nor,ShanSc20,fumbles_forced,0,,,,,
player,201009090nor,nor,GreeJa22,def_int,0,,,,,
player,201009090nor,nor,GreeJa22,def_int_yds,0,,,,,
player,201009090nor,nor,GreeJa22,def_int_td,0,,,,,
player,201009090nor,nor,GreeJa22,def_int_long,0,,,,,
player,201009090nor,nor,GreeJa22,pass_defended,2,,,,,
player,201009090nor,nor,GreeJa22,sacks,0.0,,,,,
player,201009090nor,nor,GreeJa22,tackles_combined,5,,,,,
player,201009090nor,nor,GreeJa22,tackles_solo,5,,,,,
player,201009090nor,nor,GreeJa22,tackles_assists,0,,,,,
player,201009090nor,nor,GreeJa22,tackles_loss,2,,,,,
player,201009090nor,nor,GreeJa22,qb_hits,0,,,,,
player,201009090nor,nor,GreeJa22,fumbles_rec,0,,,,,
player,201009090nor,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201009090nor,nor,GreeJa22,fumbles_forced,0,,,,,
player,201009090nor,nor,HarpRo21,def_int,0,,,,,
player,201009090nor,nor,HarpRo21,def_int_yds,0,,,,,
player,201009090nor,nor,HarpRo21,def_int_td,0,,,,,
player,201009090nor,nor,HarpRo21,def_int_long,0,,,,,
player,201009090nor,nor,HarpRo21,pass_defended,1,,,,,
player,201009090nor,nor,HarpRo21,sacks,0.0,,,,,
player,201009090nor,nor,HarpRo21,tackles_combined,5,,,,,
player,201009090nor,nor,HarpRo21,tackles_solo,4,,,,,
player,201009090nor,nor,HarpRo21,tackles_assists,1,,,,,
player,201009090nor,nor,HarpRo21,tackles_loss,0,,,,,
player,201009090nor,nor,HarpRo21,qb_hits,1,,,,,
player,201009090nor,nor,HarpRo21,fumbles_rec,0,,,,,
player,201009090nor,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201009090nor,nor,HarpRo21,fumbles_forced,0,,,,,
player,201009090nor,nor,MitcMa99,def_int,0,,,,,
player,201009090nor,nor,MitcMa99,def_int_yds,0,,,,,
player,201009090nor,nor,MitcMa99,def_int_td,0,,,,,
player,201009090nor,nor,MitcMa99,def_int_long,0,,,,,
player,201009090nor,nor,MitcMa99,pass_defended,0,,,,,
player,201009090nor,nor,MitcMa99,sacks,0.0,,,,,
player,201009090nor,nor,MitcMa99,tackles_combined,5,,,,,
player,201009090nor,nor,MitcMa99,tackles_solo,3,,,,,
player,201009090nor,nor,MitcMa99,tackles_assists,2,,,,,
player,201009090nor,nor,MitcMa99,tackles_loss,0,,,,,
player,201009090nor,nor,MitcMa99,qb_hits,1,,,,,
player,201009090nor,nor,MitcMa99,fumbles_rec,0,,,,,
player,201009090nor,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,MitcMa99,fumbles_forced,0,,,,,
player,201009090nor,nor,PortTr99,def_int,0,,,,,
player,201009090nor,nor,PortTr99,def_int_yds,0,,,,,
player,201009090nor,nor,PortTr99,def_int_td,0,,,,,
player,201009090nor,nor,PortTr99,def_int_long,0,,,,,
player,201009090nor,nor,PortTr99,pass_defended,1,,,,,
player,201009090nor,nor,PortTr99,sacks,0.0,,,,,
player,201009090nor,nor,PortTr99,tackles_combined,4,,,,,
player,201009090nor,nor,PortTr99,tackles_solo,4,,,,,
player,201009090nor,nor,PortTr99,tackles_assists,0,,,,,
player,201009090nor,nor,PortTr99,tackles_loss,0,,,,,
player,201009090nor,nor,PortTr99,qb_hits,0,,,,,
player,201009090nor,nor,PortTr99,fumbles_rec,0,,,,,
player,201009090nor,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,PortTr99,fumbles_forced,0,,,,,
player,201009090nor,nor,GayxRa20,def_int,0,,,,,
player,201009090nor,nor,GayxRa20,def_int_yds,0,,,,,
player,201009090nor,nor,GayxRa20,def_int_td,0,,,,,
player,201009090nor,nor,GayxRa20,def_int_long,0,,,,,
player,201009090nor,nor,GayxRa20,pass_defended,0,,,,,
player,201009090nor,nor,GayxRa20,sacks,0.0,,,,,
player,201009090nor,nor,GayxRa20,tackles_combined,3,,,,,
player,201009090nor,nor,GayxRa20,tackles_solo,1,,,,,
player,201009090nor,nor,GayxRa20,tackles_assists,2,,,,,
player,201009090nor,nor,GayxRa20,tackles_loss,0,,,,,
player,201009090nor,nor,GayxRa20,qb_hits,0,,,,,
player,201009090nor,nor,GayxRa20,fumbles_rec,0,,,,,
player,201009090nor,nor,GayxRa20,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,GayxRa20,fumbles_rec_td,0,,,,,
player,201009090nor,nor,GayxRa20,fumbles_forced,0,,,,,
player,201009090nor,nor,HargAn20,def_int,0,,,,,
player,201009090nor,nor,HargAn20,def_int_yds,0,,,,,
player,201009090nor,nor,HargAn20,def_int_td,0,,,,,
player,201009090nor,nor,HargAn20,def_int_long,0,,,,,
player,201009090nor,nor,HargAn20,pass_defended,0,,,,,
player,201009090nor,nor,HargAn20,sacks,0.0,,,,,
player,201009090nor,nor,HargAn20,tackles_combined,3,,,,,
player,201009090nor,nor,HargAn20,tackles_solo,2,,,,,
player,201009090nor,nor,HargAn20,tackles_assists,1,,,,,
player,201009090nor,nor,HargAn20,tackles_loss,,,,,,
player,201009090nor,nor,HargAn20,qb_hits,,,,,,
player,201009090nor,nor,HargAn20,fumbles_rec,0,,,,,
player,201009090nor,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201009090nor,nor,HargAn20,fumbles_forced,0,,,,,
player,201009090nor,nor,JenkMa99,def_int,0,,,,,
player,201009090nor,nor,JenkMa99,def_int_yds,0,,,,,
player,201009090nor,nor,JenkMa99,def_int_td,0,,,,,
player,201009090nor,nor,JenkMa99,def_int_long,0,,,,,
player,201009090nor,nor,JenkMa99,pass_defended,1,,,,,
player,201009090nor,nor,JenkMa99,sacks,0.0,,,,,
player,201009090nor,nor,JenkMa99,tackles_combined,2,,,,,
player,201009090nor,nor,JenkMa99,tackles_solo,1,,,,,
player,201009090nor,nor,JenkMa99,tackles_assists,1,,,,,
player,201009090nor,nor,JenkMa99,tackles_loss,0,,,,,
player,201009090nor,nor,JenkMa99,qb_hits,0,,,,,
player,201009090nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201009090nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201009090nor,nor,RobyCo00,def_int,0,,,,,
player,201009090nor,nor,RobyCo00,def_int_yds,0,,,,,
player,201009090nor,nor,RobyCo00,def_int_td,0,,,,,
player,201009090nor,nor,RobyCo00,def_int_long,0,,,,,
player,201009090nor,nor,RobyCo00,pass_defended,0,,,,,
player,201009090nor,nor,RobyCo00,sacks,0.0,,,,,
player,201009090nor,nor,RobyCo00,tackles_combined,2,,,,,
player,201009090nor,nor,RobyCo00,tackles_solo,2,,,,,
player,201009090nor,nor,RobyCo00,tackles_assists,0,,,,,
player,201009090nor,nor,RobyCo00,tackles_loss,0,,,,,
player,201009090nor,nor,RobyCo00,qb_hits,0,,,,,
player,201009090nor,nor,RobyCo00,fumbles_rec,0,,,,,
player,201009090nor,nor,RobyCo00,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,RobyCo00,fumbles_rec_td,0,,,,,
player,201009090nor,nor,RobyCo00,fumbles_forced,0,,,,,
player,201009090nor,nor,SmitWi99,def_int,0,,,,,
player,201009090nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201009090nor,nor,SmitWi99,def_int_td,0,,,,,
player,201009090nor,nor,SmitWi99,def_int_long,0,,,,,
player,201009090nor,nor,SmitWi99,pass_defended,0,,,,,
player,201009090nor,nor,SmitWi99,sacks,0.0,,,,,
player,201009090nor,nor,SmitWi99,tackles_combined,2,,,,,
player,201009090nor,nor,SmitWi99,tackles_solo,1,,,,,
player,201009090nor,nor,SmitWi99,tackles_assists,1,,,,,
player,201009090nor,nor,SmitWi99,tackles_loss,0,,,,,
player,201009090nor,nor,SmitWi99,qb_hits,0,,,,,
player,201009090nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201009090nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201009090nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201009090nor,nor,AsioK.00,def_int,0,,,,,
player,201009090nor,nor,AsioK.00,def_int_yds,0,,,,,
player,201009090nor,nor,AsioK.00,def_int_td,0,,,,,
player,201009090nor,nor,AsioK.00,def_int_long,0,,,,,
player,201009090nor,nor,AsioK.00,pass_defended,0,,,,,
player,201009090nor,nor,AsioK.00,sacks,0.0,,,,,
player,201009090nor,nor,AsioK.00,tackles_combined,1,,,,,
player,201009090nor,nor,AsioK.00,tackles_solo,1,,,,,
player,201009090nor,nor,AsioK.00,tackles_assists,0,,,,,
player,201009090nor,nor,AsioK.00,tackles_loss,0,,,,,
player,201009090nor,nor,AsioK.00,qb_hits,0,,,,,
player,201009090nor,nor,AsioK.00,fumbles_rec,0,,,,,
player,201009090nor,nor,AsioK.00,fumbles_rec_yds,0,,,,,
player,201009090nor,nor,AsioK.00,fumbles_rec_td,0,,,,,
player,201009090nor,nor,AsioK.00,fumbles_forced,0,,,,,
player,201009090nor,nor,BrowAl20,def_int,0,,,,,
player,201009090nor,nor,BrowAl20,def_int_yds,0,,,,,
player,201009090nor,nor,BrowAl20,def_int_td,0,,,,,
player,201009090nor,nor,BrowAl20,def_int_long,0,,,,,
player,201009090nor,nor,BrowAl20,pass_defended,0,,,,,
player,201009090nor,nor,BrowAl20,sacks,0.0,,,,,
