game,2010,8,20101031,201010310sfo,den,"Denver Broncos",16,sfo,"San Francisco 49ers",24
player,201010310sfo,den,HaggMa20,def_int_long,0,,,,,
player,201010310sfo,den,HaggMa20,pass_defended,0,,,,,
player,201010310sfo,den,HaggMa20,sacks,0.0,,,,,
player,201010310sfo,den,HaggMa20,tackles_combined,8,,,,,
player,201010310sfo,den,HaggMa20,tackles_solo,8,,,,,
player,201010310sfo,den,HaggMa20,tackles_assists,0,,,,,
player,201010310sfo,den,HaggMa20,tackles_loss,0,,,,,
player,201010310sfo,den,HaggMa20,qb_hits,0,,,,,
player,201010310sfo,den,HaggMa20,fumbles_rec,0,,,,,
player,201010310sfo,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201010310sfo,den,HaggMa20,fumbles_forced,0,,,,,
player,201010310sfo,den,DawkBr00,def_int,0,,,,,
player,201010310sfo,den,DawkBr00,def_int_yds,0,,,,,
player,201010310sfo,den,DawkBr00,def_int_td,0,,,,,
player,201010310sfo,den,DawkBr00,def_int_long,0,,,,,
player,201010310sfo,den,DawkBr00,pass_defended,0,,,,,
player,201010310sfo,den,DawkBr00,sacks,0.0,,,,,
player,201010310sfo,den,DawkBr00,tackles_combined,6,,,,,
player,201010310sfo,den,DawkBr00,tackles_solo,6,,,,,
player,201010310sfo,den,DawkBr00,tackles_assists,0,,,,,
player,201010310sfo,den,DawkBr00,tackles_loss,0,,,,,
player,201010310sfo,den,DawkBr00,qb_hits,1,,,,,
player,201010310sfo,den,DawkBr00,fumbles_rec,0,,,,,
player,201010310sfo,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201010310sfo,den,DawkBr00,fumbles_forced,0,,,,,
player,201010310sfo,den,BailCh00,def_int,0,,,,,
player,201010310sfo,den,BailCh00,def_int_yds,0,,,,,
player,201010310sfo,den,BailCh00,def_int_td,0,,,,,
player,201010310sfo,den,BailCh00,def_int_long,0,,,,,
player,201010310sfo,den,BailCh00,pass_defended,0,,,,,
player,201010310sfo,den,BailCh00,sacks,0.0,,,,,
player,201010310sfo,den,BailCh00,tackles_combined,5,,,,,
player,201010310sfo,den,BailCh00,tackles_solo,5,,,,,
player,201010310sfo,den,BailCh00,tackles_assists,0,,,,,
player,201010310sfo,den,BailCh00,tackles_loss,0,,,,,
player,201010310sfo,den,BailCh00,qb_hits,0,,,,,
player,201010310sfo,den,BailCh00,fumbles_rec,0,,,,,
player,201010310sfo,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,BailCh00,fumbles_rec_td,0,,,,,
player,201010310sfo,den,BailCh00,fumbles_forced,0,,,,,
player,201010310sfo,den,HuntJa24,def_int,0,,,,,
player,201010310sfo,den,HuntJa24,def_int_yds,0,,,,,
player,201010310sfo,den,HuntJa24,def_int_td,0,,,,,
player,201010310sfo,den,HuntJa24,def_int_long,0,,,,,
player,201010310sfo,den,HuntJa24,pass_defended,0,,,,,
player,201010310sfo,den,HuntJa24,sacks,0.0,,,,,
player,201010310sfo,den,HuntJa24,tackles_combined,5,,,,,
player,201010310sfo,den,HuntJa24,tackles_solo,5,,,,,
player,201010310sfo,den,HuntJa24,tackles_assists,0,,,,,
player,201010310sfo,den,HuntJa24,tackles_loss,1,,,,,
player,201010310sfo,den,HuntJa24,qb_hits,1,,,,,
player,201010310sfo,den,HuntJa24,fumbles_rec,0,,,,,
player,201010310sfo,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201010310sfo,den,HuntJa24,fumbles_forced,0,,,,,
player,201010310sfo,den,ThomMa99,def_int,0,,,,,
player,201010310sfo,den,ThomMa99,def_int_yds,0,,,,,
player,201010310sfo,den,ThomMa99,def_int_td,0,,,,,
player,201010310sfo,den,ThomMa99,def_int_long,0,,,,,
player,201010310sfo,den,ThomMa99,pass_defended,0,,,,,
player,201010310sfo,den,ThomMa99,sacks,0.0,,,,,
player,201010310sfo,den,ThomMa99,tackles_combined,4,,,,,
player,201010310sfo,den,ThomMa99,tackles_solo,4,,,,,
player,201010310sfo,den,ThomMa99,tackles_assists,0,,,,,
player,201010310sfo,den,ThomMa99,tackles_loss,0,,,,,
player,201010310sfo,den,ThomMa99,qb_hits,0,,,,,
player,201010310sfo,den,ThomMa99,fumbles_rec,0,,,,,
player,201010310sfo,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201010310sfo,den,ThomMa99,fumbles_forced,0,,,,,
player,201010310sfo,den,FielRo20,def_int,0,,,,,
player,201010310sfo,den,FielRo20,def_int_yds,0,,,,,
player,201010310sfo,den,FielRo20,def_int_td,0,,,,,
player,201010310sfo,den,FielRo20,def_int_long,0,,,,,
player,201010310sfo,den,FielRo20,pass_defended,0,,,,,
player,201010310sfo,den,FielRo20,sacks,0.0,,,,,
player,201010310sfo,den,FielRo20,tackles_combined,3,,,,,
player,201010310sfo,den,FielRo20,tackles_solo,3,,,,,
player,201010310sfo,den,FielRo20,tackles_assists,0,,,,,
player,201010310sfo,den,FielRo20,tackles_loss,0,,,,,
player,201010310sfo,den,FielRo20,qb_hits,1,,,,,
player,201010310sfo,den,FielRo20,fumbles_rec,0,,,,,
player,201010310sfo,den,FielRo20,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,FielRo20,fumbles_rec_td,0,,,,,
player,201010310sfo,den,FielRo20,fumbles_forced,0,,,,,
player,201010310sfo,den,GoodAn20,def_int,0,,,,,
player,201010310sfo,den,GoodAn20,def_int_yds,0,,,,,
player,201010310sfo,den,GoodAn20,def_int_td,0,,,,,
player,201010310sfo,den,GoodAn20,def_int_long,0,,,,,
player,201010310sfo,den,GoodAn20,pass_defended,0,,,,,
player,201010310sfo,den,GoodAn20,sacks,0.0,,,,,
player,201010310sfo,den,GoodAn20,tackles_combined,3,,,,,
player,201010310sfo,den,GoodAn20,tackles_solo,3,,,,,
player,201010310sfo,den,GoodAn20,tackles_assists,0,,,,,
player,201010310sfo,den,GoodAn20,tackles_loss,0,,,,,
player,201010310sfo,den,GoodAn20,qb_hits,0,,,,,
player,201010310sfo,den,GoodAn20,fumbles_rec,0,,,,,
player,201010310sfo,den,GoodAn20,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,GoodAn20,fumbles_rec_td,0,,,,,
player,201010310sfo,den,GoodAn20,fumbles_forced,0,,,,,
player,201010310sfo,den,HillRe20,def_int,0,,,,,
player,201010310sfo,den,HillRe20,def_int_yds,0,,,,,
player,201010310sfo,den,HillRe20,def_int_td,0,,,,,
player,201010310sfo,den,HillRe20,def_int_long,0,,,,,
player,201010310sfo,den,HillRe20,pass_defended,0,,,,,
player,201010310sfo,den,HillRe20,sacks,0.0,,,,,
player,201010310sfo,den,HillRe20,tackles_combined,2,,,,,
player,201010310sfo,den,HillRe20,tackles_solo,2,,,,,
player,201010310sfo,den,HillRe20,tackles_assists,0,,,,,
player,201010310sfo,den,HillRe20,tackles_loss,0,,,,,
player,201010310sfo,den,HillRe20,qb_hits,0,,,,,
player,201010310sfo,den,HillRe20,fumbles_rec,0,,,,,
player,201010310sfo,den,HillRe20,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,HillRe20,fumbles_rec_td,0,,,,,
player,201010310sfo,den,HillRe20,fumbles_forced,0,,,,,
player,201010310sfo,den,JoneNa20,def_int,0,,,,,
player,201010310sfo,den,JoneNa20,def_int_yds,0,,,,,
player,201010310sfo,den,JoneNa20,def_int_td,0,,,,,
player,201010310sfo,den,JoneNa20,def_int_long,0,,,,,
player,201010310sfo,den,JoneNa20,pass_defended,0,,,,,
player,201010310sfo,den,JoneNa20,sacks,0.0,,,,,
player,201010310sfo,den,JoneNa20,tackles_combined,2,,,,,
player,201010310sfo,den,JoneNa20,tackles_solo,2,,,,,
player,201010310sfo,den,JoneNa20,tackles_assists,0,,,,,
player,201010310sfo,den,JoneNa20,tackles_loss,0,,,,,
player,201010310sfo,den,JoneNa20,qb_hits,0,,,,,
player,201010310sfo,den,JoneNa20,fumbles_rec,0,,,,,
player,201010310sfo,den,JoneNa20,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,JoneNa20,fumbles_rec_td,0,,,,,
player,201010310sfo,den,JoneNa20,fumbles_forced,0,,,,,
player,201010310sfo,den,McBeRy99,def_int,0,,,,,
player,201010310sfo,den,McBeRy99,def_int_yds,0,,,,,
player,201010310sfo,den,McBeRy99,def_int_td,0,,,,,
player,201010310sfo,den,McBeRy99,def_int_long,0,,,,,
player,201010310sfo,den,McBeRy99,pass_defended,0,,,,,
player,201010310sfo,den,McBeRy99,sacks,0.0,,,,,
player,201010310sfo,den,McBeRy99,tackles_combined,2,,,,,
player,201010310sfo,den,McBeRy99,tackles_solo,2,,,,,
player,201010310sfo,den,McBeRy99,tackles_assists,0,,,,,
player,201010310sfo,den,McBeRy99,tackles_loss,0,,,,,
player,201010310sfo,den,McBeRy99,qb_hits,0,,,,,
player,201010310sfo,den,McBeRy99,fumbles_rec,0,,,,,
player,201010310sfo,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201010310sfo,den,McBeRy99,fumbles_forced,0,,,,,
player,201010310sfo,den,McCaKy00,def_int,0,,,,,
player,201010310sfo,den,McCaKy00,def_int_yds,0,,,,,
player,201010310sfo,den,McCaKy00,def_int_td,0,,,,,
player,201010310sfo,den,McCaKy00,def_int_long,0,,,,,
player,201010310sfo,den,McCaKy00,pass_defended,0,,,,,
player,201010310sfo,den,McCaKy00,sacks,0.0,,,,,
player,201010310sfo,den,McCaKy00,tackles_combined,2,,,,,
player,201010310sfo,den,McCaKy00,tackles_solo,2,,,,,
player,201010310sfo,den,McCaKy00,tackles_assists,0,,,,,
player,201010310sfo,den,McCaKy00,tackles_loss,0,,,,,
player,201010310sfo,den,McCaKy00,qb_hits,0,,,,,
player,201010310sfo,den,McCaKy00,fumbles_rec,0,,,,,
player,201010310sfo,den,McCaKy00,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,McCaKy00,fumbles_rec_td,0,,,,,
player,201010310sfo,den,McCaKy00,fumbles_forced,0,,,,,
player,201010310sfo,den,BannJu20,def_int,0,,,,,
player,201010310sfo,den,BannJu20,def_int_yds,0,,,,,
player,201010310sfo,den,BannJu20,def_int_td,0,,,,,
player,201010310sfo,den,BannJu20,def_int_long,0,,,,,
player,201010310sfo,den,BannJu20,pass_defended,0,,,,,
player,201010310sfo,den,BannJu20,sacks,0.0,,,,,
player,201010310sfo,den,BannJu20,tackles_combined,1,,,,,
player,201010310sfo,den,BannJu20,tackles_solo,1,,,,,
player,201010310sfo,den,BannJu20,tackles_assists,0,,,,,
player,201010310sfo,den,BannJu20,tackles_loss,0,,,,,
player,201010310sfo,den,BannJu20,qb_hits,1,,,,,
player,201010310sfo,den,BannJu20,fumbles_rec,0,,,,,
player,201010310sfo,den,BannJu20,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,BannJu20,fumbles_rec_td,0,,,,,
player,201010310sfo,den,BannJu20,fumbles_forced,0,,,,,
player,201010310sfo,den,DeckEr00,def_int,0,,,,,
player,201010310sfo,den,DeckEr00,def_int_yds,0,,,,,
player,201010310sfo,den,DeckEr00,def_int_td,0,,,,,
player,201010310sfo,den,DeckEr00,def_int_long,0,,,,,
player,201010310sfo,den,DeckEr00,pass_defended,0,,,,,
player,201010310sfo,den,DeckEr00,sacks,0.0,,,,,
player,201010310sfo,den,DeckEr00,tackles_combined,1,,,,,
player,201010310sfo,den,DeckEr00,tackles_solo,1,,,,,
player,201010310sfo,den,DeckEr00,tackles_assists,0,,,,,
player,201010310sfo,den,DeckEr00,tackles_loss,0,,,,,
player,201010310sfo,den,DeckEr00,qb_hits,0,,,,,
player,201010310sfo,den,DeckEr00,fumbles_rec,0,,,,,
player,201010310sfo,den,DeckEr00,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,DeckEr00,fumbles_rec_td,0,,,,,
player,201010310sfo,den,DeckEr00,fumbles_forced,0,,,,,
player,201010310sfo,den,MaysJo99,def_int,0,,,,,
player,201010310sfo,den,MaysJo99,def_int_yds,0,,,,,
player,201010310sfo,den,MaysJo99,def_int_td,0,,,,,
player,201010310sfo,den,MaysJo99,def_int_long,0,,,,,
player,201010310sfo,den,MaysJo99,pass_defended,0,,,,,
player,201010310sfo,den,MaysJo99,sacks,0.0,,,,,
player,201010310sfo,den,MaysJo99,tackles_combined,1,,,,,
player,201010310sfo,den,MaysJo99,tackles_solo,1,,,,,
player,201010310sfo,den,MaysJo99,tackles_assists,0,,,,,
player,201010310sfo,den,MaysJo99,tackles_loss,0,,,,,
player,201010310sfo,den,MaysJo99,qb_hits,0,,,,,
player,201010310sfo,den,MaysJo99,fumbles_rec,0,,,,,
player,201010310sfo,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201010310sfo,den,MaysJo99,fumbles_forced,0,,,,,
player,201010310sfo,den,VaugCa00,def_int,0,,,,,
player,201010310sfo,den,VaugCa00,def_int_yds,0,,,,,
player,201010310sfo,den,VaugCa00,def_int_td,0,,,,,
player,201010310sfo,den,VaugCa00,def_int_long,0,,,,,
player,201010310sfo,den,VaugCa00,pass_defended,0,,,,,
player,201010310sfo,den,VaugCa00,sacks,0.0,,,,,
player,201010310sfo,den,VaugCa00,tackles_combined,1,,,,,
player,201010310sfo,den,VaugCa00,tackles_solo,1,,,,,
player,201010310sfo,den,VaugCa00,tackles_assists,0,,,,,
player,201010310sfo,den,VaugCa00,tackles_loss,0,,,,,
player,201010310sfo,den,VaugCa00,qb_hits,0,,,,,
player,201010310sfo,den,VaugCa00,fumbles_rec,0,,,,,
player,201010310sfo,den,VaugCa00,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,VaugCa00,fumbles_rec_td,0,,,,,
player,201010310sfo,den,VaugCa00,fumbles_forced,0,,,,,
player,201010310sfo,den,RoyaEd00,def_int,0,,,,,
player,201010310sfo,den,RoyaEd00,def_int_yds,0,,,,,
player,201010310sfo,den,RoyaEd00,def_int_td,0,,,,,
player,201010310sfo,den,RoyaEd00,def_int_long,0,,,,,
player,201010310sfo,den,RoyaEd00,pass_defended,0,,,,,
player,201010310sfo,den,RoyaEd00,sacks,0.0,,,,,
player,201010310sfo,den,RoyaEd00,tackles_combined,0,,,,,
player,201010310sfo,den,RoyaEd00,tackles_solo,0,,,,,
player,201010310sfo,den,RoyaEd00,tackles_assists,0,,,,,
player,201010310sfo,den,RoyaEd00,tackles_loss,0,,,,,
player,201010310sfo,den,RoyaEd00,qb_hits,0,,,,,
player,201010310sfo,den,RoyaEd00,fumbles_rec,1,,,,,
player,201010310sfo,den,RoyaEd00,fumbles_rec_yds,0,,,,,
player,201010310sfo,den,RoyaEd00,fumbles_rec_td,0,,,,,
player,201010310sfo,den,RoyaEd00,fumbles_forced,0,,,,,
player,201010310sfo,sfo,SpenSh20,def_int,1,,,,,
player,201010310sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201010310sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201010310sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201010310sfo,sfo,SpenSh20,pass_defended,2,,,,,
player,201010310sfo,sfo,SpenSh20,sacks,0.0,,,,,
player,201010310sfo,sfo,SpenSh20,tackles_combined,2,,,,,
player,201010310sfo,sfo,SpenSh20,tackles_solo,2,,,,,
player,201010310sfo,sfo,SpenSh20,tackles_assists,0,,,,,
player,201010310sfo,sfo,SpenSh20,tackles_loss,0,,,,,
player,201010310sfo,sfo,SpenSh20,qb_hits,0,,,,,
player,201010310sfo,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201010310sfo,sfo,SmitJu20,def_int,0,,,,,
player,201010310sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201010310sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201010310sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201010310sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201010310sfo,sfo,SmitJu20,sacks,2.0,,,,,
player,201010310sfo,sfo,SmitJu20,tackles_combined,4,,,,,
player,201010310sfo,sfo,SmitJu20,tackles_solo,4,,,,,
player,201010310sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201010310sfo,sfo,SmitJu20,tackles_loss,2,,,,,
player,201010310sfo,sfo,SmitJu20,qb_hits,2,,,,,
player,201010310sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201010310sfo,sfo,BrooAh21,def_int,0,,,,,
player,201010310sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201010310sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201010310sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201010310sfo,sfo,BrooAh21,pass_defended,0,,,,,
player,201010310sfo,sfo,BrooAh21,sacks,1.0,,,,,
player,201010310sfo,sfo,BrooAh21,tackles_combined,3,,,,,
player,201010310sfo,sfo,BrooAh21,tackles_solo,3,,,,,
player,201010310sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201010310sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201010310sfo,sfo,BrooAh21,qb_hits,1,,,,,
player,201010310sfo,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201010310sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201010310sfo,sfo,LawsMa20,def_int,0,,,,,
player,201010310sfo,sfo,LawsMa20,def_int_yds,0,,,,,
player,201010310sfo,sfo,LawsMa20,def_int_td,0,,,,,
player,201010310sfo,sfo,LawsMa20,def_int_long,0,,,,,
player,201010310sfo,sfo,LawsMa20,pass_defended,1,,,,,
player,201010310sfo,sfo,LawsMa20,sacks,1.0,,,,,
player,201010310sfo,sfo,LawsMa20,tackles_combined,3,,,,,
player,201010310sfo,sfo,LawsMa20,tackles_solo,3,,,,,
player,201010310sfo,sfo,LawsMa20,tackles_assists,0,,,,,
player,201010310sfo,sfo,LawsMa20,tackles_loss,0,,,,,
player,201010310sfo,sfo,LawsMa20,qb_hits,2,,,,,
player,201010310sfo,sfo,LawsMa20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,LawsMa20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,LawsMa20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,LawsMa20,fumbles_forced,1,,,,,
player,201010310sfo,sfo,WillPa98,def_int,0,,,,,
player,201010310sfo,sfo,WillPa98,def_int_yds,0,,,,,
player,201010310sfo,sfo,WillPa98,def_int_td,0,,,,,
player,201010310sfo,sfo,WillPa98,def_int_long,0,,,,,
player,201010310sfo,sfo,WillPa98,pass_defended,1,,,,,
player,201010310sfo,sfo,WillPa98,sacks,0.0,,,,,
player,201010310sfo,sfo,WillPa98,tackles_combined,9,,,,,
player,201010310sfo,sfo,WillPa98,tackles_solo,8,,,,,
player,201010310sfo,sfo,WillPa98,tackles_assists,1,,,,,
player,201010310sfo,sfo,WillPa98,tackles_loss,1,,,,,
player,201010310sfo,sfo,WillPa98,qb_hits,0,,,,,
player,201010310sfo,sfo,WillPa98,fumbles_rec,0,,,,,
player,201010310sfo,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,WillPa98,fumbles_forced,0,,,,,
player,201010310sfo,sfo,MaysTa99,def_int,0,,,,,
player,201010310sfo,sfo,MaysTa99,def_int_yds,0,,,,,
player,201010310sfo,sfo,MaysTa99,def_int_td,0,,,,,
player,201010310sfo,sfo,MaysTa99,def_int_long,0,,,,,
player,201010310sfo,sfo,MaysTa99,pass_defended,0,,,,,
player,201010310sfo,sfo,MaysTa99,sacks,0.0,,,,,
player,201010310sfo,sfo,MaysTa99,tackles_combined,7,,,,,
player,201010310sfo,sfo,MaysTa99,tackles_solo,7,,,,,
player,201010310sfo,sfo,MaysTa99,tackles_assists,0,,,,,
player,201010310sfo,sfo,MaysTa99,tackles_loss,0,,,,,
player,201010310sfo,sfo,MaysTa99,qb_hits,0,,,,,
player,201010310sfo,sfo,MaysTa99,fumbles_rec,0,,,,,
player,201010310sfo,sfo,MaysTa99,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,MaysTa99,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,MaysTa99,fumbles_forced,0,,,,,
player,201010310sfo,sfo,SpikTa00,def_int,0,,,,,
player,201010310sfo,sfo,SpikTa00,def_int_yds,0,,,,,
player,201010310sfo,sfo,SpikTa00,def_int_td,0,,,,,
player,201010310sfo,sfo,SpikTa00,def_int_long,0,,,,,
player,201010310sfo,sfo,SpikTa00,pass_defended,0,,,,,
player,201010310sfo,sfo,SpikTa00,sacks,0.0,,,,,
player,201010310sfo,sfo,SpikTa00,tackles_combined,7,,,,,
player,201010310sfo,sfo,SpikTa00,tackles_solo,6,,,,,
player,201010310sfo,sfo,SpikTa00,tackles_assists,1,,,,,
player,201010310sfo,sfo,SpikTa00,tackles_loss,0,,,,,
player,201010310sfo,sfo,SpikTa00,qb_hits,0,,,,,
player,201010310sfo,sfo,SpikTa00,fumbles_rec,1,,,,,
player,201010310sfo,sfo,SpikTa00,fumbles_rec_yds,8,,,,,
player,201010310sfo,sfo,SpikTa00,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,SpikTa00,fumbles_forced,0,,,,,
player,201010310sfo,sfo,ClemNa99,def_int,0,,,,,
player,201010310sfo,sfo,ClemNa99,def_int_yds,0,,,,,
player,201010310sfo,sfo,ClemNa99,def_int_td,0,,,,,
player,201010310sfo,sfo,ClemNa99,def_int_long,0,,,,,
player,201010310sfo,sfo,ClemNa99,pass_defended,0,,,,,
player,201010310sfo,sfo,ClemNa99,sacks,0.0,,,,,
player,201010310sfo,sfo,ClemNa99,tackles_combined,4,,,,,
player,201010310sfo,sfo,ClemNa99,tackles_solo,4,,,,,
player,201010310sfo,sfo,ClemNa99,tackles_assists,0,,,,,
player,201010310sfo,sfo,ClemNa99,tackles_loss,0,,,,,
player,201010310sfo,sfo,ClemNa99,qb_hits,0,,,,,
player,201010310sfo,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201010310sfo,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201010310sfo,sfo,BowmNa99,def_int,0,,,,,
player,201010310sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201010310sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201010310sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201010310sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201010310sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201010310sfo,sfo,BowmNa99,tackles_combined,3,,,,,
player,201010310sfo,sfo,BowmNa99,tackles_solo,3,,,,,
player,201010310sfo,sfo,BowmNa99,tackles_assists,0,,,,,
player,201010310sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201010310sfo,sfo,BowmNa99,qb_hits,0,,,,,
player,201010310sfo,sfo,BowmNa99,fumbles_rec,0,,,,,
player,201010310sfo,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201010310sfo,sfo,DixoAn00,def_int,0,,,,,
player,201010310sfo,sfo,DixoAn00,def_int_yds,0,,,,,
player,201010310sfo,sfo,DixoAn00,def_int_td,0,,,,,
player,201010310sfo,sfo,DixoAn00,def_int_long,0,,,,,
player,201010310sfo,sfo,DixoAn00,pass_defended,0,,,,,
player,201010310sfo,sfo,DixoAn00,sacks,0.0,,,,,
player,201010310sfo,sfo,DixoAn00,tackles_combined,3,,,,,
player,201010310sfo,sfo,DixoAn00,tackles_solo,3,,,,,
player,201010310sfo,sfo,DixoAn00,tackles_assists,0,,,,,
player,201010310sfo,sfo,DixoAn00,tackles_loss,0,,,,,
player,201010310sfo,sfo,DixoAn00,qb_hits,0,,,,,
player,201010310sfo,sfo,DixoAn00,fumbles_rec,0,,,,,
player,201010310sfo,sfo,DixoAn00,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,DixoAn00,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,DixoAn00,fumbles_forced,0,,,,,
player,201010310sfo,sfo,GoldDa99,def_int,0,,,,,
player,201010310sfo,sfo,GoldDa99,def_int_yds,0,,,,,
player,201010310sfo,sfo,GoldDa99,def_int_td,0,,,,,
player,201010310sfo,sfo,GoldDa99,def_int_long,0,,,,,
player,201010310sfo,sfo,GoldDa99,pass_defended,0,,,,,
player,201010310sfo,sfo,GoldDa99,sacks,0.0,,,,,
player,201010310sfo,sfo,GoldDa99,tackles_combined,2,,,,,
player,201010310sfo,sfo,GoldDa99,tackles_solo,2,,,,,
player,201010310sfo,sfo,GoldDa99,tackles_assists,0,,,,,
player,201010310sfo,sfo,GoldDa99,tackles_loss,0,,,,,
player,201010310sfo,sfo,GoldDa99,qb_hits,0,,,,,
player,201010310sfo,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201010310sfo,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201010310sfo,sfo,PeteWi20,def_int,0,,,,,
player,201010310sfo,sfo,PeteWi20,def_int_yds,0,,,,,
player,201010310sfo,sfo,PeteWi20,def_int_td,0,,,,,
player,201010310sfo,sfo,PeteWi20,def_int_long,0,,,,,
player,201010310sfo,sfo,PeteWi20,pass_defended,1,,,,,
player,201010310sfo,sfo,PeteWi20,sacks,0.0,,,,,
player,201010310sfo,sfo,PeteWi20,tackles_combined,2,,,,,
player,201010310sfo,sfo,PeteWi20,tackles_solo,2,,,,,
player,201010310sfo,sfo,PeteWi20,tackles_assists,0,,,,,
player,201010310sfo,sfo,PeteWi20,tackles_loss,,,,,,
player,201010310sfo,sfo,PeteWi20,qb_hits,,,,,,
player,201010310sfo,sfo,PeteWi20,fumbles_rec,0,,,,,
player,201010310sfo,sfo,PeteWi20,fumbles_rec_yds,0,,,,,
player,201010310sfo,sfo,PeteWi20,fumbles_rec_td,0,,,,,
player,201010310sfo,sfo,PeteWi20,fumbles_forced,0,,,,,
player,201010310sfo,sfo,SmitRe99,def_int,0,,,,,
player,201010310sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201010310sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201010310sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201010310sfo,sfo,SmitRe99,pass_defended,0,,,,,
player,201010310sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201010310sfo,sfo,SmitRe99,tackles_combined,2,,,,,
player,201010310sfo,sfo,SmitRe99,tackles_solo,2,,,,,
