game,2010,12,20101125,201011250nyj,cin,"Cincinnati Bengals",10,nyj,"New York Jets",26
player,201011250nyj,cin,NdukCh99,def_int_yds,0,,,,,
player,201011250nyj,cin,NdukCh99,def_int_td,0,,,,,
player,201011250nyj,cin,NdukCh99,def_int_long,0,,,,,
player,201011250nyj,cin,NdukCh99,pass_defended,0,,,,,
player,201011250nyj,cin,NdukCh99,sacks,0.0,,,,,
player,201011250nyj,cin,NdukCh99,tackles_combined,4,,,,,
player,201011250nyj,cin,NdukCh99,tackles_solo,3,,,,,
player,201011250nyj,cin,NdukCh99,tackles_assists,1,,,,,
player,201011250nyj,cin,NdukCh99,tackles_loss,0,,,,,
player,201011250nyj,cin,NdukCh99,qb_hits,0,,,,,
player,201011250nyj,cin,NdukCh99,fumbles_rec,0,,,,,
player,201011250nyj,cin,NdukCh99,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,NdukCh99,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,NdukCh99,fumbles_forced,0,,,,,
player,201011250nyj,cin,NelsRe99,def_int,0,,,,,
player,201011250nyj,cin,NelsRe99,def_int_yds,0,,,,,
player,201011250nyj,cin,NelsRe99,def_int_td,0,,,,,
player,201011250nyj,cin,NelsRe99,def_int_long,0,,,,,
player,201011250nyj,cin,NelsRe99,pass_defended,0,,,,,
player,201011250nyj,cin,NelsRe99,sacks,0.0,,,,,
player,201011250nyj,cin,NelsRe99,tackles_combined,4,,,,,
player,201011250nyj,cin,NelsRe99,tackles_solo,3,,,,,
player,201011250nyj,cin,NelsRe99,tackles_assists,1,,,,,
player,201011250nyj,cin,NelsRe99,tackles_loss,0,,,,,
player,201011250nyj,cin,NelsRe99,qb_hits,0,,,,,
player,201011250nyj,cin,NelsRe99,fumbles_rec,0,,,,,
player,201011250nyj,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,NelsRe99,fumbles_forced,0,,,,,
player,201011250nyj,cin,SimsPa99,def_int,0,,,,,
player,201011250nyj,cin,SimsPa99,def_int_yds,0,,,,,
player,201011250nyj,cin,SimsPa99,def_int_td,0,,,,,
player,201011250nyj,cin,SimsPa99,def_int_long,0,,,,,
player,201011250nyj,cin,SimsPa99,pass_defended,0,,,,,
player,201011250nyj,cin,SimsPa99,sacks,0.0,,,,,
player,201011250nyj,cin,SimsPa99,tackles_combined,4,,,,,
player,201011250nyj,cin,SimsPa99,tackles_solo,4,,,,,
player,201011250nyj,cin,SimsPa99,tackles_assists,0,,,,,
player,201011250nyj,cin,SimsPa99,tackles_loss,0,,,,,
player,201011250nyj,cin,SimsPa99,qb_hits,0,,,,,
player,201011250nyj,cin,SimsPa99,fumbles_rec,0,,,,,
player,201011250nyj,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,SimsPa99,fumbles_forced,0,,,,,
player,201011250nyj,cin,HallLe98,def_int,0,,,,,
player,201011250nyj,cin,HallLe98,def_int_yds,0,,,,,
player,201011250nyj,cin,HallLe98,def_int_td,0,,,,,
player,201011250nyj,cin,HallLe98,def_int_long,0,,,,,
player,201011250nyj,cin,HallLe98,pass_defended,1,,,,,
player,201011250nyj,cin,HallLe98,sacks,0.0,,,,,
player,201011250nyj,cin,HallLe98,tackles_combined,3,,,,,
player,201011250nyj,cin,HallLe98,tackles_solo,2,,,,,
player,201011250nyj,cin,HallLe98,tackles_assists,1,,,,,
player,201011250nyj,cin,HallLe98,tackles_loss,0,,,,,
player,201011250nyj,cin,HallLe98,qb_hits,0,,,,,
player,201011250nyj,cin,HallLe98,fumbles_rec,0,,,,,
player,201011250nyj,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,HallLe98,fumbles_forced,0,,,,,
player,201011250nyj,cin,WadeJo99,def_int,0,,,,,
player,201011250nyj,cin,WadeJo99,def_int_yds,0,,,,,
player,201011250nyj,cin,WadeJo99,def_int_td,0,,,,,
player,201011250nyj,cin,WadeJo99,def_int_long,0,,,,,
player,201011250nyj,cin,WadeJo99,pass_defended,1,,,,,
player,201011250nyj,cin,WadeJo99,sacks,0.0,,,,,
player,201011250nyj,cin,WadeJo99,tackles_combined,3,,,,,
player,201011250nyj,cin,WadeJo99,tackles_solo,3,,,,,
player,201011250nyj,cin,WadeJo99,tackles_assists,0,,,,,
player,201011250nyj,cin,WadeJo99,tackles_loss,1,,,,,
player,201011250nyj,cin,WadeJo99,qb_hits,0,,,,,
player,201011250nyj,cin,WadeJo99,fumbles_rec,0,,,,,
player,201011250nyj,cin,WadeJo99,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,WadeJo99,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,WadeJo99,fumbles_forced,0,,,,,
player,201011250nyj,cin,JohnBr20,def_int,0,,,,,
player,201011250nyj,cin,JohnBr20,def_int_yds,0,,,,,
player,201011250nyj,cin,JohnBr20,def_int_td,0,,,,,
player,201011250nyj,cin,JohnBr20,def_int_long,0,,,,,
player,201011250nyj,cin,JohnBr20,pass_defended,0,,,,,
player,201011250nyj,cin,JohnBr20,sacks,0.0,,,,,
player,201011250nyj,cin,JohnBr20,tackles_combined,2,,,,,
player,201011250nyj,cin,JohnBr20,tackles_solo,2,,,,,
player,201011250nyj,cin,JohnBr20,tackles_assists,0,,,,,
player,201011250nyj,cin,JohnBr20,tackles_loss,0,,,,,
player,201011250nyj,cin,JohnBr20,qb_hits,0,,,,,
player,201011250nyj,cin,JohnBr20,fumbles_rec,0,,,,,
player,201011250nyj,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,JohnBr20,fumbles_forced,0,,,,,
player,201011250nyj,cin,MileJe00,def_int,0,,,,,
player,201011250nyj,cin,MileJe00,def_int_yds,0,,,,,
player,201011250nyj,cin,MileJe00,def_int_td,0,,,,,
player,201011250nyj,cin,MileJe00,def_int_long,0,,,,,
player,201011250nyj,cin,MileJe00,pass_defended,0,,,,,
player,201011250nyj,cin,MileJe00,sacks,0.0,,,,,
player,201011250nyj,cin,MileJe00,tackles_combined,2,,,,,
player,201011250nyj,cin,MileJe00,tackles_solo,2,,,,,
player,201011250nyj,cin,MileJe00,tackles_assists,0,,,,,
player,201011250nyj,cin,MileJe00,tackles_loss,0,,,,,
player,201011250nyj,cin,MileJe00,qb_hits,0,,,,,
player,201011250nyj,cin,MileJe00,fumbles_rec,0,,,,,
player,201011250nyj,cin,MileJe00,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,MileJe00,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,MileJe00,fumbles_forced,0,,,,,
player,201011250nyj,cin,NelsTo00,def_int,0,,,,,
player,201011250nyj,cin,NelsTo00,def_int_yds,0,,,,,
player,201011250nyj,cin,NelsTo00,def_int_td,0,,,,,
player,201011250nyj,cin,NelsTo00,def_int_long,0,,,,,
player,201011250nyj,cin,NelsTo00,pass_defended,0,,,,,
player,201011250nyj,cin,NelsTo00,sacks,0.0,,,,,
player,201011250nyj,cin,NelsTo00,tackles_combined,2,,,,,
player,201011250nyj,cin,NelsTo00,tackles_solo,1,,,,,
player,201011250nyj,cin,NelsTo00,tackles_assists,1,,,,,
player,201011250nyj,cin,NelsTo00,tackles_loss,0,,,,,
player,201011250nyj,cin,NelsTo00,qb_hits,0,,,,,
player,201011250nyj,cin,NelsTo00,fumbles_rec,0,,,,,
player,201011250nyj,cin,NelsTo00,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,NelsTo00,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,NelsTo00,fumbles_forced,0,,,,,
player,201011250nyj,cin,GeatRo21,def_int,0,,,,,
player,201011250nyj,cin,GeatRo21,def_int_yds,0,,,,,
player,201011250nyj,cin,GeatRo21,def_int_td,0,,,,,
player,201011250nyj,cin,GeatRo21,def_int_long,0,,,,,
player,201011250nyj,cin,GeatRo21,pass_defended,0,,,,,
player,201011250nyj,cin,GeatRo21,sacks,0.0,,,,,
player,201011250nyj,cin,GeatRo21,tackles_combined,1,,,,,
player,201011250nyj,cin,GeatRo21,tackles_solo,0,,,,,
player,201011250nyj,cin,GeatRo21,tackles_assists,1,,,,,
player,201011250nyj,cin,GeatRo21,tackles_loss,0,,,,,
player,201011250nyj,cin,GeatRo21,qb_hits,0,,,,,
player,201011250nyj,cin,GeatRo21,fumbles_rec,0,,,,,
player,201011250nyj,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,GeatRo21,fumbles_forced,0,,,,,
player,201011250nyj,cin,HarrCl20,def_int,0,,,,,
player,201011250nyj,cin,HarrCl20,def_int_yds,0,,,,,
player,201011250nyj,cin,HarrCl20,def_int_td,0,,,,,
player,201011250nyj,cin,HarrCl20,def_int_long,0,,,,,
player,201011250nyj,cin,HarrCl20,pass_defended,0,,,,,
player,201011250nyj,cin,HarrCl20,sacks,0.0,,,,,
player,201011250nyj,cin,HarrCl20,tackles_combined,1,,,,,
player,201011250nyj,cin,HarrCl20,tackles_solo,1,,,,,
player,201011250nyj,cin,HarrCl20,tackles_assists,0,,,,,
player,201011250nyj,cin,HarrCl20,tackles_loss,0,,,,,
player,201011250nyj,cin,HarrCl20,qb_hits,0,,,,,
player,201011250nyj,cin,HarrCl20,fumbles_rec,0,,,,,
player,201011250nyj,cin,HarrCl20,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,HarrCl20,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,HarrCl20,fumbles_forced,0,,,,,
player,201011250nyj,cin,McDoCl99,def_int,0,,,,,
player,201011250nyj,cin,McDoCl99,def_int_yds,0,,,,,
player,201011250nyj,cin,McDoCl99,def_int_td,0,,,,,
player,201011250nyj,cin,McDoCl99,def_int_long,0,,,,,
player,201011250nyj,cin,McDoCl99,pass_defended,0,,,,,
player,201011250nyj,cin,McDoCl99,sacks,0.0,,,,,
player,201011250nyj,cin,McDoCl99,tackles_combined,1,,,,,
player,201011250nyj,cin,McDoCl99,tackles_solo,0,,,,,
player,201011250nyj,cin,McDoCl99,tackles_assists,1,,,,,
player,201011250nyj,cin,McDoCl99,tackles_loss,0,,,,,
player,201011250nyj,cin,McDoCl99,qb_hits,0,,,,,
player,201011250nyj,cin,McDoCl99,fumbles_rec,0,,,,,
player,201011250nyj,cin,McDoCl99,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,McDoCl99,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,McDoCl99,fumbles_forced,0,,,,,
player,201011250nyj,cin,MuckRo99,def_int,0,,,,,
player,201011250nyj,cin,MuckRo99,def_int_yds,0,,,,,
player,201011250nyj,cin,MuckRo99,def_int_td,0,,,,,
player,201011250nyj,cin,MuckRo99,def_int_long,0,,,,,
player,201011250nyj,cin,MuckRo99,pass_defended,0,,,,,
player,201011250nyj,cin,MuckRo99,sacks,0.0,,,,,
player,201011250nyj,cin,MuckRo99,tackles_combined,1,,,,,
player,201011250nyj,cin,MuckRo99,tackles_solo,1,,,,,
player,201011250nyj,cin,MuckRo99,tackles_assists,0,,,,,
player,201011250nyj,cin,MuckRo99,tackles_loss,0,,,,,
player,201011250nyj,cin,MuckRo99,qb_hits,0,,,,,
player,201011250nyj,cin,MuckRo99,fumbles_rec,0,,,,,
player,201011250nyj,cin,MuckRo99,fumbles_rec_yds,0,,,,,
player,201011250nyj,cin,MuckRo99,fumbles_rec_td,0,,,,,
player,201011250nyj,cin,MuckRo99,fumbles_forced,0,,,,,
player,201011250nyj,nyj,CromAn20,def_int,1,,,,,
player,201011250nyj,nyj,CromAn20,def_int_yds,9,,,,,
player,201011250nyj,nyj,CromAn20,def_int_td,0,,,,,
player,201011250nyj,nyj,CromAn20,def_int_long,9,,,,,
player,201011250nyj,nyj,CromAn20,pass_defended,2,,,,,
player,201011250nyj,nyj,CromAn20,sacks,0.0,,,,,
player,201011250nyj,nyj,CromAn20,tackles_combined,4,,,,,
player,201011250nyj,nyj,CromAn20,tackles_solo,4,,,,,
player,201011250nyj,nyj,CromAn20,tackles_assists,0,,,,,
player,201011250nyj,nyj,CromAn20,tackles_loss,0,,,,,
player,201011250nyj,nyj,CromAn20,qb_hits,0,,,,,
player,201011250nyj,nyj,CromAn20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,CromAn20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,LeonJi23,def_int,1,,,,,
player,201011250nyj,nyj,LeonJi23,def_int_yds,2,,,,,
player,201011250nyj,nyj,LeonJi23,def_int_td,0,,,,,
player,201011250nyj,nyj,LeonJi23,def_int_long,2,,,,,
player,201011250nyj,nyj,LeonJi23,pass_defended,1,,,,,
player,201011250nyj,nyj,LeonJi23,sacks,0.0,,,,,
player,201011250nyj,nyj,LeonJi23,tackles_combined,4,,,,,
player,201011250nyj,nyj,LeonJi23,tackles_solo,4,,,,,
player,201011250nyj,nyj,LeonJi23,tackles_assists,0,,,,,
player,201011250nyj,nyj,LeonJi23,tackles_loss,0,,,,,
player,201011250nyj,nyj,LeonJi23,qb_hits,0,,,,,
player,201011250nyj,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201011250nyj,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201011250nyj,nyj,PaceCa20,def_int,0,,,,,
player,201011250nyj,nyj,PaceCa20,def_int_yds,0,,,,,
player,201011250nyj,nyj,PaceCa20,def_int_td,0,,,,,
player,201011250nyj,nyj,PaceCa20,def_int_long,0,,,,,
player,201011250nyj,nyj,PaceCa20,pass_defended,0,,,,,
player,201011250nyj,nyj,PaceCa20,sacks,1.0,,,,,
player,201011250nyj,nyj,PaceCa20,tackles_combined,7,,,,,
player,201011250nyj,nyj,PaceCa20,tackles_solo,6,,,,,
player,201011250nyj,nyj,PaceCa20,tackles_assists,1,,,,,
player,201011250nyj,nyj,PaceCa20,tackles_loss,1,,,,,
player,201011250nyj,nyj,PaceCa20,qb_hits,1,,,,,
player,201011250nyj,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,HarrDa99,def_int,0,,,,,
player,201011250nyj,nyj,HarrDa99,def_int_yds,0,,,,,
player,201011250nyj,nyj,HarrDa99,def_int_td,0,,,,,
player,201011250nyj,nyj,HarrDa99,def_int_long,0,,,,,
player,201011250nyj,nyj,HarrDa99,pass_defended,0,,,,,
player,201011250nyj,nyj,HarrDa99,sacks,1.0,,,,,
player,201011250nyj,nyj,HarrDa99,tackles_combined,5,,,,,
player,201011250nyj,nyj,HarrDa99,tackles_solo,4,,,,,
player,201011250nyj,nyj,HarrDa99,tackles_assists,1,,,,,
player,201011250nyj,nyj,HarrDa99,tackles_loss,1,,,,,
player,201011250nyj,nyj,HarrDa99,qb_hits,1,,,,,
player,201011250nyj,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201011250nyj,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201011250nyj,nyj,PrycTr00,def_int,0,,,,,
player,201011250nyj,nyj,PrycTr00,def_int_yds,0,,,,,
player,201011250nyj,nyj,PrycTr00,def_int_td,0,,,,,
player,201011250nyj,nyj,PrycTr00,def_int_long,0,,,,,
player,201011250nyj,nyj,PrycTr00,pass_defended,0,,,,,
player,201011250nyj,nyj,PrycTr00,sacks,1.0,,,,,
player,201011250nyj,nyj,PrycTr00,tackles_combined,2,,,,,
player,201011250nyj,nyj,PrycTr00,tackles_solo,2,,,,,
player,201011250nyj,nyj,PrycTr00,tackles_assists,0,,,,,
player,201011250nyj,nyj,PrycTr00,tackles_loss,1,,,,,
player,201011250nyj,nyj,PrycTr00,qb_hits,1,,,,,
player,201011250nyj,nyj,PrycTr00,fumbles_rec,0,,,,,
player,201011250nyj,nyj,PrycTr00,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,PrycTr00,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,PrycTr00,fumbles_forced,0,,,,,
player,201011250nyj,nyj,SmitEr22,def_int,0,,,,,
player,201011250nyj,nyj,SmitEr22,def_int_yds,0,,,,,
player,201011250nyj,nyj,SmitEr22,def_int_td,0,,,,,
player,201011250nyj,nyj,SmitEr22,def_int_long,0,,,,,
player,201011250nyj,nyj,SmitEr22,pass_defended,0,,,,,
player,201011250nyj,nyj,SmitEr22,sacks,0.0,,,,,
player,201011250nyj,nyj,SmitEr22,tackles_combined,9,,,,,
player,201011250nyj,nyj,SmitEr22,tackles_solo,9,,,,,
player,201011250nyj,nyj,SmitEr22,tackles_assists,0,,,,,
player,201011250nyj,nyj,SmitEr22,tackles_loss,0,,,,,
player,201011250nyj,nyj,SmitEr22,qb_hits,0,,,,,
player,201011250nyj,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201011250nyj,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201011250nyj,nyj,ScotBa20,def_int,0,,,,,
player,201011250nyj,nyj,ScotBa20,def_int_yds,0,,,,,
player,201011250nyj,nyj,ScotBa20,def_int_td,0,,,,,
player,201011250nyj,nyj,ScotBa20,def_int_long,0,,,,,
player,201011250nyj,nyj,ScotBa20,pass_defended,0,,,,,
player,201011250nyj,nyj,ScotBa20,sacks,0.0,,,,,
player,201011250nyj,nyj,ScotBa20,tackles_combined,6,,,,,
player,201011250nyj,nyj,ScotBa20,tackles_solo,5,,,,,
player,201011250nyj,nyj,ScotBa20,tackles_assists,1,,,,,
player,201011250nyj,nyj,ScotBa20,tackles_loss,1,,,,,
player,201011250nyj,nyj,ScotBa20,qb_hits,1,,,,,
player,201011250nyj,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,MaugJo00,def_int,0,,,,,
player,201011250nyj,nyj,MaugJo00,def_int_yds,0,,,,,
player,201011250nyj,nyj,MaugJo00,def_int_td,0,,,,,
player,201011250nyj,nyj,MaugJo00,def_int_long,0,,,,,
player,201011250nyj,nyj,MaugJo00,pass_defended,0,,,,,
player,201011250nyj,nyj,MaugJo00,sacks,0.0,,,,,
player,201011250nyj,nyj,MaugJo00,tackles_combined,4,,,,,
player,201011250nyj,nyj,MaugJo00,tackles_solo,3,,,,,
player,201011250nyj,nyj,MaugJo00,tackles_assists,1,,,,,
player,201011250nyj,nyj,MaugJo00,tackles_loss,0,,,,,
player,201011250nyj,nyj,MaugJo00,qb_hits,0,,,,,
player,201011250nyj,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201011250nyj,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201011250nyj,nyj,ColeDr20,def_int,0,,,,,
player,201011250nyj,nyj,ColeDr20,def_int_yds,0,,,,,
player,201011250nyj,nyj,ColeDr20,def_int_td,0,,,,,
player,201011250nyj,nyj,ColeDr20,def_int_long,0,,,,,
player,201011250nyj,nyj,ColeDr20,pass_defended,0,,,,,
player,201011250nyj,nyj,ColeDr20,sacks,0.0,,,,,
player,201011250nyj,nyj,ColeDr20,tackles_combined,3,,,,,
player,201011250nyj,nyj,ColeDr20,tackles_solo,3,,,,,
player,201011250nyj,nyj,ColeDr20,tackles_assists,0,,,,,
player,201011250nyj,nyj,ColeDr20,tackles_loss,0,,,,,
player,201011250nyj,nyj,ColeDr20,qb_hits,0,,,,,
player,201011250nyj,nyj,ColeDr20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,ColeDr20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,ColeDr20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,ColeDr20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,ElliSh00,def_int,0,,,,,
player,201011250nyj,nyj,ElliSh00,def_int_yds,0,,,,,
player,201011250nyj,nyj,ElliSh00,def_int_td,0,,,,,
player,201011250nyj,nyj,ElliSh00,def_int_long,0,,,,,
player,201011250nyj,nyj,ElliSh00,pass_defended,0,,,,,
player,201011250nyj,nyj,ElliSh00,sacks,0.0,,,,,
player,201011250nyj,nyj,ElliSh00,tackles_combined,2,,,,,
player,201011250nyj,nyj,ElliSh00,tackles_solo,1,,,,,
player,201011250nyj,nyj,ElliSh00,tackles_assists,1,,,,,
player,201011250nyj,nyj,ElliSh00,tackles_loss,0,,,,,
player,201011250nyj,nyj,ElliSh00,qb_hits,0,,,,,
player,201011250nyj,nyj,ElliSh00,fumbles_rec,0,,,,,
player,201011250nyj,nyj,ElliSh00,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,ElliSh00,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,ElliSh00,fumbles_forced,0,,,,,
player,201011250nyj,nyj,PouhSi20,def_int,0,,,,,
player,201011250nyj,nyj,PouhSi20,def_int_yds,0,,,,,
player,201011250nyj,nyj,PouhSi20,def_int_td,0,,,,,
player,201011250nyj,nyj,PouhSi20,def_int_long,0,,,,,
player,201011250nyj,nyj,PouhSi20,pass_defended,0,,,,,
player,201011250nyj,nyj,PouhSi20,sacks,0.0,,,,,
player,201011250nyj,nyj,PouhSi20,tackles_combined,2,,,,,
player,201011250nyj,nyj,PouhSi20,tackles_solo,1,,,,,
player,201011250nyj,nyj,PouhSi20,tackles_assists,1,,,,,
player,201011250nyj,nyj,PouhSi20,tackles_loss,0,,,,,
player,201011250nyj,nyj,PouhSi20,qb_hits,0,,,,,
player,201011250nyj,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,ConnJo00,def_int,0,,,,,
player,201011250nyj,nyj,ConnJo00,def_int_yds,0,,,,,
player,201011250nyj,nyj,ConnJo00,def_int_td,0,,,,,
player,201011250nyj,nyj,ConnJo00,def_int_long,0,,,,,
player,201011250nyj,nyj,ConnJo00,pass_defended,0,,,,,
player,201011250nyj,nyj,ConnJo00,sacks,0.0,,,,,
player,201011250nyj,nyj,ConnJo00,tackles_combined,1,,,,,
player,201011250nyj,nyj,ConnJo00,tackles_solo,0,,,,,
player,201011250nyj,nyj,ConnJo00,tackles_assists,1,,,,,
player,201011250nyj,nyj,ConnJo00,tackles_loss,0,,,,,
player,201011250nyj,nyj,ConnJo00,qb_hits,0,,,,,
player,201011250nyj,nyj,ConnJo00,fumbles_rec,0,,,,,
player,201011250nyj,nyj,ConnJo00,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,ConnJo00,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,ConnJo00,fumbles_forced,0,,,,,
player,201011250nyj,nyj,DeViMi99,def_int,0,,,,,
player,201011250nyj,nyj,DeViMi99,def_int_yds,0,,,,,
player,201011250nyj,nyj,DeViMi99,def_int_td,0,,,,,
player,201011250nyj,nyj,DeViMi99,def_int_long,0,,,,,
player,201011250nyj,nyj,DeViMi99,pass_defended,0,,,,,
player,201011250nyj,nyj,DeViMi99,sacks,0.0,,,,,
player,201011250nyj,nyj,DeViMi99,tackles_combined,1,,,,,
player,201011250nyj,nyj,DeViMi99,tackles_solo,1,,,,,
player,201011250nyj,nyj,DeViMi99,tackles_assists,0,,,,,
player,201011250nyj,nyj,DeViMi99,tackles_loss,0,,,,,
player,201011250nyj,nyj,DeViMi99,qb_hits,1,,,,,
player,201011250nyj,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201011250nyj,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201011250nyj,nyj,LaurLa20,def_int,0,,,,,
player,201011250nyj,nyj,LaurLa20,def_int_yds,0,,,,,
player,201011250nyj,nyj,LaurLa20,def_int_td,0,,,,,
player,201011250nyj,nyj,LaurLa20,def_int_long,0,,,,,
player,201011250nyj,nyj,LaurLa20,pass_defended,0,,,,,
player,201011250nyj,nyj,LaurLa20,sacks,0.0,,,,,
player,201011250nyj,nyj,LaurLa20,tackles_combined,1,,,,,
player,201011250nyj,nyj,LaurLa20,tackles_solo,0,,,,,
player,201011250nyj,nyj,LaurLa20,tackles_assists,1,,,,,
player,201011250nyj,nyj,LaurLa20,tackles_loss,0,,,,,
player,201011250nyj,nyj,LaurLa20,qb_hits,0,,,,,
player,201011250nyj,nyj,LaurLa20,fumbles_rec,0,,,,,
player,201011250nyj,nyj,LaurLa20,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,LaurLa20,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,LaurLa20,fumbles_forced,0,,,,,
player,201011250nyj,nyj,McKnJo00,def_int,0,,,,,
player,201011250nyj,nyj,McKnJo00,def_int_yds,0,,,,,
player,201011250nyj,nyj,McKnJo00,def_int_td,0,,,,,
player,201011250nyj,nyj,McKnJo00,def_int_long,0,,,,,
player,201011250nyj,nyj,McKnJo00,pass_defended,0,,,,,
player,201011250nyj,nyj,McKnJo00,sacks,0.0,,,,,
player,201011250nyj,nyj,McKnJo00,tackles_combined,1,,,,,
player,201011250nyj,nyj,McKnJo00,tackles_solo,1,,,,,
player,201011250nyj,nyj,McKnJo00,tackles_assists,0,,,,,
player,201011250nyj,nyj,McKnJo00,tackles_loss,0,,,,,
player,201011250nyj,nyj,McKnJo00,qb_hits,0,,,,,
player,201011250nyj,nyj,McKnJo00,fumbles_rec,0,,,,,
player,201011250nyj,nyj,McKnJo00,fumbles_rec_yds,0,,,,,
player,201011250nyj,nyj,McKnJo00,fumbles_rec_td,0,,,,,
player,201011250nyj,nyj,McKnJo00,fumbles_forced,0,,,,,
player,201011250nyj,nyj,ReviDa99,def_int,0,,,,,
player,201011250nyj,nyj,ReviDa99,def_int_yds,0,,,,,
player,201011250nyj,nyj,ReviDa99,def_int_td,0,,,,,
player,201011250nyj,nyj,ReviDa99,def_int_long,0,,,,,
player,201011250nyj,nyj,ReviDa99,pass_defended,0,,,,,
player,201011250nyj,nyj,ReviDa99,sacks,0.0,,,,,
player,201011250nyj,nyj,ReviDa99,tackles_combined,1,,,,,
player,201011250nyj,nyj,ReviDa99,tackles_solo,1,,,,,
player,201011250nyj,nyj,ReviDa99,tackles_assists,0,,,,,
player,201011250nyj,nyj,ReviDa99,tackles_loss,0,,,,,
player,201011250nyj,nyj,ReviDa99,qb_hits,0,,,,,
player,201011250nyj,nyj,ReviDa99,fumbles_rec,0,,,,,
