game,2010,4,20101003,201010030rai,htx,"Houston Texans",31,rai,"Oakland Raiders",24
player,201010030rai,htx,PollBe20,fumbles_forced,0,,,,,
player,201010030rai,htx,DileZa99,def_int,0,,,,,
player,201010030rai,htx,DileZa99,def_int_yds,0,,,,,
player,201010030rai,htx,DileZa99,def_int_td,0,,,,,
player,201010030rai,htx,DileZa99,def_int_long,0,,,,,
player,201010030rai,htx,DileZa99,pass_defended,0,,,,,
player,201010030rai,htx,DileZa99,sacks,0.0,,,,,
player,201010030rai,htx,DileZa99,tackles_combined,10,,,,,
player,201010030rai,htx,DileZa99,tackles_solo,5,,,,,
player,201010030rai,htx,DileZa99,tackles_assists,5,,,,,
player,201010030rai,htx,DileZa99,tackles_loss,0,,,,,
player,201010030rai,htx,DileZa99,qb_hits,1,,,,,
player,201010030rai,htx,DileZa99,fumbles_rec,0,,,,,
player,201010030rai,htx,DileZa99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,DileZa99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,DileZa99,fumbles_forced,0,,,,,
player,201010030rai,htx,JackKa99,def_int,0,,,,,
player,201010030rai,htx,JackKa99,def_int_yds,0,,,,,
player,201010030rai,htx,JackKa99,def_int_td,0,,,,,
player,201010030rai,htx,JackKa99,def_int_long,0,,,,,
player,201010030rai,htx,JackKa99,pass_defended,1,,,,,
player,201010030rai,htx,JackKa99,sacks,0.0,,,,,
player,201010030rai,htx,JackKa99,tackles_combined,4,,,,,
player,201010030rai,htx,JackKa99,tackles_solo,3,,,,,
player,201010030rai,htx,JackKa99,tackles_assists,1,,,,,
player,201010030rai,htx,JackKa99,tackles_loss,0,,,,,
player,201010030rai,htx,JackKa99,qb_hits,0,,,,,
player,201010030rai,htx,JackKa99,fumbles_rec,0,,,,,
player,201010030rai,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,JackKa99,fumbles_forced,0,,,,,
player,201010030rai,htx,McCaBr99,def_int,0,,,,,
player,201010030rai,htx,McCaBr99,def_int_yds,0,,,,,
player,201010030rai,htx,McCaBr99,def_int_td,0,,,,,
player,201010030rai,htx,McCaBr99,def_int_long,0,,,,,
player,201010030rai,htx,McCaBr99,pass_defended,1,,,,,
player,201010030rai,htx,McCaBr99,sacks,0.0,,,,,
player,201010030rai,htx,McCaBr99,tackles_combined,4,,,,,
player,201010030rai,htx,McCaBr99,tackles_solo,3,,,,,
player,201010030rai,htx,McCaBr99,tackles_assists,1,,,,,
player,201010030rai,htx,McCaBr99,tackles_loss,0,,,,,
player,201010030rai,htx,McCaBr99,qb_hits,0,,,,,
player,201010030rai,htx,McCaBr99,fumbles_rec,0,,,,,
player,201010030rai,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,McCaBr99,fumbles_forced,0,,,,,
player,201010030rai,htx,AdibXa99,def_int,0,,,,,
player,201010030rai,htx,AdibXa99,def_int_yds,0,,,,,
player,201010030rai,htx,AdibXa99,def_int_td,0,,,,,
player,201010030rai,htx,AdibXa99,def_int_long,0,,,,,
player,201010030rai,htx,AdibXa99,pass_defended,0,,,,,
player,201010030rai,htx,AdibXa99,sacks,0.0,,,,,
player,201010030rai,htx,AdibXa99,tackles_combined,2,,,,,
player,201010030rai,htx,AdibXa99,tackles_solo,2,,,,,
player,201010030rai,htx,AdibXa99,tackles_assists,0,,,,,
player,201010030rai,htx,AdibXa99,tackles_loss,0,,,,,
player,201010030rai,htx,AdibXa99,qb_hits,0,,,,,
player,201010030rai,htx,AdibXa99,fumbles_rec,0,,,,,
player,201010030rai,htx,AdibXa99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,AdibXa99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,AdibXa99,fumbles_forced,0,,,,,
player,201010030rai,htx,MitcEa99,def_int,0,,,,,
player,201010030rai,htx,MitcEa99,def_int_yds,0,,,,,
player,201010030rai,htx,MitcEa99,def_int_td,0,,,,,
player,201010030rai,htx,MitcEa99,def_int_long,0,,,,,
player,201010030rai,htx,MitcEa99,pass_defended,0,,,,,
player,201010030rai,htx,MitcEa99,sacks,0.0,,,,,
player,201010030rai,htx,MitcEa99,tackles_combined,2,,,,,
player,201010030rai,htx,MitcEa99,tackles_solo,2,,,,,
player,201010030rai,htx,MitcEa99,tackles_assists,0,,,,,
player,201010030rai,htx,MitcEa99,tackles_loss,1,,,,,
player,201010030rai,htx,MitcEa99,qb_hits,0,,,,,
player,201010030rai,htx,MitcEa99,fumbles_rec,0,,,,,
player,201010030rai,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,MitcEa99,fumbles_forced,0,,,,,
player,201010030rai,htx,NadiJe00,def_int,0,,,,,
player,201010030rai,htx,NadiJe00,def_int_yds,0,,,,,
player,201010030rai,htx,NadiJe00,def_int_td,0,,,,,
player,201010030rai,htx,NadiJe00,def_int_long,0,,,,,
player,201010030rai,htx,NadiJe00,pass_defended,0,,,,,
player,201010030rai,htx,NadiJe00,sacks,0.0,,,,,
player,201010030rai,htx,NadiJe00,tackles_combined,2,,,,,
player,201010030rai,htx,NadiJe00,tackles_solo,1,,,,,
player,201010030rai,htx,NadiJe00,tackles_assists,1,,,,,
player,201010030rai,htx,NadiJe00,tackles_loss,0,,,,,
player,201010030rai,htx,NadiJe00,qb_hits,0,,,,,
player,201010030rai,htx,NadiJe00,fumbles_rec,0,,,,,
player,201010030rai,htx,NadiJe00,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,NadiJe00,fumbles_rec_td,0,,,,,
player,201010030rai,htx,NadiJe00,fumbles_forced,0,,,,,
player,201010030rai,htx,QuinGl99,def_int,0,,,,,
player,201010030rai,htx,QuinGl99,def_int_yds,0,,,,,
player,201010030rai,htx,QuinGl99,def_int_td,0,,,,,
player,201010030rai,htx,QuinGl99,def_int_long,0,,,,,
player,201010030rai,htx,QuinGl99,pass_defended,1,,,,,
player,201010030rai,htx,QuinGl99,sacks,0.0,,,,,
player,201010030rai,htx,QuinGl99,tackles_combined,2,,,,,
player,201010030rai,htx,QuinGl99,tackles_solo,2,,,,,
player,201010030rai,htx,QuinGl99,tackles_assists,0,,,,,
player,201010030rai,htx,QuinGl99,tackles_loss,0,,,,,
player,201010030rai,htx,QuinGl99,qb_hits,0,,,,,
player,201010030rai,htx,QuinGl99,fumbles_rec,0,,,,,
player,201010030rai,htx,QuinGl99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,QuinGl99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,QuinGl99,fumbles_forced,0,,,,,
player,201010030rai,htx,BarbDo99,def_int,0,,,,,
player,201010030rai,htx,BarbDo99,def_int_yds,0,,,,,
player,201010030rai,htx,BarbDo99,def_int_td,0,,,,,
player,201010030rai,htx,BarbDo99,def_int_long,0,,,,,
player,201010030rai,htx,BarbDo99,pass_defended,0,,,,,
player,201010030rai,htx,BarbDo99,sacks,0.0,,,,,
player,201010030rai,htx,BarbDo99,tackles_combined,1,,,,,
player,201010030rai,htx,BarbDo99,tackles_solo,1,,,,,
player,201010030rai,htx,BarbDo99,tackles_assists,0,,,,,
player,201010030rai,htx,BarbDo99,tackles_loss,0,,,,,
player,201010030rai,htx,BarbDo99,qb_hits,0,,,,,
player,201010030rai,htx,BarbDo99,fumbles_rec,0,,,,,
player,201010030rai,htx,BarbDo99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,BarbDo99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,BarbDo99,fumbles_forced,0,,,,,
player,201010030rai,htx,CodySh20,def_int,0,,,,,
player,201010030rai,htx,CodySh20,def_int_yds,0,,,,,
player,201010030rai,htx,CodySh20,def_int_td,0,,,,,
player,201010030rai,htx,CodySh20,def_int_long,0,,,,,
player,201010030rai,htx,CodySh20,pass_defended,0,,,,,
player,201010030rai,htx,CodySh20,sacks,0.0,,,,,
player,201010030rai,htx,CodySh20,tackles_combined,1,,,,,
player,201010030rai,htx,CodySh20,tackles_solo,0,,,,,
player,201010030rai,htx,CodySh20,tackles_assists,1,,,,,
player,201010030rai,htx,CodySh20,tackles_loss,0,,,,,
player,201010030rai,htx,CodySh20,qb_hits,0,,,,,
player,201010030rai,htx,CodySh20,fumbles_rec,0,,,,,
player,201010030rai,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201010030rai,htx,CodySh20,fumbles_forced,0,,,,,
player,201010030rai,htx,McMaSh99,def_int,0,,,,,
player,201010030rai,htx,McMaSh99,def_int_yds,0,,,,,
player,201010030rai,htx,McMaSh99,def_int_td,0,,,,,
player,201010030rai,htx,McMaSh99,def_int_long,0,,,,,
player,201010030rai,htx,McMaSh99,pass_defended,0,,,,,
player,201010030rai,htx,McMaSh99,sacks,0.0,,,,,
player,201010030rai,htx,McMaSh99,tackles_combined,1,,,,,
player,201010030rai,htx,McMaSh99,tackles_solo,1,,,,,
player,201010030rai,htx,McMaSh99,tackles_assists,0,,,,,
player,201010030rai,htx,McMaSh99,tackles_loss,0,,,,,
player,201010030rai,htx,McMaSh99,qb_hits,0,,,,,
player,201010030rai,htx,McMaSh99,fumbles_rec,0,,,,,
player,201010030rai,htx,McMaSh99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,McMaSh99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,McMaSh99,fumbles_forced,0,,,,,
player,201010030rai,htx,NixoDa20,def_int,0,,,,,
player,201010030rai,htx,NixoDa20,def_int_yds,0,,,,,
player,201010030rai,htx,NixoDa20,def_int_td,0,,,,,
player,201010030rai,htx,NixoDa20,def_int_long,0,,,,,
player,201010030rai,htx,NixoDa20,pass_defended,0,,,,,
player,201010030rai,htx,NixoDa20,sacks,0.0,,,,,
player,201010030rai,htx,NixoDa20,tackles_combined,1,,,,,
player,201010030rai,htx,NixoDa20,tackles_solo,1,,,,,
player,201010030rai,htx,NixoDa20,tackles_assists,0,,,,,
player,201010030rai,htx,NixoDa20,tackles_loss,0,,,,,
player,201010030rai,htx,NixoDa20,qb_hits,0,,,,,
player,201010030rai,htx,NixoDa20,fumbles_rec,0,,,,,
player,201010030rai,htx,NixoDa20,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,NixoDa20,fumbles_rec_td,0,,,,,
player,201010030rai,htx,NixoDa20,fumbles_forced,0,,,,,
player,201010030rai,htx,OgunAd00,def_int,0,,,,,
player,201010030rai,htx,OgunAd00,def_int_yds,0,,,,,
player,201010030rai,htx,OgunAd00,def_int_td,0,,,,,
player,201010030rai,htx,OgunAd00,def_int_long,0,,,,,
player,201010030rai,htx,OgunAd00,pass_defended,0,,,,,
player,201010030rai,htx,OgunAd00,sacks,0.0,,,,,
player,201010030rai,htx,OgunAd00,tackles_combined,1,,,,,
player,201010030rai,htx,OgunAd00,tackles_solo,1,,,,,
player,201010030rai,htx,OgunAd00,tackles_assists,0,,,,,
player,201010030rai,htx,OgunAd00,tackles_loss,0,,,,,
player,201010030rai,htx,OgunAd00,qb_hits,0,,,,,
player,201010030rai,htx,OgunAd00,fumbles_rec,0,,,,,
player,201010030rai,htx,OgunAd00,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,OgunAd00,fumbles_rec_td,0,,,,,
player,201010030rai,htx,OgunAd00,fumbles_forced,0,,,,,
player,201010030rai,htx,OkoyAm99,def_int,0,,,,,
player,201010030rai,htx,OkoyAm99,def_int_yds,0,,,,,
player,201010030rai,htx,OkoyAm99,def_int_td,0,,,,,
player,201010030rai,htx,OkoyAm99,def_int_long,0,,,,,
player,201010030rai,htx,OkoyAm99,pass_defended,0,,,,,
player,201010030rai,htx,OkoyAm99,sacks,0.0,,,,,
player,201010030rai,htx,OkoyAm99,tackles_combined,1,,,,,
player,201010030rai,htx,OkoyAm99,tackles_solo,1,,,,,
player,201010030rai,htx,OkoyAm99,tackles_assists,0,,,,,
player,201010030rai,htx,OkoyAm99,tackles_loss,0,,,,,
player,201010030rai,htx,OkoyAm99,qb_hits,1,,,,,
player,201010030rai,htx,OkoyAm99,fumbles_rec,1,,,,,
player,201010030rai,htx,OkoyAm99,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,OkoyAm99,fumbles_rec_td,0,,,,,
player,201010030rai,htx,OkoyAm99,fumbles_forced,0,,,,,
player,201010030rai,htx,PaymKa20,def_int,0,,,,,
player,201010030rai,htx,PaymKa20,def_int_yds,0,,,,,
player,201010030rai,htx,PaymKa20,def_int_td,0,,,,,
player,201010030rai,htx,PaymKa20,def_int_long,0,,,,,
player,201010030rai,htx,PaymKa20,pass_defended,0,,,,,
player,201010030rai,htx,PaymKa20,sacks,0.0,,,,,
player,201010030rai,htx,PaymKa20,tackles_combined,1,,,,,
player,201010030rai,htx,PaymKa20,tackles_solo,1,,,,,
player,201010030rai,htx,PaymKa20,tackles_assists,0,,,,,
player,201010030rai,htx,PaymKa20,tackles_loss,0,,,,,
player,201010030rai,htx,PaymKa20,qb_hits,0,,,,,
player,201010030rai,htx,PaymKa20,fumbles_rec,0,,,,,
player,201010030rai,htx,PaymKa20,fumbles_rec_yds,0,,,,,
player,201010030rai,htx,PaymKa20,fumbles_rec_td,0,,,,,
player,201010030rai,htx,PaymKa20,fumbles_forced,0,,,,,
player,201010030rai,rai,HuffMi20,def_int,0,,,,,
player,201010030rai,rai,HuffMi20,def_int_yds,0,,,,,
player,201010030rai,rai,HuffMi20,def_int_td,0,,,,,
player,201010030rai,rai,HuffMi20,def_int_long,0,,,,,
player,201010030rai,rai,HuffMi20,pass_defended,1,,,,,
player,201010030rai,rai,HuffMi20,sacks,0.0,,,,,
player,201010030rai,rai,HuffMi20,tackles_combined,8,,,,,
player,201010030rai,rai,HuffMi20,tackles_solo,7,,,,,
player,201010030rai,rai,HuffMi20,tackles_assists,1,,,,,
player,201010030rai,rai,HuffMi20,tackles_loss,0,,,,,
player,201010030rai,rai,HuffMi20,qb_hits,0,,,,,
player,201010030rai,rai,HuffMi20,fumbles_rec,0,,,,,
player,201010030rai,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201010030rai,rai,HuffMi20,fumbles_forced,0,,,,,
player,201010030rai,rai,McClRo00,def_int,0,,,,,
player,201010030rai,rai,McClRo00,def_int_yds,0,,,,,
player,201010030rai,rai,McClRo00,def_int_td,0,,,,,
player,201010030rai,rai,McClRo00,def_int_long,0,,,,,
player,201010030rai,rai,McClRo00,pass_defended,0,,,,,
player,201010030rai,rai,McClRo00,sacks,0.0,,,,,
player,201010030rai,rai,McClRo00,tackles_combined,6,,,,,
player,201010030rai,rai,McClRo00,tackles_solo,4,,,,,
player,201010030rai,rai,McClRo00,tackles_assists,2,,,,,
player,201010030rai,rai,McClRo00,tackles_loss,1,,,,,
player,201010030rai,rai,McClRo00,qb_hits,0,,,,,
player,201010030rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201010030rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201010030rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201010030rai,rai,SeymRi00,def_int,0,,,,,
player,201010030rai,rai,SeymRi00,def_int_yds,0,,,,,
player,201010030rai,rai,SeymRi00,def_int_td,0,,,,,
player,201010030rai,rai,SeymRi00,def_int_long,0,,,,,
player,201010030rai,rai,SeymRi00,pass_defended,0,,,,,
player,201010030rai,rai,SeymRi00,sacks,0.0,,,,,
player,201010030rai,rai,SeymRi00,tackles_combined,6,,,,,
player,201010030rai,rai,SeymRi00,tackles_solo,3,,,,,
player,201010030rai,rai,SeymRi00,tackles_assists,3,,,,,
player,201010030rai,rai,SeymRi00,tackles_loss,1,,,,,
player,201010030rai,rai,SeymRi00,qb_hits,0,,,,,
player,201010030rai,rai,SeymRi00,fumbles_rec,0,,,,,
player,201010030rai,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201010030rai,rai,SeymRi00,fumbles_forced,0,,,,,
player,201010030rai,rai,BranTy99,def_int,0,,,,,
player,201010030rai,rai,BranTy99,def_int_yds,0,,,,,
player,201010030rai,rai,BranTy99,def_int_td,0,,,,,
player,201010030rai,rai,BranTy99,def_int_long,0,,,,,
player,201010030rai,rai,BranTy99,pass_defended,0,,,,,
player,201010030rai,rai,BranTy99,sacks,0.0,,,,,
player,201010030rai,rai,BranTy99,tackles_combined,5,,,,,
player,201010030rai,rai,BranTy99,tackles_solo,3,,,,,
player,201010030rai,rai,BranTy99,tackles_assists,2,,,,,
player,201010030rai,rai,BranTy99,tackles_loss,0,,,,,
player,201010030rai,rai,BranTy99,qb_hits,0,,,,,
player,201010030rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201010030rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201010030rai,rai,KellTo21,def_int,0,,,,,
player,201010030rai,rai,KellTo21,def_int_yds,0,,,,,
player,201010030rai,rai,KellTo21,def_int_td,0,,,,,
player,201010030rai,rai,KellTo21,def_int_long,0,,,,,
player,201010030rai,rai,KellTo21,pass_defended,0,,,,,
player,201010030rai,rai,KellTo21,sacks,0.0,,,,,
player,201010030rai,rai,KellTo21,tackles_combined,5,,,,,
player,201010030rai,rai,KellTo21,tackles_solo,4,,,,,
player,201010030rai,rai,KellTo21,tackles_assists,1,,,,,
player,201010030rai,rai,KellTo21,tackles_loss,0,,,,,
player,201010030rai,rai,KellTo21,qb_hits,1,,,,,
player,201010030rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201010030rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201010030rai,rai,KellTo21,fumbles_forced,0,,,,,
player,201010030rai,rai,GrovQu99,def_int,0,,,,,
player,201010030rai,rai,GrovQu99,def_int_yds,0,,,,,
player,201010030rai,rai,GrovQu99,def_int_td,0,,,,,
player,201010030rai,rai,GrovQu99,def_int_long,0,,,,,
player,201010030rai,rai,GrovQu99,pass_defended,0,,,,,
player,201010030rai,rai,GrovQu99,sacks,0.0,,,,,
player,201010030rai,rai,GrovQu99,tackles_combined,4,,,,,
player,201010030rai,rai,GrovQu99,tackles_solo,3,,,,,
player,201010030rai,rai,GrovQu99,tackles_assists,1,,,,,
player,201010030rai,rai,GrovQu99,tackles_loss,0,,,,,
player,201010030rai,rai,GrovQu99,qb_hits,0,,,,,
player,201010030rai,rai,GrovQu99,fumbles_rec,0,,,,,
player,201010030rai,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,GrovQu99,fumbles_forced,0,,,,,
player,201010030rai,rai,AsomNn20,def_int,0,,,,,
player,201010030rai,rai,AsomNn20,def_int_yds,0,,,,,
player,201010030rai,rai,AsomNn20,def_int_td,0,,,,,
player,201010030rai,rai,AsomNn20,def_int_long,0,,,,,
player,201010030rai,rai,AsomNn20,pass_defended,1,,,,,
player,201010030rai,rai,AsomNn20,sacks,0.0,,,,,
player,201010030rai,rai,AsomNn20,tackles_combined,3,,,,,
player,201010030rai,rai,AsomNn20,tackles_solo,2,,,,,
player,201010030rai,rai,AsomNn20,tackles_assists,1,,,,,
player,201010030rai,rai,AsomNn20,tackles_loss,0,,,,,
player,201010030rai,rai,AsomNn20,qb_hits,0,,,,,
player,201010030rai,rai,AsomNn20,fumbles_rec,0,,,,,
player,201010030rai,rai,AsomNn20,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,AsomNn20,fumbles_rec_td,0,,,,,
player,201010030rai,rai,AsomNn20,fumbles_forced,0,,,,,
player,201010030rai,rai,MitcMi99,def_int,0,,,,,
player,201010030rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201010030rai,rai,MitcMi99,def_int_td,0,,,,,
player,201010030rai,rai,MitcMi99,def_int_long,0,,,,,
player,201010030rai,rai,MitcMi99,pass_defended,0,,,,,
player,201010030rai,rai,MitcMi99,sacks,0.0,,,,,
player,201010030rai,rai,MitcMi99,tackles_combined,3,,,,,
player,201010030rai,rai,MitcMi99,tackles_solo,3,,,,,
player,201010030rai,rai,MitcMi99,tackles_assists,0,,,,,
player,201010030rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201010030rai,rai,MitcMi99,qb_hits,0,,,,,
player,201010030rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201010030rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201010030rai,rai,RoutSt20,def_int,0,,,,,
player,201010030rai,rai,RoutSt20,def_int_yds,0,,,,,
player,201010030rai,rai,RoutSt20,def_int_td,0,,,,,
player,201010030rai,rai,RoutSt20,def_int_long,0,,,,,
player,201010030rai,rai,RoutSt20,pass_defended,1,,,,,
player,201010030rai,rai,RoutSt20,sacks,0.0,,,,,
player,201010030rai,rai,RoutSt20,tackles_combined,3,,,,,
player,201010030rai,rai,RoutSt20,tackles_solo,2,,,,,
player,201010030rai,rai,RoutSt20,tackles_assists,1,,,,,
player,201010030rai,rai,RoutSt20,tackles_loss,0,,,,,
player,201010030rai,rai,RoutSt20,qb_hits,0,,,,,
player,201010030rai,rai,RoutSt20,fumbles_rec,0,,,,,
player,201010030rai,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201010030rai,rai,RoutSt20,fumbles_forced,0,,,,,
player,201010030rai,rai,ShauMa99,def_int,0,,,,,
player,201010030rai,rai,ShauMa99,def_int_yds,0,,,,,
player,201010030rai,rai,ShauMa99,def_int_td,0,,,,,
player,201010030rai,rai,ShauMa99,def_int_long,0,,,,,
player,201010030rai,rai,ShauMa99,pass_defended,0,,,,,
player,201010030rai,rai,ShauMa99,sacks,0.0,,,,,
player,201010030rai,rai,ShauMa99,tackles_combined,3,,,,,
player,201010030rai,rai,ShauMa99,tackles_solo,2,,,,,
player,201010030rai,rai,ShauMa99,tackles_assists,1,,,,,
player,201010030rai,rai,ShauMa99,tackles_loss,0,,,,,
player,201010030rai,rai,ShauMa99,qb_hits,0,,,,,
player,201010030rai,rai,ShauMa99,fumbles_rec,0,,,,,
player,201010030rai,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,ShauMa99,fumbles_forced,0,,,,,
player,201010030rai,rai,WimbKa20,def_int,0,,,,,
player,201010030rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201010030rai,rai,WimbKa20,def_int_td,0,,,,,
player,201010030rai,rai,WimbKa20,def_int_long,0,,,,,
player,201010030rai,rai,WimbKa20,pass_defended,0,,,,,
player,201010030rai,rai,WimbKa20,sacks,0.0,,,,,
player,201010030rai,rai,WimbKa20,tackles_combined,2,,,,,
player,201010030rai,rai,WimbKa20,tackles_solo,2,,,,,
player,201010030rai,rai,WimbKa20,tackles_assists,0,,,,,
player,201010030rai,rai,WimbKa20,tackles_loss,0,,,,,
player,201010030rai,rai,WimbKa20,qb_hits,0,,,,,
player,201010030rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201010030rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201010030rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201010030rai,rai,BrowSt99,def_int,0,,,,,
player,201010030rai,rai,BrowSt99,def_int_yds,0,,,,,
player,201010030rai,rai,BrowSt99,def_int_td,0,,,,,
player,201010030rai,rai,BrowSt99,def_int_long,0,,,,,
player,201010030rai,rai,BrowSt99,pass_defended,0,,,,,
player,201010030rai,rai,BrowSt99,sacks,0.0,,,,,
player,201010030rai,rai,BrowSt99,tackles_combined,1,,,,,
player,201010030rai,rai,BrowSt99,tackles_solo,1,,,,,
player,201010030rai,rai,BrowSt99,tackles_assists,0,,,,,
player,201010030rai,rai,BrowSt99,tackles_loss,0,,,,,
player,201010030rai,rai,BrowSt99,qb_hits,0,,,,,
player,201010030rai,rai,BrowSt99,fumbles_rec,0,,,,,
player,201010030rai,rai,BrowSt99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,BrowSt99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,BrowSt99,fumbles_forced,0,,,,,
player,201010030rai,rai,BryaDe00,def_int,0,,,,,
player,201010030rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201010030rai,rai,BryaDe00,def_int_td,0,,,,,
player,201010030rai,rai,BryaDe00,def_int_long,0,,,,,
player,201010030rai,rai,BryaDe00,pass_defended,0,,,,,
player,201010030rai,rai,BryaDe00,sacks,0.0,,,,,
player,201010030rai,rai,BryaDe00,tackles_combined,1,,,,,
player,201010030rai,rai,BryaDe00,tackles_solo,0,,,,,
player,201010030rai,rai,BryaDe00,tackles_assists,1,,,,,
player,201010030rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201010030rai,rai,BryaDe00,qb_hits,0,,,,,
player,201010030rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201010030rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201010030rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201010030rai,rai,CondJo20,def_int,0,,,,,
player,201010030rai,rai,CondJo20,def_int_yds,0,,,,,
player,201010030rai,rai,CondJo20,def_int_td,0,,,,,
player,201010030rai,rai,CondJo20,def_int_long,0,,,,,
player,201010030rai,rai,CondJo20,pass_defended,0,,,,,
player,201010030rai,rai,CondJo20,sacks,0.0,,,,,
player,201010030rai,rai,CondJo20,tackles_combined,1,,,,,
player,201010030rai,rai,CondJo20,tackles_solo,1,,,,,
player,201010030rai,rai,CondJo20,tackles_assists,0,,,,,
player,201010030rai,rai,CondJo20,tackles_loss,0,,,,,
player,201010030rai,rai,CondJo20,qb_hits,0,,,,,
player,201010030rai,rai,CondJo20,fumbles_rec,0,,,,,
player,201010030rai,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201010030rai,rai,CondJo20,fumbles_forced,0,,,,,
player,201010030rai,rai,HousLa99,def_int,0,,,,,
player,201010030rai,rai,HousLa99,def_int_yds,0,,,,,
player,201010030rai,rai,HousLa99,def_int_td,0,,,,,
player,201010030rai,rai,HousLa99,def_int_long,0,,,,,
player,201010030rai,rai,HousLa99,pass_defended,0,,,,,
player,201010030rai,rai,HousLa99,sacks,0.0,,,,,
player,201010030rai,rai,HousLa99,tackles_combined,1,,,,,
player,201010030rai,rai,HousLa99,tackles_solo,1,,,,,
player,201010030rai,rai,HousLa99,tackles_assists,0,,,,,
player,201010030rai,rai,HousLa99,tackles_loss,0,,,,,
player,201010030rai,rai,HousLa99,qb_hits,0,,,,,
player,201010030rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201010030rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201010030rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201010030rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201010030rai,rai,ScotTr99,def_int,0,,,,,
player,201010030rai,rai,ScotTr99,def_int_yds,0,,,,,
