game,2010,3,20100926,201009260kan,sfo,"San Francisco 49ers",10,kan,"Kansas City Chiefs",31
player,201009260kan,kan,GilbWa00,tackles_combined,2,,,,,
player,201009260kan,kan,GilbWa00,tackles_solo,2,,,,,
player,201009260kan,kan,GilbWa00,tackles_assists,0,,,,,
player,201009260kan,kan,GilbWa00,tackles_loss,2,,,,,
player,201009260kan,kan,GilbWa00,qb_hits,2,,,,,
player,201009260kan,kan,GilbWa00,fumbles_rec,0,,,,,
player,201009260kan,kan,GilbWa00,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,GilbWa00,fumbles_rec_td,0,,,,,
player,201009260kan,kan,GilbWa00,fumbles_forced,0,,,,,
player,201009260kan,kan,ToriAn20,def_int,0,,,,,
player,201009260kan,kan,ToriAn20,def_int_yds,0,,,,,
player,201009260kan,kan,ToriAn20,def_int_td,0,,,,,
player,201009260kan,kan,ToriAn20,def_int_long,0,,,,,
player,201009260kan,kan,ToriAn20,pass_defended,0,,,,,
player,201009260kan,kan,ToriAn20,sacks,0.0,,,,,
player,201009260kan,kan,ToriAn20,tackles_combined,2,,,,,
player,201009260kan,kan,ToriAn20,tackles_solo,1,,,,,
player,201009260kan,kan,ToriAn20,tackles_assists,1,,,,,
player,201009260kan,kan,ToriAn20,tackles_loss,0,,,,,
player,201009260kan,kan,ToriAn20,qb_hits,0,,,,,
player,201009260kan,kan,ToriAn20,fumbles_rec,0,,,,,
player,201009260kan,kan,ToriAn20,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,ToriAn20,fumbles_rec_td,0,,,,,
player,201009260kan,kan,ToriAn20,fumbles_forced,0,,,,,
player,201009260kan,kan,VrabMi20,def_int,0,,,,,
player,201009260kan,kan,VrabMi20,def_int_yds,0,,,,,
player,201009260kan,kan,VrabMi20,def_int_td,0,,,,,
player,201009260kan,kan,VrabMi20,def_int_long,0,,,,,
player,201009260kan,kan,VrabMi20,pass_defended,0,,,,,
player,201009260kan,kan,VrabMi20,sacks,0.0,,,,,
player,201009260kan,kan,VrabMi20,tackles_combined,2,,,,,
player,201009260kan,kan,VrabMi20,tackles_solo,2,,,,,
player,201009260kan,kan,VrabMi20,tackles_assists,0,,,,,
player,201009260kan,kan,VrabMi20,tackles_loss,0,,,,,
player,201009260kan,kan,VrabMi20,qb_hits,1,,,,,
player,201009260kan,kan,VrabMi20,fumbles_rec,0,,,,,
player,201009260kan,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201009260kan,kan,VrabMi20,fumbles_forced,0,,,,,
player,201009260kan,kan,CoppTe00,def_int,0,,,,,
player,201009260kan,kan,CoppTe00,def_int_yds,0,,,,,
player,201009260kan,kan,CoppTe00,def_int_td,0,,,,,
player,201009260kan,kan,CoppTe00,def_int_long,0,,,,,
player,201009260kan,kan,CoppTe00,pass_defended,0,,,,,
player,201009260kan,kan,CoppTe00,sacks,0.0,,,,,
player,201009260kan,kan,CoppTe00,tackles_combined,1,,,,,
player,201009260kan,kan,CoppTe00,tackles_solo,1,,,,,
player,201009260kan,kan,CoppTe00,tackles_assists,0,,,,,
player,201009260kan,kan,CoppTe00,tackles_loss,0,,,,,
player,201009260kan,kan,CoppTe00,qb_hits,0,,,,,
player,201009260kan,kan,CoppTe00,fumbles_rec,0,,,,,
player,201009260kan,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201009260kan,kan,CoppTe00,fumbles_forced,0,,,,,
player,201009260kan,kan,DaniTr20,def_int,0,,,,,
player,201009260kan,kan,DaniTr20,def_int_yds,0,,,,,
player,201009260kan,kan,DaniTr20,def_int_td,0,,,,,
player,201009260kan,kan,DaniTr20,def_int_long,0,,,,,
player,201009260kan,kan,DaniTr20,pass_defended,1,,,,,
player,201009260kan,kan,DaniTr20,sacks,0.0,,,,,
player,201009260kan,kan,DaniTr20,tackles_combined,1,,,,,
player,201009260kan,kan,DaniTr20,tackles_solo,1,,,,,
player,201009260kan,kan,DaniTr20,tackles_assists,0,,,,,
player,201009260kan,kan,DaniTr20,tackles_loss,0,,,,,
player,201009260kan,kan,DaniTr20,qb_hits,0,,,,,
player,201009260kan,kan,DaniTr20,fumbles_rec,0,,,,,
player,201009260kan,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201009260kan,kan,DaniTr20,fumbles_forced,0,,,,,
player,201009260kan,kan,DorsGl99,def_int,0,,,,,
player,201009260kan,kan,DorsGl99,def_int_yds,0,,,,,
player,201009260kan,kan,DorsGl99,def_int_td,0,,,,,
player,201009260kan,kan,DorsGl99,def_int_long,0,,,,,
player,201009260kan,kan,DorsGl99,pass_defended,0,,,,,
player,201009260kan,kan,DorsGl99,sacks,0.0,,,,,
player,201009260kan,kan,DorsGl99,tackles_combined,1,,,,,
player,201009260kan,kan,DorsGl99,tackles_solo,1,,,,,
player,201009260kan,kan,DorsGl99,tackles_assists,0,,,,,
player,201009260kan,kan,DorsGl99,tackles_loss,0,,,,,
player,201009260kan,kan,DorsGl99,qb_hits,0,,,,,
player,201009260kan,kan,DorsGl99,fumbles_rec,0,,,,,
player,201009260kan,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201009260kan,kan,DorsGl99,fumbles_forced,0,,,,,
player,201009260kan,kan,LewiKe00,def_int,0,,,,,
player,201009260kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201009260kan,kan,LewiKe00,def_int_td,0,,,,,
player,201009260kan,kan,LewiKe00,def_int_long,0,,,,,
player,201009260kan,kan,LewiKe00,pass_defended,1,,,,,
player,201009260kan,kan,LewiKe00,sacks,0.0,,,,,
player,201009260kan,kan,LewiKe00,tackles_combined,1,,,,,
player,201009260kan,kan,LewiKe00,tackles_solo,1,,,,,
player,201009260kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201009260kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201009260kan,kan,LewiKe00,qb_hits,0,,,,,
player,201009260kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201009260kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201009260kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201009260kan,kan,MaysCo20,def_int,0,,,,,
player,201009260kan,kan,MaysCo20,def_int_yds,0,,,,,
player,201009260kan,kan,MaysCo20,def_int_td,0,,,,,
player,201009260kan,kan,MaysCo20,def_int_long,0,,,,,
player,201009260kan,kan,MaysCo20,pass_defended,0,,,,,
player,201009260kan,kan,MaysCo20,sacks,0.0,,,,,
player,201009260kan,kan,MaysCo20,tackles_combined,1,,,,,
player,201009260kan,kan,MaysCo20,tackles_solo,1,,,,,
player,201009260kan,kan,MaysCo20,tackles_assists,0,,,,,
player,201009260kan,kan,MaysCo20,tackles_loss,0,,,,,
player,201009260kan,kan,MaysCo20,qb_hits,0,,,,,
player,201009260kan,kan,MaysCo20,fumbles_rec,0,,,,,
player,201009260kan,kan,MaysCo20,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,MaysCo20,fumbles_rec_td,0,,,,,
player,201009260kan,kan,MaysCo20,fumbles_forced,0,,,,,
player,201009260kan,kan,SuccRy44,def_int,0,,,,,
player,201009260kan,kan,SuccRy44,def_int_yds,0,,,,,
player,201009260kan,kan,SuccRy44,def_int_td,0,,,,,
player,201009260kan,kan,SuccRy44,def_int_long,0,,,,,
player,201009260kan,kan,SuccRy44,pass_defended,0,,,,,
player,201009260kan,kan,SuccRy44,sacks,0.0,,,,,
player,201009260kan,kan,SuccRy44,tackles_combined,1,,,,,
player,201009260kan,kan,SuccRy44,tackles_solo,1,,,,,
player,201009260kan,kan,SuccRy44,tackles_assists,0,,,,,
player,201009260kan,kan,SuccRy44,tackles_loss,0,,,,,
player,201009260kan,kan,SuccRy44,qb_hits,0,,,,,
player,201009260kan,kan,SuccRy44,fumbles_rec,0,,,,,
player,201009260kan,kan,SuccRy44,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,SuccRy44,fumbles_rec_td,0,,,,,
player,201009260kan,kan,SuccRy44,fumbles_forced,0,,,,,
player,201009260kan,kan,WillDe22,def_int,0,,,,,
player,201009260kan,kan,WillDe22,def_int_yds,0,,,,,
player,201009260kan,kan,WillDe22,def_int_td,0,,,,,
player,201009260kan,kan,WillDe22,def_int_long,0,,,,,
player,201009260kan,kan,WillDe22,pass_defended,0,,,,,
player,201009260kan,kan,WillDe22,sacks,0.0,,,,,
player,201009260kan,kan,WillDe22,tackles_combined,1,,,,,
player,201009260kan,kan,WillDe22,tackles_solo,1,,,,,
player,201009260kan,kan,WillDe22,tackles_assists,0,,,,,
player,201009260kan,kan,WillDe22,tackles_loss,0,,,,,
player,201009260kan,kan,WillDe22,qb_hits,0,,,,,
player,201009260kan,kan,WillDe22,fumbles_rec,0,,,,,
player,201009260kan,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201009260kan,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201009260kan,kan,WillDe22,fumbles_forced,0,,,,,
player,201009260kan,sfo,WillKy01,kick_ret,3,,,,,
player,201009260kan,sfo,WillKy01,kick_ret_yds,65,,,,,
player,201009260kan,sfo,WillKy01,kick_ret_yds_per_ret,21.7,,,,,
player,201009260kan,sfo,WillKy01,kick_ret_td,0,,,,,
player,201009260kan,sfo,WillKy01,kick_ret_long,30,,,,,
player,201009260kan,sfo,WillKy01,punt_ret,1,,,,,
player,201009260kan,sfo,WillKy01,punt_ret_yds,0,,,,,
player,201009260kan,sfo,WillKy01,punt_ret_yds_per_ret,0.0,,,,,
player,201009260kan,sfo,WillKy01,punt_ret_td,0,,,,,
player,201009260kan,sfo,WillKy01,punt_ret_long,0,,,,,
player,201009260kan,kan,ArenJa99,kick_ret,1,,,,,
player,201009260kan,kan,ArenJa99,kick_ret_yds,19,,,,,
player,201009260kan,kan,ArenJa99,kick_ret_yds_per_ret,19.0,,,,,
player,201009260kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201009260kan,kan,ArenJa99,kick_ret_long,19,,,,,
player,201009260kan,kan,ArenJa99,punt_ret,3,,,,,
player,201009260kan,kan,ArenJa99,punt_ret_yds,23,,,,,
player,201009260kan,kan,ArenJa99,punt_ret_yds_per_ret,7.7,,,,,
player,201009260kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201009260kan,kan,ArenJa99,punt_ret_long,19,,,,,
player,201009260kan,kan,McClDe00,kick_ret,1,,,,,
player,201009260kan,kan,McClDe00,kick_ret_yds,17,,,,,
player,201009260kan,kan,McClDe00,kick_ret_yds_per_ret,17.0,,,,,
player,201009260kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201009260kan,kan,McClDe00,kick_ret_long,17,,,,,
player,201009260kan,kan,McClDe00,punt_ret,3,,,,,
player,201009260kan,kan,McClDe00,punt_ret_yds,42,,,,,
player,201009260kan,kan,McClDe00,punt_ret_yds_per_ret,14.0,,,,,
player,201009260kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201009260kan,kan,McClDe00,punt_ret_long,30,,,,,
player,201009260kan,sfo,nednejoe01,xpm,1,,,,,
player,201009260kan,sfo,nednejoe01,xpa,1,,,,,
player,201009260kan,sfo,nednejoe01,fgm,1,,,,,
player,201009260kan,sfo,nednejoe01,fga,1,,,,,
player,201009260kan,sfo,nednejoe01,punt,0,,,,,
player,201009260kan,sfo,nednejoe01,punt_yds,0,,,,,
player,201009260kan,sfo,nednejoe01,punt_yds_per_punt,,,,,,
player,201009260kan,sfo,nednejoe01,punt_long,0,,,,,
player,201009260kan,sfo,LeexAn20,xpm,,,,,,
player,201009260kan,sfo,LeexAn20,xpa,,,,,,
player,201009260kan,sfo,LeexAn20,fgm,,,,,,
player,201009260kan,sfo,LeexAn20,fga,,,,,,
player,201009260kan,sfo,LeexAn20,punt,8,,,,,
player,201009260kan,sfo,LeexAn20,punt_yds,378,,,,,
player,201009260kan,sfo,LeexAn20,punt_yds_per_punt,47.3,,,,,
player,201009260kan,sfo,LeexAn20,punt_long,58,,,,,
player,201009260kan,kan,SuccRy44,xpm,4,,,,,
player,201009260kan,kan,SuccRy44,xpa,4,,,,,
player,201009260kan,kan,SuccRy44,fgm,1,,,,,
player,201009260kan,kan,SuccRy44,fga,2,,,,,
player,201009260kan,kan,SuccRy44,punt,0,,,,,
player,201009260kan,kan,SuccRy44,punt_yds,0,,,,,
player,201009260kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201009260kan,kan,SuccRy44,punt_long,0,,,,,
player,201009260kan,kan,ColqDu20,xpm,,,,,,
player,201009260kan,kan,ColqDu20,xpa,,,,,,
player,201009260kan,kan,ColqDu20,fgm,,,,,,
player,201009260kan,kan,ColqDu20,fga,,,,,,
player,201009260kan,kan,ColqDu20,punt,4,,,,,
player,201009260kan,kan,ColqDu20,punt_yds,177,,,,,
player,201009260kan,kan,ColqDu20,punt_yds_per_punt,44.3,,,,,
player,201009260kan,kan,ColqDu20,punt_long,59,,,,,
