game,2010,11,20101121,201011210cin,buf,"Buffalo Bills",49,cin,"Cincinnati Bengals",31
player,201011210cin,cin,GheeBr99,def_int_td,0,,,,,
player,201011210cin,cin,GheeBr99,def_int_long,0,,,,,
player,201011210cin,cin,GheeBr99,pass_defended,0,,,,,
player,201011210cin,cin,GheeBr99,sacks,0.0,,,,,
player,201011210cin,cin,GheeBr99,tackles_combined,2,,,,,
player,201011210cin,cin,GheeBr99,tackles_solo,2,,,,,
player,201011210cin,cin,GheeBr99,tackles_assists,0,,,,,
player,201011210cin,cin,GheeBr99,tackles_loss,0,,,,,
player,201011210cin,cin,GheeBr99,qb_hits,0,,,,,
player,201011210cin,cin,GheeBr99,fumbles_rec,0,,,,,
player,201011210cin,cin,GheeBr99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,GheeBr99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,GheeBr99,fumbles_forced,0,,,,,
player,201011210cin,cin,JohnMi98,def_int,0,,,,,
player,201011210cin,cin,JohnMi98,def_int_yds,0,,,,,
player,201011210cin,cin,JohnMi98,def_int_td,0,,,,,
player,201011210cin,cin,JohnMi98,def_int_long,0,,,,,
player,201011210cin,cin,JohnMi98,pass_defended,2,,,,,
player,201011210cin,cin,JohnMi98,sacks,0.0,,,,,
player,201011210cin,cin,JohnMi98,tackles_combined,2,,,,,
player,201011210cin,cin,JohnMi98,tackles_solo,2,,,,,
player,201011210cin,cin,JohnMi98,tackles_assists,0,,,,,
player,201011210cin,cin,JohnMi98,tackles_loss,1,,,,,
player,201011210cin,cin,JohnMi98,qb_hits,1,,,,,
player,201011210cin,cin,JohnMi98,fumbles_rec,0,,,,,
player,201011210cin,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201011210cin,cin,JohnMi98,fumbles_forced,0,,,,,
player,201011210cin,cin,JohnBr20,def_int,0,,,,,
player,201011210cin,cin,JohnBr20,def_int_yds,0,,,,,
player,201011210cin,cin,JohnBr20,def_int_td,0,,,,,
player,201011210cin,cin,JohnBr20,def_int_long,0,,,,,
player,201011210cin,cin,JohnBr20,pass_defended,0,,,,,
player,201011210cin,cin,JohnBr20,sacks,0.0,,,,,
player,201011210cin,cin,JohnBr20,tackles_combined,2,,,,,
player,201011210cin,cin,JohnBr20,tackles_solo,2,,,,,
player,201011210cin,cin,JohnBr20,tackles_assists,0,,,,,
player,201011210cin,cin,JohnBr20,tackles_loss,0,,,,,
player,201011210cin,cin,JohnBr20,qb_hits,0,,,,,
player,201011210cin,cin,JohnBr20,fumbles_rec,0,,,,,
player,201011210cin,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201011210cin,cin,JohnBr20,fumbles_forced,0,,,,,
player,201011210cin,cin,MauaRe99,def_int,0,,,,,
player,201011210cin,cin,MauaRe99,def_int_yds,0,,,,,
player,201011210cin,cin,MauaRe99,def_int_td,0,,,,,
player,201011210cin,cin,MauaRe99,def_int_long,0,,,,,
player,201011210cin,cin,MauaRe99,pass_defended,0,,,,,
player,201011210cin,cin,MauaRe99,sacks,0.0,,,,,
player,201011210cin,cin,MauaRe99,tackles_combined,2,,,,,
player,201011210cin,cin,MauaRe99,tackles_solo,1,,,,,
player,201011210cin,cin,MauaRe99,tackles_assists,1,,,,,
player,201011210cin,cin,MauaRe99,tackles_loss,0,,,,,
player,201011210cin,cin,MauaRe99,qb_hits,0,,,,,
player,201011210cin,cin,MauaRe99,fumbles_rec,0,,,,,
player,201011210cin,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,MauaRe99,fumbles_forced,0,,,,,
player,201011210cin,cin,NelsTo00,def_int,0,,,,,
player,201011210cin,cin,NelsTo00,def_int_yds,0,,,,,
player,201011210cin,cin,NelsTo00,def_int_td,0,,,,,
player,201011210cin,cin,NelsTo00,def_int_long,0,,,,,
player,201011210cin,cin,NelsTo00,pass_defended,0,,,,,
player,201011210cin,cin,NelsTo00,sacks,0.0,,,,,
player,201011210cin,cin,NelsTo00,tackles_combined,2,,,,,
player,201011210cin,cin,NelsTo00,tackles_solo,2,,,,,
player,201011210cin,cin,NelsTo00,tackles_assists,0,,,,,
player,201011210cin,cin,NelsTo00,tackles_loss,0,,,,,
player,201011210cin,cin,NelsTo00,qb_hits,0,,,,,
player,201011210cin,cin,NelsTo00,fumbles_rec,0,,,,,
player,201011210cin,cin,NelsTo00,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,NelsTo00,fumbles_rec_td,0,,,,,
player,201011210cin,cin,NelsTo00,fumbles_forced,0,,,,,
player,201011210cin,cin,WillRo03,def_int,0,,,,,
player,201011210cin,cin,WillRo03,def_int_yds,0,,,,,
player,201011210cin,cin,WillRo03,def_int_td,0,,,,,
player,201011210cin,cin,WillRo03,def_int_long,0,,,,,
player,201011210cin,cin,WillRo03,pass_defended,0,,,,,
player,201011210cin,cin,WillRo03,sacks,0.0,,,,,
player,201011210cin,cin,WillRo03,tackles_combined,2,,,,,
player,201011210cin,cin,WillRo03,tackles_solo,0,,,,,
player,201011210cin,cin,WillRo03,tackles_assists,2,,,,,
player,201011210cin,cin,WillRo03,tackles_loss,0,,,,,
player,201011210cin,cin,WillRo03,qb_hits,0,,,,,
player,201011210cin,cin,WillRo03,fumbles_rec,0,,,,,
player,201011210cin,cin,WillRo03,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,WillRo03,fumbles_rec_td,0,,,,,
player,201011210cin,cin,WillRo03,fumbles_forced,0,,,,,
player,201011210cin,cin,CrocCh20,def_int,0,,,,,
player,201011210cin,cin,CrocCh20,def_int_yds,0,,,,,
player,201011210cin,cin,CrocCh20,def_int_td,0,,,,,
player,201011210cin,cin,CrocCh20,def_int_long,0,,,,,
player,201011210cin,cin,CrocCh20,pass_defended,0,,,,,
player,201011210cin,cin,CrocCh20,sacks,0.0,,,,,
player,201011210cin,cin,CrocCh20,tackles_combined,1,,,,,
player,201011210cin,cin,CrocCh20,tackles_solo,1,,,,,
player,201011210cin,cin,CrocCh20,tackles_assists,0,,,,,
player,201011210cin,cin,CrocCh20,tackles_loss,0,,,,,
player,201011210cin,cin,CrocCh20,qb_hits,1,,,,,
player,201011210cin,cin,CrocCh20,fumbles_rec,0,,,,,
player,201011210cin,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201011210cin,cin,CrocCh20,fumbles_forced,0,,,,,
player,201011210cin,cin,DunlCa99,def_int,0,,,,,
player,201011210cin,cin,DunlCa99,def_int_yds,0,,,,,
player,201011210cin,cin,DunlCa99,def_int_td,0,,,,,
player,201011210cin,cin,DunlCa99,def_int_long,0,,,,,
player,201011210cin,cin,DunlCa99,pass_defended,0,,,,,
player,201011210cin,cin,DunlCa99,sacks,0.0,,,,,
player,201011210cin,cin,DunlCa99,tackles_combined,1,,,,,
player,201011210cin,cin,DunlCa99,tackles_solo,1,,,,,
player,201011210cin,cin,DunlCa99,tackles_assists,0,,,,,
player,201011210cin,cin,DunlCa99,tackles_loss,0,,,,,
player,201011210cin,cin,DunlCa99,qb_hits,0,,,,,
player,201011210cin,cin,DunlCa99,fumbles_rec,0,,,,,
player,201011210cin,cin,DunlCa99,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,DunlCa99,fumbles_rec_td,0,,,,,
player,201011210cin,cin,DunlCa99,fumbles_forced,0,,,,,
player,201011210cin,cin,GeatRo21,def_int,0,,,,,
player,201011210cin,cin,GeatRo21,def_int_yds,0,,,,,
player,201011210cin,cin,GeatRo21,def_int_td,0,,,,,
player,201011210cin,cin,GeatRo21,def_int_long,0,,,,,
player,201011210cin,cin,GeatRo21,pass_defended,0,,,,,
player,201011210cin,cin,GeatRo21,sacks,0.0,,,,,
player,201011210cin,cin,GeatRo21,tackles_combined,1,,,,,
player,201011210cin,cin,GeatRo21,tackles_solo,1,,,,,
player,201011210cin,cin,GeatRo21,tackles_assists,0,,,,,
player,201011210cin,cin,GeatRo21,tackles_loss,0,,,,,
player,201011210cin,cin,GeatRo21,qb_hits,0,,,,,
player,201011210cin,cin,GeatRo21,fumbles_rec,0,,,,,
player,201011210cin,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201011210cin,cin,GeatRo21,fumbles_forced,0,,,,,
player,201011210cin,cin,LeonBr00,def_int,0,,,,,
player,201011210cin,cin,LeonBr00,def_int_yds,0,,,,,
player,201011210cin,cin,LeonBr00,def_int_td,0,,,,,
player,201011210cin,cin,LeonBr00,def_int_long,0,,,,,
player,201011210cin,cin,LeonBr00,pass_defended,0,,,,,
player,201011210cin,cin,LeonBr00,sacks,0.0,,,,,
player,201011210cin,cin,LeonBr00,tackles_combined,1,,,,,
player,201011210cin,cin,LeonBr00,tackles_solo,1,,,,,
player,201011210cin,cin,LeonBr00,tackles_assists,0,,,,,
player,201011210cin,cin,LeonBr00,tackles_loss,0,,,,,
player,201011210cin,cin,LeonBr00,qb_hits,0,,,,,
player,201011210cin,cin,LeonBr00,fumbles_rec,0,,,,,
player,201011210cin,cin,LeonBr00,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,LeonBr00,fumbles_rec_td,0,,,,,
player,201011210cin,cin,LeonBr00,fumbles_forced,0,,,,,
player,201011210cin,cin,SkutDa00,def_int,0,,,,,
player,201011210cin,cin,SkutDa00,def_int_yds,0,,,,,
player,201011210cin,cin,SkutDa00,def_int_td,0,,,,,
player,201011210cin,cin,SkutDa00,def_int_long,0,,,,,
player,201011210cin,cin,SkutDa00,pass_defended,0,,,,,
player,201011210cin,cin,SkutDa00,sacks,0.0,,,,,
player,201011210cin,cin,SkutDa00,tackles_combined,1,,,,,
player,201011210cin,cin,SkutDa00,tackles_solo,1,,,,,
player,201011210cin,cin,SkutDa00,tackles_assists,0,,,,,
player,201011210cin,cin,SkutDa00,tackles_loss,0,,,,,
player,201011210cin,cin,SkutDa00,qb_hits,0,,,,,
player,201011210cin,cin,SkutDa00,fumbles_rec,0,,,,,
player,201011210cin,cin,SkutDa00,fumbles_rec_yds,0,,,,,
player,201011210cin,cin,SkutDa00,fumbles_rec_td,0,,,,,
player,201011210cin,cin,SkutDa00,fumbles_forced,0,,,,,
player,201011210cin,cin,McDoCl99,def_int,,,,,,
player,201011210cin,cin,McDoCl99,def_int_yds,,,,,,
player,201011210cin,cin,McDoCl99,def_int_td,,,,,,
player,201011210cin,cin,McDoCl99,def_int_long,,,,,,
player,201011210cin,cin,McDoCl99,pass_defended,0,,,,,
player,201011210cin,cin,McDoCl99,sacks,0.0,,,,,
player,201011210cin,cin,McDoCl99,tackles_combined,0,,,,,
player,201011210cin,cin,McDoCl99,tackles_solo,0,,,,,
player,201011210cin,cin,McDoCl99,tackles_assists,0,,,,,
player,201011210cin,cin,McDoCl99,tackles_loss,0,,,,,
player,201011210cin,cin,McDoCl99,qb_hits,1,,,,,
player,201011210cin,cin,McDoCl99,fumbles_rec,0,,,,,
player,201011210cin,cin,McDoCl99,fumbles_rec_yds,,,,,,
player,201011210cin,cin,McDoCl99,fumbles_rec_td,,,,,,
player,201011210cin,cin,McDoCl99,fumbles_forced,0,,,,,
player,201011210cin,buf,McKeLe99,kick_ret,3,,,,,
player,201011210cin,buf,McKeLe99,kick_ret_yds,58,,,,,
player,201011210cin,buf,McKeLe99,kick_ret_yds_per_ret,19.3,,,,,
player,201011210cin,buf,McKeLe99,kick_ret_td,0,,,,,
player,201011210cin,buf,McKeLe99,kick_ret_long,29,,,,,
player,201011210cin,buf,McKeLe99,punt_ret,0,,,,,
player,201011210cin,buf,McKeLe99,punt_ret_yds,0,,,,,
player,201011210cin,buf,McKeLe99,punt_ret_yds_per_ret,,,,,,
player,201011210cin,buf,McKeLe99,punt_ret_td,0,,,,,
player,201011210cin,buf,McKeLe99,punt_ret_long,0,,,,,
player,201011210cin,buf,JoneDo00,kick_ret,1,,,,,
player,201011210cin,buf,JoneDo00,kick_ret_yds,12,,,,,
player,201011210cin,buf,JoneDo00,kick_ret_yds_per_ret,12.0,,,,,
player,201011210cin,buf,JoneDo00,kick_ret_td,0,,,,,
player,201011210cin,buf,JoneDo00,kick_ret_long,12,,,,,
player,201011210cin,buf,JoneDo00,punt_ret,0,,,,,
player,201011210cin,buf,JoneDo00,punt_ret_yds,0,,,,,
player,201011210cin,buf,JoneDo00,punt_ret_yds_per_ret,,,,,,
player,201011210cin,buf,JoneDo00,punt_ret_td,0,,,,,
player,201011210cin,buf,JoneDo00,punt_ret_long,0,,,,,
player,201011210cin,cin,ScotBe00,kick_ret,4,,,,,
player,201011210cin,cin,ScotBe00,kick_ret_yds,87,,,,,
player,201011210cin,cin,ScotBe00,kick_ret_yds_per_ret,21.8,,,,,
player,201011210cin,cin,ScotBe00,kick_ret_td,0,,,,,
player,201011210cin,cin,ScotBe00,kick_ret_long,30,,,,,
player,201011210cin,cin,ScotBe00,punt_ret,0,,,,,
player,201011210cin,cin,ScotBe00,punt_ret_yds,0,,,,,
player,201011210cin,cin,ScotBe00,punt_ret_yds_per_ret,,,,,,
player,201011210cin,cin,ScotBe00,punt_ret_td,0,,,,,
player,201011210cin,cin,ScotBe00,punt_ret_long,0,,,,,
player,201011210cin,cin,CaldAn00,kick_ret,3,,,,,
player,201011210cin,cin,CaldAn00,kick_ret_yds,79,,,,,
player,201011210cin,cin,CaldAn00,kick_ret_yds_per_ret,26.3,,,,,
player,201011210cin,cin,CaldAn00,kick_ret_td,0,,,,,
player,201011210cin,cin,CaldAn00,kick_ret_long,32,,,,,
player,201011210cin,cin,CaldAn00,punt_ret,0,,,,,
player,201011210cin,cin,CaldAn00,punt_ret_yds,0,,,,,
player,201011210cin,cin,CaldAn00,punt_ret_yds_per_ret,,,,,,
player,201011210cin,cin,CaldAn00,punt_ret_td,0,,,,,
player,201011210cin,cin,CaldAn00,punt_ret_long,0,,,,,
player,201011210cin,buf,linderia01,xpm,7,,,,,
player,201011210cin,buf,linderia01,xpa,7,,,,,
player,201011210cin,buf,linderia01,fgm,,,,,,
player,201011210cin,buf,linderia01,fga,1,,,,,
player,201011210cin,buf,linderia01,punt,0,,,,,
player,201011210cin,buf,linderia01,punt_yds,0,,,,,
player,201011210cin,buf,linderia01,punt_yds_per_punt,,,,,,
player,201011210cin,buf,linderia01,punt_long,0,,,,,
player,201011210cin,buf,MoorBr24,xpm,,,,,,
player,201011210cin,buf,MoorBr24,xpa,,,,,,
player,201011210cin,buf,MoorBr24,fgm,,,,,,
player,201011210cin,buf,MoorBr24,fga,,,,,,
player,201011210cin,buf,MoorBr24,punt,1,,,,,
player,201011210cin,buf,MoorBr24,punt_yds,44,,,,,
player,201011210cin,buf,MoorBr24,punt_yds_per_punt,44.0,,,,,
player,201011210cin,buf,MoorBr24,punt_long,44,,,,,
player,201011210cin,cin,PettAa00,xpm,4,,,,,
player,201011210cin,cin,PettAa00,xpa,4,,,,,
player,201011210cin,cin,PettAa00,fgm,1,,,,,
player,201011210cin,cin,PettAa00,fga,2,,,,,
player,201011210cin,cin,PettAa00,punt,0,,,,,
player,201011210cin,cin,PettAa00,punt_yds,0,,,,,
player,201011210cin,cin,PettAa00,punt_yds_per_punt,,,,,,
player,201011210cin,cin,PettAa00,punt_long,0,,,,,
player,201011210cin,cin,HubeKe20,xpm,,,,,,
player,201011210cin,cin,HubeKe20,xpa,,,,,,
player,201011210cin,cin,HubeKe20,fgm,,,,,,
player,201011210cin,cin,HubeKe20,fga,,,,,,
player,201011210cin,cin,HubeKe20,punt,2,,,,,
player,201011210cin,cin,HubeKe20,punt_yds,71,,,,,
player,201011210cin,cin,HubeKe20,punt_yds_per_punt,35.5,,,,,
player,201011210cin,cin,HubeKe20,punt_long,48,,,,,
