game,2010,14,20101213,201012130min,nyg,"New York Giants",21,min,"Minnesota Vikings",3
player,201012130min,nyg,CofiBa20,def_int_long,0,,,,,
player,201012130min,nyg,CofiBa20,pass_defended,0,,,,,
player,201012130min,nyg,CofiBa20,sacks,1.0,,,,,
player,201012130min,nyg,CofiBa20,tackles_combined,3,,,,,
player,201012130min,nyg,CofiBa20,tackles_solo,2,,,,,
player,201012130min,nyg,CofiBa20,tackles_assists,1,,,,,
player,201012130min,nyg,CofiBa20,tackles_loss,1,,,,,
player,201012130min,nyg,CofiBa20,qb_hits,1,,,,,
player,201012130min,nyg,CofiBa20,fumbles_rec,0,,,,,
player,201012130min,nyg,CofiBa20,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,CofiBa20,fumbles_rec_td,0,,,,,
player,201012130min,nyg,CofiBa20,fumbles_forced,0,,,,,
player,201012130min,nyg,GoffJo99,def_int,0,,,,,
player,201012130min,nyg,GoffJo99,def_int_yds,0,,,,,
player,201012130min,nyg,GoffJo99,def_int_td,0,,,,,
player,201012130min,nyg,GoffJo99,def_int_long,0,,,,,
player,201012130min,nyg,GoffJo99,pass_defended,0,,,,,
player,201012130min,nyg,GoffJo99,sacks,0.5,,,,,
player,201012130min,nyg,GoffJo99,tackles_combined,6,,,,,
player,201012130min,nyg,GoffJo99,tackles_solo,3,,,,,
player,201012130min,nyg,GoffJo99,tackles_assists,3,,,,,
player,201012130min,nyg,GoffJo99,tackles_loss,1,,,,,
player,201012130min,nyg,GoffJo99,qb_hits,2,,,,,
player,201012130min,nyg,GoffJo99,fumbles_rec,0,,,,,
player,201012130min,nyg,GoffJo99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,GoffJo99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,GoffJo99,fumbles_forced,0,,,,,
player,201012130min,nyg,TollDa99,def_int,0,,,,,
player,201012130min,nyg,TollDa99,def_int_yds,0,,,,,
player,201012130min,nyg,TollDa99,def_int_td,0,,,,,
player,201012130min,nyg,TollDa99,def_int_long,0,,,,,
player,201012130min,nyg,TollDa99,pass_defended,0,,,,,
player,201012130min,nyg,TollDa99,sacks,0.5,,,,,
player,201012130min,nyg,TollDa99,tackles_combined,3,,,,,
player,201012130min,nyg,TollDa99,tackles_solo,1,,,,,
player,201012130min,nyg,TollDa99,tackles_assists,2,,,,,
player,201012130min,nyg,TollDa99,tackles_loss,0,,,,,
player,201012130min,nyg,TollDa99,qb_hits,1,,,,,
player,201012130min,nyg,TollDa99,fumbles_rec,0,,,,,
player,201012130min,nyg,TollDa99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,TollDa99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,TollDa99,fumbles_forced,0,,,,,
player,201012130min,nyg,TuckJu20,def_int,0,,,,,
player,201012130min,nyg,TuckJu20,def_int_yds,0,,,,,
player,201012130min,nyg,TuckJu20,def_int_td,0,,,,,
player,201012130min,nyg,TuckJu20,def_int_long,0,,,,,
player,201012130min,nyg,TuckJu20,pass_defended,0,,,,,
player,201012130min,nyg,TuckJu20,sacks,0.5,,,,,
player,201012130min,nyg,TuckJu20,tackles_combined,2,,,,,
player,201012130min,nyg,TuckJu20,tackles_solo,1,,,,,
player,201012130min,nyg,TuckJu20,tackles_assists,1,,,,,
player,201012130min,nyg,TuckJu20,tackles_loss,0,,,,,
player,201012130min,nyg,TuckJu20,qb_hits,2,,,,,
player,201012130min,nyg,TuckJu20,fumbles_rec,0,,,,,
player,201012130min,nyg,TuckJu20,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,TuckJu20,fumbles_rec_td,0,,,,,
player,201012130min,nyg,TuckJu20,fumbles_forced,0,,,,,
player,201012130min,nyg,UmenOs99,def_int,0,,,,,
player,201012130min,nyg,UmenOs99,def_int_yds,0,,,,,
player,201012130min,nyg,UmenOs99,def_int_td,0,,,,,
player,201012130min,nyg,UmenOs99,def_int_long,0,,,,,
player,201012130min,nyg,UmenOs99,pass_defended,0,,,,,
player,201012130min,nyg,UmenOs99,sacks,0.5,,,,,
player,201012130min,nyg,UmenOs99,tackles_combined,2,,,,,
player,201012130min,nyg,UmenOs99,tackles_solo,0,,,,,
player,201012130min,nyg,UmenOs99,tackles_assists,2,,,,,
player,201012130min,nyg,UmenOs99,tackles_loss,0,,,,,
player,201012130min,nyg,UmenOs99,qb_hits,2,,,,,
player,201012130min,nyg,UmenOs99,fumbles_rec,0,,,,,
player,201012130min,nyg,UmenOs99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,UmenOs99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,UmenOs99,fumbles_forced,0,,,,,
player,201012130min,nyg,ThomTe99,def_int,0,,,,,
player,201012130min,nyg,ThomTe99,def_int_yds,0,,,,,
player,201012130min,nyg,ThomTe99,def_int_td,0,,,,,
player,201012130min,nyg,ThomTe99,def_int_long,0,,,,,
player,201012130min,nyg,ThomTe99,pass_defended,2,,,,,
player,201012130min,nyg,ThomTe99,sacks,0.0,,,,,
player,201012130min,nyg,ThomTe99,tackles_combined,7,,,,,
player,201012130min,nyg,ThomTe99,tackles_solo,5,,,,,
player,201012130min,nyg,ThomTe99,tackles_assists,2,,,,,
player,201012130min,nyg,ThomTe99,tackles_loss,0,,,,,
player,201012130min,nyg,ThomTe99,qb_hits,0,,,,,
player,201012130min,nyg,ThomTe99,fumbles_rec,0,,,,,
player,201012130min,nyg,ThomTe99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,ThomTe99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,ThomTe99,fumbles_forced,0,,,,,
player,201012130min,nyg,RollAn20,def_int,0,,,,,
player,201012130min,nyg,RollAn20,def_int_yds,0,,,,,
player,201012130min,nyg,RollAn20,def_int_td,0,,,,,
player,201012130min,nyg,RollAn20,def_int_long,0,,,,,
player,201012130min,nyg,RollAn20,pass_defended,1,,,,,
player,201012130min,nyg,RollAn20,sacks,0.0,,,,,
player,201012130min,nyg,RollAn20,tackles_combined,5,,,,,
player,201012130min,nyg,RollAn20,tackles_solo,5,,,,,
player,201012130min,nyg,RollAn20,tackles_assists,0,,,,,
player,201012130min,nyg,RollAn20,tackles_loss,1,,,,,
player,201012130min,nyg,RollAn20,qb_hits,1,,,,,
player,201012130min,nyg,RollAn20,fumbles_rec,0,,,,,
player,201012130min,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201012130min,nyg,RollAn20,fumbles_forced,0,,,,,
player,201012130min,nyg,GranDe21,def_int,0,,,,,
player,201012130min,nyg,GranDe21,def_int_yds,0,,,,,
player,201012130min,nyg,GranDe21,def_int_td,0,,,,,
player,201012130min,nyg,GranDe21,def_int_long,0,,,,,
player,201012130min,nyg,GranDe21,pass_defended,1,,,,,
player,201012130min,nyg,GranDe21,sacks,0.0,,,,,
player,201012130min,nyg,GranDe21,tackles_combined,4,,,,,
player,201012130min,nyg,GranDe21,tackles_solo,2,,,,,
player,201012130min,nyg,GranDe21,tackles_assists,2,,,,,
player,201012130min,nyg,GranDe21,tackles_loss,1,,,,,
player,201012130min,nyg,GranDe21,qb_hits,0,,,,,
player,201012130min,nyg,GranDe21,fumbles_rec,0,,,,,
player,201012130min,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201012130min,nyg,GranDe21,fumbles_forced,0,,,,,
player,201012130min,nyg,RossAa99,def_int,0,,,,,
player,201012130min,nyg,RossAa99,def_int_yds,0,,,,,
player,201012130min,nyg,RossAa99,def_int_td,0,,,,,
player,201012130min,nyg,RossAa99,def_int_long,0,,,,,
player,201012130min,nyg,RossAa99,pass_defended,1,,,,,
player,201012130min,nyg,RossAa99,sacks,0.0,,,,,
player,201012130min,nyg,RossAa99,tackles_combined,4,,,,,
player,201012130min,nyg,RossAa99,tackles_solo,3,,,,,
player,201012130min,nyg,RossAa99,tackles_assists,1,,,,,
player,201012130min,nyg,RossAa99,tackles_loss,0,,,,,
player,201012130min,nyg,RossAa99,qb_hits,0,,,,,
player,201012130min,nyg,RossAa99,fumbles_rec,0,,,,,
player,201012130min,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,RossAa99,fumbles_forced,0,,,,,
player,201012130min,nyg,BlacCh21,def_int,0,,,,,
player,201012130min,nyg,BlacCh21,def_int_yds,0,,,,,
player,201012130min,nyg,BlacCh21,def_int_td,0,,,,,
player,201012130min,nyg,BlacCh21,def_int_long,0,,,,,
player,201012130min,nyg,BlacCh21,pass_defended,0,,,,,
player,201012130min,nyg,BlacCh21,sacks,0.0,,,,,
player,201012130min,nyg,BlacCh21,tackles_combined,3,,,,,
player,201012130min,nyg,BlacCh21,tackles_solo,3,,,,,
player,201012130min,nyg,BlacCh21,tackles_assists,0,,,,,
player,201012130min,nyg,BlacCh21,tackles_loss,0,,,,,
player,201012130min,nyg,BlacCh21,qb_hits,0,,,,,
player,201012130min,nyg,BlacCh21,fumbles_rec,0,,,,,
player,201012130min,nyg,BlacCh21,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,BlacCh21,fumbles_rec_td,0,,,,,
player,201012130min,nyg,BlacCh21,fumbles_forced,0,,,,,
player,201012130min,nyg,CantCh21,def_int,0,,,,,
player,201012130min,nyg,CantCh21,def_int_yds,0,,,,,
player,201012130min,nyg,CantCh21,def_int_td,0,,,,,
player,201012130min,nyg,CantCh21,def_int_long,0,,,,,
player,201012130min,nyg,CantCh21,pass_defended,0,,,,,
player,201012130min,nyg,CantCh21,sacks,0.0,,,,,
player,201012130min,nyg,CantCh21,tackles_combined,3,,,,,
player,201012130min,nyg,CantCh21,tackles_solo,1,,,,,
player,201012130min,nyg,CantCh21,tackles_assists,2,,,,,
player,201012130min,nyg,CantCh21,tackles_loss,1,,,,,
player,201012130min,nyg,CantCh21,qb_hits,0,,,,,
player,201012130min,nyg,CantCh21,fumbles_rec,0,,,,,
player,201012130min,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201012130min,nyg,CantCh21,fumbles_forced,0,,,,,
player,201012130min,nyg,WebsCo20,def_int,0,,,,,
player,201012130min,nyg,WebsCo20,def_int_yds,0,,,,,
player,201012130min,nyg,WebsCo20,def_int_td,0,,,,,
player,201012130min,nyg,WebsCo20,def_int_long,0,,,,,
player,201012130min,nyg,WebsCo20,pass_defended,2,,,,,
player,201012130min,nyg,WebsCo20,sacks,0.0,,,,,
player,201012130min,nyg,WebsCo20,tackles_combined,3,,,,,
player,201012130min,nyg,WebsCo20,tackles_solo,2,,,,,
player,201012130min,nyg,WebsCo20,tackles_assists,1,,,,,
player,201012130min,nyg,WebsCo20,tackles_loss,0,,,,,
player,201012130min,nyg,WebsCo20,qb_hits,0,,,,,
player,201012130min,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201012130min,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201012130min,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201012130min,nyg,BoleMi20,def_int,0,,,,,
player,201012130min,nyg,BoleMi20,def_int_yds,0,,,,,
player,201012130min,nyg,BoleMi20,def_int_td,0,,,,,
player,201012130min,nyg,BoleMi20,def_int_long,0,,,,,
player,201012130min,nyg,BoleMi20,pass_defended,0,,,,,
player,201012130min,nyg,BoleMi20,sacks,0.0,,,,,
player,201012130min,nyg,BoleMi20,tackles_combined,2,,,,,
player,201012130min,nyg,BoleMi20,tackles_solo,2,,,,,
player,201012130min,nyg,BoleMi20,tackles_assists,0,,,,,
player,201012130min,nyg,BoleMi20,tackles_loss,0,,,,,
player,201012130min,nyg,BoleMi20,qb_hits,1,,,,,
player,201012130min,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201012130min,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201012130min,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201012130min,nyg,PierJa99,def_int,0,,,,,
player,201012130min,nyg,PierJa99,def_int_yds,0,,,,,
player,201012130min,nyg,PierJa99,def_int_td,0,,,,,
player,201012130min,nyg,PierJa99,def_int_long,0,,,,,
player,201012130min,nyg,PierJa99,pass_defended,1,,,,,
player,201012130min,nyg,PierJa99,sacks,0.0,,,,,
player,201012130min,nyg,PierJa99,tackles_combined,2,,,,,
player,201012130min,nyg,PierJa99,tackles_solo,1,,,,,
player,201012130min,nyg,PierJa99,tackles_assists,1,,,,,
player,201012130min,nyg,PierJa99,tackles_loss,1,,,,,
player,201012130min,nyg,PierJa99,qb_hits,0,,,,,
player,201012130min,nyg,PierJa99,fumbles_rec,0,,,,,
player,201012130min,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,PierJa99,fumbles_forced,0,,,,,
player,201012130min,nyg,BlacWi20,def_int,0,,,,,
player,201012130min,nyg,BlacWi20,def_int_yds,0,,,,,
player,201012130min,nyg,BlacWi20,def_int_td,0,,,,,
player,201012130min,nyg,BlacWi20,def_int_long,0,,,,,
player,201012130min,nyg,BlacWi20,pass_defended,0,,,,,
player,201012130min,nyg,BlacWi20,sacks,0.0,,,,,
player,201012130min,nyg,BlacWi20,tackles_combined,1,,,,,
player,201012130min,nyg,BlacWi20,tackles_solo,1,,,,,
player,201012130min,nyg,BlacWi20,tackles_assists,0,,,,,
player,201012130min,nyg,BlacWi20,tackles_loss,0,,,,,
player,201012130min,nyg,BlacWi20,qb_hits,0,,,,,
player,201012130min,nyg,BlacWi20,fumbles_rec,0,,,,,
player,201012130min,nyg,BlacWi20,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,BlacWi20,fumbles_rec_td,0,,,,,
player,201012130min,nyg,BlacWi20,fumbles_forced,0,,,,,
player,201012130min,nyg,DeOsZa99,def_int,0,,,,,
player,201012130min,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201012130min,nyg,DeOsZa99,def_int_td,0,,,,,
player,201012130min,nyg,DeOsZa99,def_int_long,0,,,,,
player,201012130min,nyg,DeOsZa99,pass_defended,0,,,,,
player,201012130min,nyg,DeOsZa99,sacks,0.0,,,,,
player,201012130min,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201012130min,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201012130min,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201012130min,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201012130min,nyg,DeOsZa99,qb_hits,0,,,,,
player,201012130min,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201012130min,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201012130min,nyg,HagaDe00,def_int,0,,,,,
player,201012130min,nyg,HagaDe00,def_int_yds,0,,,,,
player,201012130min,nyg,HagaDe00,def_int_td,0,,,,,
player,201012130min,nyg,HagaDe00,def_int_long,0,,,,,
player,201012130min,nyg,HagaDe00,pass_defended,0,,,,,
player,201012130min,nyg,HagaDe00,sacks,0.0,,,,,
player,201012130min,nyg,HagaDe00,tackles_combined,1,,,,,
player,201012130min,nyg,HagaDe00,tackles_solo,1,,,,,
player,201012130min,nyg,HagaDe00,tackles_assists,0,,,,,
player,201012130min,nyg,HagaDe00,tackles_loss,0,,,,,
player,201012130min,nyg,HagaDe00,qb_hits,0,,,,,
player,201012130min,nyg,HagaDe00,fumbles_rec,0,,,,,
player,201012130min,nyg,HagaDe00,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,HagaDe00,fumbles_rec_td,0,,,,,
player,201012130min,nyg,HagaDe00,fumbles_forced,0,,,,,
player,201012130min,nyg,PhilKe99,def_int,0,,,,,
player,201012130min,nyg,PhilKe99,def_int_yds,0,,,,,
player,201012130min,nyg,PhilKe99,def_int_td,0,,,,,
player,201012130min,nyg,PhilKe99,def_int_long,0,,,,,
player,201012130min,nyg,PhilKe99,pass_defended,0,,,,,
player,201012130min,nyg,PhilKe99,sacks,0.0,,,,,
player,201012130min,nyg,PhilKe99,tackles_combined,1,,,,,
player,201012130min,nyg,PhilKe99,tackles_solo,1,,,,,
player,201012130min,nyg,PhilKe99,tackles_assists,0,,,,,
player,201012130min,nyg,PhilKe99,tackles_loss,0,,,,,
player,201012130min,nyg,PhilKe99,qb_hits,0,,,,,
player,201012130min,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201012130min,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201012130min,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201012130min,nyg,ThomDe02,def_int,0,,,,,
player,201012130min,nyg,ThomDe02,def_int_yds,0,,,,,
player,201012130min,nyg,ThomDe02,def_int_td,0,,,,,
player,201012130min,nyg,ThomDe02,def_int_long,0,,,,,
player,201012130min,nyg,ThomDe02,pass_defended,0,,,,,
player,201012130min,nyg,ThomDe02,sacks,0.0,,,,,
player,201012130min,nyg,ThomDe02,tackles_combined,1,,,,,
player,201012130min,nyg,ThomDe02,tackles_solo,1,,,,,
player,201012130min,nyg,ThomDe02,tackles_assists,0,,,,,
player,201012130min,nyg,ThomDe02,tackles_loss,0,,,,,
player,201012130min,nyg,ThomDe02,qb_hits,0,,,,,
player,201012130min,nyg,ThomDe02,fumbles_rec,0,,,,,
player,201012130min,nyg,ThomDe02,fumbles_rec_yds,0,,,,,
player,201012130min,nyg,ThomDe02,fumbles_rec_td,0,,,,,
player,201012130min,nyg,ThomDe02,fumbles_forced,0,,,,,
player,201012130min,min,AlleAs99,def_int,1,,,,,
player,201012130min,min,AlleAs99,def_int_yds,0,,,,,
player,201012130min,min,AlleAs99,def_int_td,0,,,,,
player,201012130min,min,AlleAs99,def_int_long,0,,,,,
player,201012130min,min,AlleAs99,pass_defended,2,,,,,
player,201012130min,min,AlleAs99,sacks,0.0,,,,,
player,201012130min,min,AlleAs99,tackles_combined,11,,,,,
player,201012130min,min,AlleAs99,tackles_solo,8,,,,,
player,201012130min,min,AlleAs99,tackles_assists,3,,,,,
player,201012130min,min,AlleAs99,tackles_loss,0,,,,,
player,201012130min,min,AlleAs99,qb_hits,0,,,,,
player,201012130min,min,AlleAs99,fumbles_rec,0,,,,,
player,201012130min,min,AlleAs99,fumbles_rec_yds,0,,,,,
player,201012130min,min,AlleAs99,fumbles_rec_td,0,,,,,
player,201012130min,min,AlleAs99,fumbles_forced,0,,,,,
player,201012130min,min,WalkFr20,def_int,1,,,,,
player,201012130min,min,WalkFr20,def_int_yds,10,,,,,
player,201012130min,min,WalkFr20,def_int_td,0,,,,,
player,201012130min,min,WalkFr20,def_int_long,10,,,,,
player,201012130min,min,WalkFr20,pass_defended,1,,,,,
player,201012130min,min,WalkFr20,sacks,0.0,,,,,
player,201012130min,min,WalkFr20,tackles_combined,0,,,,,
player,201012130min,min,WalkFr20,tackles_solo,0,,,,,
player,201012130min,min,WalkFr20,tackles_assists,0,,,,,
player,201012130min,min,WalkFr20,tackles_loss,0,,,,,
player,201012130min,min,WalkFr20,qb_hits,0,,,,,
player,201012130min,min,WalkFr20,fumbles_rec,0,,,,,
player,201012130min,min,WalkFr20,fumbles_rec_yds,0,,,,,
player,201012130min,min,WalkFr20,fumbles_rec_td,0,,,,,
player,201012130min,min,WalkFr20,fumbles_forced,0,,,,,
player,201012130min,min,AlleJa22,def_int,0,,,,,
player,201012130min,min,AlleJa22,def_int_yds,0,,,,,
player,201012130min,min,AlleJa22,def_int_td,0,,,,,
player,201012130min,min,AlleJa22,def_int_long,0,,,,,
player,201012130min,min,AlleJa22,pass_defended,0,,,,,
player,201012130min,min,AlleJa22,sacks,1.0,,,,,
player,201012130min,min,AlleJa22,tackles_combined,3,,,,,
player,201012130min,min,AlleJa22,tackles_solo,3,,,,,
player,201012130min,min,AlleJa22,tackles_assists,0,,,,,
player,201012130min,min,AlleJa22,tackles_loss,2,,,,,
player,201012130min,min,AlleJa22,qb_hits,1,,,,,
player,201012130min,min,AlleJa22,fumbles_rec,0,,,,,
player,201012130min,min,AlleJa22,fumbles_rec_yds,0,,,,,
player,201012130min,min,AlleJa22,fumbles_rec_td,0,,,,,
player,201012130min,min,AlleJa22,fumbles_forced,0,,,,,
player,201012130min,min,HendE.20,def_int,0,,,,,
player,201012130min,min,HendE.20,def_int_yds,0,,,,,
player,201012130min,min,HendE.20,def_int_td,0,,,,,
player,201012130min,min,HendE.20,def_int_long,0,,,,,
player,201012130min,min,HendE.20,pass_defended,0,,,,,
player,201012130min,min,HendE.20,sacks,0.0,,,,,
player,201012130min,min,HendE.20,tackles_combined,9,,,,,
player,201012130min,min,HendE.20,tackles_solo,6,,,,,
player,201012130min,min,HendE.20,tackles_assists,3,,,,,
player,201012130min,min,HendE.20,tackles_loss,1,,,,,
player,201012130min,min,HendE.20,qb_hits,2,,,,,
player,201012130min,min,HendE.20,fumbles_rec,0,,,,,
player,201012130min,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201012130min,min,HendE.20,fumbles_rec_td,0,,,,,
player,201012130min,min,HendE.20,fumbles_forced,0,,,,,
player,201012130min,min,WillMa20,def_int,0,,,,,
player,201012130min,min,WillMa20,def_int_yds,0,,,,,
player,201012130min,min,WillMa20,def_int_td,0,,,,,
player,201012130min,min,WillMa20,def_int_long,0,,,,,
player,201012130min,min,WillMa20,pass_defended,0,,,,,
player,201012130min,min,WillMa20,sacks,0.0,,,,,
player,201012130min,min,WillMa20,tackles_combined,8,,,,,
player,201012130min,min,WillMa20,tackles_solo,3,,,,,
player,201012130min,min,WillMa20,tackles_assists,5,,,,,
player,201012130min,min,WillMa20,tackles_loss,0,,,,,
player,201012130min,min,WillMa20,qb_hits,0,,,,,
player,201012130min,min,WillMa20,fumbles_rec,0,,,,,
player,201012130min,min,WillMa20,fumbles_rec_yds,0,,,,,
player,201012130min,min,WillMa20,fumbles_rec_td,0,,,,,
player,201012130min,min,WillMa20,fumbles_forced,0,,,,,
player,201012130min,min,GreeCh99,def_int,0,,,,,
player,201012130min,min,GreeCh99,def_int_yds,0,,,,,
player,201012130min,min,GreeCh99,def_int_td,0,,,,,
player,201012130min,min,GreeCh99,def_int_long,0,,,,,
player,201012130min,min,GreeCh99,pass_defended,0,,,,,
player,201012130min,min,GreeCh99,sacks,0.0,,,,,
player,201012130min,min,GreeCh99,tackles_combined,6,,,,,
player,201012130min,min,GreeCh99,tackles_solo,4,,,,,
player,201012130min,min,GreeCh99,tackles_assists,2,,,,,
player,201012130min,min,GreeCh99,tackles_loss,1,,,,,
player,201012130min,min,GreeCh99,qb_hits,0,,,,,
player,201012130min,min,GreeCh99,fumbles_rec,0,,,,,
player,201012130min,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201012130min,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201012130min,min,GreeCh99,fumbles_forced,0,,,,,
player,201012130min,min,WillKe98,def_int,0,,,,,
player,201012130min,min,WillKe98,def_int_yds,0,,,,,
player,201012130min,min,WillKe98,def_int_td,0,,,,,
player,201012130min,min,WillKe98,def_int_long,0,,,,,
player,201012130min,min,WillKe98,pass_defended,1,,,,,
player,201012130min,min,WillKe98,sacks,0.0,,,,,
player,201012130min,min,WillKe98,tackles_combined,6,,,,,
player,201012130min,min,WillKe98,tackles_solo,5,,,,,
player,201012130min,min,WillKe98,tackles_assists,1,,,,,
player,201012130min,min,WillKe98,tackles_loss,3,,,,,
player,201012130min,min,WillKe98,qb_hits,0,,,,,
player,201012130min,min,WillKe98,fumbles_rec,0,,,,,
player,201012130min,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201012130min,min,WillKe98,fumbles_rec_td,0,,,,,
player,201012130min,min,WillKe98,fumbles_forced,0,,,,,
player,201012130min,min,WinfAn20,def_int,0,,,,,
player,201012130min,min,WinfAn20,def_int_yds,0,,,,,
player,201012130min,min,WinfAn20,def_int_td,0,,,,,
player,201012130min,min,WinfAn20,def_int_long,0,,,,,
player,201012130min,min,WinfAn20,pass_defended,1,,,,,
player,201012130min,min,WinfAn20,sacks,0.0,,,,,
player,201012130min,min,WinfAn20,tackles_combined,4,,,,,
player,201012130min,min,WinfAn20,tackles_solo,2,,,,,
player,201012130min,min,WinfAn20,tackles_assists,2,,,,,
player,201012130min,min,WinfAn20,tackles_loss,0,,,,,
player,201012130min,min,WinfAn20,qb_hits,0,,,,,
player,201012130min,min,WinfAn20,fumbles_rec,0,,,,,
player,201012130min,min,WinfAn20,fumbles_rec_yds,0,,,,,
player,201012130min,min,WinfAn20,fumbles_rec_td,0,,,,,
player,201012130min,min,WinfAn20,fumbles_forced,0,,,,,
player,201012130min,min,AbduHu99,def_int,0,,,,,
player,201012130min,min,AbduHu99,def_int_yds,0,,,,,
player,201012130min,min,AbduHu99,def_int_td,0,,,,,
player,201012130min,min,AbduHu99,def_int_long,0,,,,,
player,201012130min,min,AbduHu99,pass_defended,0,,,,,
player,201012130min,min,AbduHu99,sacks,0.0,,,,,
player,201012130min,min,AbduHu99,tackles_combined,3,,,,,
player,201012130min,min,AbduHu99,tackles_solo,1,,,,,
player,201012130min,min,AbduHu99,tackles_assists,2,,,,,
player,201012130min,min,AbduHu99,tackles_loss,0,,,,,
player,201012130min,min,AbduHu99,qb_hits,0,,,,,
player,201012130min,min,AbduHu99,fumbles_rec,0,,,,,
player,201012130min,min,AbduHu99,fumbles_rec_yds,0,,,,,
player,201012130min,min,AbduHu99,fumbles_rec_td,0,,,,,
player,201012130min,min,AbduHu99,fumbles_forced,0,,,,,
player,201012130min,min,GuioLe99,def_int,0,,,,,
player,201012130min,min,GuioLe99,def_int_yds,0,,,,,
player,201012130min,min,GuioLe99,def_int_td,0,,,,,
player,201012130min,min,GuioLe99,def_int_long,0,,,,,
player,201012130min,min,GuioLe99,pass_defended,0,,,,,
player,201012130min,min,GuioLe99,sacks,0.0,,,,,
player,201012130min,min,GuioLe99,tackles_combined,2,,,,,
player,201012130min,min,GuioLe99,tackles_solo,2,,,,,
player,201012130min,min,GuioLe99,tackles_assists,0,,,,,
player,201012130min,min,GuioLe99,tackles_loss,0,,,,,
player,201012130min,min,GuioLe99,qb_hits,0,,,,,
player,201012130min,min,GuioLe99,fumbles_rec,0,,,,,
player,201012130min,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201012130min,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201012130min,min,GuioLe99,fumbles_forced,0,,,,,
player,201012130min,min,LebeBe20,def_int,0,,,,,
player,201012130min,min,LebeBe20,def_int_yds,0,,,,,
player,201012130min,min,LebeBe20,def_int_td,0,,,,,
player,201012130min,min,LebeBe20,def_int_long,0,,,,,
player,201012130min,min,LebeBe20,pass_defended,1,,,,,
player,201012130min,min,LebeBe20,sacks,0.0,,,,,
player,201012130min,min,LebeBe20,tackles_combined,2,,,,,
player,201012130min,min,LebeBe20,tackles_solo,1,,,,,
player,201012130min,min,LebeBe20,tackles_assists,1,,,,,
player,201012130min,min,LebeBe20,tackles_loss,0,,,,,
player,201012130min,min,LebeBe20,qb_hits,0,,,,,
player,201012130min,min,LebeBe20,fumbles_rec,0,,,,,
player,201012130min,min,LebeBe20,fumbles_rec_yds,0,,,,,
player,201012130min,min,LebeBe20,fumbles_rec_td,0,,,,,
player,201012130min,min,LebeBe20,fumbles_forced,0,,,,,
player,201012130min,min,OnatKe00,def_int,0,,,,,
player,201012130min,min,OnatKe00,def_int_yds,0,,,,,
