game,2010,11,20101121,201011210pit,rai,"Oakland Raiders",3,pit,"Pittsburgh Steelers",35
player,201011210pit,rai,ScotTr99,def_int_long,0,,,,,
player,201011210pit,rai,ScotTr99,pass_defended,0,,,,,
player,201011210pit,rai,ScotTr99,sacks,1.0,,,,,
player,201011210pit,rai,ScotTr99,tackles_combined,1,,,,,
player,201011210pit,rai,ScotTr99,tackles_solo,1,,,,,
player,201011210pit,rai,ScotTr99,tackles_assists,0,,,,,
player,201011210pit,rai,ScotTr99,tackles_loss,1,,,,,
player,201011210pit,rai,ScotTr99,qb_hits,1,,,,,
player,201011210pit,rai,ScotTr99,fumbles_rec,0,,,,,
player,201011210pit,rai,ScotTr99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,ScotTr99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,ScotTr99,fumbles_forced,0,,,,,
player,201011210pit,rai,McClRo00,def_int,0,,,,,
player,201011210pit,rai,McClRo00,def_int_yds,0,,,,,
player,201011210pit,rai,McClRo00,def_int_td,0,,,,,
player,201011210pit,rai,McClRo00,def_int_long,0,,,,,
player,201011210pit,rai,McClRo00,pass_defended,0,,,,,
player,201011210pit,rai,McClRo00,sacks,0.0,,,,,
player,201011210pit,rai,McClRo00,tackles_combined,7,,,,,
player,201011210pit,rai,McClRo00,tackles_solo,4,,,,,
player,201011210pit,rai,McClRo00,tackles_assists,3,,,,,
player,201011210pit,rai,McClRo00,tackles_loss,0,,,,,
player,201011210pit,rai,McClRo00,qb_hits,0,,,,,
player,201011210pit,rai,McClRo00,fumbles_rec,0,,,,,
player,201011210pit,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201011210pit,rai,McClRo00,fumbles_forced,0,,,,,
player,201011210pit,rai,BranTy99,def_int,0,,,,,
player,201011210pit,rai,BranTy99,def_int_yds,0,,,,,
player,201011210pit,rai,BranTy99,def_int_td,0,,,,,
player,201011210pit,rai,BranTy99,def_int_long,0,,,,,
player,201011210pit,rai,BranTy99,pass_defended,0,,,,,
player,201011210pit,rai,BranTy99,sacks,0.0,,,,,
player,201011210pit,rai,BranTy99,tackles_combined,6,,,,,
player,201011210pit,rai,BranTy99,tackles_solo,1,,,,,
player,201011210pit,rai,BranTy99,tackles_assists,5,,,,,
player,201011210pit,rai,BranTy99,tackles_loss,0,,,,,
player,201011210pit,rai,BranTy99,qb_hits,0,,,,,
player,201011210pit,rai,BranTy99,fumbles_rec,0,,,,,
player,201011210pit,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,BranTy99,fumbles_forced,1,,,,,
player,201011210pit,rai,ShauMa99,def_int,0,,,,,
player,201011210pit,rai,ShauMa99,def_int_yds,0,,,,,
player,201011210pit,rai,ShauMa99,def_int_td,0,,,,,
player,201011210pit,rai,ShauMa99,def_int_long,0,,,,,
player,201011210pit,rai,ShauMa99,pass_defended,0,,,,,
player,201011210pit,rai,ShauMa99,sacks,0.0,,,,,
player,201011210pit,rai,ShauMa99,tackles_combined,6,,,,,
player,201011210pit,rai,ShauMa99,tackles_solo,3,,,,,
player,201011210pit,rai,ShauMa99,tackles_assists,3,,,,,
player,201011210pit,rai,ShauMa99,tackles_loss,0,,,,,
player,201011210pit,rai,ShauMa99,qb_hits,0,,,,,
player,201011210pit,rai,ShauMa99,fumbles_rec,0,,,,,
player,201011210pit,rai,ShauMa99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,ShauMa99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,ShauMa99,fumbles_forced,0,,,,,
player,201011210pit,rai,RoutSt20,def_int,0,,,,,
player,201011210pit,rai,RoutSt20,def_int_yds,0,,,,,
player,201011210pit,rai,RoutSt20,def_int_td,0,,,,,
player,201011210pit,rai,RoutSt20,def_int_long,0,,,,,
player,201011210pit,rai,RoutSt20,pass_defended,0,,,,,
player,201011210pit,rai,RoutSt20,sacks,0.0,,,,,
player,201011210pit,rai,RoutSt20,tackles_combined,5,,,,,
player,201011210pit,rai,RoutSt20,tackles_solo,4,,,,,
player,201011210pit,rai,RoutSt20,tackles_assists,1,,,,,
player,201011210pit,rai,RoutSt20,tackles_loss,0,,,,,
player,201011210pit,rai,RoutSt20,qb_hits,0,,,,,
player,201011210pit,rai,RoutSt20,fumbles_rec,0,,,,,
player,201011210pit,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201011210pit,rai,RoutSt20,fumbles_forced,0,,,,,
player,201011210pit,rai,GrovQu99,def_int,0,,,,,
player,201011210pit,rai,GrovQu99,def_int_yds,0,,,,,
player,201011210pit,rai,GrovQu99,def_int_td,0,,,,,
player,201011210pit,rai,GrovQu99,def_int_long,0,,,,,
player,201011210pit,rai,GrovQu99,pass_defended,0,,,,,
player,201011210pit,rai,GrovQu99,sacks,0.0,,,,,
player,201011210pit,rai,GrovQu99,tackles_combined,4,,,,,
player,201011210pit,rai,GrovQu99,tackles_solo,4,,,,,
player,201011210pit,rai,GrovQu99,tackles_assists,0,,,,,
player,201011210pit,rai,GrovQu99,tackles_loss,0,,,,,
player,201011210pit,rai,GrovQu99,qb_hits,0,,,,,
player,201011210pit,rai,GrovQu99,fumbles_rec,1,,,,,
player,201011210pit,rai,GrovQu99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,GrovQu99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,GrovQu99,fumbles_forced,0,,,,,
player,201011210pit,rai,HuffMi20,def_int,0,,,,,
player,201011210pit,rai,HuffMi20,def_int_yds,0,,,,,
player,201011210pit,rai,HuffMi20,def_int_td,0,,,,,
player,201011210pit,rai,HuffMi20,def_int_long,0,,,,,
player,201011210pit,rai,HuffMi20,pass_defended,1,,,,,
player,201011210pit,rai,HuffMi20,sacks,0.0,,,,,
player,201011210pit,rai,HuffMi20,tackles_combined,4,,,,,
player,201011210pit,rai,HuffMi20,tackles_solo,3,,,,,
player,201011210pit,rai,HuffMi20,tackles_assists,1,,,,,
player,201011210pit,rai,HuffMi20,tackles_loss,0,,,,,
player,201011210pit,rai,HuffMi20,qb_hits,0,,,,,
player,201011210pit,rai,HuffMi20,fumbles_rec,0,,,,,
player,201011210pit,rai,HuffMi20,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,HuffMi20,fumbles_rec_td,0,,,,,
player,201011210pit,rai,HuffMi20,fumbles_forced,0,,,,,
player,201011210pit,rai,KellTo21,def_int,0,,,,,
player,201011210pit,rai,KellTo21,def_int_yds,0,,,,,
player,201011210pit,rai,KellTo21,def_int_td,0,,,,,
player,201011210pit,rai,KellTo21,def_int_long,0,,,,,
player,201011210pit,rai,KellTo21,pass_defended,1,,,,,
player,201011210pit,rai,KellTo21,sacks,0.0,,,,,
player,201011210pit,rai,KellTo21,tackles_combined,4,,,,,
player,201011210pit,rai,KellTo21,tackles_solo,3,,,,,
player,201011210pit,rai,KellTo21,tackles_assists,1,,,,,
player,201011210pit,rai,KellTo21,tackles_loss,1,,,,,
player,201011210pit,rai,KellTo21,qb_hits,1,,,,,
player,201011210pit,rai,KellTo21,fumbles_rec,0,,,,,
player,201011210pit,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201011210pit,rai,KellTo21,fumbles_forced,0,,,,,
player,201011210pit,rai,MitcMi99,def_int,0,,,,,
player,201011210pit,rai,MitcMi99,def_int_yds,0,,,,,
player,201011210pit,rai,MitcMi99,def_int_td,0,,,,,
player,201011210pit,rai,MitcMi99,def_int_long,0,,,,,
player,201011210pit,rai,MitcMi99,pass_defended,0,,,,,
player,201011210pit,rai,MitcMi99,sacks,0.0,,,,,
player,201011210pit,rai,MitcMi99,tackles_combined,4,,,,,
player,201011210pit,rai,MitcMi99,tackles_solo,3,,,,,
player,201011210pit,rai,MitcMi99,tackles_assists,1,,,,,
player,201011210pit,rai,MitcMi99,tackles_loss,1,,,,,
player,201011210pit,rai,MitcMi99,qb_hits,0,,,,,
player,201011210pit,rai,MitcMi99,fumbles_rec,0,,,,,
player,201011210pit,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,MitcMi99,fumbles_forced,0,,,,,
player,201011210pit,rai,WimbKa20,def_int,0,,,,,
player,201011210pit,rai,WimbKa20,def_int_yds,0,,,,,
player,201011210pit,rai,WimbKa20,def_int_td,0,,,,,
player,201011210pit,rai,WimbKa20,def_int_long,0,,,,,
player,201011210pit,rai,WimbKa20,pass_defended,0,,,,,
player,201011210pit,rai,WimbKa20,sacks,0.0,,,,,
player,201011210pit,rai,WimbKa20,tackles_combined,4,,,,,
player,201011210pit,rai,WimbKa20,tackles_solo,3,,,,,
player,201011210pit,rai,WimbKa20,tackles_assists,1,,,,,
player,201011210pit,rai,WimbKa20,tackles_loss,1,,,,,
player,201011210pit,rai,WimbKa20,qb_hits,0,,,,,
player,201011210pit,rai,WimbKa20,fumbles_rec,0,,,,,
player,201011210pit,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201011210pit,rai,WimbKa20,fumbles_forced,0,,,,,
player,201011210pit,rai,GoetTr99,def_int,0,,,,,
player,201011210pit,rai,GoetTr99,def_int_yds,0,,,,,
player,201011210pit,rai,GoetTr99,def_int_td,0,,,,,
player,201011210pit,rai,GoetTr99,def_int_long,0,,,,,
player,201011210pit,rai,GoetTr99,pass_defended,0,,,,,
player,201011210pit,rai,GoetTr99,sacks,0.0,,,,,
player,201011210pit,rai,GoetTr99,tackles_combined,3,,,,,
player,201011210pit,rai,GoetTr99,tackles_solo,2,,,,,
player,201011210pit,rai,GoetTr99,tackles_assists,1,,,,,
player,201011210pit,rai,GoetTr99,tackles_loss,0,,,,,
player,201011210pit,rai,GoetTr99,qb_hits,0,,,,,
player,201011210pit,rai,GoetTr99,fumbles_rec,0,,,,,
player,201011210pit,rai,GoetTr99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,GoetTr99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,GoetTr99,fumbles_forced,0,,,,,
player,201011210pit,rai,BrowSt99,def_int,0,,,,,
player,201011210pit,rai,BrowSt99,def_int_yds,0,,,,,
player,201011210pit,rai,BrowSt99,def_int_td,0,,,,,
player,201011210pit,rai,BrowSt99,def_int_long,0,,,,,
player,201011210pit,rai,BrowSt99,pass_defended,0,,,,,
player,201011210pit,rai,BrowSt99,sacks,0.0,,,,,
player,201011210pit,rai,BrowSt99,tackles_combined,2,,,,,
player,201011210pit,rai,BrowSt99,tackles_solo,0,,,,,
player,201011210pit,rai,BrowSt99,tackles_assists,2,,,,,
player,201011210pit,rai,BrowSt99,tackles_loss,0,,,,,
player,201011210pit,rai,BrowSt99,qb_hits,0,,,,,
player,201011210pit,rai,BrowSt99,fumbles_rec,0,,,,,
player,201011210pit,rai,BrowSt99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,BrowSt99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,BrowSt99,fumbles_forced,0,,,,,
player,201011210pit,rai,BrowRi22,def_int,0,,,,,
player,201011210pit,rai,BrowRi22,def_int_yds,0,,,,,
player,201011210pit,rai,BrowRi22,def_int_td,0,,,,,
player,201011210pit,rai,BrowRi22,def_int_long,0,,,,,
player,201011210pit,rai,BrowRi22,pass_defended,0,,,,,
player,201011210pit,rai,BrowRi22,sacks,0.0,,,,,
player,201011210pit,rai,BrowRi22,tackles_combined,2,,,,,
player,201011210pit,rai,BrowRi22,tackles_solo,1,,,,,
player,201011210pit,rai,BrowRi22,tackles_assists,1,,,,,
player,201011210pit,rai,BrowRi22,tackles_loss,0,,,,,
player,201011210pit,rai,BrowRi22,qb_hits,0,,,,,
player,201011210pit,rai,BrowRi22,fumbles_rec,0,,,,,
player,201011210pit,rai,BrowRi22,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,BrowRi22,fumbles_rec_td,0,,,,,
player,201011210pit,rai,BrowRi22,fumbles_forced,0,,,,,
player,201011210pit,rai,CartRo01,def_int,0,,,,,
player,201011210pit,rai,CartRo01,def_int_yds,0,,,,,
player,201011210pit,rai,CartRo01,def_int_td,0,,,,,
player,201011210pit,rai,CartRo01,def_int_long,0,,,,,
player,201011210pit,rai,CartRo01,pass_defended,0,,,,,
player,201011210pit,rai,CartRo01,sacks,0.0,,,,,
player,201011210pit,rai,CartRo01,tackles_combined,2,,,,,
player,201011210pit,rai,CartRo01,tackles_solo,2,,,,,
player,201011210pit,rai,CartRo01,tackles_assists,0,,,,,
player,201011210pit,rai,CartRo01,tackles_loss,0,,,,,
player,201011210pit,rai,CartRo01,qb_hits,0,,,,,
player,201011210pit,rai,CartRo01,fumbles_rec,0,,,,,
player,201011210pit,rai,CartRo01,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,CartRo01,fumbles_rec_td,0,,,,,
player,201011210pit,rai,CartRo01,fumbles_forced,0,,,,,
player,201011210pit,rai,EugeHi99,def_int,0,,,,,
player,201011210pit,rai,EugeHi99,def_int_yds,0,,,,,
player,201011210pit,rai,EugeHi99,def_int_td,0,,,,,
player,201011210pit,rai,EugeHi99,def_int_long,0,,,,,
player,201011210pit,rai,EugeHi99,pass_defended,0,,,,,
player,201011210pit,rai,EugeHi99,sacks,0.0,,,,,
player,201011210pit,rai,EugeHi99,tackles_combined,2,,,,,
player,201011210pit,rai,EugeHi99,tackles_solo,2,,,,,
player,201011210pit,rai,EugeHi99,tackles_assists,0,,,,,
player,201011210pit,rai,EugeHi99,tackles_loss,0,,,,,
player,201011210pit,rai,EugeHi99,qb_hits,0,,,,,
player,201011210pit,rai,EugeHi99,fumbles_rec,0,,,,,
player,201011210pit,rai,EugeHi99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,EugeHi99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,EugeHi99,fumbles_forced,0,,,,,
player,201011210pit,rai,HowaTh20,def_int,0,,,,,
player,201011210pit,rai,HowaTh20,def_int_yds,0,,,,,
player,201011210pit,rai,HowaTh20,def_int_td,0,,,,,
player,201011210pit,rai,HowaTh20,def_int_long,0,,,,,
player,201011210pit,rai,HowaTh20,pass_defended,0,,,,,
player,201011210pit,rai,HowaTh20,sacks,0.0,,,,,
player,201011210pit,rai,HowaTh20,tackles_combined,2,,,,,
player,201011210pit,rai,HowaTh20,tackles_solo,1,,,,,
player,201011210pit,rai,HowaTh20,tackles_assists,1,,,,,
player,201011210pit,rai,HowaTh20,tackles_loss,0,,,,,
player,201011210pit,rai,HowaTh20,qb_hits,0,,,,,
player,201011210pit,rai,HowaTh20,fumbles_rec,0,,,,,
player,201011210pit,rai,HowaTh20,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,HowaTh20,fumbles_rec_td,0,,,,,
player,201011210pit,rai,HowaTh20,fumbles_forced,0,,,,,
player,201011210pit,rai,JohnCh26,def_int,0,,,,,
player,201011210pit,rai,JohnCh26,def_int_yds,0,,,,,
player,201011210pit,rai,JohnCh26,def_int_td,0,,,,,
player,201011210pit,rai,JohnCh26,def_int_long,0,,,,,
player,201011210pit,rai,JohnCh26,pass_defended,1,,,,,
player,201011210pit,rai,JohnCh26,sacks,0.0,,,,,
player,201011210pit,rai,JohnCh26,tackles_combined,2,,,,,
player,201011210pit,rai,JohnCh26,tackles_solo,2,,,,,
player,201011210pit,rai,JohnCh26,tackles_assists,0,,,,,
player,201011210pit,rai,JohnCh26,tackles_loss,0,,,,,
player,201011210pit,rai,JohnCh26,qb_hits,0,,,,,
player,201011210pit,rai,JohnCh26,fumbles_rec,0,,,,,
player,201011210pit,rai,JohnCh26,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,JohnCh26,fumbles_rec_td,0,,,,,
player,201011210pit,rai,JohnCh26,fumbles_forced,0,,,,,
player,201011210pit,rai,SeymRi00,def_int,0,,,,,
player,201011210pit,rai,SeymRi00,def_int_yds,0,,,,,
player,201011210pit,rai,SeymRi00,def_int_td,0,,,,,
player,201011210pit,rai,SeymRi00,def_int_long,0,,,,,
player,201011210pit,rai,SeymRi00,pass_defended,0,,,,,
player,201011210pit,rai,SeymRi00,sacks,0.0,,,,,
player,201011210pit,rai,SeymRi00,tackles_combined,2,,,,,
player,201011210pit,rai,SeymRi00,tackles_solo,2,,,,,
player,201011210pit,rai,SeymRi00,tackles_assists,0,,,,,
player,201011210pit,rai,SeymRi00,tackles_loss,0,,,,,
player,201011210pit,rai,SeymRi00,qb_hits,0,,,,,
player,201011210pit,rai,SeymRi00,fumbles_rec,0,,,,,
player,201011210pit,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201011210pit,rai,SeymRi00,fumbles_forced,0,,,,,
player,201011210pit,rai,WillSa22,def_int,0,,,,,
player,201011210pit,rai,WillSa22,def_int_yds,0,,,,,
player,201011210pit,rai,WillSa22,def_int_td,0,,,,,
player,201011210pit,rai,WillSa22,def_int_long,0,,,,,
player,201011210pit,rai,WillSa22,pass_defended,0,,,,,
player,201011210pit,rai,WillSa22,sacks,0.0,,,,,
player,201011210pit,rai,WillSa22,tackles_combined,2,,,,,
player,201011210pit,rai,WillSa22,tackles_solo,1,,,,,
player,201011210pit,rai,WillSa22,tackles_assists,1,,,,,
player,201011210pit,rai,WillSa22,tackles_loss,0,,,,,
player,201011210pit,rai,WillSa22,qb_hits,0,,,,,
player,201011210pit,rai,WillSa22,fumbles_rec,0,,,,,
player,201011210pit,rai,WillSa22,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,WillSa22,fumbles_rec_td,0,,,,,
player,201011210pit,rai,WillSa22,fumbles_forced,0,,,,,
player,201011210pit,rai,BryaDe00,def_int,0,,,,,
player,201011210pit,rai,BryaDe00,def_int_yds,0,,,,,
player,201011210pit,rai,BryaDe00,def_int_td,0,,,,,
player,201011210pit,rai,BryaDe00,def_int_long,0,,,,,
player,201011210pit,rai,BryaDe00,pass_defended,0,,,,,
player,201011210pit,rai,BryaDe00,sacks,0.0,,,,,
player,201011210pit,rai,BryaDe00,tackles_combined,1,,,,,
player,201011210pit,rai,BryaDe00,tackles_solo,1,,,,,
player,201011210pit,rai,BryaDe00,tackles_assists,0,,,,,
player,201011210pit,rai,BryaDe00,tackles_loss,0,,,,,
player,201011210pit,rai,BryaDe00,qb_hits,0,,,,,
player,201011210pit,rai,BryaDe00,fumbles_rec,0,,,,,
player,201011210pit,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201011210pit,rai,BryaDe00,fumbles_forced,0,,,,,
player,201011210pit,rai,HendJo99,def_int,0,,,,,
player,201011210pit,rai,HendJo99,def_int_yds,0,,,,,
player,201011210pit,rai,HendJo99,def_int_td,0,,,,,
player,201011210pit,rai,HendJo99,def_int_long,0,,,,,
player,201011210pit,rai,HendJo99,pass_defended,0,,,,,
player,201011210pit,rai,HendJo99,sacks,0.0,,,,,
player,201011210pit,rai,HendJo99,tackles_combined,1,,,,,
player,201011210pit,rai,HendJo99,tackles_solo,0,,,,,
player,201011210pit,rai,HendJo99,tackles_assists,1,,,,,
player,201011210pit,rai,HendJo99,tackles_loss,0,,,,,
player,201011210pit,rai,HendJo99,qb_hits,1,,,,,
player,201011210pit,rai,HendJo99,fumbles_rec,0,,,,,
player,201011210pit,rai,HendJo99,fumbles_rec_yds,0,,,,,
player,201011210pit,rai,HendJo99,fumbles_rec_td,0,,,,,
player,201011210pit,rai,HendJo99,fumbles_forced,0,,,,,
player,201011210pit,pit,HarrJa23,def_int,1,,,,,
player,201011210pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201011210pit,pit,HarrJa23,def_int_td,0,,,,,
player,201011210pit,pit,HarrJa23,def_int_long,0,,,,,
player,201011210pit,pit,HarrJa23,pass_defended,1,,,,,
player,201011210pit,pit,HarrJa23,sacks,2.0,,,,,
player,201011210pit,pit,HarrJa23,tackles_combined,5,,,,,
player,201011210pit,pit,HarrJa23,tackles_solo,5,,,,,
player,201011210pit,pit,HarrJa23,tackles_assists,0,,,,,
player,201011210pit,pit,HarrJa23,tackles_loss,2,,,,,
player,201011210pit,pit,HarrJa23,qb_hits,4,,,,,
player,201011210pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201011210pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201011210pit,pit,HarrJa23,fumbles_forced,1,,,,,
player,201011210pit,pit,PolaTr99,def_int,1,,,,,
player,201011210pit,pit,PolaTr99,def_int_yds,38,,,,,
player,201011210pit,pit,PolaTr99,def_int_td,0,,,,,
player,201011210pit,pit,PolaTr99,def_int_long,38,,,,,
player,201011210pit,pit,PolaTr99,pass_defended,2,,,,,
player,201011210pit,pit,PolaTr99,sacks,0.0,,,,,
player,201011210pit,pit,PolaTr99,tackles_combined,6,,,,,
player,201011210pit,pit,PolaTr99,tackles_solo,6,,,,,
player,201011210pit,pit,PolaTr99,tackles_assists,0,,,,,
player,201011210pit,pit,PolaTr99,tackles_loss,1,,,,,
player,201011210pit,pit,PolaTr99,qb_hits,0,,,,,
player,201011210pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201011210pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201011210pit,pit,FarrJa99,def_int,0,,,,,
player,201011210pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201011210pit,pit,FarrJa99,def_int_td,0,,,,,
player,201011210pit,pit,FarrJa99,def_int_long,0,,,,,
player,201011210pit,pit,FarrJa99,pass_defended,1,,,,,
player,201011210pit,pit,FarrJa99,sacks,1.0,,,,,
player,201011210pit,pit,FarrJa99,tackles_combined,8,,,,,
player,201011210pit,pit,FarrJa99,tackles_solo,7,,,,,
player,201011210pit,pit,FarrJa99,tackles_assists,1,,,,,
player,201011210pit,pit,FarrJa99,tackles_loss,2,,,,,
player,201011210pit,pit,FarrJa99,qb_hits,1,,,,,
player,201011210pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201011210pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201011210pit,pit,McFaBr20,def_int,0,,,,,
player,201011210pit,pit,McFaBr20,def_int_yds,0,,,,,
player,201011210pit,pit,McFaBr20,def_int_td,0,,,,,
player,201011210pit,pit,McFaBr20,def_int_long,0,,,,,
player,201011210pit,pit,McFaBr20,pass_defended,0,,,,,
player,201011210pit,pit,McFaBr20,sacks,1.0,,,,,
player,201011210pit,pit,McFaBr20,tackles_combined,5,,,,,
player,201011210pit,pit,McFaBr20,tackles_solo,5,,,,,
player,201011210pit,pit,McFaBr20,tackles_assists,0,,,,,
player,201011210pit,pit,McFaBr20,tackles_loss,1,,,,,
player,201011210pit,pit,McFaBr20,qb_hits,1,,,,,
player,201011210pit,pit,McFaBr20,fumbles_rec,0,,,,,
player,201011210pit,pit,McFaBr20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,McFaBr20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,McFaBr20,fumbles_forced,0,,,,,
player,201011210pit,pit,WoodLa99,def_int,0,,,,,
player,201011210pit,pit,WoodLa99,def_int_yds,0,,,,,
player,201011210pit,pit,WoodLa99,def_int_td,0,,,,,
player,201011210pit,pit,WoodLa99,def_int_long,0,,,,,
player,201011210pit,pit,WoodLa99,pass_defended,0,,,,,
player,201011210pit,pit,WoodLa99,sacks,1.0,,,,,
player,201011210pit,pit,WoodLa99,tackles_combined,2,,,,,
player,201011210pit,pit,WoodLa99,tackles_solo,2,,,,,
player,201011210pit,pit,WoodLa99,tackles_assists,0,,,,,
player,201011210pit,pit,WoodLa99,tackles_loss,0,,,,,
player,201011210pit,pit,WoodLa99,qb_hits,2,,,,,
player,201011210pit,pit,WoodLa99,fumbles_rec,0,,,,,
player,201011210pit,pit,WoodLa99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,WoodLa99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,WoodLa99,fumbles_forced,1,,,,,
player,201011210pit,pit,WoriJa99,def_int,0,,,,,
player,201011210pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201011210pit,pit,WoriJa99,def_int_td,0,,,,,
player,201011210pit,pit,WoriJa99,def_int_long,0,,,,,
player,201011210pit,pit,WoriJa99,pass_defended,0,,,,,
player,201011210pit,pit,WoriJa99,sacks,1.0,,,,,
player,201011210pit,pit,WoriJa99,tackles_combined,2,,,,,
player,201011210pit,pit,WoriJa99,tackles_solo,1,,,,,
player,201011210pit,pit,WoriJa99,tackles_assists,1,,,,,
player,201011210pit,pit,WoriJa99,tackles_loss,1,,,,,
player,201011210pit,pit,WoriJa99,qb_hits,1,,,,,
player,201011210pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201011210pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201011210pit,pit,WoriJa99,fumbles_forced,0,,,,,
player,201011210pit,pit,ClarRy20,def_int,0,,,,,
player,201011210pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201011210pit,pit,ClarRy20,def_int_td,0,,,,,
player,201011210pit,pit,ClarRy20,def_int_long,0,,,,,
player,201011210pit,pit,ClarRy20,pass_defended,0,,,,,
player,201011210pit,pit,ClarRy20,sacks,0.0,,,,,
player,201011210pit,pit,ClarRy20,tackles_combined,7,,,,,
player,201011210pit,pit,ClarRy20,tackles_solo,3,,,,,
player,201011210pit,pit,ClarRy20,tackles_assists,4,,,,,
player,201011210pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201011210pit,pit,ClarRy20,qb_hits,0,,,,,
player,201011210pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201011210pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201011210pit,pit,MadiAn20,def_int,0,,,,,
player,201011210pit,pit,MadiAn20,def_int_yds,0,,,,,
player,201011210pit,pit,MadiAn20,def_int_td,0,,,,,
player,201011210pit,pit,MadiAn20,def_int_long,0,,,,,
player,201011210pit,pit,MadiAn20,pass_defended,0,,,,,
player,201011210pit,pit,MadiAn20,sacks,0.0,,,,,
player,201011210pit,pit,MadiAn20,tackles_combined,4,,,,,
player,201011210pit,pit,MadiAn20,tackles_solo,3,,,,,
player,201011210pit,pit,MadiAn20,tackles_assists,1,,,,,
player,201011210pit,pit,MadiAn20,tackles_loss,0,,,,,
player,201011210pit,pit,MadiAn20,qb_hits,0,,,,,
player,201011210pit,pit,MadiAn20,fumbles_rec,0,,,,,
player,201011210pit,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201011210pit,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201011210pit,pit,MadiAn20,fumbles_forced,0,,,,,
player,201011210pit,pit,TimmLa99,def_int,0,,,,,
player,201011210pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201011210pit,pit,TimmLa99,def_int_td,0,,,,,
player,201011210pit,pit,TimmLa99,def_int_long,0,,,,,
player,201011210pit,pit,TimmLa99,pass_defended,1,,,,,
