game,2010,2,20100919,201009190dal,chi,"Chicago Bears",27,dal,"Dallas Cowboys",20
player,201009190dal,chi,TinoPi20,def_int_td,0,,,,,
player,201009190dal,chi,TinoPi20,def_int_long,0,,,,,
player,201009190dal,chi,TinoPi20,pass_defended,0,,,,,
player,201009190dal,chi,TinoPi20,sacks,0.0,,,,,
player,201009190dal,chi,TinoPi20,tackles_combined,5,,,,,
player,201009190dal,chi,TinoPi20,tackles_solo,4,,,,,
player,201009190dal,chi,TinoPi20,tackles_assists,1,,,,,
player,201009190dal,chi,TinoPi20,tackles_loss,0,,,,,
player,201009190dal,chi,TinoPi20,qb_hits,0,,,,,
player,201009190dal,chi,TinoPi20,fumbles_rec,0,,,,,
player,201009190dal,chi,TinoPi20,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,TinoPi20,fumbles_rec_td,0,,,,,
player,201009190dal,chi,TinoPi20,fumbles_forced,0,,,,,
player,201009190dal,chi,AdamAn20,def_int,0,,,,,
player,201009190dal,chi,AdamAn20,def_int_yds,0,,,,,
player,201009190dal,chi,AdamAn20,def_int_td,0,,,,,
player,201009190dal,chi,AdamAn20,def_int_long,0,,,,,
player,201009190dal,chi,AdamAn20,pass_defended,0,,,,,
player,201009190dal,chi,AdamAn20,sacks,0.0,,,,,
player,201009190dal,chi,AdamAn20,tackles_combined,3,,,,,
player,201009190dal,chi,AdamAn20,tackles_solo,3,,,,,
player,201009190dal,chi,AdamAn20,tackles_assists,0,,,,,
player,201009190dal,chi,AdamAn20,tackles_loss,0,,,,,
player,201009190dal,chi,AdamAn20,qb_hits,0,,,,,
player,201009190dal,chi,AdamAn20,fumbles_rec,0,,,,,
player,201009190dal,chi,AdamAn20,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,AdamAn20,fumbles_rec_td,0,,,,,
player,201009190dal,chi,AdamAn20,fumbles_forced,0,,,,,
player,201009190dal,chi,HarrCh20,def_int,0,,,,,
player,201009190dal,chi,HarrCh20,def_int_yds,0,,,,,
player,201009190dal,chi,HarrCh20,def_int_td,0,,,,,
player,201009190dal,chi,HarrCh20,def_int_long,0,,,,,
player,201009190dal,chi,HarrCh20,pass_defended,0,,,,,
player,201009190dal,chi,HarrCh20,sacks,0.0,,,,,
player,201009190dal,chi,HarrCh20,tackles_combined,3,,,,,
player,201009190dal,chi,HarrCh20,tackles_solo,2,,,,,
player,201009190dal,chi,HarrCh20,tackles_assists,1,,,,,
player,201009190dal,chi,HarrCh20,tackles_loss,0,,,,,
player,201009190dal,chi,HarrCh20,qb_hits,0,,,,,
player,201009190dal,chi,HarrCh20,fumbles_rec,0,,,,,
player,201009190dal,chi,HarrCh20,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,HarrCh20,fumbles_rec_td,0,,,,,
player,201009190dal,chi,HarrCh20,fumbles_forced,0,,,,,
player,201009190dal,chi,ToeaMa99,def_int,0,,,,,
player,201009190dal,chi,ToeaMa99,def_int_yds,0,,,,,
player,201009190dal,chi,ToeaMa99,def_int_td,0,,,,,
player,201009190dal,chi,ToeaMa99,def_int_long,0,,,,,
player,201009190dal,chi,ToeaMa99,pass_defended,1,,,,,
player,201009190dal,chi,ToeaMa99,sacks,0.0,,,,,
player,201009190dal,chi,ToeaMa99,tackles_combined,2,,,,,
player,201009190dal,chi,ToeaMa99,tackles_solo,2,,,,,
player,201009190dal,chi,ToeaMa99,tackles_assists,0,,,,,
player,201009190dal,chi,ToeaMa99,tackles_loss,0,,,,,
player,201009190dal,chi,ToeaMa99,qb_hits,0,,,,,
player,201009190dal,chi,ToeaMa99,fumbles_rec,0,,,,,
player,201009190dal,chi,ToeaMa99,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,ToeaMa99,fumbles_rec_td,0,,,,,
player,201009190dal,chi,ToeaMa99,fumbles_forced,0,,,,,
player,201009190dal,chi,WolfGa00,def_int,0,,,,,
player,201009190dal,chi,WolfGa00,def_int_yds,0,,,,,
player,201009190dal,chi,WolfGa00,def_int_td,0,,,,,
player,201009190dal,chi,WolfGa00,def_int_long,0,,,,,
player,201009190dal,chi,WolfGa00,pass_defended,0,,,,,
player,201009190dal,chi,WolfGa00,sacks,0.0,,,,,
player,201009190dal,chi,WolfGa00,tackles_combined,2,,,,,
player,201009190dal,chi,WolfGa00,tackles_solo,2,,,,,
player,201009190dal,chi,WolfGa00,tackles_assists,0,,,,,
player,201009190dal,chi,WolfGa00,tackles_loss,0,,,,,
player,201009190dal,chi,WolfGa00,qb_hits,0,,,,,
player,201009190dal,chi,WolfGa00,fumbles_rec,0,,,,,
player,201009190dal,chi,WolfGa00,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,WolfGa00,fumbles_rec_td,0,,,,,
player,201009190dal,chi,WolfGa00,fumbles_forced,0,,,,,
player,201009190dal,chi,AndeMa21,def_int,0,,,,,
player,201009190dal,chi,AndeMa21,def_int_yds,0,,,,,
player,201009190dal,chi,AndeMa21,def_int_td,0,,,,,
player,201009190dal,chi,AndeMa21,def_int_long,0,,,,,
player,201009190dal,chi,AndeMa21,pass_defended,0,,,,,
player,201009190dal,chi,AndeMa21,sacks,0.0,,,,,
player,201009190dal,chi,AndeMa21,tackles_combined,1,,,,,
player,201009190dal,chi,AndeMa21,tackles_solo,1,,,,,
player,201009190dal,chi,AndeMa21,tackles_assists,0,,,,,
player,201009190dal,chi,AndeMa21,tackles_loss,0,,,,,
player,201009190dal,chi,AndeMa21,qb_hits,1,,,,,
player,201009190dal,chi,AndeMa21,fumbles_rec,0,,,,,
player,201009190dal,chi,AndeMa21,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,AndeMa21,fumbles_rec_td,0,,,,,
player,201009190dal,chi,AndeMa21,fumbles_forced,0,,,,,
player,201009190dal,chi,GrahCo99,def_int,0,,,,,
player,201009190dal,chi,GrahCo99,def_int_yds,0,,,,,
player,201009190dal,chi,GrahCo99,def_int_td,0,,,,,
player,201009190dal,chi,GrahCo99,def_int_long,0,,,,,
player,201009190dal,chi,GrahCo99,pass_defended,0,,,,,
player,201009190dal,chi,GrahCo99,sacks,0.0,,,,,
player,201009190dal,chi,GrahCo99,tackles_combined,1,,,,,
player,201009190dal,chi,GrahCo99,tackles_solo,1,,,,,
player,201009190dal,chi,GrahCo99,tackles_assists,0,,,,,
player,201009190dal,chi,GrahCo99,tackles_loss,0,,,,,
player,201009190dal,chi,GrahCo99,qb_hits,0,,,,,
player,201009190dal,chi,GrahCo99,fumbles_rec,0,,,,,
player,201009190dal,chi,GrahCo99,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,GrahCo99,fumbles_rec_td,0,,,,,
player,201009190dal,chi,GrahCo99,fumbles_forced,0,,,,,
player,201009190dal,chi,IdonIs20,def_int,0,,,,,
player,201009190dal,chi,IdonIs20,def_int_yds,0,,,,,
player,201009190dal,chi,IdonIs20,def_int_td,0,,,,,
player,201009190dal,chi,IdonIs20,def_int_long,0,,,,,
player,201009190dal,chi,IdonIs20,pass_defended,0,,,,,
player,201009190dal,chi,IdonIs20,sacks,0.0,,,,,
player,201009190dal,chi,IdonIs20,tackles_combined,1,,,,,
player,201009190dal,chi,IdonIs20,tackles_solo,0,,,,,
player,201009190dal,chi,IdonIs20,tackles_assists,1,,,,,
player,201009190dal,chi,IdonIs20,tackles_loss,0,,,,,
player,201009190dal,chi,IdonIs20,qb_hits,1,,,,,
player,201009190dal,chi,IdonIs20,fumbles_rec,0,,,,,
player,201009190dal,chi,IdonIs20,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,IdonIs20,fumbles_rec_td,0,,,,,
player,201009190dal,chi,IdonIs20,fumbles_forced,0,,,,,
player,201009190dal,chi,IwuhBr20,def_int,0,,,,,
player,201009190dal,chi,IwuhBr20,def_int_yds,0,,,,,
player,201009190dal,chi,IwuhBr20,def_int_td,0,,,,,
player,201009190dal,chi,IwuhBr20,def_int_long,0,,,,,
player,201009190dal,chi,IwuhBr20,pass_defended,0,,,,,
player,201009190dal,chi,IwuhBr20,sacks,0.0,,,,,
player,201009190dal,chi,IwuhBr20,tackles_combined,1,,,,,
player,201009190dal,chi,IwuhBr20,tackles_solo,1,,,,,
player,201009190dal,chi,IwuhBr20,tackles_assists,0,,,,,
player,201009190dal,chi,IwuhBr20,tackles_loss,0,,,,,
player,201009190dal,chi,IwuhBr20,qb_hits,0,,,,,
player,201009190dal,chi,IwuhBr20,fumbles_rec,0,,,,,
player,201009190dal,chi,IwuhBr20,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,IwuhBr20,fumbles_rec_td,0,,,,,
player,201009190dal,chi,IwuhBr20,fumbles_forced,0,,,,,
player,201009190dal,chi,MeltHe99,def_int,0,,,,,
player,201009190dal,chi,MeltHe99,def_int_yds,0,,,,,
player,201009190dal,chi,MeltHe99,def_int_td,0,,,,,
player,201009190dal,chi,MeltHe99,def_int_long,0,,,,,
player,201009190dal,chi,MeltHe99,pass_defended,0,,,,,
player,201009190dal,chi,MeltHe99,sacks,0.0,,,,,
player,201009190dal,chi,MeltHe99,tackles_combined,1,,,,,
player,201009190dal,chi,MeltHe99,tackles_solo,1,,,,,
player,201009190dal,chi,MeltHe99,tackles_assists,0,,,,,
player,201009190dal,chi,MeltHe99,tackles_loss,0,,,,,
player,201009190dal,chi,MeltHe99,qb_hits,0,,,,,
player,201009190dal,chi,MeltHe99,fumbles_rec,0,,,,,
player,201009190dal,chi,MeltHe99,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,MeltHe99,fumbles_rec_td,0,,,,,
player,201009190dal,chi,MeltHe99,fumbles_forced,0,,,,,
player,201009190dal,chi,HarrTo99,def_int,0,,,,,
player,201009190dal,chi,HarrTo99,def_int_yds,0,,,,,
player,201009190dal,chi,HarrTo99,def_int_td,0,,,,,
player,201009190dal,chi,HarrTo99,def_int_long,0,,,,,
player,201009190dal,chi,HarrTo99,pass_defended,0,,,,,
player,201009190dal,chi,HarrTo99,sacks,0.0,,,,,
player,201009190dal,chi,HarrTo99,tackles_combined,0,,,,,
player,201009190dal,chi,HarrTo99,tackles_solo,0,,,,,
player,201009190dal,chi,HarrTo99,tackles_assists,0,,,,,
player,201009190dal,chi,HarrTo99,tackles_loss,0,,,,,
player,201009190dal,chi,HarrTo99,qb_hits,1,,,,,
player,201009190dal,chi,HarrTo99,fumbles_rec,0,,,,,
player,201009190dal,chi,HarrTo99,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,HarrTo99,fumbles_rec_td,0,,,,,
player,201009190dal,chi,HarrTo99,fumbles_forced,0,,,,,
player,201009190dal,chi,PeppJu99,def_int,0,,,,,
player,201009190dal,chi,PeppJu99,def_int_yds,0,,,,,
player,201009190dal,chi,PeppJu99,def_int_td,0,,,,,
player,201009190dal,chi,PeppJu99,def_int_long,0,,,,,
player,201009190dal,chi,PeppJu99,pass_defended,2,,,,,
player,201009190dal,chi,PeppJu99,sacks,0.0,,,,,
player,201009190dal,chi,PeppJu99,tackles_combined,0,,,,,
player,201009190dal,chi,PeppJu99,tackles_solo,0,,,,,
player,201009190dal,chi,PeppJu99,tackles_assists,0,,,,,
player,201009190dal,chi,PeppJu99,tackles_loss,0,,,,,
player,201009190dal,chi,PeppJu99,qb_hits,1,,,,,
player,201009190dal,chi,PeppJu99,fumbles_rec,0,,,,,
player,201009190dal,chi,PeppJu99,fumbles_rec_yds,0,,,,,
player,201009190dal,chi,PeppJu99,fumbles_rec_td,0,,,,,
player,201009190dal,chi,PeppJu99,fumbles_forced,0,,,,,
player,201009190dal,dal,SpenAn99,def_int,0,,,,,
player,201009190dal,dal,SpenAn99,def_int_yds,0,,,,,
player,201009190dal,dal,SpenAn99,def_int_td,0,,,,,
player,201009190dal,dal,SpenAn99,def_int_long,0,,,,,
player,201009190dal,dal,SpenAn99,pass_defended,0,,,,,
player,201009190dal,dal,SpenAn99,sacks,1.0,,,,,
player,201009190dal,dal,SpenAn99,tackles_combined,5,,,,,
player,201009190dal,dal,SpenAn99,tackles_solo,5,,,,,
player,201009190dal,dal,SpenAn99,tackles_assists,0,,,,,
player,201009190dal,dal,SpenAn99,tackles_loss,1,,,,,
player,201009190dal,dal,SpenAn99,qb_hits,2,,,,,
player,201009190dal,dal,SpenAn99,fumbles_rec,0,,,,,
player,201009190dal,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,SpenAn99,fumbles_forced,0,,,,,
player,201009190dal,dal,JameBr20,def_int,0,,,,,
player,201009190dal,dal,JameBr20,def_int_yds,0,,,,,
player,201009190dal,dal,JameBr20,def_int_td,0,,,,,
player,201009190dal,dal,JameBr20,def_int_long,0,,,,,
player,201009190dal,dal,JameBr20,pass_defended,0,,,,,
player,201009190dal,dal,JameBr20,sacks,0.0,,,,,
player,201009190dal,dal,JameBr20,tackles_combined,6,,,,,
player,201009190dal,dal,JameBr20,tackles_solo,5,,,,,
player,201009190dal,dal,JameBr20,tackles_assists,1,,,,,
player,201009190dal,dal,JameBr20,tackles_loss,0,,,,,
player,201009190dal,dal,JameBr20,qb_hits,0,,,,,
player,201009190dal,dal,JameBr20,fumbles_rec,0,,,,,
player,201009190dal,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201009190dal,dal,JameBr20,fumbles_forced,0,,,,,
player,201009190dal,dal,BrooKe00,def_int,0,,,,,
player,201009190dal,dal,BrooKe00,def_int_yds,0,,,,,
player,201009190dal,dal,BrooKe00,def_int_td,0,,,,,
player,201009190dal,dal,BrooKe00,def_int_long,0,,,,,
player,201009190dal,dal,BrooKe00,pass_defended,0,,,,,
player,201009190dal,dal,BrooKe00,sacks,0.0,,,,,
player,201009190dal,dal,BrooKe00,tackles_combined,5,,,,,
player,201009190dal,dal,BrooKe00,tackles_solo,5,,,,,
player,201009190dal,dal,BrooKe00,tackles_assists,0,,,,,
player,201009190dal,dal,BrooKe00,tackles_loss,1,,,,,
player,201009190dal,dal,BrooKe00,qb_hits,0,,,,,
player,201009190dal,dal,BrooKe00,fumbles_rec,0,,,,,
player,201009190dal,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201009190dal,dal,BrooKe00,fumbles_forced,0,,,,,
player,201009190dal,dal,NewmTe20,def_int,0,,,,,
player,201009190dal,dal,NewmTe20,def_int_yds,0,,,,,
player,201009190dal,dal,NewmTe20,def_int_td,0,,,,,
player,201009190dal,dal,NewmTe20,def_int_long,0,,,,,
player,201009190dal,dal,NewmTe20,pass_defended,0,,,,,
player,201009190dal,dal,NewmTe20,sacks,0.0,,,,,
player,201009190dal,dal,NewmTe20,tackles_combined,4,,,,,
player,201009190dal,dal,NewmTe20,tackles_solo,4,,,,,
player,201009190dal,dal,NewmTe20,tackles_assists,0,,,,,
player,201009190dal,dal,NewmTe20,tackles_loss,0,,,,,
player,201009190dal,dal,NewmTe20,qb_hits,0,,,,,
player,201009190dal,dal,NewmTe20,fumbles_rec,0,,,,,
player,201009190dal,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201009190dal,dal,NewmTe20,fumbles_forced,0,,,,,
player,201009190dal,dal,ScanOr99,def_int,0,,,,,
player,201009190dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201009190dal,dal,ScanOr99,def_int_td,0,,,,,
player,201009190dal,dal,ScanOr99,def_int_long,0,,,,,
player,201009190dal,dal,ScanOr99,pass_defended,0,,,,,
player,201009190dal,dal,ScanOr99,sacks,0.0,,,,,
player,201009190dal,dal,ScanOr99,tackles_combined,3,,,,,
player,201009190dal,dal,ScanOr99,tackles_solo,3,,,,,
player,201009190dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201009190dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201009190dal,dal,ScanOr99,qb_hits,0,,,,,
player,201009190dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201009190dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201009190dal,dal,WareDe99,def_int,0,,,,,
player,201009190dal,dal,WareDe99,def_int_yds,0,,,,,
player,201009190dal,dal,WareDe99,def_int_td,0,,,,,
player,201009190dal,dal,WareDe99,def_int_long,0,,,,,
player,201009190dal,dal,WareDe99,pass_defended,1,,,,,
player,201009190dal,dal,WareDe99,sacks,0.0,,,,,
player,201009190dal,dal,WareDe99,tackles_combined,3,,,,,
player,201009190dal,dal,WareDe99,tackles_solo,3,,,,,
player,201009190dal,dal,WareDe99,tackles_assists,0,,,,,
player,201009190dal,dal,WareDe99,tackles_loss,1,,,,,
player,201009190dal,dal,WareDe99,qb_hits,2,,,,,
player,201009190dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201009190dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201009190dal,dal,BallAl99,def_int,0,,,,,
player,201009190dal,dal,BallAl99,def_int_yds,0,,,,,
player,201009190dal,dal,BallAl99,def_int_td,0,,,,,
player,201009190dal,dal,BallAl99,def_int_long,0,,,,,
player,201009190dal,dal,BallAl99,pass_defended,0,,,,,
player,201009190dal,dal,BallAl99,sacks,0.0,,,,,
player,201009190dal,dal,BallAl99,tackles_combined,2,,,,,
player,201009190dal,dal,BallAl99,tackles_solo,2,,,,,
player,201009190dal,dal,BallAl99,tackles_assists,0,,,,,
player,201009190dal,dal,BallAl99,tackles_loss,0,,,,,
player,201009190dal,dal,BallAl99,qb_hits,0,,,,,
player,201009190dal,dal,BallAl99,fumbles_rec,0,,,,,
player,201009190dal,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,BallAl99,fumbles_forced,0,,,,,
player,201009190dal,dal,JenkMi99,def_int,0,,,,,
player,201009190dal,dal,JenkMi99,def_int_yds,0,,,,,
player,201009190dal,dal,JenkMi99,def_int_td,0,,,,,
player,201009190dal,dal,JenkMi99,def_int_long,0,,,,,
player,201009190dal,dal,JenkMi99,pass_defended,1,,,,,
player,201009190dal,dal,JenkMi99,sacks,0.0,,,,,
player,201009190dal,dal,JenkMi99,tackles_combined,2,,,,,
player,201009190dal,dal,JenkMi99,tackles_solo,2,,,,,
player,201009190dal,dal,JenkMi99,tackles_assists,0,,,,,
player,201009190dal,dal,JenkMi99,tackles_loss,0,,,,,
player,201009190dal,dal,JenkMi99,qb_hits,0,,,,,
player,201009190dal,dal,JenkMi99,fumbles_rec,0,,,,,
player,201009190dal,dal,JenkMi99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,JenkMi99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,JenkMi99,fumbles_forced,0,,,,,
player,201009190dal,dal,McCrDa00,def_int,0,,,,,
player,201009190dal,dal,McCrDa00,def_int_yds,0,,,,,
player,201009190dal,dal,McCrDa00,def_int_td,0,,,,,
player,201009190dal,dal,McCrDa00,def_int_long,0,,,,,
player,201009190dal,dal,McCrDa00,pass_defended,0,,,,,
player,201009190dal,dal,McCrDa00,sacks,0.0,,,,,
player,201009190dal,dal,McCrDa00,tackles_combined,2,,,,,
player,201009190dal,dal,McCrDa00,tackles_solo,1,,,,,
player,201009190dal,dal,McCrDa00,tackles_assists,1,,,,,
player,201009190dal,dal,McCrDa00,tackles_loss,0,,,,,
player,201009190dal,dal,McCrDa00,qb_hits,0,,,,,
player,201009190dal,dal,McCrDa00,fumbles_rec,0,,,,,
player,201009190dal,dal,McCrDa00,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,McCrDa00,fumbles_rec_td,0,,,,,
player,201009190dal,dal,McCrDa00,fumbles_forced,0,,,,,
player,201009190dal,dal,RatlJa20,def_int,0,,,,,
player,201009190dal,dal,RatlJa20,def_int_yds,0,,,,,
player,201009190dal,dal,RatlJa20,def_int_td,0,,,,,
player,201009190dal,dal,RatlJa20,def_int_long,0,,,,,
player,201009190dal,dal,RatlJa20,pass_defended,0,,,,,
player,201009190dal,dal,RatlJa20,sacks,0.0,,,,,
player,201009190dal,dal,RatlJa20,tackles_combined,2,,,,,
player,201009190dal,dal,RatlJa20,tackles_solo,2,,,,,
player,201009190dal,dal,RatlJa20,tackles_assists,0,,,,,
player,201009190dal,dal,RatlJa20,tackles_loss,0,,,,,
player,201009190dal,dal,RatlJa20,qb_hits,0,,,,,
player,201009190dal,dal,RatlJa20,fumbles_rec,0,,,,,
player,201009190dal,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201009190dal,dal,RatlJa20,fumbles_forced,0,,,,,
player,201009190dal,dal,SensGe20,def_int,0,,,,,
player,201009190dal,dal,SensGe20,def_int_yds,0,,,,,
player,201009190dal,dal,SensGe20,def_int_td,0,,,,,
player,201009190dal,dal,SensGe20,def_int_long,0,,,,,
player,201009190dal,dal,SensGe20,pass_defended,0,,,,,
player,201009190dal,dal,SensGe20,sacks,0.0,,,,,
player,201009190dal,dal,SensGe20,tackles_combined,2,,,,,
player,201009190dal,dal,SensGe20,tackles_solo,2,,,,,
player,201009190dal,dal,SensGe20,tackles_assists,0,,,,,
player,201009190dal,dal,SensGe20,tackles_loss,0,,,,,
player,201009190dal,dal,SensGe20,qb_hits,0,,,,,
player,201009190dal,dal,SensGe20,fumbles_rec,0,,,,,
player,201009190dal,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201009190dal,dal,SensGe20,fumbles_forced,0,,,,,
player,201009190dal,dal,BoweSt20,def_int,0,,,,,
player,201009190dal,dal,BoweSt20,def_int_yds,0,,,,,
player,201009190dal,dal,BoweSt20,def_int_td,0,,,,,
player,201009190dal,dal,BoweSt20,def_int_long,0,,,,,
player,201009190dal,dal,BoweSt20,pass_defended,0,,,,,
player,201009190dal,dal,BoweSt20,sacks,0.0,,,,,
player,201009190dal,dal,BoweSt20,tackles_combined,1,,,,,
player,201009190dal,dal,BoweSt20,tackles_solo,1,,,,,
player,201009190dal,dal,BoweSt20,tackles_assists,0,,,,,
player,201009190dal,dal,BoweSt20,tackles_loss,1,,,,,
player,201009190dal,dal,BoweSt20,qb_hits,0,,,,,
player,201009190dal,dal,BoweSt20,fumbles_rec,0,,,,,
player,201009190dal,dal,BoweSt20,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,BoweSt20,fumbles_rec_td,0,,,,,
player,201009190dal,dal,BoweSt20,fumbles_forced,0,,,,,
player,201009190dal,dal,BuehDa44,def_int,0,,,,,
player,201009190dal,dal,BuehDa44,def_int_yds,0,,,,,
player,201009190dal,dal,BuehDa44,def_int_td,0,,,,,
player,201009190dal,dal,BuehDa44,def_int_long,0,,,,,
player,201009190dal,dal,BuehDa44,pass_defended,0,,,,,
player,201009190dal,dal,BuehDa44,sacks,0.0,,,,,
player,201009190dal,dal,BuehDa44,tackles_combined,1,,,,,
player,201009190dal,dal,BuehDa44,tackles_solo,1,,,,,
player,201009190dal,dal,BuehDa44,tackles_assists,0,,,,,
player,201009190dal,dal,BuehDa44,tackles_loss,0,,,,,
player,201009190dal,dal,BuehDa44,qb_hits,0,,,,,
player,201009190dal,dal,BuehDa44,fumbles_rec,0,,,,,
player,201009190dal,dal,BuehDa44,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,BuehDa44,fumbles_rec_td,0,,,,,
player,201009190dal,dal,BuehDa44,fumbles_forced,0,,,,,
player,201009190dal,dal,ChurBa99,def_int,0,,,,,
player,201009190dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201009190dal,dal,ChurBa99,def_int_td,0,,,,,
player,201009190dal,dal,ChurBa99,def_int_long,0,,,,,
player,201009190dal,dal,ChurBa99,pass_defended,0,,,,,
player,201009190dal,dal,ChurBa99,sacks,0.0,,,,,
player,201009190dal,dal,ChurBa99,tackles_combined,1,,,,,
player,201009190dal,dal,ChurBa99,tackles_solo,0,,,,,
player,201009190dal,dal,ChurBa99,tackles_assists,1,,,,,
player,201009190dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201009190dal,dal,ChurBa99,qb_hits,0,,,,,
player,201009190dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201009190dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201009190dal,dal,HamlMi99,def_int,0,,,,,
player,201009190dal,dal,HamlMi99,def_int_yds,0,,,,,
player,201009190dal,dal,HamlMi99,def_int_td,0,,,,,
player,201009190dal,dal,HamlMi99,def_int_long,0,,,,,
player,201009190dal,dal,HamlMi99,pass_defended,0,,,,,
player,201009190dal,dal,HamlMi99,sacks,0.0,,,,,
player,201009190dal,dal,HamlMi99,tackles_combined,1,,,,,
player,201009190dal,dal,HamlMi99,tackles_solo,1,,,,,
player,201009190dal,dal,HamlMi99,tackles_assists,0,,,,,
player,201009190dal,dal,HamlMi99,tackles_loss,0,,,,,
player,201009190dal,dal,HamlMi99,qb_hits,0,,,,,
player,201009190dal,dal,HamlMi99,fumbles_rec,0,,,,,
player,201009190dal,dal,HamlMi99,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,HamlMi99,fumbles_rec_td,0,,,,,
player,201009190dal,dal,HamlMi99,fumbles_forced,0,,,,,
player,201009190dal,dal,SpeaMa21,def_int,0,,,,,
player,201009190dal,dal,SpeaMa21,def_int_yds,0,,,,,
player,201009190dal,dal,SpeaMa21,def_int_td,0,,,,,
player,201009190dal,dal,SpeaMa21,def_int_long,0,,,,,
player,201009190dal,dal,SpeaMa21,pass_defended,0,,,,,
player,201009190dal,dal,SpeaMa21,sacks,0.0,,,,,
player,201009190dal,dal,SpeaMa21,tackles_combined,1,,,,,
player,201009190dal,dal,SpeaMa21,tackles_solo,1,,,,,
player,201009190dal,dal,SpeaMa21,tackles_assists,0,,,,,
player,201009190dal,dal,SpeaMa21,tackles_loss,0,,,,,
player,201009190dal,dal,SpeaMa21,qb_hits,1,,,,,
player,201009190dal,dal,SpeaMa21,fumbles_rec,0,,,,,
player,201009190dal,dal,SpeaMa21,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,SpeaMa21,fumbles_rec_td,0,,,,,
player,201009190dal,dal,SpeaMa21,fumbles_forced,0,,,,,
player,201009190dal,dal,WillLe20,def_int,0,,,,,
player,201009190dal,dal,WillLe20,def_int_yds,0,,,,,
player,201009190dal,dal,WillLe20,def_int_td,0,,,,,
player,201009190dal,dal,WillLe20,def_int_long,0,,,,,
player,201009190dal,dal,WillLe20,pass_defended,0,,,,,
player,201009190dal,dal,WillLe20,sacks,0.0,,,,,
player,201009190dal,dal,WillLe20,tackles_combined,1,,,,,
player,201009190dal,dal,WillLe20,tackles_solo,0,,,,,
player,201009190dal,dal,WillLe20,tackles_assists,1,,,,,
player,201009190dal,dal,WillLe20,tackles_loss,0,,,,,
player,201009190dal,dal,WillLe20,qb_hits,0,,,,,
player,201009190dal,dal,WillLe20,fumbles_rec,0,,,,,
player,201009190dal,dal,WillLe20,fumbles_rec_yds,0,,,,,
player,201009190dal,dal,WillLe20,fumbles_rec_td,0,,,,,
player,201009190dal,dal,WillLe20,fumbles_forced,0,,,,,
player,201009190dal,chi,HestDe99,kick_ret,0,,,,,
player,201009190dal,chi,HestDe99,kick_ret_yds,0,,,,,
