game,2010,16,20101226,201012260buf,nwe,"New England Patriots",34,buf,"Buffalo Bills",3
player,201012260buf,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201012260buf,buf,WilsGe01,fumbles_forced,0,,,,,
player,201012260buf,buf,CarrAl99,def_int,0,,,,,
player,201012260buf,buf,CarrAl99,def_int_yds,0,,,,,
player,201012260buf,buf,CarrAl99,def_int_td,0,,,,,
player,201012260buf,buf,CarrAl99,def_int_long,0,,,,,
player,201012260buf,buf,CarrAl99,pass_defended,0,,,,,
player,201012260buf,buf,CarrAl99,sacks,0.0,,,,,
player,201012260buf,buf,CarrAl99,tackles_combined,1,,,,,
player,201012260buf,buf,CarrAl99,tackles_solo,1,,,,,
player,201012260buf,buf,CarrAl99,tackles_assists,0,,,,,
player,201012260buf,buf,CarrAl99,tackles_loss,0,,,,,
player,201012260buf,buf,CarrAl99,qb_hits,0,,,,,
player,201012260buf,buf,CarrAl99,fumbles_rec,0,,,,,
player,201012260buf,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201012260buf,buf,CarrAl99,fumbles_forced,0,,,,,
player,201012260buf,buf,ChanSc00,def_int,0,,,,,
player,201012260buf,buf,ChanSc00,def_int_yds,0,,,,,
player,201012260buf,buf,ChanSc00,def_int_td,0,,,,,
player,201012260buf,buf,ChanSc00,def_int_long,0,,,,,
player,201012260buf,buf,ChanSc00,pass_defended,0,,,,,
player,201012260buf,buf,ChanSc00,sacks,0.0,,,,,
player,201012260buf,buf,ChanSc00,tackles_combined,1,,,,,
player,201012260buf,buf,ChanSc00,tackles_solo,1,,,,,
player,201012260buf,buf,ChanSc00,tackles_assists,0,,,,,
player,201012260buf,buf,ChanSc00,tackles_loss,0,,,,,
player,201012260buf,buf,ChanSc00,qb_hits,0,,,,,
player,201012260buf,buf,ChanSc00,fumbles_rec,0,,,,,
player,201012260buf,buf,ChanSc00,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,ChanSc00,fumbles_rec_td,0,,,,,
player,201012260buf,buf,ChanSc00,fumbles_forced,0,,,,,
player,201012260buf,buf,McInCo00,def_int,0,,,,,
player,201012260buf,buf,McInCo00,def_int_yds,0,,,,,
player,201012260buf,buf,McInCo00,def_int_td,0,,,,,
player,201012260buf,buf,McInCo00,def_int_long,0,,,,,
player,201012260buf,buf,McInCo00,pass_defended,0,,,,,
player,201012260buf,buf,McInCo00,sacks,0.0,,,,,
player,201012260buf,buf,McInCo00,tackles_combined,1,,,,,
player,201012260buf,buf,McInCo00,tackles_solo,1,,,,,
player,201012260buf,buf,McInCo00,tackles_assists,0,,,,,
player,201012260buf,buf,McInCo00,tackles_loss,0,,,,,
player,201012260buf,buf,McInCo00,qb_hits,0,,,,,
player,201012260buf,buf,McInCo00,fumbles_rec,0,,,,,
player,201012260buf,buf,McInCo00,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,McInCo00,fumbles_rec_td,0,,,,,
player,201012260buf,buf,McInCo00,fumbles_forced,0,,,,,
player,201012260buf,buf,ScotBr20,def_int,0,,,,,
player,201012260buf,buf,ScotBr20,def_int_yds,0,,,,,
player,201012260buf,buf,ScotBr20,def_int_td,0,,,,,
player,201012260buf,buf,ScotBr20,def_int_long,0,,,,,
player,201012260buf,buf,ScotBr20,pass_defended,0,,,,,
player,201012260buf,buf,ScotBr20,sacks,0.0,,,,,
player,201012260buf,buf,ScotBr20,tackles_combined,1,,,,,
player,201012260buf,buf,ScotBr20,tackles_solo,0,,,,,
player,201012260buf,buf,ScotBr20,tackles_assists,1,,,,,
player,201012260buf,buf,ScotBr20,tackles_loss,0,,,,,
player,201012260buf,buf,ScotBr20,qb_hits,0,,,,,
player,201012260buf,buf,ScotBr20,fumbles_rec,0,,,,,
player,201012260buf,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201012260buf,buf,ScotBr20,fumbles_forced,0,,,,,
player,201012260buf,buf,SpilC.00,def_int,0,,,,,
player,201012260buf,buf,SpilC.00,def_int_yds,0,,,,,
player,201012260buf,buf,SpilC.00,def_int_td,0,,,,,
player,201012260buf,buf,SpilC.00,def_int_long,0,,,,,
player,201012260buf,buf,SpilC.00,pass_defended,0,,,,,
player,201012260buf,buf,SpilC.00,sacks,0.0,,,,,
player,201012260buf,buf,SpilC.00,tackles_combined,1,,,,,
player,201012260buf,buf,SpilC.00,tackles_solo,1,,,,,
player,201012260buf,buf,SpilC.00,tackles_assists,0,,,,,
player,201012260buf,buf,SpilC.00,tackles_loss,0,,,,,
player,201012260buf,buf,SpilC.00,qb_hits,0,,,,,
player,201012260buf,buf,SpilC.00,fumbles_rec,0,,,,,
player,201012260buf,buf,SpilC.00,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,SpilC.00,fumbles_rec_td,0,,,,,
player,201012260buf,buf,SpilC.00,fumbles_forced,0,,,,,
player,201012260buf,buf,YoubAs20,def_int,0,,,,,
player,201012260buf,buf,YoubAs20,def_int_yds,0,,,,,
player,201012260buf,buf,YoubAs20,def_int_td,0,,,,,
player,201012260buf,buf,YoubAs20,def_int_long,0,,,,,
player,201012260buf,buf,YoubAs20,pass_defended,0,,,,,
player,201012260buf,buf,YoubAs20,sacks,0.0,,,,,
player,201012260buf,buf,YoubAs20,tackles_combined,1,,,,,
player,201012260buf,buf,YoubAs20,tackles_solo,0,,,,,
player,201012260buf,buf,YoubAs20,tackles_assists,1,,,,,
player,201012260buf,buf,YoubAs20,tackles_loss,,,,,,
player,201012260buf,buf,YoubAs20,qb_hits,,,,,,
player,201012260buf,buf,YoubAs20,fumbles_rec,0,,,,,
player,201012260buf,buf,YoubAs20,fumbles_rec_yds,0,,,,,
player,201012260buf,buf,YoubAs20,fumbles_rec_td,0,,,,,
player,201012260buf,buf,YoubAs20,fumbles_forced,0,,,,,
player,201012260buf,nwe,MorrSa00,kick_ret,1,,,,,
player,201012260buf,nwe,MorrSa00,kick_ret_yds,23,,,,,
player,201012260buf,nwe,MorrSa00,kick_ret_yds_per_ret,23.0,,,,,
player,201012260buf,nwe,MorrSa00,kick_ret_td,0,,,,,
player,201012260buf,nwe,MorrSa00,kick_ret_long,23,,,,,
player,201012260buf,nwe,MorrSa00,punt_ret,0,,,,,
player,201012260buf,nwe,MorrSa00,punt_ret_yds,0,,,,,
player,201012260buf,nwe,MorrSa00,punt_ret_yds_per_ret,,,,,,
player,201012260buf,nwe,MorrSa00,punt_ret_td,0,,,,,
player,201012260buf,nwe,MorrSa00,punt_ret_long,0,,,,,
player,201012260buf,nwe,TateBr00,kick_ret,1,,,,,
player,201012260buf,nwe,TateBr00,kick_ret_yds,16,,,,,
player,201012260buf,nwe,TateBr00,kick_ret_yds_per_ret,16.0,,,,,
player,201012260buf,nwe,TateBr00,kick_ret_td,0,,,,,
player,201012260buf,nwe,TateBr00,kick_ret_long,16,,,,,
player,201012260buf,nwe,TateBr00,punt_ret,0,,,,,
player,201012260buf,nwe,TateBr00,punt_ret_yds,0,,,,,
player,201012260buf,nwe,TateBr00,punt_ret_yds_per_ret,,,,,,
player,201012260buf,nwe,TateBr00,punt_ret_td,0,,,,,
player,201012260buf,nwe,TateBr00,punt_ret_long,0,,,,,
player,201012260buf,buf,SpilC.00,kick_ret,5,,,,,
player,201012260buf,buf,SpilC.00,kick_ret_yds,84,,,,,
player,201012260buf,buf,SpilC.00,kick_ret_yds_per_ret,16.8,,,,,
player,201012260buf,buf,SpilC.00,kick_ret_td,0,,,,,
player,201012260buf,buf,SpilC.00,kick_ret_long,22,,,,,
player,201012260buf,buf,SpilC.00,punt_ret,1,,,,,
player,201012260buf,buf,SpilC.00,punt_ret_yds,0,,,,,
player,201012260buf,buf,SpilC.00,punt_ret_yds_per_ret,0.0,,,,,
player,201012260buf,buf,SpilC.00,punt_ret_td,0,,,,,
player,201012260buf,buf,SpilC.00,punt_ret_long,0,,,,,
player,201012260buf,buf,RoosNa00,kick_ret,2,,,,,
player,201012260buf,buf,RoosNa00,kick_ret_yds,31,,,,,
player,201012260buf,buf,RoosNa00,kick_ret_yds_per_ret,15.5,,,,,
player,201012260buf,buf,RoosNa00,kick_ret_td,0,,,,,
player,201012260buf,buf,RoosNa00,kick_ret_long,16,,,,,
player,201012260buf,buf,RoosNa00,punt_ret,0,,,,,
player,201012260buf,buf,RoosNa00,punt_ret_yds,0,,,,,
player,201012260buf,buf,RoosNa00,punt_ret_yds_per_ret,,,,,,
player,201012260buf,buf,RoosNa00,punt_ret_td,0,,,,,
player,201012260buf,buf,RoosNa00,punt_ret_long,0,,,,,
player,201012260buf,nwe,grahasha01,xpm,4,,,,,
player,201012260buf,nwe,grahasha01,xpa,4,,,,,
player,201012260buf,nwe,grahasha01,fgm,2,,,,,
player,201012260buf,nwe,grahasha01,fga,2,,,,,
player,201012260buf,nwe,grahasha01,punt,0,,,,,
player,201012260buf,nwe,grahasha01,punt_yds,0,,,,,
player,201012260buf,nwe,grahasha01,punt_yds_per_punt,,,,,,
player,201012260buf,nwe,grahasha01,punt_long,0,,,,,
player,201012260buf,nwe,MeskZo99,xpm,,,,,,
player,201012260buf,nwe,MeskZo99,xpa,,,,,,
player,201012260buf,nwe,MeskZo99,fgm,,,,,,
player,201012260buf,nwe,MeskZo99,fga,,,,,,
player,201012260buf,nwe,MeskZo99,punt,5,,,,,
player,201012260buf,nwe,MeskZo99,punt_yds,206,,,,,
player,201012260buf,nwe,MeskZo99,punt_yds_per_punt,41.2,,,,,
player,201012260buf,nwe,MeskZo99,punt_long,48,,,,,
player,201012260buf,buf,MoorBr24,xpm,,,,,,
player,201012260buf,buf,MoorBr24,xpa,,,,,,
player,201012260buf,buf,MoorBr24,fgm,,,,,,
player,201012260buf,buf,MoorBr24,fga,,,,,,
player,201012260buf,buf,MoorBr24,punt,2,,,,,
player,201012260buf,buf,MoorBr24,punt_yds,68,,,,,
player,201012260buf,buf,MoorBr24,punt_yds_per_punt,34.0,,,,,
player,201012260buf,buf,MoorBr24,punt_long,36,,,,,
player,201012260buf,buf,linderia01,xpm,,,,,,
player,201012260buf,buf,linderia01,xpa,,,,,,
player,201012260buf,buf,linderia01,fgm,1,,,,,
player,201012260buf,buf,linderia01,fga,1,,,,,
player,201012260buf,buf,linderia01,punt,0,,,,,
player,201012260buf,buf,linderia01,punt_yds,0,,,,,
player,201012260buf,buf,linderia01,punt_yds_per_punt,,,,,,
player,201012260buf,buf,linderia01,punt_long,0,,,,,
