game,2010,3,20100926,201009260car,cin,"Cincinnati Bengals",20,car,"Carolina Panthers",7
player,201009260car,cin,JohnMi98,def_int_long,0,,,,,
player,201009260car,cin,JohnMi98,pass_defended,0,,,,,
player,201009260car,cin,JohnMi98,sacks,0.0,,,,,
player,201009260car,cin,JohnMi98,tackles_combined,4,,,,,
player,201009260car,cin,JohnMi98,tackles_solo,3,,,,,
player,201009260car,cin,JohnMi98,tackles_assists,1,,,,,
player,201009260car,cin,JohnMi98,tackles_loss,0,,,,,
player,201009260car,cin,JohnMi98,qb_hits,0,,,,,
player,201009260car,cin,JohnMi98,fumbles_rec,0,,,,,
player,201009260car,cin,JohnMi98,fumbles_rec_yds,0,,,,,
player,201009260car,cin,JohnMi98,fumbles_rec_td,0,,,,,
player,201009260car,cin,JohnMi98,fumbles_forced,0,,,,,
player,201009260car,cin,JohnBr20,def_int,0,,,,,
player,201009260car,cin,JohnBr20,def_int_yds,0,,,,,
player,201009260car,cin,JohnBr20,def_int_td,0,,,,,
player,201009260car,cin,JohnBr20,def_int_long,0,,,,,
player,201009260car,cin,JohnBr20,pass_defended,0,,,,,
player,201009260car,cin,JohnBr20,sacks,0.0,,,,,
player,201009260car,cin,JohnBr20,tackles_combined,3,,,,,
player,201009260car,cin,JohnBr20,tackles_solo,2,,,,,
player,201009260car,cin,JohnBr20,tackles_assists,1,,,,,
player,201009260car,cin,JohnBr20,tackles_loss,0,,,,,
player,201009260car,cin,JohnBr20,qb_hits,0,,,,,
player,201009260car,cin,JohnBr20,fumbles_rec,0,,,,,
player,201009260car,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201009260car,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201009260car,cin,JohnBr20,fumbles_forced,0,,,,,
player,201009260car,cin,WillRo03,def_int,0,,,,,
player,201009260car,cin,WillRo03,def_int_yds,0,,,,,
player,201009260car,cin,WillRo03,def_int_td,0,,,,,
player,201009260car,cin,WillRo03,def_int_long,0,,,,,
player,201009260car,cin,WillRo03,pass_defended,0,,,,,
player,201009260car,cin,WillRo03,sacks,0.0,,,,,
player,201009260car,cin,WillRo03,tackles_combined,3,,,,,
player,201009260car,cin,WillRo03,tackles_solo,1,,,,,
player,201009260car,cin,WillRo03,tackles_assists,2,,,,,
player,201009260car,cin,WillRo03,tackles_loss,0,,,,,
player,201009260car,cin,WillRo03,qb_hits,0,,,,,
player,201009260car,cin,WillRo03,fumbles_rec,1,,,,,
player,201009260car,cin,WillRo03,fumbles_rec_yds,0,,,,,
player,201009260car,cin,WillRo03,fumbles_rec_td,0,,,,,
player,201009260car,cin,WillRo03,fumbles_forced,0,,,,,
player,201009260car,cin,GeatRo21,def_int,0,,,,,
player,201009260car,cin,GeatRo21,def_int_yds,0,,,,,
player,201009260car,cin,GeatRo21,def_int_td,0,,,,,
player,201009260car,cin,GeatRo21,def_int_long,0,,,,,
player,201009260car,cin,GeatRo21,pass_defended,0,,,,,
player,201009260car,cin,GeatRo21,sacks,0.0,,,,,
player,201009260car,cin,GeatRo21,tackles_combined,2,,,,,
player,201009260car,cin,GeatRo21,tackles_solo,0,,,,,
player,201009260car,cin,GeatRo21,tackles_assists,2,,,,,
player,201009260car,cin,GeatRo21,tackles_loss,0,,,,,
player,201009260car,cin,GeatRo21,qb_hits,0,,,,,
player,201009260car,cin,GeatRo21,fumbles_rec,1,,,,,
player,201009260car,cin,GeatRo21,fumbles_rec_yds,5,,,,,
player,201009260car,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201009260car,cin,GeatRo21,fumbles_forced,0,,,,,
player,201009260car,cin,JoseJo20,def_int,0,,,,,
player,201009260car,cin,JoseJo20,def_int_yds,0,,,,,
player,201009260car,cin,JoseJo20,def_int_td,0,,,,,
player,201009260car,cin,JoseJo20,def_int_long,0,,,,,
player,201009260car,cin,JoseJo20,pass_defended,0,,,,,
player,201009260car,cin,JoseJo20,sacks,0.0,,,,,
player,201009260car,cin,JoseJo20,tackles_combined,2,,,,,
player,201009260car,cin,JoseJo20,tackles_solo,2,,,,,
player,201009260car,cin,JoseJo20,tackles_assists,0,,,,,
player,201009260car,cin,JoseJo20,tackles_loss,0,,,,,
player,201009260car,cin,JoseJo20,qb_hits,0,,,,,
player,201009260car,cin,JoseJo20,fumbles_rec,0,,,,,
player,201009260car,cin,JoseJo20,fumbles_rec_yds,0,,,,,
player,201009260car,cin,JoseJo20,fumbles_rec_td,0,,,,,
player,201009260car,cin,JoseJo20,fumbles_forced,0,,,,,
player,201009260car,cin,AtkiGe99,def_int,0,,,,,
player,201009260car,cin,AtkiGe99,def_int_yds,0,,,,,
player,201009260car,cin,AtkiGe99,def_int_td,0,,,,,
player,201009260car,cin,AtkiGe99,def_int_long,0,,,,,
player,201009260car,cin,AtkiGe99,pass_defended,0,,,,,
player,201009260car,cin,AtkiGe99,sacks,0.0,,,,,
player,201009260car,cin,AtkiGe99,tackles_combined,1,,,,,
player,201009260car,cin,AtkiGe99,tackles_solo,1,,,,,
player,201009260car,cin,AtkiGe99,tackles_assists,0,,,,,
player,201009260car,cin,AtkiGe99,tackles_loss,0,,,,,
player,201009260car,cin,AtkiGe99,qb_hits,0,,,,,
player,201009260car,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201009260car,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201009260car,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201009260car,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201009260car,cin,CosbQu00,def_int,0,,,,,
player,201009260car,cin,CosbQu00,def_int_yds,0,,,,,
player,201009260car,cin,CosbQu00,def_int_td,0,,,,,
player,201009260car,cin,CosbQu00,def_int_long,0,,,,,
player,201009260car,cin,CosbQu00,pass_defended,0,,,,,
player,201009260car,cin,CosbQu00,sacks,0.0,,,,,
player,201009260car,cin,CosbQu00,tackles_combined,1,,,,,
player,201009260car,cin,CosbQu00,tackles_solo,1,,,,,
player,201009260car,cin,CosbQu00,tackles_assists,0,,,,,
player,201009260car,cin,CosbQu00,tackles_loss,0,,,,,
player,201009260car,cin,CosbQu00,qb_hits,0,,,,,
player,201009260car,cin,CosbQu00,fumbles_rec,0,,,,,
player,201009260car,cin,CosbQu00,fumbles_rec_yds,0,,,,,
player,201009260car,cin,CosbQu00,fumbles_rec_td,0,,,,,
player,201009260car,cin,CosbQu00,fumbles_forced,0,,,,,
player,201009260car,cin,CrocCh20,def_int,0,,,,,
player,201009260car,cin,CrocCh20,def_int_yds,0,,,,,
player,201009260car,cin,CrocCh20,def_int_td,0,,,,,
player,201009260car,cin,CrocCh20,def_int_long,0,,,,,
player,201009260car,cin,CrocCh20,pass_defended,1,,,,,
player,201009260car,cin,CrocCh20,sacks,0.0,,,,,
player,201009260car,cin,CrocCh20,tackles_combined,1,,,,,
player,201009260car,cin,CrocCh20,tackles_solo,0,,,,,
player,201009260car,cin,CrocCh20,tackles_assists,1,,,,,
player,201009260car,cin,CrocCh20,tackles_loss,0,,,,,
player,201009260car,cin,CrocCh20,qb_hits,1,,,,,
player,201009260car,cin,CrocCh20,fumbles_rec,0,,,,,
player,201009260car,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201009260car,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201009260car,cin,CrocCh20,fumbles_forced,0,,,,,
player,201009260car,cin,PekoDo20,def_int,0,,,,,
player,201009260car,cin,PekoDo20,def_int_yds,0,,,,,
player,201009260car,cin,PekoDo20,def_int_td,0,,,,,
player,201009260car,cin,PekoDo20,def_int_long,0,,,,,
player,201009260car,cin,PekoDo20,pass_defended,0,,,,,
player,201009260car,cin,PekoDo20,sacks,0.0,,,,,
player,201009260car,cin,PekoDo20,tackles_combined,1,,,,,
player,201009260car,cin,PekoDo20,tackles_solo,1,,,,,
player,201009260car,cin,PekoDo20,tackles_assists,0,,,,,
player,201009260car,cin,PekoDo20,tackles_loss,0,,,,,
player,201009260car,cin,PekoDo20,qb_hits,1,,,,,
player,201009260car,cin,PekoDo20,fumbles_rec,0,,,,,
player,201009260car,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201009260car,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201009260car,cin,PekoDo20,fumbles_forced,0,,,,,
player,201009260car,cin,TrenMo99,def_int,0,,,,,
player,201009260car,cin,TrenMo99,def_int_yds,0,,,,,
player,201009260car,cin,TrenMo99,def_int_td,0,,,,,
player,201009260car,cin,TrenMo99,def_int_long,0,,,,,
player,201009260car,cin,TrenMo99,pass_defended,2,,,,,
player,201009260car,cin,TrenMo99,sacks,0.0,,,,,
player,201009260car,cin,TrenMo99,tackles_combined,1,,,,,
player,201009260car,cin,TrenMo99,tackles_solo,1,,,,,
player,201009260car,cin,TrenMo99,tackles_assists,0,,,,,
player,201009260car,cin,TrenMo99,tackles_loss,0,,,,,
player,201009260car,cin,TrenMo99,qb_hits,0,,,,,
player,201009260car,cin,TrenMo99,fumbles_rec,1,,,,,
player,201009260car,cin,TrenMo99,fumbles_rec_yds,0,,,,,
player,201009260car,cin,TrenMo99,fumbles_rec_td,0,,,,,
player,201009260car,cin,TrenMo99,fumbles_forced,0,,,,,
player,201009260car,cin,BensCe00,def_int,0,,,,,
player,201009260car,cin,BensCe00,def_int_yds,0,,,,,
player,201009260car,cin,BensCe00,def_int_td,0,,,,,
player,201009260car,cin,BensCe00,def_int_long,0,,,,,
player,201009260car,cin,BensCe00,pass_defended,0,,,,,
player,201009260car,cin,BensCe00,sacks,0.0,,,,,
player,201009260car,cin,BensCe00,tackles_combined,0,,,,,
player,201009260car,cin,BensCe00,tackles_solo,0,,,,,
player,201009260car,cin,BensCe00,tackles_assists,0,,,,,
player,201009260car,cin,BensCe00,tackles_loss,,,,,,
player,201009260car,cin,BensCe00,qb_hits,,,,,,
player,201009260car,cin,BensCe00,fumbles_rec,1,,,,,
player,201009260car,cin,BensCe00,fumbles_rec_yds,0,,,,,
player,201009260car,cin,BensCe00,fumbles_rec_td,0,,,,,
player,201009260car,cin,BensCe00,fumbles_forced,0,,,,,
player,201009260car,cin,SimsPa99,def_int,0,,,,,
player,201009260car,cin,SimsPa99,def_int_yds,0,,,,,
player,201009260car,cin,SimsPa99,def_int_td,0,,,,,
player,201009260car,cin,SimsPa99,def_int_long,0,,,,,
player,201009260car,cin,SimsPa99,pass_defended,0,,,,,
player,201009260car,cin,SimsPa99,sacks,0.0,,,,,
player,201009260car,cin,SimsPa99,tackles_combined,0,,,,,
player,201009260car,cin,SimsPa99,tackles_solo,0,,,,,
player,201009260car,cin,SimsPa99,tackles_assists,0,,,,,
player,201009260car,cin,SimsPa99,tackles_loss,0,,,,,
player,201009260car,cin,SimsPa99,qb_hits,2,,,,,
player,201009260car,cin,SimsPa99,fumbles_rec,0,,,,,
player,201009260car,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201009260car,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201009260car,cin,SimsPa99,fumbles_forced,0,,,,,
player,201009260car,cin,DunlCa99,def_int,,,,,,
player,201009260car,cin,DunlCa99,def_int_yds,,,,,,
player,201009260car,cin,DunlCa99,def_int_td,,,,,,
player,201009260car,cin,DunlCa99,def_int_long,,,,,,
player,201009260car,cin,DunlCa99,pass_defended,,,,,,
player,201009260car,cin,DunlCa99,sacks,0.0,,,,,
player,201009260car,cin,DunlCa99,tackles_combined,,,,,,
player,201009260car,cin,DunlCa99,tackles_solo,,,,,,
player,201009260car,cin,DunlCa99,tackles_assists,,,,,,
player,201009260car,cin,DunlCa99,tackles_loss,0,,,,,
player,201009260car,cin,DunlCa99,qb_hits,2,,,,,
player,201009260car,cin,DunlCa99,fumbles_rec,,,,,,
player,201009260car,cin,DunlCa99,fumbles_rec_yds,,,,,,
player,201009260car,cin,DunlCa99,fumbles_rec_td,,,,,,
player,201009260car,cin,DunlCa99,fumbles_forced,,,,,,
player,201009260car,car,GodfCh99,def_int,1,,,,,
player,201009260car,car,GodfCh99,def_int_yds,38,,,,,
player,201009260car,car,GodfCh99,def_int_td,0,,,,,
player,201009260car,car,GodfCh99,def_int_long,38,,,,,
player,201009260car,car,GodfCh99,pass_defended,1,,,,,
player,201009260car,car,GodfCh99,sacks,0.0,,,,,
player,201009260car,car,GodfCh99,tackles_combined,11,,,,,
player,201009260car,car,GodfCh99,tackles_solo,9,,,,,
player,201009260car,car,GodfCh99,tackles_assists,2,,,,,
player,201009260car,car,GodfCh99,tackles_loss,0,,,,,
player,201009260car,car,GodfCh99,qb_hits,0,,,,,
player,201009260car,car,GodfCh99,fumbles_rec,0,,,,,
player,201009260car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201009260car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201009260car,car,GodfCh99,fumbles_forced,0,,,,,
player,201009260car,car,MunnCa99,def_int,1,,,,,
player,201009260car,car,MunnCa99,def_int_yds,2,,,,,
player,201009260car,car,MunnCa99,def_int_td,0,,,,,
player,201009260car,car,MunnCa99,def_int_long,2,,,,,
player,201009260car,car,MunnCa99,pass_defended,1,,,,,
player,201009260car,car,MunnCa99,sacks,0.0,,,,,
player,201009260car,car,MunnCa99,tackles_combined,1,,,,,
player,201009260car,car,MunnCa99,tackles_solo,0,,,,,
player,201009260car,car,MunnCa99,tackles_assists,1,,,,,
player,201009260car,car,MunnCa99,tackles_loss,0,,,,,
player,201009260car,car,MunnCa99,qb_hits,0,,,,,
player,201009260car,car,MunnCa99,fumbles_rec,0,,,,,
player,201009260car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201009260car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201009260car,car,MunnCa99,fumbles_forced,0,,,,,
player,201009260car,car,JohnCh98,def_int,0,,,,,
player,201009260car,car,JohnCh98,def_int_yds,0,,,,,
player,201009260car,car,JohnCh98,def_int_td,0,,,,,
player,201009260car,car,JohnCh98,def_int_long,0,,,,,
player,201009260car,car,JohnCh98,pass_defended,0,,,,,
player,201009260car,car,JohnCh98,sacks,1.0,,,,,
player,201009260car,car,JohnCh98,tackles_combined,4,,,,,
player,201009260car,car,JohnCh98,tackles_solo,4,,,,,
player,201009260car,car,JohnCh98,tackles_assists,0,,,,,
player,201009260car,car,JohnCh98,tackles_loss,1,,,,,
player,201009260car,car,JohnCh98,qb_hits,1,,,,,
player,201009260car,car,JohnCh98,fumbles_rec,0,,,,,
player,201009260car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201009260car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201009260car,car,JohnCh98,fumbles_forced,0,,,,,
player,201009260car,car,AndeJa21,def_int,0,,,,,
player,201009260car,car,AndeJa21,def_int_yds,0,,,,,
player,201009260car,car,AndeJa21,def_int_td,0,,,,,
player,201009260car,car,AndeJa21,def_int_long,0,,,,,
player,201009260car,car,AndeJa21,pass_defended,2,,,,,
player,201009260car,car,AndeJa21,sacks,0.0,,,,,
player,201009260car,car,AndeJa21,tackles_combined,9,,,,,
player,201009260car,car,AndeJa21,tackles_solo,5,,,,,
player,201009260car,car,AndeJa21,tackles_assists,4,,,,,
player,201009260car,car,AndeJa21,tackles_loss,0,,,,,
player,201009260car,car,AndeJa21,qb_hits,1,,,,,
player,201009260car,car,AndeJa21,fumbles_rec,0,,,,,
player,201009260car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201009260car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201009260car,car,AndeJa21,fumbles_forced,0,,,,,
player,201009260car,car,BeasJo99,def_int,0,,,,,
player,201009260car,car,BeasJo99,def_int_yds,0,,,,,
player,201009260car,car,BeasJo99,def_int_td,0,,,,,
player,201009260car,car,BeasJo99,def_int_long,0,,,,,
player,201009260car,car,BeasJo99,pass_defended,1,,,,,
player,201009260car,car,BeasJo99,sacks,0.0,,,,,
player,201009260car,car,BeasJo99,tackles_combined,9,,,,,
player,201009260car,car,BeasJo99,tackles_solo,4,,,,,
player,201009260car,car,BeasJo99,tackles_assists,5,,,,,
player,201009260car,car,BeasJo99,tackles_loss,0,,,,,
player,201009260car,car,BeasJo99,qb_hits,0,,,,,
player,201009260car,car,BeasJo99,fumbles_rec,0,,,,,
player,201009260car,car,BeasJo99,fumbles_rec_yds,0,,,,,
player,201009260car,car,BeasJo99,fumbles_rec_td,0,,,,,
player,201009260car,car,BeasJo99,fumbles_forced,0,,,,,
player,201009260car,car,MartSh99,def_int,0,,,,,
player,201009260car,car,MartSh99,def_int_yds,0,,,,,
player,201009260car,car,MartSh99,def_int_td,0,,,,,
player,201009260car,car,MartSh99,def_int_long,0,,,,,
player,201009260car,car,MartSh99,pass_defended,2,,,,,
player,201009260car,car,MartSh99,sacks,0.0,,,,,
player,201009260car,car,MartSh99,tackles_combined,7,,,,,
player,201009260car,car,MartSh99,tackles_solo,4,,,,,
player,201009260car,car,MartSh99,tackles_assists,3,,,,,
player,201009260car,car,MartSh99,tackles_loss,0,,,,,
player,201009260car,car,MartSh99,qb_hits,0,,,,,
player,201009260car,car,MartSh99,fumbles_rec,0,,,,,
player,201009260car,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201009260car,car,MartSh99,fumbles_rec_td,0,,,,,
player,201009260car,car,MartSh99,fumbles_forced,0,,,,,
player,201009260car,car,JohnEd99,def_int,0,,,,,
player,201009260car,car,JohnEd99,def_int_yds,0,,,,,
player,201009260car,car,JohnEd99,def_int_td,0,,,,,
player,201009260car,car,JohnEd99,def_int_long,0,,,,,
player,201009260car,car,JohnEd99,pass_defended,0,,,,,
player,201009260car,car,JohnEd99,sacks,0.0,,,,,
player,201009260car,car,JohnEd99,tackles_combined,6,,,,,
player,201009260car,car,JohnEd99,tackles_solo,5,,,,,
player,201009260car,car,JohnEd99,tackles_assists,1,,,,,
player,201009260car,car,JohnEd99,tackles_loss,1,,,,,
player,201009260car,car,JohnEd99,qb_hits,0,,,,,
player,201009260car,car,JohnEd99,fumbles_rec,0,,,,,
player,201009260car,car,JohnEd99,fumbles_rec_yds,0,,,,,
player,201009260car,car,JohnEd99,fumbles_rec_td,0,,,,,
player,201009260car,car,JohnEd99,fumbles_forced,0,,,,,
player,201009260car,car,ConnDa99,def_int,0,,,,,
player,201009260car,car,ConnDa99,def_int_yds,0,,,,,
player,201009260car,car,ConnDa99,def_int_td,0,,,,,
player,201009260car,car,ConnDa99,def_int_long,0,,,,,
player,201009260car,car,ConnDa99,pass_defended,0,,,,,
player,201009260car,car,ConnDa99,sacks,0.0,,,,,
player,201009260car,car,ConnDa99,tackles_combined,4,,,,,
player,201009260car,car,ConnDa99,tackles_solo,2,,,,,
player,201009260car,car,ConnDa99,tackles_assists,2,,,,,
player,201009260car,car,ConnDa99,tackles_loss,0,,,,,
player,201009260car,car,ConnDa99,qb_hits,2,,,,,
player,201009260car,car,ConnDa99,fumbles_rec,0,,,,,
player,201009260car,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201009260car,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201009260car,car,ConnDa99,fumbles_forced,0,,,,,
player,201009260car,car,GambCh20,def_int,0,,,,,
player,201009260car,car,GambCh20,def_int_yds,0,,,,,
player,201009260car,car,GambCh20,def_int_td,0,,,,,
player,201009260car,car,GambCh20,def_int_long,0,,,,,
player,201009260car,car,GambCh20,pass_defended,1,,,,,
player,201009260car,car,GambCh20,sacks,0.0,,,,,
player,201009260car,car,GambCh20,tackles_combined,3,,,,,
player,201009260car,car,GambCh20,tackles_solo,3,,,,,
player,201009260car,car,GambCh20,tackles_assists,0,,,,,
player,201009260car,car,GambCh20,tackles_loss,0,,,,,
player,201009260car,car,GambCh20,qb_hits,0,,,,,
player,201009260car,car,GambCh20,fumbles_rec,0,,,,,
player,201009260car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201009260car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201009260car,car,GambCh20,fumbles_forced,0,,,,,
player,201009260car,car,LandDe99,def_int,0,,,,,
player,201009260car,car,LandDe99,def_int_yds,0,,,,,
player,201009260car,car,LandDe99,def_int_td,0,,,,,
player,201009260car,car,LandDe99,def_int_long,0,,,,,
player,201009260car,car,LandDe99,pass_defended,0,,,,,
player,201009260car,car,LandDe99,sacks,0.0,,,,,
player,201009260car,car,LandDe99,tackles_combined,3,,,,,
player,201009260car,car,LandDe99,tackles_solo,3,,,,,
player,201009260car,car,LandDe99,tackles_assists,0,,,,,
player,201009260car,car,LandDe99,tackles_loss,1,,,,,
player,201009260car,car,LandDe99,qb_hits,0,,,,,
player,201009260car,car,LandDe99,fumbles_rec,0,,,,,
player,201009260car,car,LandDe99,fumbles_rec_yds,0,,,,,
player,201009260car,car,LandDe99,fumbles_rec_td,0,,,,,
player,201009260car,car,LandDe99,fumbles_forced,0,,,,,
player,201009260car,car,SuttTy00,def_int,0,,,,,
player,201009260car,car,SuttTy00,def_int_yds,0,,,,,
player,201009260car,car,SuttTy00,def_int_td,0,,,,,
player,201009260car,car,SuttTy00,def_int_long,0,,,,,
player,201009260car,car,SuttTy00,pass_defended,0,,,,,
player,201009260car,car,SuttTy00,sacks,0.0,,,,,
player,201009260car,car,SuttTy00,tackles_combined,3,,,,,
player,201009260car,car,SuttTy00,tackles_solo,1,,,,,
player,201009260car,car,SuttTy00,tackles_assists,2,,,,,
player,201009260car,car,SuttTy00,tackles_loss,0,,,,,
player,201009260car,car,SuttTy00,qb_hits,0,,,,,
player,201009260car,car,SuttTy00,fumbles_rec,0,,,,,
player,201009260car,car,SuttTy00,fumbles_rec_yds,0,,,,,
player,201009260car,car,SuttTy00,fumbles_rec_td,0,,,,,
player,201009260car,car,SuttTy00,fumbles_forced,0,,,,,
player,201009260car,car,BrayTy20,def_int,0,,,,,
player,201009260car,car,BrayTy20,def_int_yds,0,,,,,
player,201009260car,car,BrayTy20,def_int_td,0,,,,,
player,201009260car,car,BrayTy20,def_int_long,0,,,,,
player,201009260car,car,BrayTy20,pass_defended,0,,,,,
player,201009260car,car,BrayTy20,sacks,0.0,,,,,
player,201009260car,car,BrayTy20,tackles_combined,2,,,,,
player,201009260car,car,BrayTy20,tackles_solo,1,,,,,
player,201009260car,car,BrayTy20,tackles_assists,1,,,,,
player,201009260car,car,BrayTy20,tackles_loss,0,,,,,
player,201009260car,car,BrayTy20,qb_hits,0,,,,,
player,201009260car,car,BrayTy20,fumbles_rec,0,,,,,
player,201009260car,car,BrayTy20,fumbles_rec_yds,0,,,,,
player,201009260car,car,BrayTy20,fumbles_rec_td,0,,,,,
player,201009260car,car,BrayTy20,fumbles_forced,0,,,,,
player,201009260car,car,HudsMa20,def_int,0,,,,,
player,201009260car,car,HudsMa20,def_int_yds,0,,,,,
player,201009260car,car,HudsMa20,def_int_td,0,,,,,
player,201009260car,car,HudsMa20,def_int_long,0,,,,,
player,201009260car,car,HudsMa20,pass_defended,0,,,,,
player,201009260car,car,HudsMa20,sacks,0.0,,,,,
player,201009260car,car,HudsMa20,tackles_combined,2,,,,,
player,201009260car,car,HudsMa20,tackles_solo,1,,,,,
player,201009260car,car,HudsMa20,tackles_assists,1,,,,,
player,201009260car,car,HudsMa20,tackles_loss,0,,,,,
player,201009260car,car,HudsMa20,qb_hits,0,,,,,
player,201009260car,car,HudsMa20,fumbles_rec,0,,,,,
player,201009260car,car,HudsMa20,fumbles_rec_yds,0,,,,,
player,201009260car,car,HudsMa20,fumbles_rec_td,0,,,,,
player,201009260car,car,HudsMa20,fumbles_forced,0,,,,,
player,201009260car,car,LeonLo99,def_int,0,,,,,
player,201009260car,car,LeonLo99,def_int_yds,0,,,,,
player,201009260car,car,LeonLo99,def_int_td,0,,,,,
player,201009260car,car,LeonLo99,def_int_long,0,,,,,
player,201009260car,car,LeonLo99,pass_defended,0,,,,,
player,201009260car,car,LeonLo99,sacks,0.0,,,,,
player,201009260car,car,LeonLo99,tackles_combined,2,,,,,
player,201009260car,car,LeonLo99,tackles_solo,1,,,,,
player,201009260car,car,LeonLo99,tackles_assists,1,,,,,
player,201009260car,car,LeonLo99,tackles_loss,0,,,,,
player,201009260car,car,LeonLo99,qb_hits,0,,,,,
player,201009260car,car,LeonLo99,fumbles_rec,0,,,,,
player,201009260car,car,LeonLo99,fumbles_rec_yds,0,,,,,
player,201009260car,car,LeonLo99,fumbles_rec_td,0,,,,,
player,201009260car,car,LeonLo99,fumbles_forced,0,,,,,
player,201009260car,car,MarsRi20,def_int,0,,,,,
player,201009260car,car,MarsRi20,def_int_yds,0,,,,,
player,201009260car,car,MarsRi20,def_int_td,0,,,,,
player,201009260car,car,MarsRi20,def_int_long,0,,,,,
player,201009260car,car,MarsRi20,pass_defended,1,,,,,
player,201009260car,car,MarsRi20,sacks,0.0,,,,,
player,201009260car,car,MarsRi20,tackles_combined,2,,,,,
player,201009260car,car,MarsRi20,tackles_solo,2,,,,,
player,201009260car,car,MarsRi20,tackles_assists,0,,,,,
player,201009260car,car,MarsRi20,tackles_loss,0,,,,,
player,201009260car,car,MarsRi20,qb_hits,0,,,,,
player,201009260car,car,MarsRi20,fumbles_rec,0,,,,,
player,201009260car,car,MarsRi20,fumbles_rec_yds,0,,,,,
player,201009260car,car,MarsRi20,fumbles_rec_td,0,,,,,
player,201009260car,car,MarsRi20,fumbles_forced,0,,,,,
player,201009260car,car,BarnGa01,def_int,0,,,,,
player,201009260car,car,BarnGa01,def_int_yds,0,,,,,
player,201009260car,car,BarnGa01,def_int_td,0,,,,,
player,201009260car,car,BarnGa01,def_int_long,0,,,,,
player,201009260car,car,BarnGa01,pass_defended,0,,,,,
player,201009260car,car,BarnGa01,sacks,0.0,,,,,
player,201009260car,car,BarnGa01,tackles_combined,1,,,,,
player,201009260car,car,BarnGa01,tackles_solo,1,,,,,
player,201009260car,car,BarnGa01,tackles_assists,0,,,,,
player,201009260car,car,BarnGa01,tackles_loss,0,,,,,
player,201009260car,car,BarnGa01,qb_hits,0,,,,,
player,201009260car,car,BarnGa01,fumbles_rec,0,,,,,
player,201009260car,car,BarnGa01,fumbles_rec_yds,0,,,,,
player,201009260car,car,BarnGa01,fumbles_rec_td,0,,,,,
player,201009260car,car,BarnGa01,fumbles_forced,0,,,,,
player,201009260car,car,BrowEv99,def_int,0,,,,,
player,201009260car,car,BrowEv99,def_int_yds,0,,,,,
player,201009260car,car,BrowEv99,def_int_td,0,,,,,
player,201009260car,car,BrowEv99,def_int_long,0,,,,,
player,201009260car,car,BrowEv99,pass_defended,0,,,,,
player,201009260car,car,BrowEv99,sacks,0.0,,,,,
player,201009260car,car,BrowEv99,tackles_combined,1,,,,,
player,201009260car,car,BrowEv99,tackles_solo,1,,,,,
player,201009260car,car,BrowEv99,tackles_assists,0,,,,,
player,201009260car,car,BrowEv99,tackles_loss,0,,,,,
player,201009260car,car,BrowEv99,qb_hits,2,,,,,
player,201009260car,car,BrowEv99,fumbles_rec,0,,,,,
player,201009260car,car,BrowEv99,fumbles_rec_yds,0,,,,,
player,201009260car,car,BrowEv99,fumbles_rec_td,0,,,,,
player,201009260car,car,BrowEv99,fumbles_forced,0,,,,,
player,201009260car,car,FiamTo00,def_int,0,,,,,
player,201009260car,car,FiamTo00,def_int_yds,0,,,,,
player,201009260car,car,FiamTo00,def_int_td,0,,,,,
player,201009260car,car,FiamTo00,def_int_long,0,,,,,
player,201009260car,car,FiamTo00,pass_defended,0,,,,,
player,201009260car,car,FiamTo00,sacks,0.0,,,,,
player,201009260car,car,FiamTo00,tackles_combined,1,,,,,
player,201009260car,car,FiamTo00,tackles_solo,0,,,,,
player,201009260car,car,FiamTo00,tackles_assists,1,,,,,
player,201009260car,car,FiamTo00,tackles_loss,0,,,,,
player,201009260car,car,FiamTo00,qb_hits,0,,,,,
player,201009260car,car,FiamTo00,fumbles_rec,0,,,,,
player,201009260car,car,FiamTo00,fumbles_rec_yds,0,,,,,
