game,2010,6,20101017,201010170nyg,det,"Detroit Lions",20,nyg,"New York Giants",28
player,201010170nyg,nyg,BossKe00,targets,3,,,,,
player,201010170nyg,nyg,BossKe00,rec,2,,,,,
player,201010170nyg,nyg,BossKe00,rec_yds,27,,,,,
player,201010170nyg,nyg,BossKe00,rec_td,0,,,,,
player,201010170nyg,nyg,BossKe00,rec_long,25,,,,,
player,201010170nyg,nyg,BossKe00,fumbles,0,,,,,
player,201010170nyg,nyg,BossKe00,fumbles_lost,,,,,,
player,201010170nyg,nyg,PascBe00,pass_cmp,0,,,,,
player,201010170nyg,nyg,PascBe00,pass_att,0,,,,,
player,201010170nyg,nyg,PascBe00,pass_yds,0,,,,,
player,201010170nyg,nyg,PascBe00,pass_td,0,,,,,
player,201010170nyg,nyg,PascBe00,pass_int,0,,,,,
player,201010170nyg,nyg,PascBe00,pass_sacked,,,,,,
player,201010170nyg,nyg,PascBe00,pass_sacked_yds,,,,,,
player,201010170nyg,nyg,PascBe00,pass_long,0,,,,,
player,201010170nyg,nyg,PascBe00,pass_rating,,,,,,
player,201010170nyg,nyg,PascBe00,rush_att,0,,,,,
player,201010170nyg,nyg,PascBe00,rush_yds,0,,,,,
player,201010170nyg,nyg,PascBe00,rush_td,0,,,,,
player,201010170nyg,nyg,PascBe00,rush_long,0,,,,,
player,201010170nyg,nyg,PascBe00,targets,2,,,,,
player,201010170nyg,nyg,PascBe00,rec,2,,,,,
player,201010170nyg,nyg,PascBe00,rec_yds,10,,,,,
player,201010170nyg,nyg,PascBe00,rec_td,0,,,,,
player,201010170nyg,nyg,PascBe00,rec_long,7,,,,,
player,201010170nyg,nyg,PascBe00,fumbles,0,,,,,
player,201010170nyg,nyg,PascBe00,fumbles_lost,,,,,,
player,201010170nyg,nyg,NickHa01,pass_cmp,0,,,,,
player,201010170nyg,nyg,NickHa01,pass_att,0,,,,,
player,201010170nyg,nyg,NickHa01,pass_yds,0,,,,,
player,201010170nyg,nyg,NickHa01,pass_td,0,,,,,
player,201010170nyg,nyg,NickHa01,pass_int,0,,,,,
player,201010170nyg,nyg,NickHa01,pass_sacked,,,,,,
player,201010170nyg,nyg,NickHa01,pass_sacked_yds,,,,,,
player,201010170nyg,nyg,NickHa01,pass_long,0,,,,,
player,201010170nyg,nyg,NickHa01,pass_rating,,,,,,
player,201010170nyg,nyg,NickHa01,rush_att,0,,,,,
player,201010170nyg,nyg,NickHa01,rush_yds,0,,,,,
player,201010170nyg,nyg,NickHa01,rush_td,0,,,,,
player,201010170nyg,nyg,NickHa01,rush_long,0,,,,,
player,201010170nyg,nyg,NickHa01,targets,7,,,,,
player,201010170nyg,nyg,NickHa01,rec,3,,,,,
player,201010170nyg,nyg,NickHa01,rec_yds,8,,,,,
player,201010170nyg,nyg,NickHa01,rec_td,0,,,,,
player,201010170nyg,nyg,NickHa01,rec_long,7,,,,,
player,201010170nyg,nyg,NickHa01,fumbles,0,,,,,
player,201010170nyg,nyg,NickHa01,fumbles_lost,,,,,,
player,201010170nyg,nyg,BeckTr00,pass_cmp,0,,,,,
player,201010170nyg,nyg,BeckTr00,pass_att,0,,,,,
player,201010170nyg,nyg,BeckTr00,pass_yds,0,,,,,
player,201010170nyg,nyg,BeckTr00,pass_td,0,,,,,
player,201010170nyg,nyg,BeckTr00,pass_int,0,,,,,
player,201010170nyg,nyg,BeckTr00,pass_sacked,,,,,,
player,201010170nyg,nyg,BeckTr00,pass_sacked_yds,,,,,,
player,201010170nyg,nyg,BeckTr00,pass_long,0,,,,,
player,201010170nyg,nyg,BeckTr00,pass_rating,,,,,,
player,201010170nyg,nyg,BeckTr00,rush_att,0,,,,,
player,201010170nyg,nyg,BeckTr00,rush_yds,0,,,,,
player,201010170nyg,nyg,BeckTr00,rush_td,0,,,,,
player,201010170nyg,nyg,BeckTr00,rush_long,0,,,,,
player,201010170nyg,nyg,BeckTr00,targets,1,,,,,
player,201010170nyg,nyg,BeckTr00,rec,1,,,,,
player,201010170nyg,nyg,BeckTr00,rec_yds,1,,,,,
player,201010170nyg,nyg,BeckTr00,rec_td,1,,,,,
player,201010170nyg,nyg,BeckTr00,rec_long,1,,,,,
player,201010170nyg,nyg,BeckTr00,fumbles,0,,,,,
player,201010170nyg,nyg,BeckTr00,fumbles_lost,,,,,,
player,201010170nyg,nyg,DodgMa99,pass_cmp,0,,,,,
player,201010170nyg,nyg,DodgMa99,pass_att,0,,,,,
player,201010170nyg,nyg,DodgMa99,pass_yds,0,,,,,
player,201010170nyg,nyg,DodgMa99,pass_td,0,,,,,
player,201010170nyg,nyg,DodgMa99,pass_int,0,,,,,
player,201010170nyg,nyg,DodgMa99,pass_sacked,,,,,,
player,201010170nyg,nyg,DodgMa99,pass_sacked_yds,,,,,,
player,201010170nyg,nyg,DodgMa99,pass_long,0,,,,,
player,201010170nyg,nyg,DodgMa99,pass_rating,,,,,,
player,201010170nyg,nyg,DodgMa99,rush_att,1,,,,,
player,201010170nyg,nyg,DodgMa99,rush_yds,0,,,,,
player,201010170nyg,nyg,DodgMa99,rush_td,0,,,,,
player,201010170nyg,nyg,DodgMa99,rush_long,0,,,,,
player,201010170nyg,nyg,DodgMa99,targets,0,,,,,
player,201010170nyg,nyg,DodgMa99,rec,0,,,,,
player,201010170nyg,nyg,DodgMa99,rec_yds,0,,,,,
player,201010170nyg,nyg,DodgMa99,rec_td,0,,,,,
player,201010170nyg,nyg,DodgMa99,rec_long,0,,,,,
player,201010170nyg,nyg,DodgMa99,fumbles,1,,,,,
player,201010170nyg,nyg,DodgMa99,fumbles_lost,1,,,,,
player,201010170nyg,det,SuhxNd99,def_int,0,,,,,
player,201010170nyg,det,SuhxNd99,def_int_yds,0,,,,,
player,201010170nyg,det,SuhxNd99,def_int_td,0,,,,,
player,201010170nyg,det,SuhxNd99,def_int_long,0,,,,,
player,201010170nyg,det,SuhxNd99,pass_defended,0,,,,,
player,201010170nyg,det,SuhxNd99,sacks,1.5,,,,,
player,201010170nyg,det,SuhxNd99,tackles_combined,3,,,,,
player,201010170nyg,det,SuhxNd99,tackles_solo,2,,,,,
player,201010170nyg,det,SuhxNd99,tackles_assists,1,,,,,
player,201010170nyg,det,SuhxNd99,tackles_loss,2,,,,,
player,201010170nyg,det,SuhxNd99,qb_hits,3,,,,,
player,201010170nyg,det,SuhxNd99,fumbles_rec,0,,,,,
player,201010170nyg,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201010170nyg,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201010170nyg,det,SuhxNd99,fumbles_forced,0,,,,,
player,201010170nyg,det,VandKy99,def_int,0,,,,,
player,201010170nyg,det,VandKy99,def_int_yds,0,,,,,
player,201010170nyg,det,VandKy99,def_int_td,0,,,,,
player,201010170nyg,det,VandKy99,def_int_long,0,,,,,
player,201010170nyg,det,VandKy99,pass_defended,0,,,,,
player,201010170nyg,det,VandKy99,sacks,0.5,,,,,
player,201010170nyg,det,VandKy99,tackles_combined,4,,,,,
player,201010170nyg,det,VandKy99,tackles_solo,3,,,,,
player,201010170nyg,det,VandKy99,tackles_assists,1,,,,,
