game,2010,3,20100926,201009260ram,was,"Washington Redskins",16,ram,"St. Louis Rams",30
player,201009260ram,ram,DiggNa20,tackles_solo,1,,,,,
player,201009260ram,ram,DiggNa20,tackles_assists,1,,,,,
player,201009260ram,ram,DiggNa20,tackles_loss,0,,,,,
player,201009260ram,ram,DiggNa20,qb_hits,0,,,,,
player,201009260ram,ram,DiggNa20,fumbles_rec,0,,,,,
player,201009260ram,ram,DiggNa20,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,DiggNa20,fumbles_rec_td,0,,,,,
player,201009260ram,ram,DiggNa20,fumbles_forced,1,,,,,
player,201009260ram,ram,GranLa99,def_int,0,,,,,
player,201009260ram,ram,GranLa99,def_int_yds,0,,,,,
player,201009260ram,ram,GranLa99,def_int_td,0,,,,,
player,201009260ram,ram,GranLa99,def_int_long,0,,,,,
player,201009260ram,ram,GranLa99,pass_defended,0,,,,,
player,201009260ram,ram,GranLa99,sacks,0.0,,,,,
player,201009260ram,ram,GranLa99,tackles_combined,2,,,,,
player,201009260ram,ram,GranLa99,tackles_solo,2,,,,,
player,201009260ram,ram,GranLa99,tackles_assists,0,,,,,
player,201009260ram,ram,GranLa99,tackles_loss,0,,,,,
player,201009260ram,ram,GranLa99,qb_hits,0,,,,,
player,201009260ram,ram,GranLa99,fumbles_rec,0,,,,,
player,201009260ram,ram,GranLa99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,GranLa99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,GranLa99,fumbles_forced,0,,,,,
player,201009260ram,ram,JohnMa99,def_int,0,,,,,
player,201009260ram,ram,JohnMa99,def_int_yds,0,,,,,
player,201009260ram,ram,JohnMa99,def_int_td,0,,,,,
player,201009260ram,ram,JohnMa99,def_int_long,0,,,,,
player,201009260ram,ram,JohnMa99,pass_defended,0,,,,,
player,201009260ram,ram,JohnMa99,sacks,0.0,,,,,
player,201009260ram,ram,JohnMa99,tackles_combined,2,,,,,
player,201009260ram,ram,JohnMa99,tackles_solo,1,,,,,
player,201009260ram,ram,JohnMa99,tackles_assists,1,,,,,
player,201009260ram,ram,JohnMa99,tackles_loss,0,,,,,
player,201009260ram,ram,JohnMa99,qb_hits,0,,,,,
player,201009260ram,ram,JohnMa99,fumbles_rec,0,,,,,
player,201009260ram,ram,JohnMa99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,JohnMa99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,JohnMa99,fumbles_forced,0,,,,,
player,201009260ram,ram,StewDa00,def_int,0,,,,,
player,201009260ram,ram,StewDa00,def_int_yds,0,,,,,
player,201009260ram,ram,StewDa00,def_int_td,0,,,,,
player,201009260ram,ram,StewDa00,def_int_long,0,,,,,
player,201009260ram,ram,StewDa00,pass_defended,0,,,,,
player,201009260ram,ram,StewDa00,sacks,0.0,,,,,
player,201009260ram,ram,StewDa00,tackles_combined,2,,,,,
player,201009260ram,ram,StewDa00,tackles_solo,2,,,,,
player,201009260ram,ram,StewDa00,tackles_assists,0,,,,,
player,201009260ram,ram,StewDa00,tackles_loss,0,,,,,
player,201009260ram,ram,StewDa00,qb_hits,0,,,,,
player,201009260ram,ram,StewDa00,fumbles_rec,0,,,,,
player,201009260ram,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201009260ram,ram,StewDa00,fumbles_forced,0,,,,,
player,201009260ram,ram,BartRo20,def_int,0,,,,,
player,201009260ram,ram,BartRo20,def_int_yds,0,,,,,
player,201009260ram,ram,BartRo20,def_int_td,0,,,,,
player,201009260ram,ram,BartRo20,def_int_long,0,,,,,
player,201009260ram,ram,BartRo20,pass_defended,0,,,,,
player,201009260ram,ram,BartRo20,sacks,0.0,,,,,
player,201009260ram,ram,BartRo20,tackles_combined,1,,,,,
player,201009260ram,ram,BartRo20,tackles_solo,1,,,,,
player,201009260ram,ram,BartRo20,tackles_assists,0,,,,,
player,201009260ram,ram,BartRo20,tackles_loss,0,,,,,
player,201009260ram,ram,BartRo20,qb_hits,0,,,,,
player,201009260ram,ram,BartRo20,fumbles_rec,0,,,,,
player,201009260ram,ram,BartRo20,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,BartRo20,fumbles_rec_td,0,,,,,
player,201009260ram,ram,BartRo20,fumbles_forced,0,,,,,
player,201009260ram,ram,CurrDo00,def_int,0,,,,,
player,201009260ram,ram,CurrDo00,def_int_yds,0,,,,,
player,201009260ram,ram,CurrDo00,def_int_td,0,,,,,
player,201009260ram,ram,CurrDo00,def_int_long,0,,,,,
player,201009260ram,ram,CurrDo00,pass_defended,0,,,,,
player,201009260ram,ram,CurrDo00,sacks,0.0,,,,,
player,201009260ram,ram,CurrDo00,tackles_combined,1,,,,,
player,201009260ram,ram,CurrDo00,tackles_solo,1,,,,,
player,201009260ram,ram,CurrDo00,tackles_assists,0,,,,,
player,201009260ram,ram,CurrDo00,tackles_loss,0,,,,,
player,201009260ram,ram,CurrDo00,qb_hits,0,,,,,
player,201009260ram,ram,CurrDo00,fumbles_rec,0,,,,,
player,201009260ram,ram,CurrDo00,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,CurrDo00,fumbles_rec_td,0,,,,,
player,201009260ram,ram,CurrDo00,fumbles_forced,0,,,,,
player,201009260ram,ram,GibsGa99,def_int,0,,,,,
player,201009260ram,ram,GibsGa99,def_int_yds,0,,,,,
player,201009260ram,ram,GibsGa99,def_int_td,0,,,,,
player,201009260ram,ram,GibsGa99,def_int_long,0,,,,,
player,201009260ram,ram,GibsGa99,pass_defended,2,,,,,
player,201009260ram,ram,GibsGa99,sacks,0.0,,,,,
player,201009260ram,ram,GibsGa99,tackles_combined,1,,,,,
player,201009260ram,ram,GibsGa99,tackles_solo,1,,,,,
player,201009260ram,ram,GibsGa99,tackles_assists,0,,,,,
player,201009260ram,ram,GibsGa99,tackles_loss,0,,,,,
player,201009260ram,ram,GibsGa99,qb_hits,1,,,,,
player,201009260ram,ram,GibsGa99,fumbles_rec,0,,,,,
player,201009260ram,ram,GibsGa99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,GibsGa99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,GibsGa99,fumbles_forced,0,,,,,
player,201009260ram,ram,LongCh99,def_int,0,,,,,
player,201009260ram,ram,LongCh99,def_int_yds,0,,,,,
player,201009260ram,ram,LongCh99,def_int_td,0,,,,,
player,201009260ram,ram,LongCh99,def_int_long,0,,,,,
player,201009260ram,ram,LongCh99,pass_defended,0,,,,,
player,201009260ram,ram,LongCh99,sacks,0.0,,,,,
player,201009260ram,ram,LongCh99,tackles_combined,1,,,,,
player,201009260ram,ram,LongCh99,tackles_solo,1,,,,,
player,201009260ram,ram,LongCh99,tackles_assists,0,,,,,
player,201009260ram,ram,LongCh99,tackles_loss,0,,,,,
player,201009260ram,ram,LongCh99,qb_hits,1,,,,,
player,201009260ram,ram,LongCh99,fumbles_rec,0,,,,,
player,201009260ram,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,LongCh99,fumbles_forced,0,,,,,
player,201009260ram,ram,SelvGe99,def_int,0,,,,,
player,201009260ram,ram,SelvGe99,def_int_yds,0,,,,,
player,201009260ram,ram,SelvGe99,def_int_td,0,,,,,
player,201009260ram,ram,SelvGe99,def_int_long,0,,,,,
player,201009260ram,ram,SelvGe99,pass_defended,0,,,,,
player,201009260ram,ram,SelvGe99,sacks,0.0,,,,,
player,201009260ram,ram,SelvGe99,tackles_combined,1,,,,,
player,201009260ram,ram,SelvGe99,tackles_solo,1,,,,,
player,201009260ram,ram,SelvGe99,tackles_assists,0,,,,,
player,201009260ram,ram,SelvGe99,tackles_loss,1,,,,,
player,201009260ram,ram,SelvGe99,qb_hits,0,,,,,
player,201009260ram,ram,SelvGe99,fumbles_rec,0,,,,,
player,201009260ram,ram,SelvGe99,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,SelvGe99,fumbles_rec_td,0,,,,,
player,201009260ram,ram,SelvGe99,fumbles_forced,0,,,,,
player,201009260ram,ram,TostKe00,def_int,0,,,,,
player,201009260ram,ram,TostKe00,def_int_yds,0,,,,,
player,201009260ram,ram,TostKe00,def_int_td,0,,,,,
player,201009260ram,ram,TostKe00,def_int_long,0,,,,,
player,201009260ram,ram,TostKe00,pass_defended,0,,,,,
player,201009260ram,ram,TostKe00,sacks,0.0,,,,,
player,201009260ram,ram,TostKe00,tackles_combined,1,,,,,
player,201009260ram,ram,TostKe00,tackles_solo,1,,,,,
player,201009260ram,ram,TostKe00,tackles_assists,0,,,,,
player,201009260ram,ram,TostKe00,tackles_loss,0,,,,,
player,201009260ram,ram,TostKe00,qb_hits,0,,,,,
player,201009260ram,ram,TostKe00,fumbles_rec,0,,,,,
player,201009260ram,ram,TostKe00,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,TostKe00,fumbles_rec_td,0,,,,,
player,201009260ram,ram,TostKe00,fumbles_forced,0,,,,,
player,201009260ram,ram,RobbFr20,def_int,0,,,,,
player,201009260ram,ram,RobbFr20,def_int_yds,0,,,,,
player,201009260ram,ram,RobbFr20,def_int_td,0,,,,,
player,201009260ram,ram,RobbFr20,def_int_long,0,,,,,
player,201009260ram,ram,RobbFr20,pass_defended,1,,,,,
player,201009260ram,ram,RobbFr20,sacks,0.0,,,,,
player,201009260ram,ram,RobbFr20,tackles_combined,0,,,,,
player,201009260ram,ram,RobbFr20,tackles_solo,0,,,,,
player,201009260ram,ram,RobbFr20,tackles_assists,0,,,,,
player,201009260ram,ram,RobbFr20,tackles_loss,0,,,,,
player,201009260ram,ram,RobbFr20,qb_hits,0,,,,,
player,201009260ram,ram,RobbFr20,fumbles_rec,0,,,,,
player,201009260ram,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201009260ram,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201009260ram,ram,RobbFr20,fumbles_forced,0,,,,,
player,201009260ram,was,BuchPh20,kick_ret,0,,,,,
player,201009260ram,was,BuchPh20,kick_ret_yds,0,,,,,
player,201009260ram,was,BuchPh20,kick_ret_yds_per_ret,,,,,,
player,201009260ram,was,BuchPh20,kick_ret_td,0,,,,,
player,201009260ram,was,BuchPh20,kick_ret_long,0,,,,,
player,201009260ram,was,BuchPh20,punt_ret,2,,,,,
player,201009260ram,was,BuchPh20,punt_ret_yds,1,,,,,
player,201009260ram,was,BuchPh20,punt_ret_yds_per_ret,0.5,,,,,
player,201009260ram,was,BuchPh20,punt_ret_td,0,,,,,
player,201009260ram,was,BuchPh20,punt_ret_long,1,,,,,
player,201009260ram,was,ThomDe02,kick_ret,6,,,,,
player,201009260ram,was,ThomDe02,kick_ret_yds,170,,,,,
player,201009260ram,was,ThomDe02,kick_ret_yds_per_ret,28.3,,,,,
player,201009260ram,was,ThomDe02,kick_ret_td,0,,,,,
player,201009260ram,was,ThomDe02,kick_ret_long,31,,,,,
player,201009260ram,was,ThomDe02,punt_ret,0,,,,,
player,201009260ram,was,ThomDe02,punt_ret_yds,0,,,,,
player,201009260ram,was,ThomDe02,punt_ret_yds_per_ret,,,,,,
player,201009260ram,was,ThomDe02,punt_ret_td,0,,,,,
player,201009260ram,was,ThomDe02,punt_ret_long,0,,,,,
player,201009260ram,ram,AmenDa00,kick_ret,0,,,,,
player,201009260ram,ram,AmenDa00,kick_ret_yds,0,,,,,
player,201009260ram,ram,AmenDa00,kick_ret_yds_per_ret,,,,,,
player,201009260ram,ram,AmenDa00,kick_ret_td,0,,,,,
player,201009260ram,ram,AmenDa00,kick_ret_long,0,,,,,
player,201009260ram,ram,AmenDa00,punt_ret,2,,,,,
player,201009260ram,ram,AmenDa00,punt_ret_yds,21,,,,,
player,201009260ram,ram,AmenDa00,punt_ret_yds_per_ret,10.5,,,,,
player,201009260ram,ram,AmenDa00,punt_ret_td,0,,,,,
player,201009260ram,ram,AmenDa00,punt_ret_long,21,,,,,
player,201009260ram,ram,GilyMa00,kick_ret,3,,,,,
player,201009260ram,ram,GilyMa00,kick_ret_yds,57,,,,,
player,201009260ram,ram,GilyMa00,kick_ret_yds_per_ret,19.0,,,,,
player,201009260ram,ram,GilyMa00,kick_ret_td,0,,,,,
player,201009260ram,ram,GilyMa00,kick_ret_long,26,,,,,
player,201009260ram,ram,GilyMa00,punt_ret,0,,,,,
player,201009260ram,ram,GilyMa00,punt_ret_yds,0,,,,,
player,201009260ram,ram,GilyMa00,punt_ret_yds_per_ret,,,,,,
player,201009260ram,ram,GilyMa00,punt_ret_td,0,,,,,
player,201009260ram,ram,GilyMa00,punt_ret_long,0,,,,,
player,201009260ram,was,GanoGr44,xpm,1,,,,,
player,201009260ram,was,GanoGr44,xpa,1,,,,,
player,201009260ram,was,GanoGr44,fgm,3,,,,,
player,201009260ram,was,GanoGr44,fga,3,,,,,
player,201009260ram,was,GanoGr44,punt,4,,,,,
player,201009260ram,was,GanoGr44,punt_yds,141,,,,,
player,201009260ram,was,GanoGr44,punt_yds_per_punt,35.3,,,,,
player,201009260ram,was,GanoGr44,punt_long,42,,,,,
player,201009260ram,ram,brownjos01,xpm,3,,,,,
player,201009260ram,ram,brownjos01,xpa,3,,,,,
player,201009260ram,ram,brownjos01,fgm,3,,,,,
player,201009260ram,ram,brownjos01,fga,4,,,,,
player,201009260ram,ram,brownjos01,punt,0,,,,,
player,201009260ram,ram,brownjos01,punt_yds,0,,,,,
player,201009260ram,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201009260ram,ram,brownjos01,punt_long,0,,,,,
player,201009260ram,ram,JoneDo21,xpm,,,,,,
player,201009260ram,ram,JoneDo21,xpa,,,,,,
player,201009260ram,ram,JoneDo21,fgm,,,,,,
player,201009260ram,ram,JoneDo21,fga,,,,,,
player,201009260ram,ram,JoneDo21,punt,3,,,,,
player,201009260ram,ram,JoneDo21,punt_yds,138,,,,,
player,201009260ram,ram,JoneDo21,punt_yds_per_punt,46.0,,,,,
player,201009260ram,ram,JoneDo21,punt_long,52,,,,,
