game,2010,1,20100912,201009120buf,mia,"Miami Dolphins",15,buf,"Buffalo Bills",10
player,201009120buf,buf,McKeLe99,def_int,0,,,,,
player,201009120buf,buf,McKeLe99,def_int_yds,0,,,,,
player,201009120buf,buf,McKeLe99,def_int_td,0,,,,,
player,201009120buf,buf,McKeLe99,def_int_long,0,,,,,
player,201009120buf,buf,McKeLe99,pass_defended,2,,,,,
player,201009120buf,buf,McKeLe99,sacks,0.0,,,,,
player,201009120buf,buf,McKeLe99,tackles_combined,3,,,,,
player,201009120buf,buf,McKeLe99,tackles_solo,2,,,,,
player,201009120buf,buf,McKeLe99,tackles_assists,1,,,,,
player,201009120buf,buf,McKeLe99,tackles_loss,0,,,,,
player,201009120buf,buf,McKeLe99,qb_hits,0,,,,,
player,201009120buf,buf,McKeLe99,fumbles_rec,0,,,,,
player,201009120buf,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201009120buf,buf,McKeLe99,fumbles_forced,0,,,,,
player,201009120buf,buf,McInCo00,def_int,0,,,,,
player,201009120buf,buf,McInCo00,def_int_yds,0,,,,,
player,201009120buf,buf,McInCo00,def_int_td,0,,,,,
player,201009120buf,buf,McInCo00,def_int_long,0,,,,,
player,201009120buf,buf,McInCo00,pass_defended,0,,,,,
player,201009120buf,buf,McInCo00,sacks,0.0,,,,,
player,201009120buf,buf,McInCo00,tackles_combined,2,,,,,
player,201009120buf,buf,McInCo00,tackles_solo,1,,,,,
player,201009120buf,buf,McInCo00,tackles_assists,1,,,,,
player,201009120buf,buf,McInCo00,tackles_loss,0,,,,,
player,201009120buf,buf,McInCo00,qb_hits,0,,,,,
player,201009120buf,buf,McInCo00,fumbles_rec,0,,,,,
player,201009120buf,buf,McInCo00,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,McInCo00,fumbles_rec_td,0,,,,,
player,201009120buf,buf,McInCo00,fumbles_forced,0,,,,,
player,201009120buf,buf,CornRe99,def_int,0,,,,,
player,201009120buf,buf,CornRe99,def_int_yds,0,,,,,
player,201009120buf,buf,CornRe99,def_int_td,0,,,,,
player,201009120buf,buf,CornRe99,def_int_long,0,,,,,
player,201009120buf,buf,CornRe99,pass_defended,0,,,,,
player,201009120buf,buf,CornRe99,sacks,0.0,,,,,
player,201009120buf,buf,CornRe99,tackles_combined,1,,,,,
player,201009120buf,buf,CornRe99,tackles_solo,0,,,,,
player,201009120buf,buf,CornRe99,tackles_assists,1,,,,,
player,201009120buf,buf,CornRe99,tackles_loss,0,,,,,
player,201009120buf,buf,CornRe99,qb_hits,0,,,,,
player,201009120buf,buf,CornRe99,fumbles_rec,0,,,,,
player,201009120buf,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201009120buf,buf,CornRe99,fumbles_forced,0,,,,,
player,201009120buf,buf,MaybAa99,def_int,0,,,,,
player,201009120buf,buf,MaybAa99,def_int_yds,0,,,,,
player,201009120buf,buf,MaybAa99,def_int_td,0,,,,,
player,201009120buf,buf,MaybAa99,def_int_long,0,,,,,
player,201009120buf,buf,MaybAa99,pass_defended,0,,,,,
player,201009120buf,buf,MaybAa99,sacks,0.0,,,,,
player,201009120buf,buf,MaybAa99,tackles_combined,1,,,,,
player,201009120buf,buf,MaybAa99,tackles_solo,0,,,,,
player,201009120buf,buf,MaybAa99,tackles_assists,1,,,,,
player,201009120buf,buf,MaybAa99,tackles_loss,0,,,,,
player,201009120buf,buf,MaybAa99,qb_hits,1,,,,,
player,201009120buf,buf,MaybAa99,fumbles_rec,0,,,,,
player,201009120buf,buf,MaybAa99,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,MaybAa99,fumbles_rec_td,0,,,,,
player,201009120buf,buf,MaybAa99,fumbles_forced,0,,,,,
player,201009120buf,buf,SanbGa00,def_int,0,,,,,
player,201009120buf,buf,SanbGa00,def_int_yds,0,,,,,
player,201009120buf,buf,SanbGa00,def_int_td,0,,,,,
player,201009120buf,buf,SanbGa00,def_int_long,0,,,,,
player,201009120buf,buf,SanbGa00,pass_defended,0,,,,,
player,201009120buf,buf,SanbGa00,sacks,0.0,,,,,
player,201009120buf,buf,SanbGa00,tackles_combined,1,,,,,
player,201009120buf,buf,SanbGa00,tackles_solo,1,,,,,
player,201009120buf,buf,SanbGa00,tackles_assists,0,,,,,
player,201009120buf,buf,SanbGa00,tackles_loss,0,,,,,
player,201009120buf,buf,SanbGa00,qb_hits,0,,,,,
player,201009120buf,buf,SanbGa00,fumbles_rec,0,,,,,
player,201009120buf,buf,SanbGa00,fumbles_rec_yds,-1,,,,,
player,201009120buf,buf,SanbGa00,fumbles_rec_td,0,,,,,
player,201009120buf,buf,SanbGa00,fumbles_forced,0,,,,,
player,201009120buf,buf,TrouTo00,def_int,0,,,,,
player,201009120buf,buf,TrouTo00,def_int_yds,0,,,,,
player,201009120buf,buf,TrouTo00,def_int_td,0,,,,,
player,201009120buf,buf,TrouTo00,def_int_long,0,,,,,
player,201009120buf,buf,TrouTo00,pass_defended,0,,,,,
player,201009120buf,buf,TrouTo00,sacks,0.0,,,,,
player,201009120buf,buf,TrouTo00,tackles_combined,1,,,,,
player,201009120buf,buf,TrouTo00,tackles_solo,0,,,,,
player,201009120buf,buf,TrouTo00,tackles_assists,1,,,,,
player,201009120buf,buf,TrouTo00,tackles_loss,0,,,,,
player,201009120buf,buf,TrouTo00,qb_hits,0,,,,,
player,201009120buf,buf,TrouTo00,fumbles_rec,0,,,,,
player,201009120buf,buf,TrouTo00,fumbles_rec_yds,0,,,,,
player,201009120buf,buf,TrouTo00,fumbles_rec_td,0,,,,,
player,201009120buf,buf,TrouTo00,fumbles_forced,0,,,,,
player,201009120buf,mia,SmitCl22,kick_ret,1,,,,,
player,201009120buf,mia,SmitCl22,kick_ret_yds,15,,,,,
player,201009120buf,mia,SmitCl22,kick_ret_yds_per_ret,15.0,,,,,
player,201009120buf,mia,SmitCl22,kick_ret_td,0,,,,,
player,201009120buf,mia,SmitCl22,kick_ret_long,15,,,,,
player,201009120buf,mia,SmitCl22,punt_ret,2,,,,,
player,201009120buf,mia,SmitCl22,punt_ret_yds,9,,,,,
player,201009120buf,mia,SmitCl22,punt_ret_yds_per_ret,4.5,,,,,
player,201009120buf,mia,SmitCl22,punt_ret_td,0,,,,,
player,201009120buf,mia,SmitCl22,punt_ret_long,6,,,,,
player,201009120buf,mia,CobbPa00,kick_ret,1,,,,,
player,201009120buf,mia,CobbPa00,kick_ret_yds,12,,,,,
player,201009120buf,mia,CobbPa00,kick_ret_yds_per_ret,12.0,,,,,
player,201009120buf,mia,CobbPa00,kick_ret_td,0,,,,,
player,201009120buf,mia,CobbPa00,kick_ret_long,12,,,,,
player,201009120buf,mia,CobbPa00,punt_ret,0,,,,,
player,201009120buf,mia,CobbPa00,punt_ret_yds,0,,,,,
player,201009120buf,mia,CobbPa00,punt_ret_yds_per_ret,,,,,,
player,201009120buf,mia,CobbPa00,punt_ret_td,0,,,,,
player,201009120buf,mia,CobbPa00,punt_ret_long,0,,,,,
player,201009120buf,buf,ParrRo00,kick_ret,0,,,,,
player,201009120buf,buf,ParrRo00,kick_ret_yds,0,,,,,
player,201009120buf,buf,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201009120buf,buf,ParrRo00,kick_ret_td,0,,,,,
player,201009120buf,buf,ParrRo00,kick_ret_long,0,,,,,
player,201009120buf,buf,ParrRo00,punt_ret,3,,,,,
player,201009120buf,buf,ParrRo00,punt_ret_yds,30,,,,,
player,201009120buf,buf,ParrRo00,punt_ret_yds_per_ret,10.0,,,,,
player,201009120buf,buf,ParrRo00,punt_ret_td,0,,,,,
player,201009120buf,buf,ParrRo00,punt_ret_long,19,,,,,
player,201009120buf,buf,SpilC.00,kick_ret,1,,,,,
player,201009120buf,buf,SpilC.00,kick_ret_yds,11,,,,,
player,201009120buf,buf,SpilC.00,kick_ret_yds_per_ret,11.0,,,,,
player,201009120buf,buf,SpilC.00,kick_ret_td,0,,,,,
player,201009120buf,buf,SpilC.00,kick_ret_long,11,,,,,
player,201009120buf,buf,SpilC.00,punt_ret,0,,,,,
player,201009120buf,buf,SpilC.00,punt_ret_yds,0,,,,,
player,201009120buf,buf,SpilC.00,punt_ret_yds_per_ret,,,,,,
player,201009120buf,buf,SpilC.00,punt_ret_td,0,,,,,
player,201009120buf,buf,SpilC.00,punt_ret_long,0,,,,,
player,201009120buf,mia,CarpDa44,xpm,1,,,,,
player,201009120buf,mia,CarpDa44,xpa,1,,,,,
player,201009120buf,mia,CarpDa44,fgm,2,,,,,
player,201009120buf,mia,CarpDa44,fga,3,,,,,
player,201009120buf,mia,CarpDa44,punt,0,,,,,
player,201009120buf,mia,CarpDa44,punt_yds,0,,,,,
player,201009120buf,mia,CarpDa44,punt_yds_per_punt,,,,,,
player,201009120buf,mia,CarpDa44,punt_long,0,,,,,
player,201009120buf,mia,FielBr20,xpm,,,,,,
player,201009120buf,mia,FielBr20,xpa,,,,,,
player,201009120buf,mia,FielBr20,fgm,,,,,,
player,201009120buf,mia,FielBr20,fga,,,,,,
player,201009120buf,mia,FielBr20,punt,7,,,,,
player,201009120buf,mia,FielBr20,punt_yds,288,,,,,
player,201009120buf,mia,FielBr20,punt_yds_per_punt,41.1,,,,,
player,201009120buf,mia,FielBr20,punt_long,51,,,,,
player,201009120buf,buf,linderia01,xpm,1,,,,,
player,201009120buf,buf,linderia01,xpa,1,,,,,
player,201009120buf,buf,linderia01,fgm,1,,,,,
player,201009120buf,buf,linderia01,fga,2,,,,,
player,201009120buf,buf,linderia01,punt,0,,,,,
player,201009120buf,buf,linderia01,punt_yds,0,,,,,
player,201009120buf,buf,linderia01,punt_yds_per_punt,,,,,,
player,201009120buf,buf,linderia01,punt_long,0,,,,,
player,201009120buf,buf,MoorBr24,xpm,,,,,,
player,201009120buf,buf,MoorBr24,xpa,,,,,,
player,201009120buf,buf,MoorBr24,fgm,,,,,,
player,201009120buf,buf,MoorBr24,fga,,,,,,
player,201009120buf,buf,MoorBr24,punt,7,,,,,
player,201009120buf,buf,MoorBr24,punt_yds,298,,,,,
player,201009120buf,buf,MoorBr24,punt_yds_per_punt,42.6,,,,,
player,201009120buf,buf,MoorBr24,punt_long,53,,,,,
