game,2010,9,20101107,201011070det,nyj,"New York Jets",23,det,"Detroit Lions",20
player,201011070det,nyj,CromAn20,fumbles_rec,0,,,,,
player,201011070det,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201011070det,nyj,CromAn20,fumbles_forced,0,,,,,
player,201011070det,nyj,PouhSi20,def_int,0,,,,,
player,201011070det,nyj,PouhSi20,def_int_yds,0,,,,,
player,201011070det,nyj,PouhSi20,def_int_td,0,,,,,
player,201011070det,nyj,PouhSi20,def_int_long,0,,,,,
player,201011070det,nyj,PouhSi20,pass_defended,1,,,,,
player,201011070det,nyj,PouhSi20,sacks,0.0,,,,,
player,201011070det,nyj,PouhSi20,tackles_combined,4,,,,,
player,201011070det,nyj,PouhSi20,tackles_solo,2,,,,,
player,201011070det,nyj,PouhSi20,tackles_assists,2,,,,,
player,201011070det,nyj,PouhSi20,tackles_loss,1,,,,,
player,201011070det,nyj,PouhSi20,qb_hits,0,,,,,
player,201011070det,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201011070det,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201011070det,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201011070det,nyj,ColeDr20,def_int,0,,,,,
player,201011070det,nyj,ColeDr20,def_int_yds,0,,,,,
player,201011070det,nyj,ColeDr20,def_int_td,0,,,,,
player,201011070det,nyj,ColeDr20,def_int_long,0,,,,,
player,201011070det,nyj,ColeDr20,pass_defended,1,,,,,
player,201011070det,nyj,ColeDr20,sacks,0.0,,,,,
player,201011070det,nyj,ColeDr20,tackles_combined,3,,,,,
player,201011070det,nyj,ColeDr20,tackles_solo,2,,,,,
player,201011070det,nyj,ColeDr20,tackles_assists,1,,,,,
player,201011070det,nyj,ColeDr20,tackles_loss,0,,,,,
player,201011070det,nyj,ColeDr20,qb_hits,0,,,,,
player,201011070det,nyj,ColeDr20,fumbles_rec,0,,,,,
player,201011070det,nyj,ColeDr20,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,ColeDr20,fumbles_rec_td,0,,,,,
player,201011070det,nyj,ColeDr20,fumbles_forced,0,,,,,
player,201011070det,nyj,DeViMi99,def_int,0,,,,,
player,201011070det,nyj,DeViMi99,def_int_yds,0,,,,,
player,201011070det,nyj,DeViMi99,def_int_td,0,,,,,
player,201011070det,nyj,DeViMi99,def_int_long,0,,,,,
player,201011070det,nyj,DeViMi99,pass_defended,0,,,,,
player,201011070det,nyj,DeViMi99,sacks,0.0,,,,,
player,201011070det,nyj,DeViMi99,tackles_combined,3,,,,,
player,201011070det,nyj,DeViMi99,tackles_solo,2,,,,,
player,201011070det,nyj,DeViMi99,tackles_assists,1,,,,,
player,201011070det,nyj,DeViMi99,tackles_loss,1,,,,,
player,201011070det,nyj,DeViMi99,qb_hits,0,,,,,
player,201011070det,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201011070det,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201011070det,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201011070det,nyj,ReviDa99,def_int,0,,,,,
player,201011070det,nyj,ReviDa99,def_int_yds,0,,,,,
player,201011070det,nyj,ReviDa99,def_int_td,0,,,,,
player,201011070det,nyj,ReviDa99,def_int_long,0,,,,,
player,201011070det,nyj,ReviDa99,pass_defended,2,,,,,
player,201011070det,nyj,ReviDa99,sacks,0.0,,,,,
player,201011070det,nyj,ReviDa99,tackles_combined,3,,,,,
player,201011070det,nyj,ReviDa99,tackles_solo,2,,,,,
player,201011070det,nyj,ReviDa99,tackles_assists,1,,,,,
player,201011070det,nyj,ReviDa99,tackles_loss,0,,,,,
player,201011070det,nyj,ReviDa99,qb_hits,0,,,,,
player,201011070det,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201011070det,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201011070det,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201011070det,nyj,ElliSh00,def_int,0,,,,,
player,201011070det,nyj,ElliSh00,def_int_yds,0,,,,,
player,201011070det,nyj,ElliSh00,def_int_td,0,,,,,
player,201011070det,nyj,ElliSh00,def_int_long,0,,,,,
player,201011070det,nyj,ElliSh00,pass_defended,0,,,,,
player,201011070det,nyj,ElliSh00,sacks,0.0,,,,,
player,201011070det,nyj,ElliSh00,tackles_combined,2,,,,,
player,201011070det,nyj,ElliSh00,tackles_solo,1,,,,,
player,201011070det,nyj,ElliSh00,tackles_assists,1,,,,,
player,201011070det,nyj,ElliSh00,tackles_loss,1,,,,,
player,201011070det,nyj,ElliSh00,qb_hits,1,,,,,
player,201011070det,nyj,ElliSh00,fumbles_rec,0,,,,,
player,201011070det,nyj,ElliSh00,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,ElliSh00,fumbles_rec_td,0,,,,,
player,201011070det,nyj,ElliSh00,fumbles_forced,0,,,,,
player,201011070det,nyj,PoolBr20,def_int,0,,,,,
player,201011070det,nyj,PoolBr20,def_int_yds,0,,,,,
player,201011070det,nyj,PoolBr20,def_int_td,0,,,,,
player,201011070det,nyj,PoolBr20,def_int_long,0,,,,,
player,201011070det,nyj,PoolBr20,pass_defended,1,,,,,
player,201011070det,nyj,PoolBr20,sacks,0.0,,,,,
player,201011070det,nyj,PoolBr20,tackles_combined,2,,,,,
player,201011070det,nyj,PoolBr20,tackles_solo,1,,,,,
player,201011070det,nyj,PoolBr20,tackles_assists,1,,,,,
player,201011070det,nyj,PoolBr20,tackles_loss,0,,,,,
player,201011070det,nyj,PoolBr20,qb_hits,0,,,,,
player,201011070det,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201011070det,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201011070det,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201011070det,nyj,SmitBr01,def_int,0,,,,,
player,201011070det,nyj,SmitBr01,def_int_yds,0,,,,,
player,201011070det,nyj,SmitBr01,def_int_td,0,,,,,
player,201011070det,nyj,SmitBr01,def_int_long,0,,,,,
player,201011070det,nyj,SmitBr01,pass_defended,0,,,,,
player,201011070det,nyj,SmitBr01,sacks,0.0,,,,,
player,201011070det,nyj,SmitBr01,tackles_combined,2,,,,,
player,201011070det,nyj,SmitBr01,tackles_solo,2,,,,,
player,201011070det,nyj,SmitBr01,tackles_assists,0,,,,,
player,201011070det,nyj,SmitBr01,tackles_loss,0,,,,,
player,201011070det,nyj,SmitBr01,qb_hits,0,,,,,
player,201011070det,nyj,SmitBr01,fumbles_rec,0,,,,,
player,201011070det,nyj,SmitBr01,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,SmitBr01,fumbles_rec_td,0,,,,,
player,201011070det,nyj,SmitBr01,fumbles_forced,0,,,,,
player,201011070det,nyj,SmitEr22,def_int,0,,,,,
player,201011070det,nyj,SmitEr22,def_int_yds,0,,,,,
player,201011070det,nyj,SmitEr22,def_int_td,0,,,,,
player,201011070det,nyj,SmitEr22,def_int_long,0,,,,,
player,201011070det,nyj,SmitEr22,pass_defended,0,,,,,
player,201011070det,nyj,SmitEr22,sacks,0.0,,,,,
player,201011070det,nyj,SmitEr22,tackles_combined,2,,,,,
player,201011070det,nyj,SmitEr22,tackles_solo,0,,,,,
player,201011070det,nyj,SmitEr22,tackles_assists,2,,,,,
player,201011070det,nyj,SmitEr22,tackles_loss,0,,,,,
player,201011070det,nyj,SmitEr22,qb_hits,1,,,,,
player,201011070det,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201011070det,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201011070det,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201011070det,nyj,TaylJa03,def_int,0,,,,,
player,201011070det,nyj,TaylJa03,def_int_yds,0,,,,,
player,201011070det,nyj,TaylJa03,def_int_td,0,,,,,
player,201011070det,nyj,TaylJa03,def_int_long,0,,,,,
player,201011070det,nyj,TaylJa03,pass_defended,0,,,,,
player,201011070det,nyj,TaylJa03,sacks,0.0,,,,,
player,201011070det,nyj,TaylJa03,tackles_combined,2,,,,,
player,201011070det,nyj,TaylJa03,tackles_solo,1,,,,,
player,201011070det,nyj,TaylJa03,tackles_assists,1,,,,,
player,201011070det,nyj,TaylJa03,tackles_loss,0,,,,,
player,201011070det,nyj,TaylJa03,qb_hits,0,,,,,
player,201011070det,nyj,TaylJa03,fumbles_rec,0,,,,,
player,201011070det,nyj,TaylJa03,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,TaylJa03,fumbles_rec_td,0,,,,,
player,201011070det,nyj,TaylJa03,fumbles_forced,0,,,,,
player,201011070det,nyj,ColeMa01,def_int,0,,,,,
player,201011070det,nyj,ColeMa01,def_int_yds,0,,,,,
player,201011070det,nyj,ColeMa01,def_int_td,0,,,,,
player,201011070det,nyj,ColeMa01,def_int_long,0,,,,,
player,201011070det,nyj,ColeMa01,pass_defended,0,,,,,
player,201011070det,nyj,ColeMa01,sacks,0.0,,,,,
player,201011070det,nyj,ColeMa01,tackles_combined,1,,,,,
player,201011070det,nyj,ColeMa01,tackles_solo,1,,,,,
player,201011070det,nyj,ColeMa01,tackles_assists,0,,,,,
player,201011070det,nyj,ColeMa01,tackles_loss,0,,,,,
player,201011070det,nyj,ColeMa01,qb_hits,0,,,,,
player,201011070det,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201011070det,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201011070det,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201011070det,nyj,IhedJa00,def_int,0,,,,,
player,201011070det,nyj,IhedJa00,def_int_yds,0,,,,,
player,201011070det,nyj,IhedJa00,def_int_td,0,,,,,
player,201011070det,nyj,IhedJa00,def_int_long,0,,,,,
player,201011070det,nyj,IhedJa00,pass_defended,0,,,,,
player,201011070det,nyj,IhedJa00,sacks,0.0,,,,,
player,201011070det,nyj,IhedJa00,tackles_combined,1,,,,,
player,201011070det,nyj,IhedJa00,tackles_solo,1,,,,,
player,201011070det,nyj,IhedJa00,tackles_assists,0,,,,,
player,201011070det,nyj,IhedJa00,tackles_loss,0,,,,,
player,201011070det,nyj,IhedJa00,qb_hits,0,,,,,
player,201011070det,nyj,IhedJa00,fumbles_rec,0,,,,,
player,201011070det,nyj,IhedJa00,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,IhedJa00,fumbles_rec_td,0,,,,,
player,201011070det,nyj,IhedJa00,fumbles_forced,0,,,,,
player,201011070det,nyj,MaugJo00,def_int,0,,,,,
player,201011070det,nyj,MaugJo00,def_int_yds,0,,,,,
player,201011070det,nyj,MaugJo00,def_int_td,0,,,,,
player,201011070det,nyj,MaugJo00,def_int_long,0,,,,,
player,201011070det,nyj,MaugJo00,pass_defended,0,,,,,
player,201011070det,nyj,MaugJo00,sacks,0.0,,,,,
player,201011070det,nyj,MaugJo00,tackles_combined,1,,,,,
player,201011070det,nyj,MaugJo00,tackles_solo,1,,,,,
player,201011070det,nyj,MaugJo00,tackles_assists,0,,,,,
player,201011070det,nyj,MaugJo00,tackles_loss,0,,,,,
player,201011070det,nyj,MaugJo00,qb_hits,0,,,,,
player,201011070det,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201011070det,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201011070det,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201011070det,nyj,PrycTr00,def_int,0,,,,,
player,201011070det,nyj,PrycTr00,def_int_yds,0,,,,,
player,201011070det,nyj,PrycTr00,def_int_td,0,,,,,
player,201011070det,nyj,PrycTr00,def_int_long,0,,,,,
player,201011070det,nyj,PrycTr00,pass_defended,0,,,,,
player,201011070det,nyj,PrycTr00,sacks,0.0,,,,,
player,201011070det,nyj,PrycTr00,tackles_combined,1,,,,,
player,201011070det,nyj,PrycTr00,tackles_solo,0,,,,,
player,201011070det,nyj,PrycTr00,tackles_assists,1,,,,,
player,201011070det,nyj,PrycTr00,tackles_loss,0,,,,,
player,201011070det,nyj,PrycTr00,qb_hits,0,,,,,
player,201011070det,nyj,PrycTr00,fumbles_rec,0,,,,,
player,201011070det,nyj,PrycTr00,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,PrycTr00,fumbles_rec_td,0,,,,,
player,201011070det,nyj,PrycTr00,fumbles_forced,0,,,,,
player,201011070det,nyj,ConnJo00,def_int,0,,,,,
player,201011070det,nyj,ConnJo00,def_int_yds,0,,,,,
player,201011070det,nyj,ConnJo00,def_int_td,0,,,,,
player,201011070det,nyj,ConnJo00,def_int_long,0,,,,,
player,201011070det,nyj,ConnJo00,pass_defended,0,,,,,
player,201011070det,nyj,ConnJo00,sacks,0.0,,,,,
player,201011070det,nyj,ConnJo00,tackles_combined,0,,,,,
player,201011070det,nyj,ConnJo00,tackles_solo,0,,,,,
player,201011070det,nyj,ConnJo00,tackles_assists,0,,,,,
player,201011070det,nyj,ConnJo00,tackles_loss,0,,,,,
player,201011070det,nyj,ConnJo00,qb_hits,0,,,,,
player,201011070det,nyj,ConnJo00,fumbles_rec,1,,,,,
player,201011070det,nyj,ConnJo00,fumbles_rec_yds,0,,,,,
player,201011070det,nyj,ConnJo00,fumbles_rec_td,0,,,,,
player,201011070det,nyj,ConnJo00,fumbles_forced,0,,,,,
player,201011070det,det,SmitAl98,def_int,1,,,,,
player,201011070det,det,SmitAl98,def_int_yds,2,,,,,
player,201011070det,det,SmitAl98,def_int_td,0,,,,,
player,201011070det,det,SmitAl98,def_int_long,2,,,,,
player,201011070det,det,SmitAl98,pass_defended,2,,,,,
player,201011070det,det,SmitAl98,sacks,0.0,,,,,
player,201011070det,det,SmitAl98,tackles_combined,6,,,,,
player,201011070det,det,SmitAl98,tackles_solo,5,,,,,
player,201011070det,det,SmitAl98,tackles_assists,1,,,,,
player,201011070det,det,SmitAl98,tackles_loss,0,,,,,
player,201011070det,det,SmitAl98,qb_hits,0,,,,,
player,201011070det,det,SmitAl98,fumbles_rec,0,,,,,
player,201011070det,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201011070det,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201011070det,det,SmitAl98,fumbles_forced,0,,,,,
player,201011070det,det,AvriCl99,def_int,0,,,,,
player,201011070det,det,AvriCl99,def_int_yds,0,,,,,
player,201011070det,det,AvriCl99,def_int_td,0,,,,,
player,201011070det,det,AvriCl99,def_int_long,0,,,,,
player,201011070det,det,AvriCl99,pass_defended,0,,,,,
player,201011070det,det,AvriCl99,sacks,1.0,,,,,
player,201011070det,det,AvriCl99,tackles_combined,3,,,,,
player,201011070det,det,AvriCl99,tackles_solo,1,,,,,
player,201011070det,det,AvriCl99,tackles_assists,2,,,,,
player,201011070det,det,AvriCl99,tackles_loss,0,,,,,
player,201011070det,det,AvriCl99,qb_hits,1,,,,,
player,201011070det,det,AvriCl99,fumbles_rec,0,,,,,
player,201011070det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201011070det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201011070det,det,AvriCl99,fumbles_forced,1,,,,,
player,201011070det,det,LevyDe99,def_int,0,,,,,
player,201011070det,det,LevyDe99,def_int_yds,0,,,,,
player,201011070det,det,LevyDe99,def_int_td,0,,,,,
player,201011070det,det,LevyDe99,def_int_long,0,,,,,
player,201011070det,det,LevyDe99,pass_defended,0,,,,,
player,201011070det,det,LevyDe99,sacks,0.0,,,,,
player,201011070det,det,LevyDe99,tackles_combined,10,,,,,
player,201011070det,det,LevyDe99,tackles_solo,9,,,,,
player,201011070det,det,LevyDe99,tackles_assists,1,,,,,
player,201011070det,det,LevyDe99,tackles_loss,0,,,,,
player,201011070det,det,LevyDe99,qb_hits,0,,,,,
player,201011070det,det,LevyDe99,fumbles_rec,0,,,,,
player,201011070det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201011070det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201011070det,det,LevyDe99,fumbles_forced,0,,,,,
player,201011070det,det,DelmLo99,def_int,0,,,,,
player,201011070det,det,DelmLo99,def_int_yds,0,,,,,
player,201011070det,det,DelmLo99,def_int_td,0,,,,,
player,201011070det,det,DelmLo99,def_int_long,0,,,,,
player,201011070det,det,DelmLo99,pass_defended,0,,,,,
player,201011070det,det,DelmLo99,sacks,0.0,,,,,
player,201011070det,det,DelmLo99,tackles_combined,7,,,,,
player,201011070det,det,DelmLo99,tackles_solo,5,,,,,
player,201011070det,det,DelmLo99,tackles_assists,2,,,,,
player,201011070det,det,DelmLo99,tackles_loss,0,,,,,
player,201011070det,det,DelmLo99,qb_hits,0,,,,,
player,201011070det,det,DelmLo99,fumbles_rec,1,,,,,
player,201011070det,det,DelmLo99,fumbles_rec_yds,0,,,,,
player,201011070det,det,DelmLo99,fumbles_rec_td,0,,,,,
player,201011070det,det,DelmLo99,fumbles_forced,1,,,,,
player,201011070det,det,PeteJu00,def_int,0,,,,,
player,201011070det,det,PeteJu00,def_int_yds,0,,,,,
player,201011070det,det,PeteJu00,def_int_td,0,,,,,
player,201011070det,det,PeteJu00,def_int_long,0,,,,,
player,201011070det,det,PeteJu00,pass_defended,1,,,,,
player,201011070det,det,PeteJu00,sacks,0.0,,,,,
player,201011070det,det,PeteJu00,tackles_combined,7,,,,,
player,201011070det,det,PeteJu00,tackles_solo,5,,,,,
player,201011070det,det,PeteJu00,tackles_assists,2,,,,,
player,201011070det,det,PeteJu00,tackles_loss,1,,,,,
player,201011070det,det,PeteJu00,qb_hits,0,,,,,
player,201011070det,det,PeteJu00,fumbles_rec,0,,,,,
player,201011070det,det,PeteJu00,fumbles_rec_yds,0,,,,,
player,201011070det,det,PeteJu00,fumbles_rec_td,0,,,,,
player,201011070det,det,PeteJu00,fumbles_forced,0,,,,,
player,201011070det,det,SpieAm99,def_int,0,,,,,
player,201011070det,det,SpieAm99,def_int_yds,0,,,,,
player,201011070det,det,SpieAm99,def_int_td,0,,,,,
player,201011070det,det,SpieAm99,def_int_long,0,,,,,
player,201011070det,det,SpieAm99,pass_defended,0,,,,,
player,201011070det,det,SpieAm99,sacks,0.0,,,,,
player,201011070det,det,SpieAm99,tackles_combined,5,,,,,
player,201011070det,det,SpieAm99,tackles_solo,4,,,,,
player,201011070det,det,SpieAm99,tackles_assists,1,,,,,
player,201011070det,det,SpieAm99,tackles_loss,0,,,,,
player,201011070det,det,SpieAm99,qb_hits,0,,,,,
player,201011070det,det,SpieAm99,fumbles_rec,0,,,,,
player,201011070det,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201011070det,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201011070det,det,SpieAm99,fumbles_forced,0,,,,,
player,201011070det,det,VandKy99,def_int,0,,,,,
player,201011070det,det,VandKy99,def_int_yds,0,,,,,
player,201011070det,det,VandKy99,def_int_td,0,,,,,
player,201011070det,det,VandKy99,def_int_long,0,,,,,
player,201011070det,det,VandKy99,pass_defended,0,,,,,
player,201011070det,det,VandKy99,sacks,0.0,,,,,
player,201011070det,det,VandKy99,tackles_combined,5,,,,,
player,201011070det,det,VandKy99,tackles_solo,4,,,,,
player,201011070det,det,VandKy99,tackles_assists,1,,,,,
player,201011070det,det,VandKy99,tackles_loss,1,,,,,
player,201011070det,det,VandKy99,qb_hits,2,,,,,
player,201011070det,det,VandKy99,fumbles_rec,0,,,,,
player,201011070det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201011070det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201011070det,det,VandKy99,fumbles_forced,0,,,,,
player,201011070det,det,McDoBr99,def_int,0,,,,,
player,201011070det,det,McDoBr99,def_int_yds,0,,,,,
player,201011070det,det,McDoBr99,def_int_td,0,,,,,
player,201011070det,det,McDoBr99,def_int_long,0,,,,,
player,201011070det,det,McDoBr99,pass_defended,0,,,,,
player,201011070det,det,McDoBr99,sacks,0.0,,,,,
player,201011070det,det,McDoBr99,tackles_combined,4,,,,,
player,201011070det,det,McDoBr99,tackles_solo,4,,,,,
player,201011070det,det,McDoBr99,tackles_assists,0,,,,,
player,201011070det,det,McDoBr99,tackles_loss,0,,,,,
player,201011070det,det,McDoBr99,qb_hits,0,,,,,
player,201011070det,det,McDoBr99,fumbles_rec,0,,,,,
player,201011070det,det,McDoBr99,fumbles_rec_yds,0,,,,,
player,201011070det,det,McDoBr99,fumbles_rec_td,0,,,,,
player,201011070det,det,McDoBr99,fumbles_forced,0,,,,,
player,201011070det,det,PalmAs99,def_int,0,,,,,
player,201011070det,det,PalmAs99,def_int_yds,0,,,,,
player,201011070det,det,PalmAs99,def_int_td,0,,,,,
player,201011070det,det,PalmAs99,def_int_long,0,,,,,
player,201011070det,det,PalmAs99,pass_defended,0,,,,,
player,201011070det,det,PalmAs99,sacks,0.0,,,,,
player,201011070det,det,PalmAs99,tackles_combined,4,,,,,
player,201011070det,det,PalmAs99,tackles_solo,4,,,,,
player,201011070det,det,PalmAs99,tackles_assists,0,,,,,
player,201011070det,det,PalmAs99,tackles_loss,1,,,,,
player,201011070det,det,PalmAs99,qb_hits,0,,,,,
player,201011070det,det,PalmAs99,fumbles_rec,0,,,,,
player,201011070det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201011070det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201011070det,det,PalmAs99,fumbles_forced,0,,,,,
player,201011070det,det,WendJo99,def_int,0,,,,,
player,201011070det,det,WendJo99,def_int_yds,0,,,,,
player,201011070det,det,WendJo99,def_int_td,0,,,,,
player,201011070det,det,WendJo99,def_int_long,0,,,,,
player,201011070det,det,WendJo99,pass_defended,0,,,,,
player,201011070det,det,WendJo99,sacks,0.0,,,,,
player,201011070det,det,WendJo99,tackles_combined,4,,,,,
player,201011070det,det,WendJo99,tackles_solo,1,,,,,
player,201011070det,det,WendJo99,tackles_assists,3,,,,,
player,201011070det,det,WendJo99,tackles_loss,0,,,,,
player,201011070det,det,WendJo99,qb_hits,0,,,,,
player,201011070det,det,WendJo99,fumbles_rec,0,,,,,
player,201011070det,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201011070det,det,WendJo99,fumbles_rec_td,0,,,,,
player,201011070det,det,WendJo99,fumbles_forced,0,,,,,
player,201011070det,det,SuhxNd99,def_int,0,,,,,
player,201011070det,det,SuhxNd99,def_int_yds,0,,,,,
player,201011070det,det,SuhxNd99,def_int_td,0,,,,,
player,201011070det,det,SuhxNd99,def_int_long,0,,,,,
player,201011070det,det,SuhxNd99,pass_defended,0,,,,,
player,201011070det,det,SuhxNd99,sacks,0.0,,,,,
player,201011070det,det,SuhxNd99,tackles_combined,3,,,,,
player,201011070det,det,SuhxNd99,tackles_solo,3,,,,,
player,201011070det,det,SuhxNd99,tackles_assists,0,,,,,
player,201011070det,det,SuhxNd99,tackles_loss,0,,,,,
player,201011070det,det,SuhxNd99,qb_hits,0,,,,,
player,201011070det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201011070det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201011070det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201011070det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201011070det,det,WillCo21,def_int,0,,,,,
player,201011070det,det,WillCo21,def_int_yds,0,,,,,
player,201011070det,det,WillCo21,def_int_td,0,,,,,
player,201011070det,det,WillCo21,def_int_long,0,,,,,
player,201011070det,det,WillCo21,pass_defended,0,,,,,
player,201011070det,det,WillCo21,sacks,0.0,,,,,
player,201011070det,det,WillCo21,tackles_combined,3,,,,,
player,201011070det,det,WillCo21,tackles_solo,3,,,,,
player,201011070det,det,WillCo21,tackles_assists,0,,,,,
player,201011070det,det,WillCo21,tackles_loss,1,,,,,
player,201011070det,det,WillCo21,qb_hits,0,,,,,
player,201011070det,det,WillCo21,fumbles_rec,0,,,,,
player,201011070det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201011070det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201011070det,det,WillCo21,fumbles_forced,0,,,,,
player,201011070det,det,CarpBo20,def_int,0,,,,,
player,201011070det,det,CarpBo20,def_int_yds,0,,,,,
player,201011070det,det,CarpBo20,def_int_td,0,,,,,
player,201011070det,det,CarpBo20,def_int_long,0,,,,,
player,201011070det,det,CarpBo20,pass_defended,0,,,,,
player,201011070det,det,CarpBo20,sacks,0.0,,,,,
player,201011070det,det,CarpBo20,tackles_combined,2,,,,,
player,201011070det,det,CarpBo20,tackles_solo,2,,,,,
player,201011070det,det,CarpBo20,tackles_assists,0,,,,,
player,201011070det,det,CarpBo20,tackles_loss,0,,,,,
player,201011070det,det,CarpBo20,qb_hits,0,,,,,
player,201011070det,det,CarpBo20,fumbles_rec,0,,,,,
player,201011070det,det,CarpBo20,fumbles_rec_yds,0,,,,,
player,201011070det,det,CarpBo20,fumbles_rec_td,0,,,,,
player,201011070det,det,CarpBo20,fumbles_forced,0,,,,,
player,201011070det,det,CiurVi20,def_int,0,,,,,
player,201011070det,det,CiurVi20,def_int_yds,0,,,,,
player,201011070det,det,CiurVi20,def_int_td,0,,,,,
player,201011070det,det,CiurVi20,def_int_long,0,,,,,
player,201011070det,det,CiurVi20,pass_defended,0,,,,,
player,201011070det,det,CiurVi20,sacks,0.0,,,,,
player,201011070det,det,CiurVi20,tackles_combined,2,,,,,
player,201011070det,det,CiurVi20,tackles_solo,0,,,,,
player,201011070det,det,CiurVi20,tackles_assists,2,,,,,
player,201011070det,det,CiurVi20,tackles_loss,0,,,,,
player,201011070det,det,CiurVi20,qb_hits,0,,,,,
player,201011070det,det,CiurVi20,fumbles_rec,0,,,,,
player,201011070det,det,CiurVi20,fumbles_rec_yds,0,,,,,
player,201011070det,det,CiurVi20,fumbles_rec_td,0,,,,,
player,201011070det,det,CiurVi20,fumbles_forced,0,,,,,
player,201011070det,det,FeltJe00,def_int,0,,,,,
player,201011070det,det,FeltJe00,def_int_yds,0,,,,,
player,201011070det,det,FeltJe00,def_int_td,0,,,,,
player,201011070det,det,FeltJe00,def_int_long,0,,,,,
player,201011070det,det,FeltJe00,pass_defended,0,,,,,
player,201011070det,det,FeltJe00,sacks,0.0,,,,,
player,201011070det,det,FeltJe00,tackles_combined,1,,,,,
player,201011070det,det,FeltJe00,tackles_solo,1,,,,,
player,201011070det,det,FeltJe00,tackles_assists,0,,,,,
player,201011070det,det,FeltJe00,tackles_loss,0,,,,,
player,201011070det,det,FeltJe00,qb_hits,0,,,,,
player,201011070det,det,FeltJe00,fumbles_rec,0,,,,,
player,201011070det,det,FeltJe00,fumbles_rec_yds,0,,,,,
player,201011070det,det,FeltJe00,fumbles_rec_td,0,,,,,
player,201011070det,det,FeltJe00,fumbles_forced,0,,,,,
player,201011070det,det,FlueAn99,def_int,0,,,,,
player,201011070det,det,FlueAn99,def_int_yds,0,,,,,
player,201011070det,det,FlueAn99,def_int_td,0,,,,,
player,201011070det,det,FlueAn99,def_int_long,0,,,,,
player,201011070det,det,FlueAn99,pass_defended,0,,,,,
player,201011070det,det,FlueAn99,sacks,0.0,,,,,
player,201011070det,det,FlueAn99,tackles_combined,1,,,,,
player,201011070det,det,FlueAn99,tackles_solo,0,,,,,
player,201011070det,det,FlueAn99,tackles_assists,1,,,,,
player,201011070det,det,FlueAn99,tackles_loss,0,,,,,
player,201011070det,det,FlueAn99,qb_hits,0,,,,,
player,201011070det,det,FlueAn99,fumbles_rec,0,,,,,
