game,2010,15,20101219,201012190tam,det,"Detroit Lions",23,tam,"Tampa Bay Buccaneers",20
player,201012190tam,tam,BennAr00,def_int_td,0,,,,,
player,201012190tam,tam,BennAr00,def_int_long,0,,,,,
player,201012190tam,tam,BennAr00,pass_defended,0,,,,,
player,201012190tam,tam,BennAr00,sacks,0.0,,,,,
player,201012190tam,tam,BennAr00,tackles_combined,2,,,,,
player,201012190tam,tam,BennAr00,tackles_solo,2,,,,,
player,201012190tam,tam,BennAr00,tackles_assists,0,,,,,
player,201012190tam,tam,BennAr00,tackles_loss,0,,,,,
player,201012190tam,tam,BennAr00,qb_hits,0,,,,,
player,201012190tam,tam,BennAr00,fumbles_rec,0,,,,,
player,201012190tam,tam,BennAr00,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,BennAr00,fumbles_rec_td,0,,,,,
player,201012190tam,tam,BennAr00,fumbles_forced,0,,,,,
player,201012190tam,tam,WhitGr99,def_int,0,,,,,
player,201012190tam,tam,WhitGr99,def_int_yds,0,,,,,
player,201012190tam,tam,WhitGr99,def_int_td,0,,,,,
player,201012190tam,tam,WhitGr99,def_int_long,0,,,,,
player,201012190tam,tam,WhitGr99,pass_defended,0,,,,,
player,201012190tam,tam,WhitGr99,sacks,0.0,,,,,
player,201012190tam,tam,WhitGr99,tackles_combined,2,,,,,
player,201012190tam,tam,WhitGr99,tackles_solo,2,,,,,
player,201012190tam,tam,WhitGr99,tackles_assists,0,,,,,
player,201012190tam,tam,WhitGr99,tackles_loss,,,,,,
player,201012190tam,tam,WhitGr99,qb_hits,,,,,,
player,201012190tam,tam,WhitGr99,fumbles_rec,0,,,,,
player,201012190tam,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,WhitGr99,fumbles_forced,0,,,,,
player,201012190tam,tam,BennMi99,def_int,0,,,,,
player,201012190tam,tam,BennMi99,def_int_yds,0,,,,,
player,201012190tam,tam,BennMi99,def_int_td,0,,,,,
player,201012190tam,tam,BennMi99,def_int_long,0,,,,,
player,201012190tam,tam,BennMi99,pass_defended,1,,,,,
player,201012190tam,tam,BennMi99,sacks,0.0,,,,,
player,201012190tam,tam,BennMi99,tackles_combined,1,,,,,
player,201012190tam,tam,BennMi99,tackles_solo,0,,,,,
player,201012190tam,tam,BennMi99,tackles_assists,1,,,,,
player,201012190tam,tam,BennMi99,tackles_loss,0,,,,,
player,201012190tam,tam,BennMi99,qb_hits,0,,,,,
player,201012190tam,tam,BennMi99,fumbles_rec,0,,,,,
player,201012190tam,tam,BennMi99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,BennMi99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,BennMi99,fumbles_forced,0,,,,,
player,201012190tam,tam,CrowTi99,def_int,0,,,,,
player,201012190tam,tam,CrowTi99,def_int_yds,0,,,,,
player,201012190tam,tam,CrowTi99,def_int_td,0,,,,,
player,201012190tam,tam,CrowTi99,def_int_long,0,,,,,
player,201012190tam,tam,CrowTi99,pass_defended,0,,,,,
player,201012190tam,tam,CrowTi99,sacks,0.0,,,,,
player,201012190tam,tam,CrowTi99,tackles_combined,1,,,,,
player,201012190tam,tam,CrowTi99,tackles_solo,0,,,,,
player,201012190tam,tam,CrowTi99,tackles_assists,1,,,,,
player,201012190tam,tam,CrowTi99,tackles_loss,0,,,,,
player,201012190tam,tam,CrowTi99,qb_hits,0,,,,,
player,201012190tam,tam,CrowTi99,fumbles_rec,0,,,,,
player,201012190tam,tam,CrowTi99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,CrowTi99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,CrowTi99,fumbles_forced,0,,,,,
player,201012190tam,tam,LewiMy99,def_int,0,,,,,
player,201012190tam,tam,LewiMy99,def_int_yds,0,,,,,
player,201012190tam,tam,LewiMy99,def_int_td,0,,,,,
player,201012190tam,tam,LewiMy99,def_int_long,0,,,,,
player,201012190tam,tam,LewiMy99,pass_defended,1,,,,,
player,201012190tam,tam,LewiMy99,sacks,0.0,,,,,
player,201012190tam,tam,LewiMy99,tackles_combined,1,,,,,
player,201012190tam,tam,LewiMy99,tackles_solo,1,,,,,
player,201012190tam,tam,LewiMy99,tackles_assists,0,,,,,
player,201012190tam,tam,LewiMy99,tackles_loss,0,,,,,
player,201012190tam,tam,LewiMy99,qb_hits,0,,,,,
player,201012190tam,tam,LewiMy99,fumbles_rec,0,,,,,
player,201012190tam,tam,LewiMy99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,LewiMy99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,LewiMy99,fumbles_forced,0,,,,,
player,201012190tam,tam,MackEl20,def_int,0,,,,,
player,201012190tam,tam,MackEl20,def_int_yds,0,,,,,
player,201012190tam,tam,MackEl20,def_int_td,0,,,,,
player,201012190tam,tam,MackEl20,def_int_long,0,,,,,
player,201012190tam,tam,MackEl20,pass_defended,0,,,,,
player,201012190tam,tam,MackEl20,sacks,0.0,,,,,
player,201012190tam,tam,MackEl20,tackles_combined,1,,,,,
player,201012190tam,tam,MackEl20,tackles_solo,1,,,,,
player,201012190tam,tam,MackEl20,tackles_assists,0,,,,,
player,201012190tam,tam,MackEl20,tackles_loss,0,,,,,
player,201012190tam,tam,MackEl20,qb_hits,0,,,,,
player,201012190tam,tam,MackEl20,fumbles_rec,0,,,,,
player,201012190tam,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201012190tam,tam,MackEl20,fumbles_forced,0,,,,,
player,201012190tam,tam,MageAl99,def_int,0,,,,,
player,201012190tam,tam,MageAl99,def_int_yds,0,,,,,
player,201012190tam,tam,MageAl99,def_int_td,0,,,,,
player,201012190tam,tam,MageAl99,def_int_long,0,,,,,
player,201012190tam,tam,MageAl99,pass_defended,0,,,,,
player,201012190tam,tam,MageAl99,sacks,0.0,,,,,
player,201012190tam,tam,MageAl99,tackles_combined,1,,,,,
player,201012190tam,tam,MageAl99,tackles_solo,1,,,,,
player,201012190tam,tam,MageAl99,tackles_assists,0,,,,,
player,201012190tam,tam,MageAl99,tackles_loss,0,,,,,
player,201012190tam,tam,MageAl99,qb_hits,0,,,,,
player,201012190tam,tam,MageAl99,fumbles_rec,0,,,,,
player,201012190tam,tam,MageAl99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,MageAl99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,MageAl99,fumbles_forced,0,,,,,
player,201012190tam,tam,MillRo99,def_int,0,,,,,
player,201012190tam,tam,MillRo99,def_int_yds,0,,,,,
player,201012190tam,tam,MillRo99,def_int_td,0,,,,,
player,201012190tam,tam,MillRo99,def_int_long,0,,,,,
player,201012190tam,tam,MillRo99,pass_defended,0,,,,,
player,201012190tam,tam,MillRo99,sacks,0.0,,,,,
player,201012190tam,tam,MillRo99,tackles_combined,1,,,,,
player,201012190tam,tam,MillRo99,tackles_solo,1,,,,,
player,201012190tam,tam,MillRo99,tackles_assists,0,,,,,
player,201012190tam,tam,MillRo99,tackles_loss,0,,,,,
player,201012190tam,tam,MillRo99,qb_hits,0,,,,,
player,201012190tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201012190tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201012190tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201012190tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201012190tam,det,LogaSt00,kick_ret,4,,,,,
player,201012190tam,det,LogaSt00,kick_ret_yds,79,,,,,
player,201012190tam,det,LogaSt00,kick_ret_yds_per_ret,19.8,,,,,
player,201012190tam,det,LogaSt00,kick_ret_td,0,,,,,
player,201012190tam,det,LogaSt00,kick_ret_long,29,,,,,
player,201012190tam,det,LogaSt00,punt_ret,0,,,,,
player,201012190tam,det,LogaSt00,punt_ret_yds,0,,,,,
player,201012190tam,det,LogaSt00,punt_ret_yds_per_ret,,,,,,
player,201012190tam,det,LogaSt00,punt_ret_td,0,,,,,
player,201012190tam,det,LogaSt00,punt_ret_long,0,,,,,
player,201012190tam,det,FlueAn99,kick_ret,1,,,,,
player,201012190tam,det,FlueAn99,kick_ret_yds,4,,,,,
player,201012190tam,det,FlueAn99,kick_ret_yds_per_ret,4.0,,,,,
player,201012190tam,det,FlueAn99,kick_ret_td,0,,,,,
player,201012190tam,det,FlueAn99,kick_ret_long,4,,,,,
player,201012190tam,det,FlueAn99,punt_ret,0,,,,,
player,201012190tam,det,FlueAn99,punt_ret_yds,0,,,,,
player,201012190tam,det,FlueAn99,punt_ret_yds_per_ret,,,,,,
player,201012190tam,det,FlueAn99,punt_ret_td,0,,,,,
player,201012190tam,det,FlueAn99,punt_ret_long,0,,,,,
player,201012190tam,det,McBrTu99,kick_ret,1,,,,,
player,201012190tam,det,McBrTu99,kick_ret_yds,8,,,,,
player,201012190tam,det,McBrTu99,kick_ret_yds_per_ret,8.0,,,,,
player,201012190tam,det,McBrTu99,kick_ret_td,0,,,,,
player,201012190tam,det,McBrTu99,kick_ret_long,8,,,,,
player,201012190tam,det,McBrTu99,punt_ret,0,,,,,
player,201012190tam,det,McBrTu99,punt_ret_yds,0,,,,,
player,201012190tam,det,McBrTu99,punt_ret_yds_per_ret,,,,,,
player,201012190tam,det,McBrTu99,punt_ret_td,0,,,,,
player,201012190tam,det,McBrTu99,punt_ret_long,0,,,,,
player,201012190tam,tam,SpurMi00,kick_ret,3,,,,,
player,201012190tam,tam,SpurMi00,kick_ret_yds,51,,,,,
player,201012190tam,tam,SpurMi00,kick_ret_yds_per_ret,17.0,,,,,
player,201012190tam,tam,SpurMi00,kick_ret_td,0,,,,,
player,201012190tam,tam,SpurMi00,kick_ret_long,23,,,,,
player,201012190tam,tam,SpurMi00,punt_ret,3,,,,,
player,201012190tam,tam,SpurMi00,punt_ret_yds,31,,,,,
player,201012190tam,tam,SpurMi00,punt_ret_yds_per_ret,10.3,,,,,
player,201012190tam,tam,SpurMi00,punt_ret_td,0,,,,,
player,201012190tam,tam,SpurMi00,punt_ret_long,20,,,,,
player,201012190tam,tam,StroSa00,kick_ret,1,,,,,
player,201012190tam,tam,StroSa00,kick_ret_yds,25,,,,,
player,201012190tam,tam,StroSa00,kick_ret_yds_per_ret,25.0,,,,,
player,201012190tam,tam,StroSa00,kick_ret_td,0,,,,,
player,201012190tam,tam,StroSa00,kick_ret_long,25,,,,,
player,201012190tam,tam,StroSa00,punt_ret,0,,,,,
player,201012190tam,tam,StroSa00,punt_ret_yds,0,,,,,
player,201012190tam,tam,StroSa00,punt_ret_yds_per_ret,,,,,,
player,201012190tam,tam,StroSa00,punt_ret_td,0,,,,,
player,201012190tam,tam,StroSa00,punt_ret_long,0,,,,,
player,201012190tam,det,raynedav01,xpm,2,,,,,
player,201012190tam,det,raynedav01,xpa,2,,,,,
player,201012190tam,det,raynedav01,fgm,3,,,,,
player,201012190tam,det,raynedav01,fga,3,,,,,
player,201012190tam,det,raynedav01,punt,0,,,,,
player,201012190tam,det,raynedav01,punt_yds,0,,,,,
player,201012190tam,det,raynedav01,punt_yds_per_punt,,,,,,
player,201012190tam,det,raynedav01,punt_long,0,,,,,
player,201012190tam,det,HarrNi20,xpm,,,,,,
player,201012190tam,det,HarrNi20,xpa,,,,,,
player,201012190tam,det,HarrNi20,fgm,,,,,,
player,201012190tam,det,HarrNi20,fga,,,,,,
player,201012190tam,det,HarrNi20,punt,4,,,,,
player,201012190tam,det,HarrNi20,punt_yds,158,,,,,
player,201012190tam,det,HarrNi20,punt_yds_per_punt,39.5,,,,,
player,201012190tam,det,HarrNi20,punt_long,44,,,,,
player,201012190tam,tam,barthco01,xpm,2,,,,,
player,201012190tam,tam,barthco01,xpa,2,,,,,
player,201012190tam,tam,barthco01,fgm,2,,,,,
player,201012190tam,tam,barthco01,fga,2,,,,,
player,201012190tam,tam,barthco01,punt,0,,,,,
player,201012190tam,tam,barthco01,punt_yds,0,,,,,
player,201012190tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201012190tam,tam,barthco01,punt_long,0,,,,,
player,201012190tam,tam,MaloRo00,xpm,,,,,,
player,201012190tam,tam,MaloRo00,xpa,,,,,,
player,201012190tam,tam,MaloRo00,fgm,,,,,,
player,201012190tam,tam,MaloRo00,fga,,,,,,
player,201012190tam,tam,MaloRo00,punt,3,,,,,
player,201012190tam,tam,MaloRo00,punt_yds,118,,,,,
player,201012190tam,tam,MaloRo00,punt_yds_per_punt,39.3,,,,,
player,201012190tam,tam,MaloRo00,punt_long,50,,,,,
