game,2010,16,20101226,201012260kan,oti,"Tennessee Titans",14,kan,"Kansas City Chiefs",34
player,201012260kan,kan,TuckVe00,fumbles_rec_td,0,,,,,
player,201012260kan,kan,TuckVe00,fumbles_forced,0,,,,,
player,201012260kan,kan,BelcJo00,def_int,0,,,,,
player,201012260kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201012260kan,kan,BelcJo00,def_int_td,0,,,,,
player,201012260kan,kan,BelcJo00,def_int_long,0,,,,,
player,201012260kan,kan,BelcJo00,pass_defended,0,,,,,
player,201012260kan,kan,BelcJo00,sacks,0.0,,,,,
player,201012260kan,kan,BelcJo00,tackles_combined,2,,,,,
player,201012260kan,kan,BelcJo00,tackles_solo,2,,,,,
player,201012260kan,kan,BelcJo00,tackles_assists,0,,,,,
player,201012260kan,kan,BelcJo00,tackles_loss,1,,,,,
player,201012260kan,kan,BelcJo00,qb_hits,0,,,,,
player,201012260kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201012260kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201012260kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201012260kan,kan,CastTi20,def_int,0,,,,,
player,201012260kan,kan,CastTi20,def_int_yds,0,,,,,
player,201012260kan,kan,CastTi20,def_int_td,0,,,,,
player,201012260kan,kan,CastTi20,def_int_long,0,,,,,
player,201012260kan,kan,CastTi20,pass_defended,0,,,,,
player,201012260kan,kan,CastTi20,sacks,0.0,,,,,
player,201012260kan,kan,CastTi20,tackles_combined,2,,,,,
player,201012260kan,kan,CastTi20,tackles_solo,2,,,,,
player,201012260kan,kan,CastTi20,tackles_assists,0,,,,,
player,201012260kan,kan,CastTi20,tackles_loss,0,,,,,
player,201012260kan,kan,CastTi20,qb_hits,0,,,,,
player,201012260kan,kan,CastTi20,fumbles_rec,0,,,,,
player,201012260kan,kan,CastTi20,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,CastTi20,fumbles_rec_td,0,,,,,
player,201012260kan,kan,CastTi20,fumbles_forced,0,,,,,
player,201012260kan,kan,VrabMi20,def_int,0,,,,,
player,201012260kan,kan,VrabMi20,def_int_yds,0,,,,,
player,201012260kan,kan,VrabMi20,def_int_td,0,,,,,
player,201012260kan,kan,VrabMi20,def_int_long,0,,,,,
player,201012260kan,kan,VrabMi20,pass_defended,1,,,,,
player,201012260kan,kan,VrabMi20,sacks,0.0,,,,,
player,201012260kan,kan,VrabMi20,tackles_combined,2,,,,,
player,201012260kan,kan,VrabMi20,tackles_solo,0,,,,,
player,201012260kan,kan,VrabMi20,tackles_assists,2,,,,,
player,201012260kan,kan,VrabMi20,tackles_loss,0,,,,,
player,201012260kan,kan,VrabMi20,qb_hits,0,,,,,
player,201012260kan,kan,VrabMi20,fumbles_rec,0,,,,,
player,201012260kan,kan,VrabMi20,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,VrabMi20,fumbles_rec_td,0,,,,,
player,201012260kan,kan,VrabMi20,fumbles_forced,0,,,,,
player,201012260kan,kan,WillDe22,def_int,0,,,,,
player,201012260kan,kan,WillDe22,def_int_yds,0,,,,,
player,201012260kan,kan,WillDe22,def_int_td,0,,,,,
player,201012260kan,kan,WillDe22,def_int_long,0,,,,,
player,201012260kan,kan,WillDe22,pass_defended,0,,,,,
player,201012260kan,kan,WillDe22,sacks,0.0,,,,,
player,201012260kan,kan,WillDe22,tackles_combined,2,,,,,
player,201012260kan,kan,WillDe22,tackles_solo,2,,,,,
player,201012260kan,kan,WillDe22,tackles_assists,0,,,,,
player,201012260kan,kan,WillDe22,tackles_loss,0,,,,,
player,201012260kan,kan,WillDe22,qb_hits,0,,,,,
player,201012260kan,kan,WillDe22,fumbles_rec,0,,,,,
player,201012260kan,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201012260kan,kan,WillDe22,fumbles_forced,0,,,,,
player,201012260kan,kan,ArenJa99,def_int,0,,,,,
player,201012260kan,kan,ArenJa99,def_int_yds,0,,,,,
player,201012260kan,kan,ArenJa99,def_int_td,0,,,,,
player,201012260kan,kan,ArenJa99,def_int_long,0,,,,,
player,201012260kan,kan,ArenJa99,pass_defended,1,,,,,
player,201012260kan,kan,ArenJa99,sacks,0.0,,,,,
player,201012260kan,kan,ArenJa99,tackles_combined,1,,,,,
player,201012260kan,kan,ArenJa99,tackles_solo,1,,,,,
player,201012260kan,kan,ArenJa99,tackles_assists,0,,,,,
player,201012260kan,kan,ArenJa99,tackles_loss,0,,,,,
player,201012260kan,kan,ArenJa99,qb_hits,0,,,,,
player,201012260kan,kan,ArenJa99,fumbles_rec,0,,,,,
player,201012260kan,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201012260kan,kan,ArenJa99,fumbles_forced,0,,,,,
player,201012260kan,kan,CoppTe00,def_int,0,,,,,
player,201012260kan,kan,CoppTe00,def_int_yds,0,,,,,
player,201012260kan,kan,CoppTe00,def_int_td,0,,,,,
player,201012260kan,kan,CoppTe00,def_int_long,0,,,,,
player,201012260kan,kan,CoppTe00,pass_defended,0,,,,,
player,201012260kan,kan,CoppTe00,sacks,0.0,,,,,
player,201012260kan,kan,CoppTe00,tackles_combined,1,,,,,
player,201012260kan,kan,CoppTe00,tackles_solo,1,,,,,
player,201012260kan,kan,CoppTe00,tackles_assists,0,,,,,
player,201012260kan,kan,CoppTe00,tackles_loss,0,,,,,
player,201012260kan,kan,CoppTe00,qb_hits,0,,,,,
player,201012260kan,kan,CoppTe00,fumbles_rec,0,,,,,
player,201012260kan,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201012260kan,kan,CoppTe00,fumbles_forced,0,,,,,
player,201012260kan,kan,GreeCo01,def_int,0,,,,,
player,201012260kan,kan,GreeCo01,def_int_yds,0,,,,,
player,201012260kan,kan,GreeCo01,def_int_td,0,,,,,
player,201012260kan,kan,GreeCo01,def_int_long,0,,,,,
player,201012260kan,kan,GreeCo01,pass_defended,0,,,,,
player,201012260kan,kan,GreeCo01,sacks,0.0,,,,,
player,201012260kan,kan,GreeCo01,tackles_combined,1,,,,,
player,201012260kan,kan,GreeCo01,tackles_solo,1,,,,,
player,201012260kan,kan,GreeCo01,tackles_assists,0,,,,,
player,201012260kan,kan,GreeCo01,tackles_loss,0,,,,,
player,201012260kan,kan,GreeCo01,qb_hits,0,,,,,
player,201012260kan,kan,GreeCo01,fumbles_rec,0,,,,,
player,201012260kan,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201012260kan,kan,GreeCo01,fumbles_forced,0,,,,,
player,201012260kan,kan,JackTy98,def_int,0,,,,,
player,201012260kan,kan,JackTy98,def_int_yds,0,,,,,
player,201012260kan,kan,JackTy98,def_int_td,0,,,,,
player,201012260kan,kan,JackTy98,def_int_long,0,,,,,
player,201012260kan,kan,JackTy98,pass_defended,0,,,,,
player,201012260kan,kan,JackTy98,sacks,0.0,,,,,
player,201012260kan,kan,JackTy98,tackles_combined,1,,,,,
player,201012260kan,kan,JackTy98,tackles_solo,1,,,,,
player,201012260kan,kan,JackTy98,tackles_assists,0,,,,,
player,201012260kan,kan,JackTy98,tackles_loss,0,,,,,
player,201012260kan,kan,JackTy98,qb_hits,0,,,,,
player,201012260kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201012260kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201012260kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201012260kan,kan,LewiKe00,def_int,0,,,,,
player,201012260kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201012260kan,kan,LewiKe00,def_int_td,0,,,,,
player,201012260kan,kan,LewiKe00,def_int_long,0,,,,,
player,201012260kan,kan,LewiKe00,pass_defended,1,,,,,
player,201012260kan,kan,LewiKe00,sacks,0.0,,,,,
player,201012260kan,kan,LewiKe00,tackles_combined,1,,,,,
player,201012260kan,kan,LewiKe00,tackles_solo,1,,,,,
player,201012260kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201012260kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201012260kan,kan,LewiKe00,qb_hits,0,,,,,
player,201012260kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201012260kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201012260kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201012260kan,kan,PricRi00,def_int,0,,,,,
player,201012260kan,kan,PricRi00,def_int_yds,0,,,,,
player,201012260kan,kan,PricRi00,def_int_td,0,,,,,
player,201012260kan,kan,PricRi00,def_int_long,0,,,,,
player,201012260kan,kan,PricRi00,pass_defended,0,,,,,
player,201012260kan,kan,PricRi00,sacks,0.0,,,,,
player,201012260kan,kan,PricRi00,tackles_combined,1,,,,,
player,201012260kan,kan,PricRi00,tackles_solo,1,,,,,
player,201012260kan,kan,PricRi00,tackles_assists,0,,,,,
player,201012260kan,kan,PricRi00,tackles_loss,0,,,,,
player,201012260kan,kan,PricRi00,qb_hits,0,,,,,
player,201012260kan,kan,PricRi00,fumbles_rec,0,,,,,
player,201012260kan,kan,PricRi00,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,PricRi00,fumbles_rec_td,0,,,,,
player,201012260kan,kan,PricRi00,fumbles_forced,0,,,,,
player,201012260kan,kan,SmitSh20,def_int,0,,,,,
player,201012260kan,kan,SmitSh20,def_int_yds,0,,,,,
player,201012260kan,kan,SmitSh20,def_int_td,0,,,,,
player,201012260kan,kan,SmitSh20,def_int_long,0,,,,,
player,201012260kan,kan,SmitSh20,pass_defended,0,,,,,
player,201012260kan,kan,SmitSh20,sacks,0.0,,,,,
player,201012260kan,kan,SmitSh20,tackles_combined,1,,,,,
player,201012260kan,kan,SmitSh20,tackles_solo,1,,,,,
player,201012260kan,kan,SmitSh20,tackles_assists,0,,,,,
player,201012260kan,kan,SmitSh20,tackles_loss,0,,,,,
player,201012260kan,kan,SmitSh20,qb_hits,0,,,,,
player,201012260kan,kan,SmitSh20,fumbles_rec,0,,,,,
player,201012260kan,kan,SmitSh20,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,SmitSh20,fumbles_rec_td,0,,,,,
player,201012260kan,kan,SmitSh20,fumbles_forced,0,,,,,
player,201012260kan,kan,AlbeBr20,def_int,0,,,,,
player,201012260kan,kan,AlbeBr20,def_int_yds,0,,,,,
player,201012260kan,kan,AlbeBr20,def_int_td,0,,,,,
player,201012260kan,kan,AlbeBr20,def_int_long,0,,,,,
player,201012260kan,kan,AlbeBr20,pass_defended,0,,,,,
player,201012260kan,kan,AlbeBr20,sacks,0.0,,,,,
player,201012260kan,kan,AlbeBr20,tackles_combined,0,,,,,
player,201012260kan,kan,AlbeBr20,tackles_solo,0,,,,,
player,201012260kan,kan,AlbeBr20,tackles_assists,0,,,,,
player,201012260kan,kan,AlbeBr20,tackles_loss,,,,,,
player,201012260kan,kan,AlbeBr20,qb_hits,,,,,,
player,201012260kan,kan,AlbeBr20,fumbles_rec,1,,,,,
player,201012260kan,kan,AlbeBr20,fumbles_rec_yds,0,,,,,
player,201012260kan,kan,AlbeBr20,fumbles_rec_td,0,,,,,
player,201012260kan,kan,AlbeBr20,fumbles_forced,0,,,,,
player,201012260kan,oti,MariMa00,kick_ret,5,,,,,
player,201012260kan,oti,MariMa00,kick_ret_yds,98,,,,,
player,201012260kan,oti,MariMa00,kick_ret_yds_per_ret,19.6,,,,,
player,201012260kan,oti,MariMa00,kick_ret_td,0,,,,,
player,201012260kan,oti,MariMa00,kick_ret_long,38,,,,,
player,201012260kan,oti,MariMa00,punt_ret,3,,,,,
player,201012260kan,oti,MariMa00,punt_ret_yds,1,,,,,
player,201012260kan,oti,MariMa00,punt_ret_yds_per_ret,0.3,,,,,
player,201012260kan,oti,MariMa00,punt_ret_td,0,,,,,
player,201012260kan,oti,MariMa00,punt_ret_long,1,,,,,
player,201012260kan,oti,HallAh00,kick_ret,2,,,,,
player,201012260kan,oti,HallAh00,kick_ret_yds,21,,,,,
player,201012260kan,oti,HallAh00,kick_ret_yds_per_ret,10.5,,,,,
player,201012260kan,oti,HallAh00,kick_ret_td,0,,,,,
player,201012260kan,oti,HallAh00,kick_ret_long,15,,,,,
player,201012260kan,oti,HallAh00,punt_ret,0,,,,,
player,201012260kan,oti,HallAh00,punt_ret_yds,0,,,,,
player,201012260kan,oti,HallAh00,punt_ret_yds_per_ret,,,,,,
player,201012260kan,oti,HallAh00,punt_ret_td,0,,,,,
player,201012260kan,oti,HallAh00,punt_ret_long,0,,,,,
player,201012260kan,kan,ArenJa99,kick_ret,0,,,,,
player,201012260kan,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201012260kan,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201012260kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201012260kan,kan,ArenJa99,kick_ret_long,0,,,,,
player,201012260kan,kan,ArenJa99,punt_ret,5,,,,,
player,201012260kan,kan,ArenJa99,punt_ret_yds,36,,,,,
player,201012260kan,kan,ArenJa99,punt_ret_yds_per_ret,7.2,,,,,
player,201012260kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201012260kan,kan,ArenJa99,punt_ret_long,29,,,,,
player,201012260kan,kan,McClDe00,kick_ret,3,,,,,
player,201012260kan,kan,McClDe00,kick_ret_yds,50,,,,,
player,201012260kan,kan,McClDe00,kick_ret_yds_per_ret,16.7,,,,,
player,201012260kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201012260kan,kan,McClDe00,kick_ret_long,26,,,,,
player,201012260kan,kan,McClDe00,punt_ret,0,,,,,
player,201012260kan,kan,McClDe00,punt_ret_yds,0,,,,,
player,201012260kan,kan,McClDe00,punt_ret_yds_per_ret,,,,,,
player,201012260kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201012260kan,kan,McClDe00,punt_ret_long,0,,,,,
player,201012260kan,oti,bironrob01,xpm,2,,,,,
player,201012260kan,oti,bironrob01,xpa,2,,,,,
player,201012260kan,oti,bironrob01,fgm,,,,,,
player,201012260kan,oti,bironrob01,fga,,,,,,
player,201012260kan,oti,bironrob01,punt,0,,,,,
player,201012260kan,oti,bironrob01,punt_yds,0,,,,,
player,201012260kan,oti,bironrob01,punt_yds_per_punt,,,,,,
player,201012260kan,oti,bironrob01,punt_long,0,,,,,
player,201012260kan,oti,KernBr20,xpm,,,,,,
player,201012260kan,oti,KernBr20,xpa,,,,,,
player,201012260kan,oti,KernBr20,fgm,,,,,,
player,201012260kan,oti,KernBr20,fga,,,,,,
player,201012260kan,oti,KernBr20,punt,8,,,,,
player,201012260kan,oti,KernBr20,punt_yds,352,,,,,
player,201012260kan,oti,KernBr20,punt_yds_per_punt,44.0,,,,,
player,201012260kan,oti,KernBr20,punt_long,58,,,,,
player,201012260kan,kan,SuccRy44,xpm,4,,,,,
player,201012260kan,kan,SuccRy44,xpa,4,,,,,
player,201012260kan,kan,SuccRy44,fgm,2,,,,,
player,201012260kan,kan,SuccRy44,fga,3,,,,,
player,201012260kan,kan,SuccRy44,punt,0,,,,,
player,201012260kan,kan,SuccRy44,punt_yds,0,,,,,
player,201012260kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201012260kan,kan,SuccRy44,punt_long,0,,,,,
player,201012260kan,kan,ColqDu20,xpm,,,,,,
player,201012260kan,kan,ColqDu20,xpa,,,,,,
player,201012260kan,kan,ColqDu20,fgm,,,,,,
player,201012260kan,kan,ColqDu20,fga,,,,,,
player,201012260kan,kan,ColqDu20,punt,5,,,,,
player,201012260kan,kan,ColqDu20,punt_yds,232,,,,,
player,201012260kan,kan,ColqDu20,punt_yds_per_punt,46.4,,,,,
player,201012260kan,kan,ColqDu20,punt_long,56,,,,,
