game,2010,9,20101107,201011070sea,nyg,"New York Giants",41,sea,"Seattle Seahawks",7
player,201011070sea,sea,HerrWi99,tackles_loss,0,,,,,
player,201011070sea,sea,HerrWi99,qb_hits,0,,,,,
player,201011070sea,sea,HerrWi99,fumbles_rec,0,,,,,
player,201011070sea,sea,HerrWi99,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,HerrWi99,fumbles_rec_td,0,,,,,
player,201011070sea,sea,HerrWi99,fumbles_forced,0,,,,,
player,201011070sea,sea,MillLa00,def_int,0,,,,,
player,201011070sea,sea,MillLa00,def_int_yds,0,,,,,
player,201011070sea,sea,MillLa00,def_int_td,0,,,,,
player,201011070sea,sea,MillLa00,def_int_long,0,,,,,
player,201011070sea,sea,MillLa00,pass_defended,0,,,,,
player,201011070sea,sea,MillLa00,sacks,0.0,,,,,
player,201011070sea,sea,MillLa00,tackles_combined,3,,,,,
player,201011070sea,sea,MillLa00,tackles_solo,0,,,,,
player,201011070sea,sea,MillLa00,tackles_assists,3,,,,,
player,201011070sea,sea,MillLa00,tackles_loss,0,,,,,
player,201011070sea,sea,MillLa00,qb_hits,0,,,,,
player,201011070sea,sea,MillLa00,fumbles_rec,0,,,,,
player,201011070sea,sea,MillLa00,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,MillLa00,fumbles_rec_td,0,,,,,
player,201011070sea,sea,MillLa00,fumbles_forced,0,,,,,
player,201011070sea,sea,BabiJo21,def_int,0,,,,,
player,201011070sea,sea,BabiJo21,def_int_yds,0,,,,,
player,201011070sea,sea,BabiJo21,def_int_td,0,,,,,
player,201011070sea,sea,BabiJo21,def_int_long,0,,,,,
player,201011070sea,sea,BabiJo21,pass_defended,0,,,,,
player,201011070sea,sea,BabiJo21,sacks,0.0,,,,,
player,201011070sea,sea,BabiJo21,tackles_combined,2,,,,,
player,201011070sea,sea,BabiJo21,tackles_solo,2,,,,,
player,201011070sea,sea,BabiJo21,tackles_assists,0,,,,,
player,201011070sea,sea,BabiJo21,tackles_loss,0,,,,,
player,201011070sea,sea,BabiJo21,qb_hits,0,,,,,
player,201011070sea,sea,BabiJo21,fumbles_rec,0,,,,,
player,201011070sea,sea,BabiJo21,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,BabiJo21,fumbles_rec_td,0,,,,,
player,201011070sea,sea,BabiJo21,fumbles_forced,0,,,,,
player,201011070sea,sea,MorrCa00,def_int,0,,,,,
player,201011070sea,sea,MorrCa00,def_int_yds,0,,,,,
player,201011070sea,sea,MorrCa00,def_int_td,0,,,,,
player,201011070sea,sea,MorrCa00,def_int_long,0,,,,,
player,201011070sea,sea,MorrCa00,pass_defended,0,,,,,
player,201011070sea,sea,MorrCa00,sacks,0.0,,,,,
player,201011070sea,sea,MorrCa00,tackles_combined,2,,,,,
player,201011070sea,sea,MorrCa00,tackles_solo,1,,,,,
player,201011070sea,sea,MorrCa00,tackles_assists,1,,,,,
player,201011070sea,sea,MorrCa00,tackles_loss,0,,,,,
player,201011070sea,sea,MorrCa00,qb_hits,0,,,,,
player,201011070sea,sea,MorrCa00,fumbles_rec,0,,,,,
player,201011070sea,sea,MorrCa00,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,MorrCa00,fumbles_rec_td,0,,,,,
player,201011070sea,sea,MorrCa00,fumbles_forced,0,,,,,
player,201011070sea,sea,RichJa99,def_int,0,,,,,
player,201011070sea,sea,RichJa99,def_int_yds,0,,,,,
player,201011070sea,sea,RichJa99,def_int_td,0,,,,,
player,201011070sea,sea,RichJa99,def_int_long,0,,,,,
player,201011070sea,sea,RichJa99,pass_defended,0,,,,,
player,201011070sea,sea,RichJa99,sacks,0.0,,,,,
player,201011070sea,sea,RichJa99,tackles_combined,2,,,,,
player,201011070sea,sea,RichJa99,tackles_solo,2,,,,,
player,201011070sea,sea,RichJa99,tackles_assists,0,,,,,
player,201011070sea,sea,RichJa99,tackles_loss,0,,,,,
player,201011070sea,sea,RichJa99,qb_hits,0,,,,,
player,201011070sea,sea,RichJa99,fumbles_rec,0,,,,,
player,201011070sea,sea,RichJa99,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,RichJa99,fumbles_rec_td,0,,,,,
player,201011070sea,sea,RichJa99,fumbles_forced,0,,,,,
player,201011070sea,sea,TerrCr20,def_int,0,,,,,
player,201011070sea,sea,TerrCr20,def_int_yds,0,,,,,
player,201011070sea,sea,TerrCr20,def_int_td,0,,,,,
player,201011070sea,sea,TerrCr20,def_int_long,0,,,,,
player,201011070sea,sea,TerrCr20,pass_defended,0,,,,,
player,201011070sea,sea,TerrCr20,sacks,0.0,,,,,
player,201011070sea,sea,TerrCr20,tackles_combined,2,,,,,
player,201011070sea,sea,TerrCr20,tackles_solo,1,,,,,
player,201011070sea,sea,TerrCr20,tackles_assists,1,,,,,
player,201011070sea,sea,TerrCr20,tackles_loss,0,,,,,
player,201011070sea,sea,TerrCr20,qb_hits,0,,,,,
player,201011070sea,sea,TerrCr20,fumbles_rec,0,,,,,
player,201011070sea,sea,TerrCr20,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,TerrCr20,fumbles_rec_td,0,,,,,
player,201011070sea,sea,TerrCr20,fumbles_forced,0,,,,,
player,201011070sea,sea,ThurWa99,def_int,0,,,,,
player,201011070sea,sea,ThurWa99,def_int_yds,0,,,,,
player,201011070sea,sea,ThurWa99,def_int_td,0,,,,,
player,201011070sea,sea,ThurWa99,def_int_long,0,,,,,
player,201011070sea,sea,ThurWa99,pass_defended,0,,,,,
player,201011070sea,sea,ThurWa99,sacks,0.0,,,,,
player,201011070sea,sea,ThurWa99,tackles_combined,2,,,,,
player,201011070sea,sea,ThurWa99,tackles_solo,1,,,,,
player,201011070sea,sea,ThurWa99,tackles_assists,1,,,,,
player,201011070sea,sea,ThurWa99,tackles_loss,0,,,,,
player,201011070sea,sea,ThurWa99,qb_hits,0,,,,,
player,201011070sea,sea,ThurWa99,fumbles_rec,0,,,,,
player,201011070sea,sea,ThurWa99,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,ThurWa99,fumbles_rec_td,0,,,,,
player,201011070sea,sea,ThurWa99,fumbles_forced,0,,,,,
player,201011070sea,sea,GresCl00,def_int,0,,,,,
player,201011070sea,sea,GresCl00,def_int_yds,0,,,,,
player,201011070sea,sea,GresCl00,def_int_td,0,,,,,
player,201011070sea,sea,GresCl00,def_int_long,0,,,,,
player,201011070sea,sea,GresCl00,pass_defended,0,,,,,
player,201011070sea,sea,GresCl00,sacks,0.0,,,,,
player,201011070sea,sea,GresCl00,tackles_combined,1,,,,,
player,201011070sea,sea,GresCl00,tackles_solo,1,,,,,
player,201011070sea,sea,GresCl00,tackles_assists,0,,,,,
player,201011070sea,sea,GresCl00,tackles_loss,0,,,,,
player,201011070sea,sea,GresCl00,qb_hits,0,,,,,
player,201011070sea,sea,GresCl00,fumbles_rec,0,,,,,
player,201011070sea,sea,GresCl00,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,GresCl00,fumbles_rec_td,0,,,,,
player,201011070sea,sea,GresCl00,fumbles_forced,0,,,,,
player,201011070sea,sea,WilsE.99,def_int,0,,,,,
player,201011070sea,sea,WilsE.99,def_int_yds,0,,,,,
player,201011070sea,sea,WilsE.99,def_int_td,0,,,,,
player,201011070sea,sea,WilsE.99,def_int_long,0,,,,,
player,201011070sea,sea,WilsE.99,pass_defended,0,,,,,
player,201011070sea,sea,WilsE.99,sacks,0.0,,,,,
player,201011070sea,sea,WilsE.99,tackles_combined,1,,,,,
player,201011070sea,sea,WilsE.99,tackles_solo,1,,,,,
player,201011070sea,sea,WilsE.99,tackles_assists,0,,,,,
player,201011070sea,sea,WilsE.99,tackles_loss,0,,,,,
player,201011070sea,sea,WilsE.99,qb_hits,0,,,,,
player,201011070sea,sea,WilsE.99,fumbles_rec,0,,,,,
player,201011070sea,sea,WilsE.99,fumbles_rec_yds,0,,,,,
player,201011070sea,sea,WilsE.99,fumbles_rec_td,0,,,,,
player,201011070sea,sea,WilsE.99,fumbles_forced,0,,,,,
player,201011070sea,sea,WhitCh02,def_int,0,,,,,
player,201011070sea,sea,WhitCh02,def_int_yds,0,,,,,
player,201011070sea,sea,WhitCh02,def_int_td,0,,,,,
player,201011070sea,sea,WhitCh02,def_int_long,0,,,,,
player,201011070sea,sea,WhitCh02,pass_defended,0,,,,,
player,201011070sea,sea,WhitCh02,sacks,0.0,,,,,
player,201011070sea,sea,WhitCh02,tackles_combined,0,,,,,
player,201011070sea,sea,WhitCh02,tackles_solo,0,,,,,
player,201011070sea,sea,WhitCh02,tackles_assists,0,,,,,
player,201011070sea,sea,WhitCh02,tackles_loss,,,,,,
player,201011070sea,sea,WhitCh02,qb_hits,,,,,,
player,201011070sea,sea,WhitCh02,fumbles_rec,1,,,,,
player,201011070sea,sea,WhitCh02,fumbles_rec_yds,-16,,,,,
player,201011070sea,sea,WhitCh02,fumbles_rec_td,0,,,,,
player,201011070sea,sea,WhitCh02,fumbles_forced,0,,,,,
player,201011070sea,nyg,BlacWi20,kick_ret,1,,,,,
player,201011070sea,nyg,BlacWi20,kick_ret_yds,17,,,,,
player,201011070sea,nyg,BlacWi20,kick_ret_yds_per_ret,17.0,,,,,
player,201011070sea,nyg,BlacWi20,kick_ret_td,0,,,,,
player,201011070sea,nyg,BlacWi20,kick_ret_long,17,,,,,
player,201011070sea,nyg,BlacWi20,punt_ret,3,,,,,
player,201011070sea,nyg,BlacWi20,punt_ret_yds,29,,,,,
player,201011070sea,nyg,BlacWi20,punt_ret_yds_per_ret,9.7,,,,,
player,201011070sea,nyg,BlacWi20,punt_ret_td,0,,,,,
player,201011070sea,nyg,BlacWi20,punt_ret_long,22,,,,,
player,201011070sea,sea,WashLe00,kick_ret,5,,,,,
player,201011070sea,sea,WashLe00,kick_ret_yds,113,,,,,
player,201011070sea,sea,WashLe00,kick_ret_yds_per_ret,22.6,,,,,
player,201011070sea,sea,WashLe00,kick_ret_td,0,,,,,
player,201011070sea,sea,WashLe00,kick_ret_long,57,,,,,
player,201011070sea,sea,WashLe00,punt_ret,1,,,,,
player,201011070sea,sea,WashLe00,punt_ret_yds,6,,,,,
player,201011070sea,sea,WashLe00,punt_ret_yds_per_ret,6.0,,,,,
player,201011070sea,sea,WashLe00,punt_ret_td,0,,,,,
player,201011070sea,sea,WashLe00,punt_ret_long,6,,,,,
player,201011070sea,sea,MorrCa00,kick_ret,2,,,,,
player,201011070sea,sea,MorrCa00,kick_ret_yds,21,,,,,
player,201011070sea,sea,MorrCa00,kick_ret_yds_per_ret,10.5,,,,,
player,201011070sea,sea,MorrCa00,kick_ret_td,0,,,,,
player,201011070sea,sea,MorrCa00,kick_ret_long,14,,,,,
player,201011070sea,sea,MorrCa00,punt_ret,0,,,,,
player,201011070sea,sea,MorrCa00,punt_ret_yds,0,,,,,
player,201011070sea,sea,MorrCa00,punt_ret_yds_per_ret,,,,,,
player,201011070sea,sea,MorrCa00,punt_ret_td,0,,,,,
player,201011070sea,sea,MorrCa00,punt_ret_long,0,,,,,
player,201011070sea,sea,McCoAn00,kick_ret,1,,,,,
player,201011070sea,sea,McCoAn00,kick_ret_yds,3,,,,,
player,201011070sea,sea,McCoAn00,kick_ret_yds_per_ret,3.0,,,,,
player,201011070sea,sea,McCoAn00,kick_ret_td,0,,,,,
player,201011070sea,sea,McCoAn00,kick_ret_long,3,,,,,
player,201011070sea,sea,McCoAn00,punt_ret,0,,,,,
player,201011070sea,sea,McCoAn00,punt_ret_yds,0,,,,,
player,201011070sea,sea,McCoAn00,punt_ret_yds_per_ret,,,,,,
player,201011070sea,sea,McCoAn00,punt_ret_td,0,,,,,
player,201011070sea,sea,McCoAn00,punt_ret_long,0,,,,,
player,201011070sea,nyg,tyneslaw01,xpm,5,,,,,
player,201011070sea,nyg,tyneslaw01,xpa,5,,,,,
player,201011070sea,nyg,tyneslaw01,fgm,2,,,,,
player,201011070sea,nyg,tyneslaw01,fga,2,,,,,
player,201011070sea,nyg,tyneslaw01,punt,0,,,,,
player,201011070sea,nyg,tyneslaw01,punt_yds,0,,,,,
player,201011070sea,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201011070sea,nyg,tyneslaw01,punt_long,0,,,,,
player,201011070sea,nyg,DodgMa99,xpm,,,,,,
player,201011070sea,nyg,DodgMa99,xpa,,,,,,
player,201011070sea,nyg,DodgMa99,fgm,,,,,,
player,201011070sea,nyg,DodgMa99,fga,,,,,,
player,201011070sea,nyg,DodgMa99,punt,1,,,,,
player,201011070sea,nyg,DodgMa99,punt_yds,50,,,,,
player,201011070sea,nyg,DodgMa99,punt_yds_per_punt,50.0,,,,,
player,201011070sea,nyg,DodgMa99,punt_long,50,,,,,
player,201011070sea,sea,marexoli01,xpm,1,,,,,
player,201011070sea,sea,marexoli01,xpa,1,,,,,
player,201011070sea,sea,marexoli01,fgm,,,,,,
player,201011070sea,sea,marexoli01,fga,,,,,,
player,201011070sea,sea,marexoli01,punt,0,,,,,
player,201011070sea,sea,marexoli01,punt_yds,0,,,,,
player,201011070sea,sea,marexoli01,punt_yds_per_punt,,,,,,
player,201011070sea,sea,marexoli01,punt_long,0,,,,,
player,201011070sea,sea,RyanJo21,xpm,,,,,,
player,201011070sea,sea,RyanJo21,xpa,,,,,,
player,201011070sea,sea,RyanJo21,fgm,,,,,,
player,201011070sea,sea,RyanJo21,fga,,,,,,
player,201011070sea,sea,RyanJo21,punt,5,,,,,
player,201011070sea,sea,RyanJo21,punt_yds,209,,,,,
player,201011070sea,sea,RyanJo21,punt_yds_per_punt,41.8,,,,,
player,201011070sea,sea,RyanJo21,punt_long,55,,,,,
