game,2010,2,20100919,201009190gnb,buf,"Buffalo Bills",7,gnb,"Green Bay Packers",34
player,201009190gnb,gnb,JoneBr99,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,JoneBr99,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,JoneBr99,fumbles_forced,0,,,,,
player,201009190gnb,gnb,PickRy20,def_int,0,,,,,
player,201009190gnb,gnb,PickRy20,def_int_yds,0,,,,,
player,201009190gnb,gnb,PickRy20,def_int_td,0,,,,,
player,201009190gnb,gnb,PickRy20,def_int_long,0,,,,,
player,201009190gnb,gnb,PickRy20,pass_defended,0,,,,,
player,201009190gnb,gnb,PickRy20,sacks,0.0,,,,,
player,201009190gnb,gnb,PickRy20,tackles_combined,3,,,,,
player,201009190gnb,gnb,PickRy20,tackles_solo,3,,,,,
player,201009190gnb,gnb,PickRy20,tackles_assists,0,,,,,
player,201009190gnb,gnb,PickRy20,tackles_loss,0,,,,,
player,201009190gnb,gnb,PickRy20,qb_hits,0,,,,,
player,201009190gnb,gnb,PickRy20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,PickRy20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,PickRy20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,PickRy20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,PoppBr20,def_int,0,,,,,
player,201009190gnb,gnb,PoppBr20,def_int_yds,0,,,,,
player,201009190gnb,gnb,PoppBr20,def_int_td,0,,,,,
player,201009190gnb,gnb,PoppBr20,def_int_long,0,,,,,
player,201009190gnb,gnb,PoppBr20,pass_defended,0,,,,,
player,201009190gnb,gnb,PoppBr20,sacks,0.0,,,,,
player,201009190gnb,gnb,PoppBr20,tackles_combined,3,,,,,
player,201009190gnb,gnb,PoppBr20,tackles_solo,2,,,,,
player,201009190gnb,gnb,PoppBr20,tackles_assists,1,,,,,
player,201009190gnb,gnb,PoppBr20,tackles_loss,0,,,,,
player,201009190gnb,gnb,PoppBr20,qb_hits,0,,,,,
player,201009190gnb,gnb,PoppBr20,fumbles_rec,0,,,,,
player,201009190gnb,gnb,PoppBr20,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,PoppBr20,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,PoppBr20,fumbles_forced,0,,,,,
player,201009190gnb,gnb,WillTr99,def_int,0,,,,,
player,201009190gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201009190gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201009190gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201009190gnb,gnb,WillTr99,pass_defended,0,,,,,
player,201009190gnb,gnb,WillTr99,sacks,0.0,,,,,
player,201009190gnb,gnb,WillTr99,tackles_combined,3,,,,,
player,201009190gnb,gnb,WillTr99,tackles_solo,2,,,,,
player,201009190gnb,gnb,WillTr99,tackles_assists,1,,,,,
player,201009190gnb,gnb,WillTr99,tackles_loss,0,,,,,
player,201009190gnb,gnb,WillTr99,qb_hits,0,,,,,
player,201009190gnb,gnb,WillTr99,fumbles_rec,0,,,,,
player,201009190gnb,gnb,WillTr99,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,WillTr99,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,WillTr99,fumbles_forced,0,,,,,
player,201009190gnb,gnb,CrabTo00,def_int,0,,,,,
player,201009190gnb,gnb,CrabTo00,def_int_yds,0,,,,,
player,201009190gnb,gnb,CrabTo00,def_int_td,0,,,,,
player,201009190gnb,gnb,CrabTo00,def_int_long,0,,,,,
player,201009190gnb,gnb,CrabTo00,pass_defended,0,,,,,
player,201009190gnb,gnb,CrabTo00,sacks,0.0,,,,,
player,201009190gnb,gnb,CrabTo00,tackles_combined,2,,,,,
player,201009190gnb,gnb,CrabTo00,tackles_solo,2,,,,,
player,201009190gnb,gnb,CrabTo00,tackles_assists,0,,,,,
player,201009190gnb,gnb,CrabTo00,tackles_loss,0,,,,,
player,201009190gnb,gnb,CrabTo00,qb_hits,0,,,,,
player,201009190gnb,gnb,CrabTo00,fumbles_rec,0,,,,,
player,201009190gnb,gnb,CrabTo00,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,CrabTo00,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,CrabTo00,fumbles_forced,0,,,,,
player,201009190gnb,gnb,LeexDo00,def_int,0,,,,,
player,201009190gnb,gnb,LeexDo00,def_int_yds,0,,,,,
player,201009190gnb,gnb,LeexDo00,def_int_td,0,,,,,
player,201009190gnb,gnb,LeexDo00,def_int_long,0,,,,,
player,201009190gnb,gnb,LeexDo00,pass_defended,0,,,,,
player,201009190gnb,gnb,LeexDo00,sacks,0.0,,,,,
player,201009190gnb,gnb,LeexDo00,tackles_combined,2,,,,,
player,201009190gnb,gnb,LeexDo00,tackles_solo,2,,,,,
player,201009190gnb,gnb,LeexDo00,tackles_assists,0,,,,,
player,201009190gnb,gnb,LeexDo00,tackles_loss,0,,,,,
player,201009190gnb,gnb,LeexDo00,qb_hits,0,,,,,
player,201009190gnb,gnb,LeexDo00,fumbles_rec,0,,,,,
player,201009190gnb,gnb,LeexDo00,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,LeexDo00,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,LeexDo00,fumbles_forced,0,,,,,
player,201009190gnb,gnb,MartDe22,def_int,0,,,,,
player,201009190gnb,gnb,MartDe22,def_int_yds,0,,,,,
player,201009190gnb,gnb,MartDe22,def_int_td,0,,,,,
player,201009190gnb,gnb,MartDe22,def_int_long,0,,,,,
player,201009190gnb,gnb,MartDe22,pass_defended,0,,,,,
player,201009190gnb,gnb,MartDe22,sacks,0.0,,,,,
player,201009190gnb,gnb,MartDe22,tackles_combined,2,,,,,
player,201009190gnb,gnb,MartDe22,tackles_solo,1,,,,,
player,201009190gnb,gnb,MartDe22,tackles_assists,1,,,,,
player,201009190gnb,gnb,MartDe22,tackles_loss,0,,,,,
player,201009190gnb,gnb,MartDe22,qb_hits,0,,,,,
player,201009190gnb,gnb,MartDe22,fumbles_rec,0,,,,,
player,201009190gnb,gnb,MartDe22,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,MartDe22,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,MartDe22,fumbles_forced,0,,,,,
player,201009190gnb,gnb,RajiBJ99,def_int,0,,,,,
player,201009190gnb,gnb,RajiBJ99,def_int_yds,0,,,,,
player,201009190gnb,gnb,RajiBJ99,def_int_td,0,,,,,
player,201009190gnb,gnb,RajiBJ99,def_int_long,0,,,,,
player,201009190gnb,gnb,RajiBJ99,pass_defended,0,,,,,
player,201009190gnb,gnb,RajiBJ99,sacks,0.0,,,,,
player,201009190gnb,gnb,RajiBJ99,tackles_combined,2,,,,,
player,201009190gnb,gnb,RajiBJ99,tackles_solo,1,,,,,
player,201009190gnb,gnb,RajiBJ99,tackles_assists,1,,,,,
player,201009190gnb,gnb,RajiBJ99,tackles_loss,0,,,,,
player,201009190gnb,gnb,RajiBJ99,qb_hits,0,,,,,
player,201009190gnb,gnb,RajiBJ99,fumbles_rec,0,,,,,
player,201009190gnb,gnb,RajiBJ99,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,RajiBJ99,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,RajiBJ99,fumbles_forced,0,,,,,
player,201009190gnb,gnb,ShieSa00,def_int,0,,,,,
player,201009190gnb,gnb,ShieSa00,def_int_yds,0,,,,,
player,201009190gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201009190gnb,gnb,ShieSa00,def_int_long,0,,,,,
player,201009190gnb,gnb,ShieSa00,pass_defended,0,,,,,
player,201009190gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201009190gnb,gnb,ShieSa00,tackles_combined,2,,,,,
player,201009190gnb,gnb,ShieSa00,tackles_solo,2,,,,,
player,201009190gnb,gnb,ShieSa00,tackles_assists,0,,,,,
player,201009190gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201009190gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201009190gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201009190gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201009190gnb,gnb,WilsC.98,def_int,0,,,,,
player,201009190gnb,gnb,WilsC.98,def_int_yds,0,,,,,
player,201009190gnb,gnb,WilsC.98,def_int_td,0,,,,,
player,201009190gnb,gnb,WilsC.98,def_int_long,0,,,,,
player,201009190gnb,gnb,WilsC.98,pass_defended,0,,,,,
player,201009190gnb,gnb,WilsC.98,sacks,0.0,,,,,
player,201009190gnb,gnb,WilsC.98,tackles_combined,1,,,,,
player,201009190gnb,gnb,WilsC.98,tackles_solo,1,,,,,
player,201009190gnb,gnb,WilsC.98,tackles_assists,0,,,,,
player,201009190gnb,gnb,WilsC.98,tackles_loss,0,,,,,
player,201009190gnb,gnb,WilsC.98,qb_hits,1,,,,,
player,201009190gnb,gnb,WilsC.98,fumbles_rec,0,,,,,
player,201009190gnb,gnb,WilsC.98,fumbles_rec_yds,0,,,,,
player,201009190gnb,gnb,WilsC.98,fumbles_rec_td,0,,,,,
player,201009190gnb,gnb,WilsC.98,fumbles_forced,0,,,,,
player,201009190gnb,buf,ParrRo00,kick_ret,0,,,,,
player,201009190gnb,buf,ParrRo00,kick_ret_yds,0,,,,,
player,201009190gnb,buf,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201009190gnb,buf,ParrRo00,kick_ret_td,0,,,,,
player,201009190gnb,buf,ParrRo00,kick_ret_long,0,,,,,
player,201009190gnb,buf,ParrRo00,punt_ret,1,,,,,
player,201009190gnb,buf,ParrRo00,punt_ret_yds,0,,,,,
player,201009190gnb,buf,ParrRo00,punt_ret_yds_per_ret,0.0,,,,,
player,201009190gnb,buf,ParrRo00,punt_ret_td,0,,,,,
player,201009190gnb,buf,ParrRo00,punt_ret_long,0,,,,,
player,201009190gnb,buf,SpilC.00,kick_ret,6,,,,,
player,201009190gnb,buf,SpilC.00,kick_ret_yds,174,,,,,
player,201009190gnb,buf,SpilC.00,kick_ret_yds_per_ret,29.0,,,,,
player,201009190gnb,buf,SpilC.00,kick_ret_td,0,,,,,
player,201009190gnb,buf,SpilC.00,kick_ret_long,41,,,,,
player,201009190gnb,buf,SpilC.00,punt_ret,0,,,,,
player,201009190gnb,buf,SpilC.00,punt_ret_yds,0,,,,,
player,201009190gnb,buf,SpilC.00,punt_ret_yds_per_ret,,,,,,
player,201009190gnb,buf,SpilC.00,punt_ret_td,0,,,,,
player,201009190gnb,buf,SpilC.00,punt_ret_long,0,,,,,
player,201009190gnb,buf,JoneDo00,kick_ret,1,,,,,
player,201009190gnb,buf,JoneDo00,kick_ret_yds,18,,,,,
player,201009190gnb,buf,JoneDo00,kick_ret_yds_per_ret,18.0,,,,,
player,201009190gnb,buf,JoneDo00,kick_ret_td,0,,,,,
player,201009190gnb,buf,JoneDo00,kick_ret_long,18,,,,,
player,201009190gnb,buf,JoneDo00,punt_ret,0,,,,,
player,201009190gnb,buf,JoneDo00,punt_ret_yds,0,,,,,
player,201009190gnb,buf,JoneDo00,punt_ret_yds_per_ret,,,,,,
player,201009190gnb,buf,JoneDo00,punt_ret_td,0,,,,,
player,201009190gnb,buf,JoneDo00,punt_ret_long,0,,,,,
player,201009190gnb,gnb,WillTr99,kick_ret,0,,,,,
player,201009190gnb,gnb,WillTr99,kick_ret_yds,0,,,,,
player,201009190gnb,gnb,WillTr99,kick_ret_yds_per_ret,,,,,,
player,201009190gnb,gnb,WillTr99,kick_ret_td,0,,,,,
player,201009190gnb,gnb,WillTr99,kick_ret_long,0,,,,,
player,201009190gnb,gnb,WillTr99,punt_ret,3,,,,,
player,201009190gnb,gnb,WillTr99,punt_ret_yds,22,,,,,
player,201009190gnb,gnb,WillTr99,punt_ret_yds_per_ret,7.3,,,,,
player,201009190gnb,gnb,WillTr99,punt_ret_td,0,,,,,
player,201009190gnb,gnb,WillTr99,punt_ret_long,9,,,,,
player,201009190gnb,gnb,NelsJo00,kick_ret,2,,,,,
player,201009190gnb,gnb,NelsJo00,kick_ret_yds,61,,,,,
player,201009190gnb,gnb,NelsJo00,kick_ret_yds_per_ret,30.5,,,,,
player,201009190gnb,gnb,NelsJo00,kick_ret_td,0,,,,,
player,201009190gnb,gnb,NelsJo00,kick_ret_long,34,,,,,
player,201009190gnb,gnb,NelsJo00,punt_ret,0,,,,,
player,201009190gnb,gnb,NelsJo00,punt_ret_yds,0,,,,,
player,201009190gnb,gnb,NelsJo00,punt_ret_yds_per_ret,,,,,,
player,201009190gnb,gnb,NelsJo00,punt_ret_td,0,,,,,
player,201009190gnb,gnb,NelsJo00,punt_ret_long,0,,,,,
player,201009190gnb,buf,linderia01,xpm,1,,,,,
player,201009190gnb,buf,linderia01,xpa,1,,,,,
player,201009190gnb,buf,linderia01,fgm,,,,,,
player,201009190gnb,buf,linderia01,fga,,,,,,
player,201009190gnb,buf,linderia01,punt,0,,,,,
player,201009190gnb,buf,linderia01,punt_yds,0,,,,,
player,201009190gnb,buf,linderia01,punt_yds_per_punt,,,,,,
player,201009190gnb,buf,linderia01,punt_long,0,,,,,
player,201009190gnb,buf,MoorBr24,xpm,,,,,,
player,201009190gnb,buf,MoorBr24,xpa,,,,,,
player,201009190gnb,buf,MoorBr24,fgm,,,,,,
player,201009190gnb,buf,MoorBr24,fga,,,,,,
player,201009190gnb,buf,MoorBr24,punt,5,,,,,
player,201009190gnb,buf,MoorBr24,punt_yds,232,,,,,
player,201009190gnb,buf,MoorBr24,punt_yds_per_punt,46.4,,,,,
player,201009190gnb,buf,MoorBr24,punt_long,51,,,,,
player,201009190gnb,gnb,CrosMa20,xpm,4,,,,,
player,201009190gnb,gnb,CrosMa20,xpa,4,,,,,
player,201009190gnb,gnb,CrosMa20,fgm,2,,,,,
player,201009190gnb,gnb,CrosMa20,fga,2,,,,,
player,201009190gnb,gnb,CrosMa20,punt,0,,,,,
player,201009190gnb,gnb,CrosMa20,punt_yds,0,,,,,
player,201009190gnb,gnb,CrosMa20,punt_yds_per_punt,,,,,,
player,201009190gnb,gnb,CrosMa20,punt_long,0,,,,,
player,201009190gnb,gnb,MastTi99,xpm,,,,,,
player,201009190gnb,gnb,MastTi99,xpa,,,,,,
player,201009190gnb,gnb,MastTi99,fgm,,,,,,
player,201009190gnb,gnb,MastTi99,fga,,,,,,
player,201009190gnb,gnb,MastTi99,punt,3,,,,,
player,201009190gnb,gnb,MastTi99,punt_yds,121,,,,,
player,201009190gnb,gnb,MastTi99,punt_yds_per_punt,40.3,,,,,
player,201009190gnb,gnb,MastTi99,punt_long,45,,,,,
