game,2010,12,20101125,201011250dal,nor,"New Orleans Saints",30,dal,"Dallas Cowboys",27
player,201011250dal,nor,VilmJo99,def_int,0,,,,,
player,201011250dal,nor,VilmJo99,def_int_yds,0,,,,,
player,201011250dal,nor,VilmJo99,def_int_td,0,,,,,
player,201011250dal,nor,VilmJo99,def_int_long,0,,,,,
player,201011250dal,nor,VilmJo99,pass_defended,0,,,,,
player,201011250dal,nor,VilmJo99,sacks,0.0,,,,,
player,201011250dal,nor,VilmJo99,tackles_combined,11,,,,,
player,201011250dal,nor,VilmJo99,tackles_solo,8,,,,,
player,201011250dal,nor,VilmJo99,tackles_assists,3,,,,,
player,201011250dal,nor,VilmJo99,tackles_loss,0,,,,,
player,201011250dal,nor,VilmJo99,qb_hits,0,,,,,
player,201011250dal,nor,VilmJo99,fumbles_rec,0,,,,,
player,201011250dal,nor,VilmJo99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,VilmJo99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,VilmJo99,fumbles_forced,0,,,,,
player,201011250dal,nor,HarpRo21,def_int,0,,,,,
player,201011250dal,nor,HarpRo21,def_int_yds,0,,,,,
player,201011250dal,nor,HarpRo21,def_int_td,0,,,,,
player,201011250dal,nor,HarpRo21,def_int_long,0,,,,,
player,201011250dal,nor,HarpRo21,pass_defended,1,,,,,
player,201011250dal,nor,HarpRo21,sacks,0.0,,,,,
player,201011250dal,nor,HarpRo21,tackles_combined,9,,,,,
player,201011250dal,nor,HarpRo21,tackles_solo,3,,,,,
player,201011250dal,nor,HarpRo21,tackles_assists,6,,,,,
player,201011250dal,nor,HarpRo21,tackles_loss,0,,,,,
player,201011250dal,nor,HarpRo21,qb_hits,1,,,,,
player,201011250dal,nor,HarpRo21,fumbles_rec,0,,,,,
player,201011250dal,nor,HarpRo21,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,HarpRo21,fumbles_rec_td,0,,,,,
player,201011250dal,nor,HarpRo21,fumbles_forced,0,,,,,
player,201011250dal,nor,ShanSc20,def_int,0,,,,,
player,201011250dal,nor,ShanSc20,def_int_yds,0,,,,,
player,201011250dal,nor,ShanSc20,def_int_td,0,,,,,
player,201011250dal,nor,ShanSc20,def_int_long,0,,,,,
player,201011250dal,nor,ShanSc20,pass_defended,0,,,,,
player,201011250dal,nor,ShanSc20,sacks,0.0,,,,,
player,201011250dal,nor,ShanSc20,tackles_combined,7,,,,,
player,201011250dal,nor,ShanSc20,tackles_solo,7,,,,,
player,201011250dal,nor,ShanSc20,tackles_assists,0,,,,,
player,201011250dal,nor,ShanSc20,tackles_loss,0,,,,,
player,201011250dal,nor,ShanSc20,qb_hits,0,,,,,
player,201011250dal,nor,ShanSc20,fumbles_rec,0,,,,,
player,201011250dal,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201011250dal,nor,ShanSc20,fumbles_forced,0,,,,,
player,201011250dal,nor,ClarDa21,def_int,0,,,,,
player,201011250dal,nor,ClarDa21,def_int_yds,0,,,,,
player,201011250dal,nor,ClarDa21,def_int_td,0,,,,,
player,201011250dal,nor,ClarDa21,def_int_long,0,,,,,
player,201011250dal,nor,ClarDa21,pass_defended,0,,,,,
player,201011250dal,nor,ClarDa21,sacks,0.0,,,,,
player,201011250dal,nor,ClarDa21,tackles_combined,6,,,,,
player,201011250dal,nor,ClarDa21,tackles_solo,4,,,,,
player,201011250dal,nor,ClarDa21,tackles_assists,2,,,,,
player,201011250dal,nor,ClarDa21,tackles_loss,0,,,,,
player,201011250dal,nor,ClarDa21,qb_hits,0,,,,,
player,201011250dal,nor,ClarDa21,fumbles_rec,0,,,,,
player,201011250dal,nor,ClarDa21,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,ClarDa21,fumbles_rec_td,0,,,,,
player,201011250dal,nor,ClarDa21,fumbles_forced,0,,,,,
player,201011250dal,nor,ElliSe99,def_int,0,,,,,
player,201011250dal,nor,ElliSe99,def_int_yds,0,,,,,
player,201011250dal,nor,ElliSe99,def_int_td,0,,,,,
player,201011250dal,nor,ElliSe99,def_int_long,0,,,,,
player,201011250dal,nor,ElliSe99,pass_defended,0,,,,,
player,201011250dal,nor,ElliSe99,sacks,0.0,,,,,
player,201011250dal,nor,ElliSe99,tackles_combined,6,,,,,
player,201011250dal,nor,ElliSe99,tackles_solo,5,,,,,
player,201011250dal,nor,ElliSe99,tackles_assists,1,,,,,
player,201011250dal,nor,ElliSe99,tackles_loss,0,,,,,
player,201011250dal,nor,ElliSe99,qb_hits,0,,,,,
player,201011250dal,nor,ElliSe99,fumbles_rec,0,,,,,
player,201011250dal,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,ElliSe99,fumbles_forced,1,,,,,
player,201011250dal,nor,PortTr99,def_int,0,,,,,
player,201011250dal,nor,PortTr99,def_int_yds,0,,,,,
player,201011250dal,nor,PortTr99,def_int_td,0,,,,,
player,201011250dal,nor,PortTr99,def_int_long,0,,,,,
player,201011250dal,nor,PortTr99,pass_defended,0,,,,,
player,201011250dal,nor,PortTr99,sacks,0.0,,,,,
player,201011250dal,nor,PortTr99,tackles_combined,6,,,,,
player,201011250dal,nor,PortTr99,tackles_solo,4,,,,,
player,201011250dal,nor,PortTr99,tackles_assists,2,,,,,
player,201011250dal,nor,PortTr99,tackles_loss,1,,,,,
player,201011250dal,nor,PortTr99,qb_hits,0,,,,,
player,201011250dal,nor,PortTr99,fumbles_rec,2,,,,,
player,201011250dal,nor,PortTr99,fumbles_rec_yds,2,,,,,
player,201011250dal,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,PortTr99,fumbles_forced,0,,,,,
player,201011250dal,nor,DunbJo20,def_int,0,,,,,
player,201011250dal,nor,DunbJo20,def_int_yds,0,,,,,
player,201011250dal,nor,DunbJo20,def_int_td,0,,,,,
player,201011250dal,nor,DunbJo20,def_int_long,0,,,,,
player,201011250dal,nor,DunbJo20,pass_defended,0,,,,,
player,201011250dal,nor,DunbJo20,sacks,0.0,,,,,
player,201011250dal,nor,DunbJo20,tackles_combined,5,,,,,
player,201011250dal,nor,DunbJo20,tackles_solo,4,,,,,
player,201011250dal,nor,DunbJo20,tackles_assists,1,,,,,
player,201011250dal,nor,DunbJo20,tackles_loss,0,,,,,
player,201011250dal,nor,DunbJo20,qb_hits,0,,,,,
player,201011250dal,nor,DunbJo20,fumbles_rec,0,,,,,
player,201011250dal,nor,DunbJo20,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,DunbJo20,fumbles_rec_td,0,,,,,
player,201011250dal,nor,DunbJo20,fumbles_forced,0,,,,,
player,201011250dal,nor,GreeJa22,def_int,0,,,,,
player,201011250dal,nor,GreeJa22,def_int_yds,0,,,,,
player,201011250dal,nor,GreeJa22,def_int_td,0,,,,,
player,201011250dal,nor,GreeJa22,def_int_long,0,,,,,
player,201011250dal,nor,GreeJa22,pass_defended,1,,,,,
player,201011250dal,nor,GreeJa22,sacks,0.0,,,,,
player,201011250dal,nor,GreeJa22,tackles_combined,4,,,,,
player,201011250dal,nor,GreeJa22,tackles_solo,4,,,,,
player,201011250dal,nor,GreeJa22,tackles_assists,0,,,,,
player,201011250dal,nor,GreeJa22,tackles_loss,0,,,,,
player,201011250dal,nor,GreeJa22,qb_hits,0,,,,,
player,201011250dal,nor,GreeJa22,fumbles_rec,0,,,,,
player,201011250dal,nor,GreeJa22,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,GreeJa22,fumbles_rec_td,0,,,,,
player,201011250dal,nor,GreeJa22,fumbles_forced,0,,,,,
player,201011250dal,nor,JenkMa99,def_int,0,,,,,
player,201011250dal,nor,JenkMa99,def_int_yds,0,,,,,
player,201011250dal,nor,JenkMa99,def_int_td,0,,,,,
player,201011250dal,nor,JenkMa99,def_int_long,0,,,,,
player,201011250dal,nor,JenkMa99,pass_defended,0,,,,,
player,201011250dal,nor,JenkMa99,sacks,0.0,,,,,
player,201011250dal,nor,JenkMa99,tackles_combined,4,,,,,
player,201011250dal,nor,JenkMa99,tackles_solo,3,,,,,
player,201011250dal,nor,JenkMa99,tackles_assists,1,,,,,
player,201011250dal,nor,JenkMa99,tackles_loss,0,,,,,
player,201011250dal,nor,JenkMa99,qb_hits,0,,,,,
player,201011250dal,nor,JenkMa99,fumbles_rec,1,,,,,
player,201011250dal,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,JenkMa99,fumbles_forced,1,,,,,
player,201011250dal,nor,HargAn20,def_int,0,,,,,
player,201011250dal,nor,HargAn20,def_int_yds,0,,,,,
player,201011250dal,nor,HargAn20,def_int_td,0,,,,,
player,201011250dal,nor,HargAn20,def_int_long,0,,,,,
player,201011250dal,nor,HargAn20,pass_defended,0,,,,,
player,201011250dal,nor,HargAn20,sacks,0.0,,,,,
player,201011250dal,nor,HargAn20,tackles_combined,3,,,,,
player,201011250dal,nor,HargAn20,tackles_solo,3,,,,,
player,201011250dal,nor,HargAn20,tackles_assists,0,,,,,
player,201011250dal,nor,HargAn20,tackles_loss,,,,,,
player,201011250dal,nor,HargAn20,qb_hits,,,,,,
player,201011250dal,nor,HargAn20,fumbles_rec,0,,,,,
player,201011250dal,nor,HargAn20,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,HargAn20,fumbles_rec_td,0,,,,,
player,201011250dal,nor,HargAn20,fumbles_forced,0,,,,,
player,201011250dal,nor,MitcMa99,def_int,0,,,,,
player,201011250dal,nor,MitcMa99,def_int_yds,0,,,,,
player,201011250dal,nor,MitcMa99,def_int_td,0,,,,,
player,201011250dal,nor,MitcMa99,def_int_long,0,,,,,
player,201011250dal,nor,MitcMa99,pass_defended,0,,,,,
player,201011250dal,nor,MitcMa99,sacks,0.0,,,,,
player,201011250dal,nor,MitcMa99,tackles_combined,3,,,,,
player,201011250dal,nor,MitcMa99,tackles_solo,3,,,,,
player,201011250dal,nor,MitcMa99,tackles_assists,0,,,,,
player,201011250dal,nor,MitcMa99,tackles_loss,0,,,,,
player,201011250dal,nor,MitcMa99,qb_hits,0,,,,,
player,201011250dal,nor,MitcMa99,fumbles_rec,0,,,,,
player,201011250dal,nor,MitcMa99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,MitcMa99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,MitcMa99,fumbles_forced,0,,,,,
player,201011250dal,nor,RobiPa99,def_int,0,,,,,
player,201011250dal,nor,RobiPa99,def_int_yds,0,,,,,
player,201011250dal,nor,RobiPa99,def_int_td,0,,,,,
player,201011250dal,nor,RobiPa99,def_int_long,0,,,,,
player,201011250dal,nor,RobiPa99,pass_defended,0,,,,,
player,201011250dal,nor,RobiPa99,sacks,0.0,,,,,
player,201011250dal,nor,RobiPa99,tackles_combined,3,,,,,
player,201011250dal,nor,RobiPa99,tackles_solo,3,,,,,
player,201011250dal,nor,RobiPa99,tackles_assists,0,,,,,
player,201011250dal,nor,RobiPa99,tackles_loss,0,,,,,
player,201011250dal,nor,RobiPa99,qb_hits,0,,,,,
player,201011250dal,nor,RobiPa99,fumbles_rec,0,,,,,
player,201011250dal,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,RobiPa99,fumbles_forced,0,,,,,
player,201011250dal,nor,BrowAl20,def_int,0,,,,,
player,201011250dal,nor,BrowAl20,def_int_yds,0,,,,,
player,201011250dal,nor,BrowAl20,def_int_td,0,,,,,
player,201011250dal,nor,BrowAl20,def_int_long,0,,,,,
player,201011250dal,nor,BrowAl20,pass_defended,0,,,,,
player,201011250dal,nor,BrowAl20,sacks,0.0,,,,,
player,201011250dal,nor,BrowAl20,tackles_combined,2,,,,,
player,201011250dal,nor,BrowAl20,tackles_solo,2,,,,,
player,201011250dal,nor,BrowAl20,tackles_assists,0,,,,,
player,201011250dal,nor,BrowAl20,tackles_loss,1,,,,,
player,201011250dal,nor,BrowAl20,qb_hits,0,,,,,
player,201011250dal,nor,BrowAl20,fumbles_rec,0,,,,,
player,201011250dal,nor,BrowAl20,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,BrowAl20,fumbles_rec_td,0,,,,,
player,201011250dal,nor,BrowAl20,fumbles_forced,0,,,,,
player,201011250dal,nor,CharJe99,def_int,0,,,,,
player,201011250dal,nor,CharJe99,def_int_yds,0,,,,,
player,201011250dal,nor,CharJe99,def_int_td,0,,,,,
player,201011250dal,nor,CharJe99,def_int_long,0,,,,,
player,201011250dal,nor,CharJe99,pass_defended,0,,,,,
player,201011250dal,nor,CharJe99,sacks,0.0,,,,,
player,201011250dal,nor,CharJe99,tackles_combined,2,,,,,
player,201011250dal,nor,CharJe99,tackles_solo,1,,,,,
player,201011250dal,nor,CharJe99,tackles_assists,1,,,,,
player,201011250dal,nor,CharJe99,tackles_loss,0,,,,,
player,201011250dal,nor,CharJe99,qb_hits,0,,,,,
player,201011250dal,nor,CharJe99,fumbles_rec,0,,,,,
player,201011250dal,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,CharJe99,fumbles_forced,0,,,,,
player,201011250dal,nor,PrioPi20,def_int,0,,,,,
player,201011250dal,nor,PrioPi20,def_int_yds,0,,,,,
player,201011250dal,nor,PrioPi20,def_int_td,0,,,,,
player,201011250dal,nor,PrioPi20,def_int_long,0,,,,,
player,201011250dal,nor,PrioPi20,pass_defended,0,,,,,
player,201011250dal,nor,PrioPi20,sacks,0.0,,,,,
player,201011250dal,nor,PrioPi20,tackles_combined,2,,,,,
player,201011250dal,nor,PrioPi20,tackles_solo,1,,,,,
player,201011250dal,nor,PrioPi20,tackles_assists,1,,,,,
player,201011250dal,nor,PrioPi20,tackles_loss,0,,,,,
player,201011250dal,nor,PrioPi20,qb_hits,0,,,,,
player,201011250dal,nor,PrioPi20,fumbles_rec,0,,,,,
player,201011250dal,nor,PrioPi20,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,PrioPi20,fumbles_rec_td,0,,,,,
player,201011250dal,nor,PrioPi20,fumbles_forced,0,,,,,
player,201011250dal,nor,TorrLe20,def_int,0,,,,,
player,201011250dal,nor,TorrLe20,def_int_yds,0,,,,,
player,201011250dal,nor,TorrLe20,def_int_td,0,,,,,
player,201011250dal,nor,TorrLe20,def_int_long,0,,,,,
player,201011250dal,nor,TorrLe20,pass_defended,0,,,,,
player,201011250dal,nor,TorrLe20,sacks,0.0,,,,,
player,201011250dal,nor,TorrLe20,tackles_combined,1,,,,,
player,201011250dal,nor,TorrLe20,tackles_solo,1,,,,,
player,201011250dal,nor,TorrLe20,tackles_assists,0,,,,,
player,201011250dal,nor,TorrLe20,tackles_loss,0,,,,,
player,201011250dal,nor,TorrLe20,qb_hits,0,,,,,
player,201011250dal,nor,TorrLe20,fumbles_rec,0,,,,,
player,201011250dal,nor,TorrLe20,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,TorrLe20,fumbles_rec_td,0,,,,,
player,201011250dal,nor,TorrLe20,fumbles_forced,0,,,,,
player,201011250dal,nor,WateAn00,def_int,0,,,,,
player,201011250dal,nor,WateAn00,def_int_yds,0,,,,,
player,201011250dal,nor,WateAn00,def_int_td,0,,,,,
player,201011250dal,nor,WateAn00,def_int_long,0,,,,,
player,201011250dal,nor,WateAn00,pass_defended,0,,,,,
player,201011250dal,nor,WateAn00,sacks,0.0,,,,,
player,201011250dal,nor,WateAn00,tackles_combined,1,,,,,
player,201011250dal,nor,WateAn00,tackles_solo,1,,,,,
player,201011250dal,nor,WateAn00,tackles_assists,0,,,,,
player,201011250dal,nor,WateAn00,tackles_loss,0,,,,,
player,201011250dal,nor,WateAn00,qb_hits,0,,,,,
player,201011250dal,nor,WateAn00,fumbles_rec,0,,,,,
player,201011250dal,nor,WateAn00,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,WateAn00,fumbles_rec_td,0,,,,,
player,201011250dal,nor,WateAn00,fumbles_forced,0,,,,,
player,201011250dal,nor,YounUs99,def_int,0,,,,,
player,201011250dal,nor,YounUs99,def_int_yds,0,,,,,
player,201011250dal,nor,YounUs99,def_int_td,0,,,,,
player,201011250dal,nor,YounUs99,def_int_long,0,,,,,
player,201011250dal,nor,YounUs99,pass_defended,0,,,,,
player,201011250dal,nor,YounUs99,sacks,0.0,,,,,
player,201011250dal,nor,YounUs99,tackles_combined,1,,,,,
player,201011250dal,nor,YounUs99,tackles_solo,1,,,,,
player,201011250dal,nor,YounUs99,tackles_assists,0,,,,,
player,201011250dal,nor,YounUs99,tackles_loss,0,,,,,
player,201011250dal,nor,YounUs99,qb_hits,0,,,,,
player,201011250dal,nor,YounUs99,fumbles_rec,0,,,,,
player,201011250dal,nor,YounUs99,fumbles_rec_yds,0,,,,,
player,201011250dal,nor,YounUs99,fumbles_rec_td,0,,,,,
player,201011250dal,nor,YounUs99,fumbles_forced,0,,,,,
player,201011250dal,dal,SensGe20,def_int,1,,,,,
player,201011250dal,dal,SensGe20,def_int_yds,10,,,,,
player,201011250dal,dal,SensGe20,def_int_td,0,,,,,
player,201011250dal,dal,SensGe20,def_int_long,10,,,,,
player,201011250dal,dal,SensGe20,pass_defended,2,,,,,
player,201011250dal,dal,SensGe20,sacks,0.0,,,,,
player,201011250dal,dal,SensGe20,tackles_combined,6,,,,,
player,201011250dal,dal,SensGe20,tackles_solo,6,,,,,
player,201011250dal,dal,SensGe20,tackles_assists,0,,,,,
player,201011250dal,dal,SensGe20,tackles_loss,0,,,,,
player,201011250dal,dal,SensGe20,qb_hits,0,,,,,
player,201011250dal,dal,SensGe20,fumbles_rec,0,,,,,
player,201011250dal,dal,SensGe20,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,SensGe20,fumbles_rec_td,0,,,,,
player,201011250dal,dal,SensGe20,fumbles_forced,0,,,,,
player,201011250dal,dal,WareDe99,def_int,0,,,,,
player,201011250dal,dal,WareDe99,def_int_yds,0,,,,,
player,201011250dal,dal,WareDe99,def_int_td,0,,,,,
player,201011250dal,dal,WareDe99,def_int_long,0,,,,,
player,201011250dal,dal,WareDe99,pass_defended,0,,,,,
player,201011250dal,dal,WareDe99,sacks,1.0,,,,,
player,201011250dal,dal,WareDe99,tackles_combined,3,,,,,
player,201011250dal,dal,WareDe99,tackles_solo,3,,,,,
player,201011250dal,dal,WareDe99,tackles_assists,0,,,,,
player,201011250dal,dal,WareDe99,tackles_loss,1,,,,,
player,201011250dal,dal,WareDe99,qb_hits,1,,,,,
player,201011250dal,dal,WareDe99,fumbles_rec,0,,,,,
player,201011250dal,dal,WareDe99,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,WareDe99,fumbles_rec_td,0,,,,,
player,201011250dal,dal,WareDe99,fumbles_forced,0,,,,,
player,201011250dal,dal,RatlJa20,def_int,0,,,,,
player,201011250dal,dal,RatlJa20,def_int_yds,0,,,,,
player,201011250dal,dal,RatlJa20,def_int_td,0,,,,,
player,201011250dal,dal,RatlJa20,def_int_long,0,,,,,
player,201011250dal,dal,RatlJa20,pass_defended,0,,,,,
player,201011250dal,dal,RatlJa20,sacks,1.0,,,,,
player,201011250dal,dal,RatlJa20,tackles_combined,1,,,,,
player,201011250dal,dal,RatlJa20,tackles_solo,1,,,,,
player,201011250dal,dal,RatlJa20,tackles_assists,0,,,,,
player,201011250dal,dal,RatlJa20,tackles_loss,1,,,,,
player,201011250dal,dal,RatlJa20,qb_hits,1,,,,,
player,201011250dal,dal,RatlJa20,fumbles_rec,0,,,,,
player,201011250dal,dal,RatlJa20,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,RatlJa20,fumbles_rec_td,0,,,,,
player,201011250dal,dal,RatlJa20,fumbles_forced,0,,,,,
player,201011250dal,dal,JameBr20,def_int,0,,,,,
player,201011250dal,dal,JameBr20,def_int_yds,0,,,,,
player,201011250dal,dal,JameBr20,def_int_td,0,,,,,
player,201011250dal,dal,JameBr20,def_int_long,0,,,,,
player,201011250dal,dal,JameBr20,pass_defended,0,,,,,
player,201011250dal,dal,JameBr20,sacks,0.0,,,,,
player,201011250dal,dal,JameBr20,tackles_combined,9,,,,,
player,201011250dal,dal,JameBr20,tackles_solo,4,,,,,
player,201011250dal,dal,JameBr20,tackles_assists,5,,,,,
player,201011250dal,dal,JameBr20,tackles_loss,0,,,,,
player,201011250dal,dal,JameBr20,qb_hits,1,,,,,
player,201011250dal,dal,JameBr20,fumbles_rec,0,,,,,
player,201011250dal,dal,JameBr20,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,JameBr20,fumbles_rec_td,0,,,,,
player,201011250dal,dal,JameBr20,fumbles_forced,0,,,,,
player,201011250dal,dal,NewmTe20,def_int,0,,,,,
player,201011250dal,dal,NewmTe20,def_int_yds,0,,,,,
player,201011250dal,dal,NewmTe20,def_int_td,0,,,,,
player,201011250dal,dal,NewmTe20,def_int_long,0,,,,,
player,201011250dal,dal,NewmTe20,pass_defended,1,,,,,
player,201011250dal,dal,NewmTe20,sacks,0.0,,,,,
player,201011250dal,dal,NewmTe20,tackles_combined,8,,,,,
player,201011250dal,dal,NewmTe20,tackles_solo,8,,,,,
player,201011250dal,dal,NewmTe20,tackles_assists,0,,,,,
player,201011250dal,dal,NewmTe20,tackles_loss,0,,,,,
player,201011250dal,dal,NewmTe20,qb_hits,0,,,,,
player,201011250dal,dal,NewmTe20,fumbles_rec,0,,,,,
player,201011250dal,dal,NewmTe20,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,NewmTe20,fumbles_rec_td,0,,,,,
player,201011250dal,dal,NewmTe20,fumbles_forced,0,,,,,
player,201011250dal,dal,BrooKe00,def_int,0,,,,,
player,201011250dal,dal,BrooKe00,def_int_yds,0,,,,,
player,201011250dal,dal,BrooKe00,def_int_td,0,,,,,
player,201011250dal,dal,BrooKe00,def_int_long,0,,,,,
player,201011250dal,dal,BrooKe00,pass_defended,2,,,,,
player,201011250dal,dal,BrooKe00,sacks,0.0,,,,,
player,201011250dal,dal,BrooKe00,tackles_combined,6,,,,,
player,201011250dal,dal,BrooKe00,tackles_solo,5,,,,,
player,201011250dal,dal,BrooKe00,tackles_assists,1,,,,,
player,201011250dal,dal,BrooKe00,tackles_loss,0,,,,,
player,201011250dal,dal,BrooKe00,qb_hits,0,,,,,
player,201011250dal,dal,BrooKe00,fumbles_rec,0,,,,,
player,201011250dal,dal,BrooKe00,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,BrooKe00,fumbles_rec_td,0,,,,,
player,201011250dal,dal,BrooKe00,fumbles_forced,0,,,,,
player,201011250dal,dal,BallAl99,def_int,0,,,,,
player,201011250dal,dal,BallAl99,def_int_yds,0,,,,,
player,201011250dal,dal,BallAl99,def_int_td,0,,,,,
player,201011250dal,dal,BallAl99,def_int_long,0,,,,,
player,201011250dal,dal,BallAl99,pass_defended,1,,,,,
player,201011250dal,dal,BallAl99,sacks,0.0,,,,,
player,201011250dal,dal,BallAl99,tackles_combined,3,,,,,
player,201011250dal,dal,BallAl99,tackles_solo,2,,,,,
player,201011250dal,dal,BallAl99,tackles_assists,1,,,,,
player,201011250dal,dal,BallAl99,tackles_loss,0,,,,,
player,201011250dal,dal,BallAl99,qb_hits,0,,,,,
player,201011250dal,dal,BallAl99,fumbles_rec,0,,,,,
player,201011250dal,dal,BallAl99,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,BallAl99,fumbles_rec_td,0,,,,,
player,201011250dal,dal,BallAl99,fumbles_forced,0,,,,,
player,201011250dal,dal,ScanOr99,def_int,0,,,,,
player,201011250dal,dal,ScanOr99,def_int_yds,0,,,,,
player,201011250dal,dal,ScanOr99,def_int_td,0,,,,,
player,201011250dal,dal,ScanOr99,def_int_long,0,,,,,
player,201011250dal,dal,ScanOr99,pass_defended,1,,,,,
player,201011250dal,dal,ScanOr99,sacks,0.0,,,,,
player,201011250dal,dal,ScanOr99,tackles_combined,3,,,,,
player,201011250dal,dal,ScanOr99,tackles_solo,3,,,,,
player,201011250dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201011250dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201011250dal,dal,ScanOr99,qb_hits,0,,,,,
player,201011250dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201011250dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201011250dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201011250dal,dal,BoweSt20,def_int,0,,,,,
player,201011250dal,dal,BoweSt20,def_int_yds,0,,,,,
player,201011250dal,dal,BoweSt20,def_int_td,0,,,,,
player,201011250dal,dal,BoweSt20,def_int_long,0,,,,,
player,201011250dal,dal,BoweSt20,pass_defended,0,,,,,
player,201011250dal,dal,BoweSt20,sacks,0.0,,,,,
player,201011250dal,dal,BoweSt20,tackles_combined,2,,,,,
player,201011250dal,dal,BoweSt20,tackles_solo,2,,,,,
player,201011250dal,dal,BoweSt20,tackles_assists,0,,,,,
player,201011250dal,dal,BoweSt20,tackles_loss,0,,,,,
player,201011250dal,dal,BoweSt20,qb_hits,2,,,,,
player,201011250dal,dal,BoweSt20,fumbles_rec,0,,,,,
player,201011250dal,dal,BoweSt20,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,BoweSt20,fumbles_rec_td,0,,,,,
player,201011250dal,dal,BoweSt20,fumbles_forced,0,,,,,
player,201011250dal,dal,LeexSe99,def_int,0,,,,,
player,201011250dal,dal,LeexSe99,def_int_yds,0,,,,,
player,201011250dal,dal,LeexSe99,def_int_td,0,,,,,
player,201011250dal,dal,LeexSe99,def_int_long,0,,,,,
player,201011250dal,dal,LeexSe99,pass_defended,0,,,,,
player,201011250dal,dal,LeexSe99,sacks,0.0,,,,,
player,201011250dal,dal,LeexSe99,tackles_combined,2,,,,,
player,201011250dal,dal,LeexSe99,tackles_solo,2,,,,,
player,201011250dal,dal,LeexSe99,tackles_assists,0,,,,,
player,201011250dal,dal,LeexSe99,tackles_loss,0,,,,,
player,201011250dal,dal,LeexSe99,qb_hits,0,,,,,
player,201011250dal,dal,LeexSe99,fumbles_rec,0,,,,,
player,201011250dal,dal,LeexSe99,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,LeexSe99,fumbles_rec_td,0,,,,,
player,201011250dal,dal,LeexSe99,fumbles_forced,0,,,,,
player,201011250dal,dal,ButlVi99,def_int,0,,,,,
player,201011250dal,dal,ButlVi99,def_int_yds,0,,,,,
player,201011250dal,dal,ButlVi99,def_int_td,0,,,,,
player,201011250dal,dal,ButlVi99,def_int_long,0,,,,,
player,201011250dal,dal,ButlVi99,pass_defended,0,,,,,
player,201011250dal,dal,ButlVi99,sacks,0.0,,,,,
player,201011250dal,dal,ButlVi99,tackles_combined,1,,,,,
player,201011250dal,dal,ButlVi99,tackles_solo,1,,,,,
player,201011250dal,dal,ButlVi99,tackles_assists,0,,,,,
player,201011250dal,dal,ButlVi99,tackles_loss,0,,,,,
player,201011250dal,dal,ButlVi99,qb_hits,0,,,,,
player,201011250dal,dal,ButlVi99,fumbles_rec,0,,,,,
player,201011250dal,dal,ButlVi99,fumbles_rec_yds,0,,,,,
player,201011250dal,dal,ButlVi99,fumbles_rec_td,0,,,,,
player,201011250dal,dal,ButlVi99,fumbles_forced,0,,,,,
player,201011250dal,dal,HatcJa20,def_int,0,,,,,
player,201011250dal,dal,HatcJa20,def_int_yds,0,,,,,
player,201011250dal,dal,HatcJa20,def_int_td,0,,,,,
player,201011250dal,dal,HatcJa20,def_int_long,0,,,,,
