game,2010,1,20100912,201009120tam,cle,"Cleveland Browns",14,tam,"Tampa Bay Buccaneers",17
player,201009120tam,cle,FujiSc20,qb_hits,1,,,,,
player,201009120tam,cle,FujiSc20,fumbles_rec,0,,,,,
player,201009120tam,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,FujiSc20,fumbles_forced,0,,,,,
player,201009120tam,cle,WardT.99,def_int,0,,,,,
player,201009120tam,cle,WardT.99,def_int_yds,0,,,,,
player,201009120tam,cle,WardT.99,def_int_td,0,,,,,
player,201009120tam,cle,WardT.99,def_int_long,0,,,,,
player,201009120tam,cle,WardT.99,pass_defended,0,,,,,
player,201009120tam,cle,WardT.99,sacks,0.0,,,,,
player,201009120tam,cle,WardT.99,tackles_combined,11,,,,,
player,201009120tam,cle,WardT.99,tackles_solo,8,,,,,
player,201009120tam,cle,WardT.99,tackles_assists,3,,,,,
player,201009120tam,cle,WardT.99,tackles_loss,1,,,,,
player,201009120tam,cle,WardT.99,qb_hits,0,,,,,
player,201009120tam,cle,WardT.99,fumbles_rec,0,,,,,
player,201009120tam,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201009120tam,cle,WardT.99,fumbles_forced,1,,,,,
player,201009120tam,cle,GocoCh99,def_int,0,,,,,
player,201009120tam,cle,GocoCh99,def_int_yds,0,,,,,
player,201009120tam,cle,GocoCh99,def_int_td,0,,,,,
player,201009120tam,cle,GocoCh99,def_int_long,0,,,,,
player,201009120tam,cle,GocoCh99,pass_defended,0,,,,,
player,201009120tam,cle,GocoCh99,sacks,0.0,,,,,
player,201009120tam,cle,GocoCh99,tackles_combined,6,,,,,
player,201009120tam,cle,GocoCh99,tackles_solo,4,,,,,
player,201009120tam,cle,GocoCh99,tackles_assists,2,,,,,
player,201009120tam,cle,GocoCh99,tackles_loss,0,,,,,
player,201009120tam,cle,GocoCh99,qb_hits,0,,,,,
player,201009120tam,cle,GocoCh99,fumbles_rec,0,,,,,
player,201009120tam,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201009120tam,cle,GocoCh99,fumbles_forced,0,,,,,
player,201009120tam,cle,SmitRo21,def_int,0,,,,,
player,201009120tam,cle,SmitRo21,def_int_yds,0,,,,,
player,201009120tam,cle,SmitRo21,def_int_td,0,,,,,
player,201009120tam,cle,SmitRo21,def_int_long,0,,,,,
player,201009120tam,cle,SmitRo21,pass_defended,0,,,,,
player,201009120tam,cle,SmitRo21,sacks,0.0,,,,,
player,201009120tam,cle,SmitRo21,tackles_combined,6,,,,,
player,201009120tam,cle,SmitRo21,tackles_solo,4,,,,,
player,201009120tam,cle,SmitRo21,tackles_assists,2,,,,,
player,201009120tam,cle,SmitRo21,tackles_loss,0,,,,,
player,201009120tam,cle,SmitRo21,qb_hits,0,,,,,
player,201009120tam,cle,SmitRo21,fumbles_rec,0,,,,,
player,201009120tam,cle,SmitRo21,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,SmitRo21,fumbles_rec_td,0,,,,,
player,201009120tam,cle,SmitRo21,fumbles_forced,0,,,,,
player,201009120tam,cle,BrowSh20,def_int,0,,,,,
player,201009120tam,cle,BrowSh20,def_int_yds,0,,,,,
player,201009120tam,cle,BrowSh20,def_int_td,0,,,,,
player,201009120tam,cle,BrowSh20,def_int_long,0,,,,,
player,201009120tam,cle,BrowSh20,pass_defended,1,,,,,
player,201009120tam,cle,BrowSh20,sacks,0.0,,,,,
player,201009120tam,cle,BrowSh20,tackles_combined,5,,,,,
player,201009120tam,cle,BrowSh20,tackles_solo,5,,,,,
player,201009120tam,cle,BrowSh20,tackles_assists,0,,,,,
player,201009120tam,cle,BrowSh20,tackles_loss,0,,,,,
player,201009120tam,cle,BrowSh20,qb_hits,0,,,,,
player,201009120tam,cle,BrowSh20,fumbles_rec,0,,,,,
player,201009120tam,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,BrowSh20,fumbles_forced,0,,,,,
player,201009120tam,cle,ColeKe20,def_int,0,,,,,
player,201009120tam,cle,ColeKe20,def_int_yds,0,,,,,
player,201009120tam,cle,ColeKe20,def_int_td,0,,,,,
player,201009120tam,cle,ColeKe20,def_int_long,0,,,,,
player,201009120tam,cle,ColeKe20,pass_defended,0,,,,,
player,201009120tam,cle,ColeKe20,sacks,0.0,,,,,
player,201009120tam,cle,ColeKe20,tackles_combined,4,,,,,
player,201009120tam,cle,ColeKe20,tackles_solo,3,,,,,
player,201009120tam,cle,ColeKe20,tackles_assists,1,,,,,
player,201009120tam,cle,ColeKe20,tackles_loss,0,,,,,
player,201009120tam,cle,ColeKe20,qb_hits,0,,,,,
player,201009120tam,cle,ColeKe20,fumbles_rec,0,,,,,
player,201009120tam,cle,ColeKe20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,ColeKe20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,ColeKe20,fumbles_forced,0,,,,,
player,201009120tam,cle,WrigEr99,def_int,0,,,,,
player,201009120tam,cle,WrigEr99,def_int_yds,0,,,,,
player,201009120tam,cle,WrigEr99,def_int_td,0,,,,,
player,201009120tam,cle,WrigEr99,def_int_long,0,,,,,
player,201009120tam,cle,WrigEr99,pass_defended,1,,,,,
player,201009120tam,cle,WrigEr99,sacks,0.0,,,,,
player,201009120tam,cle,WrigEr99,tackles_combined,4,,,,,
player,201009120tam,cle,WrigEr99,tackles_solo,3,,,,,
player,201009120tam,cle,WrigEr99,tackles_assists,1,,,,,
player,201009120tam,cle,WrigEr99,tackles_loss,0,,,,,
player,201009120tam,cle,WrigEr99,qb_hits,0,,,,,
player,201009120tam,cle,WrigEr99,fumbles_rec,0,,,,,
player,201009120tam,cle,WrigEr99,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,WrigEr99,fumbles_rec_td,0,,,,,
player,201009120tam,cle,WrigEr99,fumbles_forced,0,,,,,
player,201009120tam,cle,ElamAb20,def_int,0,,,,,
player,201009120tam,cle,ElamAb20,def_int_yds,0,,,,,
player,201009120tam,cle,ElamAb20,def_int_td,0,,,,,
player,201009120tam,cle,ElamAb20,def_int_long,0,,,,,
player,201009120tam,cle,ElamAb20,pass_defended,0,,,,,
player,201009120tam,cle,ElamAb20,sacks,0.0,,,,,
player,201009120tam,cle,ElamAb20,tackles_combined,3,,,,,
player,201009120tam,cle,ElamAb20,tackles_solo,3,,,,,
player,201009120tam,cle,ElamAb20,tackles_assists,0,,,,,
player,201009120tam,cle,ElamAb20,tackles_loss,0,,,,,
player,201009120tam,cle,ElamAb20,qb_hits,0,,,,,
player,201009120tam,cle,ElamAb20,fumbles_rec,0,,,,,
player,201009120tam,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,ElamAb20,fumbles_forced,0,,,,,
player,201009120tam,cle,RothMa20,def_int,0,,,,,
player,201009120tam,cle,RothMa20,def_int_yds,0,,,,,
player,201009120tam,cle,RothMa20,def_int_td,0,,,,,
player,201009120tam,cle,RothMa20,def_int_long,0,,,,,
player,201009120tam,cle,RothMa20,pass_defended,0,,,,,
player,201009120tam,cle,RothMa20,sacks,0.0,,,,,
player,201009120tam,cle,RothMa20,tackles_combined,3,,,,,
player,201009120tam,cle,RothMa20,tackles_solo,2,,,,,
player,201009120tam,cle,RothMa20,tackles_assists,1,,,,,
player,201009120tam,cle,RothMa20,tackles_loss,0,,,,,
player,201009120tam,cle,RothMa20,qb_hits,0,,,,,
player,201009120tam,cle,RothMa20,fumbles_rec,0,,,,,
player,201009120tam,cle,RothMa20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,RothMa20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,RothMa20,fumbles_forced,0,,,,,
player,201009120tam,cle,BartEr20,def_int,0,,,,,
player,201009120tam,cle,BartEr20,def_int_yds,0,,,,,
player,201009120tam,cle,BartEr20,def_int_td,0,,,,,
player,201009120tam,cle,BartEr20,def_int_long,0,,,,,
player,201009120tam,cle,BartEr20,pass_defended,0,,,,,
player,201009120tam,cle,BartEr20,sacks,0.0,,,,,
player,201009120tam,cle,BartEr20,tackles_combined,2,,,,,
player,201009120tam,cle,BartEr20,tackles_solo,1,,,,,
player,201009120tam,cle,BartEr20,tackles_assists,1,,,,,
player,201009120tam,cle,BartEr20,tackles_loss,0,,,,,
player,201009120tam,cle,BartEr20,qb_hits,0,,,,,
player,201009120tam,cle,BartEr20,fumbles_rec,1,,,,,
player,201009120tam,cle,BartEr20,fumbles_rec_yds,1,,,,,
player,201009120tam,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,BartEr20,fumbles_forced,0,,,,,
player,201009120tam,cle,HadeJo99,def_int,0,,,,,
player,201009120tam,cle,HadeJo99,def_int_yds,0,,,,,
player,201009120tam,cle,HadeJo99,def_int_td,0,,,,,
player,201009120tam,cle,HadeJo99,def_int_long,0,,,,,
player,201009120tam,cle,HadeJo99,pass_defended,1,,,,,
player,201009120tam,cle,HadeJo99,sacks,0.0,,,,,
player,201009120tam,cle,HadeJo99,tackles_combined,2,,,,,
player,201009120tam,cle,HadeJo99,tackles_solo,2,,,,,
player,201009120tam,cle,HadeJo99,tackles_assists,0,,,,,
player,201009120tam,cle,HadeJo99,tackles_loss,0,,,,,
player,201009120tam,cle,HadeJo99,qb_hits,0,,,,,
player,201009120tam,cle,HadeJo99,fumbles_rec,0,,,,,
player,201009120tam,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201009120tam,cle,HadeJo99,fumbles_forced,0,,,,,
player,201009120tam,cle,RubiAh99,def_int,0,,,,,
player,201009120tam,cle,RubiAh99,def_int_yds,0,,,,,
player,201009120tam,cle,RubiAh99,def_int_td,0,,,,,
player,201009120tam,cle,RubiAh99,def_int_long,0,,,,,
player,201009120tam,cle,RubiAh99,pass_defended,1,,,,,
player,201009120tam,cle,RubiAh99,sacks,0.0,,,,,
player,201009120tam,cle,RubiAh99,tackles_combined,2,,,,,
player,201009120tam,cle,RubiAh99,tackles_solo,2,,,,,
player,201009120tam,cle,RubiAh99,tackles_assists,0,,,,,
player,201009120tam,cle,RubiAh99,tackles_loss,0,,,,,
player,201009120tam,cle,RubiAh99,qb_hits,0,,,,,
player,201009120tam,cle,RubiAh99,fumbles_rec,0,,,,,
player,201009120tam,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201009120tam,cle,RubiAh99,fumbles_forced,0,,,,,
player,201009120tam,cle,VentRa20,def_int,0,,,,,
player,201009120tam,cle,VentRa20,def_int_yds,0,,,,,
player,201009120tam,cle,VentRa20,def_int_td,0,,,,,
player,201009120tam,cle,VentRa20,def_int_long,0,,,,,
player,201009120tam,cle,VentRa20,pass_defended,0,,,,,
player,201009120tam,cle,VentRa20,sacks,0.0,,,,,
player,201009120tam,cle,VentRa20,tackles_combined,2,,,,,
player,201009120tam,cle,VentRa20,tackles_solo,2,,,,,
player,201009120tam,cle,VentRa20,tackles_assists,0,,,,,
player,201009120tam,cle,VentRa20,tackles_loss,0,,,,,
player,201009120tam,cle,VentRa20,qb_hits,0,,,,,
player,201009120tam,cle,VentRa20,fumbles_rec,0,,,,,
player,201009120tam,cle,VentRa20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,VentRa20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,VentRa20,fumbles_forced,0,,,,,
player,201009120tam,cle,dawsophi01,def_int,0,,,,,
player,201009120tam,cle,dawsophi01,def_int_yds,0,,,,,
player,201009120tam,cle,dawsophi01,def_int_td,0,,,,,
player,201009120tam,cle,dawsophi01,def_int_long,0,,,,,
player,201009120tam,cle,dawsophi01,pass_defended,0,,,,,
player,201009120tam,cle,dawsophi01,sacks,0.0,,,,,
player,201009120tam,cle,dawsophi01,tackles_combined,1,,,,,
player,201009120tam,cle,dawsophi01,tackles_solo,1,,,,,
player,201009120tam,cle,dawsophi01,tackles_assists,0,,,,,
player,201009120tam,cle,dawsophi01,tackles_loss,0,,,,,
player,201009120tam,cle,dawsophi01,qb_hits,0,,,,,
player,201009120tam,cle,dawsophi01,fumbles_rec,0,,,,,
player,201009120tam,cle,dawsophi01,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,dawsophi01,fumbles_rec_td,0,,,,,
player,201009120tam,cle,dawsophi01,fumbles_forced,0,,,,,
player,201009120tam,cle,RogeSh99,def_int,0,,,,,
player,201009120tam,cle,RogeSh99,def_int_yds,0,,,,,
player,201009120tam,cle,RogeSh99,def_int_td,0,,,,,
player,201009120tam,cle,RogeSh99,def_int_long,0,,,,,
player,201009120tam,cle,RogeSh99,pass_defended,0,,,,,
player,201009120tam,cle,RogeSh99,sacks,0.0,,,,,
player,201009120tam,cle,RogeSh99,tackles_combined,1,,,,,
player,201009120tam,cle,RogeSh99,tackles_solo,1,,,,,
player,201009120tam,cle,RogeSh99,tackles_assists,0,,,,,
player,201009120tam,cle,RogeSh99,tackles_loss,0,,,,,
player,201009120tam,cle,RogeSh99,qb_hits,1,,,,,
player,201009120tam,cle,RogeSh99,fumbles_rec,0,,,,,
player,201009120tam,cle,RogeSh99,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,RogeSh99,fumbles_rec_td,0,,,,,
player,201009120tam,cle,RogeSh99,fumbles_forced,0,,,,,
player,201009120tam,cle,SchaBr00,def_int,0,,,,,
player,201009120tam,cle,SchaBr00,def_int_yds,0,,,,,
player,201009120tam,cle,SchaBr00,def_int_td,0,,,,,
player,201009120tam,cle,SchaBr00,def_int_long,0,,,,,
player,201009120tam,cle,SchaBr00,pass_defended,0,,,,,
player,201009120tam,cle,SchaBr00,sacks,0.0,,,,,
player,201009120tam,cle,SchaBr00,tackles_combined,1,,,,,
player,201009120tam,cle,SchaBr00,tackles_solo,1,,,,,
player,201009120tam,cle,SchaBr00,tackles_assists,0,,,,,
player,201009120tam,cle,SchaBr00,tackles_loss,0,,,,,
player,201009120tam,cle,SchaBr00,qb_hits,0,,,,,
player,201009120tam,cle,SchaBr00,fumbles_rec,0,,,,,
player,201009120tam,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201009120tam,cle,SchaBr00,fumbles_forced,0,,,,,
player,201009120tam,cle,CostBl20,def_int,0,,,,,
player,201009120tam,cle,CostBl20,def_int_yds,0,,,,,
player,201009120tam,cle,CostBl20,def_int_td,0,,,,,
player,201009120tam,cle,CostBl20,def_int_long,0,,,,,
player,201009120tam,cle,CostBl20,pass_defended,0,,,,,
player,201009120tam,cle,CostBl20,sacks,0.0,,,,,
player,201009120tam,cle,CostBl20,tackles_combined,0,,,,,
player,201009120tam,cle,CostBl20,tackles_solo,0,,,,,
player,201009120tam,cle,CostBl20,tackles_assists,0,,,,,
player,201009120tam,cle,CostBl20,tackles_loss,0,,,,,
player,201009120tam,cle,CostBl20,qb_hits,0,,,,,
player,201009120tam,cle,CostBl20,fumbles_rec,1,,,,,
player,201009120tam,cle,CostBl20,fumbles_rec_yds,0,,,,,
player,201009120tam,cle,CostBl20,fumbles_rec_td,0,,,,,
player,201009120tam,cle,CostBl20,fumbles_forced,0,,,,,
player,201009120tam,tam,BiggE.99,def_int,1,,,,,
player,201009120tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201009120tam,tam,BiggE.99,def_int_td,0,,,,,
player,201009120tam,tam,BiggE.99,def_int_long,0,,,,,
player,201009120tam,tam,BiggE.99,pass_defended,2,,,,,
player,201009120tam,tam,BiggE.99,sacks,0.0,,,,,
player,201009120tam,tam,BiggE.99,tackles_combined,6,,,,,
player,201009120tam,tam,BiggE.99,tackles_solo,5,,,,,
player,201009120tam,tam,BiggE.99,tackles_assists,1,,,,,
player,201009120tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201009120tam,tam,BiggE.99,qb_hits,0,,,,,
player,201009120tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201009120tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201009120tam,tam,BarbRo00,def_int,1,,,,,
player,201009120tam,tam,BarbRo00,def_int_yds,64,,,,,
player,201009120tam,tam,BarbRo00,def_int_td,0,,,,,
player,201009120tam,tam,BarbRo00,def_int_long,64,,,,,
player,201009120tam,tam,BarbRo00,pass_defended,2,,,,,
player,201009120tam,tam,BarbRo00,sacks,0.0,,,,,
player,201009120tam,tam,BarbRo00,tackles_combined,4,,,,,
player,201009120tam,tam,BarbRo00,tackles_solo,2,,,,,
player,201009120tam,tam,BarbRo00,tackles_assists,2,,,,,
player,201009120tam,tam,BarbRo00,tackles_loss,1,,,,,
player,201009120tam,tam,BarbRo00,qb_hits,0,,,,,
player,201009120tam,tam,BarbRo00,fumbles_rec,0,,,,,
player,201009120tam,tam,BarbRo00,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,BarbRo00,fumbles_rec_td,0,,,,,
player,201009120tam,tam,BarbRo00,fumbles_forced,0,,,,,
player,201009120tam,tam,HayeGe98,def_int,0,,,,,
player,201009120tam,tam,HayeGe98,def_int_yds,0,,,,,
player,201009120tam,tam,HayeGe98,def_int_td,0,,,,,
player,201009120tam,tam,HayeGe98,def_int_long,0,,,,,
player,201009120tam,tam,HayeGe98,pass_defended,0,,,,,
player,201009120tam,tam,HayeGe98,sacks,0.0,,,,,
player,201009120tam,tam,HayeGe98,tackles_combined,8,,,,,
player,201009120tam,tam,HayeGe98,tackles_solo,7,,,,,
player,201009120tam,tam,HayeGe98,tackles_assists,1,,,,,
player,201009120tam,tam,HayeGe98,tackles_loss,2,,,,,
player,201009120tam,tam,HayeGe98,qb_hits,0,,,,,
player,201009120tam,tam,HayeGe98,fumbles_rec,0,,,,,
player,201009120tam,tam,HayeGe98,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,HayeGe98,fumbles_rec_td,0,,,,,
player,201009120tam,tam,HayeGe98,fumbles_forced,0,,,,,
player,201009120tam,tam,RuudBa20,def_int,0,,,,,
player,201009120tam,tam,RuudBa20,def_int_yds,0,,,,,
player,201009120tam,tam,RuudBa20,def_int_td,0,,,,,
player,201009120tam,tam,RuudBa20,def_int_long,0,,,,,
player,201009120tam,tam,RuudBa20,pass_defended,0,,,,,
player,201009120tam,tam,RuudBa20,sacks,0.0,,,,,
player,201009120tam,tam,RuudBa20,tackles_combined,8,,,,,
player,201009120tam,tam,RuudBa20,tackles_solo,7,,,,,
player,201009120tam,tam,RuudBa20,tackles_assists,1,,,,,
player,201009120tam,tam,RuudBa20,tackles_loss,0,,,,,
player,201009120tam,tam,RuudBa20,qb_hits,0,,,,,
player,201009120tam,tam,RuudBa20,fumbles_rec,0,,,,,
player,201009120tam,tam,RuudBa20,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,RuudBa20,fumbles_rec_td,0,,,,,
player,201009120tam,tam,RuudBa20,fumbles_forced,1,,,,,
player,201009120tam,tam,WhitGr99,def_int,0,,,,,
player,201009120tam,tam,WhitGr99,def_int_yds,0,,,,,
player,201009120tam,tam,WhitGr99,def_int_td,0,,,,,
player,201009120tam,tam,WhitGr99,def_int_long,0,,,,,
player,201009120tam,tam,WhitGr99,pass_defended,0,,,,,
player,201009120tam,tam,WhitGr99,sacks,0.0,,,,,
player,201009120tam,tam,WhitGr99,tackles_combined,5,,,,,
player,201009120tam,tam,WhitGr99,tackles_solo,3,,,,,
player,201009120tam,tam,WhitGr99,tackles_assists,2,,,,,
player,201009120tam,tam,WhitGr99,tackles_loss,,,,,,
player,201009120tam,tam,WhitGr99,qb_hits,,,,,,
player,201009120tam,tam,WhitGr99,fumbles_rec,0,,,,,
player,201009120tam,tam,WhitGr99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,WhitGr99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,WhitGr99,fumbles_forced,0,,,,,
player,201009120tam,tam,JackTa99,def_int,0,,,,,
player,201009120tam,tam,JackTa99,def_int_yds,0,,,,,
player,201009120tam,tam,JackTa99,def_int_td,0,,,,,
player,201009120tam,tam,JackTa99,def_int_long,0,,,,,
player,201009120tam,tam,JackTa99,pass_defended,0,,,,,
player,201009120tam,tam,JackTa99,sacks,0.0,,,,,
player,201009120tam,tam,JackTa99,tackles_combined,4,,,,,
player,201009120tam,tam,JackTa99,tackles_solo,4,,,,,
player,201009120tam,tam,JackTa99,tackles_assists,0,,,,,
player,201009120tam,tam,JackTa99,tackles_loss,1,,,,,
player,201009120tam,tam,JackTa99,qb_hits,0,,,,,
player,201009120tam,tam,JackTa99,fumbles_rec,0,,,,,
player,201009120tam,tam,JackTa99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,JackTa99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,JackTa99,fumbles_forced,0,,,,,
player,201009120tam,tam,MackEl20,def_int,0,,,,,
player,201009120tam,tam,MackEl20,def_int_yds,0,,,,,
player,201009120tam,tam,MackEl20,def_int_td,0,,,,,
player,201009120tam,tam,MackEl20,def_int_long,0,,,,,
player,201009120tam,tam,MackEl20,pass_defended,0,,,,,
player,201009120tam,tam,MackEl20,sacks,0.0,,,,,
player,201009120tam,tam,MackEl20,tackles_combined,4,,,,,
player,201009120tam,tam,MackEl20,tackles_solo,3,,,,,
player,201009120tam,tam,MackEl20,tackles_assists,1,,,,,
player,201009120tam,tam,MackEl20,tackles_loss,0,,,,,
player,201009120tam,tam,MackEl20,qb_hits,0,,,,,
player,201009120tam,tam,MackEl20,fumbles_rec,0,,,,,
player,201009120tam,tam,MackEl20,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,MackEl20,fumbles_rec_td,0,,,,,
player,201009120tam,tam,MackEl20,fumbles_forced,0,,,,,
player,201009120tam,tam,JoneSe20,def_int,0,,,,,
player,201009120tam,tam,JoneSe20,def_int_yds,0,,,,,
player,201009120tam,tam,JoneSe20,def_int_td,0,,,,,
player,201009120tam,tam,JoneSe20,def_int_long,0,,,,,
player,201009120tam,tam,JoneSe20,pass_defended,0,,,,,
player,201009120tam,tam,JoneSe20,sacks,0.0,,,,,
player,201009120tam,tam,JoneSe20,tackles_combined,3,,,,,
player,201009120tam,tam,JoneSe20,tackles_solo,3,,,,,
player,201009120tam,tam,JoneSe20,tackles_assists,0,,,,,
player,201009120tam,tam,JoneSe20,tackles_loss,0,,,,,
player,201009120tam,tam,JoneSe20,qb_hits,0,,,,,
player,201009120tam,tam,JoneSe20,fumbles_rec,0,,,,,
player,201009120tam,tam,JoneSe20,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,JoneSe20,fumbles_rec_td,0,,,,,
player,201009120tam,tam,JoneSe20,fumbles_forced,0,,,,,
player,201009120tam,tam,McCoGe99,def_int,0,,,,,
player,201009120tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201009120tam,tam,McCoGe99,def_int_td,0,,,,,
player,201009120tam,tam,McCoGe99,def_int_long,0,,,,,
player,201009120tam,tam,McCoGe99,pass_defended,0,,,,,
player,201009120tam,tam,McCoGe99,sacks,0.0,,,,,
player,201009120tam,tam,McCoGe99,tackles_combined,3,,,,,
player,201009120tam,tam,McCoGe99,tackles_solo,3,,,,,
player,201009120tam,tam,McCoGe99,tackles_assists,0,,,,,
player,201009120tam,tam,McCoGe99,tackles_loss,0,,,,,
player,201009120tam,tam,McCoGe99,qb_hits,0,,,,,
player,201009120tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201009120tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,McCoGe99,fumbles_forced,1,,,,,
player,201009120tam,tam,MoorKy99,def_int,0,,,,,
player,201009120tam,tam,MoorKy99,def_int_yds,0,,,,,
player,201009120tam,tam,MoorKy99,def_int_td,0,,,,,
player,201009120tam,tam,MoorKy99,def_int_long,0,,,,,
player,201009120tam,tam,MoorKy99,pass_defended,0,,,,,
player,201009120tam,tam,MoorKy99,sacks,0.0,,,,,
player,201009120tam,tam,MoorKy99,tackles_combined,3,,,,,
player,201009120tam,tam,MoorKy99,tackles_solo,2,,,,,
player,201009120tam,tam,MoorKy99,tackles_assists,1,,,,,
player,201009120tam,tam,MoorKy99,tackles_loss,0,,,,,
player,201009120tam,tam,MoorKy99,qb_hits,0,,,,,
player,201009120tam,tam,MoorKy99,fumbles_rec,0,,,,,
player,201009120tam,tam,MoorKy99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,MoorKy99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,MoorKy99,fumbles_forced,0,,,,,
player,201009120tam,tam,EconAn20,def_int,0,,,,,
player,201009120tam,tam,EconAn20,def_int_yds,0,,,,,
player,201009120tam,tam,EconAn20,def_int_td,0,,,,,
player,201009120tam,tam,EconAn20,def_int_long,0,,,,,
player,201009120tam,tam,EconAn20,pass_defended,0,,,,,
player,201009120tam,tam,EconAn20,sacks,0.0,,,,,
player,201009120tam,tam,EconAn20,tackles_combined,2,,,,,
player,201009120tam,tam,EconAn20,tackles_solo,2,,,,,
player,201009120tam,tam,EconAn20,tackles_assists,0,,,,,
player,201009120tam,tam,EconAn20,tackles_loss,0,,,,,
player,201009120tam,tam,EconAn20,qb_hits,0,,,,,
player,201009120tam,tam,EconAn20,fumbles_rec,0,,,,,
player,201009120tam,tam,EconAn20,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,EconAn20,fumbles_rec_td,0,,,,,
player,201009120tam,tam,EconAn20,fumbles_forced,1,,,,,
player,201009120tam,tam,MillRo99,def_int,0,,,,,
player,201009120tam,tam,MillRo99,def_int_yds,0,,,,,
player,201009120tam,tam,MillRo99,def_int_td,0,,,,,
player,201009120tam,tam,MillRo99,def_int_long,0,,,,,
player,201009120tam,tam,MillRo99,pass_defended,0,,,,,
player,201009120tam,tam,MillRo99,sacks,0.0,,,,,
player,201009120tam,tam,MillRo99,tackles_combined,2,,,,,
player,201009120tam,tam,MillRo99,tackles_solo,1,,,,,
player,201009120tam,tam,MillRo99,tackles_assists,1,,,,,
player,201009120tam,tam,MillRo99,tackles_loss,0,,,,,
player,201009120tam,tam,MillRo99,qb_hits,0,,,,,
player,201009120tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201009120tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201009120tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201009120tam,tam,PricBr99,def_int,0,,,,,
player,201009120tam,tam,PricBr99,def_int_yds,0,,,,,
player,201009120tam,tam,PricBr99,def_int_td,0,,,,,
player,201009120tam,tam,PricBr99,def_int_long,0,,,,,
player,201009120tam,tam,PricBr99,pass_defended,0,,,,,
player,201009120tam,tam,PricBr99,sacks,0.0,,,,,
player,201009120tam,tam,PricBr99,tackles_combined,2,,,,,
player,201009120tam,tam,PricBr99,tackles_solo,2,,,,,
player,201009120tam,tam,PricBr99,tackles_assists,0,,,,,
player,201009120tam,tam,PricBr99,tackles_loss,0,,,,,
player,201009120tam,tam,PricBr99,qb_hits,0,,,,,
player,201009120tam,tam,PricBr99,fumbles_rec,0,,,,,
player,201009120tam,tam,PricBr99,fumbles_rec_yds,0,,,,,
player,201009120tam,tam,PricBr99,fumbles_rec_td,0,,,,,
