game,2010,15,20101219,201012190clt,jax,"Jacksonville Jaguars",24,clt,"Indianapolis Colts",34
player,201012190clt,jax,ConsSe20,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,ConsSe20,fumbles_rec_td,0,,,,,
player,201012190clt,jax,ConsSe20,fumbles_forced,0,,,,,
player,201012190clt,jax,AlleRu00,def_int,0,,,,,
player,201012190clt,jax,AlleRu00,def_int_yds,0,,,,,
player,201012190clt,jax,AlleRu00,def_int_td,0,,,,,
player,201012190clt,jax,AlleRu00,def_int_long,0,,,,,
player,201012190clt,jax,AlleRu00,pass_defended,0,,,,,
player,201012190clt,jax,AlleRu00,sacks,0.0,,,,,
player,201012190clt,jax,AlleRu00,tackles_combined,5,,,,,
player,201012190clt,jax,AlleRu00,tackles_solo,4,,,,,
player,201012190clt,jax,AlleRu00,tackles_assists,1,,,,,
player,201012190clt,jax,AlleRu00,tackles_loss,1,,,,,
player,201012190clt,jax,AlleRu00,qb_hits,0,,,,,
player,201012190clt,jax,AlleRu00,fumbles_rec,0,,,,,
player,201012190clt,jax,AlleRu00,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,AlleRu00,fumbles_rec_td,0,,,,,
player,201012190clt,jax,AlleRu00,fumbles_forced,0,,,,,
player,201012190clt,jax,LaneAu99,def_int,0,,,,,
player,201012190clt,jax,LaneAu99,def_int_yds,0,,,,,
player,201012190clt,jax,LaneAu99,def_int_td,0,,,,,
player,201012190clt,jax,LaneAu99,def_int_long,0,,,,,
player,201012190clt,jax,LaneAu99,pass_defended,0,,,,,
player,201012190clt,jax,LaneAu99,sacks,0.0,,,,,
player,201012190clt,jax,LaneAu99,tackles_combined,4,,,,,
player,201012190clt,jax,LaneAu99,tackles_solo,3,,,,,
player,201012190clt,jax,LaneAu99,tackles_assists,1,,,,,
player,201012190clt,jax,LaneAu99,tackles_loss,1,,,,,
player,201012190clt,jax,LaneAu99,qb_hits,0,,,,,
player,201012190clt,jax,LaneAu99,fumbles_rec,0,,,,,
player,201012190clt,jax,LaneAu99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,LaneAu99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,LaneAu99,fumbles_forced,0,,,,,
player,201012190clt,jax,CoxxDe99,def_int,0,,,,,
player,201012190clt,jax,CoxxDe99,def_int_yds,0,,,,,
player,201012190clt,jax,CoxxDe99,def_int_td,0,,,,,
player,201012190clt,jax,CoxxDe99,def_int_long,0,,,,,
player,201012190clt,jax,CoxxDe99,pass_defended,1,,,,,
player,201012190clt,jax,CoxxDe99,sacks,0.0,,,,,
player,201012190clt,jax,CoxxDe99,tackles_combined,3,,,,,
player,201012190clt,jax,CoxxDe99,tackles_solo,3,,,,,
player,201012190clt,jax,CoxxDe99,tackles_assists,0,,,,,
player,201012190clt,jax,CoxxDe99,tackles_loss,0,,,,,
player,201012190clt,jax,CoxxDe99,qb_hits,0,,,,,
player,201012190clt,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201012190clt,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201012190clt,jax,MathRa99,def_int,0,,,,,
player,201012190clt,jax,MathRa99,def_int_yds,0,,,,,
player,201012190clt,jax,MathRa99,def_int_td,0,,,,,
player,201012190clt,jax,MathRa99,def_int_long,0,,,,,
player,201012190clt,jax,MathRa99,pass_defended,1,,,,,
player,201012190clt,jax,MathRa99,sacks,0.0,,,,,
player,201012190clt,jax,MathRa99,tackles_combined,3,,,,,
player,201012190clt,jax,MathRa99,tackles_solo,3,,,,,
player,201012190clt,jax,MathRa99,tackles_assists,0,,,,,
player,201012190clt,jax,MathRa99,tackles_loss,0,,,,,
player,201012190clt,jax,MathRa99,qb_hits,0,,,,,
player,201012190clt,jax,MathRa99,fumbles_rec,0,,,,,
player,201012190clt,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,MathRa99,fumbles_forced,0,,,,,
player,201012190clt,jax,OsgoKa00,def_int,0,,,,,
player,201012190clt,jax,OsgoKa00,def_int_yds,0,,,,,
player,201012190clt,jax,OsgoKa00,def_int_td,0,,,,,
player,201012190clt,jax,OsgoKa00,def_int_long,0,,,,,
player,201012190clt,jax,OsgoKa00,pass_defended,0,,,,,
player,201012190clt,jax,OsgoKa00,sacks,0.0,,,,,
player,201012190clt,jax,OsgoKa00,tackles_combined,3,,,,,
player,201012190clt,jax,OsgoKa00,tackles_solo,2,,,,,
player,201012190clt,jax,OsgoKa00,tackles_assists,1,,,,,
player,201012190clt,jax,OsgoKa00,tackles_loss,0,,,,,
player,201012190clt,jax,OsgoKa00,qb_hits,0,,,,,
player,201012190clt,jax,OsgoKa00,fumbles_rec,0,,,,,
player,201012190clt,jax,OsgoKa00,fumbles_rec_yds,-1,,,,,
player,201012190clt,jax,OsgoKa00,fumbles_rec_td,0,,,,,
player,201012190clt,jax,OsgoKa00,fumbles_forced,0,,,,,
player,201012190clt,jax,AluaTy99,def_int,0,,,,,
player,201012190clt,jax,AluaTy99,def_int_yds,0,,,,,
player,201012190clt,jax,AluaTy99,def_int_td,0,,,,,
player,201012190clt,jax,AluaTy99,def_int_long,0,,,,,
player,201012190clt,jax,AluaTy99,pass_defended,0,,,,,
player,201012190clt,jax,AluaTy99,sacks,0.0,,,,,
player,201012190clt,jax,AluaTy99,tackles_combined,2,,,,,
player,201012190clt,jax,AluaTy99,tackles_solo,2,,,,,
player,201012190clt,jax,AluaTy99,tackles_assists,0,,,,,
player,201012190clt,jax,AluaTy99,tackles_loss,0,,,,,
player,201012190clt,jax,AluaTy99,qb_hits,1,,,,,
player,201012190clt,jax,AluaTy99,fumbles_rec,0,,,,,
player,201012190clt,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,AluaTy99,fumbles_forced,0,,,,,
player,201012190clt,jax,BracTy99,def_int,0,,,,,
player,201012190clt,jax,BracTy99,def_int_yds,0,,,,,
player,201012190clt,jax,BracTy99,def_int_td,0,,,,,
player,201012190clt,jax,BracTy99,def_int_long,0,,,,,
player,201012190clt,jax,BracTy99,pass_defended,0,,,,,
player,201012190clt,jax,BracTy99,sacks,0.0,,,,,
player,201012190clt,jax,BracTy99,tackles_combined,2,,,,,
player,201012190clt,jax,BracTy99,tackles_solo,1,,,,,
player,201012190clt,jax,BracTy99,tackles_assists,1,,,,,
player,201012190clt,jax,BracTy99,tackles_loss,0,,,,,
player,201012190clt,jax,BracTy99,qb_hits,0,,,,,
player,201012190clt,jax,BracTy99,fumbles_rec,0,,,,,
player,201012190clt,jax,BracTy99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,BracTy99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,BracTy99,fumbles_forced,0,,,,,
player,201012190clt,jax,HamlMi99,def_int,0,,,,,
player,201012190clt,jax,HamlMi99,def_int_yds,0,,,,,
player,201012190clt,jax,HamlMi99,def_int_td,0,,,,,
player,201012190clt,jax,HamlMi99,def_int_long,0,,,,,
player,201012190clt,jax,HamlMi99,pass_defended,0,,,,,
player,201012190clt,jax,HamlMi99,sacks,0.0,,,,,
player,201012190clt,jax,HamlMi99,tackles_combined,2,,,,,
player,201012190clt,jax,HamlMi99,tackles_solo,2,,,,,
player,201012190clt,jax,HamlMi99,tackles_assists,0,,,,,
player,201012190clt,jax,HamlMi99,tackles_loss,0,,,,,
player,201012190clt,jax,HamlMi99,qb_hits,0,,,,,
player,201012190clt,jax,HamlMi99,fumbles_rec,0,,,,,
player,201012190clt,jax,HamlMi99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,HamlMi99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,HamlMi99,fumbles_forced,0,,,,,
player,201012190clt,jax,HartLa99,def_int,0,,,,,
player,201012190clt,jax,HartLa99,def_int_yds,0,,,,,
player,201012190clt,jax,HartLa99,def_int_td,0,,,,,
player,201012190clt,jax,HartLa99,def_int_long,0,,,,,
player,201012190clt,jax,HartLa99,pass_defended,0,,,,,
player,201012190clt,jax,HartLa99,sacks,0.0,,,,,
player,201012190clt,jax,HartLa99,tackles_combined,2,,,,,
player,201012190clt,jax,HartLa99,tackles_solo,1,,,,,
player,201012190clt,jax,HartLa99,tackles_assists,1,,,,,
player,201012190clt,jax,HartLa99,tackles_loss,0,,,,,
player,201012190clt,jax,HartLa99,qb_hits,0,,,,,
player,201012190clt,jax,HartLa99,fumbles_rec,0,,,,,
player,201012190clt,jax,HartLa99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,HartLa99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,HartLa99,fumbles_forced,0,,,,,
player,201012190clt,jax,KnigTe99,def_int,0,,,,,
player,201012190clt,jax,KnigTe99,def_int_yds,0,,,,,
player,201012190clt,jax,KnigTe99,def_int_td,0,,,,,
player,201012190clt,jax,KnigTe99,def_int_long,0,,,,,
player,201012190clt,jax,KnigTe99,pass_defended,0,,,,,
player,201012190clt,jax,KnigTe99,sacks,0.0,,,,,
player,201012190clt,jax,KnigTe99,tackles_combined,2,,,,,
player,201012190clt,jax,KnigTe99,tackles_solo,1,,,,,
player,201012190clt,jax,KnigTe99,tackles_assists,1,,,,,
player,201012190clt,jax,KnigTe99,tackles_loss,0,,,,,
player,201012190clt,jax,KnigTe99,qb_hits,0,,,,,
player,201012190clt,jax,KnigTe99,fumbles_rec,0,,,,,
player,201012190clt,jax,KnigTe99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,KnigTe99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,KnigTe99,fumbles_forced,0,,,,,
player,201012190clt,jax,MincJe99,def_int,0,,,,,
player,201012190clt,jax,MincJe99,def_int_yds,0,,,,,
player,201012190clt,jax,MincJe99,def_int_td,0,,,,,
player,201012190clt,jax,MincJe99,def_int_long,0,,,,,
player,201012190clt,jax,MincJe99,pass_defended,0,,,,,
player,201012190clt,jax,MincJe99,sacks,0.0,,,,,
player,201012190clt,jax,MincJe99,tackles_combined,1,,,,,
player,201012190clt,jax,MincJe99,tackles_solo,1,,,,,
player,201012190clt,jax,MincJe99,tackles_assists,0,,,,,
player,201012190clt,jax,MincJe99,tackles_loss,0,,,,,
player,201012190clt,jax,MincJe99,qb_hits,0,,,,,
player,201012190clt,jax,MincJe99,fumbles_rec,0,,,,,
player,201012190clt,jax,MincJe99,fumbles_rec_yds,0,,,,,
player,201012190clt,jax,MincJe99,fumbles_rec_td,0,,,,,
player,201012190clt,jax,MincJe99,fumbles_forced,0,,,,,
player,201012190clt,clt,BethAn20,def_int,1,,,,,
player,201012190clt,clt,BethAn20,def_int_yds,31,,,,,
player,201012190clt,clt,BethAn20,def_int_td,0,,,,,
player,201012190clt,clt,BethAn20,def_int_long,31,,,,,
player,201012190clt,clt,BethAn20,pass_defended,2,,,,,
player,201012190clt,clt,BethAn20,sacks,0.0,,,,,
player,201012190clt,clt,BethAn20,tackles_combined,5,,,,,
player,201012190clt,clt,BethAn20,tackles_solo,4,,,,,
player,201012190clt,clt,BethAn20,tackles_assists,1,,,,,
player,201012190clt,clt,BethAn20,tackles_loss,0,,,,,
player,201012190clt,clt,BethAn20,qb_hits,1,,,,,
player,201012190clt,clt,BethAn20,fumbles_rec,0,,,,,
player,201012190clt,clt,BethAn20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,BethAn20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,BethAn20,fumbles_forced,0,,,,,
player,201012190clt,clt,MathRo20,def_int,0,,,,,
player,201012190clt,clt,MathRo20,def_int_yds,0,,,,,
player,201012190clt,clt,MathRo20,def_int_td,0,,,,,
player,201012190clt,clt,MathRo20,def_int_long,0,,,,,
player,201012190clt,clt,MathRo20,pass_defended,0,,,,,
player,201012190clt,clt,MathRo20,sacks,1.0,,,,,
player,201012190clt,clt,MathRo20,tackles_combined,4,,,,,
player,201012190clt,clt,MathRo20,tackles_solo,2,,,,,
player,201012190clt,clt,MathRo20,tackles_assists,2,,,,,
player,201012190clt,clt,MathRo20,tackles_loss,1,,,,,
player,201012190clt,clt,MathRo20,qb_hits,3,,,,,
player,201012190clt,clt,MathRo20,fumbles_rec,0,,,,,
player,201012190clt,clt,MathRo20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,MathRo20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,MathRo20,fumbles_forced,0,,,,,
player,201012190clt,clt,AngePa99,def_int,0,,,,,
player,201012190clt,clt,AngePa99,def_int_yds,0,,,,,
player,201012190clt,clt,AngePa99,def_int_td,0,,,,,
player,201012190clt,clt,AngePa99,def_int_long,0,,,,,
player,201012190clt,clt,AngePa99,pass_defended,0,,,,,
player,201012190clt,clt,AngePa99,sacks,0.0,,,,,
player,201012190clt,clt,AngePa99,tackles_combined,8,,,,,
player,201012190clt,clt,AngePa99,tackles_solo,6,,,,,
player,201012190clt,clt,AngePa99,tackles_assists,2,,,,,
player,201012190clt,clt,AngePa99,tackles_loss,0,,,,,
player,201012190clt,clt,AngePa99,qb_hits,0,,,,,
player,201012190clt,clt,AngePa99,fumbles_rec,0,,,,,
player,201012190clt,clt,AngePa99,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,AngePa99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,AngePa99,fumbles_forced,0,,,,,
player,201012190clt,clt,BracGa20,def_int,0,,,,,
player,201012190clt,clt,BracGa20,def_int_yds,0,,,,,
player,201012190clt,clt,BracGa20,def_int_td,0,,,,,
player,201012190clt,clt,BracGa20,def_int_long,0,,,,,
player,201012190clt,clt,BracGa20,pass_defended,0,,,,,
player,201012190clt,clt,BracGa20,sacks,0.0,,,,,
player,201012190clt,clt,BracGa20,tackles_combined,6,,,,,
player,201012190clt,clt,BracGa20,tackles_solo,5,,,,,
player,201012190clt,clt,BracGa20,tackles_assists,1,,,,,
player,201012190clt,clt,BracGa20,tackles_loss,2,,,,,
player,201012190clt,clt,BracGa20,qb_hits,0,,,,,
player,201012190clt,clt,BracGa20,fumbles_rec,0,,,,,
player,201012190clt,clt,BracGa20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,BracGa20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,BracGa20,fumbles_forced,0,,,,,
player,201012190clt,clt,BrowCo00,def_int,0,,,,,
player,201012190clt,clt,BrowCo00,def_int_yds,0,,,,,
player,201012190clt,clt,BrowCo00,def_int_td,0,,,,,
player,201012190clt,clt,BrowCo00,def_int_long,0,,,,,
player,201012190clt,clt,BrowCo00,pass_defended,1,,,,,
player,201012190clt,clt,BrowCo00,sacks,0.0,,,,,
player,201012190clt,clt,BrowCo00,tackles_combined,6,,,,,
player,201012190clt,clt,BrowCo00,tackles_solo,4,,,,,
player,201012190clt,clt,BrowCo00,tackles_assists,2,,,,,
player,201012190clt,clt,BrowCo00,tackles_loss,0,,,,,
player,201012190clt,clt,BrowCo00,qb_hits,0,,,,,
player,201012190clt,clt,BrowCo00,fumbles_rec,0,,,,,
player,201012190clt,clt,BrowCo00,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,BrowCo00,fumbles_rec_td,0,,,,,
player,201012190clt,clt,BrowCo00,fumbles_forced,0,,,,,
player,201012190clt,clt,FranAa20,def_int,0,,,,,
player,201012190clt,clt,FranAa20,def_int_yds,0,,,,,
player,201012190clt,clt,FranAa20,def_int_td,0,,,,,
player,201012190clt,clt,FranAa20,def_int_long,0,,,,,
player,201012190clt,clt,FranAa20,pass_defended,0,,,,,
player,201012190clt,clt,FranAa20,sacks,0.0,,,,,
player,201012190clt,clt,FranAa20,tackles_combined,6,,,,,
player,201012190clt,clt,FranAa20,tackles_solo,5,,,,,
player,201012190clt,clt,FranAa20,tackles_assists,1,,,,,
player,201012190clt,clt,FranAa20,tackles_loss,1,,,,,
player,201012190clt,clt,FranAa20,qb_hits,0,,,,,
player,201012190clt,clt,FranAa20,fumbles_rec,0,,,,,
player,201012190clt,clt,FranAa20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,FranAa20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,FranAa20,fumbles_forced,0,,,,,
player,201012190clt,clt,ConnKa99,def_int,0,,,,,
player,201012190clt,clt,ConnKa99,def_int_yds,0,,,,,
player,201012190clt,clt,ConnKa99,def_int_td,0,,,,,
player,201012190clt,clt,ConnKa99,def_int_long,0,,,,,
player,201012190clt,clt,ConnKa99,pass_defended,0,,,,,
player,201012190clt,clt,ConnKa99,sacks,0.0,,,,,
player,201012190clt,clt,ConnKa99,tackles_combined,5,,,,,
player,201012190clt,clt,ConnKa99,tackles_solo,2,,,,,
player,201012190clt,clt,ConnKa99,tackles_assists,3,,,,,
player,201012190clt,clt,ConnKa99,tackles_loss,0,,,,,
player,201012190clt,clt,ConnKa99,qb_hits,0,,,,,
player,201012190clt,clt,ConnKa99,fumbles_rec,1,,,,,
player,201012190clt,clt,ConnKa99,fumbles_rec_yds,5,,,,,
player,201012190clt,clt,ConnKa99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,ConnKa99,fumbles_forced,0,,,,,
player,201012190clt,clt,DawsKe99,def_int,0,,,,,
player,201012190clt,clt,DawsKe99,def_int_yds,0,,,,,
player,201012190clt,clt,DawsKe99,def_int_td,0,,,,,
player,201012190clt,clt,DawsKe99,def_int_long,0,,,,,
player,201012190clt,clt,DawsKe99,pass_defended,0,,,,,
player,201012190clt,clt,DawsKe99,sacks,0.0,,,,,
player,201012190clt,clt,DawsKe99,tackles_combined,5,,,,,
player,201012190clt,clt,DawsKe99,tackles_solo,3,,,,,
player,201012190clt,clt,DawsKe99,tackles_assists,2,,,,,
player,201012190clt,clt,DawsKe99,tackles_loss,0,,,,,
player,201012190clt,clt,DawsKe99,qb_hits,1,,,,,
player,201012190clt,clt,DawsKe99,fumbles_rec,0,,,,,
player,201012190clt,clt,DawsKe99,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,DawsKe99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,DawsKe99,fumbles_forced,0,,,,,
player,201012190clt,clt,HaglTy20,def_int,0,,,,,
player,201012190clt,clt,HaglTy20,def_int_yds,0,,,,,
player,201012190clt,clt,HaglTy20,def_int_td,0,,,,,
player,201012190clt,clt,HaglTy20,def_int_long,0,,,,,
player,201012190clt,clt,HaglTy20,pass_defended,0,,,,,
player,201012190clt,clt,HaglTy20,sacks,0.0,,,,,
player,201012190clt,clt,HaglTy20,tackles_combined,5,,,,,
player,201012190clt,clt,HaglTy20,tackles_solo,5,,,,,
player,201012190clt,clt,HaglTy20,tackles_assists,0,,,,,
player,201012190clt,clt,HaglTy20,tackles_loss,0,,,,,
player,201012190clt,clt,HaglTy20,qb_hits,0,,,,,
player,201012190clt,clt,HaglTy20,fumbles_rec,0,,,,,
player,201012190clt,clt,HaglTy20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,HaglTy20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,HaglTy20,fumbles_forced,0,,,,,
player,201012190clt,clt,LaceJa99,def_int,0,,,,,
player,201012190clt,clt,LaceJa99,def_int_yds,0,,,,,
player,201012190clt,clt,LaceJa99,def_int_td,0,,,,,
player,201012190clt,clt,LaceJa99,def_int_long,0,,,,,
player,201012190clt,clt,LaceJa99,pass_defended,0,,,,,
player,201012190clt,clt,LaceJa99,sacks,0.0,,,,,
player,201012190clt,clt,LaceJa99,tackles_combined,5,,,,,
player,201012190clt,clt,LaceJa99,tackles_solo,3,,,,,
player,201012190clt,clt,LaceJa99,tackles_assists,2,,,,,
player,201012190clt,clt,LaceJa99,tackles_loss,0,,,,,
player,201012190clt,clt,LaceJa99,qb_hits,0,,,,,
player,201012190clt,clt,LaceJa99,fumbles_rec,0,,,,,
player,201012190clt,clt,LaceJa99,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,LaceJa99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,LaceJa99,fumbles_forced,0,,,,,
player,201012190clt,clt,FostEr20,def_int,0,,,,,
player,201012190clt,clt,FostEr20,def_int_yds,0,,,,,
player,201012190clt,clt,FostEr20,def_int_td,0,,,,,
player,201012190clt,clt,FostEr20,def_int_long,0,,,,,
player,201012190clt,clt,FostEr20,pass_defended,0,,,,,
player,201012190clt,clt,FostEr20,sacks,0.0,,,,,
player,201012190clt,clt,FostEr20,tackles_combined,4,,,,,
player,201012190clt,clt,FostEr20,tackles_solo,2,,,,,
player,201012190clt,clt,FostEr20,tackles_assists,2,,,,,
player,201012190clt,clt,FostEr20,tackles_loss,0,,,,,
player,201012190clt,clt,FostEr20,qb_hits,0,,,,,
player,201012190clt,clt,FostEr20,fumbles_rec,0,,,,,
player,201012190clt,clt,FostEr20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,FostEr20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,FostEr20,fumbles_forced,0,,,,,
player,201012190clt,clt,TryoJu99,def_int,0,,,,,
player,201012190clt,clt,TryoJu99,def_int_yds,0,,,,,
player,201012190clt,clt,TryoJu99,def_int_td,0,,,,,
player,201012190clt,clt,TryoJu99,def_int_long,0,,,,,
player,201012190clt,clt,TryoJu99,pass_defended,2,,,,,
player,201012190clt,clt,TryoJu99,sacks,0.0,,,,,
player,201012190clt,clt,TryoJu99,tackles_combined,4,,,,,
player,201012190clt,clt,TryoJu99,tackles_solo,3,,,,,
player,201012190clt,clt,TryoJu99,tackles_assists,1,,,,,
player,201012190clt,clt,TryoJu99,tackles_loss,0,,,,,
player,201012190clt,clt,TryoJu99,qb_hits,0,,,,,
player,201012190clt,clt,TryoJu99,fumbles_rec,0,,,,,
player,201012190clt,clt,TryoJu99,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,TryoJu99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,TryoJu99,fumbles_forced,0,,,,,
player,201012190clt,clt,PendDa00,def_int,0,,,,,
player,201012190clt,clt,PendDa00,def_int_yds,0,,,,,
player,201012190clt,clt,PendDa00,def_int_td,0,,,,,
player,201012190clt,clt,PendDa00,def_int_long,0,,,,,
player,201012190clt,clt,PendDa00,pass_defended,0,,,,,
player,201012190clt,clt,PendDa00,sacks,0.0,,,,,
player,201012190clt,clt,PendDa00,tackles_combined,2,,,,,
player,201012190clt,clt,PendDa00,tackles_solo,2,,,,,
player,201012190clt,clt,PendDa00,tackles_assists,0,,,,,
player,201012190clt,clt,PendDa00,tackles_loss,0,,,,,
player,201012190clt,clt,PendDa00,qb_hits,0,,,,,
player,201012190clt,clt,PendDa00,fumbles_rec,0,,,,,
player,201012190clt,clt,PendDa00,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,PendDa00,fumbles_rec_td,0,,,,,
player,201012190clt,clt,PendDa00,fumbles_forced,0,,,,,
player,201012190clt,clt,SmitTa00,def_int,0,,,,,
player,201012190clt,clt,SmitTa00,def_int_yds,0,,,,,
player,201012190clt,clt,SmitTa00,def_int_td,0,,,,,
player,201012190clt,clt,SmitTa00,def_int_long,0,,,,,
player,201012190clt,clt,SmitTa00,pass_defended,0,,,,,
player,201012190clt,clt,SmitTa00,sacks,0.0,,,,,
player,201012190clt,clt,SmitTa00,tackles_combined,2,,,,,
player,201012190clt,clt,SmitTa00,tackles_solo,2,,,,,
player,201012190clt,clt,SmitTa00,tackles_assists,0,,,,,
player,201012190clt,clt,SmitTa00,tackles_loss,0,,,,,
player,201012190clt,clt,SmitTa00,qb_hits,0,,,,,
player,201012190clt,clt,SmitTa00,fumbles_rec,0,,,,,
player,201012190clt,clt,SmitTa00,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,SmitTa00,fumbles_rec_td,0,,,,,
player,201012190clt,clt,SmitTa00,fumbles_forced,0,,,,,
player,201012190clt,clt,WheePh99,def_int,0,,,,,
player,201012190clt,clt,WheePh99,def_int_yds,0,,,,,
player,201012190clt,clt,WheePh99,def_int_td,0,,,,,
player,201012190clt,clt,WheePh99,def_int_long,0,,,,,
player,201012190clt,clt,WheePh99,pass_defended,0,,,,,
player,201012190clt,clt,WheePh99,sacks,0.0,,,,,
player,201012190clt,clt,WheePh99,tackles_combined,2,,,,,
player,201012190clt,clt,WheePh99,tackles_solo,2,,,,,
player,201012190clt,clt,WheePh99,tackles_assists,0,,,,,
player,201012190clt,clt,WheePh99,tackles_loss,0,,,,,
player,201012190clt,clt,WheePh99,qb_hits,0,,,,,
player,201012190clt,clt,WheePh99,fumbles_rec,0,,,,,
player,201012190clt,clt,WheePh99,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,WheePh99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,WheePh99,fumbles_forced,0,,,,,
player,201012190clt,clt,MoalFi99,def_int,0,,,,,
player,201012190clt,clt,MoalFi99,def_int_yds,0,,,,,
player,201012190clt,clt,MoalFi99,def_int_td,0,,,,,
player,201012190clt,clt,MoalFi99,def_int_long,0,,,,,
player,201012190clt,clt,MoalFi99,pass_defended,0,,,,,
player,201012190clt,clt,MoalFi99,sacks,0.0,,,,,
player,201012190clt,clt,MoalFi99,tackles_combined,1,,,,,
player,201012190clt,clt,MoalFi99,tackles_solo,1,,,,,
player,201012190clt,clt,MoalFi99,tackles_assists,0,,,,,
player,201012190clt,clt,MoalFi99,tackles_loss,0,,,,,
player,201012190clt,clt,MoalFi99,qb_hits,0,,,,,
player,201012190clt,clt,MoalFi99,fumbles_rec,0,,,,,
player,201012190clt,clt,MoalFi99,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,MoalFi99,fumbles_rec_td,0,,,,,
player,201012190clt,clt,MoalFi99,fumbles_forced,0,,,,,
player,201012190clt,clt,MuirDa20,def_int,0,,,,,
player,201012190clt,clt,MuirDa20,def_int_yds,0,,,,,
player,201012190clt,clt,MuirDa20,def_int_td,0,,,,,
player,201012190clt,clt,MuirDa20,def_int_long,0,,,,,
player,201012190clt,clt,MuirDa20,pass_defended,0,,,,,
player,201012190clt,clt,MuirDa20,sacks,0.0,,,,,
player,201012190clt,clt,MuirDa20,tackles_combined,1,,,,,
player,201012190clt,clt,MuirDa20,tackles_solo,1,,,,,
player,201012190clt,clt,MuirDa20,tackles_assists,0,,,,,
player,201012190clt,clt,MuirDa20,tackles_loss,0,,,,,
player,201012190clt,clt,MuirDa20,qb_hits,1,,,,,
player,201012190clt,clt,MuirDa20,fumbles_rec,0,,,,,
player,201012190clt,clt,MuirDa20,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,MuirDa20,fumbles_rec_td,0,,,,,
player,201012190clt,clt,MuirDa20,fumbles_forced,0,,,,,
player,201012190clt,clt,FreeDw00,def_int,0,,,,,
player,201012190clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201012190clt,clt,FreeDw00,def_int_td,0,,,,,
player,201012190clt,clt,FreeDw00,def_int_long,0,,,,,
player,201012190clt,clt,FreeDw00,pass_defended,0,,,,,
player,201012190clt,clt,FreeDw00,sacks,0.0,,,,,
player,201012190clt,clt,FreeDw00,tackles_combined,0,,,,,
player,201012190clt,clt,FreeDw00,tackles_solo,0,,,,,
player,201012190clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201012190clt,clt,FreeDw00,tackles_loss,0,,,,,
player,201012190clt,clt,FreeDw00,qb_hits,2,,,,,
player,201012190clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201012190clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201012190clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201012190clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201012190clt,jax,ThomMi01,kick_ret,0,,,,,
