game,2010,6,20101017,201010170nwe,rav,"Baltimore Ravens",20,nwe,"New England Patriots",23
player,201010170nwe,rav,NgatHa20,def_int_long,0,,,,,
player,201010170nwe,rav,NgatHa20,pass_defended,0,,,,,
player,201010170nwe,rav,NgatHa20,sacks,2.0,,,,,
player,201010170nwe,rav,NgatHa20,tackles_combined,7,,,,,
player,201010170nwe,rav,NgatHa20,tackles_solo,5,,,,,
player,201010170nwe,rav,NgatHa20,tackles_assists,2,,,,,
player,201010170nwe,rav,NgatHa20,tackles_loss,2,,,,,
player,201010170nwe,rav,NgatHa20,qb_hits,3,,,,,
player,201010170nwe,rav,NgatHa20,fumbles_rec,0,,,,,
player,201010170nwe,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,NgatHa20,fumbles_forced,0,,,,,
player,201010170nwe,rav,SuggTe99,def_int,0,,,,,
player,201010170nwe,rav,SuggTe99,def_int_yds,0,,,,,
player,201010170nwe,rav,SuggTe99,def_int_td,0,,,,,
player,201010170nwe,rav,SuggTe99,def_int_long,0,,,,,
player,201010170nwe,rav,SuggTe99,pass_defended,1,,,,,
player,201010170nwe,rav,SuggTe99,sacks,1.0,,,,,
player,201010170nwe,rav,SuggTe99,tackles_combined,3,,,,,
player,201010170nwe,rav,SuggTe99,tackles_solo,3,,,,,
player,201010170nwe,rav,SuggTe99,tackles_assists,0,,,,,
player,201010170nwe,rav,SuggTe99,tackles_loss,1,,,,,
player,201010170nwe,rav,SuggTe99,qb_hits,1,,,,,
player,201010170nwe,rav,SuggTe99,fumbles_rec,0,,,,,
player,201010170nwe,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,SuggTe99,fumbles_forced,0,,,,,
player,201010170nwe,rav,LandDa21,def_int,0,,,,,
player,201010170nwe,rav,LandDa21,def_int_yds,0,,,,,
player,201010170nwe,rav,LandDa21,def_int_td,0,,,,,
player,201010170nwe,rav,LandDa21,def_int_long,0,,,,,
player,201010170nwe,rav,LandDa21,pass_defended,0,,,,,
player,201010170nwe,rav,LandDa21,sacks,0.0,,,,,
player,201010170nwe,rav,LandDa21,tackles_combined,12,,,,,
player,201010170nwe,rav,LandDa21,tackles_solo,8,,,,,
player,201010170nwe,rav,LandDa21,tackles_assists,4,,,,,
player,201010170nwe,rav,LandDa21,tackles_loss,0,,,,,
player,201010170nwe,rav,LandDa21,qb_hits,1,,,,,
player,201010170nwe,rav,LandDa21,fumbles_rec,0,,,,,
player,201010170nwe,rav,LandDa21,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,LandDa21,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,LandDa21,fumbles_forced,0,,,,,
player,201010170nwe,rav,LewiRa00,def_int,0,,,,,
player,201010170nwe,rav,LewiRa00,def_int_yds,0,,,,,
player,201010170nwe,rav,LewiRa00,def_int_td,0,,,,,
player,201010170nwe,rav,LewiRa00,def_int_long,0,,,,,
player,201010170nwe,rav,LewiRa00,pass_defended,0,,,,,
player,201010170nwe,rav,LewiRa00,sacks,0.0,,,,,
player,201010170nwe,rav,LewiRa00,tackles_combined,9,,,,,
player,201010170nwe,rav,LewiRa00,tackles_solo,7,,,,,
player,201010170nwe,rav,LewiRa00,tackles_assists,2,,,,,
player,201010170nwe,rav,LewiRa00,tackles_loss,1,,,,,
player,201010170nwe,rav,LewiRa00,qb_hits,0,,,,,
player,201010170nwe,rav,LewiRa00,fumbles_rec,0,,,,,
player,201010170nwe,rav,LewiRa00,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,LewiRa00,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,LewiRa00,fumbles_forced,0,,,,,
player,201010170nwe,rav,JohnJa23,def_int,0,,,,,
player,201010170nwe,rav,JohnJa23,def_int_yds,0,,,,,
player,201010170nwe,rav,JohnJa23,def_int_td,0,,,,,
player,201010170nwe,rav,JohnJa23,def_int_long,0,,,,,
player,201010170nwe,rav,JohnJa23,pass_defended,0,,,,,
player,201010170nwe,rav,JohnJa23,sacks,0.0,,,,,
player,201010170nwe,rav,JohnJa23,tackles_combined,5,,,,,
player,201010170nwe,rav,JohnJa23,tackles_solo,2,,,,,
player,201010170nwe,rav,JohnJa23,tackles_assists,3,,,,,
player,201010170nwe,rav,JohnJa23,tackles_loss,0,,,,,
player,201010170nwe,rav,JohnJa23,qb_hits,0,,,,,
player,201010170nwe,rav,JohnJa23,fumbles_rec,0,,,,,
player,201010170nwe,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,JohnJa23,fumbles_forced,0,,,,,
player,201010170nwe,rav,McClJa01,def_int,0,,,,,
player,201010170nwe,rav,McClJa01,def_int_yds,0,,,,,
player,201010170nwe,rav,McClJa01,def_int_td,0,,,,,
player,201010170nwe,rav,McClJa01,def_int_long,0,,,,,
player,201010170nwe,rav,McClJa01,pass_defended,0,,,,,
player,201010170nwe,rav,McClJa01,sacks,0.0,,,,,
player,201010170nwe,rav,McClJa01,tackles_combined,5,,,,,
player,201010170nwe,rav,McClJa01,tackles_solo,1,,,,,
player,201010170nwe,rav,McClJa01,tackles_assists,4,,,,,
player,201010170nwe,rav,McClJa01,tackles_loss,0,,,,,
player,201010170nwe,rav,McClJa01,qb_hits,0,,,,,
player,201010170nwe,rav,McClJa01,fumbles_rec,0,,,,,
player,201010170nwe,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,McClJa01,fumbles_forced,0,,,,,
player,201010170nwe,rav,NakaHa99,def_int,0,,,,,
player,201010170nwe,rav,NakaHa99,def_int_yds,0,,,,,
player,201010170nwe,rav,NakaHa99,def_int_td,0,,,,,
player,201010170nwe,rav,NakaHa99,def_int_long,0,,,,,
player,201010170nwe,rav,NakaHa99,pass_defended,0,,,,,
player,201010170nwe,rav,NakaHa99,sacks,0.0,,,,,
player,201010170nwe,rav,NakaHa99,tackles_combined,5,,,,,
player,201010170nwe,rav,NakaHa99,tackles_solo,4,,,,,
player,201010170nwe,rav,NakaHa99,tackles_assists,1,,,,,
player,201010170nwe,rav,NakaHa99,tackles_loss,0,,,,,
player,201010170nwe,rav,NakaHa99,qb_hits,0,,,,,
player,201010170nwe,rav,NakaHa99,fumbles_rec,0,,,,,
player,201010170nwe,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,NakaHa99,fumbles_forced,0,,,,,
player,201010170nwe,rav,WashFa20,def_int,0,,,,,
player,201010170nwe,rav,WashFa20,def_int_yds,0,,,,,
player,201010170nwe,rav,WashFa20,def_int_td,0,,,,,
player,201010170nwe,rav,WashFa20,def_int_long,0,,,,,
player,201010170nwe,rav,WashFa20,pass_defended,0,,,,,
player,201010170nwe,rav,WashFa20,sacks,0.0,,,,,
player,201010170nwe,rav,WashFa20,tackles_combined,5,,,,,
player,201010170nwe,rav,WashFa20,tackles_solo,5,,,,,
player,201010170nwe,rav,WashFa20,tackles_assists,0,,,,,
player,201010170nwe,rav,WashFa20,tackles_loss,0,,,,,
player,201010170nwe,rav,WashFa20,qb_hits,0,,,,,
player,201010170nwe,rav,WashFa20,fumbles_rec,0,,,,,
player,201010170nwe,rav,WashFa20,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,WashFa20,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,WashFa20,fumbles_forced,0,,,,,
player,201010170nwe,rav,ElleDa99,def_int,0,,,,,
player,201010170nwe,rav,ElleDa99,def_int_yds,0,,,,,
player,201010170nwe,rav,ElleDa99,def_int_td,0,,,,,
player,201010170nwe,rav,ElleDa99,def_int_long,0,,,,,
player,201010170nwe,rav,ElleDa99,pass_defended,0,,,,,
player,201010170nwe,rav,ElleDa99,sacks,0.0,,,,,
player,201010170nwe,rav,ElleDa99,tackles_combined,4,,,,,
player,201010170nwe,rav,ElleDa99,tackles_solo,3,,,,,
player,201010170nwe,rav,ElleDa99,tackles_assists,1,,,,,
player,201010170nwe,rav,ElleDa99,tackles_loss,0,,,,,
player,201010170nwe,rav,ElleDa99,qb_hits,0,,,,,
player,201010170nwe,rav,ElleDa99,fumbles_rec,0,,,,,
player,201010170nwe,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,ElleDa99,fumbles_forced,0,,,,,
player,201010170nwe,rav,WebbLa99,def_int,0,,,,,
player,201010170nwe,rav,WebbLa99,def_int_yds,0,,,,,
player,201010170nwe,rav,WebbLa99,def_int_td,0,,,,,
player,201010170nwe,rav,WebbLa99,def_int_long,0,,,,,
player,201010170nwe,rav,WebbLa99,pass_defended,0,,,,,
player,201010170nwe,rav,WebbLa99,sacks,0.0,,,,,
player,201010170nwe,rav,WebbLa99,tackles_combined,4,,,,,
player,201010170nwe,rav,WebbLa99,tackles_solo,3,,,,,
player,201010170nwe,rav,WebbLa99,tackles_assists,1,,,,,
player,201010170nwe,rav,WebbLa99,tackles_loss,0,,,,,
player,201010170nwe,rav,WebbLa99,qb_hits,0,,,,,
player,201010170nwe,rav,WebbLa99,fumbles_rec,0,,,,,
player,201010170nwe,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,WebbLa99,fumbles_forced,0,,,,,
player,201010170nwe,rav,ParmJa00,def_int,0,,,,,
player,201010170nwe,rav,ParmJa00,def_int_yds,0,,,,,
player,201010170nwe,rav,ParmJa00,def_int_td,0,,,,,
player,201010170nwe,rav,ParmJa00,def_int_long,0,,,,,
player,201010170nwe,rav,ParmJa00,pass_defended,0,,,,,
player,201010170nwe,rav,ParmJa00,sacks,0.0,,,,,
player,201010170nwe,rav,ParmJa00,tackles_combined,2,,,,,
player,201010170nwe,rav,ParmJa00,tackles_solo,2,,,,,
player,201010170nwe,rav,ParmJa00,tackles_assists,0,,,,,
player,201010170nwe,rav,ParmJa00,tackles_loss,0,,,,,
player,201010170nwe,rav,ParmJa00,qb_hits,0,,,,,
player,201010170nwe,rav,ParmJa00,fumbles_rec,0,,,,,
player,201010170nwe,rav,ParmJa00,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,ParmJa00,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,ParmJa00,fumbles_forced,0,,,,,
player,201010170nwe,rav,ReddCo20,def_int,0,,,,,
player,201010170nwe,rav,ReddCo20,def_int_yds,0,,,,,
player,201010170nwe,rav,ReddCo20,def_int_td,0,,,,,
player,201010170nwe,rav,ReddCo20,def_int_long,0,,,,,
player,201010170nwe,rav,ReddCo20,pass_defended,0,,,,,
player,201010170nwe,rav,ReddCo20,sacks,0.0,,,,,
player,201010170nwe,rav,ReddCo20,tackles_combined,2,,,,,
player,201010170nwe,rav,ReddCo20,tackles_solo,2,,,,,
player,201010170nwe,rav,ReddCo20,tackles_assists,0,,,,,
player,201010170nwe,rav,ReddCo20,tackles_loss,0,,,,,
player,201010170nwe,rav,ReddCo20,qb_hits,0,,,,,
player,201010170nwe,rav,ReddCo20,fumbles_rec,0,,,,,
player,201010170nwe,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,ReddCo20,fumbles_forced,0,,,,,
player,201010170nwe,rav,ZbikTo99,def_int,0,,,,,
player,201010170nwe,rav,ZbikTo99,def_int_yds,0,,,,,
player,201010170nwe,rav,ZbikTo99,def_int_td,0,,,,,
player,201010170nwe,rav,ZbikTo99,def_int_long,0,,,,,
player,201010170nwe,rav,ZbikTo99,pass_defended,0,,,,,
player,201010170nwe,rav,ZbikTo99,sacks,0.0,,,,,
player,201010170nwe,rav,ZbikTo99,tackles_combined,2,,,,,
player,201010170nwe,rav,ZbikTo99,tackles_solo,2,,,,,
player,201010170nwe,rav,ZbikTo99,tackles_assists,0,,,,,
player,201010170nwe,rav,ZbikTo99,tackles_loss,0,,,,,
player,201010170nwe,rav,ZbikTo99,qb_hits,0,,,,,
player,201010170nwe,rav,ZbikTo99,fumbles_rec,0,,,,,
player,201010170nwe,rav,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,ZbikTo99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,ZbikTo99,fumbles_forced,0,,,,,
player,201010170nwe,rav,BurgPr99,def_int,0,,,,,
player,201010170nwe,rav,BurgPr99,def_int_yds,0,,,,,
player,201010170nwe,rav,BurgPr99,def_int_td,0,,,,,
player,201010170nwe,rav,BurgPr99,def_int_long,0,,,,,
player,201010170nwe,rav,BurgPr99,pass_defended,0,,,,,
player,201010170nwe,rav,BurgPr99,sacks,0.0,,,,,
player,201010170nwe,rav,BurgPr99,tackles_combined,1,,,,,
player,201010170nwe,rav,BurgPr99,tackles_solo,1,,,,,
player,201010170nwe,rav,BurgPr99,tackles_assists,0,,,,,
player,201010170nwe,rav,BurgPr99,tackles_loss,0,,,,,
player,201010170nwe,rav,BurgPr99,qb_hits,0,,,,,
player,201010170nwe,rav,BurgPr99,fumbles_rec,0,,,,,
player,201010170nwe,rav,BurgPr99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,BurgPr99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,BurgPr99,fumbles_forced,0,,,,,
player,201010170nwe,rav,SmitMa01,def_int,0,,,,,
player,201010170nwe,rav,SmitMa01,def_int_yds,0,,,,,
player,201010170nwe,rav,SmitMa01,def_int_td,0,,,,,
player,201010170nwe,rav,SmitMa01,def_int_long,0,,,,,
player,201010170nwe,rav,SmitMa01,pass_defended,0,,,,,
player,201010170nwe,rav,SmitMa01,sacks,0.0,,,,,
player,201010170nwe,rav,SmitMa01,tackles_combined,1,,,,,
player,201010170nwe,rav,SmitMa01,tackles_solo,1,,,,,
player,201010170nwe,rav,SmitMa01,tackles_assists,0,,,,,
player,201010170nwe,rav,SmitMa01,tackles_loss,0,,,,,
player,201010170nwe,rav,SmitMa01,qb_hits,0,,,,,
player,201010170nwe,rav,SmitMa01,fumbles_rec,0,,,,,
player,201010170nwe,rav,SmitMa01,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,SmitMa01,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,SmitMa01,fumbles_forced,0,,,,,
player,201010170nwe,rav,WillCa99,def_int,0,,,,,
player,201010170nwe,rav,WillCa99,def_int_yds,0,,,,,
player,201010170nwe,rav,WillCa99,def_int_td,0,,,,,
player,201010170nwe,rav,WillCa99,def_int_long,0,,,,,
player,201010170nwe,rav,WillCa99,pass_defended,0,,,,,
player,201010170nwe,rav,WillCa99,sacks,0.0,,,,,
player,201010170nwe,rav,WillCa99,tackles_combined,1,,,,,
player,201010170nwe,rav,WillCa99,tackles_solo,1,,,,,
player,201010170nwe,rav,WillCa99,tackles_assists,0,,,,,
player,201010170nwe,rav,WillCa99,tackles_loss,0,,,,,
player,201010170nwe,rav,WillCa99,qb_hits,0,,,,,
player,201010170nwe,rav,WillCa99,fumbles_rec,0,,,,,
player,201010170nwe,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201010170nwe,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201010170nwe,rav,WillCa99,fumbles_forced,0,,,,,
player,201010170nwe,rav,GregKe20,def_int,,,,,,
player,201010170nwe,rav,GregKe20,def_int_yds,,,,,,
player,201010170nwe,rav,GregKe20,def_int_td,,,,,,
player,201010170nwe,rav,GregKe20,def_int_long,,,,,,
player,201010170nwe,rav,GregKe20,pass_defended,0,,,,,
player,201010170nwe,rav,GregKe20,sacks,0.0,,,,,
player,201010170nwe,rav,GregKe20,tackles_combined,3,,,,,
player,201010170nwe,rav,GregKe20,tackles_solo,2,,,,,
player,201010170nwe,rav,GregKe20,tackles_assists,1,,,,,
player,201010170nwe,rav,GregKe20,tackles_loss,0,,,,,
player,201010170nwe,rav,GregKe20,qb_hits,0,,,,,
player,201010170nwe,rav,GregKe20,fumbles_rec,0,,,,,
player,201010170nwe,rav,GregKe20,fumbles_rec_yds,,,,,,
player,201010170nwe,rav,GregKe20,fumbles_rec_td,,,,,,
player,201010170nwe,rav,GregKe20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,CunnJe99,def_int,0,,,,,
player,201010170nwe,nwe,CunnJe99,def_int_yds,0,,,,,
player,201010170nwe,nwe,CunnJe99,def_int_td,0,,,,,
player,201010170nwe,nwe,CunnJe99,def_int_long,0,,,,,
player,201010170nwe,nwe,CunnJe99,pass_defended,0,,,,,
player,201010170nwe,nwe,CunnJe99,sacks,1.0,,,,,
player,201010170nwe,nwe,CunnJe99,tackles_combined,6,,,,,
player,201010170nwe,nwe,CunnJe99,tackles_solo,4,,,,,
player,201010170nwe,nwe,CunnJe99,tackles_assists,2,,,,,
player,201010170nwe,nwe,CunnJe99,tackles_loss,1,,,,,
player,201010170nwe,nwe,CunnJe99,qb_hits,0,,,,,
player,201010170nwe,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,CunnJe99,fumbles_forced,1,,,,,
player,201010170nwe,nwe,DeadBr99,def_int,0,,,,,
player,201010170nwe,nwe,DeadBr99,def_int_yds,0,,,,,
player,201010170nwe,nwe,DeadBr99,def_int_td,0,,,,,
player,201010170nwe,nwe,DeadBr99,def_int_long,0,,,,,
player,201010170nwe,nwe,DeadBr99,pass_defended,0,,,,,
player,201010170nwe,nwe,DeadBr99,sacks,1.0,,,,,
player,201010170nwe,nwe,DeadBr99,tackles_combined,2,,,,,
player,201010170nwe,nwe,DeadBr99,tackles_solo,2,,,,,
player,201010170nwe,nwe,DeadBr99,tackles_assists,0,,,,,
player,201010170nwe,nwe,DeadBr99,tackles_loss,0,,,,,
player,201010170nwe,nwe,DeadBr99,qb_hits,0,,,,,
player,201010170nwe,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,WrigMi20,def_int,0,,,,,
player,201010170nwe,nwe,WrigMi20,def_int_yds,0,,,,,
player,201010170nwe,nwe,WrigMi20,def_int_td,0,,,,,
player,201010170nwe,nwe,WrigMi20,def_int_long,0,,,,,
player,201010170nwe,nwe,WrigMi20,pass_defended,0,,,,,
player,201010170nwe,nwe,WrigMi20,sacks,1.0,,,,,
player,201010170nwe,nwe,WrigMi20,tackles_combined,2,,,,,
player,201010170nwe,nwe,WrigMi20,tackles_solo,2,,,,,
player,201010170nwe,nwe,WrigMi20,tackles_assists,0,,,,,
player,201010170nwe,nwe,WrigMi20,tackles_loss,1,,,,,
player,201010170nwe,nwe,WrigMi20,qb_hits,1,,,,,
player,201010170nwe,nwe,WrigMi20,fumbles_rec,0,,,,,
player,201010170nwe,nwe,WrigMi20,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,WrigMi20,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,WrigMi20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,MayoJe99,def_int,0,,,,,
player,201010170nwe,nwe,MayoJe99,def_int_yds,0,,,,,
player,201010170nwe,nwe,MayoJe99,def_int_td,0,,,,,
player,201010170nwe,nwe,MayoJe99,def_int_long,0,,,,,
player,201010170nwe,nwe,MayoJe99,pass_defended,0,,,,,
player,201010170nwe,nwe,MayoJe99,sacks,0.0,,,,,
player,201010170nwe,nwe,MayoJe99,tackles_combined,18,,,,,
player,201010170nwe,nwe,MayoJe99,tackles_solo,11,,,,,
player,201010170nwe,nwe,MayoJe99,tackles_assists,7,,,,,
player,201010170nwe,nwe,MayoJe99,tackles_loss,0,,,,,
player,201010170nwe,nwe,MayoJe99,qb_hits,0,,,,,
player,201010170nwe,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,SpikBr99,def_int,0,,,,,
player,201010170nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201010170nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201010170nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201010170nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201010170nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201010170nwe,nwe,SpikBr99,tackles_combined,16,,,,,
player,201010170nwe,nwe,SpikBr99,tackles_solo,10,,,,,
player,201010170nwe,nwe,SpikBr99,tackles_assists,6,,,,,
player,201010170nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201010170nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201010170nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,ChunPa99,def_int,0,,,,,
player,201010170nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201010170nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201010170nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201010170nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201010170nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201010170nwe,nwe,ChunPa99,tackles_combined,13,,,,,
player,201010170nwe,nwe,ChunPa99,tackles_solo,5,,,,,
player,201010170nwe,nwe,ChunPa99,tackles_assists,8,,,,,
player,201010170nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201010170nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201010170nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,NinkRo20,def_int,0,,,,,
player,201010170nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201010170nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201010170nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201010170nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201010170nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201010170nwe,nwe,NinkRo20,tackles_combined,8,,,,,
player,201010170nwe,nwe,NinkRo20,tackles_solo,8,,,,,
player,201010170nwe,nwe,NinkRo20,tackles_assists,0,,,,,
player,201010170nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201010170nwe,nwe,NinkRo20,qb_hits,2,,,,,
player,201010170nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201010170nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,ArriKy00,def_int,0,,,,,
player,201010170nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201010170nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201010170nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201010170nwe,nwe,ArriKy00,pass_defended,0,,,,,
player,201010170nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201010170nwe,nwe,ArriKy00,tackles_combined,6,,,,,
player,201010170nwe,nwe,ArriKy00,tackles_solo,5,,,,,
player,201010170nwe,nwe,ArriKy00,tackles_assists,1,,,,,
player,201010170nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201010170nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201010170nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201010170nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201010170nwe,nwe,WilfVi20,def_int,0,,,,,
player,201010170nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201010170nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201010170nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201010170nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201010170nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201010170nwe,nwe,WilfVi20,tackles_combined,6,,,,,
player,201010170nwe,nwe,WilfVi20,tackles_solo,5,,,,,
player,201010170nwe,nwe,WilfVi20,tackles_assists,1,,,,,
player,201010170nwe,nwe,WilfVi20,tackles_loss,2,,,,,
player,201010170nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201010170nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201010170nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201010170nwe,nwe,McCoDe99,def_int,0,,,,,
player,201010170nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201010170nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201010170nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201010170nwe,nwe,McCoDe99,pass_defended,1,,,,,
player,201010170nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201010170nwe,nwe,McCoDe99,tackles_combined,4,,,,,
player,201010170nwe,nwe,McCoDe99,tackles_solo,3,,,,,
player,201010170nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201010170nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201010170nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201010170nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,GuytGa99,def_int,0,,,,,
player,201010170nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201010170nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201010170nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201010170nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201010170nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201010170nwe,nwe,GuytGa99,tackles_combined,3,,,,,
player,201010170nwe,nwe,GuytGa99,tackles_solo,3,,,,,
player,201010170nwe,nwe,GuytGa99,tackles_assists,0,,,,,
player,201010170nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201010170nwe,nwe,GuytGa99,qb_hits,0,,,,,
player,201010170nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201010170nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201010170nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201010170nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201010170nwe,nwe,MeriBr99,def_int,0,,,,,
