game,2010,2,20100920,201009200sfo,nor,"New Orleans Saints",25,sfo,"San Francisco 49ers",22
player,201009200sfo,sfo,FranAu20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,FranAu20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,FranAu20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,FranAu20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,HaraPa20,def_int,0,,,,,
player,201009200sfo,sfo,HaraPa20,def_int_yds,0,,,,,
player,201009200sfo,sfo,HaraPa20,def_int_td,0,,,,,
player,201009200sfo,sfo,HaraPa20,def_int_long,0,,,,,
player,201009200sfo,sfo,HaraPa20,pass_defended,0,,,,,
player,201009200sfo,sfo,HaraPa20,sacks,0.0,,,,,
player,201009200sfo,sfo,HaraPa20,tackles_combined,3,,,,,
player,201009200sfo,sfo,HaraPa20,tackles_solo,1,,,,,
player,201009200sfo,sfo,HaraPa20,tackles_assists,2,,,,,
player,201009200sfo,sfo,HaraPa20,tackles_loss,0,,,,,
player,201009200sfo,sfo,HaraPa20,qb_hits,1,,,,,
player,201009200sfo,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,SopoIs20,def_int,0,,,,,
player,201009200sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201009200sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201009200sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201009200sfo,sfo,SopoIs20,pass_defended,0,,,,,
player,201009200sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201009200sfo,sfo,SopoIs20,tackles_combined,3,,,,,
player,201009200sfo,sfo,SopoIs20,tackles_solo,2,,,,,
player,201009200sfo,sfo,SopoIs20,tackles_assists,1,,,,,
player,201009200sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201009200sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201009200sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,AdamPh00,def_int,0,,,,,
player,201009200sfo,sfo,AdamPh00,def_int_yds,0,,,,,
player,201009200sfo,sfo,AdamPh00,def_int_td,0,,,,,
player,201009200sfo,sfo,AdamPh00,def_int_long,0,,,,,
player,201009200sfo,sfo,AdamPh00,pass_defended,0,,,,,
player,201009200sfo,sfo,AdamPh00,sacks,0.0,,,,,
player,201009200sfo,sfo,AdamPh00,tackles_combined,2,,,,,
player,201009200sfo,sfo,AdamPh00,tackles_solo,1,,,,,
player,201009200sfo,sfo,AdamPh00,tackles_assists,1,,,,,
player,201009200sfo,sfo,AdamPh00,tackles_loss,0,,,,,
player,201009200sfo,sfo,AdamPh00,qb_hits,0,,,,,
player,201009200sfo,sfo,AdamPh00,fumbles_rec,0,,,,,
player,201009200sfo,sfo,AdamPh00,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,AdamPh00,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,AdamPh00,fumbles_forced,0,,,,,
player,201009200sfo,sfo,ClemNa99,def_int,0,,,,,
player,201009200sfo,sfo,ClemNa99,def_int_yds,0,,,,,
player,201009200sfo,sfo,ClemNa99,def_int_td,0,,,,,
player,201009200sfo,sfo,ClemNa99,def_int_long,0,,,,,
player,201009200sfo,sfo,ClemNa99,pass_defended,0,,,,,
player,201009200sfo,sfo,ClemNa99,sacks,0.0,,,,,
player,201009200sfo,sfo,ClemNa99,tackles_combined,2,,,,,
player,201009200sfo,sfo,ClemNa99,tackles_solo,1,,,,,
player,201009200sfo,sfo,ClemNa99,tackles_assists,1,,,,,
player,201009200sfo,sfo,ClemNa99,tackles_loss,0,,,,,
player,201009200sfo,sfo,ClemNa99,qb_hits,0,,,,,
player,201009200sfo,sfo,ClemNa99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,ClemNa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,ClemNa99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,ClemNa99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,SmitRe99,def_int,0,,,,,
player,201009200sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201009200sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201009200sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201009200sfo,sfo,SmitRe99,pass_defended,2,,,,,
player,201009200sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201009200sfo,sfo,SmitRe99,tackles_combined,2,,,,,
player,201009200sfo,sfo,SmitRe99,tackles_solo,1,,,,,
player,201009200sfo,sfo,SmitRe99,tackles_assists,1,,,,,
player,201009200sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201009200sfo,sfo,SmitRe99,qb_hits,0,,,,,
player,201009200sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,SpenSh20,def_int,0,,,,,
player,201009200sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201009200sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201009200sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201009200sfo,sfo,SpenSh20,pass_defended,0,,,,,
player,201009200sfo,sfo,SpenSh20,sacks,0.0,,,,,
player,201009200sfo,sfo,SpenSh20,tackles_combined,2,,,,,
player,201009200sfo,sfo,SpenSh20,tackles_solo,2,,,,,
player,201009200sfo,sfo,SpenSh20,tackles_assists,0,,,,,
player,201009200sfo,sfo,SpenSh20,tackles_loss,0,,,,,
player,201009200sfo,sfo,SpenSh20,qb_hits,0,,,,,
player,201009200sfo,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,BrowTa99,def_int,0,,,,,
player,201009200sfo,sfo,BrowTa99,def_int_yds,0,,,,,
player,201009200sfo,sfo,BrowTa99,def_int_td,0,,,,,
player,201009200sfo,sfo,BrowTa99,def_int_long,0,,,,,
player,201009200sfo,sfo,BrowTa99,pass_defended,0,,,,,
player,201009200sfo,sfo,BrowTa99,sacks,0.0,,,,,
player,201009200sfo,sfo,BrowTa99,tackles_combined,1,,,,,
player,201009200sfo,sfo,BrowTa99,tackles_solo,1,,,,,
player,201009200sfo,sfo,BrowTa99,tackles_assists,0,,,,,
player,201009200sfo,sfo,BrowTa99,tackles_loss,0,,,,,
player,201009200sfo,sfo,BrowTa99,qb_hits,0,,,,,
player,201009200sfo,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,DixoAn00,def_int,0,,,,,
player,201009200sfo,sfo,DixoAn00,def_int_yds,0,,,,,
player,201009200sfo,sfo,DixoAn00,def_int_td,0,,,,,
player,201009200sfo,sfo,DixoAn00,def_int_long,0,,,,,
player,201009200sfo,sfo,DixoAn00,pass_defended,0,,,,,
player,201009200sfo,sfo,DixoAn00,sacks,0.0,,,,,
player,201009200sfo,sfo,DixoAn00,tackles_combined,1,,,,,
player,201009200sfo,sfo,DixoAn00,tackles_solo,0,,,,,
player,201009200sfo,sfo,DixoAn00,tackles_assists,1,,,,,
player,201009200sfo,sfo,DixoAn00,tackles_loss,0,,,,,
player,201009200sfo,sfo,DixoAn00,qb_hits,0,,,,,
player,201009200sfo,sfo,DixoAn00,fumbles_rec,0,,,,,
player,201009200sfo,sfo,DixoAn00,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,DixoAn00,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,DixoAn00,fumbles_forced,0,,,,,
player,201009200sfo,sfo,LaBoTr20,def_int,0,,,,,
player,201009200sfo,sfo,LaBoTr20,def_int_yds,0,,,,,
player,201009200sfo,sfo,LaBoTr20,def_int_td,0,,,,,
player,201009200sfo,sfo,LaBoTr20,def_int_long,0,,,,,
player,201009200sfo,sfo,LaBoTr20,pass_defended,0,,,,,
player,201009200sfo,sfo,LaBoTr20,sacks,0.0,,,,,
player,201009200sfo,sfo,LaBoTr20,tackles_combined,1,,,,,
player,201009200sfo,sfo,LaBoTr20,tackles_solo,0,,,,,
player,201009200sfo,sfo,LaBoTr20,tackles_assists,1,,,,,
player,201009200sfo,sfo,LaBoTr20,tackles_loss,0,,,,,
player,201009200sfo,sfo,LaBoTr20,qb_hits,0,,,,,
player,201009200sfo,sfo,LaBoTr20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,LaBoTr20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,LaBoTr20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,LeexAn20,def_int,0,,,,,
player,201009200sfo,sfo,LeexAn20,def_int_yds,0,,,,,
player,201009200sfo,sfo,LeexAn20,def_int_td,0,,,,,
player,201009200sfo,sfo,LeexAn20,def_int_long,0,,,,,
player,201009200sfo,sfo,LeexAn20,pass_defended,0,,,,,
player,201009200sfo,sfo,LeexAn20,sacks,0.0,,,,,
player,201009200sfo,sfo,LeexAn20,tackles_combined,1,,,,,
player,201009200sfo,sfo,LeexAn20,tackles_solo,1,,,,,
player,201009200sfo,sfo,LeexAn20,tackles_assists,0,,,,,
player,201009200sfo,sfo,LeexAn20,tackles_loss,0,,,,,
player,201009200sfo,sfo,LeexAn20,qb_hits,0,,,,,
player,201009200sfo,sfo,LeexAn20,fumbles_rec,0,,,,,
player,201009200sfo,sfo,LeexAn20,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,LeexAn20,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,LeexAn20,fumbles_forced,0,,,,,
player,201009200sfo,sfo,MaysTa99,def_int,0,,,,,
player,201009200sfo,sfo,MaysTa99,def_int_yds,0,,,,,
player,201009200sfo,sfo,MaysTa99,def_int_td,0,,,,,
player,201009200sfo,sfo,MaysTa99,def_int_long,0,,,,,
player,201009200sfo,sfo,MaysTa99,pass_defended,0,,,,,
player,201009200sfo,sfo,MaysTa99,sacks,0.0,,,,,
player,201009200sfo,sfo,MaysTa99,tackles_combined,1,,,,,
player,201009200sfo,sfo,MaysTa99,tackles_solo,1,,,,,
player,201009200sfo,sfo,MaysTa99,tackles_assists,0,,,,,
player,201009200sfo,sfo,MaysTa99,tackles_loss,0,,,,,
player,201009200sfo,sfo,MaysTa99,qb_hits,0,,,,,
player,201009200sfo,sfo,MaysTa99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,MaysTa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,MaysTa99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,MaysTa99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,McDoRa99,def_int,0,,,,,
player,201009200sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201009200sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201009200sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201009200sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201009200sfo,sfo,McDoRa99,sacks,0.0,,,,,
player,201009200sfo,sfo,McDoRa99,tackles_combined,1,,,,,
player,201009200sfo,sfo,McDoRa99,tackles_solo,0,,,,,
player,201009200sfo,sfo,McDoRa99,tackles_assists,1,,,,,
player,201009200sfo,sfo,McDoRa99,tackles_loss,0,,,,,
player,201009200sfo,sfo,McDoRa99,qb_hits,0,,,,,
player,201009200sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,TaylCu99,def_int,0,,,,,
player,201009200sfo,sfo,TaylCu99,def_int_yds,0,,,,,
player,201009200sfo,sfo,TaylCu99,def_int_td,0,,,,,
player,201009200sfo,sfo,TaylCu99,def_int_long,0,,,,,
player,201009200sfo,sfo,TaylCu99,pass_defended,0,,,,,
player,201009200sfo,sfo,TaylCu99,sacks,0.0,,,,,
player,201009200sfo,sfo,TaylCu99,tackles_combined,1,,,,,
player,201009200sfo,sfo,TaylCu99,tackles_solo,1,,,,,
player,201009200sfo,sfo,TaylCu99,tackles_assists,0,,,,,
player,201009200sfo,sfo,TaylCu99,tackles_loss,0,,,,,
player,201009200sfo,sfo,TaylCu99,qb_hits,0,,,,,
player,201009200sfo,sfo,TaylCu99,fumbles_rec,0,,,,,
player,201009200sfo,sfo,TaylCu99,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,TaylCu99,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,TaylCu99,fumbles_forced,0,,,,,
player,201009200sfo,sfo,ZiegDo00,def_int,0,,,,,
player,201009200sfo,sfo,ZiegDo00,def_int_yds,0,,,,,
player,201009200sfo,sfo,ZiegDo00,def_int_td,0,,,,,
player,201009200sfo,sfo,ZiegDo00,def_int_long,0,,,,,
player,201009200sfo,sfo,ZiegDo00,pass_defended,0,,,,,
player,201009200sfo,sfo,ZiegDo00,sacks,0.0,,,,,
player,201009200sfo,sfo,ZiegDo00,tackles_combined,1,,,,,
player,201009200sfo,sfo,ZiegDo00,tackles_solo,1,,,,,
player,201009200sfo,sfo,ZiegDo00,tackles_assists,0,,,,,
player,201009200sfo,sfo,ZiegDo00,tackles_loss,0,,,,,
player,201009200sfo,sfo,ZiegDo00,qb_hits,0,,,,,
player,201009200sfo,sfo,ZiegDo00,fumbles_rec,0,,,,,
player,201009200sfo,sfo,ZiegDo00,fumbles_rec_yds,0,,,,,
player,201009200sfo,sfo,ZiegDo00,fumbles_rec_td,0,,,,,
player,201009200sfo,sfo,ZiegDo00,fumbles_forced,0,,,,,
player,201009200sfo,nor,BushRe00,kick_ret,0,,,,,
player,201009200sfo,nor,BushRe00,kick_ret_yds,0,,,,,
player,201009200sfo,nor,BushRe00,kick_ret_yds_per_ret,,,,,,
player,201009200sfo,nor,BushRe00,kick_ret_td,0,,,,,
player,201009200sfo,nor,BushRe00,kick_ret_long,0,,,,,
player,201009200sfo,nor,BushRe00,punt_ret,3,,,,,
player,201009200sfo,nor,BushRe00,punt_ret_yds,43,,,,,
player,201009200sfo,nor,BushRe00,punt_ret_yds_per_ret,14.3,,,,,
player,201009200sfo,nor,BushRe00,punt_ret_td,0,,,,,
player,201009200sfo,nor,BushRe00,punt_ret_long,43,,,,,
player,201009200sfo,nor,RobyCo00,kick_ret,3,,,,,
player,201009200sfo,nor,RobyCo00,kick_ret_yds,81,,,,,
player,201009200sfo,nor,RobyCo00,kick_ret_yds_per_ret,27.0,,,,,
player,201009200sfo,nor,RobyCo00,kick_ret_td,0,,,,,
player,201009200sfo,nor,RobyCo00,kick_ret_long,35,,,,,
player,201009200sfo,nor,RobyCo00,punt_ret,0,,,,,
player,201009200sfo,nor,RobyCo00,punt_ret_yds,0,,,,,
player,201009200sfo,nor,RobyCo00,punt_ret_yds_per_ret,,,,,,
player,201009200sfo,nor,RobyCo00,punt_ret_td,0,,,,,
player,201009200sfo,nor,RobyCo00,punt_ret_long,0,,,,,
player,201009200sfo,nor,EvanHe00,kick_ret,1,,,,,
player,201009200sfo,nor,EvanHe00,kick_ret_yds,9,,,,,
player,201009200sfo,nor,EvanHe00,kick_ret_yds_per_ret,9.0,,,,,
player,201009200sfo,nor,EvanHe00,kick_ret_td,0,,,,,
player,201009200sfo,nor,EvanHe00,kick_ret_long,9,,,,,
player,201009200sfo,nor,EvanHe00,punt_ret,0,,,,,
player,201009200sfo,nor,EvanHe00,punt_ret_yds,0,,,,,
player,201009200sfo,nor,EvanHe00,punt_ret_yds_per_ret,,,,,,
player,201009200sfo,nor,EvanHe00,punt_ret_td,0,,,,,
player,201009200sfo,nor,EvanHe00,punt_ret_long,0,,,,,
player,201009200sfo,sfo,AdamPh00,kick_ret,0,,,,,
player,201009200sfo,sfo,AdamPh00,kick_ret_yds,0,,,,,
player,201009200sfo,sfo,AdamPh00,kick_ret_yds_per_ret,,,,,,
player,201009200sfo,sfo,AdamPh00,kick_ret_td,0,,,,,
player,201009200sfo,sfo,AdamPh00,kick_ret_long,0,,,,,
player,201009200sfo,sfo,AdamPh00,punt_ret,4,,,,,
player,201009200sfo,sfo,AdamPh00,punt_ret_yds,29,,,,,
player,201009200sfo,sfo,AdamPh00,punt_ret_yds_per_ret,7.3,,,,,
player,201009200sfo,sfo,AdamPh00,punt_ret_td,0,,,,,
player,201009200sfo,sfo,AdamPh00,punt_ret_long,16,,,,,
player,201009200sfo,sfo,WalkHu00,kick_ret,3,,,,,
player,201009200sfo,sfo,WalkHu00,kick_ret_yds,51,,,,,
player,201009200sfo,sfo,WalkHu00,kick_ret_yds_per_ret,17.0,,,,,
player,201009200sfo,sfo,WalkHu00,kick_ret_td,0,,,,,
player,201009200sfo,sfo,WalkHu00,kick_ret_long,20,,,,,
player,201009200sfo,sfo,WalkHu00,punt_ret,0,,,,,
player,201009200sfo,sfo,WalkHu00,punt_ret_yds,0,,,,,
player,201009200sfo,sfo,WalkHu00,punt_ret_yds_per_ret,,,,,,
player,201009200sfo,sfo,WalkHu00,punt_ret_td,0,,,,,
player,201009200sfo,sfo,WalkHu00,punt_ret_long,0,,,,,
player,201009200sfo,sfo,NorrMo00,kick_ret,1,,,,,
player,201009200sfo,sfo,NorrMo00,kick_ret_yds,12,,,,,
player,201009200sfo,sfo,NorrMo00,kick_ret_yds_per_ret,12.0,,,,,
player,201009200sfo,sfo,NorrMo00,kick_ret_td,0,,,,,
player,201009200sfo,sfo,NorrMo00,kick_ret_long,12,,,,,
player,201009200sfo,sfo,NorrMo00,punt_ret,0,,,,,
player,201009200sfo,sfo,NorrMo00,punt_ret_yds,0,,,,,
player,201009200sfo,sfo,NorrMo00,punt_ret_yds_per_ret,,,,,,
player,201009200sfo,sfo,NorrMo00,punt_ret_td,0,,,,,
player,201009200sfo,sfo,NorrMo00,punt_ret_long,0,,,,,
player,201009200sfo,nor,HartGa00,xpm,2,,,,,
player,201009200sfo,nor,HartGa00,xpa,2,,,,,
player,201009200sfo,nor,HartGa00,fgm,3,,,,,
player,201009200sfo,nor,HartGa00,fga,3,,,,,
player,201009200sfo,nor,HartGa00,punt,0,,,,,
player,201009200sfo,nor,HartGa00,punt_yds,0,,,,,
player,201009200sfo,nor,HartGa00,punt_yds_per_punt,,,,,,
player,201009200sfo,nor,HartGa00,punt_long,0,,,,,
player,201009200sfo,nor,MorsTh00,xpm,,,,,,
player,201009200sfo,nor,MorsTh00,xpa,,,,,,
player,201009200sfo,nor,MorsTh00,fgm,,,,,,
player,201009200sfo,nor,MorsTh00,fga,,,,,,
player,201009200sfo,nor,MorsTh00,punt,6,,,,,
player,201009200sfo,nor,MorsTh00,punt_yds,280,,,,,
player,201009200sfo,nor,MorsTh00,punt_yds_per_punt,46.7,,,,,
player,201009200sfo,nor,MorsTh00,punt_long,58,,,,,
player,201009200sfo,sfo,nednejoe01,xpm,2,,,,,
player,201009200sfo,sfo,nednejoe01,xpa,2,,,,,
player,201009200sfo,sfo,nednejoe01,fgm,,,,,,
player,201009200sfo,sfo,nednejoe01,fga,,,,,,
player,201009200sfo,sfo,nednejoe01,punt,0,,,,,
player,201009200sfo,sfo,nednejoe01,punt_yds,0,,,,,
player,201009200sfo,sfo,nednejoe01,punt_yds_per_punt,,,,,,
player,201009200sfo,sfo,nednejoe01,punt_long,0,,,,,
player,201009200sfo,sfo,LeexAn20,xpm,,,,,,
player,201009200sfo,sfo,LeexAn20,xpa,,,,,,
player,201009200sfo,sfo,LeexAn20,fgm,,,,,,
player,201009200sfo,sfo,LeexAn20,fga,,,,,,
player,201009200sfo,sfo,LeexAn20,punt,3,,,,,
player,201009200sfo,sfo,LeexAn20,punt_yds,141,,,,,
player,201009200sfo,sfo,LeexAn20,punt_yds_per_punt,47.0,,,,,
player,201009200sfo,sfo,LeexAn20,punt_long,54,,,,,
