game,2010,5,20101010,201010100rav,den,"Denver Broncos",17,rav,"Baltimore Ravens",31
player,201010100rav,rav,McClJa01,tackles_loss,0,,,,,
player,201010100rav,rav,McClJa01,qb_hits,0,,,,,
player,201010100rav,rav,McClJa01,fumbles_rec,0,,,,,
player,201010100rav,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201010100rav,rav,McClJa01,fumbles_forced,0,,,,,
player,201010100rav,rav,NakaHa99,def_int,0,,,,,
player,201010100rav,rav,NakaHa99,def_int_yds,0,,,,,
player,201010100rav,rav,NakaHa99,def_int_td,0,,,,,
player,201010100rav,rav,NakaHa99,def_int_long,0,,,,,
player,201010100rav,rav,NakaHa99,pass_defended,0,,,,,
player,201010100rav,rav,NakaHa99,sacks,0.0,,,,,
player,201010100rav,rav,NakaHa99,tackles_combined,2,,,,,
player,201010100rav,rav,NakaHa99,tackles_solo,1,,,,,
player,201010100rav,rav,NakaHa99,tackles_assists,1,,,,,
player,201010100rav,rav,NakaHa99,tackles_loss,0,,,,,
player,201010100rav,rav,NakaHa99,qb_hits,0,,,,,
player,201010100rav,rav,NakaHa99,fumbles_rec,0,,,,,
player,201010100rav,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,NakaHa99,fumbles_forced,0,,,,,
player,201010100rav,rav,McKiBr20,def_int,0,,,,,
player,201010100rav,rav,McKiBr20,def_int_yds,0,,,,,
player,201010100rav,rav,McKiBr20,def_int_td,0,,,,,
player,201010100rav,rav,McKiBr20,def_int_long,0,,,,,
player,201010100rav,rav,McKiBr20,pass_defended,0,,,,,
player,201010100rav,rav,McKiBr20,sacks,0.0,,,,,
player,201010100rav,rav,McKiBr20,tackles_combined,1,,,,,
player,201010100rav,rav,McKiBr20,tackles_solo,0,,,,,
player,201010100rav,rav,McKiBr20,tackles_assists,1,,,,,
player,201010100rav,rav,McKiBr20,tackles_loss,0,,,,,
player,201010100rav,rav,McKiBr20,qb_hits,0,,,,,
player,201010100rav,rav,McKiBr20,fumbles_rec,0,,,,,
player,201010100rav,rav,McKiBr20,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,McKiBr20,fumbles_rec_td,0,,,,,
player,201010100rav,rav,McKiBr20,fumbles_forced,0,,,,,
player,201010100rav,rav,SuggTe99,def_int,0,,,,,
player,201010100rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201010100rav,rav,SuggTe99,def_int_td,0,,,,,
player,201010100rav,rav,SuggTe99,def_int_long,0,,,,,
player,201010100rav,rav,SuggTe99,pass_defended,0,,,,,
player,201010100rav,rav,SuggTe99,sacks,0.0,,,,,
player,201010100rav,rav,SuggTe99,tackles_combined,1,,,,,
player,201010100rav,rav,SuggTe99,tackles_solo,1,,,,,
player,201010100rav,rav,SuggTe99,tackles_assists,0,,,,,
player,201010100rav,rav,SuggTe99,tackles_loss,1,,,,,
player,201010100rav,rav,SuggTe99,qb_hits,1,,,,,
player,201010100rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201010100rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201010100rav,rav,HamlKe20,def_int,0,,,,,
player,201010100rav,rav,HamlKe20,def_int_yds,0,,,,,
player,201010100rav,rav,HamlKe20,def_int_td,0,,,,,
player,201010100rav,rav,HamlKe20,def_int_long,0,,,,,
player,201010100rav,rav,HamlKe20,pass_defended,0,,,,,
player,201010100rav,rav,HamlKe20,sacks,0.0,,,,,
player,201010100rav,rav,HamlKe20,tackles_combined,0,,,,,
player,201010100rav,rav,HamlKe20,tackles_solo,0,,,,,
player,201010100rav,rav,HamlKe20,tackles_assists,0,,,,,
player,201010100rav,rav,HamlKe20,tackles_loss,0,,,,,
player,201010100rav,rav,HamlKe20,qb_hits,0,,,,,
player,201010100rav,rav,HamlKe20,fumbles_rec,1,,,,,
player,201010100rav,rav,HamlKe20,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,HamlKe20,fumbles_rec_td,0,,,,,
player,201010100rav,rav,HamlKe20,fumbles_forced,0,,,,,
player,201010100rav,rav,PhilJa99,def_int,0,,,,,
player,201010100rav,rav,PhilJa99,def_int_yds,0,,,,,
player,201010100rav,rav,PhilJa99,def_int_td,0,,,,,
player,201010100rav,rav,PhilJa99,def_int_long,0,,,,,
player,201010100rav,rav,PhilJa99,pass_defended,0,,,,,
player,201010100rav,rav,PhilJa99,sacks,0.0,,,,,
player,201010100rav,rav,PhilJa99,tackles_combined,0,,,,,
player,201010100rav,rav,PhilJa99,tackles_solo,0,,,,,
player,201010100rav,rav,PhilJa99,tackles_assists,0,,,,,
player,201010100rav,rav,PhilJa99,tackles_loss,,,,,,
player,201010100rav,rav,PhilJa99,qb_hits,,,,,,
player,201010100rav,rav,PhilJa99,fumbles_rec,0,,,,,
player,201010100rav,rav,PhilJa99,fumbles_rec_yds,0,,,,,
player,201010100rav,rav,PhilJa99,fumbles_rec_td,0,,,,,
player,201010100rav,rav,PhilJa99,fumbles_forced,1,,,,,
player,201010100rav,rav,JoneEd22,def_int,,,,,,
player,201010100rav,rav,JoneEd22,def_int_yds,,,,,,
player,201010100rav,rav,JoneEd22,def_int_td,,,,,,
player,201010100rav,rav,JoneEd22,def_int_long,,,,,,
player,201010100rav,rav,JoneEd22,pass_defended,0,,,,,
player,201010100rav,rav,JoneEd22,sacks,0.0,,,,,
player,201010100rav,rav,JoneEd22,tackles_combined,1,,,,,
player,201010100rav,rav,JoneEd22,tackles_solo,1,,,,,
player,201010100rav,rav,JoneEd22,tackles_assists,0,,,,,
player,201010100rav,rav,JoneEd22,tackles_loss,0,,,,,
player,201010100rav,rav,JoneEd22,qb_hits,0,,,,,
player,201010100rav,rav,JoneEd22,fumbles_rec,0,,,,,
player,201010100rav,rav,JoneEd22,fumbles_rec_yds,,,,,,
player,201010100rav,rav,JoneEd22,fumbles_rec_td,,,,,,
player,201010100rav,rav,JoneEd22,fumbles_forced,1,,,,,
player,201010100rav,den,RoyaEd00,kick_ret,1,,,,,
player,201010100rav,den,RoyaEd00,kick_ret_yds,33,,,,,
player,201010100rav,den,RoyaEd00,kick_ret_yds_per_ret,33.0,,,,,
player,201010100rav,den,RoyaEd00,kick_ret_td,0,,,,,
player,201010100rav,den,RoyaEd00,kick_ret_long,33,,,,,
player,201010100rav,den,RoyaEd00,punt_ret,0,,,,,
player,201010100rav,den,RoyaEd00,punt_ret_yds,0,,,,,
player,201010100rav,den,RoyaEd00,punt_ret_yds_per_ret,,,,,,
player,201010100rav,den,RoyaEd00,punt_ret_td,0,,,,,
player,201010100rav,den,RoyaEd00,punt_ret_long,0,,,,,
player,201010100rav,den,ThomDe03,kick_ret,1,,,,,
player,201010100rav,den,ThomDe03,kick_ret_yds,21,,,,,
player,201010100rav,den,ThomDe03,kick_ret_yds_per_ret,21.0,,,,,
player,201010100rav,den,ThomDe03,kick_ret_td,0,,,,,
player,201010100rav,den,ThomDe03,kick_ret_long,21,,,,,
player,201010100rav,den,ThomDe03,punt_ret,0,,,,,
player,201010100rav,den,ThomDe03,punt_ret_yds,0,,,,,
player,201010100rav,den,ThomDe03,punt_ret_yds_per_ret,,,,,,
player,201010100rav,den,ThomDe03,punt_ret_td,0,,,,,
player,201010100rav,den,ThomDe03,punt_ret_long,0,,,,,
player,201010100rav,rav,ZbikTo99,kick_ret,0,,,,,
player,201010100rav,rav,ZbikTo99,kick_ret_yds,0,,,,,
player,201010100rav,rav,ZbikTo99,kick_ret_yds_per_ret,,,,,,
player,201010100rav,rav,ZbikTo99,kick_ret_td,0,,,,,
player,201010100rav,rav,ZbikTo99,kick_ret_long,0,,,,,
player,201010100rav,rav,ZbikTo99,punt_ret,2,,,,,
player,201010100rav,rav,ZbikTo99,punt_ret_yds,21,,,,,
player,201010100rav,rav,ZbikTo99,punt_ret_yds_per_ret,10.5,,,,,
player,201010100rav,rav,ZbikTo99,punt_ret_td,0,,,,,
player,201010100rav,rav,ZbikTo99,punt_ret_long,12,,,,,
player,201010100rav,rav,CarrCh22,kick_ret,0,,,,,
player,201010100rav,rav,CarrCh22,kick_ret_yds,0,,,,,
player,201010100rav,rav,CarrCh22,kick_ret_yds_per_ret,,,,,,
player,201010100rav,rav,CarrCh22,kick_ret_td,0,,,,,
player,201010100rav,rav,CarrCh22,kick_ret_long,0,,,,,
player,201010100rav,rav,CarrCh22,punt_ret,1,,,,,
player,201010100rav,rav,CarrCh22,punt_ret_yds,10,,,,,
player,201010100rav,rav,CarrCh22,punt_ret_yds_per_ret,10.0,,,,,
player,201010100rav,rav,CarrCh22,punt_ret_td,0,,,,,
player,201010100rav,rav,CarrCh22,punt_ret_long,10,,,,,
player,201010100rav,rav,WilsJo99,kick_ret,3,,,,,
player,201010100rav,rav,WilsJo99,kick_ret_yds,60,,,,,
player,201010100rav,rav,WilsJo99,kick_ret_yds_per_ret,20.0,,,,,
player,201010100rav,rav,WilsJo99,kick_ret_td,0,,,,,
player,201010100rav,rav,WilsJo99,kick_ret_long,26,,,,,
player,201010100rav,rav,WilsJo99,punt_ret,0,,,,,
player,201010100rav,rav,WilsJo99,punt_ret_yds,0,,,,,
player,201010100rav,rav,WilsJo99,punt_ret_yds_per_ret,,,,,,
player,201010100rav,rav,WilsJo99,punt_ret_td,0,,,,,
player,201010100rav,rav,WilsJo99,punt_ret_long,0,,,,,
player,201010100rav,den,PratMa20,xpm,2,,,,,
player,201010100rav,den,PratMa20,xpa,2,,,,,
player,201010100rav,den,PratMa20,fgm,1,,,,,
player,201010100rav,den,PratMa20,fga,1,,,,,
player,201010100rav,den,PratMa20,punt,0,,,,,
player,201010100rav,den,PratMa20,punt_yds,0,,,,,
player,201010100rav,den,PratMa20,punt_yds_per_punt,,,,,,
player,201010100rav,den,PratMa20,punt_long,0,,,,,
player,201010100rav,den,ColqBr00,xpm,,,,,,
player,201010100rav,den,ColqBr00,xpa,,,,,,
player,201010100rav,den,ColqBr00,fgm,,,,,,
player,201010100rav,den,ColqBr00,fga,,,,,,
player,201010100rav,den,ColqBr00,punt,7,,,,,
player,201010100rav,den,ColqBr00,punt_yds,281,,,,,
player,201010100rav,den,ColqBr00,punt_yds_per_punt,40.1,,,,,
player,201010100rav,den,ColqBr00,punt_long,53,,,,,
player,201010100rav,rav,cundibil01,xpm,4,,,,,
player,201010100rav,rav,cundibil01,xpa,4,,,,,
player,201010100rav,rav,cundibil01,fgm,1,,,,,
player,201010100rav,rav,cundibil01,fga,1,,,,,
player,201010100rav,rav,cundibil01,punt,0,,,,,
player,201010100rav,rav,cundibil01,punt_yds,0,,,,,
player,201010100rav,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201010100rav,rav,cundibil01,punt_long,0,,,,,
player,201010100rav,rav,KochSa20,xpm,,,,,,
player,201010100rav,rav,KochSa20,xpa,,,,,,
player,201010100rav,rav,KochSa20,fgm,,,,,,
player,201010100rav,rav,KochSa20,fga,,,,,,
player,201010100rav,rav,KochSa20,punt,4,,,,,
player,201010100rav,rav,KochSa20,punt_yds,174,,,,,
player,201010100rav,rav,KochSa20,punt_yds_per_punt,43.5,,,,,
player,201010100rav,rav,KochSa20,punt_long,53,,,,,
