game,2010,14,20101212,201012120was,tam,"Tampa Bay Buccaneers",17,was,"Washington Redskins",16
player,201012120was,was,OrakBr99,sacks,0.0,,,,,
player,201012120was,was,OrakBr99,tackles_combined,2,,,,,
player,201012120was,was,OrakBr99,tackles_solo,1,,,,,
player,201012120was,was,OrakBr99,tackles_assists,1,,,,,
player,201012120was,was,OrakBr99,tackles_loss,0,,,,,
player,201012120was,was,OrakBr99,qb_hits,3,,,,,
player,201012120was,was,OrakBr99,fumbles_rec,0,,,,,
player,201012120was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201012120was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201012120was,was,OrakBr99,fumbles_forced,0,,,,,
player,201012120was,was,BladH.99,def_int,0,,,,,
player,201012120was,was,BladH.99,def_int_yds,0,,,,,
player,201012120was,was,BladH.99,def_int_td,0,,,,,
player,201012120was,was,BladH.99,def_int_long,0,,,,,
player,201012120was,was,BladH.99,pass_defended,0,,,,,
player,201012120was,was,BladH.99,sacks,0.0,,,,,
player,201012120was,was,BladH.99,tackles_combined,1,,,,,
player,201012120was,was,BladH.99,tackles_solo,1,,,,,
player,201012120was,was,BladH.99,tackles_assists,0,,,,,
player,201012120was,was,BladH.99,tackles_loss,0,,,,,
player,201012120was,was,BladH.99,qb_hits,0,,,,,
player,201012120was,was,BladH.99,fumbles_rec,0,,,,,
player,201012120was,was,BladH.99,fumbles_rec_yds,0,,,,,
player,201012120was,was,BladH.99,fumbles_rec_td,0,,,,,
player,201012120was,was,BladH.99,fumbles_forced,0,,,,,
player,201012120was,was,BryaAn20,def_int,0,,,,,
player,201012120was,was,BryaAn20,def_int_yds,0,,,,,
player,201012120was,was,BryaAn20,def_int_td,0,,,,,
player,201012120was,was,BryaAn20,def_int_long,0,,,,,
player,201012120was,was,BryaAn20,pass_defended,0,,,,,
player,201012120was,was,BryaAn20,sacks,0.0,,,,,
player,201012120was,was,BryaAn20,tackles_combined,1,,,,,
player,201012120was,was,BryaAn20,tackles_solo,0,,,,,
player,201012120was,was,BryaAn20,tackles_assists,1,,,,,
player,201012120was,was,BryaAn20,tackles_loss,0,,,,,
player,201012120was,was,BryaAn20,qb_hits,0,,,,,
player,201012120was,was,BryaAn20,fumbles_rec,0,,,,,
player,201012120was,was,BryaAn20,fumbles_rec_yds,0,,,,,
player,201012120was,was,BryaAn20,fumbles_rec_td,0,,,,,
player,201012120was,was,BryaAn20,fumbles_forced,0,,,,,
player,201012120was,was,CarrAd99,def_int,0,,,,,
player,201012120was,was,CarrAd99,def_int_yds,0,,,,,
player,201012120was,was,CarrAd99,def_int_td,0,,,,,
player,201012120was,was,CarrAd99,def_int_long,0,,,,,
player,201012120was,was,CarrAd99,pass_defended,0,,,,,
player,201012120was,was,CarrAd99,sacks,0.0,,,,,
player,201012120was,was,CarrAd99,tackles_combined,1,,,,,
player,201012120was,was,CarrAd99,tackles_solo,1,,,,,
player,201012120was,was,CarrAd99,tackles_assists,0,,,,,
player,201012120was,was,CarrAd99,tackles_loss,1,,,,,
player,201012120was,was,CarrAd99,qb_hits,0,,,,,
player,201012120was,was,CarrAd99,fumbles_rec,0,,,,,
player,201012120was,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201012120was,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201012120was,was,CarrAd99,fumbles_forced,0,,,,,
player,201012120was,was,HollVo20,def_int,0,,,,,
player,201012120was,was,HollVo20,def_int_yds,0,,,,,
player,201012120was,was,HollVo20,def_int_td,0,,,,,
player,201012120was,was,HollVo20,def_int_long,0,,,,,
player,201012120was,was,HollVo20,pass_defended,0,,,,,
player,201012120was,was,HollVo20,sacks,0.0,,,,,
player,201012120was,was,HollVo20,tackles_combined,1,,,,,
player,201012120was,was,HollVo20,tackles_solo,0,,,,,
player,201012120was,was,HollVo20,tackles_assists,1,,,,,
player,201012120was,was,HollVo20,tackles_loss,0,,,,,
player,201012120was,was,HollVo20,qb_hits,0,,,,,
player,201012120was,was,HollVo20,fumbles_rec,0,,,,,
player,201012120was,was,HollVo20,fumbles_rec_yds,0,,,,,
player,201012120was,was,HollVo20,fumbles_rec_td,0,,,,,
player,201012120was,was,HollVo20,fumbles_forced,0,,,,,
player,201012120was,was,RilePe00,def_int,0,,,,,
player,201012120was,was,RilePe00,def_int_yds,0,,,,,
player,201012120was,was,RilePe00,def_int_td,0,,,,,
player,201012120was,was,RilePe00,def_int_long,0,,,,,
player,201012120was,was,RilePe00,pass_defended,0,,,,,
player,201012120was,was,RilePe00,sacks,0.0,,,,,
player,201012120was,was,RilePe00,tackles_combined,1,,,,,
player,201012120was,was,RilePe00,tackles_solo,1,,,,,
player,201012120was,was,RilePe00,tackles_assists,0,,,,,
player,201012120was,was,RilePe00,tackles_loss,0,,,,,
player,201012120was,was,RilePe00,qb_hits,0,,,,,
player,201012120was,was,RilePe00,fumbles_rec,0,,,,,
player,201012120was,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201012120was,was,RilePe00,fumbles_rec_td,0,,,,,
player,201012120was,was,RilePe00,fumbles_forced,0,,,,,
player,201012120was,was,WestBy00,def_int,0,,,,,
player,201012120was,was,WestBy00,def_int_yds,0,,,,,
player,201012120was,was,WestBy00,def_int_td,0,,,,,
player,201012120was,was,WestBy00,def_int_long,0,,,,,
player,201012120was,was,WestBy00,pass_defended,0,,,,,
player,201012120was,was,WestBy00,sacks,0.0,,,,,
player,201012120was,was,WestBy00,tackles_combined,1,,,,,
player,201012120was,was,WestBy00,tackles_solo,1,,,,,
player,201012120was,was,WestBy00,tackles_assists,0,,,,,
player,201012120was,was,WestBy00,tackles_loss,0,,,,,
player,201012120was,was,WestBy00,qb_hits,0,,,,,
player,201012120was,was,WestBy00,fumbles_rec,0,,,,,
player,201012120was,was,WestBy00,fumbles_rec_yds,0,,,,,
player,201012120was,was,WestBy00,fumbles_rec_td,0,,,,,
player,201012120was,was,WestBy00,fumbles_forced,0,,,,,
player,201012120was,was,WilsCh99,def_int,0,,,,,
player,201012120was,was,WilsCh99,def_int_yds,0,,,,,
player,201012120was,was,WilsCh99,def_int_td,0,,,,,
player,201012120was,was,WilsCh99,def_int_long,0,,,,,
player,201012120was,was,WilsCh99,pass_defended,0,,,,,
player,201012120was,was,WilsCh99,sacks,0.0,,,,,
player,201012120was,was,WilsCh99,tackles_combined,0,,,,,
player,201012120was,was,WilsCh99,tackles_solo,0,,,,,
player,201012120was,was,WilsCh99,tackles_assists,0,,,,,
player,201012120was,was,WilsCh99,tackles_loss,0,,,,,
player,201012120was,was,WilsCh99,qb_hits,1,,,,,
player,201012120was,was,WilsCh99,fumbles_rec,0,,,,,
player,201012120was,was,WilsCh99,fumbles_rec_yds,0,,,,,
player,201012120was,was,WilsCh99,fumbles_rec_td,0,,,,,
player,201012120was,was,WilsCh99,fumbles_forced,0,,,,,
player,201012120was,tam,SpurMi00,kick_ret,2,,,,,
player,201012120was,tam,SpurMi00,kick_ret_yds,39,,,,,
player,201012120was,tam,SpurMi00,kick_ret_yds_per_ret,19.5,,,,,
player,201012120was,tam,SpurMi00,kick_ret_td,0,,,,,
player,201012120was,tam,SpurMi00,kick_ret_long,20,,,,,
player,201012120was,tam,SpurMi00,punt_ret,2,,,,,
player,201012120was,tam,SpurMi00,punt_ret_yds,19,,,,,
player,201012120was,tam,SpurMi00,punt_ret_yds_per_ret,9.5,,,,,
player,201012120was,tam,SpurMi00,punt_ret_td,0,,,,,
player,201012120was,tam,SpurMi00,punt_ret_long,11,,,,,
player,201012120was,tam,ParkPr00,kick_ret,1,,,,,
player,201012120was,tam,ParkPr00,kick_ret_yds,4,,,,,
player,201012120was,tam,ParkPr00,kick_ret_yds_per_ret,4.0,,,,,
player,201012120was,tam,ParkPr00,kick_ret_td,0,,,,,
player,201012120was,tam,ParkPr00,kick_ret_long,4,,,,,
player,201012120was,tam,ParkPr00,punt_ret,0,,,,,
player,201012120was,tam,ParkPr00,punt_ret_yds,0,,,,,
player,201012120was,tam,ParkPr00,punt_ret_yds_per_ret,,,,,,
player,201012120was,tam,ParkPr00,punt_ret_td,0,,,,,
player,201012120was,tam,ParkPr00,punt_ret_long,0,,,,,
player,201012120was,was,BankBr00,kick_ret,2,,,,,
player,201012120was,was,BankBr00,kick_ret_yds,44,,,,,
player,201012120was,was,BankBr00,kick_ret_yds_per_ret,22.0,,,,,
player,201012120was,was,BankBr00,kick_ret_td,0,,,,,
player,201012120was,was,BankBr00,kick_ret_long,23,,,,,
player,201012120was,was,BankBr00,punt_ret,3,,,,,
player,201012120was,was,BankBr00,punt_ret_yds,19,,,,,
player,201012120was,was,BankBr00,punt_ret_yds_per_ret,6.3,,,,,
player,201012120was,was,BankBr00,punt_ret_td,0,,,,,
player,201012120was,was,BankBr00,punt_ret_long,8,,,,,
player,201012120was,was,SellMi00,kick_ret,2,,,,,
player,201012120was,was,SellMi00,kick_ret_yds,28,,,,,
player,201012120was,was,SellMi00,kick_ret_yds_per_ret,14.0,,,,,
player,201012120was,was,SellMi00,kick_ret_td,0,,,,,
player,201012120was,was,SellMi00,kick_ret_long,18,,,,,
player,201012120was,was,SellMi00,punt_ret,0,,,,,
player,201012120was,was,SellMi00,punt_ret_yds,0,,,,,
player,201012120was,was,SellMi00,punt_ret_yds_per_ret,,,,,,
player,201012120was,was,SellMi00,punt_ret_td,0,,,,,
player,201012120was,was,SellMi00,punt_ret_long,0,,,,,
player,201012120was,was,WilsCh99,kick_ret,1,,,,,
player,201012120was,was,WilsCh99,kick_ret_yds,0,,,,,
player,201012120was,was,WilsCh99,kick_ret_yds_per_ret,0.0,,,,,
player,201012120was,was,WilsCh99,kick_ret_td,0,,,,,
player,201012120was,was,WilsCh99,kick_ret_long,0,,,,,
player,201012120was,was,WilsCh99,punt_ret,0,,,,,
player,201012120was,was,WilsCh99,punt_ret_yds,0,,,,,
player,201012120was,was,WilsCh99,punt_ret_yds_per_ret,,,,,,
player,201012120was,was,WilsCh99,punt_ret_td,0,,,,,
player,201012120was,was,WilsCh99,punt_ret_long,0,,,,,
player,201012120was,tam,MaloRo00,xpm,,,,,,
player,201012120was,tam,MaloRo00,xpa,,,,,,
player,201012120was,tam,MaloRo00,fgm,,,,,,
player,201012120was,tam,MaloRo00,fga,,,,,,
player,201012120was,tam,MaloRo00,punt,4,,,,,
player,201012120was,tam,MaloRo00,punt_yds,176,,,,,
player,201012120was,tam,MaloRo00,punt_yds_per_punt,44.0,,,,,
player,201012120was,tam,MaloRo00,punt_long,59,,,,,
player,201012120was,tam,barthco01,xpm,,,,,,
player,201012120was,tam,barthco01,xpa,,,,,,
player,201012120was,tam,barthco01,fgm,3,,,,,
player,201012120was,tam,barthco01,fga,3,,,,,
player,201012120was,tam,barthco01,punt,0,,,,,
player,201012120was,tam,barthco01,punt_yds,0,,,,,
player,201012120was,tam,barthco01,punt_yds_per_punt,,,,,,
player,201012120was,tam,barthco01,punt_long,0,,,,,
player,201012120was,was,GanoGr44,xpm,1,,,,,
player,201012120was,was,GanoGr44,xpa,1,,,,,
player,201012120was,was,GanoGr44,fgm,1,,,,,
player,201012120was,was,GanoGr44,fga,3,,,,,
player,201012120was,was,GanoGr44,punt,0,,,,,
player,201012120was,was,GanoGr44,punt_yds,0,,,,,
player,201012120was,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201012120was,was,GanoGr44,punt_long,0,,,,,
player,201012120was,was,SmitHu21,xpm,,,,,,
player,201012120was,was,SmitHu21,xpa,,,,,,
player,201012120was,was,SmitHu21,fgm,,,,,,
player,201012120was,was,SmitHu21,fga,,,,,,
player,201012120was,was,SmitHu21,punt,5,,,,,
player,201012120was,was,SmitHu21,punt_yds,193,,,,,
player,201012120was,was,SmitHu21,punt_yds_per_punt,38.6,,,,,
player,201012120was,was,SmitHu21,punt_long,50,,,,,
