game,2010,4,20101003,201010030pit,rav,"Baltimore Ravens",17,pit,"Pittsburgh Steelers",14
player,201010030pit,pit,WarrGr20,sacks,0.0,,,,,
player,201010030pit,pit,WarrGr20,tackles_combined,1,,,,,
player,201010030pit,pit,WarrGr20,tackles_solo,1,,,,,
player,201010030pit,pit,WarrGr20,tackles_assists,0,,,,,
player,201010030pit,pit,WarrGr20,tackles_loss,0,,,,,
player,201010030pit,pit,WarrGr20,qb_hits,0,,,,,
player,201010030pit,pit,WarrGr20,fumbles_rec,0,,,,,
player,201010030pit,pit,WarrGr20,fumbles_rec_yds,0,,,,,
player,201010030pit,pit,WarrGr20,fumbles_rec_td,0,,,,,
player,201010030pit,pit,WarrGr20,fumbles_forced,0,,,,,
player,201010030pit,pit,RandAn00,def_int,0,,,,,
player,201010030pit,pit,RandAn00,def_int_yds,0,,,,,
player,201010030pit,pit,RandAn00,def_int_td,0,,,,,
player,201010030pit,pit,RandAn00,def_int_long,0,,,,,
player,201010030pit,pit,RandAn00,pass_defended,0,,,,,
player,201010030pit,pit,RandAn00,sacks,0.0,,,,,
player,201010030pit,pit,RandAn00,tackles_combined,0,,,,,
player,201010030pit,pit,RandAn00,tackles_solo,0,,,,,
player,201010030pit,pit,RandAn00,tackles_assists,0,,,,,
player,201010030pit,pit,RandAn00,tackles_loss,0,,,,,
player,201010030pit,pit,RandAn00,qb_hits,0,,,,,
player,201010030pit,pit,RandAn00,fumbles_rec,1,,,,,
player,201010030pit,pit,RandAn00,fumbles_rec_yds,0,,,,,
player,201010030pit,pit,RandAn00,fumbles_rec_td,0,,,,,
player,201010030pit,pit,RandAn00,fumbles_forced,0,,,,,
player,201010030pit,rav,ZbikTo99,kick_ret,1,,,,,
player,201010030pit,rav,ZbikTo99,kick_ret_yds,13,,,,,
player,201010030pit,rav,ZbikTo99,kick_ret_yds_per_ret,13.0,,,,,
player,201010030pit,rav,ZbikTo99,kick_ret_td,0,,,,,
player,201010030pit,rav,ZbikTo99,kick_ret_long,13,,,,,
player,201010030pit,rav,ZbikTo99,punt_ret,3,,,,,
player,201010030pit,rav,ZbikTo99,punt_ret_yds,19,,,,,
player,201010030pit,rav,ZbikTo99,punt_ret_yds_per_ret,6.3,,,,,
player,201010030pit,rav,ZbikTo99,punt_ret_td,0,,,,,
player,201010030pit,rav,ZbikTo99,punt_ret_long,10,,,,,
player,201010030pit,rav,ParmJa00,kick_ret,2,,,,,
player,201010030pit,rav,ParmJa00,kick_ret_yds,42,,,,,
player,201010030pit,rav,ParmJa00,kick_ret_yds_per_ret,21.0,,,,,
player,201010030pit,rav,ParmJa00,kick_ret_td,0,,,,,
player,201010030pit,rav,ParmJa00,kick_ret_long,22,,,,,
player,201010030pit,rav,ParmJa00,punt_ret,0,,,,,
player,201010030pit,rav,ParmJa00,punt_ret_yds,0,,,,,
player,201010030pit,rav,ParmJa00,punt_ret_yds_per_ret,,,,,,
player,201010030pit,rav,ParmJa00,punt_ret_td,0,,,,,
player,201010030pit,rav,ParmJa00,punt_ret_long,0,,,,,
player,201010030pit,pit,RandAn00,kick_ret,0,,,,,
player,201010030pit,pit,RandAn00,kick_ret_yds,0,,,,,
player,201010030pit,pit,RandAn00,kick_ret_yds_per_ret,,,,,,
player,201010030pit,pit,RandAn00,kick_ret_td,0,,,,,
player,201010030pit,pit,RandAn00,kick_ret_long,0,,,,,
player,201010030pit,pit,RandAn00,punt_ret,2,,,,,
player,201010030pit,pit,RandAn00,punt_ret_yds,4,,,,,
player,201010030pit,pit,RandAn00,punt_ret_yds_per_ret,2.0,,,,,
player,201010030pit,pit,RandAn00,punt_ret_td,0,,,,,
player,201010030pit,pit,RandAn00,punt_ret_long,4,,,,,
player,201010030pit,pit,BrowAn04,kick_ret,2,,,,,
player,201010030pit,pit,BrowAn04,kick_ret_yds,45,,,,,
player,201010030pit,pit,BrowAn04,kick_ret_yds_per_ret,22.5,,,,,
player,201010030pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201010030pit,pit,BrowAn04,kick_ret_long,25,,,,,
player,201010030pit,pit,BrowAn04,punt_ret,0,,,,,
player,201010030pit,pit,BrowAn04,punt_ret_yds,0,,,,,
player,201010030pit,pit,BrowAn04,punt_ret_yds_per_ret,,,,,,
player,201010030pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201010030pit,pit,BrowAn04,punt_ret_long,0,,,,,
player,201010030pit,rav,cundibil01,xpm,2,,,,,
player,201010030pit,rav,cundibil01,xpa,2,,,,,
player,201010030pit,rav,cundibil01,fgm,1,,,,,
player,201010030pit,rav,cundibil01,fga,2,,,,,
player,201010030pit,rav,cundibil01,punt,0,,,,,
player,201010030pit,rav,cundibil01,punt_yds,0,,,,,
player,201010030pit,rav,cundibil01,punt_yds_per_punt,,,,,,
player,201010030pit,rav,cundibil01,punt_long,0,,,,,
player,201010030pit,rav,KochSa20,xpm,,,,,,
player,201010030pit,rav,KochSa20,xpa,,,,,,
player,201010030pit,rav,KochSa20,fgm,,,,,,
player,201010030pit,rav,KochSa20,fga,,,,,,
player,201010030pit,rav,KochSa20,punt,3,,,,,
player,201010030pit,rav,KochSa20,punt_yds,126,,,,,
player,201010030pit,rav,KochSa20,punt_yds_per_punt,42.0,,,,,
player,201010030pit,rav,KochSa20,punt_long,47,,,,,
player,201010030pit,pit,reedxjef01,xpm,2,,,,,
player,201010030pit,pit,reedxjef01,xpa,2,,,,,
player,201010030pit,pit,reedxjef01,fgm,,,,,,
player,201010030pit,pit,reedxjef01,fga,2,,,,,
player,201010030pit,pit,reedxjef01,punt,0,,,,,
player,201010030pit,pit,reedxjef01,punt_yds,0,,,,,
player,201010030pit,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201010030pit,pit,reedxjef01,punt_long,0,,,,,
player,201010030pit,pit,SepuDa20,xpm,,,,,,
player,201010030pit,pit,SepuDa20,xpa,,,,,,
player,201010030pit,pit,SepuDa20,fgm,,,,,,
player,201010030pit,pit,SepuDa20,fga,,,,,,
player,201010030pit,pit,SepuDa20,punt,5,,,,,
player,201010030pit,pit,SepuDa20,punt_yds,247,,,,,
player,201010030pit,pit,SepuDa20,punt_yds_per_punt,49.4,,,,,
player,201010030pit,pit,SepuDa20,punt_long,57,,,,,
