game,2010,9,20101107,201011070cle,nwe,"New England Patriots",14,cle,"Cleveland Browns",34
player,201011070cle,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201011070cle,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201011070cle,nwe,SpikBr99,def_int,0,,,,,
player,201011070cle,nwe,SpikBr99,def_int_yds,0,,,,,
player,201011070cle,nwe,SpikBr99,def_int_td,0,,,,,
player,201011070cle,nwe,SpikBr99,def_int_long,0,,,,,
player,201011070cle,nwe,SpikBr99,pass_defended,0,,,,,
player,201011070cle,nwe,SpikBr99,sacks,0.0,,,,,
player,201011070cle,nwe,SpikBr99,tackles_combined,8,,,,,
player,201011070cle,nwe,SpikBr99,tackles_solo,4,,,,,
player,201011070cle,nwe,SpikBr99,tackles_assists,4,,,,,
player,201011070cle,nwe,SpikBr99,tackles_loss,0,,,,,
player,201011070cle,nwe,SpikBr99,qb_hits,0,,,,,
player,201011070cle,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201011070cle,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201011070cle,nwe,BantTu20,def_int,0,,,,,
player,201011070cle,nwe,BantTu20,def_int_yds,0,,,,,
player,201011070cle,nwe,BantTu20,def_int_td,0,,,,,
player,201011070cle,nwe,BantTu20,def_int_long,0,,,,,
player,201011070cle,nwe,BantTu20,pass_defended,0,,,,,
player,201011070cle,nwe,BantTu20,sacks,0.0,,,,,
player,201011070cle,nwe,BantTu20,tackles_combined,6,,,,,
player,201011070cle,nwe,BantTu20,tackles_solo,6,,,,,
player,201011070cle,nwe,BantTu20,tackles_assists,0,,,,,
player,201011070cle,nwe,BantTu20,tackles_loss,0,,,,,
player,201011070cle,nwe,BantTu20,qb_hits,0,,,,,
player,201011070cle,nwe,BantTu20,fumbles_rec,0,,,,,
player,201011070cle,nwe,BantTu20,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,BantTu20,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,BantTu20,fumbles_forced,0,,,,,
player,201011070cle,nwe,McCoDe99,def_int,0,,,,,
player,201011070cle,nwe,McCoDe99,def_int_yds,0,,,,,
player,201011070cle,nwe,McCoDe99,def_int_td,0,,,,,
player,201011070cle,nwe,McCoDe99,def_int_long,0,,,,,
player,201011070cle,nwe,McCoDe99,pass_defended,0,,,,,
player,201011070cle,nwe,McCoDe99,sacks,0.0,,,,,
player,201011070cle,nwe,McCoDe99,tackles_combined,6,,,,,
player,201011070cle,nwe,McCoDe99,tackles_solo,6,,,,,
player,201011070cle,nwe,McCoDe99,tackles_assists,0,,,,,
player,201011070cle,nwe,McCoDe99,tackles_loss,0,,,,,
player,201011070cle,nwe,McCoDe99,qb_hits,0,,,,,
player,201011070cle,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201011070cle,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201011070cle,nwe,MeriBr99,def_int,0,,,,,
player,201011070cle,nwe,MeriBr99,def_int_yds,0,,,,,
player,201011070cle,nwe,MeriBr99,def_int_td,0,,,,,
player,201011070cle,nwe,MeriBr99,def_int_long,0,,,,,
player,201011070cle,nwe,MeriBr99,pass_defended,0,,,,,
player,201011070cle,nwe,MeriBr99,sacks,0.0,,,,,
player,201011070cle,nwe,MeriBr99,tackles_combined,6,,,,,
player,201011070cle,nwe,MeriBr99,tackles_solo,4,,,,,
player,201011070cle,nwe,MeriBr99,tackles_assists,2,,,,,
player,201011070cle,nwe,MeriBr99,tackles_loss,0,,,,,
player,201011070cle,nwe,MeriBr99,qb_hits,0,,,,,
player,201011070cle,nwe,MeriBr99,fumbles_rec,1,,,,,
player,201011070cle,nwe,MeriBr99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,MeriBr99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,MeriBr99,fumbles_forced,0,,,,,
player,201011070cle,nwe,SandJa21,def_int,0,,,,,
player,201011070cle,nwe,SandJa21,def_int_yds,0,,,,,
player,201011070cle,nwe,SandJa21,def_int_td,0,,,,,
player,201011070cle,nwe,SandJa21,def_int_long,0,,,,,
player,201011070cle,nwe,SandJa21,pass_defended,1,,,,,
player,201011070cle,nwe,SandJa21,sacks,0.0,,,,,
player,201011070cle,nwe,SandJa21,tackles_combined,5,,,,,
player,201011070cle,nwe,SandJa21,tackles_solo,4,,,,,
player,201011070cle,nwe,SandJa21,tackles_assists,1,,,,,
player,201011070cle,nwe,SandJa21,tackles_loss,0,,,,,
player,201011070cle,nwe,SandJa21,qb_hits,0,,,,,
player,201011070cle,nwe,SandJa21,fumbles_rec,0,,,,,
player,201011070cle,nwe,SandJa21,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,SandJa21,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,SandJa21,fumbles_forced,0,,,,,
player,201011070cle,nwe,ArriKy00,def_int,0,,,,,
player,201011070cle,nwe,ArriKy00,def_int_yds,0,,,,,
player,201011070cle,nwe,ArriKy00,def_int_td,0,,,,,
player,201011070cle,nwe,ArriKy00,def_int_long,0,,,,,
player,201011070cle,nwe,ArriKy00,pass_defended,0,,,,,
player,201011070cle,nwe,ArriKy00,sacks,0.0,,,,,
player,201011070cle,nwe,ArriKy00,tackles_combined,4,,,,,
player,201011070cle,nwe,ArriKy00,tackles_solo,4,,,,,
player,201011070cle,nwe,ArriKy00,tackles_assists,0,,,,,
player,201011070cle,nwe,ArriKy00,tackles_loss,0,,,,,
player,201011070cle,nwe,ArriKy00,qb_hits,0,,,,,
player,201011070cle,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201011070cle,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201011070cle,nwe,BracRo99,def_int,0,,,,,
player,201011070cle,nwe,BracRo99,def_int_yds,0,,,,,
player,201011070cle,nwe,BracRo99,def_int_td,0,,,,,
player,201011070cle,nwe,BracRo99,def_int_long,0,,,,,
player,201011070cle,nwe,BracRo99,pass_defended,0,,,,,
player,201011070cle,nwe,BracRo99,sacks,0.0,,,,,
player,201011070cle,nwe,BracRo99,tackles_combined,4,,,,,
player,201011070cle,nwe,BracRo99,tackles_solo,4,,,,,
player,201011070cle,nwe,BracRo99,tackles_assists,0,,,,,
player,201011070cle,nwe,BracRo99,tackles_loss,1,,,,,
player,201011070cle,nwe,BracRo99,qb_hits,0,,,,,
player,201011070cle,nwe,BracRo99,fumbles_rec,0,,,,,
player,201011070cle,nwe,BracRo99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,BracRo99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,BracRo99,fumbles_forced,0,,,,,
player,201011070cle,nwe,CunnJe99,def_int,0,,,,,
player,201011070cle,nwe,CunnJe99,def_int_yds,0,,,,,
player,201011070cle,nwe,CunnJe99,def_int_td,0,,,,,
player,201011070cle,nwe,CunnJe99,def_int_long,0,,,,,
player,201011070cle,nwe,CunnJe99,pass_defended,0,,,,,
player,201011070cle,nwe,CunnJe99,sacks,0.0,,,,,
player,201011070cle,nwe,CunnJe99,tackles_combined,4,,,,,
player,201011070cle,nwe,CunnJe99,tackles_solo,3,,,,,
player,201011070cle,nwe,CunnJe99,tackles_assists,1,,,,,
player,201011070cle,nwe,CunnJe99,tackles_loss,0,,,,,
player,201011070cle,nwe,CunnJe99,qb_hits,0,,,,,
player,201011070cle,nwe,CunnJe99,fumbles_rec,0,,,,,
player,201011070cle,nwe,CunnJe99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,CunnJe99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,CunnJe99,fumbles_forced,1,,,,,
player,201011070cle,nwe,NinkRo20,def_int,0,,,,,
player,201011070cle,nwe,NinkRo20,def_int_yds,0,,,,,
player,201011070cle,nwe,NinkRo20,def_int_td,0,,,,,
player,201011070cle,nwe,NinkRo20,def_int_long,0,,,,,
player,201011070cle,nwe,NinkRo20,pass_defended,0,,,,,
player,201011070cle,nwe,NinkRo20,sacks,0.0,,,,,
player,201011070cle,nwe,NinkRo20,tackles_combined,4,,,,,
player,201011070cle,nwe,NinkRo20,tackles_solo,3,,,,,
player,201011070cle,nwe,NinkRo20,tackles_assists,1,,,,,
player,201011070cle,nwe,NinkRo20,tackles_loss,0,,,,,
player,201011070cle,nwe,NinkRo20,qb_hits,0,,,,,
player,201011070cle,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201011070cle,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201011070cle,nwe,WilfVi20,def_int,0,,,,,
player,201011070cle,nwe,WilfVi20,def_int_yds,0,,,,,
player,201011070cle,nwe,WilfVi20,def_int_td,0,,,,,
player,201011070cle,nwe,WilfVi20,def_int_long,0,,,,,
player,201011070cle,nwe,WilfVi20,pass_defended,0,,,,,
player,201011070cle,nwe,WilfVi20,sacks,0.0,,,,,
player,201011070cle,nwe,WilfVi20,tackles_combined,4,,,,,
player,201011070cle,nwe,WilfVi20,tackles_solo,3,,,,,
player,201011070cle,nwe,WilfVi20,tackles_assists,1,,,,,
player,201011070cle,nwe,WilfVi20,tackles_loss,0,,,,,
player,201011070cle,nwe,WilfVi20,qb_hits,0,,,,,
player,201011070cle,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201011070cle,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201011070cle,nwe,PryoMy99,def_int,0,,,,,
player,201011070cle,nwe,PryoMy99,def_int_yds,0,,,,,
player,201011070cle,nwe,PryoMy99,def_int_td,0,,,,,
player,201011070cle,nwe,PryoMy99,def_int_long,0,,,,,
player,201011070cle,nwe,PryoMy99,pass_defended,0,,,,,
player,201011070cle,nwe,PryoMy99,sacks,0.0,,,,,
player,201011070cle,nwe,PryoMy99,tackles_combined,3,,,,,
player,201011070cle,nwe,PryoMy99,tackles_solo,1,,,,,
player,201011070cle,nwe,PryoMy99,tackles_assists,2,,,,,
player,201011070cle,nwe,PryoMy99,tackles_loss,0,,,,,
player,201011070cle,nwe,PryoMy99,qb_hits,0,,,,,
player,201011070cle,nwe,PryoMy99,fumbles_rec,0,,,,,
player,201011070cle,nwe,PryoMy99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,PryoMy99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,PryoMy99,fumbles_forced,0,,,,,
player,201011070cle,nwe,DeadBr99,def_int,0,,,,,
player,201011070cle,nwe,DeadBr99,def_int_yds,0,,,,,
player,201011070cle,nwe,DeadBr99,def_int_td,0,,,,,
player,201011070cle,nwe,DeadBr99,def_int_long,0,,,,,
player,201011070cle,nwe,DeadBr99,pass_defended,0,,,,,
player,201011070cle,nwe,DeadBr99,sacks,0.0,,,,,
player,201011070cle,nwe,DeadBr99,tackles_combined,2,,,,,
player,201011070cle,nwe,DeadBr99,tackles_solo,1,,,,,
player,201011070cle,nwe,DeadBr99,tackles_assists,1,,,,,
player,201011070cle,nwe,DeadBr99,tackles_loss,0,,,,,
player,201011070cle,nwe,DeadBr99,qb_hits,0,,,,,
player,201011070cle,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201011070cle,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201011070cle,nwe,SlatMa00,def_int,0,,,,,
player,201011070cle,nwe,SlatMa00,def_int_yds,0,,,,,
player,201011070cle,nwe,SlatMa00,def_int_td,0,,,,,
player,201011070cle,nwe,SlatMa00,def_int_long,0,,,,,
player,201011070cle,nwe,SlatMa00,pass_defended,0,,,,,
player,201011070cle,nwe,SlatMa00,sacks,0.0,,,,,
player,201011070cle,nwe,SlatMa00,tackles_combined,2,,,,,
player,201011070cle,nwe,SlatMa00,tackles_solo,2,,,,,
player,201011070cle,nwe,SlatMa00,tackles_assists,0,,,,,
player,201011070cle,nwe,SlatMa00,tackles_loss,0,,,,,
player,201011070cle,nwe,SlatMa00,qb_hits,0,,,,,
player,201011070cle,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201011070cle,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201011070cle,nwe,WarrGe20,def_int,0,,,,,
player,201011070cle,nwe,WarrGe20,def_int_yds,0,,,,,
player,201011070cle,nwe,WarrGe20,def_int_td,0,,,,,
player,201011070cle,nwe,WarrGe20,def_int_long,0,,,,,
player,201011070cle,nwe,WarrGe20,pass_defended,0,,,,,
player,201011070cle,nwe,WarrGe20,sacks,0.0,,,,,
player,201011070cle,nwe,WarrGe20,tackles_combined,2,,,,,
player,201011070cle,nwe,WarrGe20,tackles_solo,2,,,,,
player,201011070cle,nwe,WarrGe20,tackles_assists,0,,,,,
player,201011070cle,nwe,WarrGe20,tackles_loss,1,,,,,
player,201011070cle,nwe,WarrGe20,qb_hits,0,,,,,
player,201011070cle,nwe,WarrGe20,fumbles_rec,0,,,,,
player,201011070cle,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201011070cle,nwe,WilhJo99,def_int,0,,,,,
player,201011070cle,nwe,WilhJo99,def_int_yds,0,,,,,
player,201011070cle,nwe,WilhJo99,def_int_td,0,,,,,
player,201011070cle,nwe,WilhJo99,def_int_long,0,,,,,
player,201011070cle,nwe,WilhJo99,pass_defended,1,,,,,
player,201011070cle,nwe,WilhJo99,sacks,0.0,,,,,
player,201011070cle,nwe,WilhJo99,tackles_combined,2,,,,,
player,201011070cle,nwe,WilhJo99,tackles_solo,2,,,,,
player,201011070cle,nwe,WilhJo99,tackles_assists,0,,,,,
player,201011070cle,nwe,WilhJo99,tackles_loss,0,,,,,
player,201011070cle,nwe,WilhJo99,qb_hits,0,,,,,
player,201011070cle,nwe,WilhJo99,fumbles_rec,0,,,,,
player,201011070cle,nwe,WilhJo99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,WilhJo99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,WilhJo99,fumbles_forced,0,,,,,
player,201011070cle,nwe,CrabSh99,def_int,0,,,,,
player,201011070cle,nwe,CrabSh99,def_int_yds,0,,,,,
player,201011070cle,nwe,CrabSh99,def_int_td,0,,,,,
player,201011070cle,nwe,CrabSh99,def_int_long,0,,,,,
player,201011070cle,nwe,CrabSh99,pass_defended,0,,,,,
player,201011070cle,nwe,CrabSh99,sacks,0.0,,,,,
player,201011070cle,nwe,CrabSh99,tackles_combined,1,,,,,
player,201011070cle,nwe,CrabSh99,tackles_solo,0,,,,,
player,201011070cle,nwe,CrabSh99,tackles_assists,1,,,,,
player,201011070cle,nwe,CrabSh99,tackles_loss,0,,,,,
player,201011070cle,nwe,CrabSh99,qb_hits,0,,,,,
player,201011070cle,nwe,CrabSh99,fumbles_rec,0,,,,,
player,201011070cle,nwe,CrabSh99,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,CrabSh99,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,CrabSh99,fumbles_forced,0,,,,,
player,201011070cle,nwe,FletDa00,def_int,0,,,,,
player,201011070cle,nwe,FletDa00,def_int_yds,0,,,,,
player,201011070cle,nwe,FletDa00,def_int_td,0,,,,,
player,201011070cle,nwe,FletDa00,def_int_long,0,,,,,
player,201011070cle,nwe,FletDa00,pass_defended,0,,,,,
player,201011070cle,nwe,FletDa00,sacks,0.0,,,,,
player,201011070cle,nwe,FletDa00,tackles_combined,1,,,,,
player,201011070cle,nwe,FletDa00,tackles_solo,1,,,,,
player,201011070cle,nwe,FletDa00,tackles_assists,0,,,,,
player,201011070cle,nwe,FletDa00,tackles_loss,0,,,,,
player,201011070cle,nwe,FletDa00,qb_hits,0,,,,,
player,201011070cle,nwe,FletDa00,fumbles_rec,0,,,,,
player,201011070cle,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,FletDa00,fumbles_forced,0,,,,,
player,201011070cle,nwe,WoodDa02,def_int,0,,,,,
player,201011070cle,nwe,WoodDa02,def_int_yds,0,,,,,
player,201011070cle,nwe,WoodDa02,def_int_td,0,,,,,
player,201011070cle,nwe,WoodDa02,def_int_long,0,,,,,
player,201011070cle,nwe,WoodDa02,pass_defended,0,,,,,
player,201011070cle,nwe,WoodDa02,sacks,0.0,,,,,
player,201011070cle,nwe,WoodDa02,tackles_combined,1,,,,,
player,201011070cle,nwe,WoodDa02,tackles_solo,1,,,,,
player,201011070cle,nwe,WoodDa02,tackles_assists,0,,,,,
player,201011070cle,nwe,WoodDa02,tackles_loss,0,,,,,
player,201011070cle,nwe,WoodDa02,qb_hits,0,,,,,
player,201011070cle,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201011070cle,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201011070cle,nwe,WrigMi20,def_int,0,,,,,
player,201011070cle,nwe,WrigMi20,def_int_yds,0,,,,,
player,201011070cle,nwe,WrigMi20,def_int_td,0,,,,,
player,201011070cle,nwe,WrigMi20,def_int_long,0,,,,,
player,201011070cle,nwe,WrigMi20,pass_defended,0,,,,,
player,201011070cle,nwe,WrigMi20,sacks,0.0,,,,,
player,201011070cle,nwe,WrigMi20,tackles_combined,1,,,,,
player,201011070cle,nwe,WrigMi20,tackles_solo,1,,,,,
player,201011070cle,nwe,WrigMi20,tackles_assists,0,,,,,
player,201011070cle,nwe,WrigMi20,tackles_loss,0,,,,,
player,201011070cle,nwe,WrigMi20,qb_hits,0,,,,,
player,201011070cle,nwe,WrigMi20,fumbles_rec,0,,,,,
player,201011070cle,nwe,WrigMi20,fumbles_rec_yds,0,,,,,
player,201011070cle,nwe,WrigMi20,fumbles_rec_td,0,,,,,
player,201011070cle,nwe,WrigMi20,fumbles_forced,0,,,,,
player,201011070cle,cle,WrigEr99,def_int,1,,,,,
player,201011070cle,cle,WrigEr99,def_int_yds,0,,,,,
player,201011070cle,cle,WrigEr99,def_int_td,0,,,,,
player,201011070cle,cle,WrigEr99,def_int_long,0,,,,,
player,201011070cle,cle,WrigEr99,pass_defended,2,,,,,
player,201011070cle,cle,WrigEr99,sacks,0.0,,,,,
player,201011070cle,cle,WrigEr99,tackles_combined,5,,,,,
player,201011070cle,cle,WrigEr99,tackles_solo,5,,,,,
player,201011070cle,cle,WrigEr99,tackles_assists,0,,,,,
player,201011070cle,cle,WrigEr99,tackles_loss,0,,,,,
player,201011070cle,cle,WrigEr99,qb_hits,0,,,,,
player,201011070cle,cle,WrigEr99,fumbles_rec,0,,,,,
player,201011070cle,cle,WrigEr99,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,WrigEr99,fumbles_rec_td,0,,,,,
player,201011070cle,cle,WrigEr99,fumbles_forced,0,,,,,
player,201011070cle,cle,RubiAh99,def_int,0,,,,,
player,201011070cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201011070cle,cle,RubiAh99,def_int_td,0,,,,,
player,201011070cle,cle,RubiAh99,def_int_long,0,,,,,
player,201011070cle,cle,RubiAh99,pass_defended,0,,,,,
player,201011070cle,cle,RubiAh99,sacks,1.0,,,,,
player,201011070cle,cle,RubiAh99,tackles_combined,4,,,,,
player,201011070cle,cle,RubiAh99,tackles_solo,3,,,,,
player,201011070cle,cle,RubiAh99,tackles_assists,1,,,,,
player,201011070cle,cle,RubiAh99,tackles_loss,1,,,,,
player,201011070cle,cle,RubiAh99,qb_hits,1,,,,,
player,201011070cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201011070cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201011070cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201011070cle,cle,ElamAb20,def_int,0,,,,,
player,201011070cle,cle,ElamAb20,def_int_yds,0,,,,,
player,201011070cle,cle,ElamAb20,def_int_td,0,,,,,
player,201011070cle,cle,ElamAb20,def_int_long,0,,,,,
player,201011070cle,cle,ElamAb20,pass_defended,0,,,,,
player,201011070cle,cle,ElamAb20,sacks,0.0,,,,,
player,201011070cle,cle,ElamAb20,tackles_combined,8,,,,,
player,201011070cle,cle,ElamAb20,tackles_solo,7,,,,,
player,201011070cle,cle,ElamAb20,tackles_assists,1,,,,,
player,201011070cle,cle,ElamAb20,tackles_loss,0,,,,,
player,201011070cle,cle,ElamAb20,qb_hits,0,,,,,
player,201011070cle,cle,ElamAb20,fumbles_rec,1,,,,,
player,201011070cle,cle,ElamAb20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,ElamAb20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,ElamAb20,fumbles_forced,1,,,,,
player,201011070cle,cle,WardT.99,def_int,0,,,,,
player,201011070cle,cle,WardT.99,def_int_yds,0,,,,,
player,201011070cle,cle,WardT.99,def_int_td,0,,,,,
player,201011070cle,cle,WardT.99,def_int_long,0,,,,,
player,201011070cle,cle,WardT.99,pass_defended,0,,,,,
player,201011070cle,cle,WardT.99,sacks,0.0,,,,,
player,201011070cle,cle,WardT.99,tackles_combined,7,,,,,
player,201011070cle,cle,WardT.99,tackles_solo,7,,,,,
player,201011070cle,cle,WardT.99,tackles_assists,0,,,,,
player,201011070cle,cle,WardT.99,tackles_loss,0,,,,,
player,201011070cle,cle,WardT.99,qb_hits,0,,,,,
player,201011070cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201011070cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201011070cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201011070cle,cle,FujiSc20,def_int,0,,,,,
player,201011070cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201011070cle,cle,FujiSc20,def_int_td,0,,,,,
player,201011070cle,cle,FujiSc20,def_int_long,0,,,,,
player,201011070cle,cle,FujiSc20,pass_defended,0,,,,,
player,201011070cle,cle,FujiSc20,sacks,0.0,,,,,
player,201011070cle,cle,FujiSc20,tackles_combined,6,,,,,
player,201011070cle,cle,FujiSc20,tackles_solo,5,,,,,
player,201011070cle,cle,FujiSc20,tackles_assists,1,,,,,
player,201011070cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201011070cle,cle,FujiSc20,qb_hits,0,,,,,
player,201011070cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201011070cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,FujiSc20,fumbles_forced,0,,,,,
player,201011070cle,cle,GocoCh99,def_int,0,,,,,
player,201011070cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201011070cle,cle,GocoCh99,def_int_td,0,,,,,
player,201011070cle,cle,GocoCh99,def_int_long,0,,,,,
player,201011070cle,cle,GocoCh99,pass_defended,0,,,,,
player,201011070cle,cle,GocoCh99,sacks,0.0,,,,,
player,201011070cle,cle,GocoCh99,tackles_combined,4,,,,,
player,201011070cle,cle,GocoCh99,tackles_solo,4,,,,,
player,201011070cle,cle,GocoCh99,tackles_assists,0,,,,,
player,201011070cle,cle,GocoCh99,tackles_loss,1,,,,,
player,201011070cle,cle,GocoCh99,qb_hits,1,,,,,
player,201011070cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201011070cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201011070cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201011070cle,cle,BartEr20,def_int,0,,,,,
player,201011070cle,cle,BartEr20,def_int_yds,0,,,,,
player,201011070cle,cle,BartEr20,def_int_td,0,,,,,
player,201011070cle,cle,BartEr20,def_int_long,0,,,,,
player,201011070cle,cle,BartEr20,pass_defended,0,,,,,
player,201011070cle,cle,BartEr20,sacks,0.0,,,,,
player,201011070cle,cle,BartEr20,tackles_combined,2,,,,,
player,201011070cle,cle,BartEr20,tackles_solo,0,,,,,
player,201011070cle,cle,BartEr20,tackles_assists,2,,,,,
player,201011070cle,cle,BartEr20,tackles_loss,0,,,,,
player,201011070cle,cle,BartEr20,qb_hits,0,,,,,
player,201011070cle,cle,BartEr20,fumbles_rec,0,,,,,
player,201011070cle,cle,BartEr20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,BartEr20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,BartEr20,fumbles_forced,0,,,,,
player,201011070cle,cle,CostBl20,def_int,0,,,,,
player,201011070cle,cle,CostBl20,def_int_yds,0,,,,,
player,201011070cle,cle,CostBl20,def_int_td,0,,,,,
player,201011070cle,cle,CostBl20,def_int_long,0,,,,,
player,201011070cle,cle,CostBl20,pass_defended,0,,,,,
player,201011070cle,cle,CostBl20,sacks,0.0,,,,,
player,201011070cle,cle,CostBl20,tackles_combined,2,,,,,
player,201011070cle,cle,CostBl20,tackles_solo,1,,,,,
player,201011070cle,cle,CostBl20,tackles_assists,1,,,,,
player,201011070cle,cle,CostBl20,tackles_loss,0,,,,,
player,201011070cle,cle,CostBl20,qb_hits,0,,,,,
player,201011070cle,cle,CostBl20,fumbles_rec,0,,,,,
player,201011070cle,cle,CostBl20,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,CostBl20,fumbles_rec_td,0,,,,,
player,201011070cle,cle,CostBl20,fumbles_forced,0,,,,,
player,201011070cle,cle,HadeJo99,def_int,0,,,,,
player,201011070cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201011070cle,cle,HadeJo99,def_int_td,0,,,,,
player,201011070cle,cle,HadeJo99,def_int_long,0,,,,,
player,201011070cle,cle,HadeJo99,pass_defended,1,,,,,
player,201011070cle,cle,HadeJo99,sacks,0.0,,,,,
player,201011070cle,cle,HadeJo99,tackles_combined,2,,,,,
player,201011070cle,cle,HadeJo99,tackles_solo,1,,,,,
player,201011070cle,cle,HadeJo99,tackles_assists,1,,,,,
player,201011070cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201011070cle,cle,HadeJo99,qb_hits,0,,,,,
player,201011070cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201011070cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201011070cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201011070cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201011070cle,cle,RogeSh99,def_int,0,,,,,
player,201011070cle,cle,RogeSh99,def_int_yds,0,,,,,
player,201011070cle,cle,RogeSh99,def_int_td,0,,,,,
player,201011070cle,cle,RogeSh99,def_int_long,0,,,,,
player,201011070cle,cle,RogeSh99,pass_defended,0,,,,,
