game,2010,1,20100912,201009120pit,atl,"Atlanta Falcons",9,pit,"Pittsburgh Steelers",15
player,201009120pit,pit,FoxxKe20,tackles_assists,0,,,,,
player,201009120pit,pit,FoxxKe20,tackles_loss,0,,,,,
player,201009120pit,pit,FoxxKe20,qb_hits,0,,,,,
player,201009120pit,pit,FoxxKe20,fumbles_rec,0,,,,,
player,201009120pit,pit,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,FoxxKe20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,FoxxKe20,fumbles_forced,0,,,,,
player,201009120pit,pit,HampCa00,def_int,0,,,,,
player,201009120pit,pit,HampCa00,def_int_yds,0,,,,,
player,201009120pit,pit,HampCa00,def_int_td,0,,,,,
player,201009120pit,pit,HampCa00,def_int_long,0,,,,,
player,201009120pit,pit,HampCa00,pass_defended,0,,,,,
player,201009120pit,pit,HampCa00,sacks,0.0,,,,,
player,201009120pit,pit,HampCa00,tackles_combined,1,,,,,
player,201009120pit,pit,HampCa00,tackles_solo,0,,,,,
player,201009120pit,pit,HampCa00,tackles_assists,1,,,,,
player,201009120pit,pit,HampCa00,tackles_loss,0,,,,,
player,201009120pit,pit,HampCa00,qb_hits,0,,,,,
player,201009120pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201009120pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201009120pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201009120pit,pit,HoodEv99,def_int,0,,,,,
player,201009120pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201009120pit,pit,HoodEv99,def_int_td,0,,,,,
player,201009120pit,pit,HoodEv99,def_int_long,0,,,,,
player,201009120pit,pit,HoodEv99,pass_defended,0,,,,,
player,201009120pit,pit,HoodEv99,sacks,0.0,,,,,
player,201009120pit,pit,HoodEv99,tackles_combined,1,,,,,
player,201009120pit,pit,HoodEv99,tackles_solo,1,,,,,
player,201009120pit,pit,HoodEv99,tackles_assists,0,,,,,
player,201009120pit,pit,HoodEv99,tackles_loss,0,,,,,
player,201009120pit,pit,HoodEv99,qb_hits,1,,,,,
player,201009120pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201009120pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201009120pit,pit,MadiAn20,def_int,0,,,,,
player,201009120pit,pit,MadiAn20,def_int_yds,0,,,,,
player,201009120pit,pit,MadiAn20,def_int_td,0,,,,,
player,201009120pit,pit,MadiAn20,def_int_long,0,,,,,
player,201009120pit,pit,MadiAn20,pass_defended,0,,,,,
player,201009120pit,pit,MadiAn20,sacks,0.0,,,,,
player,201009120pit,pit,MadiAn20,tackles_combined,1,,,,,
player,201009120pit,pit,MadiAn20,tackles_solo,0,,,,,
player,201009120pit,pit,MadiAn20,tackles_assists,1,,,,,
player,201009120pit,pit,MadiAn20,tackles_loss,0,,,,,
player,201009120pit,pit,MadiAn20,qb_hits,0,,,,,
player,201009120pit,pit,MadiAn20,fumbles_rec,0,,,,,
player,201009120pit,pit,MadiAn20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,MadiAn20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,MadiAn20,fumbles_forced,0,,,,,
player,201009120pit,pit,MundRy00,def_int,0,,,,,
player,201009120pit,pit,MundRy00,def_int_yds,0,,,,,
player,201009120pit,pit,MundRy00,def_int_td,0,,,,,
player,201009120pit,pit,MundRy00,def_int_long,0,,,,,
player,201009120pit,pit,MundRy00,pass_defended,0,,,,,
player,201009120pit,pit,MundRy00,sacks,0.0,,,,,
player,201009120pit,pit,MundRy00,tackles_combined,1,,,,,
player,201009120pit,pit,MundRy00,tackles_solo,1,,,,,
player,201009120pit,pit,MundRy00,tackles_assists,0,,,,,
player,201009120pit,pit,MundRy00,tackles_loss,0,,,,,
player,201009120pit,pit,MundRy00,qb_hits,0,,,,,
player,201009120pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201009120pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201009120pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201009120pit,pit,SmitAa99,def_int,0,,,,,
player,201009120pit,pit,SmitAa99,def_int_yds,0,,,,,
player,201009120pit,pit,SmitAa99,def_int_td,0,,,,,
player,201009120pit,pit,SmitAa99,def_int_long,0,,,,,
player,201009120pit,pit,SmitAa99,pass_defended,0,,,,,
player,201009120pit,pit,SmitAa99,sacks,0.0,,,,,
player,201009120pit,pit,SmitAa99,tackles_combined,1,,,,,
player,201009120pit,pit,SmitAa99,tackles_solo,0,,,,,
player,201009120pit,pit,SmitAa99,tackles_assists,1,,,,,
player,201009120pit,pit,SmitAa99,tackles_loss,0,,,,,
player,201009120pit,pit,SmitAa99,qb_hits,0,,,,,
player,201009120pit,pit,SmitAa99,fumbles_rec,0,,,,,
player,201009120pit,pit,SmitAa99,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,SmitAa99,fumbles_rec_td,0,,,,,
player,201009120pit,pit,SmitAa99,fumbles_forced,0,,,,,
player,201009120pit,pit,WarrGr20,def_int,0,,,,,
player,201009120pit,pit,WarrGr20,def_int_yds,0,,,,,
player,201009120pit,pit,WarrGr20,def_int_td,0,,,,,
player,201009120pit,pit,WarrGr20,def_int_long,0,,,,,
player,201009120pit,pit,WarrGr20,pass_defended,0,,,,,
player,201009120pit,pit,WarrGr20,sacks,0.0,,,,,
player,201009120pit,pit,WarrGr20,tackles_combined,1,,,,,
player,201009120pit,pit,WarrGr20,tackles_solo,0,,,,,
player,201009120pit,pit,WarrGr20,tackles_assists,1,,,,,
player,201009120pit,pit,WarrGr20,tackles_loss,,,,,,
player,201009120pit,pit,WarrGr20,qb_hits,,,,,,
player,201009120pit,pit,WarrGr20,fumbles_rec,0,,,,,
player,201009120pit,pit,WarrGr20,fumbles_rec_yds,0,,,,,
player,201009120pit,pit,WarrGr20,fumbles_rec_td,0,,,,,
player,201009120pit,pit,WarrGr20,fumbles_forced,0,,,,,
player,201009120pit,atl,WeemEr00,kick_ret,1,,,,,
player,201009120pit,atl,WeemEr00,kick_ret_yds,19,,,,,
player,201009120pit,atl,WeemEr00,kick_ret_yds_per_ret,19.0,,,,,
player,201009120pit,atl,WeemEr00,kick_ret_td,0,,,,,
player,201009120pit,atl,WeemEr00,kick_ret_long,19,,,,,
player,201009120pit,atl,WeemEr00,punt_ret,2,,,,,
player,201009120pit,atl,WeemEr00,punt_ret_yds,20,,,,,
player,201009120pit,atl,WeemEr00,punt_ret_yds_per_ret,10.0,,,,,
player,201009120pit,atl,WeemEr00,punt_ret_td,0,,,,,
player,201009120pit,atl,WeemEr00,punt_ret_long,14,,,,,
player,201009120pit,atl,NorwJe00,kick_ret,3,,,,,
player,201009120pit,atl,NorwJe00,kick_ret_yds,63,,,,,
player,201009120pit,atl,NorwJe00,kick_ret_yds_per_ret,21.0,,,,,
player,201009120pit,atl,NorwJe00,kick_ret_td,0,,,,,
player,201009120pit,atl,NorwJe00,kick_ret_long,22,,,,,
player,201009120pit,atl,NorwJe00,punt_ret,0,,,,,
player,201009120pit,atl,NorwJe00,punt_ret_yds,0,,,,,
player,201009120pit,atl,NorwJe00,punt_ret_yds_per_ret,,,,,,
player,201009120pit,atl,NorwJe00,punt_ret_td,0,,,,,
player,201009120pit,atl,NorwJe00,punt_ret_long,0,,,,,
player,201009120pit,pit,RandAn00,kick_ret,0,,,,,
player,201009120pit,pit,RandAn00,kick_ret_yds,0,,,,,
player,201009120pit,pit,RandAn00,kick_ret_yds_per_ret,,,,,,
player,201009120pit,pit,RandAn00,kick_ret_td,0,,,,,
player,201009120pit,pit,RandAn00,kick_ret_long,0,,,,,
player,201009120pit,pit,RandAn00,punt_ret,2,,,,,
player,201009120pit,pit,RandAn00,punt_ret_yds,7,,,,,
player,201009120pit,pit,RandAn00,punt_ret_yds_per_ret,3.5,,,,,
player,201009120pit,pit,RandAn00,punt_ret_td,0,,,,,
player,201009120pit,pit,RandAn00,punt_ret_long,7,,,,,
player,201009120pit,pit,SandEm00,kick_ret,1,,,,,
player,201009120pit,pit,SandEm00,kick_ret_yds,23,,,,,
player,201009120pit,pit,SandEm00,kick_ret_yds_per_ret,23.0,,,,,
player,201009120pit,pit,SandEm00,kick_ret_td,0,,,,,
player,201009120pit,pit,SandEm00,kick_ret_long,23,,,,,
player,201009120pit,pit,SandEm00,punt_ret,0,,,,,
player,201009120pit,pit,SandEm00,punt_ret_yds,0,,,,,
player,201009120pit,pit,SandEm00,punt_ret_yds_per_ret,,,,,,
player,201009120pit,pit,SandEm00,punt_ret_td,0,,,,,
player,201009120pit,pit,SandEm00,punt_ret_long,0,,,,,
player,201009120pit,atl,koenemic01,xpm,,,,,,
player,201009120pit,atl,koenemic01,xpa,,,,,,
player,201009120pit,atl,koenemic01,fgm,,,,,,
player,201009120pit,atl,koenemic01,fga,,,,,,
player,201009120pit,atl,koenemic01,punt,7,,,,,
player,201009120pit,atl,koenemic01,punt_yds,281,,,,,
player,201009120pit,atl,koenemic01,punt_yds_per_punt,40.1,,,,,
player,201009120pit,atl,koenemic01,punt_long,54,,,,,
player,201009120pit,atl,bryanmat01,xpm,,,,,,
player,201009120pit,atl,bryanmat01,xpa,,,,,,
player,201009120pit,atl,bryanmat01,fgm,3,,,,,
player,201009120pit,atl,bryanmat01,fga,4,,,,,
player,201009120pit,atl,bryanmat01,punt,0,,,,,
player,201009120pit,atl,bryanmat01,punt_yds,0,,,,,
player,201009120pit,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201009120pit,atl,bryanmat01,punt_long,0,,,,,
player,201009120pit,pit,SepuDa20,xpm,,,,,,
player,201009120pit,pit,SepuDa20,xpa,,,,,,
player,201009120pit,pit,SepuDa20,fgm,,,,,,
player,201009120pit,pit,SepuDa20,fga,,,,,,
player,201009120pit,pit,SepuDa20,punt,5,,,,,
player,201009120pit,pit,SepuDa20,punt_yds,254,,,,,
player,201009120pit,pit,SepuDa20,punt_yds_per_punt,50.8,,,,,
player,201009120pit,pit,SepuDa20,punt_long,55,,,,,
player,201009120pit,pit,reedxjef01,xpm,,,,,,
player,201009120pit,pit,reedxjef01,xpa,,,,,,
player,201009120pit,pit,reedxjef01,fgm,3,,,,,
player,201009120pit,pit,reedxjef01,fga,5,,,,,
player,201009120pit,pit,reedxjef01,punt,0,,,,,
player,201009120pit,pit,reedxjef01,punt_yds,0,,,,,
player,201009120pit,pit,reedxjef01,punt_yds_per_punt,,,,,,
player,201009120pit,pit,reedxjef01,punt_long,0,,,,,
